"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"100","2005-02-10 10:20:47-02","MNHN","RECOLNAT_MNHN_P","P00648455","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","isolectotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648455' target='other'> <mi>dwc_moreinfo</mi></a>","P00648455",NA,NA,"Brand","1884","8","22",NA,"Haut de la Cedra Da Conego",NA,NA,NA,NA,"P00648455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15203",NA
"101","2015-09-26 04:06:19-03","MNHN","RECOLNAT_MNHN_P","P00648456","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","lectoparatype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648456' target='other'> <mi>dwc_moreinfo</mi></a>","P00648456",NA,NA,"Brand","1889","4","3",NA,"Floresta de Tijuca (Rio de Janeiro)",NA,NA,NA,NA,"P00648456_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17696",NA
"102","2017-04-24 14:01:09-03","MNHN","RECOLNAT_MNHN_P","P00648457","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","lectoparatype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648457' target='other'> <mi>dwc_moreinfo</mi></a>","P00648457",NA,NA,"Brand","1889","4","3",NA,"Floresta de Tijuca (Rio de Janeiro)",NA,NA,NA,NA,"P00648457_01 P00648457_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17696",NA
"103","2015-09-26 04:06:32-03","MNHN","RECOLNAT_MNHN_P","P00648458","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","lectoparatype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648458' target='other'> <mi>dwc_moreinfo</mi></a>","P00648458",NA,NA,"Brand","1887","11","20",NA,"(Rio Janeiro) Petropolis,dans le bois vierge",NA,NA,NA,NA,"P00648458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17129",NA
"104","2015-09-26 01:42:30-03","MNHN","RECOLNAT_MNHN_P","P00648459","PreservedSpecimen",NA,"Symplocaceae","Symplocos","aegrota","Symplocos aegrota","lectoparatype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648459' target='other'> <mi>dwc_moreinfo</mi></a>","P00648459",NA,NA,"Brand","1887","11","20",NA,"(Rio Janeiro) Petropolis,dans le bois vierge",NA,NA,NA,NA,"P00648459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17129",NA
"105","2015-09-26 02:44:13-03","MNHN","RECOLNAT_MNHN_P","P00648466","PreservedSpecimen",NA,"Symplocaceae","Symplocos","ascendens","Symplocos ascendens","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648466' target='other'> <mi>dwc_moreinfo</mi></a>","P00648466",NA,NA,"Brand","1892","11","10",NA,"Rio de Janeiro : Alto Macahé",NA,NA,NA,NA,"P00648466_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"20212",NA
"106","2015-09-26 03:57:59-03","MNHN","RECOLNAT_MNHN_P","P00648467","PreservedSpecimen",NA,"Symplocaceae","Symplocos","ascendens","Symplocos ascendens","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648467' target='other'> <mi>dwc_moreinfo</mi></a>","P00648467",NA,NA,"Brand","1892","11","10",NA,"Rio de Janeiro : Alto Macahé",NA,NA,NA,NA,"P00648467_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"20212",NA
"107","2015-09-26 02:40:40-03","MNHN","RECOLNAT_MNHN_P","P00648468","PreservedSpecimen",NA,"Symplocaceae","Symplocos","ascendens","Symplocos ascendens","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648468' target='other'> <mi>dwc_moreinfo</mi></a>","P00648468",NA,NA,"Brand","1892","11","10",NA,"Rio de Janeiro : Alto Macahé",NA,NA,NA,NA,"P00648468_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"20212",NA
"108","2015-09-25 23:48:57-03","MNHN","RECOLNAT_MNHN_P","P00648426","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648426' target='other'> <mi>dwc_moreinfo</mi></a>","P00648426",NA,NA,"Brand","1879","9","8",NA,"Rio de Janeiro, Campos da Bocaina",NA,NA,NA,NA,"P00648426_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"11167",NA
"109","2015-09-25 23:49:14-03","MNHN","RECOLNAT_MNHN_P","P00648427","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648427' target='other'> <mi>dwc_moreinfo</mi></a>","P00648427",NA,NA,"Brand","1873","1","24",NA,"Haut Itatiaia, prov. de Rio de Janeiro (environs)",NA,NA,NA,NA,"P00648427_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"6695",NA
"110","2015-09-25 23:49:24-03","MNHN","RECOLNAT_MNHN_P","P00648428","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648428' target='other'> <mi>dwc_moreinfo</mi></a>","P00648428",NA,NA,"Brand","1873","1","24",NA,"Haut Itatiaia, prov. de Rio de Janeiro (environs)",NA,NA,NA,NA,"P00648428_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"6695",NA
"111","2015-09-25 23:49:30-03","MNHN","RECOLNAT_MNHN_P","P00648429","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648429' target='other'> <mi>dwc_moreinfo</mi></a>","P00648429",NA,NA,"Brand","1874","9","27",NA,"Rancho do Marro Cavado, chemin de la Serra Negra",NA,NA,NA,NA,"P00648429_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"7769",NA
"112","2015-09-25 23:49:37-03","MNHN","RECOLNAT_MNHN_P","P00648430","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648430' target='other'> <mi>dwc_moreinfo</mi></a>","P00648430",NA,NA,"Brand","1874","9","27",NA,"Rancho do Marro Cavado, chemin de la Serra Negra",NA,NA,NA,NA,"P00648430_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"7769",NA
"113","2015-09-26 00:57:06-03","MNHN","RECOLNAT_MNHN_P","P00648431","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648431' target='other'> <mi>dwc_moreinfo</mi></a>","P00648431",NA,NA,"Brand","1874","9","27",NA,"Rancho do Marro Cavado, chemin de la Serra Negra",NA,NA,NA,NA,"P00648431_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"7769",NA
"114","2015-09-04 15:41:30-03","MNHN","RECOLNAT_MNHN_P","P04519412","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519412' target='other'> <mi>dwc_moreinfo</mi></a>","P04519412",NA,NA,"Brand","1872","7","10",NA,"Brésil (Rio Janeiro) Haut Itatiaia",NA,NA,NA,NA,"P04519412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5888",NA
"115","2015-09-04 15:41:30-03","MNHN","RECOLNAT_MNHN_P","P04519413","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora",NA,"Glaziou, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519413' target='other'> <mi>dwc_moreinfo</mi></a>","P04519413",NA,NA,"Brand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04519413_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5888",NA
"116","2015-09-25 23:50:38-03","MNHN","RECOLNAT_MNHN_P","P00648437","PreservedSpecimen",NA,"Symplocaceae","Symplocos","falcata","Symplocos falcata","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648437' target='other'> <mi>dwc_moreinfo</mi></a>","P00648437",NA,NA,"Brand","1888","10","21",NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,"P00648437_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"17473",NA
"117","2015-09-25 23:50:32-03","MNHN","RECOLNAT_MNHN_P","P00648436","PreservedSpecimen",NA,"Symplocaceae","Symplocos","falcata","Symplocos falcata","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648436' target='other'> <mi>dwc_moreinfo</mi></a>","P00648436",NA,NA,"Brand","1888","10","21",NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,"P00648436_01","Bida",NA,NA,NA,NA,NA,NA,NA,NA,"17473",NA
"118","2020-12-11 11:42:34-03","UFMG","BHCB","162431","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Guedes, R; et al.","2422","Southern America","Brasil","Rio de Janeiro",NA,NA,"Árvore com cerca de 10 m de altura; ramos pardo-esverdeados, folhas verdes breve discolores; nervura principal das folhas terminais do ramo e botões florais densamente ferrugíneos.; Árvore com cerca de 10 m de altura; ramos pardo-esve","BHCB005670","Dicotyledon",NA,"Brand","1994","09","13","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Pico das Agulhas Negras.","-44.566667","-22.25","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,"-44.566667","-22.25",NA,NA
"119","2020-12-11 11:42:34-03","UFMG","BHCB","148041","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Kamino, LHY","2773","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore com 4m de altura, à beira de trilha em borda de mata. Frutos imaturos verdes e frutos maduros negros.",NA,"Dicotyledon",NA,"Brand","2011","03","15","Delfim Moreira","Fazenda do Onça, Floresta Ombrófila Mista em estágio secundário de regeneração","-45.346861","-22.609083","1654","1654",NA,NA,NA,NA,NA,NA,NA,NA,"-45.346861","-22.609083",NA,NA
"120","2020-12-11 11:42:34-03","UFMG","BHCB","149330","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2369","Southern America","Brasil","Minas Gerais",NA,NA,"Coletado em borda de capão. Afloramento de canga.","BHCB035574","Dicotyledon",NA,"Brand","2008","02","28","Ouro Preto","Serra de Capanema/ C1","-43.574306","-20.209861","1904","1904",NA,NA,"2011","06","10",NA,NA,NA,"-43.574306","-20.209861",NA,NA
"121","2020-12-11 11:42:34-03","UFMG","BHCB","53740","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"França, GS; Stehmann, JR","122","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo(7m), próximo à estrada",NA,"Dicotyledon",NA,"Brand","2000","10","12","Camanducaia","Mata do Altair.","-46.936667","-22.713889","1900","1900",NA,NA,NA,NA,NA,NA,NA,NA,"-46.936667","-22.713889",NA,NA
"122","2020-12-11 11:42:34-03","UFMG","BHCB","53773","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"França, GS; Stehmann, JR","155","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo",NA,"Dicotyledon",NA,"Brand","2000","10","14","São Sebastião do Paraíso",NA,"-45.970833","-22.686944","1660","1660",NA,NA,NA,NA,NA,NA,NA,NA,"-45.970833","-22.686944",NA,NA
"123","2020-12-11 11:42:34-03","UFMG","BHCB","8967","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Horta, MB; et al.","s.n.","Southern America","Brasil","Minas Gerais",NA,NA,"Campo;arbusto;em botão verde;pétalas brancas;",NA,"Dicotyledon",NA,"Brand","1986","12","10",NA,"Caraça. Cascatinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:42:34-03","UFMG","BHCB","174091","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB","1280","Southern America","Brasil","Minas Gerais",NA,NA,"arvore ca. 11m, botões florais amarelo-ferrigneos; Mata degradada","BHCB019537","Dicotyledon",NA,"Brand","2000","07","04","Camanducaia","Mata Ciliar do Canela","-46.1446990966797","-22.7553005218506","1623","1623",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"125","2021-02-12 16:53:51-03","UFMG","BHCB","56531","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"França, GS","211","Southern America","Brasil","Minas Gerais",NA,NA,"P12 n º130; Arbóreo, frutos verdes.","BHCB058097","Dicotyledon",NA,"Brand","2000","12","08","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"2006","05",NA,"22140","auto",NA,NA,NA,NA,NA
"126","2020-12-11 11:42:34-03","UFMG","BHCB","174090","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB; Butta, A; Pereira, CA","1390","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore ca. 12m de altura, frutos imaturos verdes; Mata de altitude, dossel","BHCB019538","Dicotyledon",NA,"Brand","2000","12","20","Camanducaia","Mata do Cascalho","-46.1446990966797","-22.7553005218506","1360","1360",NA,NA,"2002","11",NA,"22140","auto",NA,NA,NA,NA,NA
"127","2020-12-11 11:42:34-03","UFMG","BHCB","173892","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Torres, RB; Paula, JB","1415","Southern America","Brasil","Minas Gerais",NA,NA,"árvore ca. 8m alt, frutos imaturos verdes; subosque, clareira","BHCB018791","Dicotyledon",NA,"Brand","2001","03","20","Camanducaia","Mata do Chico Rei","-46.1446990966797","-22.7553005218506","1395","1395",NA,NA,"2002","11",NA,"22140","auto",NA,NA,NA,NA,NA
"128","2020-12-11 11:42:34-03","UFMG","BHCB","183051","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6725","Southern America","Brasil","Minas Gerais",NA,NA,"PRENSADO EM ÁLCOOL; Arbusto de 2.5m de altura, flores brancas.",NA,"Dicotyledon",NA,"Brand","2016","09","13","Alto Caparaó","Parque Nacional do Caparaó, Descida do Pico da Bandeira","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"2016","11","25","21645","auto",NA,NA,NA,NA,NA
"129","2021-02-11 17:21:54-03","UFPR","UPCB","25953","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Leoni, L.S.","2759",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 2,2-2,5m, ramos numerosos, fruto imaturo..",NA,NA,NA,"Brand","1995","01","12","Araponga","Serra do Brigadeiro","-42.416667","-20.65",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,"-42.416667","-20.65",NA,NA
"130","2021-02-11 17:21:54-03","UFPR","UPCB","26154","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Duarte, A.P.","8668",NA,"Brasil","Rio de Janeiro",NA,NA,"Árvore pequena. Mata baixa, terra pobre..",NA,NA,NA,"Brand","1964","10",NA,NA,"Tijuca",NA,NA,NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:21:54-03","UFPR","UPCB","26155","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Brade, A.C.","16932",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 2-3m, flor alva..",NA,NA,NA,"Brand","1941","09","13",NA,"Serra do Caparão",NA,NA,"2400","2400",NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:21:54-03","UFPR","UPCB","26156","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Duarte, A.P.","8668",NA,"Brasil","Rio de Janeiro",NA,NA,"Árvore pequena. Mata baixa, terra pobre..",NA,NA,NA,"Brand","1964","10",NA,NA,"Tijuca",NA,NA,NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:21:54-03","UFPR","UPCB","26171","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Brade, A.C.","16932",NA,"Brasil","Minas Gerais",NA,NA,"Arbórea, 2-3m, flor alva..",NA,NA,NA,"Brand","1941","09","13",NA,"Serra do Caparaó",NA,NA,"2400","2400",NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:21:54-03","UFPR","UPCB","26732","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Altamiro","51",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, frutos..",NA,NA,NA,"Brand","1946","02","06",NA,"Serra da Tijuca",NA,NA,NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:21:54-03","UFPR","UPCB","3127","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Apparicio","51",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, com fruto..",NA,NA,NA,"Brand","1946","03","06",NA,"Serra da Tijuca",NA,NA,NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:21:54-03","UFPR","UPCB","71301","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Krieger, L.","15132",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, a 2600 msm. Flores creme..",NA,NA,NA,"Brand","1977","09","29",NA,"Serra do Caparaó.",NA,NA,NA,NA,NA,"Aranha Filho, J.L.M.","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:21:54-03","UFPR","UPCB","77806","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Labiak, P.H. | Forzza, R.C. | Fraga, C.N.","4950",NA,"Brasil","Espírito Santo",NA,NA,"Árvore ca. 5m alt. Flores brancas ao lado da trilha para o Fornão, próximo aos grampos..",NA,NA,NA,"Brand.","2008","10","14","Castelo","Parque Estadual do Forno Grande, Trilha para o Fornão. Inselbergues. Alt.: 1900m.","-41.100556","-20.520556",NA,NA,NA,"Labiak, P.H.","2014","08",NA,NA,NA,NA,"-41.100556","-20.520556",NA,NA
"138","2021-02-11 17:21:54-03","UFPR","UPCB","26737","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kuhlmann, M.","2531",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1950","06","13","Campos do Jordão","Campo das Moreiras","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"139","2021-02-11 17:21:54-03","UFPR","UPCB","26178","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Gouvêa, L.K.S.","16544",NA,"Brasil","São Paulo",NA,NA,"Árvore, 4m, flor creme. Mata de encosta a campo da altitude..",NA,NA,NA,"Brand","1984","09","29","Campos do Jordão","Estrada entre a Reserva do Instituto Floresta e São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"140","2021-02-11 17:21:54-03","UFPR","UPCB","26735","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Mattos, J.","14362",NA,"Brasil","São Paulo",NA,NA,"Arbusto, fruto imaturo. Mata..",NA,NA,NA,"Brand","1966","12","15","Campos do Jordão","Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"141","2021-02-11 17:21:54-03","UFPR","UPCB","26739","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Robim, M.J.","212",NA,"Brasil","São Paulo",NA,NA,"Arvoreta, 2m, fruto verde. Trilha da Cachoeira..",NA,NA,NA,"Brand","1985","01","07","Campos do Jordão","Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"142","2021-02-11 17:21:54-03","UFPR","UPCB","26172","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Margalef","10403",NA,"Brasil","São Paulo",NA,NA,"Árvore, 6m, flor vermelha. Margem da mata..",NA,NA,NA,"Brand","1952","12","07","Bocaina","Lageado, brejo pequeno da Fazenda","-48.5099983215332","-22.1299991607666","1600","1600",NA,"Aranha Filho, J.L.M.",NA,NA,NA,"18396","auto",NA,NA,NA,NA,NA
"143","2021-02-11 17:21:54-03","UFPR","UPCB","30502","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kawasaki, M.L.","571",NA,"Brasil","São Paulo",NA,NA,"Árvore, 5m, flor branca..",NA,NA,NA,"Brand","1994","08","17","Cunha","Parque Estadual da Serra do Mar, Picada do Rio Bonito","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"38855","auto",NA,NA,NA,NA,NA
"144","2021-02-11 17:21:54-03","UFPR","UPCB","30501","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Franco, G.A.D.C.","1252",NA,"Brasil","São Paulo",NA,NA,"Árvore, 4m, flor branca..",NA,NA,NA,"Brand","1994","08","18","Cunha","Parque Estadual da Serra do Mar, Pedreira","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"38855","auto",NA,NA,NA,NA,NA
"145","2021-02-11 17:21:54-03","UFPR","UPCB","30503","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Baitello, J.B.","594",NA,"Brasil","São Paulo",NA,NA,"Arvoreta, 4m, fruto esverdeado, imaturo. Solo arenoso-pedregoso em alguns locais muito úmidos..",NA,NA,NA,"Brand","1994","03","30","Cunha","Parque Estadual da Serra do Mar, pedreira e arredores.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"38855","auto",NA,NA,NA,NA,NA
"146","2021-02-11 17:21:54-03","UFPR","UPCB","26738","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Robim, M.J.",NA,NA,"Brasil","São Paulo",NA,NA,"Árvore, 7m, fruto verde. Mata latifoliada..",NA,NA,NA,"Brand","1984","02","22","Campos do Jordão","Parque Estadual de Campos de Jordão.","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"147","2021-02-11 17:21:54-03","UFPR","UPCB","25952","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Leoni, L.S.","3076",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 2,5m, corola branca..",NA,NA,NA,"Brand","1995","09","29","Caparaó","Parque Nacional","-41.9043998718262","-20.523099899292",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"15056","auto",NA,NA,NA,NA,NA
"148","2021-02-11 17:21:54-03","UFPR","UPCB","26734","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kuhlmann, M.",NA,NA,"Brasil","São Paulo",NA,NA,"Árvore, comum nas adjacências das matas..",NA,NA,NA,"Brand","1935","01","28","Campos do Jordão","Umuaram","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"149","2021-02-11 17:21:54-03","UFPR","UPCB","26736","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kuhlmann, M.","2048",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1949","11","22","Campos do Jordão","Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,"Aranha Filho, J.L.M.","2006","05",NA,"21048","auto",NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","3157013","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"F.C. Hoehne","Hoehne 24881","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Brand","1915",NA,NA,NA,"Tijuca, Acher.",NA,NA,NA,NA,NA,"F.C. Hoehne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
