"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"491","2019-11-01 15:06:59-03","UnB","UB","185851","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Irwin, HS; Souza, R; Santos, RR","10516","1965","11","19","Southern America","Brasil","Goiás",NA,"25km E of Cabaceiras (ca. 4km E of Goiás - Minas Gerais)",NA,NA,NA,NA,NA,"Tree 3m. Fruit red-green, maturing black-violet.; Cerrado and lake margin",NA,NA,NA,NA,NA,"2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"492","2019-11-01 15:06:59-03","UnB","UB","185852","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Heringer, EP","12885","1973","09","26","Southern America","Brasil","Distrito Federal",NA,"Catetinho",NA,NA,NA,NA,NA,"Árvore copada, folhas perenes, flores pequenas, nas pontas dos ramos, cremes.; Mata de galeria",NA,NA,NA,NA,NA,"2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"493","2019-11-01 15:06:59-03","UnB","UB","185857","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Irwin, HS; Souza, R; Santos, RR","8882","1965","10","02","Southern America","Brasil","Distrito Federal",NA,"Ca. 10km N of Planaltina",NA,NA,NA,NA,NA,"Tree 3m. Fruit green.; Cerrado",NA,NA,NA,NA,NA,"2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"494","2019-11-01 15:06:59-03","UnB","UB","194560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Fernandes, MH","Fernandes, MH; et al.","159","2012","07","19","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.643056","-15.761389","948","948",NA,"Árvore 5m. Glândulas liminares; Mata de galeria inundável. Relevo plano. Solo hidromórfico",NA,NA,NA,NA,NA,"2013",NA,"-47.643056","-15.761389","01",NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:06:59-03","UnB","UB","203137","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Heringer, EP","8960","1962","08","08","Southern America","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,"Árvore; Mata",NA,NA,NA,NA,NA,"2014",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:06:59-03","UnB","UB","207772","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Faria, JEQ; Santos, ML","36","2006","08","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus","-48.822778","-15.7975",NA,NA,NA,"Árvore da ca 4m, inflorescências saindo dos nós do caule ou supraxilares, 4 pétalas brancas rudimentares, hipâncio bem prolongado acima do nível de inserção do estilete deixando o disco estaminal exposto; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-48.822778","-15.7975",NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:06:59-03","UnB","UB","209127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Castro, BM","4090","2014","08","20","Southern America","Brasil","Distrito Federal","Brasília","Margem da estrada entre o Morro da Pedreira e a DF-205","-47.861389","-15.495833","738","738",NA,"Árvore ca. 10 m de altura, caule rugoso, estéril; Mata de galeria",NA,NA,NA,NA,NA,"2014",NA,"-47.861389","-15.495833","08",NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:06:59-03","UnB","UB","216076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ; Vasconcelos, TNC","4252","2014","11","02","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação ecológica de PETI/CEMIG, próximo a afloramento rochoso.","-43.368333","-19.890278","815","815",NA,"Árvore ca. 14 m de altura. Fruto imaturo verde passando do vermelho ao vináceo quando maduro. Embrião verde com cotilédones livres. Caule rugoso.; Cerradão próximo a afloramento rochoso.",NA,NA,NA,NA,NA,"2014",NA,"-43.368333","-19.890278","11",NA,NA,NA,NA,NA,NA
"499","2020-07-29 09:05:29-03","UnB","UB","217133","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Pinto, JRR","Rocha, LGS; Pinto, JRR","s.n.","2016","10","30","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pirineus","-48.824444","-15.800278","1100","1385",NA,"Hábito arbóreo; Cerrado Rupestre",NA,NA,NA,NA,NA,"2016",NA,"-48.824444","-15.800278","10","22",NA,NA,NA,NA,NA
"500","2019-11-01 15:07:00-03","UnB","UB","35622","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Irwin, HS; Soderstrom, TR","5150","1964","08","15","Southern America","Brasil","Distrito Federal",NA,"Chapada da Contagem, ca. 20km E of Brasília",NA,NA,NA,NA,NA,"Subshrub 2,5m, with a few slenser stems. Bracts pale red-violet. Corolla red-violet.; Cerrado and fields, limestone slopes",NA,NA,NA,NA,NA,"2012",NA,NA,NA,"10","22",NA,NA,NA,NA,NA
"501","2019-11-01 15:07:00-03","UnB","UB","37003","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Moura, IO","123",NA,NA,NA,"Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, Parque Estadual dos Pirineus","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:07:00-03","UnB","UB","5011","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Incógnito","Proença, CEB; Litt, A","1308","1995","10","14","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667","1070","1070",NA,"Fruits shiny black when mature; epicarp coriaceous, pulp scanty & adstringent. Voucher specimen for Peter Wilson.; Tree 4m; Cerrado denso.",NA,NA,NA,NA,NA,NA,NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:07:00-03","UnB","UB","93946","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","1254","2002","02","09","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.632833","-14.164667","1164","1164",NA,"Caule castanho arroxeado, pouco rugoso fissurado, algumas saliências transv. along.; súber prof. ca 10mm, café; córtex marfim; súber pétreo farinoso. Folha com cheiro de remédio. Medicional.&nf;OBS.: Nome popular de informante local.; Árvore 15m; .",NA,NA,NA,NA,NA,NA,NA,"-47.632833","-14.164667",NA,NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Silva, MA","Silva, MA; Goes, BTPM; Alvarenga, D; Guimarães, LL","8271","2015","08","26","Southern America","Brasil","Goiás","Padre Bernardo","Estrada de terra na margem da BR-251. Córrego Cana Brava. SD-22-Z-D","-48.348889","-15.484167","689","689",NA,"Árvore ca. 10m de altura e 12 cm DAP. Cálice verde, inflorescência branca. Folhas discolores verdes; Floresta de galeria rala, alterada, junto ao curso d'água",NA,NA,NA,NA,NA,"2015",NA,"-48.348889","-15.484167","09","15",NA,NA,NA,NA,NA
"505","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_3","2019","12","23","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.882239","-15.941111",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,5m. Juvenil. Estéril; Cerrado ralo",NA,NA,NA,NA,NA,NA,NA,"-47.882239","-15.941111",NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","8642","2018","06","29","Southern America","Brasil","Goiás","Niquelândia","Rodovia subindo de Niquelândia para a mineração","-48.434444","-14.4025","870","870",NA,"Árvore ca. 10 m de altura, botões florais verdes. Coletado material em sílica gel; Mata de galeria antropizada",NA,NA,NA,NA,NA,"2018",NA,"-48.434444","-14.4025","06",NA,NA,NA,NA,NA,NA
"507","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Faria, JEQ; Vasconcelos, TNC; Martins, AC; Norrana, K; Figueira, RH; Farinasso, HC","9564","2019","08","10","Southern America","Brasil","Distrito Federal","Brasília","Estrada indo para o centro de Excelência","-47.891111","-15.914444",NA,NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore, ca. 4m. Botões florais verdes, flores verde acastanhada; Cerradao",NA,NA,NA,NA,NA,NA,NA,"-47.891111","-15.914444",NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","6164","2016","06","30","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Margem da rodovia entre o povoado de Serra do Cipó e Conceição do Mato Dentro, na estátua do Juquinha","-43.551111","-19.256944","1327","1327",NA,"Arvoreta ca. 3 m de altura, botões florais verdes; Mata de pequeno porte em estreita faixa na borda de pequeno curso d'água",NA,NA,NA,NA,NA,"2016",NA,"-43.551111","-19.256944","06",NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ; Pinheiro, AC","6381","2016","07","25","Southern America","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, próximo ao prédio da Biologia","-43.571389","-18.193333","1349","1349",NA,"Arvoreta ca. 3,5 m de altura, botões florais verdes; Capão de floresta estacional em meio a campo rupestre",NA,NA,NA,NA,NA,"2016",NA,"-43.571389","-18.193333","07",NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Ratter, JA; Rocha, M","5011","1984","07","31","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18 km SSW of Brasília TV tower",NA,NA,NA,NA,NA,"Slanting trunked tree, 6 m tall, 25 cm d.b.h., with bark scaling in long vertical flakes (like the bark of Richeria obovata). Flowers cream. Calyx dark red in bud; In rather broken cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Faria, JEQ","6339","2016","07","18","Southern America","Brasil","Rio de Janeiro","Resende","Margem da BR-354 indo de Itamonte após a divisa Minas Gerais/Rio de Janeiro","-44.749722","-22.389444","1522","1522",NA,"Árvore ca. 5 m de altura, botões florais verdes; Floresta ombrófila densa montana",NA,NA,NA,NA,NA,NA,NA,"-44.749722","-22.389444",NA,NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg",NA,"Vasconcelos, TNC","732","2015","10",NA,"Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:06:59-03","UnB","UB","186318","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Pereira, BAS","1280","1985","08","01","Southern America","Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 6m. Folhas glabras. Flores alvas. Botões verde-claro.; Mata ciliar",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"514","2019-11-01 15:06:59-03","UnB","UB","182474","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB; Alkimim, W","Heringer, EP","8600794","1961","08","19","Southern America","Brasil","Distrito Federal","Brasília","Horto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore.; Mata",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"10","16",NA,NA,NA,NA,NA
"515","2019-11-01 15:06:59-03","UnB","UB","10436","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Soares-Silva, LH","Soares-Silva, LH; Cardoso, C","1134","2001","10","17","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Suber fissurado, cinza.; Árvore 5m; Cerradão.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-01 15:06:59-03","UnB","UB","152744","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","86","2006","10","07","Southern America","Brasil","Goiás","Anápolis","Campus da Universidade Estadual de Goiás","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Frutos imaturos avermelhados sem os lobos calicínios, com cicatriz no local da queda dos lobos calicínios.; Árvore 5m de altura.; Mata seca",NA,NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"517","2019-11-01 15:06:59-03","UnB","UB","152730","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","23","2006","08","10","Southern America","Brasil","Goiás","Anápolis","Campus da Universidade Estadual de Goiás","-48.9528007507324","-16.3267002105713",NA,NA,NA,"Inflorescência com flores brancas, hipanto bem prolongado acima do nível de inserção do estilete, expondo o disco estaminal, folhas com pontas translúcidas no centro e na margem.; Árvore 4m de altura.",NA,NA,NA,"31830","auto","2007",NA,NA,NA,"07","16",NA,NA,NA,NA,NA
"518","2019-11-01 15:06:59-03","UnB","UB","160134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Junqueira, DI","628","2009","10","29","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Árvore 10m. Fruto preto.; Mata de galeria",NA,NA,NA,"36612","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:06:59-03","UnB","UB","160011","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Junqueira, DI","504","2009","08","11","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Árvore 10. Flor creme.; Mata de galeria",NA,NA,NA,"36612","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:06:59-03","UnB","UB","117758","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Rizzo, JA","605","1968",NA,NA,"Southern America","Brasil","Goiás","Goiânia","Goiânia a Senador Canedo pela GoM-7, no km 12 a esquerda da rodovia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-01 15:06:59-03","UnB","UB","117763","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Heringer, EP","18068","1980",NA,NA,"Southern America","Brasil","Goiás","Luziânia","15km ao sul da cidade","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-01 15:06:59-03","UnB","UB","117768","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Cordovil, SP","72",NA,NA,NA,"Southern America","Brasil","Goiás","Uruaçu","Fazenda Macaco, margem esquerda do Córrego Vermelho","-49.1408004760742","-14.5247001647949",NA,NA,NA,NA,NA,NA,NA,"80860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-01 15:06:59-03","UnB","UB","199581","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Mello-Silva, R; et al.","1671","1999","09","30","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Sera da Canastra","-46.3657989501953","-20.2453002929688","1200","1200",NA,"Arbusto 1,5m. Frutos verdes passando a vermelhos; Bordas da serra",NA,NA,NA,"57119","auto","2012",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"524","2019-11-01 15:06:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Oliveira, AS","Herb47360","2014","10","20","Southern America","Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Frutos vermelhos; Floresta Semidecidual",NA,NA,NA,"58223","auto","2016",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"525","2019-11-01 15:06:59-03","UnB","UB","168039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Cerqueira, RM","340","2003","09","15","Southern America","Brasil","São Paulo","Itatiba","Mata do sítio Jatobá","-46.716667","-23.016667","800","800",NA,"Floresta estacional semidecídua Montana",NA,NA,NA,NA,NA,NA,NA,"-46.716667","-23.016667",NA,NA,NA,NA,NA,NA,NA
"526","2019-11-01 15:06:59-03","UnB","UB","107204","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Pereira, BAS","3549","2006","07","02","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Casca acinzentada, escamosa. Botões florais esverdeados.; Árvore 6m; .",NA,NA,NA,"70570","auto","2011",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"527","2019-11-01 15:06:59-03","UnB","UB","186316","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Heringer, EP","15515","1976","05","05","Southern America","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore 8m. Folhagem permanente. Flores alvas. Frutos bagas vermelhos.; Mata de galeria, fechada.",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"528","2019-11-01 15:06:59-03","UnB","UB","186317","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Souza, MC","Martin, R","457","1965","07","26","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Tree 12m. Flowers white.; In forest",NA,NA,NA,"70570","auto","2012",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"529","2019-11-01 15:06:59-03","UnB","UB","113524","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Rosa, FR","72","1965","06","23","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Córrego das Cobras","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Ramo florido.; Árvore 20m; .",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 15:06:59-03","UnB","UB","117760","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Proença, CEB","Oliveira, PEAM","1601","1991",NA,NA,"Southern America","Brasil","Goiás","Corumbá  de Goiás","Distrito de Cocalzinho. Levantamento do Santuário do Morro Cabeludo","-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,NA,NA,NA,"41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 15:06:59-03","UnB","UB","161649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ; Ibrahim, M","627","2009","09","09","Southern America","Brasil","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, próximo aos Três Picos","-48.9592018127441","-15.852499961853",NA,NA,NA,"Solo pedregoso, relevo acidentado; Árvore ca. de 3,5 m de altura, flores brancas e botões; Cerrado rupestre",NA,NA,NA,"40887","auto","2009",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"532","2019-11-01 15:06:59-03","UnB","UB","161878","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Faria, JEQ","Faria, JEQ","892","2010","07","14","Southern America","Brasil","Minas Gerais","Carmo do Paranaíba","Próximo a Marjor Porto, na região do cárrego da Vergem","-46.3161010742188","-19.0007991790771",NA,NA,NA,"Árvore ca. 5 m de altura, botões florais verde; Cerradão alterado",NA,NA,NA,"60699","auto","2010",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"533","2019-11-01 15:06:59-03","UnB","UB","145986","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O. Berg","Kawasaki, ML","Moraes, PLR; Diniz, CC","975","1994","05","21","Southern America","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 20m alt.; tronco avermelhado, escamante; flores brancas com odor.; Em meio de encosta.",NA,NA,NA,"27904","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 15:07:00-03","UnB","UB","1997","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","macrophylla","Siphoneugena macrophylla brasiliae","Mattos","Incógnito","Irwin, HS; Souza, R; Santos, RR","8464","1965","09","19","Southern America","Brasil","Distrito Federal",NA,"Ca. 30 km NE de Brasília",NA,NA,"1000","1000",NA,"Tipo.; Árvore 4m x 6cm. Fruto verde.; Margem da mata de galeria.","UB0040090","UB0040090","brasiliae",NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 15:07:00-03","UnB","UB","2001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","macrophylla","Siphoneugena macrophylla brasiliae","Mattos","Mattos, J","Irwin, HS; Souza, R; Santos, RR","8464","1965","09","19","Southern America","Brasil","Distrito Federal",NA,"Ca. 30 km NE de Brasília",NA,NA,"1000","1000",NA,"Tipo.; Árvore 4m x 6cm. Fruto verde.; Margem da mata de galeria.","UB0040090","UB0040090","brasiliae",NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:07:00-03","UnB","UB","1997","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","macrophylla","Siphoneugena macrophylla brasiliae","Mattos","Incógnito","Irwin, HS; Souza, R; Santos, RR","8464","1965","09","19","Southern America","Brasil","Distrito Federal",NA,"Ca. 30 km NE de Brasília",NA,NA,"1000","1000",NA,"Tipo.; Árvore 4m x 6cm. Fruto verde.; Margem da mata de galeria.","UB0040090","UB0040090","brasiliae",NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:07:00-03","UnB","UB","2001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Siphoneugena","macrophylla","Siphoneugena macrophylla brasiliae","Mattos","Mattos, J","Irwin, HS; Souza, R; Santos, RR","8464","1965","09","19","Southern America","Brasil","Distrito Federal",NA,"Ca. 30 km NE de Brasília",NA,NA,"1000","1000",NA,"Tipo.; Árvore 4m x 6cm. Fruto verde.; Margem da mata de galeria.","UB0040090","UB0040090","brasiliae",NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
