"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"49","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815127","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Hatschbach GG","1960","11","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815127","NL-L2815127",NA,"Est. Parana. Mun. Bocaiuva do Sul. Barra Grande.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815128","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Reitz R; Klein RM","1959","12","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815128","NL-L2815128",NA,"Santa Catarina. Sanga da Areia, Jacinto Machado.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:30:27-03","NBC","NL-BOTANY","L.2815129","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Dusén PKH","1915","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2815129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2815129","NL-L2815129",NA,"Paraná: Jaguariahyra, in silva primaeva. *.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0260939","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Reitz R; Klein RM",NA,NA,NA,"Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260939 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,"Uw6914",NA,NA,NA
"53","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0261072","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261072",NA,NA,"Fazenda Pelanda",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,"Uw13347",NA,NA,NA
"54","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0261074","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261074",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,"Uw13175",NA,NA,NA
"55","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U 0261075","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,"Uw13224",NA,NA,NA
"56","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160491","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Pulle AA","1948","10","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160491","NL-U1160491",NA,"Coastal plain near Pilar, State of Rio, Road to Pedropolis.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160492","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Mexia YEJ","1930","04","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160492","NL-U1160492",NA,"State of Minas Geraes, Vicosa, Agricultural College lands, Barbado, swale above reservoir.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160493","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Reitz R; Klein RM","1957","11","25","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160493","NL-U1160493",NA,"Santa Catarina, Ibirama, Pasto.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:30:27-03","NBC","NL-BOTANY","U.1160494","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Woolston AL","1953","01","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160494","NL-U1160494",NA,"Depto. San Pedro, Alto Paraguay, Primavera.",NA,NA,NA,NA,NA,NA,"Lamiales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-11-04 11:03:16-03","ESALQ","ESA","10256","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (1999)","Bernacci, L.C.","1989","11","08","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA010256","ESA010256","25914.0",NA,NA,NA,NA,"23900","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:03:16-03","ESALQ","ESA","6443","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (1998)","Rodrigues, R.R. ; Zandoval, J.A.",NA,NA,NA,"Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006443","ESA006443",NA,NA,NA,NA,NA,"12906","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:03:16-03","ESALQ","ESA","13422","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (1999)","Silva, A.F. ; Capellari Jr., L.","1986","03","20","Brasil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"ESA013422","ESA013422","1410.0",NA,NA,NA,NA,"39297","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:03:16-03","ESALQ","ESA","109943","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,NA,NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA109943","ESA109943","4508.0",NA,NA,NA,NA,"23314","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:03:16-03","ESALQ","ESA","105430","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,"Aguiar, O.T.","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA105430","ESA105430",NA,NA,"2002","03","17","27904","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:03:16-03","ESALQ","ESA","31044","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (10/II/1998)","Pickel, B.","1949","10","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA031044","ESA031044",NA,NA,NA,NA,NA,"53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:03:16-03","ESALQ","ESA","31031","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (10/II/1998)","Pickel, B.","1947","10","06","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA031031","ESA031031",NA,NA,NA,NA,NA,"53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:03:16-03","ESALQ","ESA","14856","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Miyagi, P.H.","Cardoso-Leite, E. ; Oliveira, A.","1993","12","02","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA014856","ESA014856","282.0",NA,NA,NA,NA,"15567","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:03:16-03","ESALQ","ESA","78814","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Salino, A.","Salino, A. ; Mota, R.C.","2001","06","06","Brasil","Minas Gerais","Santana do Garambeu","-44.1044006347656","-21.6014003753662",NA,NA,NA,NA,NA,"ESA078814","ESA078814","6945.0",NA,NA,NA,NA,"16256","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:03:16-03","ESALQ","ESA","2321","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.","1983","12","07","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"ESA002321","ESA002321","47627.0",NA,NA,NA,NA,"32006","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:03:16-03","ESALQ","ESA","6974","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (08/VII/1999)","Durigan, G.","1988","01","22","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA006974","ESA006974",NA,NA,NA,NA,NA,"23972","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:03:16-03","ESALQ","ESA","103961","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha",NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","2005","06","15","Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA103961","ESA103961","13865.0",NA,NA,NA,NA,"23314","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:03:16-03","ESALQ","ESA","6442","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Miyagi, P.H. & Souza, V.C. (01/II/1994)","Rodrigues, R.R. ; Zandoval, J.A.",NA,NA,NA,"Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,NA,"ESA006442","ESA006442",NA,NA,NA,NA,NA,"12906","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:03:16-03","ESALQ","ESA","27391","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (08/VII/1999)","Tamashiro, J.Y. et al.","1995","06","15","Brasil","São Paulo","Itaberá","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,"ESA027391","ESA027391","1298.0",NA,NA,NA,NA,"29370","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:03:16-03","ESALQ","ESA","6949","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Mazine, F.F. (08/VII/1999)","Lorenzi, H.","1990","01","10","Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"ESA006949","ESA006949","610.0",NA,NA,NA,NA,"24621","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:03:16-03","ESALQ","ESA","63875","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Rodrigues, R.R. & Bufo, L.V.B.","Bufo, L.V.B. ; Sabadim, P.C.",NA,NA,NA,"Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,"ESA063875","ESA063875","13.0",NA,"1997",NA,NA,"19715","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:03:16-03","ESALQ","ESA","21745","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","(Vell.) DC.","Mazine, F.F. (10/II/1998)","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","1995","11","10","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Arbusto esguio, ca. 1, 5 m alt.; corola roxo-escura.","ESA021745","ESA021745","9429.0","Rodovia Washington Luís, Km 201. Cerrado.",NA,NA,NA,"22843","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:24:41-03","MN","R","12360","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Glaziou, A.F.M.","1878","12","09","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000012360","R000012360_001","11248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-07-02 14:01:11-03","JBP","HPL","1777","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","1998","07","02","Brasil","SP","Campinas","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"96","IAC- Barão de Itapura.","1998","07","02","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-19 08:15:13-03","FPS","FPS","446","MachineObservation","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Schwirkowski, P.","Schwirkowski, P.","2014","12","06","Brasil","Santa Catarina","São Bento do Sul","-49.307949","-26.341276","-49.307949","-26.341276",NA,NA,"<ll>dwc_commonname:</ll> Caroba, caroba-do-mato, carobão","FPS00446","FPS00446_v01 FPS00446_v02 FPS00446_v03 FPS00446_v04 FPS00446_v05 FPS00446_v06 FPS00446_v07","681","Rio Natal - Trilhos - Rabo do macaco","2014","12","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-07-26 11:39:32-03","IPA","IPA","10254","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Morawetz, W.","Pickel, B.","1941","01","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Cultivada. Flores roxo-azuis.","IPA0010254",NA,"10254","Horto Florestal","1981",NA,NA,"53584","auto","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:33:01-03","IAP","PACA-AGP","105730","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","V. L. Silva","V. L. Silva","2008","01",NA,"Brasil","RS","São Francisco de Paula/Cambará",NA,NA,NA,NA,"1000","1000","Projeto Ct Hidro Habitat: Terrícola","PACA105730",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:33:01-03","IAP","PACA-AGP","105739","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","V. L. Silva","V. L. Silva","2008","01",NA,"Brasil","RS","São Francisco de Paula/Cambará",NA,NA,NA,NA,"1000","1000","Habitat: terrícola","PACA105739",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"83","2019-11-14 13:52:05-03","IAP","PACA-AGP","118729","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Rubio, A.K.","Rubio, A.K.","2012","12","15","Brasil","RS","Novo Hamburgo","-51.130278","-29.678333","51º07'49W","29º40'42S","66","66","Habitat: vegetação ciliar Ecossistema: Floresta Estacional Semidecidual","PACA118729",NA,"1212","Arrio Luiz Rau","2013","02",NA,NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:33:01-03","IAP","PACA-AGP","73855","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","L. Sevegnani","L. Sevegnani","1993","01","22","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Altura de 18m. Habitat: Em mata secundária. Hábito: árvore","PACA073855",NA,NA,"Est. Exp. Fitotecnica de Osário.",NA,NA,NA,"28094","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:33:01-03","IAP","PACA-AGP","92173","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Mauhs, J.","1994","12","10","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"Freqüente. HASU 16188. Habitat: mata, na beira da estrada Hábito: árvore","PACA092173",NA,NA,"Picada Verão",NA,NA,NA,"11711","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:33:01-03","IAP","PACA-AGP","93828","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","F. C. Xavier","F. C. Xavier","2004",NA,NA,"Brasil","RS","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HASU-----.","PACA093828",NA,"93","Rio Jacuí (ilhota)",NA,NA,NA,"41194","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:33:01-03","IAP","PACA-AGP","55308","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","N. Y. Sandwith","Reitz, R.","1951","12","10","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"35","35","Flor roxa. Alturade 6m. HBR 4731. Habitat: In secundariis altis. Capoeirão. Fenofase: flor Hábito: árvore","PACA055308",NA,"4200",NA,"1955","04","11","19684","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:33:01-03","IAP","PACA-AGP","65381","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","N. Y. Sandwith","Reitz, R.","1959","12","10","Brasil","SC","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,"250","250","Altura de 25m.HBR 23257. Habitat: Mata. Fenofase: flor roxa Hábito: árvore","PACA065381",NA,"9356","Sanga da Areia","1960",NA,NA,"23999","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:33:01-03","IAP","PACA-AGP","69331","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","G. Hatschbach","Hatschbach, G.","1987","11","26","Brasil","PR","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"Árvore de 10m, flor vinosa. Habitat: Na mata.","PACA069331",NA,"51909","Rio das Cinzas - Salto Cavalcanti.","1988",NA,NA,"29630","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:33:01-03","IAP","PACA-AGP","104819","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,NA,"1996","01","10","Brasil","RS","Aratiba","-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"Xiloteca nº 739&nf;Altura: 12m; Circunferência: 77cm; Fuste: 8m.","PACA104819",NA,NA,NA,NA,NA,NA,"18075","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:33:01-03","IAP","PACA-AGP","92175","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","A. C. Araújo","Ohlweiler, A. A.","1998","01",NA,"Brasil","RS","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Planta cultivada de 2,5m de altura. HASU 6527. Hábito: arvoreta","PACA092175",NA,"396",NA,NA,NA,NA,"8037","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:33:01-03","IAP","PACA-AGP","105104","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Jagmin, N.","Jagmin, N.","1998","01","13","Brasil","SC","Itá","-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"Xiloteca nº 843&nf;Altura: 9,50m; Circunferência: 81cm; Fuste: 2,90m.","PACA105104",NA,NA,NA,NA,NA,NA,"15861","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"93","2019-08-27 13:33:01-03","IAP","PACA-AGP","96361","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M. Zanotto","M. Zanotto","2005","03","26","Brasil","SC","Maravilha","-53.1725006103516","-26.760799407959",NA,NA,"550","550",NA,"PACA096361",NA,NA,"Mata do Seminário",NA,NA,NA,"12440","auto","Magnoliophyta","Scrophulariales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"94","2020-12-20 21:16:14-03","UFV","VIC","7683","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Farias, R.","Silva, A.F. da; et al.","1982","11","11","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore com cerca de 10 metros de altura. Flores de cálice e corola roxos. Cultivada para efeitos ornamentais.","VIC007683","VIC007683","353","Campus da UFV, No pátio alargado próximo às Bandeiras.","2002","02",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
