"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"1568","2019-10-07 09:15:50-03","UEFS","HUEFS","179670","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Cielo-Filho, R.","1102","2010","06","30",NA,"Brasil",NA,NA,NA,"HUEFS0179670","Angiospermae","Lamiales","Mart.",NA,"São Paulo","Itapeva","Estação Experimental, Talhão de Pinus (após colheita) próximo ao viveiro.","-49.080278","-24.050556","HUEFS0179670",NA,NA,NA,NA,"49W4'49''","24S3'2''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1569","2019-10-07 09:15:50-03","UEFS","HUEFS","186543","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Melo, E.","11275","2012","07","19",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0186543","Angiospermae","Lamiales","Mart.",NA,"Bahia","Maracás","Fazenda Canabrava, Lajedo, encosta da Serra.","-40.427222","-13.351389","HUEFS0186543","828","828",NA,NA,"40W25'38''","13S21'5''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1570","2019-10-07 09:15:50-03","UEFS","HUEFS","20036","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, L.P.de","4341","1995","07","08",NA,"Brasil",NA,NA,NA,"HUEFS0020036","Angiospermae","Lamiales","Mart.","L.P.de Queiroz","Bahia","Piatã","Estrada Piatã-Ouro Verde, a ca. 7 km de Piatã.","-41.75","-13.033333","HUEFS0020036","840","840",NA,NA,"41W45'","13S2'","1995","12",NA,"Asteranae",NA,NA,NA,NA
"1571","2019-10-07 09:15:50-03","UEFS","HUEFS","206128","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Santos, E.R.","373","2006","06","19",NA,"Brasil",NA,NA,"Cerrado antropizado.","HUEFS0206128","Angiospermae","Lamiales","Mart.",NA,"Tocantins","Palmas","Sub-bacia Ribeirão São João.","-48.355","-10.401389","HUEFS0206128",NA,NA,NA,NA,"48W21'18''","10S24'5''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1572","2019-10-07 09:15:50-03","UEFS","HUEFS","206133","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Santos, E.R.","1646","2008","07","05",NA,"Brasil",NA,NA,"Cerrado stricto sensu.","HUEFS0206133","Angiospermae","Lamiales","Mart.",NA,"Tocantins","Novo Acordo","Estrada Novo Acordo.São Félix do Tacantins.","-47.540278","-10.025278","HUEFS0206133","296","296",NA,NA,"47W32'25''","10S1'31''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1573","2019-10-07 09:15:50-03","UEFS","HUEFS","206561","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Barbosa, E.","3655","2013","04","17",NA,"Brasil",NA,NA,NA,"HUEFS0206561","Angiospermae","Lamiales","Mart.",NA,"Goiás","Cavalcante","RPPN Serra do Tombador, trilha Mata do Borá.","-47.775556","-13.700556","HUEFS0206561","900","900",NA,NA,"47W46'32''","13S42'2''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1574","2019-10-07 09:15:50-03","UEFS","HUEFS","207788","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Espírito-Santo, F.S.","112","2010","05","22",NA,"Brasil",NA,NA,NA,"HUEFS0207788","Angiospermae","Lamiales","Mart.",NA,"Bahia","Mucugê","Campos Gerais, atrás da Escola Agrotécnica Anaci Paim, margem da estrada para Guiné (Lado esquedo).","-41.337778","-12.994722","HUEFS0207788","970","970",NA,NA,"41W20'16''","12S59'41''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1575","2019-10-07 09:15:50-03","UEFS","HUEFS","172954","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Alves, L.J.","104","2009","12","16",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0172954","Angiospermae","Lamiales","Mart.",NA,"Bahia","Caetité","Estrada para Licínio de Almeida, 9,5Km após a localidade de Brejinho das Ametistas.","-48.543611","-14.346667","HUEFS0172954",NA,NA,NA,NA,"48W32'37''","14S20'48''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1576","2019-10-07 09:15:50-03","UEFS","HUEFS","229192","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, C.","973","2012","07","13",NA,"Brasil",NA,NA,NA,"HUEFS0229192","Angiospermae","Lamiales","Mart.",NA,"Goiás","Pirenópolis","Morro do Frota, Rancho da Colina (Sr. Davi Farinha). Cerrado.","-48.949444","-15.807778","HUEFS0229192","1090","1090",NA,NA,"48W56'58''","15S48'28''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1577","2019-10-07 09:15:50-03","UEFS","HUEFS","237037","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Chagas, D.B.das","21","2016","04","26",NA,"Brasil",NA,NA,"Cerrado stricto sensu","HUEFS0237037","Angiospermae","Lamiales","Mart.",NA,"Tocantins","Porto Nacional","Faz. Canaã - Porto Nacional -TO","-48.333333","-10.666667","HUEFS0237037","274","274",NA,NA,"48W20'","10S40'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1578","2019-10-07 09:15:50-03","UEFS","HUEFS","182544","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Miranda, A.M.","6430","2011","11","29",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0182544","Angiospermae","Lamiales","Mart.",NA,"Bahia","Crisópolis","Fazenda Jequitibá.","-50.136944","-12.313333","HUEFS0182544",NA,NA,NA,NA,"50W8'13''","12S18'48''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1579","2019-10-07 09:15:50-03","UEFS","HUEFS","18249","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ganev, W.","3504","1994","07","12",NA,"Brasil",NA,NA,NA,"HUEFS0018249","Angiospermae","Lamiales","Mart.","M.M.Silva","Bahia","Piatã",NA,"-41.783333","-12.416667","HUEFS0018249","1300","1300",NA,NA,"41W47'","12S25'","1997","01",NA,"Asteranae",NA,NA,NA,NA
"1580","2019-10-07 09:15:50-03","UEFS","HUEFS","213491","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Neves, D.M.","1353","2013","06","28",NA,"Brasil",NA,NA,NA,"HUEFS0213491","Angiospermae","Lamiales","Mart.",NA,"Minas Gerais","Três Corações","14 Km East of Lavras.","-44.8625","-21.3175","HUEFS0213491","898","898",NA,NA,"44W51'45''","21S19'3''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1581","2019-10-07 09:15:50-03","UEFS","HUEFS","54709","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","França, F.","3683","2001","05","17",NA,"Brasil",NA,NA,"Cerrado em Solo arenoso.","HUEFS0054709","Angiospermae","Lamiales","Mart.",NA,"Bahia","Jaborandi",NA,"-44.979167","-14.345278","HUEFS0054709","645","645",NA,NA,"44W58'45''","14S20'43''","2003","07",NA,"Asteranae",NA,NA,NA,NA
"1582","2019-10-07 09:15:50-03","UEFS","HUEFS","43861","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, L.P.de","6109","2000","02","16",NA,"Brasil",NA,NA,"Cerrado em solo arenoso.","HUEFS0043861","Angiospermae","Lamiales","Mart.",NA,"Bahia","Correntina","ca. 39 km W de Santa Maria da Vitória na estrada para Correntina.","-44.566667","-13.386667","HUEFS0043861",NA,NA,NA,NA,"44W34'0''","13S23'12''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1583","2019-10-07 09:15:50-03","UEFS","HUEFS","9076","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, L.P.de","2225","1989","03","03",NA,"Brasil",NA,NA,NA,"HUEFS0009076","Angiospermae","Lamiales","Mart.","M.M.Silva","São Paulo","Itirapina",NA,"-47.816667","-22.25","HUEFS0009076",NA,NA,NA,NA,"47W49'","22S15'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1584","2019-10-07 09:15:50-03","UEFS","HUEFS","58206","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ribeiro, T.","315",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.","HUEFS0058206","Angiospermae","Lamiales","Mart.",NA,"Bahia","Érico Cardoso","Vereda - Estrada Morro do Fogo.","-42.106111","-13.265278","HUEFS0058206","1093","1093",NA,NA,"42W6'22''","13S15'55''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1585","2019-10-07 09:15:50-03","UEFS","HUEFS","59253","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","França, F.","3813","2002","04","16",NA,"Brasil",NA,NA,"Cerrado sobre solo arenoso","HUEFS0059253","Angiospermae","Lamiales","Mart.","F.França & L.P.de Queiroz","Bahia","Carinhanha","Cerca de 25 km W de Carinhanha","-43.970556","-14.206389","HUEFS0059253 HUEFS0059253_01","460","460",NA,NA,"43W58'14''","14S12'23''","2002","05",NA,"Asteranae",NA,NA,NA,NA
"1586","2019-10-07 09:15:50-03","UEFS","HUEFS","60512","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Funch, L.S.","FCD148","2002","04","14",NA,"Brasil",NA,NA,NA,"HUEFS0060512","Angiospermae","Lamiales","Mart.",NA,"Bahia","Mucugê","Mucugê Gerais de Fora - estrada Mucugê #?# Abaira","-41.454444","-13.034722","HUEFS0060512",NA,NA,NA,NA,"41W27'16''","13S2'5''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1587","2019-10-07 09:15:50-03","UEFS","HUEFS","62943","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Jardim, J.G.","3322","2001","03","31",NA,"Brasil",NA,NA,"Campo Rupestre intercalado por Cerrado.","HUEFS0062943","Angiospermae","Lamiales","Mart.",NA,"Bahia","Urandi","Rod. Licício de Almeida / Urandi 15,4 km, área montanhosa.","-42.574167","-14.747222","HUEFS0062943","1020","1020",NA,NA,"42W34'27''","14S44'50''","2003","07",NA,"Asteranae",NA,NA,NA,NA
"1588","2019-10-07 09:15:50-03","UEFS","HUEFS","66219","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ribeiro, T.","250","2002","03","13",NA,"Brasil",NA,NA,"Campos Gerais.","HUEFS0066219","Angiospermae","Lamiales","Mart.",NA,"Bahia","Caetité","Brejinho das Ametistas, 20 km de Caetité para Brejinho das Ametistas.","-42.509444","-14.226389","HUEFS0066219","900","900",NA,NA,"42W30'34''","14S13'35''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1589","2019-10-07 09:15:50-03","UEFS","HUEFS","52610","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, T.R.S.","104","2001","04","19",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0052610","Angiospermae","Lamiales","Mart.","M.M.Silva","Bahia","Caetité","Cercado, 24km de Paramirim na rodovia Paramirim-Caetité.","-42.3","-13.670556","HUEFS0052610","990","990",NA,NA,"42W18'","13S40'14''","2001","06",NA,"Asteranae",NA,NA,NA,NA
"1590","2019-10-07 09:15:50-03","UEFS","HUEFS","70941","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Miranda, E.B.","537","2003","04","18",NA,"Brasil",NA,NA,NA,"HUEFS0070941","Angiospermae","Lamiales","Mart.",NA,"Bahia","Rio de Contas","Campo de areia branca nos gerais do Riacho Seco.","-41.909722","-13.424722","HUEFS0070941","1330","1330",NA,NA,"41W54'35''","13S25'29''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1591","2019-10-07 09:15:50-03","UEFS","HUEFS","74777","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Giulietti, A.M.","2341","2003","04","06",NA,"Brasil",NA,NA,"Cerrado, gerais, solo vermelho, profundo, argiloso.","HUEFS0074777","Angiospermae","Lamiales","Mart.",NA,"Bahia","Mucugê","Entrada da Fazenda Florestal.","-41.483889","-13.096944",NA,"1150","1150",NA,NA,"41W29'2''","13S5'49''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1592","2019-10-07 09:15:50-03","UEFS","HUEFS","90036","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, R.O.de","8","2004","06","18",NA,"Brasil",NA,NA,"Cerrado de altitude com presença de Vellozia squamata.","HUEFS0090036","Angiospermae","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Jardim Botânico de Brasília, próximo ao Mirante.","-47.833333","-15.866667","HUEFS0090036","1070","1070",NA,NA,"47W50'","15S52'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1593","2019-10-07 09:15:50-03","UEFS","HUEFS","65952","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ribeiro, T.","425","2002","04","10",NA,"Brasil",NA,NA,"Ecotono. Cerrado/Caatinga.","HUEFS0065952","Angiospermae","Lamiales","Mart.",NA,"Bahia","Urandi","estrada Urandi/Licínio de Almeida, 15 km depois de Urandi, há 19 km de Urandi.","-42.542222","-14.743056","HUEFS0065952","770","770",NA,NA,"42W32'32''","14S44'35''","2003","07",NA,"Asteranae",NA,NA,NA,NA
"1594","2019-10-07 09:15:50-03","UEFS","HUEFS","94867","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Conceição, S.F.","141","2005","04","09",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0094867","Angiospermae","Lamiales","Mart.","M.M.Silva-Castro","Bahia","Cocos","Trilha na beira da estrada de chão que liga Cocos a Minas Gerais (estrada paralela ao caminho para Tamanduá).","-44.729444","-14.290833","HUEFS0094867",NA,NA,NA,NA,"44W43'46''","14S17'27''","2005","06",NA,"Asteranae",NA,NA,NA,NA
"1595","2019-10-07 09:15:50-03","UEFS","HUEFS","9203","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, L.P.de","2352","1989","07","03",NA,"Brasil",NA,NA,NA,"HUEFS0009203","Angiospermae","Lamiales","Mart.","M.M.Silva","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","HUEFS0009203",NA,NA,"101169","auto",NA,NA,"1997","01",NA,"Asteranae",NA,NA,NA,NA
"1596","2019-10-07 09:15:50-03","UEFS","HUEFS","70251","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pedrosa, N.S.","8","2001","05","19",NA,"Brasil",NA,NA,NA,"HUEFS0070251","Angiospermae","Lamiales","Mart.","M.M.Silva","Tocantins","Palmas","Estrada de acesso a vila canela, próximo à pratinha.","-48.3602981567383","-10.2128000259399","HUEFS0070251",NA,NA,"62375","auto",NA,NA,"2003","07",NA,"Asteranae",NA,NA,NA,NA
"1597","2019-10-07 09:15:50-03","UEFS","HUEFS","207840","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Espírito-Santo, F.S.","165","2011","05","10",NA,"Brasil",NA,NA,NA,"HUEFS0207840","Angiospermae","Lamiales","Mart.",NA,"Distrito Federal","Brasília","Reserva do IBGE.","-47.9296989440918","-15.7797002792358","HUEFS0207840",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"1598","2017-09-07 12:21:21-03","F","FMNH-SEEDPLANTS","V0445466F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. Eiten & T. Sendulsky","2891","1961","6","2","South America","Brazil",NA,NA,NA,"V0445466F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445466F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","2017-09-07 12:21:18-03","F","FMNH-SEEDPLANTS","V0445455F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","26535","1970","2","22","South America","Brazil",NA,NA,NA,"V0445455F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445455F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","2017-09-07 12:21:18-03","F","FMNH-SEEDPLANTS","V0445456F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","14373","1966","4","5","South America","Brazil",NA,NA,NA,"V0445456F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445456F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","2017-09-07 12:21:19-03","F","FMNH-SEEDPLANTS","V0445457F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","11599","1966","1","12","South America","Brazil",NA,NA,NA,"V0445457F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445457F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","2017-09-07 12:21:19-03","F","FMNH-SEEDPLANTS","V0445458F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","27670","1970","3","16","South America","Brazil",NA,NA,NA,"V0445458F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445458F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","2017-09-07 12:21:19-03","F","FMNH-SEEDPLANTS","V0445459F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","25087","1970","1","22","South America","Brazil",NA,NA,NA,"V0445459F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445459F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","2017-09-07 12:21:19-03","F","FMNH-SEEDPLANTS","V0445460F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin & R. M. Harley","31487","1971","3","4","South America","Brazil",NA,NA,NA,"V0445460F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445460F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","2017-09-07 12:21:20-03","F","FMNH-SEEDPLANTS","V0445461F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","24539","1969","3","16","South America","Brazil",NA,NA,NA,"V0445461F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445461F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","2017-09-07 12:21:20-03","F","FMNH-SEEDPLANTS","V0445462F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","21493","1968","3","19","South America","Brazil",NA,NA,NA,"V0445462F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445462F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2017-09-07 12:21:20-03","F","FMNH-SEEDPLANTS","V0445463F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin & R. M. Harley","31915","1971","3","16","South America","Brazil",NA,NA,NA,"V0445463F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445463F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2017-09-07 12:21:21-03","F","FMNH-SEEDPLANTS","V0445464F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin & T. R. Soderstrom","5683","1964","8","28","South America","Brazil",NA,NA,NA,"V0445464F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445464F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2017-09-07 12:21:21-03","F","FMNH-SEEDPLANTS","V0445465F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. Eiten & T. Sendulsky","2881","1961","5","31","South America","Brazil",NA,NA,NA,"V0445465F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445465F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2017-09-07 12:21:21-03","F","FMNH-SEEDPLANTS","V0445467F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","G. Eiten & T. Sendulsky","2891","1961","6","2","South America","Brazil",NA,NA,NA,"V0445467F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445467F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2018-01-19 14:55:28-02","F","FMNH-SEEDPLANTS","V0445468F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","17509","1966","6","21","South America","Brazil",NA,NA,NA,"V0445468F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445468F_01 V0445468F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2018-01-19 14:55:28-02","F","FMNH-SEEDPLANTS","V0445469F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","15637","1966","5","6","South America","Brazil",NA,NA,NA,"V0445469F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445469F_01 V0445469F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2017-09-07 12:21:22-03","F","FMNH-SEEDPLANTS","V0445470F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","13594","1966","3","5","South America","Brazil",NA,NA,NA,"V0445470F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445470F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2017-09-07 12:21:22-03","F","FMNH-SEEDPLANTS","V0445471F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. S. Irwin et al.","26158","1970","2","6","South America","Brazil",NA,NA,NA,"V0445471F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445471F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2017-09-07 12:21:23-03","F","FMNH-SEEDPLANTS","V0445472F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson & J. H. Kirkbride, Jr.","36489","1972","3","2","South America","Brazil",NA,NA,NA,"V0445472F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445472F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2017-09-07 12:21:23-03","F","FMNH-SEEDPLANTS","V0445473F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson & J. H. Kirkbride, Jr.","36710","1972","3","6","South America","Brazil",NA,NA,NA,"V0445473F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445473F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2017-09-07 12:21:24-03","F","FMNH-SEEDPLANTS","V0445474F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson & J. H. Kirkbride, Jr.","36710","1972","3","6","South America","Brazil",NA,NA,NA,"V0445474F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445474F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2017-09-07 12:21:24-03","F","FMNH-SEEDPLANTS","V0445476F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","106","1982","5","12","South America","Brazil",NA,NA,NA,"V0445476F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445476F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2017-09-07 12:21:25-03","F","FMNH-SEEDPLANTS","V0445477F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","C. E. B. Proença","106","1982","5","12","South America","Brazil",NA,NA,NA,"V0445477F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445477F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2017-09-07 12:21:25-03","F","FMNH-SEEDPLANTS","V0445478F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","S. Mendes et al.","26","2002","5","17","South America","Brazil",NA,NA,NA,"V0445478F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445478F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2017-09-07 12:21:25-03","F","FMNH-SEEDPLANTS","V0445479F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","9124","1973","4","18","South America","Brazil",NA,NA,NA,"V0445479F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445479F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2017-09-07 12:21:25-03","F","FMNH-SEEDPLANTS","V0445480F","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","W. R. Anderson","6271","1973","3","4","South America","Brazil",NA,NA,NA,"V0445480F","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0445480F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
