"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"153","2015-07-21 15:00:17-03","F","FMNH-SEEDPLANTS","V0338058F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0338058F","V0338058F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-07-21 15:00:17-03","F","FMNH-SEEDPLANTS","V0338059F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0338059F","V0338059F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-07-21 15:00:18-03","F","FMNH-SEEDPLANTS","V0338060F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0338060F","V0338060F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-03-05 16:06:11-03","F","FMNH-SEEDPLANTS","V0373813F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,"RRC ID Flag","I. G. Vargas C.","1993","2","19","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"V0373813F","V0373813F_01","Spermatophyta",NA,"2002","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2002",NA
"157","2018-05-14 16:29:31-03","F","FMNH-SEEDPLANTS","V0373814F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,"RRC ID Flag","F. Meyer","1937","12",NA,"Argentina","Chaco",NA,"-60.5","-26.4167",NA,NA,NA,NA,"V0373814F","V0373814F_01 V0373814F_02","Spermatophyta",NA,"3332","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"3332",NA
"158","2018-04-19 09:32:23-03","F","FMNH-SEEDPLANTS","V0373815F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,"RRC ID Flag","G. Pellegrini","1991","9","21","Argentina","Corrientes",NA,"-58","-29",NA,NA,NA,NA,"V0373815F","V0373815F_01 V0373815F_02","Spermatophyta",NA,"6","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"6",NA
"159","2019-06-22 10:18:26-03","F","FMNH-SEEDPLANTS","V0373816F","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis",NA,"RRC ID Flag","M. Serrano","1994","9","20","Bolivia","Chuquisaca",NA,"-64.3333","-20",NA,NA,NA,NA,"V0373816F","V0373816F_01 V0373816F_02","Spermatophyta",NA,"1105","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1105",NA
"160","2019-04-02 09:30:54-03","URICER","HPBR","11401","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg",NA,"MALYSZ,M E DARIVA,G","2009","07","15","Brasil","RS","Mato Castelhano","-52.1916999816895","-28.278299331665",NA,NA,NA,NA,"HPBR011401",NA,NA,NA,NA,NA,"Flona",NA,NA,NA,NA,"13310","auto",NA,NA,NA,NA,"1"
"161","2019-11-12 17:14:50-03","URICER","HPBR","11645","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","SLAVIEIRO, L. B.","SLAVIEIRO, L. B.","2012","02","25","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR011645",NA,NA,NA,NA,NA,"Parque Natural Municipal de Sertão",NA,NA,NA,NA,"30142","auto","2012","02","26",NA,NA
"162","2020-08-20 14:55:38-03","UFSC","FLOR","26449","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Jarenkow, J.A.","Jarenkow, J.A.; Alvares, A.; Bueno, R.M. & Bordignon, S.","1991","09","20","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"FLOR0026449",NA,NA,"Celastrales","1900",NA,"Água Negra, Reserva da CORSAN.",NA,"arbusto com ca. de 2m altura, flores verdes e/ou frutos de verdes a alaranjados Habitat: interior de mata pluvial de encosta",NA,NA,"37819","auto","1991","09",NA,NA,NA
"163","2020-08-20 20:38:29-03","UFSC","FLOR","20034","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M.","Sobral, M.; Marchiori, J.N.","1985","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"FLOR0020034",NA,NA,"Celastrales","4628",NA,"Cerro Cechella.",NA,"arvoreta, 4 a 5m altura, frutos imaturos Habitat: interior de mata, topo do cerro",NA,NA,"37819","auto","1985",NA,NA,NA,NA
"164","2020-08-20 14:55:38-03","UFSC","FLOR","27912","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Jarenkow, J.A.","Jarenkow, J.A.","1996","08","25","Brasil","Santa Catarina","Concórdia","-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,"FLOR0027912",NA,NA,"Celastrales","3132",NA,"Volta Grande, próximo ao Rio Uruguai, em frente a Marcelino Ramos.",NA,"arbusto com ca. de 3m altura; flores com perianto verde, estames com filetes verdes e anteras amarelas, ovário verde Habitat: borda de mata",NA,NA,"24608","auto","1996","08",NA,NA,NA
"165","2021-02-08 12:39:18-03","UFRGS","ICN","069640","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Stehmann, JR","Stehmann, JR","1982","03","29","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"140","América do Sul","Estação Ecológica de Aracuri",NA,"Árvore 4m altura.; Em interior de mato.",NA,NA,"38649","auto",NA,NA,NA,NA,NA
"166","2021-02-08 12:39:18-03","UFRGS","ICN","059101","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M","Jarenkow, JA","1982","05","03","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"20","América do Sul","Estação Ecológica de Aracuri",NA,"Árvore 4m altura.; Em interior de mata com araucária.",NA,NA,"38649","auto","1982",NA,NA,NA,NA
"167","2021-02-08 12:39:18-03","UFRGS","ICN","131414","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Grings, M","Grings, M","2004","01","01","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"550","550",NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Linha Brasil",NA,"mesmo indivíduo da coleta ICN-130938, mas com frutos imaturos.",NA,NA,"14669","auto",NA,NA,NA,NA,NA
"168","2021-02-08 12:39:18-03","UFRGS","ICN","005975a","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M","Baptista, LRM; Irgang, BE; Ceroni, Z","1969","07","18","Brasil","RS","Panambi","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"Arbusto.; Interior de mato.",NA,NA,"22393","auto","1982","05","05",NA,NA
"169","2021-02-08 12:39:18-03","UFRGS","ICN","167748","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Grings, M","Grings, M","2007","08","31","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1287","América do Sul","Projeto de Assentamento Piratini",NA,"arvoreta com frutos vermelhos; em sub-bosque de floresta de encosta",NA,NA,"62286","auto",NA,NA,NA,NA,NA
"170","2021-02-08 12:39:18-03","UFRGS","ICN","152245","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Grings, M","Grings, M","2007","08","30","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"310","América do Sul","rio Piratinizinho (PA Piratini)",NA,"frutos vermelhos; 8 metros de altura; arvoreta de até 10 metros de altura; sub-bosque de floresta em estádio avançado, de encosta sul",NA,NA,"62286","auto",NA,NA,NA,NA,NA
"171","2021-02-08 12:39:18-03","UFRGS","ICN","050710","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"Arbo, MM; et al.","1979","09","01","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"2361","América do Sul","Salto del Apipé",NA,"2m altura, flores blancas.; Interior de selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:39:18-03","UFRGS","ICN","060102","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.",NA,"Pedersen, TM","1977","10","05","Argentina","Entre Ríos","Victoria",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"11917","América do Sul","Laguna de los Pescados",NA,"Schrub 2m.; Tchicket on dry ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:39:18-03","UFRGS","ICN","130938","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Grings, M; Brack, P","Grings, M","2003","10","19","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"550","550",NA,NA,"Dicotyledon",NA,"53","América do Sul","Linha Brasil",NA,"arvoreta muito ramificada na base, com flores esverdeadas; em árera de pastoreio; topo de encosta íngreme; solo raso e rochos",NA,NA,"14669","auto",NA,NA,NA,NA,NA
"174","2021-02-08 12:39:18-03","UFRGS","ICN","086201","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Sobral, M","Sobral, M","1985","12",NA,"Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"4628","América do Sul",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"175","2021-02-08 12:39:18-03","UFRGS","ICN","189628","S","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Jarenkow, JA","Buzatto, CR","2007","10","19","Brasil","SC","Campo Belo do Sul","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"345","América do Sul","Fazenda Gateados",NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA
"176","2021-02-08 12:39:18-03","UFRGS","ICN","062561","S","Plantae","Celastraceae","Schaefferia","cf. argentinensis","Schaefferia cf. argentinensis","Speg.","Sobral, M","Arzivenco, L",NA,NA,NA,"Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"703","América do Sul",NA,NA,NA,NA,NA,"38649","auto","1980",NA,NA,NA,NA
"177","2021-02-08 12:39:18-03","UFRGS","ICN","030065","S","Plantae","Celastraceae","Schaefferia","cf. argentinensis","Schaefferia cf. argentinensis","Speg.","Sobral, M","Porto, ML; et al.","1975","01","15","Brasil","SC","Passo de Torres","-49.7228012084961","-29.3349990844727",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1637","América do Sul","Passo do Socorro, do lado de Santa Catarina, logo após a ponte",NA,NA,NA,NA,"14251","auto","1981","04","29",NA,NA
"178","2020-08-26 10:48:29-03","MCN-FZBRS","HAS","47671","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Grings, M.","Nilson, A.D.","2009","09",NA,"Brasil","Rio Grande do Sul","Agua Santa","-52.0339012145996","-28.1769008636475",NA,NA,NA,NA,"HAS0047671",NA,"Magnoliophyta",NA,"1263",NA,"Planalto Médio.",NA,"; árvore, ; fragmento de mata com araucária;",NA,NA,"15286","auto",NA,NA,NA,NA,NA
"179","2020-08-26 10:48:29-03","MCN-FZBRS","HAS","28638","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Bonotto, A.L.","Bonotto, A.L.","1990","07",NA,"Brasil","Rio Grande do Sul","Itaara","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"HAS0028638",NA,"Magnoliophyta",NA,"064",NA,"Reserva Biológica do Ibicuí Mirim",NA,"Mato, beira do lago da barragem, vale, solo pedregoso, arvoreta ca 2m alt, frutos vermelhos, laranjas e verdes achatados lateralmente, raro, disperso",NA,NA,"17818","auto","1990","07","05",NA,NA
"180","2020-08-26 10:48:29-03","MCN-FZBRS","HAS","32997","PreservedSpecimen","Plantae","Celastraceae","Schaefferia","argentinensis","Schaefferia argentinensis","Speg.","Abruzzi, M.L.","Abruzzi, M.L.","1992","12",NA,"Brasil","Rio Grande do Sul","Itaara","-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"HAS0032997",NA,"Magnoliophyta",NA,"2667",NA,"Reserva Biológica do Ibicuí Mirim, mata à direita e a jusante da barragem",NA,"Margem do rio. Arvoreta de flores verdes",NA,NA,"17818","auto","1994",NA,NA,NA,NA
