"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","scientificNameAuthorship","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"98","2020-12-21 16:32:03-03","MBM","MBM","237868","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Smith, A.R.","Cordeiro, J.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","1543","1999","07","01","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,"MBM237868","MBM237868",NA,"(Bory) Rothm.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:32:03-03","MBM","MBM","3514","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Sehnem, A.","Hatschbach, G.; Haas, H.; Haas, H.","16856","1967","08","02","Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,"MBM003514","MBM003514",NA,"(Bory) Rothm.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:32:03-03","MBM","MBM","251192","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Smith, A.R.","Cordeiro, J.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","1780","2000","10","24","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,"MBM251192",NA,NA,"(Bory) Rothm.",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:32:03-03","MBM","MBM","18660","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Morton, C.V.","Hatschbach, G.","7108","1960","07","03","Southern America","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,"MBM018660","MBM018660",NA,"(Bory) Rothm.",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:32:03-03","MBM","MBM","21337","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Sehnem, A.","Hatschbach, G.","9173","1962","06","02","Southern America","Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,"MBM021337","MBM021337",NA,"(Bory) Rothm.",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:32:03-03","MBM","MBM","379108","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata","Gonzatti, F.","Valduga, E.","375","2012","05","19","Southern America","Brazil","Rio Grande do Sul","São Francisco de Paula","Itaimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,"MBM379108","MBM379108",NA,"(Bory) Rothm.",NA,NA,"76715","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:32:08-03","MBM","MBM","400765","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Canestraro, B.K.","Canestraro, B.K.","842","2015","11","11","Southern America","Brazil","Paraná","Curitiba","Bom Retiro, originária da LT Curitiba-Joinville","-49.2731018066406","-25.4277992248535",NA,"Epífita cultivada, ciófila, pendente.","MBM400765","MBM400765",NA,"(Bory) B. Øllg.",NA,NA,"25180","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:32:08-03","MBM","MBM","301341","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Mocochinski, A.Y.; Scheer, M.B.; Scheer, M.B.","148","2003","10","19","Southern America","Brazil","Paraná","Paranaguá","Serra da Prata, Torre da Prata","-48.5092010498047","-25.5200004577637",NA,"Epífita pendente.; Floresta Ombrófila Densa Altomontana.","MBM301341","MBM301341","1450","(Bory) B. Øllg.","1450",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:32:08-03","MBM","MBM","395065","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Ariati, V.","Ariati, V.; Lozano, E.D.; Kersten, R.; Lozano, E.D.; Kersten, R.","1055","2009",NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.832306","-25.239225",NA,"Epífita.; Floresta Ombrófila Densa Altomontana.","MBM395065","MBM395065",NA,"(Bory) B. Øllg.",NA,NA,NA,NA,"2009",NA,NA,"-48.832306","-25.239225",NA,NA,NA,NA,NA
"107","2020-12-21 16:32:08-03","MBM","MBM","406631","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Matos, F.B.; Völtz, R.R.","Völtz, R.R.","1057","2016","04","22","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Colina Verde, região dos Agudos","-48.832778","-25.292222",NA,"Erva epífita, crescendo dependurada nos galhos de forófito a 2 m alt. em Floresta Ombrófila Densa Altomontana; soros amarelados; Floresta Ombrófila Densa Altomontana.","MBM406631","MBM406631","1355","(Bory) B. Øllg.","1355",NA,NA,NA,"2016","11","19","-48.832778","-25.292222",NA,NA,NA,NA,NA
"108","2020-12-21 16:32:08-03","MBM","MBM","409767","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Michelon, C.","Canestraro, B.K.; Lozano, E.D.; Engels, M.E.; Rocha, L.; Lozano, E.D.; Engels, M.E.; Rocha, L.","548","2013","02","24","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-48.821667","-25.136667",NA,"Epífita, ciófila.; Floresta Ombrófila Densa.","MBM409767","MBM409767","1537","(Bory) B. Øllg.","1537",NA,NA,NA,"2013","03","28","-48.821667","-25.136667",NA,NA,NA,NA,NA
"109","2020-12-21 16:32:08-03","MBM","MBM","409766","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Canestraro, B.K.","Canestraro, B.K.","842","2015","11","11","Southern America","Brazil","Paraná","Curitiba","Bom Retiro, Originária da LT Curitiba-Joinville","-49.2731018066406","-25.4277992248535",NA,"Epífita, ciófila. Em cultivo.","MBM409766","MBM409766",NA,"(Bory) B. Øllg.",NA,NA,"25180","auto","2015","12",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:32:08-03","MBM","MBM","395274","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus","Michelon, C.","Engels, M.E.; Ferneda Rocha, L.C.; Michelon, C.; Ferneda Rocha, L.C.; Michelon, C.","1096","2013","06","28","Southern America","Brazil","Paraná","Piraquara","Parque Estadual Pico do Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Epífita pendente. Verde escura.","MBM395274","MBM395274",NA,"(Bory) B. Øllg.",NA,NA,"12577","auto","2013","06","28",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:33:14-03","PUC-RIO","FCAB","0462","PreservedSpecimen","Plantae",NA,"Pteridophyta","Lycopodiaceae","Huperzia","quadrifariata","Huperzia quadrifariata",NA,"P. Capell S.J.","s.n.","1951","05","14",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Caledonia","-42.5311","-22.2819",NA,"É homotípico de Phlegmariurus quadrifariatus (Bory) B.","000462",NA,NA,"(Bory) Rothm.",NA,NA,NA,NA,"1972",NA,NA,"-42.5311","-22.2819",NA,NA,NA,NA,NA
"112","2015-09-18 07:26:03-03","MNHN","RECOLNAT_MNHN_P","P00559241","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Huperzia","quadrifariata","Huperzia quadrifariata","Ollgaard","Glaziou, A.",NA,"1870","11","12",NA,"Brésil",NA,NA,"Tijuaca, près de Rio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559241' target='other'> <mi>dwc_moreinfo</mi></a>","P00559241","P00559241_01",NA,"(Bory) Rothm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5219",NA
"113","2015-09-18 05:21:20-03","MNHN","RECOLNAT_MNHN_P","P00559230","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Gaudichaud, C.",NA,"1838",NA,NA,NA,"Brésil",NA,NA,"San-Paolo",NA,NA,"hb","La part P00559230 est fixée sur la même planche d'herbier que la part P00559231 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559230' target='other'> <mi>dwc_moreinfo</mi></a>","P00559230","P00559230_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-09-18 10:26:29-03","MNHN","RECOLNAT_MNHN_P","P00559231","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,"hb","La part P00559231 est fixée sur la même planche d'herbier que la part P00559230 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559231' target='other'> <mi>dwc_moreinfo</mi></a>","P00559231","P00559231_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-09-04 14:35:18-03","MNHN","RECOLNAT_MNHN_P","P00559240","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1870","11","12",NA,"Brésil",NA,NA,"Tijuaca, près de Rio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559240' target='other'> <mi>dwc_moreinfo</mi></a>","P00559240","P00559240_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5219",NA
"116","2015-09-04 14:43:32-03","MNHN","RECOLNAT_MNHN_P","P00559244","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559244' target='other'> <mi>dwc_moreinfo</mi></a>","P00559244","P00559244_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3219",NA
"117","2015-09-04 12:09:02-03","MNHN","RECOLNAT_MNHN_P","P00559284","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1869","8","8",NA,"Brésil",NA,NA,"Haut des Orgues",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559284' target='other'> <mi>dwc_moreinfo</mi></a>","P00559284","P00559284_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3600",NA
"118","2020-09-30 14:15:55-03","MNHN","RECOLNAT_MNHN_P","P01224224","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1868","9","7",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Haut des Orgues.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224224' target='other'> <mi>dwc_moreinfo</mi></a>","P01224224","P01224224_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3315",NA
"119","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224225","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1874","1","1",NA,"Brasil",NA,NA,"Brésil. Environs de prov. de Rio-Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224225' target='other'> <mi>dwc_moreinfo</mi></a>","P01224225","P01224225_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7494",NA
"120","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224228","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224228' target='other'> <mi>dwc_moreinfo</mi></a>","P01224228","P01224228_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9068",NA
"121","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224229","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1845","12","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224229' target='other'> <mi>dwc_moreinfo</mi></a>","P01224229","P01224229_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17455",NA
"122","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224230","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224230' target='other'> <mi>dwc_moreinfo</mi></a>","P01224230","P01224230_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17455",NA
"123","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224231","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224231' target='other'> <mi>dwc_moreinfo</mi></a>","P01224231","P01224231_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17455",NA
"124","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224232","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1869","5","27",NA,"Brasil","Rio de Janeiro",NA,"Brésil. Orgues.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224232' target='other'> <mi>dwc_moreinfo</mi></a>","P01224232","P01224232_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2794",NA
"125","2016-01-12 13:12:02-02","MNHN","RECOLNAT_MNHN_P","P00559223","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Dumont d'Urville, J.S.C.",NA,"1827",NA,NA,NA,"Brésil",NA,NA,"Sainte Catherine",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559223' target='other'> <mi>dwc_moreinfo</mi></a>","P00559223","P00559223_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224209","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Gardner",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224209' target='other'> <mi>dwc_moreinfo</mi></a>","P01224209","P01224209_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69",NA
"127","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224213","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Ule, E.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Serra do Oratório",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224213' target='other'> <mi>dwc_moreinfo</mi></a>","P01224213","P01224213_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2302",NA
"128","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224214","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Ule, E.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"hb","9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224214' target='other'> <mi>dwc_moreinfo</mi></a>","P01224214","P01224214_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4508",NA
"129","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224215","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Ule, E.",NA,"1886","10","11",NA,"Brasil","Santa Catarina",NA,"Südliches brasilien. Hängend auf einem Felsen bei Estreito un weis São José.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224215' target='other'> <mi>dwc_moreinfo</mi></a>","P01224215","P01224215_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201",NA
"130","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224216","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Ule, E.",NA,"1889","4","1",NA,"Brasil","Santa Catarina",NA,"Brésil. Serra do Oratorio, Pr. St. Catharina.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224216' target='other'> <mi>dwc_moreinfo</mi></a>","P01224216","P01224216_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302",NA
"131","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224221","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224221' target='other'> <mi>dwc_moreinfo</mi></a>","P01224221","P01224221_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69",NA
"132","2020-09-30 14:15:55-03","MNHN","RECOLNAT_MNHN_P","P01224223","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1869","3","27",NA,"Brasil","Rio de Janeiro",NA,"Organs",NA,NA,"hb","9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224223' target='other'> <mi>dwc_moreinfo</mi></a>","P01224223","P01224223_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3315",NA
"133","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224233","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224233' target='other'> <mi>dwc_moreinfo</mi></a>","P01224233","P01224233_01",NA,"(Bory) B.Øllg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224210","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Ule, E.",NA,"1891","1","1",NA,"Brasil","Santa Catarina","Pedras Grandes",NA,"-49.185001373291","-28.4358005523682","hb","9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224210' target='other'> <mi>dwc_moreinfo</mi></a>","P01224210","P01224210_01",NA,"(Bory) B.Øllg.",NA,NA,"18125","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224217","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1885","2","1",NA,"Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224217' target='other'> <mi>dwc_moreinfo</mi></a>","P01224217","P01224217_01",NA,"(Bory) B.Øllg.",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2993",NA
"136","2020-09-30 14:15:54-03","MNHN","RECOLNAT_MNHN_P","P01224222","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Mosén",NA,"1875","4","1",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224222' target='other'> <mi>dwc_moreinfo</mi></a>","P01224222","P01224222_01",NA,"(Bory) B.Øllg.",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3756",NA
"137","2020-09-30 10:58:28-03","MNHN","RECOLNAT_MNHN_P","P01224218","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Puiggari",NA,NA,"5","1",NA,"Brasil","São Paulo","Apiaí","Brésil","-48.8400001525879","-24.5","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224218' target='other'> <mi>dwc_moreinfo</mi></a>","P01224218","P01224218_01",NA,"(Bory) B.Øllg.",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,"102",NA
"138","2020-09-30 14:30:32-03","MNHN","RECOLNAT_MNHN_P","P01224235","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1883","1","25",NA,"Brasil","Rio de Janeiro","Petrópolis","Brésil. Petropolis, au Morin.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224235' target='other'> <mi>dwc_moreinfo</mi></a>","P01224235","P01224235_01",NA,"(Bory) B.Øllg.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224226","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1877","1","28",NA,"Brasil","Rio de Janeiro","Petrópolis","Brésil. Petrópolis, prés du Retiro.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224226' target='other'> <mi>dwc_moreinfo</mi></a>","P01224226","P01224226_01",NA,"(Bory) B.Øllg.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9068",NA
"140","2020-09-30 10:58:27-03","MNHN","RECOLNAT_MNHN_P","P01224207","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Pinel",NA,"1839","1","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro Chemado","-43.2075004577637","-22.9027996063232","hb","21 Juin 1913 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224207' target='other'> <mi>dwc_moreinfo</mi></a>","P01224207","P01224207_01",NA,"(Bory) B.Øllg.",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224234","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1883","1","20",NA,"Brasil","Rio de Janeiro","Petrópolis","Petrópolis au Morin","-43.1786003112793","-22.5049991607666","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224234' target='other'> <mi>dwc_moreinfo</mi></a>","P01224234","P01224234_01",NA,"(Bory) B.Øllg.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-09-30 14:15:56-03","MNHN","RECOLNAT_MNHN_P","P01224227","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Phlegmariurus","quadrifariatus","Phlegmariurus quadrifariatus",NA,"Glaziou, A.",NA,"1877","1","28",NA,"Brasil","Rio de Janeiro","Petrópolis","Près du Retiro","-43.1786003112793","-22.5049991607666","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01224227' target='other'> <mi>dwc_moreinfo</mi></a>","P01224227","P01224227_01",NA,"(Bory) B.Øllg.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"9068",NA
