"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"141","2021-02-25 10:13:22-03","CVRD","CVRD","3554","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","C. Reynel","Folli, D.A.","1484","1991","11","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD003554","subsp. juniperinum",NA,NA,NA,"2013","09","48094","auto","Magnoliopsida",NA,"12",NA,NA,NA,NA
"142","2021-02-25 10:13:22-03","CVRD","CVRD","9271","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel","José R. Pirani","Folli, D.A.","5159","2005","12","01","América do Sul","BRASIL","ES","Linhares","Farinha Seca","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Maminha de porca","CVRD009271","subsp. juniperinum",NA,NA,NA,"2011","01","48094","auto","Magnoliopsida",NA,"18",NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3651637","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.",NA,"R. B. Foster","12904","1989","8","3","South America - Neotropics","Peru","Madre de Dios",NA,"Dpto. Madre de Dios. Prov. Manu; Parque Nacional Manu; Cocha Cashu station.","-71.38","-11.83","350",NA,NA,NA,"US03305417",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","3651627","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.",NA,"R. B. Foster, B. d'Achille, D. Davidson, A. de la Cruz & M. Timan","11543","1986","10","1","South America - Neotropics","Peru","Madre de Dios",NA,"Dpto. Madre de Dios. Prov. Manu: Parque Nacional Manu. Rio Manu: Rio Sotileja.","-71.92","-11.67","400","450",NA,NA,"US03305416",NA,"US03305416_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","3677685","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Sw.) Sw.",NA,"W. Meier & N. Flauger","10616","2004","11","23","South America - Neotropics","Venezuela","Carabobo",NA,"Límite Distritos Montalbán/Bejuma. Cordillera de la Costa: Carretera Bejuma-Canoabo: Las Rosas: Fila al este de la carretera: bosque.","-68.2583","10.27","900","1100",NA,NA,"US03305415","juniperinum",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","2140143","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum tripetalum","(Standl.) Reynel",NA,"E. L. Little Jr.","7287","1944","2","19","South America - Neotropics","Colombia","Huila",NA,"Departamento del Huila. Vicinity Hacienda San Marcos and Hacienda Miraflores; 10-20 km. S. of Santa Ana. Depto. del Huila. Cordillera Oriental.",NA,NA,NA,NA,NA,NA,"US03305414","tripetalum",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","3423730","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Sw.) Sw.",NA,"L. J. Dorr, S. M. Niño & R. Caracas","9030","2001","6","15","South America - Neotropics","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal. Boconó - caserío de Guaramacal road, S slope (Qda. Jirajara) from turnoff to antennas to just above El Campamento.",NA,NA,"2200","2900",NA,"NY, US","US00662786","juniperinum",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","3335031","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Sw.) Sw.","Aymard C., G. A., (PORT), Univ. Nac. Exp. de los Llanos Ezequiel Zamora","N. L. Cuello, C. Oráa, A. González & E. Cavallaro","1230","1995","12","13","South America - Neotropics","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal. Selvas Nubladas de la vertiente sur","-70.1669","9.2256","2400","2400",NA,"MO, NY, PORT, US","US00514097","juniperinum","US00514097_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"149","2020-09-02 16:39:17-03","Cenargen","CEN","52478","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum subsp. juniperinum","(Sw.) Sw.","C. Reynel","Moyses Kuhlmann","1561","1947","11","17",NA,"Brasil","SP","PINHALZINHO","Fazenda Boa Vista.","-46.5900001525879","-22.7700004577637",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00052478","subsp. juniperinum","CEN00052478",NA,NA,NA,NA,"10137","auto",NA,NA,NA,NA,"1",NA,NA
"150","2021-03-15 18:29:54-03","USP","SPF","100084","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Andrade, PM","s.n.","1984","05","24",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Mata Atlântica.",NA,NA,NA,NA,NA,"Arbóreo 4m. Fruto seco.","SPF00100084",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 18:29:54-03","USP","SPF","100094","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Andrade, IR","257","1987","10","31",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Mata Atlântica.",NA,NA,NA,NA,NA,"Arbóreo, 16m. Corola branca, anteras amarelas, espinho no tronco.","SPF00100094",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 18:29:54-03","USP","SPF","107814","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Daly, DC","7964","1993","10","28",NA,"Brasil","Acre","Sena Madureira","Basin of Rio Purus, Rio Iaco, right bank, nOva Olinda, between Igarapé Santo Antônio and Ig. Boa Esperança. Near high water mark. Vegetaion dominated by Heliconia, Cordia, Hura, Sloanea, Theobroma.","-69.216667","-10.116667",NA,NA,NA,"Tree 10cm X 8cm, thorny, outer bark gray, smoth, thin, inner bark pale yellow. Petals white, ovary dark green.","SPF00107814",NA,NA,"-69.216667","-10.116667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 18:29:54-03","USP","SPF","112968","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Vargas-Caballero, IG","1162","1991","11","15",NA,"Bolívia","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yaporé y Saguayo, 8km SW de la Localidad El Carmen.","-63.733333","-17.55","360","360",NA,"Data de coleta: 15-22 Noviembre 1991; Arbolito 14m alt., 15,4 cm de DAP; sin aletones; corteza café clara com arrugas verticales y aguijones (espinas), interiormente crema, com olor fuerte a lima. Estéril. Placa 185.; Bosque alto, pr","SPF00112968",NA,NA,"-63.733333","-17.55","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 18:29:54-03","USP","SPF","123698","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Santos, K","83","1996","11","29",NA,"Brasil","São Paulo","Campinas","Mata Ribeirão Cachoeira. Subdistrito de Sousas.","-46.932778","-22.836944",NA,NA,NA,"Árvore 6m de altura. Frutos abertos.; Mata mesófila semidecídua. Borda de mata.","SPF00123698",NA,NA,"-46.932778","-22.836944","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 18:29:54-03","USP","SPF","132552","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Silveira, M","743","1994","05","31",NA,"Brasil","Acre","Marechal Thaumaturgo","Bacia do Alto Juruá, Rio Alto Juruá, seringal Oriente, curva da cachoeira, margem esquerda. Floresta de terra firme.","-72.766667","-8.816667",NA,NA,NA,"Árvore 15m; cápsula madura marrom; sementes negras.","SPF00132552",NA,NA,"-72.766667","-8.816667","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 18:29:54-03","USP","SPF","135687","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Kuhlmann, JG","6423","1943","11","11",NA,"Brasil","Espírito Santo",NA,"Goitacazes, Rio Doce. &nf;Mata.",NA,NA,NA,NA,NA,"Árvore 5m alt. Masculina.","SPF00135687",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 18:29:54-03","USP","SPF","146084","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Pirani, JR","4858","2001","01","25",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Estrada para Bonito, ca. 18 km S de Bodoquena. Cerrado e mata mesófila.","-56.630806","-20.680778","380","380",NA,"Árvore 10m alt., tronco inteiramente coberto com grossos e pontiagudos acúleos, mais ralos nos 2m basais que são bem costelado-suberosos. Ramos laterais escassamente aculeados ou inermes. FOlhas intensamente odoríferas, inermes. Esté","SPF00146084",NA,NA,"-56.630806","-20.680778","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 18:29:54-03","USP","SPF","154238","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Groppo, M","Jardim, JG","2484","2000","01","17",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Entrada a 7,5km na Rod. JUssari/Palmira. Faz. Teimoso, 1,7 km da entrada.","-39.536111","-15.160278",NA,NA,NA,"Árvore ca. 15 m alt. Folíolos verdes na face superior e face inferior mais clara. Flores brancas, cálice verde. Folhas com odor forte de laranja. Flores em álcool 70%.","SPF00154238",NA,NA,"-39.536111","-15.160278","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 18:29:54-03","USP","SPF","154239","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Groppo, M","Carvalho, AMV","7189","2002","04","04",NA,"Brasil","Bahia","Uruçuca","Reserva Gregório Bowdar.","-39.284167","-14.603333","107","107",NA,"Arbusto ca. 3,0m alt. Folhas verdes discolores. Frutos imaturos verdes.; Higrófila.","SPF00154239",NA,NA,"-39.284167","-14.603333","2002","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 18:29:54-03","USP","SPF","165898","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Paixão, JL","366","2004","05","01",NA,"Brasil","Bahia","Almadina","Rod. Almadina/Ibitupã, entrada a 7 km, Serra do Sete Paus, ca. 12 km da entrada.","-39.679444","-14.735",NA,NA,NA,"Árvore, ca. 15 m. Folhas discolores com face superior brilhante. Frutos imaturos de cor verde.","SPF00165898",NA,NA,"-39.679444","-14.735","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 18:29:54-03","USP","SPF","173409","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Cardoso, D","783","2005","09","20",NA,"Brasil","Bahia","Ruy Barbosa","Serra do Orobó, Fazenda de Eduardo Alencar. Floresta estacional semidecidual com dossel a ca. 20 m alt.","-40.472778","-12.303889","490","490",NA,"Árvore com ca. 5 m alt., tronco armado com acúleos cônicos de ca. 1 cm. Foliolos aromáticos e papiráceos. Frutos imaturos verdes e passados marrons.","SPF00173409",NA,NA,"-40.472778","-12.303889","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 18:29:54-03","USP","SPF","174986","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Lopes, MMM","356","2005","11","22",NA,"Brasil","Bahia","Almadina","Serra do Corcovado, 13,8 km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco. Floresta ombrófila densa montana.","-39.603333","-14.705833","650","900",NA,"Árvore ca. 15 m alt. Folhas verdes fortemente discolores. Botões florais verde-claros. Acúleos no tronco.","SPF00174986",NA,NA,"-39.603333","-14.705833","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 18:29:54-03","USP","SPF","177240","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Riéra, B","1971","1994","10","28",NA,"Guiana Francesa",NA,NA,"Station des Nouragues - Bassin de l'Arataye.","-52.7","4.05","25","25",NA,"Arbre (15 m 7) wt m. Rameaux noirs, lenticelles fines, claires. Feuilles 3-5 p. folioles, entièrement glabres, coriaces, luisantes. Inflorescences asymétriques, axes charnus, aguleux, verts. Espèce dioïque. Fleurs femelles à 3 ou plu","SPF00177240",NA,NA,"-52.7","4.05","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 18:29:54-03","USP","SPF","177241","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Riéra, B","1971bis","1994","10","28",NA,"Guiana Francesa",NA,NA,"Station des Nouragues - Bassin de l'Arataye.","-52.7","4.05","25","25",NA,"Arbre (15 m 8) de 25 m. Rameaux noirs,lenticelles fines, claires. Feuilles 3-5 o. folioles, entièrement glabres, coriaces, luisantes. Inflorescences asymétriques, axes charnus, anguleux, verts. Espèce dioïque. Fleurs mâles à 3 étamin","SPF00177241",NA,NA,"-52.7","4.05","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 18:29:54-03","USP","SPF","178862","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Durigan, G","s.n.",NA,NA,NA,NA,"Brasil","Paraná",NA,"Estação Ecológica dos Caetetus.",NA,NA,NA,NA,NA,"Árvore 8 m, frutos verdes.","SPF00178862",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 18:29:54-03","USP","SPF","181354","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Paixão, JL","915","2006","03","20",NA,"Brasil","Bahia","Almadina","Serra do Corcovado, Rod. Almadina/Coaraci, ca. 5 km. Floresta ombrófila densa montana.","-39.6025","-14.703611","300","900",NA,"Árvore, ca. 14 m alt. Folhas discolores. Frutos imaturos verdes e marrom quando maduros.","SPF00181354",NA,NA,"-39.6025","-14.703611","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 18:29:54-03","USP","SPF","68974","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Euponino, A","291",NA,NA,NA,NA,"Brasil","Bahia",NA,"Km 5 da Rod. Porto Seguro.",NA,NA,NA,NA,NA,"Árvore de 10m de altura 15cm de diâmetro flor branca estames amarelos","SPF00068974",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:31:05-03","USP","SPF","71244","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Kuhlmann, M","1561","1947","11","17",NA,"Brasil","São Paulo",NA,"Pinhal, Fazenda Boa Vista.",NA,NA,NA,NA,NA,NA,"SPF00071244",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 18:29:54-03","USP","SPF","84579","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Costa, LV","s.n.","1992","04","15",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Fl. Atlântica.",NA,NA,NA,NA,NA,"Arbóreo 7m.","SPF00084579",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 18:29:54-03","USP","SPF","84592","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Lopes, MA","831","1985","11","12",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Fl. Atlântica.",NA,NA,NA,NA,NA,"Arbóreo 18m. Arv. nº 4351. Flores brancas e botões; gls. translúcidas; acúleos no tronco.","SPF00084592",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 18:29:54-03","USP","SPF","68972","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Pinheiro, RS","402","1967","11","09",NA,"Brasil","Bahia","Belmonte","Rod. Sta. Maria Eterna, divisa. Plant. de cacau.","-38.8828010559082","-15.8631000518799",NA,NA,NA,"Árv. de 10m alt., fl. brancas, cálice verde.","SPF00068972",NA,NA,NA,NA,"1999",NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 18:29:54-03","USP","SPF","68979","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Hage, JL","552","1981","03","12",NA,"Brasil","Bahia","Ilhéus","Área do CEPEC. Km 22 da Rodovia Ilhéus /Itabuna (BR 415). Região de mata higrófila sul baiana. Quadra D.","-39.0494003295898","-14.7889003753662","50","50",NA,"Árvore de 8m x 20cm diâm. Frutos imaturos, verdes.","SPF00068979",NA,NA,NA,NA,"1999",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 18:29:54-03","USP","SPF","68973","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Hage, JL","1532","1981","11","25",NA,"Brasil","Bahia","Ilhéus","Fazenda Santa Luzia ao lado da quadra H.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvore de 10m x 20cm. Flores brancas.","SPF00068973",NA,NA,NA,NA,"1999",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:31:05-03","USP","SPF","204132","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Souza, V","453","1993","03","16",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Estação Experimental de Bananal do Norte, Lado esquerdo da estrada inda da Encapa para Pedra Lisa - E.E.B.N.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"SPF00204132",NA,NA,NA,NA,"2011","01","35694","auto",NA,NA,"18",NA,NA,NA,NA
"175","2019-11-13 11:31:05-03","USP","SPF","204561","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Acácio, G","257","1995","11","13",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F.B. Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"SPF00204561",NA,NA,NA,NA,"2010","11","35694","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:31:05-03","USP","SPF","204131","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Folli, DA","1484","1991","11","18",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SPF00204131",NA,NA,NA,NA,"2011","01","48094","auto",NA,NA,"18",NA,NA,NA,NA
"177","2021-03-15 18:29:54-03","USP","SPF","68791","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Vieira, MCW","622","1982","10","10",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa. Mato Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Árvore. Botões verde-claro.","SPF00068791",NA,NA,NA,NA,"1999",NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-15 18:29:54-03","USP","SPF","68792","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Vieira, MCW","594","1982","09","10",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa. Mato Olaria.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Árvore.","SPF00068792",NA,NA,NA,NA,"1999",NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-15 18:29:54-03","USP","SPF","68795","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Vieira, MCW","1084","1987","04","09",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa. Mato Olaria. Ponto 97.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Frutos verdes.","SPF00068795",NA,NA,NA,NA,"1999",NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-15 18:29:54-03","USP","SPF","68793","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Vieira, MCW","989","1986","10","13",NA,"Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa. Mato Olaria. Rebrotada no 3º quadrante do ponto 143.","-46.3675003051758","-21.3264007568359",NA,NA,NA,"Árvore. Botões.","SPF00068793",NA,NA,NA,NA,"1999",NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:31:05-03","USP","SPF","86775","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Ceccantini, GCT","166","1994","03","22",NA,"Brasil","Minas Gerais","Patrocínio","Serra do Salitre, Norte da Lagoa Campestre, área do lisímetro, Voucher do experimento lisimétrico.","-46.9925003051758","-18.9438991546631",NA,NA,NA,"Xiloteca.","SPF00086775",NA,NA,NA,NA,"1999",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-15 18:29:54-03","USP","SPF","135691","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Sem coletor","s.n.","1917","11",NA,NA,"Brasil","São Paulo","Barretos","Margem do Rio Pardo.","-48.560001373291","-20.5499992370605",NA,NA,NA,"Masculina.","SPF00135691",NA,NA,NA,NA,"1997",NA,"34752","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-15 18:29:54-03","USP","SPF","70460","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Meira Neto, J","128","1985","11","29",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota, mata.","-47.2999992370605","-21.2700004577637",NA,NA,NA,"Árvore, ca. 12m alt., panículas alvas, odoríferas, caule rígido, marrom, flores visitadas por coleópteros acasalando-se.","SPF00070460",NA,NA,NA,NA,"1999",NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:37:01-03","UEFS","HUEFS","100806","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","J.R.Pirani","Cardoso, D.","783","2005","09","20",NA,"Brasil","Bahia","Rui Barbosa","Serra do Orobó. Faz. de Eduardo Alencar.","-40.472778","-12.303889","490","490",NA,"Floresta estacional semidecidual com dossel a ca. 20 m alt.","HUEFS0100806",NA,NA,"40W28'22''","12S18'14''","2006","03",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:37:01-03","UEFS","HUEFS","120018","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","D.S.Carneiro-Torres","Cardoso, D.","1931","2007","05","22",NA,"Brasil","Bahia","Anguera","Fazenda Retiro, ca. 18 Km de Feira de Santana na Estrada do Feijão sentido Ipirá.","-39.183889","-12.161667","300","600",NA,"Floresta estacional semidecídua com dossel a ca. 20 m alt. e afloramentos rochosos no topo da serra.","HUEFS0120018",NA,NA,"39W11'2''","12S9'42''","2007","08",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"186","2021-03-04 11:17:48-03","UEFS","HUEFS","127068","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","J.R.Pirani","Paixão, J.L.","915","2006","03","20",NA,"Brasil","Bahia","Almadina","Serra do Concovado, Rod. Almandina/Coaraci, ca 5 KM .","-39.6025","-14.703611","300","900",NA,"Floresta Ombrófila densa Montana.","HUEFS0127068",NA,"HUEFS0127068_e1","39W36'9''","14S42'13''","2007",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
