"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"151","2019-11-28 09:18:17-03","IBt","SP","514888","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Lima, MEL; et al.",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.769167",NA,NA,NA,NA,"1876","2008","07","31","927","927","2009","11",NA,NA,NA,NA,"-46.286111","-23.769167",NA,NA,NA,NA
"152","2019-05-22 10:12:36-03","IBt","SP","363615","Extra","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Mattos Silva, LA",NA,"Brasil","Bahia","Ilhéus","Castelo Novo, Fazenda Attalea, próximo ao ribeirão do Choro. Zona do Aderno. Aprox. 13 km ao Oeste do povoado de Mamoan","-39.0494003295898","-14.7889003753662",NA,NA,"SP015549",NA,"3075","1995","03","03","100","100","2003","11","26","61245","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:08:28-03","IBt","SP","290906","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Mattos Silva, LA",NA,"Brasil","Bahia","Ilhéus","Castelo Novo, Fazenda Attalea, próximo ao ribeirão do Choro. Zona do Aderno. Aprox. 13 km ao Oeste do povoado de Mamoan","-39.0494003295898","-14.7889003753662",NA,NA,"SP015548",NA,"3075","1995","03","03","100","100","2003","11","26","61245","auto",NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:08:28-03","IBt","SP","329242","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hatschbach, G; Hatschbach, M; Silva, JM",NA,"Brasil","Espírito Santo","Domingos Martins","Rod. BR-262, próximo a Vitor Hugo, Rio Jucu Braço Sul","-40.6591987609863","-20.3633003234863",NA,NA,"SP015417",NA,"61600","1995","01","17",NA,NA,"2010","06",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:08:28-03","IBt","SP","446784","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Almeida, RF","Guilherme, FAG",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"391","2004","10","16",NA,NA,"2013","03",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:08:28-03","IBt","SP","348844","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Carneiro, J",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,"SP015426","SP015426","933","2000","04","19","800","800","2010","06",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:08:28-03","IBt","SP","151990","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hatschbach, G",NA,"Brasil","Paraná","Tijucas do Sul","Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,"SP015407",NA,"9046","1962","03","15",NA,NA,"2010","06",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:08:28-03","IBt","SP","468657","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Sampaio, PSP; Martins, SE",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"408","2000","01","20",NA,NA,"2014","12",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:08:28-03","IBt","SP","345227","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Koscinsky, M",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"SP015436",NA,"s.n.",NA,NA,NA,NA,NA,"2010","06",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:08:28-03","IBt","SP","378518","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Castro, R",NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"SP015501",NA,"102","2003","09","12",NA,NA,"2010","06",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-21 10:08:28-03","IBt","SP","247744","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Romaniuc Neto, S",NA,"Brasil","São Paulo","Capão Bonito","Fazenda Intervales","-48.3400001525879","-24",NA,NA,"SP015495",NA,"1035","1988","11","08",NA,NA,"2002",NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:08:28-03","IBt","SP","41857","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, FC; Gehrt, A",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"SP015401",NA,"s.n.","1939","12","08",NA,NA,"2010","06",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:08:28-03","IBt","SP","12085","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Campos Novaes, J",NA,"Brasil","São Paulo","Cosmópolis","[Funil]","-47.189998626709","-22.6399993896484",NA,NA,"SP015469",NA,"1412",NA,NA,NA,NA,NA,"2002",NA,NA,"10436","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:08:28-03","IBt","SP","306612","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kawasaki, ML; Franco, GADC",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira","-44.9599990844727","-23.0699996948242",NA,NA,"SP015481","SP015481","588","1994","08","18",NA,NA,"2002",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:08:28-03","IBt","SP","306613","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Baitello, JB",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira e arredores","-44.9599990844727","-23.0699996948242",NA,NA,"SP015480",NA,"554","1994","03","30",NA,NA,"2002",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:08:28-03","IBt","SP","184698","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Pirani, JR; Yano, O",NA,"Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,"SP015452",NA,"550","1983","02","25",NA,NA,"2010","06",NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-21 10:08:28-03","IBt","SP","218121","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Chiea, SAC",NA,"Brasil","São Paulo","Ilha Comprida",NA,"-47.5400009155273","-24.7399997711182",NA,NA,"SP015444",NA,"544","1987","04","11",NA,NA,"2010","06",NA,"49747","auto",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:08:28-03","IBt","SP","306618","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Aguiar, OT; Baitello, JB",NA,"Brasil","São Paulo","Miracatu","Fazenda Tucano","-47.4599990844727","-24.2800006866455",NA,NA,"SP015493",NA,"602","1995","09","06",NA,NA,"2002",NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-21 10:08:28-03","IBt","SP","64108","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kuhlmann, M",NA,"Brasil","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SP015472",NA,"1692","1948","11","27",NA,NA,"2002",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-21 10:08:28-03","IBt","SP","69880","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kuhlmann, M",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SP015471",NA,"4349","1958","03","17",NA,NA,"2002",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:08:28-03","IBt","SP","186246","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Chautems, A; Custodio Filho, A; Cerati, TM",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SP015447",NA,"48","1983","03","29",NA,NA,"2010","06",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:08:28-03","IBt","SP","286009","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Shirasuna, RT; Simão Bianchini, R; Rossi, L; Kiyama, CY",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a barragem da SABESP no rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,"SP015473",NA,"34","1994","09","05",NA,NA,"2002",NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:08:28-03","IBt","SP","3677","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Gehrt, A",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015557",NA,"s.n.","1920","02","06",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:08:28-03","IBt","SP","3588","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, FC",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015553",NA,"s.n.","1919","12","22",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:08:28-03","IBt","SP","23803","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Lemos, D",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015563",NA,"s.n.","1928","09","29",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:08:28-03","IBt","SP","3017","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, FC",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015554",NA,"s.n.","1919","03","04",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:08:28-03","IBt","SP","2674","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, FC",NA,"Brasil","São Paulo","Santo André","Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015555",NA,"s.n.","1919","01","04",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:08:28-03","IBt","SP","4677","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, FC",NA,"Brasil","São Paulo","Santo André","Alto da serra, do caminho do Mar de Santos a São Paulo","-46.5299987792969","-23.6599998474121",NA,NA,"SP015568",NA,"s.n.","1920","12","23",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:08:28-03","IBt","SP","6026","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Brade, AC",NA,"Brasil","São Paulo","Santo André","Campo Grande","-46.5299987792969","-23.6599998474121",NA,NA,"SP015560",NA,"5953","1915","01","17",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:08:28-03","IBt","SP","12082","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Wackett, M",NA,"Brasil","São Paulo","Santo André","Campo Grande, S.P.R.","-46.5299987792969","-23.6599998474121",NA,NA,"SP015567","SP015567","CGG5705","1903","02",NA,NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:08:28-03","IBt","SP","188583","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Custodio Filho, A",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"SP015558",NA,"1106","1982","12","07",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:08:28-03","IBt","SP","185551","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kirizawa, M; Guerra, TP; Cerati, TM",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada trinta","-46.5299987792969","-23.6599998474121",NA,NA,"SP015562",NA,"902","1983","03","28",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:08:28-03","IBt","SP","8119a","Carpo","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Gehrt, A",NA,"Brasil","São Paulo","Santo André","Estação Biológica, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"s.n.","1922","04","04",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:08:28-03","IBt","SP","8119","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Gehrt, A",NA,"Brasil","São Paulo","Santo André","Estação Biológica, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015556",NA,"s.n.","1922","04","04",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:08:28-03","IBt","SP","64409","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Mattos, J",NA,"Brasil","São Paulo","Santo André","Estação de Campo Grande (Estrada de Ferro Santos-Jundiai), Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,"SP015561",NA,"9042","1961","07","14",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:08:28-03","IBt","SP","130260","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Moura, C",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, Reserva Florestal do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"SP015564",NA,"s.n.","1968","02","17",NA,NA,"2001","06","04","27258","auto",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:08:28-03","IBt","SP","364567","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Simão Bianchini, R; Grantsau, I; Simone, LW; Costa, AV",NA,"Brasil","São Paulo","Santo André","Parque das Águas, junto às ruinas","-46.5299987792969","-23.6599998474121",NA,NA,"SP015502",NA,"1542","2003","06","20",NA,NA,"2003","08","28","27258","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:08:28-03","IBt","SP","345144","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Freitas, L; Ramos, RM",NA,"Brasil","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina, Estrada para o Bairro dos Macacos","-44.5699996948242","-22.6399993896484",NA,NA,"SP015455",NA,"544","1999","01","22",NA,NA,"2010","06",NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:08:28-03","IBt","SP","349778","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Moraes, PLR; Ivanauskas, NM",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"SP015485",NA,"1092","1995","01","17",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:08:28-03","IBt","SP","349777","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Moraes, PLR",NA,"Brasil","São Paulo","São Miguel Arcanjo","Estrada do Delfino","-47.9900016784668","-23.8700008392334",NA,NA,"SP015486",NA,"1021","1994","08","05",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:08:28-03","IBt","SP","349776","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Moraes, PLR",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"SP015487",NA,"656","1992","02","20",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:08:28-03","IBt","SP","345219","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Dias, AC; Pinto, RO",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"SP015499",NA,"506","1994","03","25",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:08:28-03","IBt","SP","345218","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Dias, AC",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"SP015488",NA,"73","1986","03","24",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:08:28-03","IBt","SP","292215","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Moraes, PLR; Lima, HC; Farias, DS",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"SP015494",NA,"916","1994","04","22",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:08:28-03","IBt","SP","256199","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kirizawa, M; Sugiyama, M",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Estrada de serviço para o Mirante","-47.9900016784668","-23.8700008392334",NA,NA,"SP015496",NA,"2731","1992","09","24",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:08:28-03","IBt","SP","119586","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Hoehne, W",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Limite sul da reserva, Serra de Paranapiacaba","-47.9900016784668","-23.8700008392334",NA,NA,"SP015482",NA,"6179","1967","04","18",NA,NA,"2002",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:08:28-03","IBt","SP","46170","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Laibkuechler, P",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SP015468","SP015468","s.n.","1941","12","01",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:08:28-03","IBt","SP","370721","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Furlan, A; Cesar, O; Pagano, SN; Manzato, G",NA,"Brasil","São Paulo","São Paulo","Clube SESC - Interlagos, região metropolitana de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SP015454",NA,"320","1998","10","20",NA,NA,"2010","06",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:08:28-03","IBt","SP","345220","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Rodrigues, A",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"SP015489",NA,"s.n.","1943","11","17",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:08:28-03","IBt","SP","345221","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Cunha, MA",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"SP015497","SP015497","s.n.","1951","11","09",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:08:28-03","IBt","SP","28584","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Handro, O",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"SP015483",NA,"s.n.","1931","12","07",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:08:28-03","IBt","SP","76975","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kuhlmann, M",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa no Jardim","-46.6300010681152","-23.5400009155273",NA,NA,"SP015470","SP015470","3290","1945","11","14",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:08:28-03","IBt","SP","76976","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Kuhlmann, M",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa no Jardim","-46.6300010681152","-23.5400009155273",NA,NA,"SP015467",NA,"s.n.","1932","04","24",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:08:28-03","IBt","SP","345224","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Gonzaga, L",NA,"Brasil","São Paulo","São Paulo","Parque do Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,"SP015490",NA,"s.n.","1941","11",NA,NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:08:28-03","IBt","SP","30631","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","s.col.",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"Ex Serviço Florestal do Estado de São Paulo nº 44","SP015466",NA,"44",NA,NA,NA,NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:08:28-03","IBt","SP","345215","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Koscinsky, M",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"SP015498",NA,"150","1933","12",NA,NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:08:28-03","IBt","SP","345229","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Aguiar, OT",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira, Estrada do Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"SP015500",NA,"249","1988","03","10",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:08:28-03","IBt","SP","337450","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","myricifolia",NA,"Byrsonima myricifolia","Griseb.","Mamede, MCH","Cordeiro, I",NA,"Brasil","São Paulo","São Paulo","SESC Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,"SP015491",NA,"1960","1999","04","21",NA,NA,"2002",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
