"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"89","2019-11-13 11:22:04-03","USP","SPF","43830","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Zappi, DC","CFCR9928","1986","07","27",NA,"Brasil","Minas Gerais","Vale do Ribeirão das Mortes",NA,NA,"SPF00043830",NA,"Mello-Silva, R","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1987","67219","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:22:04-03","USP","SPF","39691","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, JR","CFCR8389","1985","09","04",NA,"Brasil","Minas Gerais","Vale do Rio Itacambiruçu",NA,NA,"SPF00039691",NA,"et al.; Mello-Silva, R","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1986","67219","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-13 11:22:04-03","USP","SPF","19419","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G","41318","1978","04","22",NA,"Brasil","Minas Gerais","Vale do Rio Itacambiruçu",NA,NA,"SPF00019419",NA,"Barneby, RC","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1979","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:22:04-03","USP","SPF","145134","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cerati, TM","221","1985","07","06",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,"SPF00145134",NA,"Anônimo","Joaquim Felício","-44.1721992492676","-17.7574996948242","850","850",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-04 11:16:35-03","UEFS","HUEFS","31056","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Barreto, R.A.A.","12073","1988","05","28",NA,"Brasil","Minas Gerais","Entre Corrego da Bonita e Corrego das Mortes",NA,NA,"HUEFS0031056","HUEFS0031056",NA,"Grão Mogol","-42.9","-16.566667","700","700",NA,NA,NA,NA,NA,"42W54'","16S34'","Rosanae",NA,NA,NA,NA
"94","2020-05-08 11:09:36-03","UEFS","HUEFS","31054","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Giulietti, A.M.","SPF43778","1986","07","23",NA,"Brasil","Minas Gerais","Córrego Escurinha.",NA,NA,"HUEFS0031054","HUEFS0031054",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","740","740",NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"95","2020-05-08 11:09:36-03","UEFS","HUEFS","243432","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","995","2017","06","25",NA,"Brasil","Minas Gerais","Estrada de Cristália-Grão Mogol, MG-307, próximo a entrada da cidade de Grão Mogol e próximo ao rio Itacambiruçu.",NA,NA,"HUEFS0243432","HUEFS0243432",NA,"Grão Mogol","-42.8925","-16.592778","676","676",NA,NA,NA,NA,NA,"42W53'33''","16S35'34''","Rosanae",NA,NA,NA,NA
"96","2020-05-08 11:09:36-03","UEFS","HUEFS","31040","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Zappi, D.C.","11956","1988","05","26",NA,"Brasil","Minas Gerais","Córrego Escurona. Próximo à estrada.",NA,NA,"HUEFS0031040","HUEFS0031040",NA,"Grão Mogol","-42.95","-16.583333","750","800",NA,NA,NA,NA,NA,"42W57'","16S35'","Rosanae",NA,NA,NA,NA
"97","2020-05-08 11:09:36-03","UEFS","HUEFS","67986","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Queiroz, L.P.de","7541","2003","01","08",NA,"Brasil","Minas Gerais","Serra de Grão Mogol.",NA,"Campo rupestre.","HUEFS0067986","HUEFS0067986","J.G.Rando","Grão Mogol","-42.895278","-16.555556","903","903","2013",NA,NA,"02",NA,"42W53'43''","16S33'20''","Rosanae",NA,NA,NA,NA
"98","2020-05-08 11:09:36-03","UEFS","HUEFS","75076","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Conceição, A.S.","714","2003","09","09",NA,"Brasil","Minas Gerais","Serra do Barão.",NA,"Campo rupestre. Solo arenoso com rochas.","HUEFS0075076","HUEFS0075076","J.G.Rando","Grão Mogol","-42.890278","-16.554444","888","888","2013",NA,NA,"02",NA,"42W53'25''","16S33'16''","Rosanae",NA,NA,NA,NA
"99","2020-05-08 11:09:36-03","UEFS","HUEFS","40209","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cerati, T.M.","221","1985","07","06",NA,"Brasil","Minas Gerais","Serra do Cabral, Morro da Onça.",NA,NA,"HUEFS0040209","HUEFS0040209","L.P.de Queiroz","Joaquim Felício","-44.1721992492676","-17.7574996948242","850","850","1999","37503","auto","10",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"100","2020-05-08 11:09:36-03","UEFS","HUEFS","31055","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cordeiro, I.","10080","1986","09","03",NA,"Brasil","Minas Gerais","Vale do riacho Ribeirão",NA,NA,"HUEFS0031055","HUEFS0031055",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717","950","950",NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"101","2020-05-08 11:09:36-03","UEFS","HUEFS","31053","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Silva, R.M.","9928","1986","07","24",NA,"Brasil","Minas Gerais","Vale do Rio das mortes, a oeste da cidade.",NA,NA,"HUEFS0031053","HUEFS0031053",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"102","2020-05-08 11:09:36-03","UEFS","HUEFS","31041","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, J.R.","8389","1985","09","04",NA,"Brasil","Minas Gerais","Vale do Rio Itacambiruçu.",NA,NA,"HUEFS0031041","HUEFS0031041",NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"103","2018-04-04 16:45:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"H. S. Irwin","23447",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"23447",NA,NA
"104","2015-03-07 08:39:48-03","F","FMNH-SEEDPLANTS","V0110488F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110488F","V0110488F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"105","2020-07-23 12:01:50-03","CEPLAC","CEPEC","79927","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"A. M. de Carvalho","6540","1998","01","01",NA,"Brasil","Minas Gerais","Atras da cidade.",NA,NA,NA,NA,"R. C. Barneby","GRÃO MOGOL","-42.895",NA,NA,NA,NA,NA,NA,NA,NA,"42W53'42","16S33'76",NA,NA,NA,"30/12/1999",NA
"106","2020-07-23 12:01:50-03","CEPLAC","CEPEC","48599","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach",NA,"1988","05","16",NA,"Brasil","Minas Gerais","Rio das Mortes-MG.",NA,NA,NA,NA,"R. C. Barneby","GRÃO MOGOL","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA
"107","2020-07-23 12:01:50-03","CEPLAC","CEPEC","80307","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach","68052","1993","01","24",NA,"Brasil","Minas Gerais","Rio Itacambirucu, prox. a aponte da Rod. p/ Cristalia.",NA,NA,NA,NA,"G. Hatschbach","GRÃO MOGOL","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"108","2020-07-23 12:01:50-03","CEPLAC","CEPEC","48651","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach","54269","1990","06","14",NA,"Brasil","Minas Gerais","Trilha dos Garimpeiros-MG.",NA,NA,NA,NA,"G. Hatschbach","GRÃO MOGOL","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"0S0'0","0S0'0",NA,NA,NA,"30/12/1990",NA
"109","2020-07-23 12:01:50-03","CEPLAC","CEPEC","88140","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach","71026","2001","05","15",NA,"Brasil","Minas Gerais","Serra do cabral.",NA,NA,NA,NA,"G. Hatschbach","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA
"110","2020-11-12 16:59:22-03","UEL","FUEL","24765","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","H.S.Irwin & Barneby",NA,"Hatschbach, G; et al.","68052","1998","07","19",NA,"Brasil","Minas Gerais","Rio itacambiruçu; próx. ponte da Rod. p/Cristália, próx. ponte da Rod. p/Cristália",NA,NA,"OK",NA,"Hatschbach, G","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1998","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-12 16:59:22-03","UEL","FUEL","9241","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","H.S.Irwin & Barneby",NA,"Hatschbach, G; Hatschbach, M; Nicolack, V","54269","1990","06","14",NA,"Brasil","Minas Gerais","Trilha dos garimpeiros, Campo rupestre, entre afloramentos rochosos das encostas de morro;",NA,NA,"OK",NA,"Tamashiro, JY","Grão Mogol","-42.8897018432617","-16.5594005584717","950","950","1999","67219","auto","11",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-12 16:59:22-03","UEL","FUEL","33451","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Chamaecrista","stillifera","Chamaecrista stillifera","H.S.Irwin & Barneby",NA,"Hatschbach, G; Hatschbach, M; Barbosa, E","72026","2001","05","15",NA,"Brasil","Minas Gerais","Serra do Cabral, Próximo a alfloramento rochosos;",NA,NA,"OK",NA,"Hatschbach, G","Joaquim Felício","-44.1721992492676","-17.7574996948242","950","1000","2001","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-05-06 11:57:38-03","UFU","HUFU","62931","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Romero, R.; Almeda, F.; Robinson, O.; Martins, A.B.; Goldenberg, R.; Nakajima, J.N.; et al.","5441","1998","06","14",NA,"Brasil","Minas Gerais","Próximo à entrada da cidade.",NA,"Arvoreta, ca. 2 m alt. Botões verdes, cálice e corola amarela.","HUFU00008348","HUFU00008348","Cota, M.","Grão Mogol","-42.583333","-16.416667",NA,NA,"2015",NA,NA,"05","16","-42.583333","-16.416667",NA,NA,NA,NA,NA
"114","2019-05-06 11:57:38-03","UFU","HUFU","62739","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Romero, R.; Oliveira, L.F.A.; Machado, A.I.M.R. & Bacci, L.F.","8580",NA,NA,NA,NA,"Brasil","Minas Gerais","ca. 25 Km de Patrocínio, No trevo na estrada para Pântano via Tabuão.",NA,"Subarbusto, ca. 0,8 m alt. Cálice amarelo-vináceo, corola e estames amarelos.; Afloramentos rochosos em meio a um cafezal.","HUFU00008347","HUFU00008347","Cota, M.","Patrocínio","-46.87","-18.723056",NA,NA,"2015",NA,NA,"04","16","-46.87","-18.723056",NA,NA,NA,NA,NA
"115","2020-08-20 20:38:44-03","UFSC","FLOR","30925","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68052","1998","07","19",NA,"Brasil","Minas Gerais","Rio Itacambiruçu, próximo à ponte da rodovia para Cristália.",NA,"árvore, ramosa, flor amarela, 3m altura","FLOR0030925",NA,"Hatschbach, G.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"1998","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-04 15:43:10-03","IF","SPSF","13693","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach","54269","1990","06","14","América do Sul","Brasil","MG","Trilha dos Garimpeiros",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"117","2021-03-04 15:43:10-03","IF","SPSF","13676","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera",NA,NA,"G. Hatschbach","52106","1988","05","17","América do Sul","Brasil","MG",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"118","2020-11-19 09:29:10-03","IBt","SP","203699","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","stillifera","Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cerati, TM; Wanderley, MGL; Kral, R","221","1985","07","06",NA,"Brasil","Minas Gerais","Serra do Cabral, Morro do Onça",NA,NA,"SP024550","SP024550","Queiroz, LP","Joaquim Felício","-44.1721992492676","-17.7574996948242","850","850","1999","37503","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"119","2010-08-16 16:39:31-03","GH","HU-HERB","GH 00053958","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Cassia","stillifera","Cassia stillifera","H. S. Irwin & Barneby","Isotype","B. Maguire, G. M. Magalhães & C. K. Maguire","49278","1960","8","18","South America","Brazil","Minas Gerais","Below (north) Grao Mogul","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49278",NA,"undetermined"
