"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount","sex"
"330","2020-11-10 04:40:00-03","MO","MOBOT","100874496","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","South America","Brazil","APA do Pratigi, Serra da Papuã.",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"Moraes 4484","2014","12","10","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,"1",NA
"331","2020-11-10 04:40:00-03","MO","MOBOT","100868876","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","South America","Brazil","APA do Pratigi, Serra da Papuã.",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"Moraes 4416","2014","12","8","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,NA,"8",NA
"332","2020-11-10 04:40:00-03","MO","MOBOT","100868974","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pedro L. R. de Moraes|H. van der Werff","South America","Brazil","Parque Estadual do Itacolomi.",NA,NA,NA,NA,NA,NA,"Nees & Mart.",NA,"Moraes 4891","2015","2","22","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,"11",NA
"333","2019-02-19 04:30:00-03","MO","MOBOT","1808040","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula maior","Syntype","C.F.P. Martius","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees",NA,"Martius 1239","1817",NA,NA,NA,NA,NA,NA,NA,"maior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"334","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","01576","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"F.C. Hoehne","América do Sul","Brasil","Caixa d'água",NA,NA,NA,NA,"Tracheophyta","Laurales","Nees.","O.C. Schmidt",NA,NA,NA,NA,"São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"335","2021-01-10 20:48:25-03","INPA","INPA","269771","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Williams, LO","Southern America","Brasil","Belo Horizonte, near Maradouro da Onça",NA,NA,NA,"INPA0269771","Dicotyledon Magnoliids","Laurales","Nees","Rohwer, JG","8058","1945","09","21","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"336","2020-08-31 09:11:19-03","INPA","INPA","195520","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Hatschbach, GG","Southern America","Brasil","Rio Jacuí",NA,NA,NA,"INPA0195520","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","52944","1989","05","19","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344","INPA0195520 INPA0195520_e",NA,"600","600",NA,NA,NA,"1992",NA,NA,"60318","auto",NA,NA,NA,NA
"337","2020-08-31 09:11:19-03","INPA","INPA","268678","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pirani, JR","Southern America","Brasil","Cerrado, mata e afloramentos rochosos.",NA,NA,NA,"INPA0268678","Dicotyledon Magnoliids","Laurales","Nees","Assis, LCS","6373","2011","04","25","Minas Gerais","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,"16076","auto",NA,NA,NA,NA
"338","2020-08-31 09:11:19-03","INPA","INPA","156116","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Kummrow, R","Southern America","Brasil",NA,NA,NA,NA,"INPA0156116","Dicotyledon Magnoliids","Laurales","Nees","Werff, HH van der","2939","1987","08","18","Paraná",NA,NA,NA,"INPA0156116 INPA0156116_e",NA,NA,NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","18400",NA,"Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"L. Kollmann; et al",NA,"Brasil","Pedra do Garrafão",NA,NA,"Arvoreto 2m. Flores brancas.","MBML018400",NA,NA,"Nees","T.D.M. Barbosa/18-VII-2007","5730","2002","10","02","Espírito Santo","Santa Maria de Jetibá","-40.924167","-20.176944","MBML018400",NA,NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","7466",NA,"Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"L. D. Thomaz",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,NA,"Altura 12m, PAP 29m, caule interno róseo. Com odor. Estéril.","MBML007466",NA,NA,"Nees","M. Sobral/1995","1529","1993","04","20","Espírito Santo","Santa Teresa","-40.530278","-19.971389","MBML007466",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60813","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Leitão Filho, H.F.",NA,"Brasil","Beira da estrada. rodovia para Piracaia",NA,NA,"Árvore; 8-10 metros; flores brancas. Sementes introduzidas pela SBE. Nativa.",NA,NA,NA,"Nees & Mart.","Moraes, P.","1259","1971","09","01","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,"2013","08","22","21675","auto",NA,NA,NA,NA
"342","2020-06-15 15:30:53-03","UNESP-RC","HRCB","57543","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Folli, D.A.",NA,"Brasil","Reserva Natural Vale",NA,NA,"Arbóreo, terrestre, fuste cilíndrico, casca áspera. Altura total 10m, fuste 5m, cap fuste 38cm, diâmetro copa 5m. Botão branco, flor branca, seiva incolor, descamação ausente. <ll>dwc_commonname:</ll> canela de bola",NA,NA,NA,"Nees & Mart.","van der Werff, H.","5137","2005","11","22","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"2009","12","04","48094","auto",NA,NA,NA,NA
"343","2020-06-15 15:30:53-03","UNESP-RC","HRCB","15605","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Marques, M.C.",NA,"Brasil","C.E.A. Francisco Mendes",NA,NA,"Árvore, flores amarelas.",NA,NA,NA,"Nees & Mart.","Baitello, J.B.","s/nº","1992","10","28","São Paulo","Mogi Guaçú","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"344","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56484","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 8 m, frutos imaturos verdes.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3415","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"345","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56510","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 5 m, frutos imaturos.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3441","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"346","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56511","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 8 m, flores brancas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3442","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"347","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56512","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 4 m, flores brancas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3443","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"348","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56516","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 8 m, flores brancas, frutos imaturos verdes.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3447","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"349","2020-06-15 15:30:53-03","UNESP-RC","HRCB","56517","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Guanabara",NA,NA,"Árvore 10 m, frutos imaturos verdes.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3448","2011","11","27","São Paulo","Batatais","-47.470972","-20.969028",NA,NA,"870","870",NA,"47º28'15.5W","20º58'08,5S","2011","11","27",NA,NA,NA,NA,NA,NA
"350","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59280","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Camargos. Estrada Real.",NA,NA,"Árvore 10 m, flores brancas, população abundante.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3499","2012","10","13","Minas Gerais","Mariana","-43.403556","-20.270972",NA,NA,"731","731",NA,"43º24'12.8W","20º16'15,5S","2012","10","13",NA,NA,NA,NA,NA,NA
"351","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59282","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Caraça",NA,NA,"Árvore 5 m, flores brancas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3501","2012","10","13","Minas Gerais","Catas Altas","-43.499083","-20.092833",NA,NA,"1295","1295",NA,"43º29'56.7W","20º05'34,2S","2012","10","13",NA,NA,NA,NA,NA,NA
"352","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59298","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,NA,"Árvore 5 m, flores brancas, início de frutificação.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3517","2012","10","17","Minas Gerais","Borda da Mata","-46.133139","-22.257972",NA,NA,"823","823",NA,"46º07'59.3W","22º15'28,7S","2012","10","17",NA,NA,NA,NA,NA,NA
"353","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60980","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Biral, L.",NA,"Brasil","Em arboreto próximo ao Departamento de Pedagogia",NA,NA,"Árvore, 8 m de altura, folhas cartáceas, aromáticas, flores brancas, aromáticas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","894","2013","09","27","São Paulo","Rio Claro","-47.914153","-22.658294",NA,NA,NA,NA,NA,"47º54'50.95W","22º39'29.86S","2013","10",NA,NA,NA,NA,NA,NA,NA
"354","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60830","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Ramos, E.",NA,"Brasil","Bacião",NA,NA,"Árvore, 4m; flores brancas muito perfumadas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","112","2006","10","24","Minas Gerais","Caldas","-46.386111","-21.923611",NA,NA,"1105","1105",NA,"46º23'10W","21º55'25S","2013","08","22",NA,NA,NA,NA,NA,NA
"355","2020-06-15 15:30:53-03","UNESP-RC","HRCB","63601","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Vergne, M.C.",NA,"Brasil","Reserva Natural da Vale",NA,NA,"Árvore 4m, flores brancas, área de reflorestamento.",NA,NA,NA,"Nees & Mart.","Moraes, P.L.R. de","3711","2014","09","22","Espírito Santo","Linhares","-40.075917","-19.158861",NA,NA,"67","67",NA,"40º04'33.3W","19º09'31.9S","2014","09","22",NA,NA,NA,NA,NA,NA
"356","2020-06-15 15:30:53-03","UNESP-RC","HRCB","18555","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Rodrigues",NA,"Brasil","Serra da Bocaina",NA,NA,NA,NA,NA,NA,"Nees","Baitello, J.B.",NA,NA,NA,NA,"São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA
"357","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60595","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Jung-Mendaçolli, S.L.",NA,"Brasil","Fazenda Santa Elisa - IAC",NA,NA,"Arvoreta ramificada ca. 6m alt., frutos verdes imaturos, jovens.",NA,NA,NA,"Nees",NA,"827","1997","11","06","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"358","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60773","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Leitão Filho, H.F.",NA,"Brasil",NA,NA,NA,"Árvore; 12 metro; flores creme. Floresce em Setembro. Nativa.",NA,NA,NA,"Nees & Mart.","Moraes, P.","933","1969","10","10","São Paulo","Leme","-47.3899993896484","-22.1800003051758",NA,NA,NA,NA,NA,NA,NA,"2013","08","22","20942","auto",NA,NA,NA,NA
"359","2020-06-15 15:30:53-03","UNESP-RC","HRCB","59281","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Estrada Real",NA,NA,"Árvore 6 m, flores brancas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3500","2012","10","13","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,"2012","10","13","33524","auto",NA,NA,NA,NA
"360","2020-06-15 15:30:53-03","UNESP-RC","HRCB","14787","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Fazenda Campininha",NA,NA,"Árvore 4m de altura - flores brancas.",NA,NA,NA,"Nees & Mart.","Baitello, J.B.","s/nº","1991","10","25","São Paulo","Mogi Guaçú","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"1992","02",NA,"39309","auto",NA,NA,NA,NA
"361","2020-06-15 15:30:53-03","UNESP-RC","HRCB","60814","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Daniel, A.",NA,"Brasil","Horto Florestal da Companhia Paulista",NA,NA,"Árvore; 15-20 m; flores brancas; floresce em setembro-outubro.",NA,NA,NA,"Nees & Mart.","Moraes, P.","s.n.","1970","10","02","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,NA,"2013","08","22","21773","auto",NA,NA,NA,NA
"362","2020-06-15 15:30:53-03","UNESP-RC","HRCB","54428","PreservedSpecimen","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Moraes, P.L.R. de",NA,"Brasil","Serra da Pioneira",NA,NA,"Árvore 7m. Flores brancas.",NA,NA,NA,"Nees & Mart.","Moraes, P.","3137","2010","12","04","Bahia","Santa Teresinha","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA
"363","2017-11-24 14:11:09-02","UFLA","ESAL","20354","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Loures, L",NA,"Brasil","Pião",NA,NA,"; 13 , m; ;",NA,NA,NA,"Nees",NA,"s.n.",NA,NA,NA,"Minas Gerais","Sta. Rita de Ca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2018-10-09 16:31:33-03","UFLA","ESAL","30298","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Resende, LV",NA,"Brasil","Beirada de mata",NA,NA,"Casca do tronc; Árvore, 5m de altura, flores amareladas, pequenas, perfumadas.; Beira de mata",NA,NA,NA,"Nees","Domingos, DQ","s.n.","2016","10","05","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,"2016","10",NA,"16596","auto",NA,NA,NA,NA
"365","2018-10-09 16:31:33-03","UFLA","ESAL","1034","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Castro, GC",NA,"Brasil",NA,NA,NA,"; ; ;",NA,NA,NA,"Nees","L.Cézanne","50",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2018-10-09 16:31:33-03","UFLA","ESAL","1040","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Heringer, EP",NA,"Brasil",NA,NA,NA,"; ; ;",NA,NA,NA,"Nees","L.Cézanne","165",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-11-24 14:11:09-02","UFLA","ESAL","12414","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Oliveira Filho, AT",NA,"Brasil","Fazenda Patrimônio",NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,"Nees","L. C. S. Assis","s.n.",NA,NA,NA,"Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2018-10-09 16:31:33-03","UFLA","ESAL","18267","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Castro, GC",NA,"Brasil","Sistema corredor/fragmento",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Nees","Van den Berg, E; Oliveira- Filho, A T","50",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2018-10-09 16:31:33-03","UFLA","ESAL","22239","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Domingos, DQ",NA,"Brasil","Campus da UFLA, estrada do lebá, descendo a estrada que leva ao alojamento",NA,NA,"árvore; 10m; creme;",NA,NA,NA,"Nees","Domingos, DQ","481",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2018-10-09 16:31:33-03","UFLA","ESAL","22263","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Domingos, DQ",NA,"Brasil","Campus da UFLA",NA,NA,"árvore; 10m; creme;",NA,NA,NA,"Nees","Domingos, DQ","482",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-11-24 14:11:09-02","UFLA","ESAL","24384","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Domingos, DQ; Zagotta-Vital, FA",NA,"Brasil","Trilha da lagoas - UFLA, Borda de mata",NA,NA,"Frutos imaturos verdes.; Transição Cerrado e Mata",NA,NA,NA,"Nees","Domingos, DQ","796","2016","02","18","Minas Gerais","Lavras","-44.978056","-21.236111",NA,NA,NA,NA,NA,"-44.978056","-21.236111","2016","02","18",NA,NA,NA,NA,NA,NA
"372","2018-10-09 16:31:33-03","UFLA","ESAL","2507","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pereira, SC",NA,"Brasil","ESAL, Próximo à Represa Grande",NA,NA,"; ; branca;; floresta",NA,NA,NA,"Nees","João B. Baitello","s.n.",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2018-08-31 12:41:49-03","UFLA","ESAL","25484","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Melo, PHA; Torres, DM",NA,"Brasil","PCH, area de inundação - area dos alojamentos",NA,NA,"árvore; 1079m; ; frutos imaturos verdes",NA,NA,NA,"Nees","R.M.Santos","3451",NA,NA,NA,"Minas Gerais","Aiuruoca","-44.603333","-21.976111",NA,NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2018-10-09 16:31:33-03","UFLA","ESAL","28150","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Domingos, DQ; Arruda, ACI",NA,"Brasil","Estrada do alojamento misto (brejão), bem rente a estrada que vai para o lebá UFLA",NA,NA,"árvore; 5m.; brancas a creme;",NA,NA,NA,"Nees","Domingos, DQ","171",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2018-10-09 16:31:33-03","UFLA","ESAL","28248","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Domingos, DQ; Jardim, I,,N",NA,"Brasil","Campus da UFLA, coletada em frente a logoa da reitoria, sentido leste",NA,NA,"árvore; 8m; ; imaturos verdes",NA,NA,NA,"Nees","Domingos, DQ","243",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2018-12-11 11:06:03-02","UFLA","ESAL","30304","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Pacule, HB; Vanegas, J",NA,"Brasil","Campus da Universidade Federal de Lavras, Próximo a Moradia Estudantil (Brejão)",NA,NA,"Estudo do Lab. de Quimica Prof. Denilson; Árvore, ramificada, densa, com ca. de 8m de altura.",NA,NA,NA,"Nees","Domingos, DQ","s.n.","2018","09","14","Minas Gerais","Lavras","-44.992778","-21.230278",NA,NA,NA,NA,NA,"-44.992778","-21.230278","2018","10","29",NA,NA,NA,NA,NA,NA
"377","2020-11-09 10:36:21-03","UFLA","ESAL","32333","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"L. D. Santana; L. C. Silva; R. M. Mello",NA,"Brasil","Serra dos Lemes, Área com pouco cipó e em estágioinicial de regeneração.",NA,NA,"Árvore, ca 6 m, na borda do fragmento florestal. Frutos verdes.",NA,NA,NA,"Nees","L. D. Santana","106","2018","09","14","Minas Gerais","Monte Belo","-46.302778","-21.409444",NA,NA,NA,NA,NA,"-46.302778","-21.409444","2018","12","12",NA,NA,NA,NA,NA,NA
"378","2018-10-09 16:31:33-03","UFLA","ESAL","7444","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Gavilanes, ML",NA,"Brasil","Sítio Três Barras",NA,NA,"árvore; 3,0; branca;; cerrado",NA,NA,NA,"Nees","L.Cézanne","1.040",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2018-10-09 16:31:33-03","UFLA","ESAL","8260","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Gavilanes, ML",NA,"Brasil","Sítio 3 Barras",NA,NA,"arbusto; 1,30 m; branca-amarelada;; cerrado",NA,NA,NA,"Nees","Domingos, DQ","1654",NA,NA,NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278","2017","05",NA,NA,NA,NA,NA,NA,NA
"380","2018-08-31 12:41:49-03","UFLA","ESAL","9832","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Van den Berg, E",NA,"Brasil","Represa de Camargos",NA,NA,"árvore; 6,0; ; verde; floresta",NA,NA,NA,"Nees","Ary T.O.Filho","s.n.",NA,NA,NA,"Minas Gerais","Carrancas","-44.642778","-21.488056",NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2017-11-24 14:11:09-02","UFLA","ESAL","2130","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Li Chaves Miranda",NA,"Brasil",NA,NA,NA,"árvore; ; ;",NA,NA,NA,"Nees","João B. Baitello","s.n.",NA,NA,NA,"Minas Gerais","Bambuí","-45.9768981933594","-20.0063991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39871","auto",NA,NA,NA,NA
"382","2017-11-24 14:11:09-02","UFLA","ESAL","12210","S","Plantae","Lauraceae","Nectandra","nitidula","Nectandra nitidula",NA,"Vilela, EA; et al.",NA,"Brasil","Estrada da Ponte do Funil -Pedra Negra",NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,"Nees","L. C. S. Assis","s.n.",NA,NA,NA,"Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA
