"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"106","2020-08-20 14:55:13-03","UFSC","FLOR","18086","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"Klein, R.M.; Bresolin, A.","9299","1971","04","14",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499","800","800",NA,"flor creme","FLOR0018086",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-10-30 09:27:40-03","UFMT","UFMT","40577","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Cordeiro, I.","Caxambu, M.G.","2143","2008","04","19",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-45.313889","-22.79","1020","1020",NA,"Trepadeira volúvel, heliófita, com flores de cor creme; Relevo forte ondulado; vegetação floresta ombrófila densa montana",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,"-45.313889","-22.79",NA,NA,NA
"108","2021-03-04 15:42:36-03","IF","SPSF","29529","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","J.A.Pastore","F.T.Farah & S.Aguiar & T.B.Breier & R.R.Rodrigues & V.C.Souza","2076","2001","04","10","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.733333","-23.983333","800","800",NA,"COLETA: XLS: SPSFAntigo&nf;Floresta de neblina com campo adjacente.&nf;Liana, flores esverdeadas.; GEOGRAFIA: Na borda da mata;",NA,NA,NA,"2012",NA,NA,"Magnoliopsida",NA,"05","04",NA,NA,NA,NA,NA
"109","2021-03-04 15:42:36-03","IF","SPSF","20488","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina",NA,NA,"J.Cordeiro & E.Barbosa","1018","1993","03","09","América do Sul","Brasil","PR","Bocaiúva do Sul","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-04 15:42:36-03","IF","SPSF","34651","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina",NA,"R.Cielo-Filho","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","420","2005","03","15","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFNovo; Arbusto de 1,2 m, flores brancas; GEOGRAFIA: Trilha do Rio Camburi&nf;UTM: X=322264 Y=7346166;",NA,NA,NA,"2005","26998","auto","Magnoliopsida",NA,"04","12",NA,NA,NA,NA,NA
"111","2021-03-04 15:42:36-03","IF","SPSF","22862","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusen ex Malme","J.A.Pastore","P.Affonso & R.J.F. Garcia & M.Gomes Neto & E.H.Silva","169","1998","03","06","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, brácteas branco-esverdeadas, pétalas lilás suave.; GEOGRAFIA: trilha do rio Embú-Guassú.;",NA,NA,NA,"2012","53584","auto","Magnoliopsida",NA,"06","29",NA,NA,NA,NA,NA
"112","2021-02-08 12:36:43-03","UFRGS","ICN","168404","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Meyer, FS","Meyer, FS","659","2008","04","04","América do Sul","Brasil","SC","São Bento do Sul","arredores Centro de Estudos e Pesquisas Ambientais Rugendas Rio Natal. 26°15'02'' S - 49°22'43'' O","-49.378611","-26.250556",NA,NA,NA,"Doação JOI; Liana, crescendo enrolada no tronco de arvoreta.; Capoeira, região de floresta ombrófila densa montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.378611","-26.250556",NA,NA,NA
"113","2021-02-08 12:36:43-03","UFRGS","ICN","168405","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Meyer, FS","Meyer, FS","128","2005","10","28","América do Sul","Brasil","SC","São Bento do Sul","arredores Centro de Estudos e Pesquisas Ambientais Rugendas Rio Natal. 26°15'02'' S - 49°22'43'' O","-49.378611","-26.250556",NA,NA,NA,"Doação JOI; Liana coletada sob copa de árvore.; Beira de estrada, local aberto, ensolarado, região de floresta ombrófila densa montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.378611","-26.250556",NA,NA,NA
"114","2021-02-08 12:36:43-03","UFRGS","ICN","084397","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Ruas, PM; Ruas, VF","s.n.","1987","04","17","América do Sul","Brasil","PR","Araucária","Chaminé estrada para usina de Chaminé","-49.4103012084961","-25.5930995941162",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Em beira de trilha no sopé da serra do mar.",NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:36:43-03","UFRGS","ICN","118368b","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Cândido, LC; Hassegawa, M","10","1999","03","12","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596","1200","1200",NA,"Espécie ameaçada de extinção (Vulnerável). UPCB 37800.; trepadeira, base lenhosa, flores alvas.; borda de mata nebular",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:36:43-03","UFRGS","ICN","087018","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Hatschbach, G","Cordeiro, J; Zelma, FJ","273","1986","04","09","América do Sul","Brasil","PR","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Volúvel; capítulos creme.; Matinha nebular.",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:36:43-03","UFRGS","ICN","086942","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Hagelund, K","15954a","1986","04","20","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável). Doação de Karner Hagelund.",NA,NA,NA,"1989","30776","auto",NA,NA,"10","05",NA,NA,NA,NA,NA
"118","2021-02-08 12:36:43-03","UFRGS","ICN","191593","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Durigon, J","s.n.","2008","03","16","América do Sul","Brasil","RS","Maquiné","Reserva Biológica da Serra Geral","-50.2071990966797","-29.6749992370605",NA,NA,NA,"Trepadeira apoiante.",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:36:43-03","UFRGS","ICN","132038","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Chukr, NS; et al.","544","1997","05","14","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar Núcleo Curucutu caminho para o Mirante","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira; flores creme.; Zona reflorestada por Pinus. Próximo ao riacho.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:36:43-03","UFRGS","ICN","132036","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Garcia, RJF; et al.","1939","2000","03","16","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar Núcleo Curucutu trilha do campo","-46.6300010681152","-23.5400009155273","800","800",NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira. Folhas suculentas; inflorescências verde-amareladas.; Capão de topo de morro. No solo, junto à borda do capão.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:36:43-03","UFRGS","ICN","132037","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Affonso, P; Garcia, RJF","360","1999","03","18","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar Núcleo Curucutu trilha do Mirante","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável). Doação Herbário PMSP.; Trepadeira; pétalas brancas.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:36:43-03","UFRGS","ICN","201721","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Christ, AL","Christ, AL","651","2019","04","03","América do Sul","Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Trepadeira com flores brancas, formando touceiras sobre a vegetação. Pouco comum.; Encosta de morro pedregoso.",NA,NA,NA,"2020","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:36:43-03","UFRGS","ICN","122535","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Sobral, M; A Jarenkow, J","8906",NA,NA,NA,"América do Sul","Brasil","RS","Morrinhos do Sul","Rio da Panela","-49.934700012207","-29.3649997711182",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; trepadeira; Região de floresta ombrófila densa (mata atlântica); em interior de mata.",NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:36:43-03","UFRGS","ICN","171292","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Vieira, FCS","1746",NA,NA,NA,"América do Sul","Brasil","SC","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564","950","950",NA,"Duplicata JOI 4681; Liana, flor branca; FOD Alto Montana",NA,NA,NA,"2012","37150","auto",NA,NA,"01","05",NA,NA,NA,NA,NA
"125","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","96075","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dúsen ex Malme","Piovesani, W. S.","Piovesani, W. S.","113","2019","06",NA,NA,"Brasil","Rio Grande do Sul","Três Forquilhas","Campo de altitude, Tajuvas","-50.014883","-29.380653","900","900",NA,"Trepadeira volúvel com frutos; interior de mata nebular. Categoria de ameaça: Em Perigo (EN)","HAS0096075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50,014883","-29,380653",NA,NA,NA
"126","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","96070","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dúsen ex Malme","Piovesani, W. S.","Piovesani, W. S.","108","2019","06",NA,NA,"Brasil","Rio Grande do Sul","Morrinhos do Sul","Mata nebular, na trilha do Tajuvas","-49.934700012207","-29.3649997711182",NA,NA,NA,"Trepadeira volúvel com frutos maduros; em borda de mata nebular. Categoria de ameaça: Em Perigo (EN)","HAS0096070",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:01:03-03","IBt","SP","262396","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Simão Bianchini, R","Anunciação, EA; Gomes, MZ","259","1993","06","26",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o morrinho","-47.25","-24.55",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"09","01","-47.25","-24.55",NA,NA,NA
"128","2019-11-21 10:01:03-03","IBt","SP","38577","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Castro, FMF","Hatschbach, G","1392","1949","05","01",NA,"Brasil","Paraná","Piraquara","Rio do Corvo, Picada Mãe Catira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"1965","12577","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:01:03-03","IBt","SP","247623","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"Barros, F","2269","1991","04","09",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Pico do Cardoso","-47.9199981689453","-25.0100002288818","840","840",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:01:03-03","IBt","SP","278710","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Baitello, JB","534","1994","03","29",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Estrada do Rio Bonito e Paraibuna","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2000","38855","auto",NA,NA,"09","27",NA,NA,NA,NA,NA
"131","2019-11-21 10:01:03-03","IBt","SP","278709","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Baitello, JB","606","1994","03","30",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira e arredores","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"2000","38855","auto",NA,NA,"09","27",NA,NA,NA,NA,NA
"132","2019-11-21 10:01:03-03","IBt","SP","344264","S","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme","Ritter, MR","Garcia, RJF; Amorim, A; Alves, M; Costa, A; Costa, CB; Vieira, S; Fiaschi, P","1939","2000","03","16",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do campo","-46.6300010681152","-23.5400009155273","750","800",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2010-08-16 16:37:41-03","GH","HU-HERB","GH 00010470","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","smaragdina","Mikania smaragdina","Dusén ex Malme",NA,"P. K. H. Dusén","10109a","1909","3","15","South America","Brazil","Paraná",NA,"Roça Nova, in capoeira",NA,NA,NA,NA,"Sheet",NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10109a","undetermined"
