"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"542","2021-03-01 16:31:07-03","UNICAMP","UEC","92357","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Leitão Filho, HF","Cordeiro, L","5732","1985","06","20","Brazil","São Paulo","Campinas","Rod. ligando D. Pedro a Valinhos, Beira de estrada.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC144115",NA,"árvore até 10m.","1985","06","18",NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-01 16:31:07-03","UNICAMP","UEC","179547","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Escobar, NAG","214","2013","03","19","Brazil","São Paulo","Campinas","Unicamp","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC086931","UEC086931","Árvore, 6m. Frutos samaróides. Em frente à biblioteca do IB.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-01 16:31:07-03","UNICAMP","UEC","179536","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Escobar, NAG","Escobar, NAG; Galvão, J","204","2012","12","06","Brazil","São Paulo","Campinas","Unicamp","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC086930","UEC086930","Árvore, 12m. Folhas bipinadas, folíolos verde escuros, flores amarelas.","2012","12",NA,NA,NA,NA,"Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-03-01 16:31:07-03","UNICAMP","UEC","82882","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Bernacci, LC; Metzger, JP; Goldenberg, R","34885","1993","06",NA,"Brazil","São Paulo","Dourado","Morro Chato, Floresta ripária à do Rio Jacaré-pepira.","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"UEC144118",NA,"Árvore, material estério.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"13775","auto",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-03-01 16:31:07-03","UNICAMP","UEC","88442","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Bernacci, LC","Bernacci, LC; Moreira; Camargo, FC; Andrade; Belinello, R","2047","1995","09","06","Brazil","São Paulo","Dracena","Fazenda Rancho Alegre, Floresta mesófila.","-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,"UEC144117",NA,"Árvore ca. 12m alt., casca fendilhada, creme-acinzentada, frutos maduros secos, folhas jovens.","1995","09","06",NA,NA,NA,"Magnoliopsida",NA,"23670","auto",NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-08-20 10:14:34-03","UNICAMP","UEC","113085","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Garcia, FCP","Cavalcanti, DC","195","1996","02","25","Brazil","São Paulo","Guaratinguetá","EEAR, Reserva Florestal da Escola de Especialistas de Aeronáutica. Mata de planalto.","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"UEC144112",NA,"Árvore ca. 10m, botões florais e flores amarelas, frutos avermelhados e imaturos.","1996","08",NA,NA,NA,NA,"Magnoliopsida",NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-03-01 16:31:07-03","UNICAMP","UEC","196357","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Noronha, MRP","Noronha, MRP; et al.","1377","1995","08","05","Brazil","São Paulo","Ilha Solteira","Fazenda São José.","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"UEC132192","UEC132192","Árvore ca. de 11m alt., fruto marrom.","1996","08","05",NA,NA,NA,"Magnoliopsida",NA,"31913","auto",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-01 16:31:07-03","UNICAMP","UEC","60050","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Rodrigues, RR","Rodrigues, RR; Zandoval, JA","s.n.","1990","01","05","Brazil","São Paulo","Ipeúna","Remanescente Florestal do Rio Passa Cinco","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"UEC070163","UEC070163","Árvore de 15 m de altura.","1990","01","05",NA,NA,NA,"Magnoliopsida",NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-03-01 16:31:07-03","UNICAMP","UEC","61998","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Bernacci, LC","Bernacci, LC","232","1986","02","12","Brazil","São Paulo","Jaboticabal","Campus da UNESP.","-48.3199996948242","-21.25",NA,NA,NA,NA,"UEC026614","UEC026614","Árvore, 12 - 15m alt.; Pétalas amarelas.","1988","09","15",NA,NA,NA,"Magnoliopsida",NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-03-01 16:31:07-03","UNICAMP","UEC","81981","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Durigan, G","31698","1994","03","27","Brazil","São Paulo","Marília","Estação Experimental, Mata ciliar.","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"UEC144120",NA,"Árvore, casca suberosa, não muito espessa.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-03-01 16:31:07-03","UNICAMP","UEC","88428","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Rodrigues, RR; Gandolfi, S","339","1994","10",NA,"Brazil","São Paulo","Paulo de Faria",NA,"-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"UEC144116",NA,"Árvore isolada em área de pasto.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-03-01 16:31:07-03","UNICAMP","UEC","191662","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Tozzi, AMGA","Noronha, MRP; et al.","1225","1995","08","03","Brazil","São Paulo","Pereira Barreto","Fazenda Mesquita.","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,"UEC132189","UEC132189","Árvore ca. de 17m alt.; Mata alta, bem preservada.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"36734","auto",NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-01 16:31:07-03","UNICAMP","UEC",NA,"S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Kämpf, E","Grossi, F","02","1986","10","22","Brazil","São Paulo","Piracicaba","Parque da ESALQ/USP","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"Árvore, ca de 12m de altura, tronco acinzentado, frutos numerosos de forma achatados",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-03-01 16:31:07-03","UNICAMP","UEC","204888","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Ivanauskas, NM","Ivanauskas, NM","s.n.","1992","04","02","Brazil","São Paulo","Piracicaba","SP-Piracicaba, B.Godinhos-área 1","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC163684","UEC163684","Mata mesofiladecidua",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-03-01 16:31:07-03","UNICAMP","UEC","44037","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Bertoni, JEA","19646","1981","05","14","Brazil","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"UEC144122",NA,"Árvore, 10m, cerrado, com frutos.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-01 16:31:07-03","UNICAMP","UEC","71617","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.",NA,"Pirani, JR; Cordeiro, I","3228","1994","07","05","Brazil","São Paulo","Promissão","Floresta mesófila semidecídua da CESP, Ca. 2Km Ndo trevo do acessso à cidade com rodovia MArília-São josé do rio preto (BR-153).","-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,"UEC144119",NA,"Árvore com 16m de alt., fuste ca. 10m de alt., DAP 50cm. Casca fendilhada em placas, cinéreas. Folhagem caindo.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"30472","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-03-01 16:31:07-03","UNICAMP","UEC","201892","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Rodrigues, RR","Catharino, ELM","623","1986","01","16","Brazil","São Paulo","Rio das Pedras","Sítio de Geraldo Martins","-47.5999984741211","-22.8400001525879",NA,NA,NA,NA,"UEC189906",NA,"Árvore, beira de capão, flores visitadas por abelhas, flores amarelas.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"13449","auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-03-01 16:31:07-03","UNICAMP","UEC","92356","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Furlan, A","Cavalheiro, F","8878","1988","06",NA,"Brazil","São Paulo","São Paulo","Habitat cultivado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC144114",NA,"Árvore, frutos marrom.","1988","07","19",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-03-01 16:31:07-03","UNICAMP","UEC","92324","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Mattos, NF","Mattos, J","8676","1960","11","29","Brazil","São Paulo","São Simão","Fazenda Bacaina","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"UEC144138",NA,"No campo próximo do cerradão. 6m de altura e 20cm de diâmetro. Fl. amarelas.","1971",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"27881","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-03-01 16:31:07-03","UNICAMP","UEC","87111","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","Taub.","Baitello, JB","Baitello, JB","746","1994","12","08","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, topo do morro.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"UEC026612","UEC026612","Árvore ca. 8m altura, flores vistosas, amarelas.&nf;Nome popular: guarucaia.; Mata natural.","1994","12",NA,NA,NA,NA,"Magnoliopsida",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-08-20 10:14:37-03","UNICAMP","UEC","201982","S","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"Accorsi, WR","s.n.","1942",NA,NA,"Brazil","São Paulo","Piracicaba","Parque da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC199759","UEC199759",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-08-20 10:14:37-03","UNICAMP","UEC","205513","S","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.","Accorsi, WR","Accorsi, WR","ESA2077","1942",NA,NA,"Brazil","São Paulo","Piracicaba","Piracicaba-SP Parque da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"UEC161309","UEC161309",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-11-19 14:07:41-03","UFRPE","PEUFR","49723","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","C.G. Lopes","C.G. Lopes; N.L. Alencar","517","2006","04","11","Brasil","Pernambuco","Aliança","Mata do Engenho Cuieras","-14.904444","-7.639167","14°54'16W","7°38'21S",NA,NA,"PEUFR049723",NA,"Árvore com botões e flores amarelas com cheiro adocicado (ind. 511 do fito)","2006","26","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-19 14:07:41-03","UFRPE","PEUFR","11502","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","A.M. Miranda","A.M. Miranda","210","1990","12","14","Brasil","Goiás","Distrito Federal; Brasília","Campus da UNB",NA,NA,NA,NA,NA,NA,"PEUFR011502",NA,"Árvore com ca. 3 m de alt.; flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-19 14:07:41-03","UFRPE","PEUFR","31480","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","M.L. Guedes","M.L. Guedes; et all.","287","1992","11","28","Brasil","Bahia","Cantijé",NA,NA,NA,NA,NA,NA,NA,"PEUFR031480",NA,"Árvore com aproximadamente 6 m de alt.; inflorescência com flores vistosas amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-19 14:07:41-03","UFRPE","PEUFR","9776","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","A. Laurênio","A.M. Miranda; F. Esteves","138","1990","02","08","Brasil","Bahia","Brumado","Serra das Éguas, Fazenda São Lourenço","-41.6652984619141","-14.2035999298096",NA,NA,NA,NA,"PEUFR009776",NA,"Árvore de 8 m de alt.; flores amarelas; cálice amarelo; frutos maduros e imaturos","1996","01","11",NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-19 14:07:41-03","UFRPE","PEUFR","14531","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","A. Laurênio","F.B. Ramalho","61","1972","03","17","Brasil","Bahia","Jacobina","Povoado Catinga do Moura, Fazenda Córrego","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"PEUFR014531",NA,"Árvore de +/- 8 m de alt.; flores amarelas e ornamentais com perfume agradável","1996","01","11",NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-19 14:07:41-03","UFRPE","PEUFR","33145","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","L.P. de Queiroz","S.J. Mayo; A. Brandão; E.R. de Alencar","1195","1996","03","27","Brasil","Bahia","Rio de Contas","Serra de Sumidouro, aproximadamente 8-10 km sudoeste da cidade de Rio de Contas, Fazenda Marion, ao redor de uma casa na Fazenda Marion","-41.8114013671875","-13.5789003372192",NA,NA,"900","900","PEUFR033145",NA,"Árvore de 15 m de alt.; copa grande em grupo; frutos imaturos verdes","2002","12",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-19 14:07:41-03","UFRPE","PEUFR","34410","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","L.P. de Queiroz","S.J. Mayo; A. Brandão; E.R. de Alencar","1195","1996","03","27","Brasil","Bahia","Rio de Contas","Serra de Sumidouro, aproximadamente 8-10 km sudoeste da cidade de Rio de Contas, Fazenda Marion, ao redor de uma casa na Fazenda Marion","-41.8114013671875","-13.5789003372192",NA,NA,"900","900","PEUFR034410",NA,"Árvore de 15 m de alt.; copa grande em grupo; frutos imaturos verdes","2002","12",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-19 14:07:41-03","UFRPE","PEUFR","16382","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","G.P. Lewis","M. Borges; M. Alcântara; C. Araújo","21","1994","03","24","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"PEUFR016382",NA,"Árvore com frutos de cor verde","1995","06","17",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-19 14:07:41-03","UFRPE","PEUFR","36173","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"J.I.M. Melo","110","1999","01","27","Brasil","Pernambuco","Garanhuns","Fazenda Monteiro","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"PEUFR036173",NA,"Árvore com aproximadamente 12 m de alt.; corola amarela; estames levemente amarelos",NA,NA,NA,NA,NA,NA,NA,NA,"21839","auto",NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-04-22 16:20:49-03","UFPB","JPB","1143-A","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Marcelo Ataide","Xavier, LP","JPB1143-A","1943","01","07","Brasil","Paraíba","Alagoinha","Gruta do José Novo.","-35.544722","-6.95","-35.544722","-6.95","133","133",NA,NA,"; DESC: Arbóreo, flor amarela, em mata. Fruto plano; folhas bicompostas.","1990","02","06","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-04-22 16:20:49-03","UFPB","JPB","1332","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Xavier, LP","Xavier, LP","JPB1332","1947","01","25","Brasil","Paraíba","Areia","Mata do Saboeiro.","-35.691389","-6.963333","-35.691389","-6.963333","618","618",NA,NA,"; DESC: Arbóreo, flor amarela, belas flores.","1947","01","25","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-06-03 21:51:51-03","UFPB","JPB","64662","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Araújo, LDA","166","2013","01","20","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau Ferro","-35.920556","-6.984167","-35.920556","-6.984167","531","531","JPB0064662",NA,"; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore de folhas compostas. Flores amarelas. Substrato areno-argiloso.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-04-22 16:20:49-03","UFPB","JPB","34709","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Lima, HC","Agra, MF; Pontes, RA; Barros, W","4414A","1997","12","20","Brasil","Paraíba","Maturéia","Pico do Jabre","-37.431389","-7.183333","-37.431389","-7.183333","800","1010",NA,NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida.; DESC: Árvore; 25-30 m de Alt., corola amarela.","2012","06",NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-04-22 16:20:49-03","UFPB","JPB","25028","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Lima, HC","Barbosa, MR","1677","1999","02","02","Brasil","Paraíba","Areia","Mata do Pau-Ferro","-35.741755","-6.971994","-35.741755","-6.971994",NA,NA,NA,NA,"; DESC: Árvore com flores amarelas e frutos imaturos.","2002","12","05","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-04-22 16:20:49-03","UFPB","JPB","28117","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Gadelha Neto, PC","147","1994","11","08","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444","-38.228056","-6.759444","220","220",NA,NA,"; DESC: Ornamental. Cultivado. Arbóreo, flor amarela.",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-04-22 16:20:49-03","UFPB","JPB","2986","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Xavier, LP","Xavier, LP","JPB2986","1949","03","22","Brasil","Paraíba","Ipauanana","Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,"; DESC: Arbóreo, madeira nova da mata.","1949","03","22","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-04-22 16:20:49-03","UFPB","JPB","41970","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Lima, RB","Medeiros, MM; Paulo; Rangel, AL","8","2003",NA,NA,"Brasil","Paraíba","Maturéia","Pico do Jabre, Parcela 2","-37.382778","-7.257778","-37.382778","-7.257778","1056","1197",NA,NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual Montana.; DESC: Substrato argiloso. Árvore, cerca 7 m de altura.","2009",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-04-22 16:20:49-03","UFPB","JPB","50496","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Córdula, E","Amorim, BS; Araújo, A; Araújo, C; Sampaio, VS; Chagas, MA","1437","2012","01","25","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Mata próximo ao alojamento, borda da mata.","-36.430556","-9.254444","-36.430556","-9.254444",NA,NA,"JPB0050496",NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 6m alt., flores amarelas, frutos verdes.","2016","08","02","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-04-22 16:20:49-03","UFPB","JPB","53856","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Gadelha Neto, PC; Pereira, LA; Lima, KKA","3558","2013","04","25","Brasil","Paraíba","Pilões","Cachoeira do Ouricuri","-35.585278","-6.892222","-35.585278","-6.892222",NA,NA,"JPB0053856",NA,"; HABITAT: Mata Serrana; DESC: Árvore inerme, copada com cerca de 8m. Folhas compostas, bipinadas. Pinas opostas com numerosos folíolos opostos. Flores amarelas em amplas panículas terminais. Substrato areno-argiloso.",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-04-22 16:20:49-03","UFPB","JPB","59872","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Nusbaumer, L; Cailliau, A","4368","2014","11","21","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.452382","-9.268699","-36.452382","-9.268699","520","520","JPB0059872",NA,"; HABITAT: Forêt ombrophile submontagnarde de pente, pâturage déforesté, bord de route, haie à Erythrina; DESC: arbre, 15 m, 25 cm DBH. fl. jaune à 5 pétales en cuillère, froissés, sépales vertsjaunes, en cuillère, réfléchis, 7 étami",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-04-22 16:20:49-03","UFPB","JPB","656-2","PreservedSpecimen","Plantae","Leguminosae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Montenegro, NF","88","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
