"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"92","2008-05-27 22:02:00-03","MO","MOBOT","3022246","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Tito S. Ibarrola","Ibarrola 3927","1945",NA,NA,"South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia","M. Johnsta","Beron de Astiado","Puerto Yahape.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2009-07-10 17:57:00-03","MO","MOBOT","3022439","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Troels M. Pedersen","Pedersen 4563","1957",NA,NA,"South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia","Ronald Liesner","Empedrado","Thickets on low ground by the R. Paraná. Estancia Las Tres Marias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2014-01-03 09:24:00-02","MO","MOBOT","3022475","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","O. Ahumada|et al.","Ahumada 2464","1978","4","10","South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia",NA,"Ituzaingó","16 Km NE de Ituzaingó. Costa Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","3022546","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Guillermo Klug","Klug 4143","1935","5",NA,"South America","Peru","San Martín",NA,NA,NA,NA,"latifolia","M. Johnsta",NA,"Chazuta, Rio Huallaga, forest.",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","3022594","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Guillermo Klug","Klug 4142","1935","5",NA,"South America","Peru","San Martín",NA,NA,NA,NA,"latifolia","M. Johnsta",NA,"Chazuta, Rio Huallaga, forest.",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-12-01 18:03:00-02","MO","MOBOT","3022658","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Aurelio Schinini|Camilo L. Quarín","Schinini Cacace 11497","1975",NA,NA,"South America","Argentina","Corrientes",NA,NA,NA,NA,"latifolia",NA,"San Cosme","Río Paraná, Ayo. San Juan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-05-13 20:44:00-03","MO","MOBOT","3022711","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Dieter C. Wasshausen|Filomeno Encarnación","Wasshausen 1081","1979","5","23","South America","Peru","Junín",NA,NA,NA,NA,"latifolia",NA,"Tarma","Occasional, edge of cliff along Rio Chanchamayo, vicinity of La Merced.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2010-09-07 16:04:00-03","MO","MOBOT","3316393","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","C.A. Cid Ferreira","Cid Ferreira 8740","1987","3","31","South America","Brazil","Rondônia",NA,NA,NA,NA,"latifolia","RL",NA,"Mun. Costa Marques. Área militar do Forte Principe da Beira, próximo a margem direita do Rio Guaporé. Campo natural sujeito a inundaçao temporária, solo argiloso preto, com ocorrência de Curatella americana e Vochysiaceae.","-64.45","-12.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2010-09-07 16:05:00-03","MO","MOBOT","3402091","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Jacquelyn A. Kallunki","Kallunki 621","1995","2","17","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"latifolia","RL",NA,"São Pedro de Aldeia: Serra Sepeatiba, at TELERJ tower reached (eventually) after 5.8 km on dirt road turning N from Araruama-S. Pedro de Aldeia road at 3.5 km W of turn to Macaé, in forest near tower. ca. 22º49'S, 42º09'W. ca. 400m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","778194","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Felix Woytkowski","Woytkowski 7211","1962","4","23","South America","Peru","San Martín",NA,NA,NA,NA,"latifolia","A. Gentry","Huallaga","Distrito Saposoa. Juanjui, tropical forest on the slopes of the Rio Huallaga.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","3",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","784473","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Felix Woytkowski","Woytkowski 8358","1964","7","15","South America","Peru","San Martín",NA,NA,NA,NA,"latifolia","M. Johnston","Huallaga","Saposoa. Forest.",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","3",NA
"103","2011-12-22 05:01:00-02","MO","MOBOT","1055399","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","Teodoro Rojas","Rojas 10929","1944","1","22","South America","Paraguay","Itapúa",NA,NA,NA,NA,"latifolia","R.Liesner (MO)",NA,"Encarnación.","-55.9","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","174937","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C. Johnst.","David N. Smith","Smith 4049","1983","5","17","South America","Peru","Junín",NA,NA,NA,NA,"latifolia","M.C. Johnston (TEX)","Chanchamayo","La Merced-Puente Paucartambo road, 3 km from la Merced. Agricultural zone, roadsides.","-75.36666","-10.08333","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-87","7",NA
"105","2020-08-31 09:17:25-03","INPA","INPA","163028","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Bahri, S","166","1987","05",NA,"Southern America","Brasil","Amazonas",NA,NA,"INPA0163028","INPA0163028 INPA0163028_e",NA,"Ramos, JF","Careiro","Ilha do Careiro, Rio Amazonas.","-59.733333","-3.163889",NA,NA,"-59.733333","-3.163889","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-08-31 09:17:25-03","INPA","INPA","181454","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) Cowan","Mori, SA","21748","1991","07","16","Southern America","Brasil","Amazonas",NA,NA,"INPA0181454","INPA0181454 INPA0181454_e",NA,"Ramos, JF",NA,"Rio Solimões. Lago Janauacá.","-60.283333","-3.466667",NA,NA,"-60.283333","-3.466667","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-08-31 09:17:25-03","INPA","INPA","22425","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Prance, GT","5666","1968","07","06","Southern America","Brasil","Rondônia",NA,NA,"INPA0022425","INPA0022425 INPA0022425_e INPA0022425_e1","latifolia","Prance, GT; Rita, L",NA,"Rio Madeira, 2 km above Mutumparaná, South bank, of Rio Madeira 2km. above Mutumparaná","-65.111562","-9.704084",NA,NA,"-65.111562","-9.704084","1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:17:25-03","INPA","INPA","10148","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Rodrigues, WA","2798","1961","06","14","Southern America","Brasil","Amazonas",NA,NA,"INPA0010148","INPA0010148 INPA0010148_e","latifolia","Lima, RP de","Manaus","Lago do Paracuuba, Rio Negro., Lago do Paracuúba, rio Negro","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"1996","02","138090","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:17:25-03","INPA","INPA","203320","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Souza, MAD de","925","2000","05","10","Southern America","Brasil","Amazonas",NA,NA,"INPA0203320","INPA0203320 INPA0203320_e","latifolia",NA,"Alvarães","Estação Ecológica de Mamirauá.","-65.536417","-3.4375",NA,NA,"-65.536417","-3.4375","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:17:25-03","INPA","INPA","153395","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Ferreira, CAC","8740","1987","03","31","Southern America","Brasil","Rondônia",NA,NA,"INPA0153395","INPA0153395 INPA0153395_e INPA0153395_e1","latifolia","Lima, RP de","Costa Marques","Área militar do Forte Princípe da Beira, Área militar do Forte Princípe da Beira, próxima a margem direita do Rio Guaporé.","-64.45","-12.366667",NA,NA,"-64.45","-12.366667","1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-31 09:17:25-03","INPA","INPA","27466","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Albuquerque, BWP de","214","1969","07","10","Southern America","Brasil","Amazonas",NA,NA,"INPA0027466","INPA0027466 INPA0027466_e INPA0027466_e1 INPA0027466_e2","latifolia","Webster, GL",NA,"Lago do Janauacá, Italiano, Lago do Januacá, Italiano, igarapé do Cambixe","-60.283333","-3.45",NA,NA,"-60.283333","-3.45","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-08-31 09:17:25-03","INPA","INPA","2757","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Pires, JM","3998","1952","01","22","Southern America","Brasil","Pará",NA,NA,"INPA0002757","INPA0002757 INPA0002757_e INPA0002757_e1 INPA0002757_e2","latifolia","Lima, RP de",NA,"Rio Tapajós, Vila Nova, Alto Tapajós, Vila Nova, perto da cachoeira do Cachorro","-55","-3",NA,NA,"-55","-3","1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-08-31 09:17:25-03","INPA","INPA","31726","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Prance, GT","13362","1971","06","18","Southern America","Brasil","Amazonas",NA,NA,"INPA0031726","INPA0031726 INPA0031726_e INPA0031726_e1 INPA0031726_e2","latifolia","Lima, RP de",NA,"Rio Purús, between Aiapuá and Moibanda, Rio Purús, between Aiapuá and Moibanda",NA,NA,NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-08-31 09:17:25-03","INPA","INPA","39127","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Albuquerque, BWP de","786","1973","06","22","Southern America","Brasil","Amazonas",NA,NA,"INPA0039127","INPA0039127 INPA0039127_e INPA0039127_e1","latifolia","Coêlho, LF",NA,"Lago do Castanho-Mirim, Lago do Castanho-Mirim","-60.245509","-3.755213",NA,NA,"-60.245509","-3.755213","1981","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-01-10 20:50:48-03","INPA","INPA","57338","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Mello, FC de","76-16","1976","03","31","Southern America","Brasil","Amazonas",NA,NA,"INPA0057338","INPA0057338 INPA0057338_e INPA0057338_e1 INPA0057338_e2","latifolia","Teixeira, LOA",NA,"Lago Janauacá, SA-20-ZD-PTº. 13",NA,NA,NA,NA,NA,NA,"1982","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-31 09:17:25-03","INPA","INPA","72748","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Mota, CDA da","2846","1977","12","10","Southern America","Brasil","Amazonas",NA,NA,"INPA0072748","INPA0072748 INPA0072748_e INPA0072748_e1","latifolia","Teixeira, LOA",NA,"Porto Alegre, Rio Japurá, Porto Alegre, rio Japurá",NA,NA,NA,NA,NA,NA,"1982","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-01-10 20:50:48-03","INPA","INPA","58155","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Magnago, H","INPA58155","1976","04","24","Southern America","Brasil","Amazonas",NA,NA,"INPA0058155","INPA0058155 INPA0058155_e INPA0058155_e1","latifolia","Webster, GL","Codajás","Lago do Copeá, Lago do Copea, SA-20-YD.Ponto.04","-63.566667","-3.566667",NA,NA,"-63.566667","-3.566667","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-08-31 09:17:25-03","INPA","INPA","8008","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Rodrigues, WA","1645","1960","04","25","Southern America","Brasil","Amazonas",NA,NA,"INPA0008008","INPA0008008 INPA0008008_e INPA0008008_e1","latifolia","Teixeira, LOA","Careiro","Lago do Araçá, Cambixe., Lago do Cambixe, Cambixe","-60.3692016601562","-3.76805996894836",NA,NA,NA,NA,"1982","01","91135","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-08-31 09:17:25-03","INPA","INPA","9341","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Rodrigues, WA","2798","1961","06","14","Southern America","Brasil","Amazonas",NA,NA,"INPA0009341","INPA0009341 INPA0009341_e INPA0009341_e1 INPA0009341_e2","latifolia","Lima, RP de","Manaus","Lago do Paracuuba, Rio Negro., Lago do Paracuúba, rio Negro","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"1996","02","138090","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-08-31 09:17:25-03","INPA","INPA","29664","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Prance, GT","11263","1971","04","01","Southern America","Brasil","Amazonas",NA,NA,"INPA0029664","INPA0029664 INPA0029664_e INPA0029664_e1 INPA0029664_e2","latifolia","Lima, R","Manaus","Igarapé Ipixuna, opposite Manaus, Igarapé Ipixuna, Lower rio Negro","-60.079894","-3.335078",NA,NA,"-60.079894","-3.335078","1996","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-08-31 09:17:25-03","INPA","INPA","203260","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Souza, MAD de","860","2000","05","01","Southern America","Brasil","Amazonas",NA,NA,"INPA0203260","INPA0203260 INPA0203260_e","latifolia","Souza, MAD de","Alvarães","Estação Ecológica de Mamirauá., Próx. à boca do Paracuúba.","-64.833333","-3.033333",NA,NA,"-64.833333","-3.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:17:25-03","INPA","INPA","203260","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Souza, MAD de","860","2000","05","01","Southern America","Brasil","Amazonas",NA,NA,"INPA0203260","INPA0203260 INPA0203260_e","latifolia","Souza, MAD de","Alvarães","Estação Ecológica de Mamirauá., Próx. à boca do Paracuúba.","-64.833333","-3.033333",NA,NA,"-64.833333","-3.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-10 20:50:48-03","INPA","INPA","204794","S","Plantae","Dicotyledon Rosids","Rosales","Rhamnaceae","Colubrina","retusa","Colubrina retusa latifolia","(Reissek) M.C.Johnston","Brito, JM de","98","2000","01","14","Southern America","Brasil","Amazonas",NA,NA,"INPA0204794",NA,"latifolia",NA,"Alvarães","Estação Ecológica de Mamirauá., Reserva de Desenvolvimento Sustentável de Mamirauá","-64.06111","-2.795556",NA,NA,"-64.06111","-2.795556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","1358203","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","E. P. Killip & A. Smith","23530","1929","5","29","South America - Neotropics","Peru","Junín",NA,NA,"US03371526","US03371526_01",NA,NA,NA,"Dept. Junín: La Merced.",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2484211","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Gaudichaud","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01875646","US01875646_01 US01875646_02",NA,NA,NA,"Ste. Catherine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2532928","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","G. Hatschbach","7867","1961","4","6","South America","Brazil","Paraná",NA,NA,"US01875650","US01875650_01",NA,NA,NA,"Mun. Guaira, 7-Quedas.",NA,NA,"220",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","1934191","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","E. Sesmero","s.n.",NA,NA,NA,"South America","Argentina","Corrientes",NA,NA,"US03371521",NA,NA,NA,NA,"Arroyo Itaimbé [interpreted].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2221325","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","J. M. Pires","3998","1952","1","22","South America - Neotropics","Brazil","Pará",NA,NA,"US01875654","US01875654_01",NA,NA,NA,"Alto Tapajós, Vila Nova, perto da Cachoeira do Chacorão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","1458557","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","G. Klug","4143","1935","5",NA,"South America - Neotropics","Peru","San Martin",NA,NA,"US03371525",NA,NA,NA,NA,"Department of San Martín: Chazuta, Rio Huallaga.",NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2252934","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","G. A. Black","49-7942","1949","6","21","South America - Neotropics","Brazil","Pará",NA,NA,"US01875652","US01875652_01 US01875652_02",NA,NA,NA,"Amazonia, Marabá; capoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2057699","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","R. A. Ferreyra","3702","1947","6","27","South America - Neotropics","Peru","Junín",NA,NA,"US03371530",NA,NA,NA,NA,"Entre La Merced y Quimiri. Valle del Chanchamayo. Prov. de Tarma. Dep. Junín.",NA,NA,"800","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1496649","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","J. F. Macbride","5264","1923","8","10","South America - Neotropics","Peru",NA,NA,NA,"US03371527",NA,NA,NA,NA,"La Merced.",NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","1458556","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","G. Klug","4142","1935","5","11","South America - Neotropics","Peru","San Martin",NA,NA,"US03371524","US03371524_01",NA,NA,NA,"Department of San Martín: Chazuta, Rio Huallaga.",NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2123617","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","E. Schwindt","1366","1949","3","30","South America","Argentina","Misiones",NA,NA,"US03371523",NA,NA,NA,NA,"Gob. Misiones, Dep. San Pedro, El Alcázar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1690057","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","A. Ducke","18784","1923","5","25","South America - Neotropics","Brazil","Pará",NA,NA,"US01875653","US01875653_01 US01875653_02",NA,NA,NA,"Procedencia Ad ripas inundatas flum Tapajoz (civ. Pará) infra cataractam infimann [interpreted] prope Villa Braga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","3007992","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","9041","1980","2","23","South America - Neotropics","Brazil","Pará",NA,NA,"US01875647","US01875647_01",NA,NA,NA,"Município Conceição do Araguaia: Alacilândia, 42 km. west of Conceição do Araguaia along highway PA-287 at Rio Arraias do Araguaia.","-49.6","-8.22","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","1778892","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","Ll. Williams","12198","1939","9","14","South America - Neotropics","Venezuela","Carabobo",NA,NA,"US03371529","US03371529_01",NA,NA,NA,"Al lado de la carretera en la tierra caliente, Valencia.",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2957228","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","D. C. Wasshausen & F. Encarnación","1081","1979","5","23","South America - Neotropics","Peru","Junin",NA,NA,"US03371522",NA,NA,NA,NA,"Departamento de Junin, Provincia de Tarma, Occasional, edge of cliff along Rio Chanchamayo, vicinity of La Merced.",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2981188","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","B. Stergios & F. Ortega","6529","1983","11","9","South America - Neotropics","Venezuela","Portuguesa",NA,NA,"US03371531",NA,NA,NA,NA,"Parque Los Samanes, Guanare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2904411","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","I744","1953","8","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01875648","US01875648_01",NA,NA,NA,"St. of Rio de Janeiro, Cabo Frio Co., Arraial do Cabo, Cabo Frio Island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1574787","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","E. L. Ekman","1464","1907","11","27","South America","Argentina","Misiones",NA,NA,"US03371528","US03371528_01",NA,NA,NA,"Posadas, in ripa fluminis Alto-Paraná versus praed - La Granja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","1483240","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Colubrina","retusa","Colubrina retusa","(Pittier) R.S. Cowan","P. K. Dusén","1976","1903","3","22","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,"US01875651","US01875651_01 US01875651_02",NA,NA,NA,"Cascadura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
