"","family","species","threat"
"503","ASPLENIACEAE","Asplenium austrobrasiliense","NT"
"504","ASPLENIACEAE","Asplenium beckeri","CR"
"505","ASPLENIACEAE","Asplenium bradeanum","EN"
"506","ASPLENIACEAE","Asplenium campos-portoi","NT"
"507","ASPLENIACEAE","Asplenium castaneum","EN"
"508","ASPLENIACEAE","Asplenium lacinulatum","LC"
"509","ASPLENIACEAE","Asplenium muellerianum","LC"
"510","ASPLENIACEAE","Asplenium praemorsum","LC"
"511","ASPLENIACEAE","Asplenium schwackei","CR"
"512","ASPLENIACEAE","Asplenium trindadense","CR"
"513","ASPLENIACEAE","Asplenium ulbrichtii","LC"
"514","ASPLENIACEAE","Asplenium wacketii","LC"
"515","ASTERACEAE","Acmella pusilla","EN"
"516","ASTERACEAE","Acmella serratifolia","LC"
"517","ASTERACEAE","Acritopappus catolesensis","VU"
"518","ASTERACEAE","Acritopappus connatifolius","EN"
"519","ASTERACEAE","Acritopappus irwinii","VU"
"520","ASTERACEAE","Acritopappus pintoi","CR"
"521","ASTERACEAE","Agrianthus almasensis","EN"
"522","ASTERACEAE","Agrianthus giuliettiae","EN"
"523","ASTERACEAE","Anteremanthus hatschbachii","EN"
"524","ASTERACEAE","Aspilia almasensis","VU"
"525","ASTERACEAE","Aspilia attenuata","LC"
"526","ASTERACEAE","Aspilia belo-horizontinae","CR"
"527","ASTERACEAE","Aspilia caudata","EN"
"528","ASTERACEAE","Aspilia clausseniana","LC"
"529","ASTERACEAE","Aspilia cordifolia","EN"
"530","ASTERACEAE","Aspilia cylindrocephala","VU"
"531","ASTERACEAE","Aspilia diamantinae","EN"
"532","ASTERACEAE","Aspilia diffusiflora","VU"
"533","ASTERACEAE","Aspilia diniz-cruzeanae","CR"
"534","ASTERACEAE","Aspilia discolor","DD"
"535","ASTERACEAE","Aspilia duarteana","NT"
"536","ASTERACEAE","Aspilia eglerii","CR"
"537","ASTERACEAE","Aspilia espinhacensis","EN"
"538","ASTERACEAE","Aspilia floribunda","LC"
"539","ASTERACEAE","Aspilia goiazensis","VU"
"540","ASTERACEAE","Aspilia grazielae","EN"
"541","ASTERACEAE","Aspilia hatschbachii","DD"
"542","ASTERACEAE","Aspilia jugata","CR"
"543","ASTERACEAE","Aspilia ovatifolia","CR"
"544","ASTERACEAE","Aspilia paraensis","LC"
"545","ASTERACEAE","Aspilia pereirae","EN"
"546","ASTERACEAE","Aspilia podophylla","DD"
"547","ASTERACEAE","Aspilia pohlii","DD"
"548","ASTERACEAE","Aspilia procumbens","LC"
"549","ASTERACEAE","Aspilia prostrata","EN"
"550","ASTERACEAE","Aspilia pseudoyedaea","EN"
"551","ASTERACEAE","Aspilia reticulata","VU"
"552","ASTERACEAE","Aspilia silphioides","EN"
"553","ASTERACEAE","Austrocritonia angulicaulis","LC"
"554","ASTERACEAE","Austroeupatorium rosmarinaceum","VU"
"555","ASTERACEAE","Baccharis arassatubaensis","EN"
"556","ASTERACEAE","Baccharis brevifolia","LC"
"557","ASTERACEAE","Baccharis concinna","VU"
"558","ASTERACEAE","Baccharis elliptica","EN"
"559","ASTERACEAE","Baccharis grandimucronata","LC"
"560","ASTERACEAE","Baccharis hypericifolia","EN"
"561","ASTERACEAE","Baccharis lychnophora","VU"
"562","ASTERACEAE","Baccharis megapotamica","LC"
"563","ASTERACEAE","Baccharis paranensis","NT"
"564","ASTERACEAE","Baccharis penningtonii","VU"
"565","ASTERACEAE","Baccharis polyphylla","VU"
"566","ASTERACEAE","Baccharis pseudo-alpestris","VU"
"567","ASTERACEAE","Baccharis sagittalis","LC"
"568","ASTERACEAE","Baccharis sphenophylla","NT"
"569","ASTERACEAE","Baccharis truncata","LC"
"570","ASTERACEAE","Baccharis xiphophylla","LC"
"571","ASTERACEAE","Barrosoa apiculata","LC"
"572","ASTERACEAE","Bidens bipinnata","LC"
"573","ASTERACEAE","Bidens edentula","EN"
"574","ASTERACEAE","Caatinganthus rubropappus","EN"
"575","ASTERACEAE","Calea abbreviata","CR"
"576","ASTERACEAE","Calea acaulis","VU"
"577","ASTERACEAE","Calea brittoniana","CR"
"578","ASTERACEAE","Calea clausseniana","LC"
"579","ASTERACEAE","Calea clematidea","LC"
"580","ASTERACEAE","Calea cymosa","LC"
"581","ASTERACEAE","Calea gentianoides","VU"
"582","ASTERACEAE","Calea heteropappa","EN"
"583","ASTERACEAE","Calea irwinii","EN"
"584","ASTERACEAE","Calea kristiniae","EN"
"585","ASTERACEAE","Calea lantanoides","LC"
"586","ASTERACEAE","Calea polycephala","NT"
"587","ASTERACEAE","Calea serrata","LC"
"588","ASTERACEAE","Campuloclinium parvulum","VU"
"589","ASTERACEAE","Campuloclinium riedelii","LC"
"590","ASTERACEAE","Catolesia mentiens","CR"
"591","ASTERACEAE","Chaptalia chapadensis","CR"
"592","ASTERACEAE","Chaptalia cordifolia","VU"
"593","ASTERACEAE","Chaptalia hermogenis","CR"
"594","ASTERACEAE","Chaptalia martii","LC"
"595","ASTERACEAE","Chionolaena lychnophorioides","VU"
"596","ASTERACEAE","Chresta souzae","EN"
"597","ASTERACEAE","Chresta sphaerocephala","LC"
"598","ASTERACEAE","Chromolaena angusticeps","EN"
"599","ASTERACEAE","Chromolaena arrayana","EN"
"600","ASTERACEAE","Chromolaena barbacensis","LC"
"601","ASTERACEAE","Chromolaena costatipes","EN"
"602","ASTERACEAE","Chromolaena elliptica","LC"
"603","ASTERACEAE","Chromolaena latisquamulosa","DD"
"604","ASTERACEAE","Chromolaena rhinanthacea","EN"
"605","ASTERACEAE","Chronopappus bifrons","VU"
"606","ASTERACEAE","Chrysolaena dusenii","EN"
"607","ASTERACEAE","Chrysolaena nicolackii","VU"
"608","ASTERACEAE","Cololobus longiangustatus","EN"
"609","ASTERACEAE","Cololobus rupestris","EN"
"610","ASTERACEAE","Conocliniopsis prasiifolia","LC"
"611","ASTERACEAE","Dasyanthina serrata","LC"
"612","ASTERACEAE","Dasycondylus resinosus","LC"
"613","ASTERACEAE","Dasyphyllum reticulatum","NT"
"614","ASTERACEAE","Dasyphyllum retinens","EN"
"615","ASTERACEAE","Dasyphyllum synacanthum","DD"
"616","ASTERACEAE","Dasyphyllum trichophyllum","VU"
"617","ASTERACEAE","Dendrophorbium catharinense","VU"
"618","ASTERACEAE","Dendrophorbium paranense","EN"
"619","ASTERACEAE","Dendrophorbium pluricephalum","LC"
"620","ASTERACEAE","Dimerostemma annuum","EN"
"621","ASTERACEAE","Dimerostemma apense","NT"
"622","ASTERACEAE","Dimerostemma arnottii","LC"
"623","ASTERACEAE","Dimerostemma bahiense","DD"
"624","ASTERACEAE","Dimerostemma bishopii","DD"
"625","ASTERACEAE","Dimerostemma episcopale","EN"
"626","ASTERACEAE","Dimerostemma grazielae","VU"
"627","ASTERACEAE","Dimerostemma myrtifolium","EN"
"628","ASTERACEAE","Disynaphia ericoides","EN"
"629","ASTERACEAE","Disynaphia praeficta","EN"
"630","ASTERACEAE","Disynaphia variolata","EN"
"631","ASTERACEAE","Echinocoryne echinocephala","EN"
"632","ASTERACEAE","Egletes viscosa","LC"
"633","ASTERACEAE","Elephantopus riparius","LC"
"634","ASTERACEAE","Enydra anagallis","LC"
"635","ASTERACEAE","Eremanthus argenteus","EN"
"636","ASTERACEAE","Eremanthus capitatus","LC"
"637","ASTERACEAE","Eremanthus crotonoides","LC"
"638","ASTERACEAE","Eremanthus leucodendron","EN"
"639","ASTERACEAE","Eremanthus ovatifolius","CR"
"640","ASTERACEAE","Eremanthus pabstii","EN"
"641","ASTERACEAE","Eremanthus polycephalus","VU"
"642","ASTERACEAE","Eremanthus praetermissus","VU"
"643","ASTERACEAE","Eremanthus seidelii","VU"
"644","ASTERACEAE","Eupatorium lineatum","DD"
"645","ASTERACEAE","Fleischmannia remotifolia","LC"
"646","ASTERACEAE","Gardnerina angustata","DD"
"647","ASTERACEAE","Gochnatia argyrea","EN"
"648","ASTERACEAE","Gochnatia cordata","EN"
"649","ASTERACEAE","Gochnatia hatschbachii","VU"
"650","ASTERACEAE","Gochnatia mollisima","CR"
"651","ASTERACEAE","Gochnatia orbiculata","LC"
"652","ASTERACEAE","Gochnatia polymorpha subsp. polymorpha","LC"
"653","ASTERACEAE","Gochnatia ramboi","VU"
"654","ASTERACEAE","Gochnatia rotundifolia","VU"
"655","ASTERACEAE","Gochnatia sordida","VU"
"656","ASTERACEAE","Grazielia schultzii","LC"
"657","ASTERACEAE","Gyptis vernoniopsis","EN"
"658","ASTERACEAE","Hatschbachiella polyclada","NT"
"659","ASTERACEAE","Hatschbachiella tweedieana","LC"
"660","ASTERACEAE","Heterocoma albida","CR"
"661","ASTERACEAE","Heterocondylus amphidyctius","LC"
"662","ASTERACEAE","Heterocondylus lysimachioides","VU"
"663","ASTERACEAE","Heterocondylus pumilus","LC"
"664","ASTERACEAE","Hoehnephytum almasense","EN"
"665","ASTERACEAE","Hoehnephytum trixoides","LC"
"666","ASTERACEAE","Holocheilus hieracioides","EN"
"667","ASTERACEAE","Holocheilus monocephalus","EN"
"668","ASTERACEAE","Holocheilus pinnatifidus","LC"
"669","ASTERACEAE","Hololepis pedunculata","LC"
"670","ASTERACEAE","Hysterionica pinnatiloba","EN"
"671","ASTERACEAE","Hysterionica pinnatisecta","CR"
"672","ASTERACEAE","Ianthopappus corymbosus","CR"
"673","ASTERACEAE","Ichthyothere connata","LC"
"674","ASTERACEAE","Ichthyothere elliptica","EN"
"675","ASTERACEAE","Ichthyothere integrifolia","LC"
"676","ASTERACEAE","Ichthyothere mattogrossensis","DD"
"677","ASTERACEAE","Ichthyothere petiolata","DD"
"678","ASTERACEAE","Idiothamnus pseudorgyalis","LC"
"679","ASTERACEAE","Inulopsis camporum","LC"
"680","ASTERACEAE","Inulopsis scaposa","LC"
"681","ASTERACEAE","Isostigma crithmifolium","DD"
"682","ASTERACEAE","Isostigma peucedanifolium","LC"
"683","ASTERACEAE","Isostigma speciosum","LC"
"684","ASTERACEAE","Koanophyllon adamantium","LC"
"685","ASTERACEAE","Lepidaploa adamantium","DD"
"686","ASTERACEAE","Lepidaploa almasensis","CR"
"687","ASTERACEAE","Lepidaploa aurea","LC"
"688","ASTERACEAE","Lepidaploa chamissonis","NT"
"689","ASTERACEAE","Lepidaploa cotoneaster","LC"
"690","ASTERACEAE","Lepidaploa gnaphalioides","EN"
"691","ASTERACEAE","Lepidaploa luetzelburgii","DD"
"692","ASTERACEAE","Lepidaploa pseudaurea","EN"
"693","ASTERACEAE","Lepidaploa spixiana","EN"
"694","ASTERACEAE","Leptostelma catharinensis","EN"
"695","ASTERACEAE","Lessingianthus adenophyllus","EN"
"696","ASTERACEAE","Lessingianthus arachniolepis","VU"
"697","ASTERACEAE","Lessingianthus argenteus","VU"
"698","ASTERACEAE","Lessingianthus asteriflorus","EN"
"699","ASTERACEAE","Lessingianthus caiapoensis","DD"
"700","ASTERACEAE","Lessingianthus constrictus","CR"
"701","ASTERACEAE","Lessingianthus eitenii","EN"
"702","ASTERACEAE","Lessingianthus elegans","NT"
"703","ASTERACEAE","Lessingianthus exiguus","VU"
"704","ASTERACEAE","Lessingianthus grandiflorus","NT"
"705","ASTERACEAE","Lessingianthus heringeri","EN"
"706","ASTERACEAE","Lessingianthus irwinii","VU"
"707","ASTERACEAE","Lessingianthus niederleinii","NT"
"708","ASTERACEAE","Lessingianthus pumillus","VU"
"709","ASTERACEAE","Lessingianthus reitzianus","VU"
"710","ASTERACEAE","Lessingianthus rosmarinifolius","EN"
"711","ASTERACEAE","Lessingianthus rugulosus","DD"
"712","ASTERACEAE","Lessingianthus scaposus","DD"
"713","ASTERACEAE","Lessingianthus souzae","EN"
"714","ASTERACEAE","Lessingianthus stoechas","VU"
"715","ASTERACEAE","Lessingianthus subcarduoides","EN"
"716","ASTERACEAE","Lessingianthus venosissimus","EN"
"717","ASTERACEAE","Lessingianthus westermanii","EN"
"718","ASTERACEAE","Lessingianthus zuccarinianus","VU"
"719","ASTERACEAE","Lomatozona artemisiifolia","EN"
"720","ASTERACEAE","Lulia nervosa","EN"
"721","ASTERACEAE","Lychnophora albertinioides","CR"
"722","ASTERACEAE","Lychnophora blanchetii","DD"
"723","ASTERACEAE","Lychnophora brunioides","CR"
"724","ASTERACEAE","Lychnophora crispa","EN"
"725","ASTERACEAE","Lychnophora diamantinana","EN"
"726","ASTERACEAE","Lychnophora ericoides","NT"
"727","ASTERACEAE","Lychnophora gardneri","EN"
"728","ASTERACEAE","Lychnophora granmogolensis","EN"
"729","ASTERACEAE","Lychnophora humillima","CR"
"730","ASTERACEAE","Lychnophora markgravii","EN"
"731","ASTERACEAE","Lychnophora martiana","EN"
"732","ASTERACEAE","Lychnophora mello-barretoi","EN"
"733","ASTERACEAE","Lychnophora passerina","NT"
"734","ASTERACEAE","Lychnophora phylicifolia","DD"
"735","ASTERACEAE","Lychnophora pinaster","NT"
"736","ASTERACEAE","Lychnophora pohlii","EN"
"737","ASTERACEAE","Lychnophora ramosissima","VU"
"738","ASTERACEAE","Lychnophora regis","EN"
"739","ASTERACEAE","Lychnophora reticulata","EN"
"740","ASTERACEAE","Lychnophora rosmarinifolia","EN"
"741","ASTERACEAE","Lychnophora santosii","EN"
"742","ASTERACEAE","Lychnophora sellowii","EN"
"743","ASTERACEAE","Lychnophora sericea","CR"
"744","ASTERACEAE","Lychnophora souzae","CR"
"745","ASTERACEAE","Lychnophora syncephala","EN"
"746","ASTERACEAE","Lychnophora tomentosa","VU"
"747","ASTERACEAE","Lychnophora villosissima","EN"
"748","ASTERACEAE","Lychnophoriopsis candelabrum","EN"
"749","ASTERACEAE","Lychnophoriopsis damazioi","EN"
"750","ASTERACEAE","Lychnophoriopsis hatschbachii","EN"
"751","ASTERACEAE","Lychnophoriopsis heterotheca","EN"
"752","ASTERACEAE","Melanthera latifolia","LC"
"753","ASTERACEAE","Mikania additicia","EN"
"754","ASTERACEAE","Mikania alvimii","EN"
"755","ASTERACEAE","Mikania anethifolia","EN"
"756","ASTERACEAE","Mikania argyreiae","VU"
"757","ASTERACEAE","Mikania biformis","NT"
"758","ASTERACEAE","Mikania capricorni","NT"
"759","ASTERACEAE","Mikania chlorolepis","NT"
"760","ASTERACEAE","Mikania cipoensis","EN"
"761","ASTERACEAE","Mikania clematidifolia","VU"
"762","ASTERACEAE","Mikania decumbens","NT"
"763","ASTERACEAE","Mikania dusenii","CR"
"764","ASTERACEAE","Mikania firmula","VU"
"765","ASTERACEAE","Mikania glabra","EN"
"766","ASTERACEAE","Mikania glauca","EN"
"767","ASTERACEAE","Mikania glomerata","LC"
"768","ASTERACEAE","Mikania hartbergii","EN"
"769","ASTERACEAE","Mikania hastato-cordata","VU"
"770","ASTERACEAE","Mikania hemisphaerica","LC"
"771","ASTERACEAE","Mikania itambana","EN"
"772","ASTERACEAE","Mikania lindbergii","LC"
"773","ASTERACEAE","Mikania lindleyana","LC"
"774","ASTERACEAE","Mikania malacolepis","DD"
"775","ASTERACEAE","Mikania microdonta","LC"
"776","ASTERACEAE","Mikania microptera","NT"
"777","ASTERACEAE","Mikania mosenii","DD"
"778","ASTERACEAE","Mikania neurocaula","EN"
"779","ASTERACEAE","Mikania nodulosa","NT"
"780","ASTERACEAE","Mikania oblongifolia","LC"
"781","ASTERACEAE","Mikania oreophila","EN"
"782","ASTERACEAE","Mikania pinnatiloba","EN"
"783","ASTERACEAE","Mikania premnifolia","EN"
"784","ASTERACEAE","Mikania rufescens","NT"
"785","ASTERACEAE","Mikania smaragdina","NT"
"786","ASTERACEAE","Mikania ternata","LC"
"787","ASTERACEAE","Mikania trinervis","LC"
"788","ASTERACEAE","Mikania ulei","LC"
"789","ASTERACEAE","Mikania variifolia","EN"
"790","ASTERACEAE","Mikania viminea","EN"
"791","ASTERACEAE","Mikania warmingii","EN"
"792","ASTERACEAE","Minasia alpestris","EN"
"793","ASTERACEAE","Minasia cabralensis","EN"
"794","ASTERACEAE","Minasia lewinsohnii","DD"
"795","ASTERACEAE","Minasia pereirae","EN"
"796","ASTERACEAE","Minasia scapigera","EN"
"797","ASTERACEAE","Monogereion carajensis","CR"
"798","ASTERACEAE","Neblinaea promontoriorum","DD"
"799","ASTERACEAE","Neocabreria malachophylla","VU"
"800","ASTERACEAE","Noticastrum hatschbachii","EN"
"801","ASTERACEAE","Noticastrum malmei","EN"
"802","ASTERACEAE","Noticastrum psammophilum","EN"
"803","ASTERACEAE","Ophryosporus freyreysii","LC"
"804","ASTERACEAE","Panphalea araucariophila","EN"
"805","ASTERACEAE","Panphalea cardaminifolia","EN"
"806","ASTERACEAE","Panphalea maxima","CR"
"807","ASTERACEAE","Panphalea ramboi","CR"
"808","ASTERACEAE","Panphalea smithii","EN"
"809","ASTERACEAE","Paralychnophora atkinsiae","EN"
"810","ASTERACEAE","Paralychnophora bicolor","EN"
"811","ASTERACEAE","Paralychnophora harleyi","VU"
"812","ASTERACEAE","Paralychnophora patriciana","EN"
"813","ASTERACEAE","Paralychnophora reflexoauriculata","NT"
"814","ASTERACEAE","Paralychnophora santosii","VU"
"815","ASTERACEAE","Perezia eryngioides","EN"
"816","ASTERACEAE","Perezia multiflora","EN"
"817","ASTERACEAE","Picrosia cabreriana","CR"
"818","ASTERACEAE","Picrosia longifolia","LC"
"819","ASTERACEAE","Piptocarpha notata","LC"
"820","ASTERACEAE","Piptocarpha robusta","EN"
"821","ASTERACEAE","Piptolepis buxoides","EN"
"822","ASTERACEAE","Piptolepis ericoides","NT"
"823","ASTERACEAE","Piptolepis gardneri","DD"
"824","ASTERACEAE","Piptolepis imbricata","CR"
"825","ASTERACEAE","Piptolepis leptospermoides","CR"
"826","ASTERACEAE","Piptolepis monticola","DD"
"827","ASTERACEAE","Piptolepis oleaster","DD"
"828","ASTERACEAE","Planaltoa lychnophoroides","NT"
"829","ASTERACEAE","Porophyllum bahiense","VU"
"830","ASTERACEAE","Praxelis grandiflora","LC"
"831","ASTERACEAE","Prestelia eriopus","LC"
"832","ASTERACEAE","Proteopsis argentea","VU"
"833","ASTERACEAE","Raulinoreitzia leptophlebia","LC"
"834","ASTERACEAE","Richterago angustifolia","EN"
"835","ASTERACEAE","Richterago arenaria","VU"
"836","ASTERACEAE","Richterago campestris","EN"
"837","ASTERACEAE","Richterago caulescens","CR"
"838","ASTERACEAE","Richterago conduplicata","EN"
"839","ASTERACEAE","Richterago elegans","VU"
"840","ASTERACEAE","Richterago hatschbachii","EN"
"841","ASTERACEAE","Richterago lanata","EN"
"842","ASTERACEAE","Richterago petiolata","EN"
"843","ASTERACEAE","Richterago polyphylla","EN"
"844","ASTERACEAE","Richterago riparia","VU"
"845","ASTERACEAE","Richterago stenophylla","EN"
"846","ASTERACEAE","Richterago suffrutescens","CR"
"847","ASTERACEAE","Schlechtendalia luzulifolia","EN"
"848","ASTERACEAE","Senecio adamantinus","LC"
"849","ASTERACEAE","Senecio almasensis","CR"
"850","ASTERACEAE","Senecio caparaoensis","EN"
"851","ASTERACEAE","Senecio crassiflorus","NT"
"852","ASTERACEAE","Senecio gertii","EN"
"853","ASTERACEAE","Senecio graciellae","EN"
"854","ASTERACEAE","Senecio hatschbachii","EN"
"855","ASTERACEAE","Senecio heteroschizus","EN"
"856","ASTERACEAE","Senecio langei","VU"
"857","ASTERACEAE","Senecio pohlii","NT"
"858","ASTERACEAE","Senecio promatensis","CR"
"859","ASTERACEAE","Senecio ramboanus","EN"
"860","ASTERACEAE","Senecio riograndensis","EN"
"861","ASTERACEAE","Smallanthus araucariophilus","CR"
"862","ASTERACEAE","Smallanthus connatus","LC"
"863","ASTERACEAE","Smallanthus riograndensis","EN"
"864","ASTERACEAE","Stenachaenium macrocephalum","CR"
"865","ASTERACEAE","Stenocephalum monticola","DD"
"866","ASTERACEAE","Stenopadus aracaensis","DD"
"867","ASTERACEAE","Stenopadus talaumifolius","DD"
"868","ASTERACEAE","Stenophalium almasense","VU"
"869","ASTERACEAE","Stenophalium heringeri","DD"
"870","ASTERACEAE","Stevia alternifolia","NT"
"871","ASTERACEAE","Stevia camporum","LC"
"872","ASTERACEAE","Stevia catharinensis","EN"
"873","ASTERACEAE","Stevia hilarii","CR"
"874","ASTERACEAE","Stevia leptophylla","EN"
"875","ASTERACEAE","Stevia organensis","NT"
"876","ASTERACEAE","Stevia pohliana","NT"
"877","ASTERACEAE","Stevia resinosa","VU"
"878","ASTERACEAE","Stevia riedelli","EN"
"879","ASTERACEAE","Stevia selloi","VU"
"880","ASTERACEAE","Steyermarkina dispalata","VU"
"881","ASTERACEAE","Stifftia fruticosa","VU"
"882","ASTERACEAE","Stifftia parviflora","DD"
"883","ASTERACEAE","Stilpnopappus cearensis","DD"
"884","ASTERACEAE","Stilpnopappus semirianus","EN"
"885","ASTERACEAE","Stilpnopappus suffruticosus","CR"
"886","ASTERACEAE","Stilpnopappus tomentosus","NT"
"887","ASTERACEAE","Stomatanthes dentatus","LC"
"888","ASTERACEAE","Stomatanthes dictyophyllus","LC"
"889","ASTERACEAE","Stomatanthes loefgrenii","CR"
"890","ASTERACEAE","Strophopappus bicolor","EN"
"891","ASTERACEAE","Strophopappus ferrugineus","EN"
"892","ASTERACEAE","Stylotrichium corymbosum","EN"
"893","ASTERACEAE","Stylotrichium edmundoi","EN"
"894","ASTERACEAE","Stylotrichium glomeratum","CR"
"895","ASTERACEAE","Stylotrichium sucrei","EN"
"896","ASTERACEAE","Symphyopappus casarettoi","LC"
"897","ASTERACEAE","Symphyopappus lymansmithii","NT"
"898","ASTERACEAE","Symphyopappus uncinatus","EN"
"899","ASTERACEAE","Trichocline catharinensis","LC"
"900","ASTERACEAE","Trichocline linearifolia","VU"
"901","ASTERACEAE","Trichocline macrocephala","LC"
"902","ASTERACEAE","Trichocline maxima","DD"
"903","ASTERACEAE","Trichogonia hirtiflora","NT"
"904","ASTERACEAE","Trichogonia menthifolia","DD"
"905","ASTERACEAE","Trixis glaziovii","VU"
"906","ASTERACEAE","Trixis pallida","CR"
"907","ASTERACEAE","Trixis pruskii","NT"
"908","ASTERACEAE","Trixis thyrsoidea","NT"
"909","ASTERACEAE","Verbesina floribunda","NT"
"910","ASTERACEAE","Verbesina polyanthes","DD"
"911","ASTERACEAE","Verbesina pseudoclaussenii","CR"
"912","ASTERACEAE","Vernonanthura almedae","EN"
"913","ASTERACEAE","Vernonanthura fagifolia","VU"
"914","ASTERACEAE","Vernonanthura lindbergii","DD"
"915","ASTERACEAE","Vernonanthura mucronulata","LC"
"916","ASTERACEAE","Viguiera aspiliodies","DD"
"917","ASTERACEAE","Viguiera bracteata","LC"
"918","ASTERACEAE","Viguiera corumbensis","EN"
"919","ASTERACEAE","Viguiera filifolia","EN"
"920","ASTERACEAE","Viguiera hispida","VU"
"921","ASTERACEAE","Viguiera linearifolia","CR"
"922","ASTERACEAE","Viguiera paranensis","CR"
"923","ASTERACEAE","Viguiera vernonioides","EN"
"924","ASTERACEAE","Vittetia bishopii","DD"
"925","ASTERACEAE","Wedelia macedoi","CR"
"926","ASTERACEAE","Wedelia puberula","LC"
"927","ASTERACEAE","Wedelia souzae","EN"
"928","ASTERACEAE","Wunderlichia azulensis","EN"
"929","ASTERACEAE","Wunderlichia cruelsiana","EN"
"930","ASTERACEAE","Wunderlichia senaeii","EN"
"931","AYTONIACEAE","Asterella venosa","LC"
"932","BALANOPHORACEAE","Helosis cayennensis","LC"
"933","BALANOPHORACEAE","Langsdorffia hypogaea","LC"
"934","BALANOPHORACEAE","Lophophytum leandri","LC"
"935","BALANOPHORACEAE","Lophophytum rizzoi","EN"
"936","BEGONIACEAE","Begonia albidula","EN"
"937","BEGONIACEAE","Begonia altamiroi","EN"
"938","BEGONIACEAE","Begonia angularis","LC"
"939","BEGONIACEAE","Begonia apparicioi","EN"
"940","BEGONIACEAE","Begonia bahiensis","EN"
"941","BEGONIACEAE","Begonia besleriifolia","EN"
"942","BEGONIACEAE","Begonia brevilobata","DD"
"943","BEGONIACEAE","Begonia coccinea","EN"
"944","BEGONIACEAE","Begonia crispula","CR"
"945","BEGONIACEAE","Begonia curtii","VU"
"946","BEGONIACEAE","Begonia dentatiloba","EN"
