Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Myrtaceae,Plinia espinhacensis Sobral,Plinia espinhacensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10,,P.A.,2018,Nova avaliação,
Myrtaceae,Plinia grandifolia (Mattos) Sobral,Plinia grandifolia,NT,,TER10 - TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Myrtaceae,Plinia hatschbachii (Mattos) Sobral,Plinia hatschbachii,EN,B2ab(iii),,,P.A.,2020,Reavaliação,
Myrtaceae,Plinia longiacuminata Sobral,Plinia longiacuminata,CR,B2ab(iii),,,P.A.,2019,Nova avaliação,
Myrtaceae,Plinia muricata Sobral,Plinia muricata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Reavaliação,
Myrtaceae,Plinia phitrantha (Kiaersk.) Sobral,Plinia phitrantha,NT,,TER18 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral,Plinia pseudodichasiantha,LC,,TER20 - TER24 - TER33,,P.A.,2018,Nova avaliação,
Myrtaceae,Plinia rara Sobral,Plinia rara,EN,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER35,,P.A.,2019,Reavaliação,
Myrtaceae,Plinia renatiana G.M.Barroso & Peixoto,Plinia renatiana,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Myrtaceae,Plinia rogersiana Mattos,Plinia rogersiana,CR*,B2ab(iii),TER20,CR Lacuna,P.A.,2020,Nova avaliação,
Myrtaceae,Plinia silvestris (Vellozo) Mazine & Sobral,Plinia silvestris,EN,B2ab(iii),TER35,,P.A.,2020,Reavaliação,
Myrtaceae,Plinia spiciflora (Nees & Mart.) Sobral,Plinia spiciflora,EN,B1ab(iii)+2ab(iii),TER35,,P.A.,2019,Nova avaliação,
Myrtaceae,Plinia spiritosantensis (Mattos) Mattos,Plinia spiritosantensis,EN,"B1ab(i,ii,iii,v)+2ab(ii,iii,v)",TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Plinia subavenia Sobral,Plinia subavenia,DD,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium araucanum Soares-Silva & Proença,Psidium araucanum,EN,"B1ab(i,iii)+2ab(ii,iii)",TER19,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium bahianum Landrum & Funch,Psidium bahianum,"NT, quase chegando à VU",,TER35 - TER39,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium canum Mattos,Psidium canum,NT,,TER10,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium cauliflorum Landrum & Sobral,Psidium cauliflorum,NT,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium gaudichaudianum Proença & Faria,Psidium gaudichaudianum,DD,,TER33,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium grazielae Tuler & M. C. Souza,Psidium grazielae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33 - TER39,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium myrtoides O.Berg,Psidium myrtoides,LC,,TER10 - TER12 - TER18 - TER19 - TER20 - TER24 - TER29 - TER33 - TER35 - TER39 - TER9,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium oblongatum O.Berg,Psidium oblongatum,LC,,TER10 - TER30 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium robustum O.Berg,Psidium robustum,LC,,TER10 - TER29 - TER30 - TER39,,P.A.,2019,Nova avaliação,
Myrtaceae,Psidium rotundidiscum Proença & Tuler,Psidium rotundidiscum,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Myrtaceae,Psidium rufum Mart. ex DC.,Psidium rufum,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Myrtaceae,Siphoneugena delicata Sobral & Proença,Siphoneugena delicata,VU,"B1ab(i,ii,iii,iv)",TER30 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Siphoneugena kiaerskoviana (Burret) Kausel,Siphoneugena kiaerskoviana,NT,,TER10 - TER29 - TER33,,P.A.,2019,Nova avaliação,
Myrtaceae,Siphoneugena kuhlmannii Mattos,Siphoneugena kuhlmannii,VU,"A2c;B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Nyctaginaceae,Andradea floribunda Allemão,Andradea floribunda,LC,,TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Nyctaginaceae,Ramisia brasiliensis Oliv.,Ramisia brasiliensis,LC,,TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Ochnaceae,Blastemanthus grandiflorus Planch.,Blastemanthus grandiflorus,LC,,,,P.A.,2018,Nova avaliação,
Ochnaceae,Elvasia capixaba Fraga & Saavedra,Elvasia capixaba,DD,,TER33,,P.A.,2018,Nova avaliação,
Ochnaceae,Elvasia gigantifolia Fraga & Saavedra,Elvasia gigantifolia,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Ochnaceae,Elvasia kollmannii Fraga & Saavedra,Elvasia kollmannii,DD,,TER33,,P.A.,2018,Nova avaliação,
Ochnaceae,Elvasia tricarpellata Sastre,Elvasia tricarpellata,LC,,TER35,,P.A.,2018,Nova avaliação,
Ochnaceae,Ouratea cauliflora Fraga & Saavedra,Ouratea cauliflora,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Ochnaceae,Ouratea chrysopetala Ule,Ouratea chrysopetala,VU,"B1ab(ii,iii,iv);D2",,,P.A.,2020,Nova avaliação,
Ochnaceae,Ouratea conduplicata (Klotzsch) Engl.,Ouratea conduplicata,EN,"B2ab(ii,iii)",TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Ochnaceae,Ouratea glaucescens (A.St.-Hil.) Engl.,Ouratea glaucescens,LC,,TER12 - TER9,,P.N.A.,2018,Nova avaliação,
Ochnaceae,Ouratea javariensis Sastre,Ouratea javariensis,DD,,,,P.A.,2020,Nova avaliação,
Ochnaceae,Ouratea multiflora (Pohl) Engl.,Ouratea multiflora,LC,,TER10 - TER20 - TER30 - TER33,,P.N.A.,2019,Nova avaliação,
Ochnaceae,Ouratea ovalis (Pohl) Engl.,Ouratea ovalis,LC,,TER12,,P.A.,2018,Nova avaliação,
Ochnaceae,Ouratea pendulosepala Sastre,Ouratea pendulosepala,LC,,,,P.A.,2018,Nova avaliação,
Ochnaceae,Ouratea polygyna Engl.,Ouratea polygyna,LC,,TER10 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Ochnaceae,Ouratea pycnostachys (Mart.) Engl.,Ouratea pycnostachys,EN,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Ochnaceae,Ouratea sellowii (Planch.) Engl.,Ouratea sellowii,LC,,TER19 - TER20 - TER33,,P.N.A.,2018,Nova avaliação,
Ochnaceae,Ouratea vaccinioides (A.St.-Hil. & Tul.) Engl.,Ouratea vaccinioides,LC,,TER20 - TER30 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Ochnaceae,Ouratea verruculosa Engl.,Ouratea verruculosa,DD,,,,P.A.,2018,Nova avaliação,
Ochnaceae,Ouratea xerophila Rizzini,Ouratea xerophila,VU,D2,,,P.A.,2019,Nova avaliação,
Olacaceae,Cathedra bahiensis Sleumer,Cathedra bahiensis,NT,,TER33 - TER39,,P.A.,2019,Nova avaliação,
Olacaceae,Cathedra paraensis Sleumer,Cathedra paraensis,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Olacaceae,Cathedra rubricaulis Miers,Cathedra rubricaulis,LC,,TER29 - TER30 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Olacaceae,Douradoa consimilis Sleumer,Douradoa consimilis,LC,,,,P.A.,2018,Nova avaliação,
Olacaceae,Heisteria amazonica Sleumer,Heisteria amazonica,DD,,,,P.A.,2018,Nova avaliação,
Olacaceae,Heisteria amphoricarpa (Ducke) Sleumer,Heisteria amphoricarpa,LC,,,,P.A.,2018,Nova avaliação,
Olacaceae,Heisteria blanchetiana (Engl.) Sleumer,Heisteria blanchetiana,LC,,TER35 - TER39,,P.A.,2018,Nova avaliação,
Olacaceae,Heisteria laxiflora Engl.,Heisteria laxiflora,LC,,,,P.N.A.,2018,Nova avaliação,
Olacaceae,Ptychopetalum uncinatum Anselmino,Ptychopetalum uncinatum,LC,,,,P.A.,2018,Nova avaliação,
Olacaceae,Tetrastylidium grandifolium (Baill.) Sleumer,Tetrastylidium grandifolium,LC,,TER10 - TER19 - TER30 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Olacaceae,Ximenia coriacea Engl.,Ximenia coriacea,LC,,TER10 - TER33 - TER39,,P.N.A.,2019,Nova avaliação,
Oleaceae,Chionanthus greenii Lombardi,Chionanthus greenii,DD,,TER10,,P.A.,2020,Nova avaliação,
Oleaceae,Chionanthus micranthus (Mart.) Lozano & Fuertes,Chionanthus micranthus,EN,"B2ab(iii,iv)",TER33 - TER35,,P.A.,2019,Reavaliação,
Oleaceae,"Chionanthus parviflorus Cornejo, Lombardi & W. Thomas",Chionanthus parviflorus,EN,B2ab(iii),TER33 - TER35,,P.A.,2020,Nova avaliação,
Oleaceae,Chionanthus subsessilis (Eichler) P.S.Green,Chionanthus subsessilis,EN,"B2ab(ii,iii,iv)",TER10 - TER20,,P.A.,2019,Reavaliação,
Pentaphylacaceae,Ternstroemia aracae Boom,Ternstroemia aracae,LC,,,,P.A.,2018,Nova avaliação,
Pentaphylacaceae,Ternstroemia cuneifolia Gardner,Ternstroemia cuneifolia,EN,B2ab(iii),TER10 - TER33,,P.A.,2020,Reavaliação,
Pentaphylacaceae,Ternstroemia krukoffiana Kobuski,Ternstroemia krukoffiana,DD,,,,P.A.,2020,Nova avaliação,
Pentaphylacaceae,Ternstroemia subcaudata Kobuski,Ternstroemia subcaudata,DD,,,,P.A.,2020,Nova avaliação,
Pentaphylacaceae,Ternstroemia urophora Kobuski,Ternstroemia urophora,LC,,,,P.A.,2018,Nova avaliação,
Peraceae,Pera androgyna Rizzini,Pera androgyna,DD,,TER9,,P.A.,2018,Nova avaliação,
Peraceae,Pera furfuracea Müll.Arg.,Pera furfuracea,LC,,TER10 - TER20 - TER33,,P.A.,2019,Nova avaliação,
Peraceae,Pera manausensis Bigio & Secco,Pera manausensis,EN,B1ab(iii)+2ab(iii),,,P.A.,2019,Nova avaliação,
Peraceae,Pera membranacea Leal,Pera membranacea,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Peraceae,Pera pulchrifolia Ducke,Pera pulchrifolia,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Amanoa gracillima W.J.Hayden,Amanoa gracillima,LC,,,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Discocarpus pedicellatus Fiaschi & Cordeiro,Discocarpus pedicellatus,VU,"B2ab(i,ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Gonatogyne brasiliensis (Baill.) Müll.Arg.,Gonatogyne brasiliensis,LC,,TER10 - TER18 - TER20,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Phyllanthus cladotrichus Müll.Arg.,Phyllanthus cladotrichus,LC,,TER10 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Phyllanthus madeirensis Croizat,Phyllanthus madeirensis,LC,,,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Phyllanthus martii Müll.Arg.,Phyllanthus martii,LC,,TER2,,P.A.,2018,Nova avaliação,
Phyllanthaceae,Phyllanthus riedelianus Müll.Arg.,Phyllanthus riedelianus,LC,,TER19 - TER20 - TER30 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Phyllanthaceae,Phyllanthus umbratus Müll.Arg.,Phyllanthus umbratus,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER32,,P.A.,2018,Nova avaliação,
Picramniaceae,Picramnia excelsa Kuhlm. ex Pirani,Picramnia excelsa,VU,"B2ab(ii,iii,iv)",TER19 - TER24,,P.A.,2019,Nova avaliação,
Picrodendraceae,Piranhea securinega Radcl.-Sm. & Ratter,Piranhea securinega,EN,"B1ab(i,iii)+2ab(ii,iii)",TER11,,P.A.,2018,Nova avaliação,
Podocarpaceae,Podocarpus brasiliensis Laubenf.,Podocarpus brasiliensis,EN,"B2ab(i,ii,iii,iv,v)",TER10,,P.A.,2020,Reavaliação,
Polygalaceae,Acanthocladus pulcherrimus,Acanthocladus pulcherrimus,NT,,TER33 - TER35,,P.A.,2019,Reavaliação,
Polygalaceae,Acanthocladus santosii (Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso,Acanthocladus santosii,EN,B2ab(iii),TER33 - TER35,,P.A.,2019,Reavaliação,
Polygonaceae,Coccoloba oblonga Lindau,Coccoloba oblonga,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Polygonaceae,Coccoloba schwackeana Lindau,Coccoloba schwackeana,LC,,TER11 - TER39,,P.N.A.,2019,Nova avaliação,
Polygonaceae,Triplaris physocalyx Brandbyge,Triplaris physocalyx,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Primulaceae,Ctenardisia speciosa Ducke,Ctenardisia speciosa,DD,,,,P.A.,2018,Nova avaliação,
Primulaceae,Cybianthus boissieri A.DC.,Cybianthus boissieri,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Primulaceae,Cybianthus goyazensis Mez,Cybianthus goyazensis,LC,,,,P.N.A.,2019,Nova avaliação,
Primulaceae,Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.,Myrsine hermogenesii,LC,,TER19 - TER20 - TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Primulaceae,Myrsine leuconeura Mart.,Myrsine leuconeura,LC,,TER10 - TER20 - TER29 - TER33 - TER35 - TER39 - TER9,,P.N.A.,2019,Nova avaliação,
Primulaceae,Myrsine luae Ricketson & Pipoly,Myrsine luae,DD,,,,P.A.,2020,Nova avaliação,
Primulaceae,Myrsine rubra M.F.Freitas & Kin.-Gouv.,Myrsine rubra,NT,,TER32 - TER33,,P.A.,2019,Nova avaliação,
Proteaceae,Euplassa cantareirae Sleumer,Euplassa cantareirae,EN,"A2cd;B2ab(i,ii,iii,v)",TER19 - TER20,,P.A.,2019,Reavaliação,
Proteaceae,Euplassa hoehnei Sleumer,Euplassa hoehnei,EN,"B1ab(i,iii)+2ab(ii,iii)",TER20,,P.A.,2018,Nova avaliação,
Proteaceae,Euplassa incana (Klotzsch) I.M.Johnst.,Euplassa incana,NT,,TER10 - TER18 - TER29,,P.A.,2019,Reavaliação,
Proteaceae,Euplassa nebularis Rambo & Sleumer,Euplassa nebularis,EN,"B2ab(i,ii,iii)",TER24,,P.A.,2019,Reavaliação,
Proteaceae,Euplassa rufa (Loes.) Sleumer,Euplassa rufa,VU,D2,TER10,,P.A.,2020,Nova avaliação,
Proteaceae,Euplassa semicostata Plana,Euplassa semicostata,EN,"B2ab(i,ii,iii,iv)",TER10 - TER39,,P.A.,2019,Reavaliação,
Proteaceae,Euplassa taubertiana K.Schum.,Euplassa taubertiana,DD,,TER32,,P.A.,2019,Nova avaliação,
Proteaceae,Panopsis multiflora (Schott) Ducke,Panopsis multiflora,EN,B2ab(iii),TER10 - TER20 - TER32,,P.A.,2019,Reavaliação,
Proteaceae,Roupala asplenioides Sleumer,Roupala asplenioides,EN,B2ab(iii),TER24,,P.A.,2019,Reavaliação,
Proteaceae,Roupala caparoensis Sleumer,Roupala caparoensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER19 - TER39,,P.A.,2018,Nova avaliação,
Proteaceae,Roupala consimilis Mez ex Taub.,Roupala consimilis,LC,,TER12 - TER19 - TER20 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Proteaceae,Roupala longepetiolata Pohl,Roupala longepetiolata,VU,"B2ab(ii,iii)",TER29 - TER32,,P.A.,2019,Nova avaliação,
Proteaceae,Roupala psilocarpa K.S.Edwards,Roupala psilocarpa,DD,,,,P.A.,2020,Nova avaliação,
Proteaceae,Roupala sculpta Sleumer,Roupala sculpta,EN,B2ab(iii),TER20,,P.A.,2019,Reavaliação,
Putranjivaceae,Drypetes sessiliflora Allemão,Drypetes sessiliflora,LC,,TER32 - TER35,,P.A.,2019,Nova avaliação,
Quiinaceae,Lacunaria grandifolia Ducke,Lacunaria grandifolia,LC,,,,P.A.,2018,Nova avaliação,
Quiinaceae,Lacunaria oppositifolia Pires,Lacunaria oppositifolia,LC,,,,P.A.,2018,Nova avaliação,
Quiinaceae,Lacunaria sampaioi Ducke,Lacunaria sampaioi,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Quiinaceae,Quiina berryi J.V.Schneid. & Zizka,Quiina berryi,LC,,,,P.A.,2018,Nova avaliação,
Quiinaceae,Quiina cidiana J.V.Schneid. & Zizka,Quiina cidiana,DD,,,,P.A.,2018,Nova avaliação,
Quiinaceae,Quiina glaziovii Engl.,Quiina glaziovii,LC,,TER10 - TER20 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Quiinaceae,Quiina maguirei Pires,Quiina maguirei,DD,,,,P.A.,2020,Nova avaliação,
Quiinaceae,Quiina negrensis A.C.Sm.,Quiina negrensis,LC,,,,P.N.A.,2018,Nova avaliação,
Quiinaceae,Quiina paraensis Pires,Quiina paraensis,LC,,TER1 - TER2,,P.N.A.,2018,Nova avaliação,
Quiinaceae,Quiina piresii J.V.Schneid. & Zizka,Quiina piresii,DD,,,,P.A.,2018,Nova avaliação,
Quiinaceae,Touroulia amazonica J.M.Pires & R.C.Foster,Touroulia amazonica,DD,,,,P.A.,2018,Nova avaliação,
Quillajaceae,Quillaja lancifolia D.Don,Quillaja lancifolia,LC,,TER19 - TER24 - TER25 - TER27,,P.A.,2020,Reavaliação,
Rhabdodendraceae,Rhabdodendron gardnerianum (Benth.) Sandwith,Rhabdodendron gardnerianum,DD,,,,P.A.,2019,Reavaliação,
Rhamnaceae,Condalia buxifolia Reissek,Condalia buxifolia,LC,,TER22 - TER24 - TER27 - TER32,,P.A.,2020,Reavaliação,
Rhamnaceae,Rhamnidium glabrum Reissek,Rhamnidium glabrum,VU,A2c,TER32 - TER33,,P.A.,2020,Reavaliação,
Rhamnaceae,Ziziphus glaziovii Warm.,Ziziphus glaziovii,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32 - TER33,,P.A.,2018,Nova avaliação,
Rhamnaceae,Ziziphus platyphylla Reissek,Ziziphus platyphylla,LC,,TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Rhamnaceae,Ziziphus undulata Reissek,Ziziphus undulata,LC,,TER33 - TER39,,P.A.,2019,Nova avaliação,
Rhizophoraceae,Paradrypetes ilicifolia,Paradrypetes ilicifolia,NT,,TER33,,P.A.,2019,Reavaliação,
Rhizophoraceae,Sterigmapetalum plumbeum Aymard & Cuello,Sterigmapetalum plumbeum,DD,,,,P.A.,2018,Nova avaliação,
Rosaceae,Prunus ulei Koehne,Prunus ulei,NT,,TER19 - TER24,,P.A.,2018,Nova avaliação,
Rubiaceae,Alseis latifolia Gleason,Alseis latifolia,LC,,TER1 - TER35 - TER39,,P.A.,2019,Nova avaliação,
Rubiaceae,Alseis pickelii Pilg. & Schmale,Alseis pickelii,LC,,TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Alseis sertaneja L. Marinho & J.G. Jardim,Alseis sertaneja,EN,B2ab(iii),TER11,,P.A.,2019,Nova avaliação,
Rubiaceae,Amaioua contracta Standl.,Amaioua contracta,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Amaioua monteiroi Standl.,Amaioua monteiroi,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Appunia triphylla Ducke,Appunia triphylla,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Bathysa gymnocarpa K.Schum.,Bathysa gymnocarpa,LC,,TER18 - TER32,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Bathysa mendoncaei K.Schum.,Bathysa mendoncaei,LC,,TER10 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Bathysa nicholsonii K.Schum.,Bathysa nicholsonii,LC,,TER10 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Calycophyllum papillosum J.H.Kirkbr.,Calycophyllum papillosum,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER33,,P.A.,2019,Nova avaliação,
Rubiaceae,Calycophyllum tefense J.H.Kirkbr.,Calycophyllum tefense,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Chimarrhis duckeana Delprete,Chimarrhis duckeana,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Chomelia estrellana Müll.Arg.,Chomelia estrellana,EN,B1ab(iii)+2ab(iii),TER30 - TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Chomelia parviflora (Müll.Arg.) Müll.Arg.,Chomelia parviflora,LC,,TER1 - TER12 - TER39,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Chomelia parvifolia (Standl.) Govaerts,Chomelia parvifolia,LC,,TER10 - TER20 - TER32 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Chomelia pedunculosa Benth.,Chomelia pedunculosa,LC,,TER10 - TER18 - TER19 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Chomelia randioides (Standl.) Steyerm.,Chomelia randioides,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",,,P.A.,2020,Nova avaliação,
Rubiaceae,Coussarea accedens Müll.Arg.,Coussarea accedens,VU,"B1ab(i,iii)",TER20 - TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea andrei M.S.Pereira & M.R.V.Barbosa,Coussarea andrei,EN,"B2ab(i,ii,iii,iv,v)",TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea bocainae M.Gomes,Coussarea bocainae,EN,"B1ab(i,ii,iii)+2ab(ii,iii)",,,P.A.,2020,Reavaliação,
Rubiaceae,Coussarea capitata (Benth.) Müll.Arg.,Coussarea capitata,LC,,TER32 - TER35 - TER39,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea congestiflora Müll.Arg.,Coussarea congestiflora,LC,,TER10 - TER30 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea insignis Ducke,Coussarea insignis,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Coussarea leptopus Müll.Arg.,Coussarea leptopus,LC,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea liesneri Steyerm.,Coussarea liesneri,DD,,,,P.A.,2020,Nova avaliação,
Rubiaceae,Coussarea machadoana Standl.,Coussarea machadoana,EN,"B1ab(i,ii,iii,v)",,,P.A.,2020,Nova avaliação,
Rubiaceae,Coussarea megistophylla Standl.,Coussarea megistophylla,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Coussarea verticillata Müll.Arg.,Coussarea verticillata,LC,,TER10 - TER30 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Rubiaceae,Duroia hirsutissima Steyerm.,Duroia hirsutissima,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Duroia palustris Ducke,Duroia palustris,DD,,,,P.A.,2019,Nova avaliação,Ausente no shapefile
Rubiaceae,Duroia prancei Steyerm.,Duroia prancei,LC,,TER12,,P.A.,2019,Nova avaliação,
Rubiaceae,Duroia valesca C.H.Perss. & Delprete,Duroia valesca,VU,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2018,Nova avaliação,
Rubiaceae,Faramea atlantica J.G.Jardim & Zappi,Faramea atlantica,VU,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2018,Nova avaliação,
Rubiaceae,Faramea bicolor J.G.Jardim & Zappi,Faramea bicolor,VU,"B1ab(i,ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Faramea biflora J.G.Jardim & Zappi,Faramea biflora,NT,,TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Faramea martiana Müll.Arg.,Faramea martiana,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Faramea oligantha Müll.Arg.,Faramea oligantha,LC,,TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Faramea pachyantha Müll.Arg.,Faramea pachyantha,LC,,TER30 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Faramea truncata (Vell.) Müll.Arg.,Faramea truncata,LC,,TER20 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Ferdinandusa cordata Ducke,Ferdinandusa cordata,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Ferdinandusa leucantha Standl.,Ferdinandusa leucantha,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Ferdinandusa nitida Ducke,Ferdinandusa nitida,DD,,TER2,,P.A.,2018,Nova avaliação,
Rubiaceae,Gleasonia macrocalyx Ducke,Gleasonia macrocalyx,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Gleasonia prancei Boom,Gleasonia prancei,LC,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Guettarda grazielae M.R.V.Barbosa,Guettarda grazielae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Rubiaceae,Guettarda hoffmannseggii Müll.Arg.,Guettarda hoffmannseggii,DD,,,,P.A.,2019,Nova avaliação,Ausente no shapefile
Rubiaceae,Guettarda hypoglauca Standl.,Guettarda hypoglauca,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Guettarda paludosa Müll.Arg.,Guettarda paludosa,DD,,,,P.A.,2020,Reavaliação,
Rubiaceae,Isertia longifolia (Hoffmanns. ex Schult.) K.Schum.,Isertia longifolia,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Ixora bahiensis Benth.,Ixora bahiensis,EN,B2ab(iii),TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Ixora cowanii Bremek.,Ixora cowanii,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Ixora martinsii Standl.,Ixora martinsii,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Ixora pilosostyla Di Maio et Peixoto,Ixora pilosostyla,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Ixora schottiana Müll.Arg.,Ixora schottiana,NT,,TER20 - TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Ixora truncata Müll.Arg.,Ixora truncata,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Kerianthera longiflora Zappi & C.T. Oliveira,Kerianthera longiflora,VU,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER10 - TER33,,P.A.,2019,Nova avaliação,
