"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"815","2019-11-13 11:19:15-03","USP","SPF","178273","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Melo Jr, JCF","2006","10","24",NA,"Brasil",NA,NA,NA,"SPF00178273","582",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Matozinhos",NA,"-43.955083","-19.50775",NA,"758","758","-43.955083","-19.50775","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-13 11:19:15-03","USP","SPF","178438","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos, ER","2000","10","27",NA,"Brasil",NA,NA,NA,"SPF00178438","47",NA,NA,"A.DC.","Wallnöfer, B","Tocantins","Tupiratins",NA,"-48.09174","-8.13853",NA,NA,NA,"-48.09174","-8.13853","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-03-15 18:26:42-03","USP","SPF","178856","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Martins, EGA; El Ottra, JHL; Melo-Pinna, GFA; Silva-Luz, CL","2006","07","20",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt. Copa com escassa folhagem; folhas coriáceas, discolores, verde-amarelada na face abaxial, com indumento ferruginoso. Frutos imaturos verdes.; Floresta decidual.","SPF00178856","33",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Santana do Riacho","Serra do Cipó, Área de Proteção Ambiental Morro da Pedreira, na base dos afloramentos de metacalcário (blocos do Grupo I).","-43.666667","-19.333333",NA,"800","800","-43.666667","-19.333333","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-13 11:19:15-03","USP","SPF","179717","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Freire, GQ","2007","02","01",NA,"Brasil",NA,NA,NA,"SPF00179717","232",NA,NA,"A.DC.","Wallnöfer, B","Minas Gerais","Matozinhos",NA,"-43.955056","-19.507694",NA,"785","785","-43.955056","-19.507694","2008","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-13 11:19:15-03","USP","SPF","189645","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Simonelli, M","2008","04","13",NA,"Brasil",NA,NA,NA,"SPF00189645","1553",NA,NA,"A.DC.","Santos, MF","Espírito Santo","Santa Leopoldina",NA,"-40.604194","-20.089056",NA,"460","460","-40.604194","-20.089056","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-13 11:19:15-03","USP","SPF","195867","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Paula-Souza, J","2007","10","04",NA,"Brasil",NA,NA,NA,"SPF00195867","8892",NA,NA,"A.DC.","Santos, MF","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.7138","-14.1357",NA,NA,NA,"-47.7138","-14.1357","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-13 11:19:15-03","USP","SPF","197863","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos, MF","2007","08","25",NA,"Brasil",NA,NA,NA,"SPF00197863","167",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Itambé do Mato Dentro","Área de Proteção Ambiental do Parque Nacional da Serra do Cipó","-43.431333","-19.414444",NA,NA,NA,"-43.431333","-19.414444","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-13 11:19:15-03","USP","SPF","203744","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","21",NA,"Brasil",NA,NA,NA,"SPF00203744","6372",NA,NA,"A.DC.","Santos, MF","Tocantins","Araguacema",NA,"-49.848333","-9.155556",NA,"207","207","-49.848333","-9.155556","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-11-13 11:19:15-03","USP","SPF","203711","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","25",NA,"Brasil",NA,NA,NA,"SPF00203711","6466",NA,NA,"A.DC.","Santos, MF","Tocantins","Guaraí",NA,"-48.158889","-8.621389",NA,"205","205","-48.158889","-8.621389","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-13 11:19:15-03","USP","SPF","203716","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","27",NA,"Brasil",NA,NA,NA,"SPF00203716","6503",NA,NA,"A.DC.","Santos, MF","Tocantins","Itacajá",NA,"-47.563611","-8.675833",NA,"291","291","-47.563611","-8.675833","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-13 11:19:15-03","USP","SPF","203727","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","25",NA,"Brasil",NA,NA,NA,"SPF00203727","6460",NA,NA,"A.DC.","Santos, MF","Tocantins","Guaraí",NA,"-48.16","-8.657778",NA,"205","205","-48.16","-8.657778","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2019-11-13 11:19:15-03","USP","SPF","203732","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","16",NA,"Brasil",NA,NA,NA,"SPF00203732","6282",NA,NA,"A.DC.","Santos, MF","Tocantins","Brejinho de Nazaré",NA,"-48.743056","-11.018889",NA,NA,NA,"-48.743056","-11.018889","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-13 11:19:15-03","USP","SPF","203749","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","23",NA,"Brasil",NA,NA,NA,"SPF00203749","6421",NA,NA,"A.DC.","Santos, MF","Tocantins","Goianorte",NA,"-49.082778","-8.807778",NA,"226","226","-49.082778","-8.807778","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-13 11:19:15-03","USP","SPF","203751","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","21",NA,"Brasil",NA,NA,NA,"SPF00203751","6384",NA,NA,"A.DC.","Santos, MF","Tocantins","Araguacema",NA,"-49.623056","-9.156111",NA,"198","198","-49.623056","-9.156111","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-13 11:19:15-03","USP","SPF","203757","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2010","03","19",NA,"Brasil",NA,NA,NA,"SPF00203757","1712",NA,NA,"A.DC.","Santos, MF","Tocantins","Pium",NA,"-49.118611","-10.451389",NA,"199","199","-49.118611","-10.451389","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-13 11:19:15-03","USP","SPF","203760","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2010","03","22",NA,"Brasil",NA,NA,NA,"SPF00203760","1736",NA,NA,"A.DC.","Santos, MF","Tocantins","Araguacema",NA,"-49.406111","-9.186389",NA,"183","183","-49.406111","-9.186389","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-13 11:19:15-03","USP","SPF","203764","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2010","03","24",NA,"Brasil",NA,NA,NA,"SPF00203764","1793",NA,NA,"A.DC.","Santos, MF","Tocantins","Itapiratins",NA,"-48.080278","-8.324167",NA,"207","207","-48.080278","-8.324167","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-13 11:19:15-03","USP","SPF","204209","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2010","05","16",NA,"Brasil",NA,NA,NA,"SPF00204209","2102",NA,NA,"A.DC.","Marocollo, JF","Tocantins","Piraquê",NA,"-48.256111","-6.900556",NA,"190","190","-48.256111","-6.900556","2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-13 11:19:15-03","USP","SPF","204255","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, FCA","2010","05","13",NA,"Brasil",NA,NA,NA,"SPF00204255","1951",NA,NA,"A.DC.","Marocollo, JF","Tocantins","Palmeirante",NA,"-48.072778","-7.891389",NA,"206","206","-48.072778","-7.891389","2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-03-15 18:26:42-03","USP","SPF","210083","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Zappi, DC","2009","03","12",NA,"Brasil",NA,NA,"Arvoreta 10 cm diâm., 5 m alt., frutos verdes rígidos.; Cerrado.","SPF00210083","2060",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Serra Morena, a Norte da Faz. Inhame.","-43.79646","-18.927053",NA,NA,NA,"-43.79646","-18.927053","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2021-03-15 18:26:42-03","USP","SPF","211230","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Martins, EGA; El Ottra, JHL; Melo-Pinna, GFA; Silva-Luz, CL","2006","07","20",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt. Copa com escassa folhagem; folhas coriáceas, discolores, verde-amarelada na face abaxial, com indumento ferruginoso. Frutos imaturos verdes.; Floresta decidual.","SPF00211230","33",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Santana do Riacho","Serra do Cipó, Área de Proteção Ambiental Morro da Pedreira, na base dos afloramentos de metacalcário (blocos do Grupo I).","-43.666667","-19.333333",NA,"800","800","-43.666667","-19.333333","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-13 11:19:15-03","USP","SPF","203745","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca, ML","2010","03","21",NA,"Brasil",NA,NA,NA,"SPF00203745","6356",NA,NA,"A.DC.","Santos, MF","Tocantins","Araguacema",NA,"-49.827222","-9.1575",NA,"199","199","-49.827222","-9.1575","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-11-13 11:19:15-03","USP","SPF","219957","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Antar, GM","2014","09","19",NA,"Brasil",NA,NA,NA,"SPF00219957","516",NA,NA,"A.DC.","Santos, MF","Tocantins","São Félix do Tocantins",NA,"-46.552778","-10.176278",NA,"463","463","-46.552778","-10.176278","2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-13 11:19:15-03","USP","SPF","225926","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pereira, BAS","2011","11","22",NA,"Brasil",NA,NA,NA,"SPF00225926","3737",NA,NA,"A.DC.","Santos, MF","Goiás","Mambaí",NA,"-46.086667","-14.549167",NA,"698","698","-46.086667","-14.549167","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-13 11:19:15-03","USP","SPF","225929","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Saddi, EM","2011","11","14",NA,"Brasil",NA,NA,NA,"SPF00225929","555",NA,NA,"A.DC.","Anônimo","Minas Gerais","Itatiaiuçu",NA,"-44.479722","-20.212778",NA,NA,NA,"-44.479722","-20.212778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-13 11:19:15-03","USP","SPF","44208","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1985","10","11",NA,"Brasil",NA,NA,NA,"SPF00044208","1228",NA,NA,"A.DC.","Wallnöfer, B","Mato Grosso","Santa Terezinha","Ilha do Bananal.","-50.5","-10.416667",NA,NA,NA,"-50.5","-10.416667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-11-13 11:19:15-03","USP","SPF","64462","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Cordeiro, I","1987","11","05",NA,"Brasil",NA,NA,NA,"SPF00064462","CFCR11569",NA,NA,"A.DC.","Wallnöfer, B","Minas Gerais","Grão Mogol",NA,"-42.875","-16.555",NA,"1000","1000","-42.875","-16.555","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-11-13 11:19:15-03","USP","SPF","69596","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1990","06","16",NA,"Brasil",NA,NA,NA,"SPF00069596","CFCR13189",NA,NA,"A.DC.","Wallnöfer, B","Minas Gerais","Grão Mogol",NA,"-42.966667","-16.583333",NA,"750","750","-42.966667","-16.583333","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-11-13 11:19:14-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","2001","01","23",NA,"Brasil",NA,NA,NA,NA,"4816",NA,NA,"A.DC.","Pirani, JR","Mato Grosso do Sul","Camapuã",NA,"-53.897222","-19.525",NA,"612","612","-53.897222","-19.525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-11-13 11:19:15-03","USP","SPF","175946","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fiaschi, P","2004","09",NA,NA,"Brasil",NA,NA,NA,"SPF00175946","2549",NA,NA,"A.DC.","Santos, MF","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"2014",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"845","2019-11-13 11:19:15-03","USP","SPF","168999","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fiaschi, P","2004","09",NA,NA,"Brasil",NA,NA,NA,"SPF00168999","2549",NA,NA,"A.DC.","Santos, MF","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"2014",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"846","2019-11-13 11:19:15-03","USP","SPF","175937","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Euponino, A","1980","12","04",NA,"Brasil",NA,NA,NA,"SPF00175937","559",NA,NA,"A.DC.","Santos, MF","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"2006","08",NA,"68835","auto",NA,NA,NA,NA,NA,NA
"847","2019-11-13 11:19:15-03","USP","SPF","49635","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pirani, JR","1987","02","13",NA,"Brasil",NA,NA,NA,"SPF00049635","1995",NA,NA,"A.DC.","Wallnöfer, B","Bahia","Seabra",NA,"-41.7703018188477","-12.4186000823975",NA,"900","900",NA,NA,"1999",NA,NA,"57155","auto",NA,NA,NA,NA,NA,NA
"848","2019-11-13 11:19:15-03","USP","SPF","152912","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Soares-Silva, LH","1999","10","11",NA,"Brasil",NA,NA,NA,"SPF00152912","773",NA,NA,"A.DC.","Santos, MF","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"849","2019-11-13 11:19:14-03","USP","SPF","152911","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Soares-Silva, LH","1999","10","11",NA,"Brasil",NA,NA,NA,"SPF00152911","772",NA,NA,"A.DC.","Santos, MF","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"850","2019-11-13 11:19:14-03","USP","SPF","152910","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Soares-Silva, LH","1999","10","11",NA,"Brasil",NA,NA,NA,"SPF00152910","771",NA,NA,"A.DC.","Santos, MF","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"851","2019-11-13 11:19:15-03","USP","SPF","152914","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Soares-Silva, LH","1999","10","12",NA,"Brasil",NA,NA,NA,"SPF00152914","781",NA,NA,"A.DC.","Santos, MF","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2004","09",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"852","2019-11-13 11:19:15-03","USP","SPF","152913","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Soares-Silva, LH","1999","10","12",NA,"Brasil",NA,NA,NA,"SPF00152913","780",NA,NA,"A.DC.","Santos, MF","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2004","09",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"853","2019-11-13 11:19:14-03","USP","SPF","127518","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Assis, MA","1997","03","26",NA,"Brasil",NA,NA,NA,"SPF00127518","930",NA,NA,"A.DC.",NA,"Espírito Santo","Aracruz","Distrito de Santa Cruz.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"854","2019-11-13 11:19:15-03","USP","SPF","98017","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Silva, IA","1980","12","04",NA,"Brasil",NA,NA,NA,"SPF00098017","222",NA,NA,"A.DC.","Antar, GM","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"2016","02",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"855","2019-11-13 11:19:15-03","USP","SPF","98014","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Folli, DA","1990","12","21",NA,"Brasil",NA,NA,NA,"SPF00098014","1246",NA,NA,"A.DC.","Wallnöfer, B","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"2010","03",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"856","2019-11-13 11:19:15-03","USP","SPF","225930","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Folli, DA","1990","12","21",NA,"Brasil",NA,NA,NA,"SPF00225930","1246",NA,NA,"A.DC.","Wallnöfer, B","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"2010","03",NA,"48094","auto",NA,NA,NA,NA,NA,NA
"857","2019-11-13 11:19:15-03","USP","SPF","202385","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Paula-Souza, J","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00202385","8242",NA,NA,"A.DC.","Santos, MF","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,"2012","10",NA,"44163","auto",NA,NA,NA,NA,NA,NA
"858","2019-11-13 11:19:15-03","USP","SPF","181940","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Paula-Souza, J","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00181940","8380",NA,NA,"A.DC.","Santos, MF","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,NA,"2008",NA,NA,"44163","auto",NA,NA,NA,NA,NA,NA
"859","2019-11-13 11:19:14-03","USP","SPF","125875","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Forzza, RC","1997","11","24",NA,"Brasil",NA,NA,NA,"SPF00125875","401",NA,NA,"A.DC.","Wallnöfer, B","Goiás","Rio Verde",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,NA,"1999",NA,NA,"96378","auto",NA,NA,NA,NA,NA,NA
"860","2019-11-13 11:19:15-03","USP","SPF","185221","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos, MF","2008","08","26",NA,"Brasil",NA,NA,NA,"SPF00185221","378",NA,NA,"A.DC.","Santos, MF","Mato Grosso","Diamantino",NA,"-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,NA,"2008","09",NA,"134442","auto",NA,NA,NA,NA,NA,NA
"861","2019-11-13 11:19:15-03","USP","SPF","185220","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos, MF","2008","08","24",NA,"Brasil",NA,NA,NA,"SPF00185220","373",NA,NA,"A.DC.","Santos, MF","Mato Grosso","Diamantino",NA,"-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,NA,"2008","09",NA,"134442","auto",NA,NA,NA,NA,NA,NA
"862","2019-11-13 11:19:15-03","USP","SPF","178436","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Mendonça, CV","1997","05","15",NA,"Brasil",NA,NA,NA,"SPF00178436","346",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Belo Horizonte","Fundação Zoo-Botânica","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2007","03",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"863","2019-11-13 11:19:14-03","USP","SPF","147188","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rennó, L","1955","10","06",NA,"Brasil",NA,NA,NA,"SPF00147188","17515",NA,NA,"A.DC.",NA,"Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"864","2019-11-13 11:19:15-03","USP","SPF","178435","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Krieger, L","1988","10","10",NA,"Brasil",NA,NA,NA,"SPF00178435","s.n.",NA,NA,"A.DC.","Santos, MF","Minas Gerais","Bom Jardim de Minas",NA,"-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,NA,"2005","10",NA,"20996","auto",NA,NA,NA,NA,NA,NA
"865","2019-11-13 11:19:15-03","USP","SPF","214662","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lopes, WP","1997","11","26",NA,"Brasil",NA,NA,NA,"SPF00214662","493",NA,NA,"A.DC.","Antar, GM","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"2016","02",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"866","2019-11-13 11:19:15-03","USP","SPF","155779","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Lima, LR","2002","11","08",NA,"Brasil",NA,NA,NA,"SPF00155779","199",NA,NA,"A.DC.","Santos, MF","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2004","09",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"867","2019-11-13 11:19:15-03","USP","SPF","178437","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Simão-Bianchini, R","1998","01","03",NA,"Brasil",NA,NA,NA,"SPF00178437","1196",NA,NA,"A.DC.","Santos, MF","Minas Gerais","São Roque de Minas","São José do Barreiro.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2005","10",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"868","2019-11-13 11:19:14-03","USP","SPF","124963","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Moraes, JC","1954","04","14",NA,"Brasil",NA,NA,NA,"SPF00124963","937",NA,NA,"A.DC.","Santos, MF","Paraíba","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"2004","09",NA,"15425","auto",NA,NA,NA,NA,NA,NA
"869","2019-11-13 11:19:14-03","USP","SPF","124964","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Moraes, JC","1954","04","03",NA,"Brasil",NA,NA,NA,"SPF00124964","1062",NA,NA,"A.DC.","Santos, MF","Paraíba","Areia",NA,"-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"2004","09",NA,"15425","auto",NA,NA,NA,NA,NA,NA
