"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"100","2013-04-01 09:19:09-03","IPT","BCTW","6359","S","Plantae",NA,"Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Schultz, A.R.","48","1951","02","14","Brasil","Santa Catarina","Turvo","-49.6792","-28.9261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Fac. Fil. Univ. R. G. Sul - Porto Alegre","Magnoliophyta",NA,NA,NA,"18298","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-25 12:12:43-03","UFSM","SMDB","3094","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl","Alvarez, A.F.","Alvarez, A.F.; Lopes, AM","s.n.","1989","10","15","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB003094",NA,NA,NA,NA,"Igreja N.Sra. da Saúde",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-25 12:12:43-03","UFSM","SMDB","838","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl","Beltrão, R","Beltrão, R","s.n.","1957","01","15","Brasil","Rio Grande do Sul","Iraí","-53.2505989074707","-27.1935997009277",NA,NA,"SMDB000838","SMDB000838",NA,NA,NA,"Matas de Iraí",NA,NA,NA,NA,NA,NA,NA,"18820","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-25 12:12:43-03","UFSM","SMDB","2018","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl","Alvarez, A.F.","Alvarez, A.F.","s.n.","1981","04","10","Brasil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,"SMDB002018","SMDB002018",NA,NA,NA,"Caemborá",NA,NA,NA,NA,NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-25 12:12:43-03","UFSM","SMDB","1579","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl","Beltrão, R","Weigert, E","s.n.","1960",NA,NA,"Brasil","Rio Grande do Sul","Restinga Seca","-53.375","-29.8132991790771",NA,NA,"SMDB001579","SMDB001579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-25 12:12:43-03","UFSM","SMDB","1530","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl","Beltrão, R","Weigert, E","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Restinga Seca","-53.375","-29.8132991790771",NA,NA,"SMDB001530","SMDB001530",NA,NA,NA,"Passo dos Alves",NA,NA,NA,NA,NA,NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:45:14-03","MBM","MBM","130135","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","1267",NA,NA,NA,"Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM130135","MBM130135 MBM130135_1",NA,NA,NA,"20km N de Clevelândia",NA,NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:45:14-03","MBM","MBM","415135","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Motta, J.T.","Carvalho, P.E.R.","224","1984","11","30","Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM415135",NA,"2018","05","14",NA,NA,NA,"Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:45:14-03","MBM","MBM","136713","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl",NA,"Lindeman, J.; Haas, H.; Haas, H.","2879",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM136713","MBM136713",NA,NA,NA,"Campo Novo",NA,NA,NA,NA,NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:45:14-03","MBM","MBM","58106","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Pennington, T.D.","Hatschbach, G.","40490",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM058106","MBM058106",NA,NA,NA,"América de Baixo",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:45:14-03","MBM","MBM","68244","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Pirani, J.R.","Hatschbach, G.","42753",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM068244","MBM068244",NA,NA,NA,"Fartura",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:45:14-03","MBM","MBM","338016","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Cotarelli, V.M.","Francisco, E.M.","992","2005","12","12","Brazil","Paraná","Santa Cecília do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,"MBM338016","MBM338016","2007",NA,NA,NA,NA,NA,"Árvore 9m; fruto maduro. Interior da mata. CAP 0,48m; Projeção 6x5",NA,NA,"Southern America",NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:45:14-03","MBM","MBM","154310","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Pirani, J.R.","Bresolin, A.","827",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM154310","MBM154310",NA,NA,NA,"Rio Tavares, Ilha de Santa Catarina",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:45:14-03","MBM","MBM","154311","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Pirani, J.R.","Klein, R.; et al.; et al.","8854",NA,NA,NA,"Brazil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,"MBM154311","MBM154311",NA,NA,NA,"Garopaba",NA,NA,NA,NA,NA,"Southern America",NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:45:14-03","MBM","MBM","145350","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Pirani, J.R.","Solomon, J.C.","11068",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,"MBM145350","MBM145350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:45:14-03","MBM","MBM","201850","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Tressens, S.G.","Tressens, S.G.; et al.; et al.","5449",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM201850","MBM201850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:45:14-03","MBM","MBM","262077","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Tressens, S.G.","Tressens, S.G.","6473",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM262077","MBM262077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:45:14-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Barboza, E.","Dalmaso, C.A.","156","2013","04","18","Brazil","Paraná","Irati","-50.58","-25.38","-50.58","-25.38","IFN000609",NA,"2013","07","11",NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:45:14-03","MBM","MBM","392228","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Marinero, F.","Oliveira, A.A.","4032","2016","11","16","Brazil","Paraná","Ponta Grossa","-49.86","-25.2","-49.86","-25.2","MBM392228","MBM392228","2017","05","16","Conglomerado: 372; subunidade: 1; subparcela: 7; indivíduo: 53",NA,NA,"Árvore 13,4 m; flores com anteras amarelas.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:45:14-03","MBM","MBM","408090","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Cielo-Filho, R.","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1574","2014","11","20","Brazil","Paraná","Matelândia","-53.957222","-25.299167","-53.957222","-25.299167","MBM408090","MBM408090","2014","12","10","Sítio do Sr. Raimundo Rissardi, Potreiro","331","331","Árvore, 5 m, fruto maduro negro.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:45:14-03","MBM","MBM","409186","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Cordeiro, J.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6912","2015","10","01","Brasil","Paraná","Céu Azul","-53.872278","-25.212861","-53.872278","-25.212861","MBM409186","MBM409186","2016","03",NA,"Parque Nacional do Iguaçu, Estrada de chão Céu Azul-Serranópolis","606","606","Arvoreta ca. 5 m, semi-ciófila. Frutos imaturos verde-avermelhados.; Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:45:14-03","MBM","MBM","409187","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Cordeiro, J.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6890","2015","10","01","Brasil","Paraná","Céu Azul","-53.846","-25.154778","-53.846","-25.154778","MBM409187","MBM409187","2016","03",NA,"Parque Nacional do Iguaçu, Posto de Informação e Controle","651","651","Arvoreta ca. 5 m, semi-ciófila. Flores verdes, odoríferas.; Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:45:14-03","MBM","MBM","130146","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","002",NA,NA,NA,"Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM130146","MBM130146",NA,NA,NA,"20km N de Clevelândia",NA,NA,NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:45:14-03","MBM","MBM","243900","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Hatschbach, G.","Carvalho","224",NA,NA,NA,"Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM243900","MBM243900",NA,NA,NA,"CNPF",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:45:14-03","MBM","MBM","338017","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Cotarelli, V.M.","Francisco, E.M.","23","2005","10","13","Brazil","Paraná","Santa Cecília do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,"MBM338017","MBM338017","2007","09","17",NA,NA,NA,"Árvore, 10m; flor esverdeada. Interior da mata",NA,NA,"Southern America",NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:45:14-03","MBM","MBM","338018","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Vieira, A.O.S.; Vieira, A.O.S.","Pavão, O.C.; et al.; et al.","s.n.","2000","09","27","Brazil","Paraná","Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369",NA,NA,"MBM338018","MBM338018","2000",NA,NA,"Fazenda Santa Cecília do Bom Jesus",NA,NA,"Árvore de 15m; botões florais e flores creme-esverdeados; trilha no interior da mata",NA,NA,"Southern America",NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:45:14-03","MBM","MBM","37551","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Klein, R.","Lima, O.S.; et al.; et al.","8",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM037551","MBM037551",NA,NA,NA,"Fazenda Monte Alegre, Estrada do Salto Aparado",NA,NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:45:14-03","MBM","MBM","232641","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Hatschbach, G.","Maschio, W.","192",NA,NA,NA,"Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM232641","MBM232641",NA,NA,NA,"Imbuial",NA,NA,NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:45:14-03","MBM","MBM","122940","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Klein, R.","Lima, O.S.; et al.; et al.","8",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM122940","MBM122940",NA,NA,NA,"Capão do Menino",NA,NA,NA,NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:45:14-03","MBM","MBM","37550","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Smith, L.B.","Hatschbach, G.","800",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM037550","MBM037550",NA,NA,NA,"Florestal",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:45:14-03","MBM","MBM","239765","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Dias, M.C.","Medri, C.; et al.; et al.","706",NA,NA,NA,"Brazil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"MBM239765","MBM239765",NA,NA,NA,"Salto das Orquídeas",NA,NA,NA,NA,NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:45:14-03","MBM","MBM","218168","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Prantl","Jarenkow, J.A.","Jarenkow, J.A.","3354",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"MBM218168","MBM218168",NA,NA,NA,"Coxilha Seca",NA,NA,NA,NA,NA,"Southern America",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:41:30-03","UFMG","BHCB","134598","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Verdi, M; Hasckel, RP; Klemz, G","949","2008","11","18","Brasil","Santa Catarina","Lacerdópolis","-51.614444","-27.268056","-51.614444","-27.268056",NA,NA,NA,NA,NA,"Canela Furada - Santa Bárbara., Floresta Estacional Decidual. Estádio avançado.",NA,"647","Fito IFFSC 1787/S/30. Fruto imaturo verde.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:41:30-03","UFMG","BHCB","134602","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Stival-Santos, A; Uller, HF; Silveira, S","304","2008","12","15","Brasil","Santa Catarina","Celso Ramos","-51.301944","-27.629722","-51.301944","-27.629722",NA,NA,NA,NA,NA,"Linha Fabris., Interior da mata. Floresta Estacional Decidual. Estádio avançado.",NA,"749","Florística IFFSC 1187. Fruto imaturo verde.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:41:30-03","UFMG","BHCB","135863","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Heringer, G; Machado, TM; Reis, SB","201","2010","03","02","Brasil","Minas Gerais","Alto Caparaó","-41.84825","-20.4195","-41.84825","-20.4195",NA,NA,NA,NA,NA,"Parque Nacional do Caparaó, Trilha Vale Verde.","1122","1122","Arbórea, 15m de altura, fruto vermelho a vinho.; Floresta Ombrófila Densa","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:21:47-03","UFPR","UPCB","43405","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engler","Pirani, J.R.","Ceccantini, G.C.T.","1364","1999","12","27","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"Chácara Tereza Greno",NA,NA,"Árvore de 8m, DAP=19cm. Coleta da madeira do tronco a 1,3m do solo e ramo a 5m do solo..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:21:47-03","UFPR","UPCB","43406","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engler","Pirani, J.R.","Ceccantini, G.C.T.","1365","1999","12","27","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"Mata da Embrapa",NA,NA,"Árvore de 8m. Coleta da madeira do tronco AP..",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:21:47-03","UFPR","UPCB","40119","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engler","Cervi, A.C.","Cervi, A.C.","6861","1999","10","28","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha",NA,NA,"Arvoreta ±4m, flores esverdeadas. Interior do capão. Nome vulgar: pau-amargo..",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:21:47-03","UFPR","UPCB","42369","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engler","Schwarz, E.A.","Schwarz, E.A.","602","1998","05","19","Brasil","Paraná","Nova Prata do Iguaçu","-53.3466987609863","-25.6324996948242",NA,NA,NA,NA,NA,NA,NA,"Rio Vorá",NA,NA,"Árvore jovem 6m, sem flores (toda família apresenta princípio amargo no córtex..",NA,NA,NA,NA,"17572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-09-03 14:48:00-03","MO","MOBOT","100146798","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","R. Liesner (MO","Martha Serrano","Serrano 6895","2005","12","24","Bolivia","Chuquisaca","Hernando Siles","-64.0422222","-20.3294445",NA,NA,NA,NA,NA,NA,NA,"Municipio Huacareta. Serranía Los Milagros. Subiendo de la Hacienda Guzman al abra.","1854.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"140","2013-11-26 05:40:00-02","MO","MOBOT","100146801","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","R. Liesner (MO)","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","Serrano 7017","2005","12","27","Bolivia","Chuquisaca","Hernando Siles","-64.0336111","-20.3225",NA,NA,NA,NA,NA,NA,NA,"Municipio Huacareta. Serranía Los Milagros. Cañon Lacayotal.","1416.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","119074","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","J.R. Pirani (BH)","James C. Solomon","Solomon 11068","1983","10","5","Bolivia","Tarija","O'Connor","-64.21666","-21.48333",NA,NA,NA,NA,NA,NA,NA,"21.5 km E of Narvaez on road to Entre Ríos (6.9 km W of Entre Ríos). Disturbed moist sub-tropical forest.","1350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"10","83-99",NA,NA,NA
"142","2013-11-26 05:40:00-02","MO","MOBOT","2412347","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","A. Araujo-Murakami (LPB)","Julia Gutiérrez R.|et al.","Gutiérrez Romero 469","2004","2","8","Bolivia","Chuquisaca","Sud Cinti","-64.5","-20.7333333",NA,NA,NA,NA,NA,NA,NA,"Puca Pampa. Aproximadamente a 5 km de Puesto ganadero, en la parte NW del Río Alborniyoj. Bosque Boliviano-Tucumana, estacionalmente nublado, rico en Podocarpaceas, Myrtaceas, Juglandaceas, Meliaceas, Helechos y Musgos. Al borde del río albornlyol, suelo café-negro con bastante materia orgánica, especie poco frecuente, junto a Cupania.","1750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"143","2011-03-30 20:38:00-03","MO","MOBOT","2431079","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Tressens, S. G.","Sara G. Tressens|et al.","Tressens 6473","1999","11","3","Argentina","Misiones","Guaraní","-54.3","-26.9",NA,NA,NA,NA,NA,NA,NA,"Predio Guaraní. Tramo I, hacia arroyo Paraíso. Borde de selva",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-10-18 08:03:00-02","MO","MOBOT","2457314","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"F. M. Rodríguez","Rodríguez s.n.27","1910","8","21","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Aguirre",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","2481952","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Rambo, B.","A. Sehnem","Sehnem 3905","1949","10","19","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montenegro. L. Bonita. Arbor in silva.","450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-07-06 13:34:00-03","MO","MOBOT","2515463","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, J. R.","Guillermo Caballero M.","Caballero Marmori 83","1977","10",NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Stroessner C.F.A.P. in bosque alto",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"147","2009-10-25 08:46:00-02","MO","MOBOT","3185781","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.",NA,"L.C. Stutz","Stutz de Ortega 1103","1983","2",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forêt secondaire, C.F.A.P., Pto Stroessner, Km 12.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-11-26 05:40:00-02","MO","MOBOT","3249906","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","M. Serrano (HSB)","Reinaldo Lozano","Lozano 1896","2006","1","26","Bolivia","Chuquisaca","Sud Cinti","-64.25972","-21.07333",NA,NA,NA,NA,NA,NA,NA,"Cañon chapirenda, quebrada chapirenda ladera de rio. Ca. 5 km al NW de la Comunidad de Las Abras. Camino a Candado Grande, sector La Abra. Bosque semidecíduo estacional Tucumano-Boliviano. Con presencia dominate de Cedrela lilloi, Juglans australis, Chrysophyllum gonocarpum, Myrtaceas, Helechos y musgos epífitos. Doseles de 12 m en promedio. Suelos rícos en materia orgánica, con abundancia de afloramientos rocosos.","1372.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-04-02 06:36:00-03","MO","MOBOT","3368436","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","A. Araujo-Murakami (LPB)","Ariel Lliully|E. Portal|A. Tarifa","Lliully 109","2004","10","11","Bolivia","Chuquisaca","Sud Cinti","-64.52944","-20.75638",NA,NA,NA,NA,NA,NA,NA,"Cercanias de una quebrada con agua que desemboca al rio Alborniyoj. Bosque humedo con restos de Boliviano-Tucumano materia organica abundante, estrato arbustivo dominante, tambien lianas herbaceas y lenosas.","2300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
