"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"261","2020-09-12 05:00:02-03","US","US","3466466","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"G. Hatschbach & V. Nicolack","1990","8","30","Brazil","Paraná","Antonina","Cedro","-48.7118988037109","-25.4286003112793",NA,NA,"10","20","US01890394","US01890394_01 US01890394_02","54409",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"38300","auto","Dicotyledonae",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","2688873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"G. Hatschbach","1967","5","18","Brazil","Paraná","Campina Grande do Sul","Sítio de Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1000",NA,"US01890402","US01890402_01 US01890402_02","16423",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","2688874","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"G. Hatschbach","1967","5","21","Brazil","Paraná","Campina Grande do Sul","Caminho ao Cerro Verde","-49.0553016662598","-25.3055992126465",NA,NA,"1100",NA,"US01890401","US01890401_01 US01890401_02","16471",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2688898","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"G. Hatschbach","1967","8","9","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01890400","US01890400_01 US01890400_02","16893",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"37295","auto","Dicotyledonae",NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","2688887","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"G. Hatschbach","1967","10","4","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01890399","US01890399_01 US01890399_02","17303",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3172556","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"R. Kummrow, Silva & Silva","1987","8","18","Brazil","Paraná","Morretes","Véu de Noiva. Mata pluvial da Serra do Mar","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01890395","US01890395_01 US01890395_02","2940",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2790584","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"J. R. de Mattos","1964","4","16","Brazil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"US01890404","US01890404_01 US01890404_02","11770",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"18032","auto","Dicotyledonae",NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","2780101","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"J. R. de Mattos","1961","9","12","Brazil","São Paulo","Salesópolis","Estação Biológica de Boracéa","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"US01890405","US01890405_01 US01890405_02","9102",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"18032","auto","Dicotyledonae",NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","2780102","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"F. C. Hoehne","1925","9","7","Brazil","São Paulo","São Paulo","Morro do Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01890410","US01890410_01 US01890410_02","s.n.",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"53584","auto","Dicotyledonae",NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2120050","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"R. M. Klein","1950","8","31","Brazil","Santa Catarina","Brusque","Mata S. Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01890409","US01890409_01 US01890409_02","s.n.",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2780105","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D. Legrand & Kausel",NA,"J. R. de Mattos & O. Handro","1961","8","9","Brazil","São Paulo","Santo André","Estação Biológica do Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"US01890406","US01890406_01 US01890406_02","9069",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,"27258","auto","Dicotyledonae",NA,NA,"1",NA
"272","2019-12-09 17:30:23-03","UFPR","EFC","4653","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.","Tiepolo, G.","1993","09","03","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC004653",NA,"161","2015","05","08","Arbusto 3 m, em vegetação secundária no contato floresta atlântica/pinheirais. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-12-09 17:30:23-03","UFPR","EFC","9234","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.",NA,"1999","08","01","Brasil","Santa Catarina","Garuva","Rio Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"EFC009234",NA,NA,"2000","01","01","Arvoreta 3m, flores brancas, em brejo.",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"274","2019-12-09 17:30:23-03","UFPR","EFC","2272","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M.","Kuniyoshi, Y.S.; Roderjan, C.V.","1988","07","20","Brasil","Paraná","Morretes","Guaricana - COPEL","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC002272",NA,"5587","2015","05","08","Árvore no interior de floresta, 600 m s.n.m. Inflorescência ramiflora. __COMMOM_NAME__: giamirim",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"275","2019-11-13 11:26:54-03","USP","SPF","191550","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Aguiar, OT","Souza, RPM","2007","11","24","Brasil","São Paulo","Barra do Chapéu",NA,"-49.006667","-25.290556","-49.006667","-25.290556","807","807","SPF00191550",NA,"187","2008","02","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:26:54-03","USP","SPF","118026","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Garcia, RJF","Garcia, RJF","1993","08","25","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,"SPF00118026",NA,"412","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:26:54-03","USP","SPF","182493","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Anônimo","Lucas, EJ","2006","11","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.021111","-23.2375","-45.021111","-23.2375","1060","1060","SPF00182493",NA,"382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:26:54-03","USP","SPF","65182","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Mattos, J","Mattos, J","1961","08","09","Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00065182",NA,"9069","1962","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:26:54-03","USP","SPF","67440","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Mattos, J","Mattos, J","1961","08","09","Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,"SPF00067440",NA,"9069","1962","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:26:54-03","USP","SPF","39007","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Kawasaki, ML","Krieger, L","1979","09","06","Brasil","Minas Gerais","Olaria","Serra das Flores","-43.937198638916","-21.8607997894287",NA,NA,"1500","1500","SPF00039007",NA,"CESJ16485","1985","08","14",NA,NA,NA,NA,NA,"15222","auto",NA,NA,NA,NA,NA
"281","2019-11-13 11:26:54-03","USP","SPF","164710","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Mazine, FF","2003","11","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"SPF00164710",NA,"1005","2003","09",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"282","2019-11-13 11:26:54-03","USP","SPF","145325","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Kawasaki, ML","Silva, JM","1999","12","14","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"SPF00145325",NA,"3114","2000",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"283","2019-11-13 11:26:54-03","USP","SPF","34467","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Pirani, JR","1983","07","25","Brasil","São Paulo","Mogi das Cruzes","Biritiba-Uçu","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SPF00034467",NA,"725","1992",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"284","2019-11-13 11:26:54-03","USP","SPF","95829","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Rossi, L","1994","09","05","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00095829",NA,"1658","2018","04",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"285","2019-11-13 11:26:54-03","USP","SPF","121380","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Kawasaki, ML","Godoy, SAP","1995","08","15","Brasil","São Paulo","São Paulo","Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00121380",NA,"730","1997",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"286","2019-11-13 11:26:54-03","USP","SPF","46615","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Sobral, M","Aguiar, OT","1979","08","30","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00046615",NA,"s.n.","2018","04",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"287","2019-11-13 11:26:54-03","USP","SPF","147873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Mello-Silva, R","2001","09","08","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"SPF00147873",NA,"1843",NA,NA,NA,NA,NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"288","2021-03-25 13:52:50-03","UNIVILLE","JOI","18502","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Vieira, F.C.S.","2018","09","23","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.775278","-26.227778","48º46'31''W","26º13'40''S","7","7","JOI018502",NA,"2868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:52:50-03","UNIVILLE","JOI","17359","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Vieira, F.C.S.; Carvalho, R.J. de","2017","06","21","Brasil","Paraná","Doutor Ulysses","Sengés","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"JOI017359","JOI017359","4",NA,NA,NA,"Habito: Arvoreta",NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"290","2021-03-25 13:52:50-03","UNIVILLE","JOI","13771","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M. Sobral","Schmoeller, F","2012","11","01","Brasil","Santa Catarina","Joinville","Área da Prefeitura.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013771","JOI013771","271","2012","11","01","; HABITAT: borda da mata; HABITO: arbusto",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"291","2021-03-25 13:52:50-03","UNIVILLE","JOI","12641","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","F.C.S. Vieira","Schmoeller, F","2011","10","21","Brasil","Santa Catarina","Joinville","Área de preservação na Rua dos Franceses.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI012641","JOI012641","271","2018","10","19","; HABITAT: borda da mata; HABITO: arbusto",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"292","2021-03-25 13:52:50-03","UNIVILLE","JOI","6622","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","F.C.S. Vieira","F.C.S. Vieira",NA,NA,NA,"Brasil","Santa Catarina","Joinville","morro Tampa do Caixão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI006622","JOI006622","1961","2007","09","15","Habitat: Terrrestre Habito: Árvore",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"293","2021-03-25 13:52:50-03","UNIVILLE","JOI","6611","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","F.C.S. Vieira","F.C.S. Vieira","2007","09","07","Brasil","Santa Catarina","Joinville","Morro Tampa do Caixão.","-48.8456001281738","-26.3043994903564",NA,NA,"100","100","JOI006611","JOI006611","1962","2007","09","15","; HABITO: Árvore; TIPO VEGETACIONAL: Floresta OMbrófila Densa Semidecidual",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"294","2021-03-25 13:52:50-03","UNIVILLE","JOI","4832","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M.E.G. Sobral","F.C.S. Vieira","2004","08","16","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI004832","JOI004832","423","2007","07","19","; HABITAT: restinga; HABITO: fanerófita, terrestre",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"295","2021-03-25 13:52:50-03","UNIVILLE","JOI","8266","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","F.C.S. Vieira","F.C.S. Vieira","2007","11","15","Brasil","Santa Catarina","Joinville","Serra da Tromba, morro Tampa do Caixão.","-48.8456001281738","-26.3043994903564",NA,NA,"150","150","JOI008266","JOI008266",NA,"2009","03","12","; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"296","2019-10-07 09:35:13-03","UEFS","HUEFS","87668","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","campestris","Eugenia campestris","DC.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087668",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA
"297","2019-10-07 09:35:29-03","UEFS","HUEFS","11769","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Hatschbach, G.","1990","08","30","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"10","20","HUEFS0011769","HUEFS0011769","54409",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"38300","auto","Rosanae",NA,NA,NA,NA
"298","2019-10-07 09:35:29-03","UEFS","HUEFS","221341","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Silveira, N.","1990","07","19","Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HUEFS0221341",NA,"9518",NA,NA,NA,"Mata de restinga.","Angiospermae","Myrtales",NA,NA,"27350","auto","Rosanae",NA,NA,NA,NA
"299","2019-10-07 09:35:29-03","UEFS","HUEFS","34706","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Moraes, P.L.R.de","1994","09","08","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEFS0034706","HUEFS0034706","1047",NA,NA,NA,"Subosque, local úmido.","Angiospermae","Myrtales",NA,NA,"27904","auto","Rosanae",NA,NA,NA,NA
"300","2019-10-07 09:35:29-03","UEFS","HUEFS","21857","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Silva, J.M.","1994","09","01","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"HUEFS0021857","HUEFS0021857","1385",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"61623","auto","Rosanae",NA,NA,NA,NA
"301","2019-10-07 09:35:29-03","UEFS","HUEFS","49803","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel",NA,"Cruz, J.M.","1999","11","30","Brasil","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEFS0049803","HUEFS0049803","220",NA,NA,NA,"Floresta atlântica baixa.","Angiospermae","Myrtales",NA,NA,"45291","auto","Rosanae",NA,NA,NA,NA
"302","2019-09-04 19:59:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","campestris","Eugenia campestris",NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA
"303","2019-09-04 18:43:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","distans","Eugenia distans",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"304","2019-01-23 10:59:50-02","F","FMNH-SEEDPLANTS","V0065148F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","distans","Eugenia distans",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065148F","V0065148F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA
"305","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105838F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105838F","V0105838F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"306","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105835F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105835F","V0105835F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"307","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105836F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105836F","V0105836F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"308","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105839F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105839F","V0105839F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"309","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105840F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105840F","V0105840F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"310","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105841F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105841F","V0105841F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2018-05-14 16:25:33-03","F","FMNH-SEEDPLANTS","V0349033F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,"RRC ID Flag","J. R. Pirani","1983","7","25","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0349033F","V0349033F_01 V0349033F_02","725",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"725",NA,NA
"312","2016-07-14 13:26:14-03","F","FMNH-SEEDPLANTS","V0386309F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386309F","V0386309F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105837F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105837F","V0105837F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"314","2020-04-29 16:30:12-03","UFVJM","HDJF","4284","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","Faria, JEQ","Faria, JEQ","2016","07","18","Brasil","Minas Gerais","Itamonte","Margem da BR-354 indo de Itamonte para a divisa Minas Gerais/Rio de Janeiro","-44.769722","-22.365278","-44.769722","-22.365278","1623","1623","HDJF004284","HDJF004284_01","6328","2016","07",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-11-23 11:39:09-03","IAC","IAC","54003","S","Plantae","Myrtaceae-2.Myrtoideae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","2017","01","17","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, entrada da trilha para parcela NUC 01","-44.9597","-45.012952","-44.9597","-45.012952",NA,NA,NA,NA,"60","2017","02","17","Parcela NUC 01. Corte raso, seguido de fogo e pastagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-11-23 11:39:09-03","IAC","IAC","45923","S","Plantae","Myrtaceae-2.Myrtoideae","Myrceugenia","campestris","Myrceugenia campestris","(DC.) D.Legrand & Kausel","M.L. Kawasaki","J.M. Silva & J. Cordeiro","1995","12","16","Brasil","Paraná","Piraquara","Serra Piramirim","-49.0633","-25.4417","-49.0633","-25.4417",NA,NA,NA,NA,"1570","1998","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
