"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"1086","2020-12-02 13:50:00-03","MO","MOBOT","100592188","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Olivier Lachenaud","Lachenaud 984","2010","12","28","French Guiana",NA,NA,"Rivière Iracoubo, entre Carbet Gendarmerie et Roche Hirondelle. (UTM 0241344; 0599940).","-53.33422","5.42318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1087","2020-11-25 14:09:00-03","MO","MOBOT","100601787","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","L.S. Funch","Funch 1118","1999","10","6","Brazil","Bahia","Lençóis","Mata das Toalhas.","-41.3730556","-12.5069444",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1088","2020-12-02 09:31:00-03","MO","MOBOT","100142707","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","C. Delnatte|N. Boudehri|S. Linares","Delnatte 1352","2007","9","5","French Guiana","Cayenne",NA,"Mont Kotika, versant nord. Forét primaire de moyenne altidue.","-54.1861111","3.9194445",NA,NA,NA,NA,NA,"570.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1089","2020-11-25 10:28:00-03","MO","MOBOT","100366073","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Jan C. Lindeman","Lindeman 5437","1954","1","30","Suriname","Commewijne",NA,"Perica R., along road on Capoerica ridge in forest margin.","-55.0666667","5.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1090","2020-11-25 14:30:00-03","MO","MOBOT","100828148","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","F.N. Cabral|G.H. Shimizu|S.M. Costa","Cabral FC1101","2014","2","17","Brazil","Pará",NA,"Ilha de Marajó, Comunidade Joanes, Igarapé Água Boa. Área alagada.","-48.5175","-0.8580556",NA,NA,NA,NA,NA,"15.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1091","2020-11-25 14:30:00-03","MO","MOBOT","100828160","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","F.N. Cabral|G.H. Shimizu|S.M. Costa","Cabral FC1096","2014","2","17","Brazil","Pará",NA,"Ilha de Marajó, Comunidade Joanes, Igarapé Água Boa. Cerrado.","-48.5175","-0.8580556",NA,NA,NA,NA,NA,"15.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1092","2020-12-02 14:20:00-03","MO","MOBOT","100908334","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4735","2015","1","29","Brazil","Espírito Santo",NA,"Pedra da Colina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1093","2020-12-02 13:48:00-03","MO","MOBOT","100988907","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M. Fleury","Fleury 2235","2008","7","21","French Guiana",NA,NA,"Antécume pata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1094","2020-11-25 10:24:00-03","MO","MOBOT","100988924","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","E. Anunciação","Anunciação 905","2000","6","1","Brazil",NA,NA,"Reserva Ecológica do Roncador (RECOR), mata ciliar da nascente do córrego do Roncador.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1095","2020-11-25 10:33:00-03","MO","MOBOT","100992073","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","August Kappler","Kappler 1631","1844","4",NA,"Suriname","Paramaribo",NA,"Ad margines sylvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1096","2020-11-25 14:03:00-03","MO","MOBOT","100992060","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","A.P. Prata|Rossi, Ludwig (Ljudevit)|L.A. Gomes|L.A.S. Santos|A.G. Matos|E. Santos","Nascimento Prata 2619","2011","5","31","Brazil","Sergipe","Capela","RVS Mata do Junco, Borda da Mata","-37.0683334","-10.9644444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1097","2020-12-02 12:40:00-03","MO","MOBOT","100992916","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Piero G. Delprete|A. Rizzo|V. Gonsalves S.","Delprete 6751","1998","9","22","Brazil","Goiás","Colinas do Sul","Chapada dos Veadeiros. Fazenda Morro Vermelho. Córrego de Ponte e Córrego Água Quente.","-47.9","-14.2166667",NA,NA,NA,NA,NA,"570.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1098","2020-12-02 13:24:00-03","MO","MOBOT","100992919","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M. Fleury","Fleury 2005","2003","8","19","French Guiana","Cayenne",NA,"Antécume Pata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1099","2020-11-25 10:26:00-03","MO","MOBOT","101011428","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","C. Baez|et al.","Baez 685","2016","8","7","Brazil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Rio Bonito de Macaé de Cima. Mata atrás da pousada Estalagem.","-42.4288889","-22.4044444",NA,NA,NA,NA,NA,"854.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1100","2020-12-02 13:28:00-03","MO","MOBOT","101032184","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","P.C. Gadelha Neto|J.R. Lima","Gadelha Neto 3890","2014","11","23","Brazil","Paraíba","Pedras de Fogo","Granja Mauriceia Floresta Estacional Semidecidual das Terras Baixas.","-34.9636111","-7.4144444",NA,NA,NA,NA,NA,"98.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1101","2020-11-25 13:39:00-03","MO","MOBOT","101140464","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","John L. Clark|F. Farro Pérez|Laura Clavijo|M. Overstreet","Clark 11533","2010","5","19","Peru","Madre de Dios","Tambopata","Distrito: Puerto Maldonado, terrenos de la UNSAC (Universidad San Antonio Abad de Cusco). Km 20 along highway Puerto Maldonado-Cusco.","-69.3330556","-12.6483333",NA,NA,NA,NA,NA,"266.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1102","2020-12-02 13:54:00-03","MO","MOBOT","1214204","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Enrique Forero|et al.","Forero 4602","1979","4","5","Colombia","Chocó",NA,"Hoya del rio San Juan, río Bicordó, afluente del río San Juan. Alrededores de Noanamá.","-76.9166667","4.7",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1103","2020-12-02 13:55:00-03","MO","MOBOT","1214515","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Enrique Forero|et al.","Forero 8818","1982","4","3","Colombia","Chocó",NA,"Hoya del rio Atrato, Bete, alrededores de la poblacion.","-76.795871","6.007282",NA,NA,NA,NA,NA,"50.00000000","60.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1104","2020-11-25 10:29:00-03","MO","MOBOT","1290666","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Barry E. Hammel|Sylva Koemar","Hammel 21775","1998","5","1","Suriname","Sipaliwini",NA,"Vicinity of airstrip along Ulemari River, 71 km up Ulemari River from its confluence with Litani River. White sand, blackwater swamp forest.","-54.5411111","3.1047222",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,"34","6",NA
"1105","2020-12-09 09:13:00-03","MO","MOBOT","1300675","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Camilo Díaz S.|Henry Ramirez","Díaz Santibáñez 9346","1997","10","5","Peru","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Trocha Juliaca- Pampas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,"327","6",NA
"1106","2020-12-02 07:52:00-03","MO","MOBOT","1440851","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Alwyn H. Gentry|José Schunke V.|James Aronson","Gentry 25640","1979","3","13","Peru","San Martín","Mariscal Cáceres","12 km W of Tocache, near Río Tocache, mature flatland forest on lateritic soil.","-76.6","-8.2",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,"1781","7",NA
"1107","2020-12-02 10:39:00-03","MO","MOBOT","1510571","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Lynn J. Gillespie|et al.","Gillespie 2652","1989","12","8","Guyana",NA,NA,"Vicinity of Kuru Kuru Creek along the Soesdyke-Linden Highway","-58.2166667","7.4",NA,NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1108","2020-12-02 14:39:00-03","MO","MOBOT","1510685","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","William J. Hahn|Emmet J. Judziewicz|S. Tiwari|Doorjoohan Gopaul","Hahn 4593","1988","4","15","Guyana",NA,NA,"Kaieteur Falls National Park; along river above falls","-59.4833333","5.1666667",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1109","2020-11-25 10:57:00-03","MO","MOBOT","1510696","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","William J. Hahn|S. Tiwari","Hahn 5127","1989","1","22","Guyana",NA,NA,"Cuyyni-Mazauni Region: Kartabo, Willems Timber Concesion. Wallaba (Eperua) forest on white sand.","-58.8333333","6.35",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1110","2020-11-25 08:31:00-03","MO","MOBOT","1510701","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","William J. Hahn|S. Tiwari","Hahn 5177","1989","1","24","Guyana",NA,NA,"Kartabo, Willems Timber concession","-58.8333333","6.35",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1111","2020-12-02 14:40:00-03","MO","MOBOT","1510706","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","William J. Hahn|Doorjoohan Gopaul","Hahn 5220","1989","2","8","Guyana",NA,NA,"Kamarang, near village","-60.6166667","5.9",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1112","2020-12-09 09:11:00-03","MO","MOBOT","1157946","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","M. Aguilar R.|D. Castro","Aguilar R. 642","1996","4","22","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath,Quebrada Palma Real Grande. Bosque de rivera.","-68.9133333","-12.9530556",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"1113","2020-11-25 07:39:00-03","MO","MOBOT","1510786","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|B. Hoffman","Henkel 212","1992","11","10","Guyana",NA,NA,"Pakaraima Mts, 4-9 km NW of Mt. Ayanganna between Koatse and Kangu Rivers","-60.0333333","5.4333333",NA,NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1114","2020-11-25 07:39:00-03","MO","MOBOT","1510819","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|M. Chin","Henkel 535","1992","12","18","Guyana",NA,NA,"Lower 7 km of Kerite Creek, 1 km N of Goldmine settlement","-58.65","6.5333333",NA,NA,NA,NA,NA,"0E8","15.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1115","2020-11-25 08:58:00-03","MO","MOBOT","1510911","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|M. Chin|R. Williams|B. Klein","Henkel 1707","1993","3","30","Guyana",NA,NA,"Macouria River from 5-10 km from its mouth","-58.5166667","6.45",NA,NA,NA,NA,NA,"0E8","5.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1116","2020-11-25 12:13:00-03","MO","MOBOT","1510915","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|M. Chin|R. Williams|B. Klein","Henkel 1792","1993","3","31","Guyana",NA,NA,"Essequibo River, E bank, upstream 2-4 km from Bartica, island shore and mainland","-58.5833333","6.4166667",NA,NA,NA,NA,NA,"0E8","5.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1117","2020-11-25 08:58:00-03","MO","MOBOT","1510916","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|M. Chin|R. Williams|B. Klein","Henkel 1801","1993","3","31","Guyana",NA,NA,"Essequibo River, E bank, upstream 2-4 km from Bartica, island shore and mainland","-58.5833333","6.4166667",NA,NA,NA,NA,NA,"0E8","5.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1118","2020-11-25 08:31:00-03","MO","MOBOT","1510945","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|R. Williams","Henkel 2209","1993","7","14","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park, Kaieteur gorge, W bank Potaro R, 0.5-2.5 km from falls","-59.4666667","5.1833333",NA,NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1119","2020-12-02 14:41:00-03","MO","MOBOT","1511060","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|R. Williams|S. Fratello|L. Williams","Henkel 4145","1993","11","7","Guyana",NA,NA,"Pakaraima Mts, Mt. Wokomung; Suruwabaru Creek, 1-2 km from juncture with Yuarba River","-59.9","5.0333333",NA,NA,NA,NA,NA,"675.00000000","750.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1120","2020-12-02 14:23:00-03","MO","MOBOT","1511135","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Terry W. Henkel|M. Chin|R. Williams|R. James","Henkel 5201","1994","3","15","Guyana",NA,NA,"Acarai Mts; Sipu River, 7-10 km from juncture with Essequibo River","-58.9","1.4166667",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1121","2020-11-25 07:28:00-03","MO","MOBOT","1511358","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","B. Hoffman|G. Marco|M. Koplik","Hoffman 2020","1992","7","15","Guyana",NA,NA,"Pakaraima Mountains, Kurupung Landing, 0.5-1.0 km SW on Kurupung River","-60.2833333","6.15",NA,NA,NA,NA,NA,"75.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1122","2020-11-25 08:57:00-03","MO","MOBOT","1511387","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","B. Hoffman|G. Marco","Hoffman 2262","1992","8","4","Guyana",NA,NA,"Pakaraima Mtns, Meamu R. headwaters, 1.5 km W Marali Falls, riverside trail","-60.45","6.25",NA,NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1123","2020-12-02 14:40:00-03","MO","MOBOT","1511392","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","B. Hoffman|G. Marco","Hoffman 2303","1992","8","5","Guyana",NA,NA,"Pakaraima Mtns, Meamu R. camp, below 1st big rapids, furthest navigable point","-60.4166667","6.25",NA,NA,NA,NA,NA,"80.00000000","90.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1124","2020-11-25 07:33:00-03","MO","MOBOT","1511407","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","B. Hoffman|C. Roland","Hoffman 2418","1992","8","13","Guyana",NA,NA,"Pakaraima Mtns, Kurupung Landing; NW side of river","-60.2666667","6.15",NA,NA,NA,NA,NA,"75.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1125","2020-11-25 07:40:00-03","MO","MOBOT","1511418","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","B. Hoffman|L. Roberts","Hoffman 2589","1992","9","13","Guyana",NA,NA,"Akawini River, 3.0-5.0 km SW Waikinipu Cr. mouth from Waikinipu village","-58.7666667","7.3",NA,NA,NA,NA,NA,"20.00000000","40.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1126","2020-11-25 09:00:00-03","MO","MOBOT","1511582","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Lars P. Kvist|Ximena Londoño|O.C. Steele|S. Tiwari","Kvist 352","1987","10","6","Guyana",NA,NA,"Chenapou, Amerindian village (Patumona) 50 km upstream from Kaieteur Falls","-59.5666667","5",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1127","2020-11-25 12:17:00-03","MO","MOBOT","1511774","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","Tim McDowell","McDowell 3716","1990","11","11","Guyana",NA,NA,"Eping River, from Golden Star Resources camp to 0.5 km upstream","-60.1166667","6.0833333",NA,NA,NA,NA,NA,"76.00000000","122.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1128","2020-12-02 14:39:00-03","MO","MOBOT","1511928","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","P. Mutchnick|Terry W. Henkel|R. Williams","Mutchnick 62","1994","10","18","Guyana",NA,NA,"Pakaraima Mtns; upper Ireng watershed, Sukabi River, base of Andu Falls","-59.9666667","5.1",NA,NA,NA,NA,NA,"625.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1129","2020-11-25 07:28:00-03","MO","MOBOT","1512229","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","John James Pipoly, III|Ganeshwar Gharbarran","Pipoly 9942","1987","1","25","Guyana",NA,NA,"Kaieteur National Park","-59.4833333","5.1666667",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1130","2020-11-25 08:32:00-03","MO","MOBOT","1512261","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","Pipoly 10334","1987","2","20","Guyana",NA,NA,"Chinoweing Village; Ayanganna Plateau","-60.1166667","5.5333333",NA,NA,NA,NA,NA,"650.00000000","675.00000000",NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1131","2020-11-25 13:44:00-03","MO","MOBOT","1512619","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","H. David Clarke","Clarke 3066","1996","11","10","Guyana",NA,NA,"Kamoa Mts., just below summit; 2 km N of camp on Kamoa River","-58.8344444","1.5472222",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1132","2020-12-02 09:20:00-03","MO","MOBOT","1512792","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","H. David Clarke|T.H. Hollowell|K. David|Chris Chin|C. Perry","Clarke 5415","1997","7","6","Guyana",NA,NA,"Paruima, 9 km W; 0.5-1.0 km E of Ararata scrub area","-61.1444444","5.8266667",NA,NA,NA,NA,NA,"780.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1133","2020-12-02 14:41:00-03","MO","MOBOT","1512858","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","H. David Clarke|K. David|Chris Chin|C. Perry","Clarke 6067","1997","7","24","Guyana",NA,NA,"Paruima, 1-3 km S; Illubia Creek, 0.5 km E of confluence with Kamarang River","-61.0658333","5.7969444",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1134","2020-12-02 14:23:00-03","MO","MOBOT","1512868","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","H. David Clarke|K. David|Chris Chin|C. Perry","Clarke 6161","1997","7","27","Guyana",NA,NA,"Paruima River, 0-1 km N of confluence with Kamarang R.","-61.0616667","5.815",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1135","2020-12-02 14:38:00-03","MO","MOBOT","1513008","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","pedunculosa","Psychotria pedunculosa","Rich.","H. David Clarke|R. Williams|C. Perry","Clarke 7862","1998","9","14","Guyana",NA,NA,"Sipu River, 5-7 km E of camp","-58.9519444","1.4213889",NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"C.M. Taylor (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
