"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","locality","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"415","2011-03-25 20:35:00-03","MO","MOBOT","2254287","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Cocucci, A. A. & Sérsic, A. N.",NA,NA,NA,"Andrea A. Cocucci|A.N. Sérsic|J. Nattero","2003","3","13","Argentina","San Juan","Iglesia","-69.57138","-30.55861",NA,NA,NA,NA,NA,"Ruta nacional nº 150: camino al Paso del Agua Negra, pasando unos 20 km el puesto de Gendarmería Puesto Viejo",NA,NA,"Cocucci 2565","South America","2967.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2010-11-21 06:11:00-02","MO","MOBOT","2281235","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Djaja D. Soejarto|et al.","1971","8","10","Colombia","Antioquia","Medellín",NA,NA,NA,NA,NA,NA,NA,"Ciudad universitaria. bh-P",NA,NA,"Soejarto 3073","South America","1480.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2013-11-13 11:15:00-02","MO","MOBOT","2281236","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Ramiro Fonnegra G.|et al.","1999","1","16","Colombia","Antioquia","Copacabana",NA,NA,NA,NA,NA,NA,NA,"Vereda El Cabuyal. bh-P",NA,NA,"Fonnegra G. 6755","South America","1700.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","2430854","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Múlgura de Romero, M. E.",NA,NA,NA,"F. Biganzoli","1999","9","24","Argentina","Misiones","San Pedro","-54.15","-26.83333",NA,NA,NA,NA,NA,"Ruta provincial 21, a 19 km de ruta 14 a Moconá.",NA,NA,"Biganzoli 647","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2010-10-08 20:50:00-03","MO","MOBOT","2431024","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Roberto Kiesling|S. Meglioli","1987","1","20","Argentina","San Juan","Calingasta",NA,NA,NA,NA,NA,NA,NA,"El Leoncito E del Observatorio",NA,NA,"Kiesling 6474","South America","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","2431037","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Grondona, E. M.",NA,NA,NA,"Luis Ariza Espinar","1960","1","6","Argentina","San Juan","Chimbas",NA,NA,NA,NA,NA,NA,NA,"Chimbas",NA,NA,"Ariza Espinar 661","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","2431051","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Grondona, E. M.",NA,NA,NA,"Luis Ariza Espinar","1960","1","8","Argentina","San Juan","Chimbas",NA,NA,NA,NA,NA,NA,NA,"Chimbas: En calle Mendoza al 2000",NA,NA,"Ariza Espinar 668","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2012-05-09 05:09:00-03","MO","MOBOT","2443861","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Solís Neffa, V., //",NA,NA,NA,"V.G. Solís Neffa|G.J. Seijo|D. Hojsgaard|J. Chillan","2002","1","23","Argentina","Salta","Metán","-64.56805","-25.03138",NA,NA,NA,NA,NA,"Ayo. Castellanos y ruta 5, pasando el desvío hacia el parque Nacional El Rey",NA,NA,"Solís Neffa 916","South America","683.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2018-06-22 05:25:00-03","MO","MOBOT","2481251","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Pe. Raulino Reitz","1949","11","29","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Brusque. Azambuja",NA,NA,"Reitz 3219","South America","30.00000000","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2012-03-28 05:28:00-03","MO","MOBOT","2776983","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Jorge Caranqui","2004","7","12","Ecuador","Chimborazo",NA,"-79.10166","-2.22194",NA,NA,NA,NA,NA,"Canto!4n Cumanda!. Recinto San Vicente. Vi!4a Cumanda! - Naranjapata.Huerto de plantas medicinales para Jambikiwa.",NA,NA,"Caranqui 1207","South America","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2011-03-17 09:52:00-03","MO","MOBOT","3005312","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Calaway H. Dodson|P.M. Dodson","1981","9","12","Ecuador",NA,NA,"-79.9","-2.1666667",NA,NA,NA,NA,NA,"Capeira. 21 km N of Guayaquil on road to Daule. Plants cultivated around house of Sabino Hernandez.",NA,NA,"Dodson 11119","South America","20.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,"1","183",NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","3009380","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Calaway H. Dodson","1981","10","7","Ecuador","Azuay",NA,"-78.9825","-2.83583",NA,NA,NA,NA,NA,"Chullambaba, 11 km N of Cuenca in the Cuenca valley near the river. At the country estate of Marcelo Jaramillo.",NA,NA,"Dodson 11629","South America","2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",NA
"427","2012-02-29 14:19:00-03","MO","MOBOT","3082564","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"E. Kohn","1991",NA,NA,"Ecuador","Cañar",NA,"-78.88333","-2.5",NA,NA,NA,NA,NA,"Ingapirca Parish; Ingapirca; highly disturbed; Montane Humid Forest life zone.",NA,NA,"Kohn 1406","South America","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-06 12:50:00-03","MO","MOBOT","3082737","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","1982","10","11","Venezuela","Zulia",NA,"-72.6666667","10.7930555",NA,NA,NA,NA,NA,"dtto: Mara; alrededores del Puesto El Bosque de la Guardia Nac. En bosque nublado humedo.",NA,NA,"Bunting 12350","South America","1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"429","2020-07-10 13:53:00-03","MO","MOBOT","3082820","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"W. Fischer","1914","9",NA,"Argentina","Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fischer 211","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"430","2020-07-10 13:54:00-03","MO","MOBOT","3083045","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"W. Fischer","1914","9",NA,"Argentina","Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Vicinity of General Roca;",NA,NA,"Fischer 211","South America","250.00000000","360.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"431","2010-10-07 15:39:00-03","MO","MOBOT","3083117","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Knud Rahn",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","9","19","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"marshy slope. cerrado sloeps, chapada da Contagem. 30km NE of Brasillia, DF.",NA,NA,"Irwin 8470","South America","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2011-01-03 12:27:00-02","MO","MOBOT","3083276","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|James A. Duke","1979","2","6","Ecuador","Los Ríos","Quevedo",NA,NA,NA,NA,NA,NA,NA,"km 12; Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo",NA,NA,"Dodson 7526","South America","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2011-04-05 19:39:00-03","MO","MOBOT","3083324","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|G. Shupp","1979","10","7","Ecuador","El Oro","Piñas",NA,NA,NA,NA,NA,NA,NA,"km 19; road from Pinas to Sta Rosa;",NA,NA,"Dodson 8903","South America","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2014-02-28 20:51:00-03","MO","MOBOT","3083370","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Henk van der Werff",NA,NA,NA,"L. Fowler","1980",NA,NA,"Ecuador","Galapagos","Isabela","-91.12174","-0.41715",NA,NA,NA,NA,NA,"Volcano Alcedo",NA,NA,"Fowler 52","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2014-01-20 09:24:00-02","MO","MOBOT","3083484","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"R. Romero Castañeda","1961","5","21","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,"San Andres",NA,NA,"Romero Castañeda 8977","South America","1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2015-08-10 05:49:00-03","MO","MOBOT","3083643","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"Amaro Macedo","1944","4","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Macedo 348","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2010-06-07 15:59:00-03","MO","MOBOT","3083739","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Alban N. Stewart","1905","1","3","Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,"Villamil;",NA,NA,"Stewart 3413","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2011-06-10 23:39:00-03","MO","MOBOT","3083882","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Abundio Sagástegui A.","1972","9","26","Peru","La Libertad","Trujillo",NA,NA,NA,NA,NA,NA,NA,"Jardin del La Libertad ; cultivado y humedo;",NA,NA,"Sagástegui Alva 7642","South America","45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2014-11-11 17:32:00-02","MO","MOBOT","3084031","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","E Currate",NA,NA,NA,"C.A. Ridoutt","1939",NA,NA,"Peru","Lima",NA,NA,NA,NA,NA,NA,NA,NA,"Alborde de una acquia formada de una vertiente, cerca del mar",NA,NA,"Ridoutt 12234","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2012-12-02 09:17:00-02","MO","MOBOT","3084241","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","P A Silverstone-Sopkin",NA,NA,NA,"Philip A. Silverstone-Sopkin","1991","4","11","Colombia","Valle del Cauca","Cali",NA,NA,NA,NA,NA,NA,NA,"Barrio Santa Teresita, Calle 1A Oeste #6-41, zona abierta perturbada de prado a lo largo del anden",NA,NA,"Silverstone-Sopkin 6099","South America","995.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","3084449","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"MADRIGAL","1989","6","16","Colombia","Nariño","Tumaco","-78.68333","1.66666",NA,NA,NA,NA,NA,"Rio Rosario; Vereda Santa Maria;",NA,NA,"MADRIGAL 659","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-04-10 05:40:00-03","MO","MOBOT","3084531","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R. Ferreyra",NA,NA,NA,"Ramón Ferreyra","1959","12","20","Peru","Arequipa","Caraveli",NA,NA,NA,NA,NA,NA,NA,"lomas de Atiquipa, cerca a Chala. Ladera.",NA,NA,"Ferreyra 13967","South America","300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2012-02-29 14:19:00-03","MO","MOBOT","3085666","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"E. Kohn","1991","4","10","Ecuador","Imbabura","Otavalo","-78.23333","0.25",NA,NA,NA,NA,NA,"Peguche comm; Low Montane Dry Forest life zone.",NA,NA,"Kohn 1332","South America","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2014-02-25 05:40:00-03","MO","MOBOT","3086036","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","G Aymard",NA,NA,NA,"Ángel Fernández","1986","5",NA,"Venezuela","Bolívar",NA,"-62.5166667","8",NA,NA,NA,NA,NA,"Hato la Chara; Bosque sobre Loma;",NA,NA,"Fernández 3078","South America","17.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"445","2010-05-15 05:57:00-03","MO","MOBOT","3086237","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Timothy C. Plowman","1981","11","25","Peru","Lima",NA,NA,NA,NA,NA,NA,NA,NA,"Jesus Maria: Museo de Historia Natural",NA,NA,"Plowman 11004","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2014-05-20 12:04:00-03","MO","MOBOT","3086425","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R Liesner",NA,NA,NA,"Diego Giraldo-Cañas","1992","7","15","Colombia","Antioquia","Itaguí",NA,NA,NA,NA,NA,NA,NA,"Barrio Simon Bolivar, carrera 50x calle 64.",NA,NA,"Giraldo-Cañas 981","South America","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","3440745","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"P. Francia","1986","5",NA,"Peru","Ancash","Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,"Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.",NA,NA,"Francia 55","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2013-08-23 04:12:00-03","MO","MOBOT","3457442","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","E. Fernández (BOLV)",NA,NA,NA,"Erika Fernández","2005","10","30","Bolivia","Cochabamba","Ayopaya","-66.71361","-16.70166",NA,NA,NA,NA,NA,"San Cristobal. Ladera con 30º de pendiente, con suelos poco profundos. Mesobosque montano húmedo de yunga. Caracterizado por Hedyosmum angustifolium, Protium bolivianum, Clusia cf flaviflora, Didymopanax sp. El sotobosque poco denso, dominado por Pteridophytas y Melastomataceae, con presencia de epífitas.",NA,NA,"Fernández Terrazas 4084","South America","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-07-02 03:32:00-03","MO","MOBOT","3458319","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Phylliis S. Bentley","1983","2","8","Ecuador","Galapagos","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Charles Darwin Research Station. Area immediately in front of domitories with lava blocks and sand. In full sun.",NA,NA,"Bentley 207","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2008-07-02 03:32:00-03","MO","MOBOT","3458322","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","S. Romaniuc N. & D.F. Pereira",NA,NA,NA,"Tatiana Sendulsky","1966","12","7","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Capital, 10 km do centro da cidade de São Paulo, aos arredores do Instituto de Botânica, Parque do Estado.",NA,NA,"Sendulsky 454","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-07-02 03:32:00-03","MO","MOBOT","3458323","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"O.L. Orozco","2000","4","19","Peru","Cajamarca",NA,"-78.37583","-7.25444",NA,NA,NA,NA,NA,"Mun. Jesús: First few meters of trail Jesús-Chuco. Growing on pastures.",NA,NA,"Orozco 130","South America","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-07-02 03:32:00-03","MO","MOBOT","3458328","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Tod F. Stuessy|Roger W. Sanders","1980","2","10","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masatierra: San Juan Bautista, S side of village on path to El Palillo beach and picnic area, below small bluff.",NA,NA,"Stuessy 5137","South America","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","506534","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"John S. Brandbyge","1983","10","23","Ecuador","Tungurahua",NA,"-78.61666","-1.25",NA,NA,NA,NA,NA,"Ambato. Ciudadela España. Ruderal areas.",NA,NA,"Brandbyge 42404","South America","2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2011-06-27 10:51:00-03","MO","MOBOT","506644","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Foster's catalog notes file",NA,NA,NA,"Miguel Bang","1890",NA,NA,"Bolivia","La Paz","Murillo",NA,NA,NA,NA,NA,NA,NA,"Murillo",NA,NA,"Bang 156","South America","3048.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA
"455","2012-12-27 12:43:00-02","MO","MOBOT","506663","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Knud Rahn (C)",NA,NA,NA,"James C. Solomon","1983","9","12","Bolivia","La Paz","Murillo","-68.0166667","-16.05",NA,NA,NA,NA,NA,"44.0 km below the Lago Zongo dam. Vicinity of Cahua hydroelectric plant. Moist forest, disturbed, alternating with chacos and secondary forest.",NA,NA,"Solomon 10847","South America","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","83-84",NA
"456","2008-05-27 22:02:00-03","MO","MOBOT","506675","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R.Liesner(MO)",NA,NA,NA,"Thomas B. Croat","1990","2","16","Colombia","Valle del Cauca",NA,"-76.06666","3.91666",NA,NA,NA,NA,NA,"Along road between Tulua and Santa Lucia (via La Marina, La Moralia, Venus and Monteloro) SE of Tulua, at Hacienda Piedritas, 6.8 km S of Monteloro, along margins of virgin forest and pasture.",NA,NA,"Croat 70633","South America","2080.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,"3","44",NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","506718","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Ronald L. Liesner (MO)",NA,NA,NA,"Philip J. Barbour","1978","6","5","Peru","Piura",NA,NA,NA,NA,NA,NA,NA,NA,"Hills of Chiarnique ca. 20 km east-northeast of Ñaupe.",NA,NA,"Barbour 2138","South America","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","506816","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Rahn",NA,NA,NA,"A. Pachano",NA,NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pachano 173","South America","2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2018-02-08 16:21:00-02","MO","MOBOT","506917","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","1986","12","5","Peru","Loreto",NA,"-76.6","-2.6833333",NA,NA,NA,NA,NA,"Kapawari, Río Pastaza.",NA,NA,"Lewis 12640","South America","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3","86-21",NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","506962","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Gladys Rodriguez (FVG 2003)",NA,NA,NA,"Ronald L. Liesner","1985","11","10","Venezuela","Bolívar",NA,"-61.58333","4.5",NA,NA,NA,NA,NA,"0 to 2 km W of El Pauji. Savannah and forest. Elev. 850 to 900 m, 4º30'N, 61º35'W.",NA,NA,"Liesner 19843","South America","850.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,"2","85-54",NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","507261","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R.Liesner(MO)",NA,NA,NA,"Marko Lewis","1990","2","19","Bolivia","La Paz","Inquisivi","-67.21666","-16.98333",NA,NA,NA,NA,NA,"Quime Market - - Medicinal plant purchased in the Sunday market at Quime. But origin of plant is in the Inquisivi area.",NA,NA,"Lewis 37113","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","41",NA
"462","2011-06-13 14:54:00-03","MO","MOBOT","507334","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","R.Liesner(MO)",NA,NA,NA,"Carlos E. Cerón","1990","7","25","Ecuador","Cotopaxi","Latacunga","-78.56666","-0.78333",NA,NA,NA,NA,NA,"Parroquia Mulaló. Bosque Húmedo Montano. Informantes: Angel Freire, María Ocasi, José Nieto, Blanca Flores.",NA,NA,"Cerón Martínez 11639","South America","3020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","90-75",NA
"463","2012-08-16 05:10:00-03","MO","MOBOT","507342","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","P.M. Jørgensen",NA,NA,NA,"Severo Espinoza","1981","9","30","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espinoza 2","South America","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","507352","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Jørgensen",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","25","Ecuador","Chimborazo",NA,"-78.65","-1.66666",NA,NA,NA,NA,NA,"Riobamba. Market at San Alonso.",NA,NA,"Filskov 37417","South America","2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","507356","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Jens E. Madsen","1981","11","29","Ecuador","Loja",NA,"-79.2","-4",NA,NA,NA,NA,NA,"Ethnobotanic plants, from the market in Loja.",NA,NA,"Madsen 36777","South America","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2017-04-27 05:19:00-03","MO","MOBOT","507363","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Rahn",NA,NA,NA,"G. Firmin",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firmin 215","South America","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","507366","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","8","Ecuador","Pichincha",NA,"-78.68333","0.13333",NA,NA,NA,NA,NA,"Nanegalito. Gardens and fields in the village.",NA,NA,"Filskov 37017","South America","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2013-07-28 05:58:00-03","MO","MOBOT","507373","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Rahn",NA,NA,NA,"Gunnar Wilhelm Harling",NA,NA,NA,"Ecuador","Azuay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Harling 737","South America","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","507376","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","21","Ecuador","Imbabura",NA,"-78.11666","0.35",NA,NA,NA,NA,NA,"Ibarra. The market in Ibarra.",NA,NA,"Filskov 37292","South America","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","507383","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.",NA,NA,NA,NA,"Jaime L. Jaramillo|Jaramillo, X.|Lascano, L.","1980","5","6","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 2450","South America","2133.00000000","3535.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","507404","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","major","Plantago major","L.","Jørgensen",NA,NA,NA,"B. Løjtnant|Ulf Molau","1979","7","14","Ecuador","Pichincha",NA,"-78.5","-0.2",NA,NA,NA,NA,NA,"Quito, around Universidad Católica. Ruderal vegetation. Along streets.",NA,NA,"Løjtnant 15881","South America","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
