"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"231","2015-09-04 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P02979417","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Sastre, C.",NA,"1971","3","21",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02979417' target='other'> <mi>dwc_moreinfo</mi></a>","P02979417",NA,NA,"Benth.",NA,NA,NA,"Comisaría del Vichada: carretera entre Pto. carreño y Pto. gaitán; Fundo El Delirio. Bajo Rompe cajas.",NA,NA,"P02979417_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1464",NA
"232","2015-09-04 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P02979418","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes",NA,NA,"1971","3","26",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02979418' target='other'> <mi>dwc_moreinfo</mi></a>","P02979418",NA,NA,"Benth.",NA,NA,NA,"Departamento del Meta: carretera de Puerto Gaitán hacia Planadas, a 15k de la carretera central.",NA,NA,"P02979418_01","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1553",NA
"233","2015-09-04 08:47:26-03","MNHN","RECOLNAT_MNHN_P","P02979419","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes",NA,NA,"1971","4","1",NA,"Colômbia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02979419' target='other'> <mi>dwc_moreinfo</mi></a>","P02979419",NA,NA,"Benth.",NA,NA,NA,"Departamento del Meta: municipio de San Juan de Arama; margtem izquierda del caño Cunímia. Hatos El vaticano, San Miguel y Mirolindo.",NA,NA,"P02979419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1692",NA
"234","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012168","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012168' target='other'> <mi>dwc_moreinfo</mi></a>","P03012168",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,"P03012168_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607",NA
"235","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012169","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, H.S.|Smith, G.L.|Harley, R.M.",NA,"1971","3","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012169' target='other'> <mi>dwc_moreinfo</mi></a>","P03012169",NA,NA,"Benth.",NA,"Bahia",NA,"Ca 8km NW of Barreiras, incomplete road to Santa Rita da Cassia.",NA,NA,"P03012169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31423",NA
"236","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012170","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, H.S.|Smith, G.L.|Harley, R.M.",NA,"1971","3","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012170' target='other'> <mi>dwc_moreinfo</mi></a>","P03012170",NA,NA,"Benth.",NA,"Bahia",NA,"Valley of the Rio das Ondas, ca. 80 km W of Barreiras.",NA,NA,"P03012170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31663",NA
"237","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012173","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Regnell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012173' target='other'> <mi>dwc_moreinfo</mi></a>","P03012173",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,"P03012173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 318",NA
"238","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012175","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012175' target='other'> <mi>dwc_moreinfo</mi></a>","P03012175",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,"P03012175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA
"239","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012176","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012176' target='other'> <mi>dwc_moreinfo</mi></a>","P03012176",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,"P03012176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8217",NA
"240","2015-09-04 08:50:04-03","MNHN","RECOLNAT_MNHN_P","P03012178","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Irwin, H.S.|Smith, G.L.|Harley, R.M.",NA,"1971","3","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012178' target='other'> <mi>dwc_moreinfo</mi></a>","P03012178",NA,NA,"Benth.",NA,"Bahia",NA,"Valley of the Rio das Ondas. Espigão Mestre, ca. 8 km NW of Barreiras, incomplete road to Santa Rita da Cássia.",NA,NA,"P03012178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31423",NA
"241","2015-09-04 08:50:04-03","MNHN","RECOLNAT_MNHN_P","P03012181","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012181' target='other'> <mi>dwc_moreinfo</mi></a>","P03012181",NA,NA,"Benth.",NA,"Minas Gerais",NA,NA,NA,NA,"P03012181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA
"242","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012166","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Richards, P.W.",NA,"1968","8","6",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012166' target='other'> <mi>dwc_moreinfo</mi></a>","P03012166",NA,NA,"Benth.",NA,"Mato Grosso",NA,"Campo at S end of R 11, Base Camp Square.","-51.76667","-12.81667","P03012166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6605",NA
"243","2015-09-04 08:50:04-03","MNHN","RECOLNAT_MNHN_P","P03012179","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Harley, R.M.|Souza, R.",NA,"1968","9","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012179' target='other'> <mi>dwc_moreinfo</mi></a>","P03012179",NA,NA,"Benth.",NA,"Mato Grosso",NA,"R 10, c. 12 km SW of base camp. Near Lago de Leo.","-51.76667","-12.81667","P03012179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10319",NA
"244","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012182","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","10","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012182' target='other'> <mi>dwc_moreinfo</mi></a>","P03012182",NA,NA,"Benth.",NA,"Mato Grosso","Nova Xavantina","Brickworks near Olaria, just SW of Xavantina.","-52.23333","-14.63333","P03012182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6724",NA
"245","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012183","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012183' target='other'> <mi>dwc_moreinfo</mi></a>","P03012183",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,"P03012183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19699",NA
"246","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012184","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Glaziou",NA,"1892","4","26",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012184' target='other'> <mi>dwc_moreinfo</mi></a>","P03012184",NA,NA,"Benth.",NA,"Minas Gerais",NA,"Rio Preto (Cipó) et Rio das Pedras (Vale).",NA,NA,"P03012184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19685",NA
"247","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012185","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Warming], [E.",NA,"1863","11","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012185' target='other'> <mi>dwc_moreinfo</mi></a>","P03012185",NA,NA,"Benth.",NA,"Minas Gerais",NA,"Lagoa Santa.",NA,NA,"P03012185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"932",NA
"248","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012187","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Eiten, G.|Sendulsky, T.",NA,"1961","5","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012187' target='other'> <mi>dwc_moreinfo</mi></a>","P03012187",NA,NA,"Benth.",NA,"São Paulo",NA,"Município de São José dos Campos: At 71/2 km. S of São José dos Campos (along highway to Paraibuna) e ca. 1 km. further south on dirt road.",NA,NA,"P03012187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2866",NA
"249","2015-09-04 15:18:53-03","MNHN","RECOLNAT_MNHN_P","P03933929","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Occhioni, P.",NA,"1970","5","26",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03933929' target='other'> <mi>dwc_moreinfo</mi></a>","P03933929",NA,NA,"Benth.",NA,"Minas Gerais",NA,"Serra do Belo Vale, Conga.",NA,NA,"P03933929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11878",NA
"250","2015-09-04 15:18:53-03","MNHN","RECOLNAT_MNHN_P","P03933930","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Hassler, E.",NA,"1900","1","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03933930' target='other'> <mi>dwc_moreinfo</mi></a>","P03933930",NA,NA,"Benth.",NA,NA,NA,"Florula Cordillerae Cemtralis, in regione cursus superioris fluminis Y-acá.",NA,NA,"P03933930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6994",NA
"251","2015-09-04 10:50:12-03","MNHN","RECOLNAT_MNHN_P","P04426519","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Davidse, G.|Gonzalez, A.",NA,"1978","2","15",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04426519' target='other'> <mi>dwc_moreinfo</mi></a>","P04426519",NA,NA,"Benth.",NA,NA,NA,"Apure: Distrito Pedro Camejo, along the Rio Meta at the Junstion of the Caño Sirico 15.4 airline km W of Buena Vista.","-68.75","6.16667","P04426519_01","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14163",NA
"252","2015-09-04 10:50:12-03","MNHN","RECOLNAT_MNHN_P","P04426520","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Davidse, G.|González, A.C.",NA,"1979","3","7",NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04426520' target='other'> <mi>dwc_moreinfo</mi></a>","P04426520",NA,NA,"Benth.",NA,NA,NA,"Apure: Distrito Rómulo Gallegos, area between the Laguna del Termino and the Rio Capanaparo, 24-32 airline kn SW of Elorza.","-69.66667","6.8","P04426520_01","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16136",NA
"253","2015-10-05 22:50:30-03","MNHN","RECOLNAT_MNHN_P","P00757231","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes trichopoda","Balansa, B.",NA,"1877","1","11",NA,"paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00757231' target='other'> <mi>dwc_moreinfo</mi></a>","P00757231",NA,NA,"(Briq.) Harley","Hamey",NA,NA,"Cordillère de Peribebuy",NA,NA,"P00757231_01",NA,NA,"trichopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011",NA
"254","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012174","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Regnell, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012174' target='other'> <mi>dwc_moreinfo</mi></a>","P03012174",NA,NA,"Benth.",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","P03012174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"I 318",NA
"255","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012172","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Regnell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012172' target='other'> <mi>dwc_moreinfo</mi></a>","P03012172",NA,NA,"Benth.",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","P03012172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"256","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012171","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Mosén, H.",NA,"1875","9","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012171' target='other'> <mi>dwc_moreinfo</mi></a>","P03012171",NA,NA,"Benth.",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","P03012171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,"3996",NA
"257","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012164","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012164' target='other'> <mi>dwc_moreinfo</mi></a>","P03012164",NA,NA,"Benth.",NA,"Minas Gerais","Olhos-d´Água",NA,"-43.573299407959","-17.396900177002","P03012164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49125","auto",NA,NA,NA,NA
"258","2015-09-04 08:51:53-03","MNHN","RECOLNAT_MNHN_P","P03012163","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012163' target='other'> <mi>dwc_moreinfo</mi></a>","P03012163",NA,NA,"Benth.",NA,"Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501","P03012163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA
"259","2015-09-04 08:50:04-03","MNHN","RECOLNAT_MNHN_P","P03012180","PreservedSpecimen",NA,"Lamiaceae","Eriope","crassipes","Eriope crassipes","Hatschbach, G.",NA,"1968","3","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03012180' target='other'> <mi>dwc_moreinfo</mi></a>","P03012180",NA,NA,"Benth.",NA,"Paraná","Jaguariaíva","Barra Rio das Mortes.","-49.7057991027832","-24.2511005401611","P03012180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,"18951",NA
"260","2020-10-01 14:21:42-03","JBB","HEPH","10512","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ramos, AE","908","1994","09","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Estrela, R","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.85","-15.866667",NA,"1025","1025",NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-01 14:21:42-03","JBB","HEPH","1310","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP","8604798","1961","08","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Heringer, EP","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-01 14:21:42-03","JBB","HEPH","18558","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Rodrigues Silva, R; et al.","691","2002","11","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Pastore, JFB","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.881111","-15.913889",NA,"1010","1010",NA,NA,"-47.881111","-15.913889","2003",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-01 14:21:42-03","JBB","HEPH","20949","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Azevedo, INC de; Oliveira, MS","261","2004","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,NA,NA,"-47.85","-15.866667","2004",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-01 14:21:42-03","JBB","HEPH","21980","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Aguiar, SNF; et al.","118","2005","06","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Antar, GM","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília área queimada em maio de 2005","-47.85","-15.866667",NA,"1025","1025",NA,NA,"-47.85","-15.866667","2017","07",NA,NA,NA,NA,NA,NA,NA
"265","2020-10-01 14:21:42-03","JBB","HEPH","22002","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Aguiar, SNF; Oliveira, MS","132","2005","07","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"1025","1025",NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-10-01 14:21:42-03","JBB","HEPH","30207","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral, AG; Martins, RC; Chacon, RG","3302","2013","10","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Guará","Rebio do Guará, Rebio Guará, parcela 6","-47.99","-15.805556",NA,"1090","1090",NA,NA,"-47.99","-15.805556","2013","11","06",NA,NA,NA,NA,NA,NA
"267","2020-10-01 14:21:42-03","JBB","HEPH","30186","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral, AG; Martins, RC; Chacon, RG","3281","2013","10","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Guará","Rebio do Guará, Rebio Guará, próximo a parcela 1, pontos 155/156","-47.978669","-15.80745",NA,"1090","1090",NA,NA,"-47.978669","-15.80745","2013","11","06",NA,NA,NA,NA,NA,NA
"268","2020-10-01 14:21:42-03","JBB","HEPH","30474","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Chacon, RG; Gomes, BM; Carneiro, DC; Carvalho, FJ de","1155","2013","09","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Goiás","Cristalina","Ca. 5 km antes da entrada da cidade","-47.645847","-16.722508",NA,"1174","1174",NA,NA,"-47.645847","-16.722508","2013","10",NA,NA,NA,NA,NA,NA,NA
"269","2020-10-01 14:21:42-03","JBB","HEPH","33243","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1972","2017","10","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Rosa, PO","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha das Cachoeiras, antes da 8ª cachoeira","-48.960278","-15.709444",NA,"1007","1007",NA,NA,"-48.960278","-15.709444","2018","09",NA,NA,NA,NA,NA,NA,NA
"270","2020-10-01 14:21:42-03","JBB","HEPH","33295","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Antar, GM; Paiva, VF; Soares, ACA","1730","2017","07","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Antar, GM","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área adjacente ao córrego Cabeça de Veado. Área próxima à escola francesa.","-47.854722","-15.859444",NA,"1100","1100",NA,NA,"-47.854722","-15.859444","2017","07","21",NA,NA,NA,NA,NA,NA
"271","2020-10-01 14:21:42-03","JBB","HEPH","33502","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Paiva, VF; Soares, ACA; Caldas, ALR; Tinti, BV","968","2017","11","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Rosa, PO","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Borda da trilha entre a 3ª e a 4ª cachoeira","-48.962858","-15.709553",NA,"949","949",NA,NA,"-48.962858","-15.709553","2018","09",NA,NA,NA,NA,NA,NA,NA
"272","2020-10-01 14:21:42-03","JBB","HEPH","34275","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Soares, ACA; Rosa, PO","453","2018","07","23","Southern America","Brasil",NA,NA,"Experimento para retirada de <em>Baccharis </em>sp.",NA,"Dicotyledon","Lamiales","Benth.","Paiva, VF","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor na parte superior da estrada que divide a mata do Taquara do campo limpo","-47.903889","-15.918333",NA,"1051","1051",NA,NA,"-47.903889","-15.918333","2018","07","31",NA,NA,NA,NA,NA,NA
"273","2020-10-01 14:21:42-03","JBB","HEPH","34333","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Chacon, RG; Baia, E; Alencar, P; Chagas, VB","1836","2018","10","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Chacon, RG","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Saindo da sede em direção à 7ª cachoeira","-48.925556","-15.713333",NA,"1181","1181",NA,NA,"-48.925556","-15.713333","2018","11","08",NA,NA,NA,NA,NA,NA
"274","2020-10-01 14:21:42-03","JBB","HEPH","35269","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Faria, JEQ; Paz, JRL","8950","2018","10","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Antar, GM","Distrito Federal","Brasília","Entrada do Gama, terreno lateral ao campus UnB/Gama","-48.036389","-15.993611",NA,"1215","1215",NA,NA,"-48.036389","-15.993611","2018","10",NA,NA,NA,NA,NA,NA,NA
"275","2020-10-01 14:21:42-03","JBB","HEPH","30162","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral, AG; Martins, RC; Chacon, RG","3257","2013","10","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Guará","Rebio do Guará, Rebio Guará, próximo a parcela 1, pontos 155/156","-47.978669","-15.80745",NA,"1090","1090",NA,NA,"-47.978669","-15.80745","2013","11","06",NA,NA,NA,NA,NA,NA
"276","2020-10-01 14:21:42-03","JBB","HEPH","26399","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Bringel Júnior, JBA; et al.","539","2010","02","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Benth.","Bringel Júnior, JBA","Distrito Federal","Sobradinho","próximo ao Posto Colorado.","-47.866667","-15.690833",NA,"1179","1179",NA,NA,"-47.866667","-15.690833","2010",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-10-01 14:21:42-03","JBB","HEPH","28073","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Paiva, VF; Oliveira, MS","765","2011","08","25","Southern America","Brasil",NA,NA,"Frutos jovens verde vináceos. (odor forte e desagradável.)",NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília. Área do Cristo recém-queimada.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"70570","auto",NA,NA,NA,NA
"278","2020-10-01 14:21:42-03","JBB","HEPH","23346","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Chacon, RG; Paiva, VF","140","2007","09","28","Southern America","Brasil",NA,NA,"Erva aromática.",NA,"Dicotyledon","Lamiales","Benth.","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - área do poção - queimada em 20/08/2007.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"70570","auto",NA,NA,NA,NA
