"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"830","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","45892",NA,"Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla","O.Berg","F.L.Santos, B.K. Franco/2010",NA,NA,NA,"F. L. Santos","11","2009","02","14","Brasil","Espírito Santo","Piúma","Ilha dos Cabritos","-40.7275","-20.855278","40W43'39","20S51'19","Arbusto com 2,5m. Frutos verdes e alaranjados. Formação arbustiva","MBML045892","MBML045892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","45893",NA,"Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla","O.Berg","F.L.Santos, B.K. Franco/2010",NA,NA,NA,"F. L. Santos; M.D.S. Demuner","182","2010","05","15","Brasil","Espírito Santo","Piúma","Ilha dos Cabritos","-40.7275","-20.855278","40W43'39","20S51'19","Arbusto 2m, frutos secos, formação florestal","MBML045893","MBML045893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","30451",NA,"Plantae","Myrtaceae","Eugenia","cf. rotundifolia","Eugenia cf. rotundifolia","Casar.","M. C. Souza/15-01-2008",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2769","2007","07","04","Brasil","Espírito Santo","Águia Branca","Santa Luzia, Prop. Ciro Farreira","-40.665556","-18.978056","40W39'56","18S58'41","Arbusto 6m, frutos maduros de cor vinho.","MBML030451","MBML030451","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","26391",NA,"Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","M. C. Souza/10-08-2006",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário, Elias Bausen, Jaqueline","2129","2006","03","30","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Rancho Chapadão, Prop.: João Emilio","-40.546389","-20.123056","40W32'47","20S7'23","Arvoreta 8m, botões florais, flores brancas. Interior de mata em regeneração","MBML026391","MBML026391","280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30056",NA,"Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","M. C. Souza/08-06-2007",NA,NA,NA,"V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","3792","2007","04","25","Brasil","Espírito Santo","Rio Bananal","Alto Bananal, propr.: Jonas Graci","-40.416389","-19.248889","40W24'59","19S14'56","Arvoreta 6m frutos imaturos verdes, maduros pretos. Borda de mata.","MBML030056","MBML030056","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","30154",NA,"Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","Casar.","M. C. Souza/08-06-2007",NA,NA,NA,"V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","3972","2007","05","18","Brasil","Espírito Santo","Águia Branca","Santa Luzia, propr.: Ciro Ferreira (proprriedade vendida)","-40.661944","-18.974444","40W39'43","18S58'28","Arvoreta 5m frutos verdes. Vegetação em afloramento rochoso.","MBML030154","MBML030154","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-03-04 11:05:52-03","UFRB","HURB","14929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Guedes, M.L","24756","2016","04","29","Brasil","Bahia","Porto Seguro","Trancoso;","-40.783333","-7.35","40°47'W","7°21'S",NA,"HURB000014929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-03-04 11:05:52-03","UFRB","HURB","8180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.L. Guedes","2014","05",NA,"Guedes, M.L.; Costa, T.F.","21351","2014","04","05","Brasil","Bahia","Barra do Itariri","Caminho para o Farol;","-38","-11.813611","37°60'W","11°48'49S",NA,"HURB000008180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2021-03-15 09:30:44-03","UFRB","HURB","10308","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Guedes, M.L.; Alunos de Botânica Econômica","22930","2014","07","26","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco;","-37.783333","-11.55","37º47'W","11º33'S",NA,"HURB000010308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2021-03-04 11:05:52-03","UFRB","HURB","16512","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.L.Guedes","2016","12",NA,"Guedes, M.L.; Alunos de BIOC05-2016.1","24859","2016","05","29","Brasil","Bahia","Conde","Litoral Norte; Barra do Tariri","-37.6","-11.8","37º36'W","11º48'S",NA,"HURB000016512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2021-03-04 11:05:52-03","UFRB","HURB","20619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.L.Guedes","2016","12",NA,"Guedes, M.L.; Alunos de BIOC05-2016.1","24859","2016","05","29","Brasil","Bahia","Conde","Litoral Norte; Barra do Tariri","-37.6","-11.8","37º36'W","11º48'S",NA,"HURB000020619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2021-03-04 11:05:52-03","UFRB","HURB","15724","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Costa, G.; Correia, F.R.; Vitório, C.D.P.","2713","2017","08","19","Brasil","Bahia","Jaguaripe","Praia do Garcês;","-38.8955993652344","-13.1133003234863",NA,NA,NA,"HURB000015724",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41836","auto",NA,NA,NA,NA,NA
"842","2021-03-04 11:05:52-03","UFRB","HURB","19961","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","G.Costa","2018","11",NA,"Fonseca, G.V.; Silva, T.T. & Martins, M.L.L.","276","2018","10","05","Brasil","Bahia","Valença","Área de Proteção Ambiental de Gauibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,"HURB000019961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA
"843","2021-03-04 11:05:52-03","UFRB","HURB","23110","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,NA,NA,NA,"Cerqueira, L.","43","2018","10","05","Brasil","Bahia","Valença","Guaibim;","-39.0731010437012","-13.3703002929688",NA,NA,NA,"HURB000023110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA
"844","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31405","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ",NA,NA,NA,NA,"Castro, S. L. R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"845","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8725","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Costa, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"846","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10405","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"847","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10418","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"848","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10438","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"849","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"850","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"851","2020-06-17 15:25:19-03","UNESP-RC","HRCB","10845","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"852","2020-06-17 15:25:19-03","UNESP-RC","HRCB","17676","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ",NA,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"853","2020-06-17 15:25:19-03","UNESP-RC","HRCB","30117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","E. Romera, A. Furlan & M. Assis",NA,NA,NA,"Romera, E.C.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"854","2020-06-17 15:25:19-03","UNESP-RC","HRCB","30120","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","E. Romera, A. Furlan & M. Assis",NA,NA,NA,"Romera, E.C.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"855","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8602","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"856","2020-06-17 15:25:19-03","UNESP-RC","HRCB","8606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg ","Dra. G. M. Barroso",NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"857","2017-11-24 14:11:43-02","UFLA","ESAL","11352","S","Plantae","Myrtaceae","Eugenia","cyclophylla","Eugenia cyclophylla","O.Berg","M.Sobral",NA,NA,NA,"Oliveira Filho, AT","416",NA,NA,NA,"Brasil","Paraíba","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,NA,"arvoreta; 3,0; ;; restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA
"858","2021-01-26 13:56:39-03","IMA","MAC","15677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","adstringens","Eugenia adstringens","Cambess.","M.Sobral","1998","01",NA,"F.França; et al.","1528","1996","01","28","Brasil","Bahia","Itatim","Morro do Agenor.","-39.7","-12.716667","-39.7","-12.716667","Árvore com ca. de 4m de altura. Flor c/ 4 pétalas brancas, androceu branco botões brancos.; Mata Atlântica em encosta.","MAC0015677","MAC0015677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-01-26 13:56:39-03","IMA","MAC","17038","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"Falcão, B; et al.","05","2003","02","07","Brasil","Alagoas","Marechal Deodoro","4km do entroncamento do Françês.","-36.497222","-10.184167","-36.497222","-10.184167","Arbusto com ca. de 2m de altura.; Restinga","MAC0017038","MAC0017038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2021-01-26 13:56:39-03","IMA","MAC","49993","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"Chagas-Mota; J.M.Ferreira","9032","2010","10","16","Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.5","-9.451944","-36.5","-9.451944","Arbusto ca. 3,5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0049993","MAC0049993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2021-01-26 13:56:39-03","IMA","MAC","19450","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"R.P.Lyra-Lemos; M.N.Rodrigues; E.Cardoso; Cavalcante, F","7809","2003","07","26","Brasil","Alagoas","Matriz do Camaragibe","Santuário Ecológico da Serra D'água.","-35.567222","-9.1","-35.567222","-9.1","Arvoreta com ca. de 3m de altura. Frutos jovens.; Mata Atlântica com afloramento rochoso.","MAC0019450","MAC0019450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-01-26 13:56:39-03","IMA","MAC","53712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"I.A.Bayma","2128","2011","06","08","Brasil","Alagoas","Teotônio Vilela","Fazenda Brejo, Reserva Particular Família Pacheco.","-36.3527984619141","-9.90528011322021",NA,NA,"Arvoreta ca. 4 m de altura. Frutos verdes e alaranjados.; Mata Atlântica.","MAC0053712","MAC0053712",NA,NA,NA,NA,NA,NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA
"863","2021-01-26 13:56:39-03","IMA","MAC","1421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Valdemarin","2019","10","24","R.P.Lyra-Lemos","379","1981","02","17","Brasil","Alagoas","Marechal Deodoro","Maçagueira.","-35.895","-9.710278","-35.895","-9.710278","Arbusto.; Restinga.","MAC0001421","MAC0001421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-01-26 13:56:39-03","IMA","MAC","21986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"L.A.Mattos; et.al","877","1980","06","17","Brasil","Bahia","Santa Cruz Cabrália","Estrada que liga Santa Cruz Cabrália ao povoado de Santo André, numa extensão de 3km.","-39.025","-16.25","-39.025","-16.25","Arbusto ca. de 2,5m de altura. Frutos imaturos verdes e maduors lilás.; Restinga.","MAC0021986","MAC0021986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2021-01-26 13:56:39-03","IMA","MAC","37069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"F.Pinto Neto","6","2009","05","28","Brasil","Alagoas","Coruripe","Povoado Poxim","-36.17615","-11.216689","-36.17615","-11.216689","Arbusto ca. 2 m de altura. Fruto verde e laranja; Restinga","MAC0037069","MAC0037069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2021-01-26 13:56:39-03","IMA","MAC","2206","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"R.P.Lyra-Lemos; et al.","271","1980","07","16","Brasil","Alagoas","Penedo","AL-201 em direção a Piaçabuçu.","-37","-10.475833","-37","-10.475833","Árvore.; Restinga.","MAC0002206","MAC0002206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2021-01-26 13:56:39-03","IMA","MAC","49331","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","Valdemarin; Mazine","2019","10","24","Chagas-Mota","8370","2010","09","08","Brasil","Pernambuco","Jaqueira","Serra do Urubu.","-37.333333","-9.725833","-37.333333","-9.725833","Arbusto ca. 3 m de altura. Frutos verdes.; Mata Atlântica.","MAC0049331","MAC0049331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2021-01-26 13:56:39-03","IMA","MAC","6170","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"G.L.Esteves; et al.","1843","1987","08","12","Brasil","Alagoas","Piaçabuçu","Mata da Marreca.","-36.436539","-10.406689","-36.436539","-10.406689","Árvore com ca. de 4m de altura. Botões florais, pétalas e estames cremes.; Restinga arbustiva.","MAC0006170","MAC0006170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2021-01-26 13:56:39-03","IMA","MAC","6205","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","E.C.O.Chagas",NA,NA,NA,"G.L.Esteves; et al.","1887","1987","08","13","Brasil","Alagoas","Piaçabuçu","Ponta da Terra.","-36.436539","-10.406689","-36.436539","-10.406689","Árvore com ca. de 2m de altura. Floress perfumadas, pétalas cremes.; Restinga, veg. arbórea sobre cordões litorâneos.","MAC0006205","MAC0006205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-01-26 13:56:39-03","IMA","MAC","6480","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"G.L.Esteves; et al.","1946","1987","11","17","Brasil","Alagoas","Piaçabuçu","Cruiri Seco.","-36.436539","-10.406689","-36.436539","-10.406689","Árvore com ca. de 7m de altura. Frutos imaturos de cor verde.; Restinga.","MAC0006480","MAC0006480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-01-26 13:56:39-03","IMA","MAC","6555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"I.S.Moreira; et al.","112","1988","02","04","Brasil","Alagoas","Piaçabuçu","Tapera.","-36.432142","-10.404133","-36.432142","-10.404133","Arbusto ramificado. com ca. 2m de altura. Frutos imaturos amarelos, maduros de cor preto.; Restinga arbustiva.","MAC0006555","MAC0006555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2021-01-26 13:56:39-03","IMA","MAC","57712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"L.Nusbaumer; A.Studer","4276","2014","10","31","Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana.","-36.710758","-9.441697","-36.710758","-9.441697","Arbusto ca. 6 m. Fruto verdes com 4 sépalas marrons.; Mata Atlântica.","MAC0057712","MAC0057712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-01-26 13:56:39-03","IMA","MAC","53941","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"I.A.Bayma; E.B.Jesus","2033","2011","04","27","Brasil","Alagoas","Teotônio Vilela","Fazenda Brejo, Reserva Particular Família Pacheco.","-36.3527984619141","-9.90528011322021",NA,NA,"Arvoreta ca. 4 m de altura. Flores verdes. Frutos maduros e imaturos cor de laranja.; Mata Atlântica.","MAC0053941","MAC0053941",NA,NA,NA,NA,NA,NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA
"874","2021-01-26 13:56:39-03","IMA","MAC","55694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.Sobral","2017",NA,NA,"I.A.Bayma; M.J.Silva; R.C.Pinto","2286","2012","04","28","Brasil","Alagoas","Teotônio Vilela","Reserva dos Pacheco, Fazenda Brejo.","-36.3527984619141","-9.90528011322021",NA,NA,"Arvoreta ca. 3 m de altura. Fruto maduro laranja-avermelhado; quando seco, preto.; Mata Atlântica.","MAC0055694","MAC0055694",NA,NA,NA,NA,NA,NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA
"875","2021-03-03 13:56:22-03","UFF","NIT","NIT10874","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","T. Fernandes",NA,NA,NA,"T. Fernandes","491","2019","09","15","Brasil","Rio de Janeiro","Maricá","Restinga de Maricá.","-42.893611","-22.967778","42º53'37''W","22º58'4''S","Arbusto, 0,5 m. Folhas coriáceas, discolores, frutos imaturos verdes, passando a amarelados, maduros vináceos a enegrecidos.","NIT00003620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2014-12-12 19:29:28-02","UFPB","EAN","16203","S","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O. Berg.","A. R. Lourenço","2010","06","02",NA,"756","1980","06","26","Brasil","Sergipe","Tobias Barreto","Campo Grande","-37.9983","-11.1839",NA,NA,"Arbusto, cerca de 3 m de altura, folhas simples e opostas, flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44537","auto",NA,NA,NA,NA,NA
"877","2020-11-18 11:41:00-03","UERJ","HRJ","12389","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","M.C. Souza",NA,NA,NA,"L. P. G. Rosa; S. J. Silva Neto, W. Silva, C.L. Oliveira","s.n.","2012","07","20","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,"HRJ00012654",NA,"524","524",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"878","2020-11-18 11:41:00-03","UERJ","HRJ","11509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","rotundifolia","Eugenia rotundifolia","(Arn.) Wight",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Araruama","APA Massambaba.","-42.3431015014648","-22.8728008270264",NA,NA,NA,"HRJ00011459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA
"879","2020-11-18 11:49:54-03","UERJ","HRJ","11872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","umbelliflora","Eugenia umbelliflora","O.Berg",NA,NA,NA,NA,"Manão, C.Y#?#G.; Maioli, V.","552","2009","08","15","Brasil","Angra dos Reis","Ilha Grande","Dois Rios, cume do morro do Cavalinho.","-41.8213996887207","-2.8583300113678",NA,NA,"árvore com frutos em diferentes estágios de maturação, com coloração: amarela, laranja, vermelha e nigrescente.","HRJ00012980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13228","auto",NA,NA,NA,NA,NA
"880","2021-02-04 10:29:27-03","UFRPE","HST","9714","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.","A.M.Miranda","2015","09",NA,"A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","996","1993","06","03","Brasil","Pernambuco","Ilha de Fernando de Noronha","Morro do Pico","-32.416667","-3.166667","32W25'","03S10'","Arbusto ca. 3 m alt.; folhas semi-crassas; frutos imaturos verdes.","HST009714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2021-02-04 10:29:27-03","UFRPE","HST","12206","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","astringens","Eugenia astringens","Cambess.",NA,"2017",NA,NA,"S.M.C.Barbeiro","2539","2004","07","10","Brasil","Paraíba","Mananguape","Reserva Biológica Guaribas",NA,NA,NA,NA,"Arvoreta, ca. 2 m alt.; caule acizentado; folhas crassas, discolores; sépalas verdes.","HST012206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
