"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","typeStatus"
"103","2020-04-08 14:16:03-03","F","FMNH-SEEDPLANTS","V0444425F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"A. Glaziou","1477","1868",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0444425F","V0444425F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-08-04 10:55:12-03","F","FMNH-SEEDPLANTS","V0444426F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"A. Glaziou","4733",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0444426F","V0444426F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-01-25 15:34:12-02","IAC","IAC","20867","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","M. Matallo & L. Delgado","H.F. Leitão Filho","890","1970","01","16",NA,"Brasil","São Paulo","Leme",NA,"-47.3903","-22.1856",NA,NA,NA,NA,"Burm.",NA,NA,"1970","01","16","-47.3903","-22.1856",NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:00:10-03","CEPLAC","CEPEC","5108","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","A. Gentry","J. A. de Jesus","393","1969","03","11",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Peroba-branca, cova-de-onca",NA,NA,NA,"61245","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/12/1978",NA
"107","2019-11-13 16:04:33-03","UNISANTA","HUSC","8715","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Moura, C.","Moura, C.; Prado, E.F.; Lima, A.S.; Farias, E.R.; Correa, D.S.","332","2009","09","02",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-47.005556","-24.353333",NA,"Árvore, 10m altura, botões e flores brancos esverdeados; Margem da estrada do Guaraú",NA,NA,"(Cham.) Bureau",NA,NA,"2009","09","16","-47.005556","-24.353333",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-13 16:04:33-03","UNISANTA","HUSC","8473","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Sampaio, P.S.P.; Nakasato, M.V.","Scolari, G.O.; Nakasato, M.V.","59","2007","05","13",NA,"Brasil","São Paulo","Peruíbe","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,"Árvore com 8,5m de altura.; Floresta alta de Restinga",NA,NA,"(Cham.) Bureau","21922","auto","2007","06","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 16:04:33-03","UNISANTA","HUSC","687","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Souza, V.C.","Souza, V.C.","s.n.","1988","10","30",NA,"Brasil","São Paulo","Peruíbe","Reserva Ecológica Juréia-Guaraú. Praia do Guaraúzinho.","-46.9900016784668","-24.3199996948242",NA,"Árvoce com 10m de altura, corola com tubo esverdeado e lobos alvos. Fruto maduro castanho. DAP 30cm.; Beira da mata de encosta",NA,NA,"(Cham.) Bureau","21922","auto","1988","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 14:55:34-03","UnB","UB","118806","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Gentry, AH","Heringer, EP","2644","1950","08","28","Southern America","Brasil","Minas Gerais",NA,"Rio Pomba",NA,NA,NA,NA,NA,NA,"(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 15:43:40-03","IF","SPSF","45869","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","C.Moura","B.G.C.Lins & C.Moura","402","2012","08","15","América do Sul","Brasil","SP","Itanhaém","Estação Ecológica de Juréia-Itatins","-47.005278","-24.350833",NA,"COLETA: Árvore de 15m de altura, botões e flores branco-esverdeados.&nf;Nome vulgar: Pitinga; GEOGRAFIA: Beira da Estrada do Guaraú, Floresta Ombrófila densa.&nf;Submontana.;",NA,NA,"(Cham.) Bureau",NA,NA,"2012","08","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"112","2021-03-04 15:43:40-03","IF","SPSF","42585","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","C. de Moura","C. de Moura & E.F.M.Prado & A.S.Lima & E.R.Farias & D.S.Corrêa","332","2009","09","02","América do Sul","Brasil","SP","Itanhaém","Estação Ecológica de Juréia-Itatins","-47.004444","-24.349722",NA,"COLETA: Árvore 10m; botões e flores branco esverdeadas.&nf;Nome popular: pitinga; GEOGRAFIA: Estrada do Guaraú, margem do caminho.;",NA,NA,"(Cham.) Bureau",NA,NA,"2009","10","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Neves Armond, AF","268",NA,NA,NA,NA,"?",NA,NA,"prope Nova Cintra haud procul a S. Thereza",NA,NA,NA,"floret Julio",NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Glaziou, AFM","1477",NA,NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Rio de Janeiro prope metropolim",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Mosén, CWH","2760",NA,NA,NA,NA,"?",NA,NA,"in monte Corcovado loco sicco umbroso",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Widgren, JF","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Brasiliae provincia Rio de Janeiro prope metropolim",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"incolarum Brasiliensium",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Glaziou, AFM","4698",NA,NA,NA,NA,"?",NA,NA,"in monte Tijuca",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"incolarum Brasiliensium",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:08:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia",NA,"Glaziou, AFM","4733",NA,NA,NA,NA,"?",NA,NA,"prope S. Cristovâo",NA,NA,NA,NA,NA,"P08P2N0111","(Cham.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:38:54-03","UFRGS","ICN","017451","S","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Pickel, B","Pickel, B","s.n.","1949","11","29","América do Sul","Brasil","SP","Santos","Bertioga","-46.3300018310547","-23.9599990844727",NA,"Doação; Mangue","ICN00001733","ICN00001733","(Cham.) Bureau","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2014-09-23 11:01:18-03","G","G-DC","G00133619","S","Plantae",NA,NA,"Bignoniaceae","Spathodea","obtusifolia","Spathodea obtusifolia","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=67031&base=img&lang=en","G00133619","G00133619","Cham.",NA,NA,"2006","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,"LECTOTYPUS of Spathodea obtusifolia Cham."
"123","2019-11-21 10:02:18-03","IBt","SP","360959","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Espírito Santo, FS","Forzza, RC; Scalon, VR; Meireles, LD; Menini Neto, L; Almeida, RF; Assis, LCS","2235","2002","09","23",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"SP059517","SP059517","(Cham.) Bureau","11991","auto","2011","05","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:02:18-03","IBt","SP","254396","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L","946","1991","11","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Arvoreta 5,0m alt., frutos jovens ( fl. colhidas do chão)","SP059513","SP059513","(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:02:18-03","IBt","SP","254402","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L","969","1991","11","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvoreta, 6,0m alt., pedúnculo e cálice castanho esverdeado, fruto imaturo verde","SP059514","SP059514","(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:02:18-03","IBt","SP","254399","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L","958","1991","11","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore 5,0m alt., botões creme, flores tubo externamente verde claro, interior creme esverdeado, lobos creme, filetes com base verde, anteras creme","SP059515","SP059515","(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-28 09:18:16-03","IBt","SP","308989","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Cordeiro, I","Melo, MMRF; Barros, MB","1119","1993","05","24",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:02:18-03","IBt","SP","309055","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Rossi, L","Fávero, OA; Prado, DM","666","1992","10","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da praia do Rio Verde","-47.5499992370605","-24.7000007629395",NA,"Árvore espontânea, flor isolada, branca e com miolo amarelo esverdeado, vagem isolada e marrom, brejo e restinga",NA,NA,"(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:02:18-03","IBt","SP","263409","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Rossi, L; Carvalhaes, MA; Anunciação, EA; Yoshioka, CM","1213","1992","12","14",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 10,0m alt., botões verde clato","SP059516","SP059516","(Cham.) Bureau","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:02:18-03","IBt","SP","289001","S","Plantae",NA,NA,"Bignoniaceae","Tabebuia","obtusifolia","Tabebuia obtusifolia","Carvalhaes, MA","Cordeiro, I; Jardim, J; Oliveira, CF; Rapini, A","1571","1995","08","16",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, mata Ombrofila densa de encosta junto ao alojamento da Secretaria do Meio Ambiente","-46.9900016784668","-24.3199996948242",NA,"Árvore até 20m alt., corola alvo esverdeada","SP059512","SP059512","(Cham.) Bureau","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
