"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","822596","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","P. Fiaschi","P. Fiaschi","2004","11","27","Brazil","Bahia","Ilhéus","Rodovia ILhéis-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. .5 km à direita, para a Lagoa Encantada.","-39.11722222","-14.5861111",NA,NA,"170","170","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=913634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822596","NY00822596_01","2664",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","408407","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","S. A. Mori","S. A. Mori","1978","11","04","Brazil","Bahia","Uruçuca","Nova estrada que liga Uruçuca à Serra Grande, a 28-30 km de Uruçuca. Folha SD-24 (15-39a)","-39.1028872","-14.4796443",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614156' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408407","NY00408407_01","11062",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","408420","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","T. D. Pennington","A. Euponino","1978","11","22","Brazil","Bahia","Porto Seguro","Rod. BR-367, a 14 km a W de Porto Seguro. Folha SE-24 (16-39c)","-39.0644","-16.4497",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408420","NY00408420_01","394",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","54856","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C. F. P. von Martius","1839","09",NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Martii Herbar Florae Brazil <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614158' target='other'> <mi>dwc_moreinfo</mi></a>","NY00054856","NY00054856_01 NY00054856_02","393",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,"isotype",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","408421","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","W. W. Thomas","W. W. Thomas","1991","07","01","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408421","NY00408421_01","7452",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","408405","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","T. D. Pennington","W. W. Thomas","1994","09","28","Brazil","Bahia","Ilhéus","2.0 km. NNE of Banco da Vitoria on road leading to W edge of Mata da Esperança.","-39.0911","-14.7772",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408405","NY00408405_01","10722",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","408424","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) T.D.Penn.","G. G. Hatschbach","G. G. Hatschbach","1982","09","24","Brazil","Paraná","Morretes","Morro do Arrastao","-48.8342","-25.4769",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408424","NY00408424_01","45428",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","schumanniana",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","408425","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) T.D.Penn.","S. A. Mori","S. A. Mori","1979","05","17","Brazil","Bahia","Santa Cruz Cabrália","Estrada velha para Sta. Cruz de Cabrália, entre a Estaçao Ecológica Pau-brasil e Sta. Cruz de Cabrália. Cerca de 15 km a NW de Porto Seguro","-39.1332364","-16.3567685",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408425","NY00408425_01","11875",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","schumanniana",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","408413","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","D. C. Daly","S. C. de Sant'Ana","1993","10","06","Brazil","Sergipe","Santa Luzia do Itanhi","Entrada a 1 km à esquerda da estrada Sta Luzia/Crasto; ca. 1 km adentro","-37.4481","-11.3508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408413","NY00408413_01","412",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","54857","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"C. F. P. von Martius","1839","09",NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Martii Herbar Florae Brazil <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00054857","NY00054857_01 NY00054857_02","393",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,"isotype",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","408426","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) T.D.Penn.","T. D. Pennington","G. G. Hatschbach","1970","01","07","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3289","-25.3069",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408426","NY00408426_01","23302",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","schumanniana",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02610065","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) T.D.Penn.","T. D. Pennington","S. J. da Silva Neto","2000","04","18","Brazil","Rio de Janeiro","Duque de Caxias","Trilha para a estrada Rio-Petropolis. Reserva da Petrobras","-43.233333","-22.516667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2916835' target='other'> <mi>dwc_moreinfo</mi></a>","NY02610065","NY02610065_01","1386",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","schumanniana",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00837022","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastera","(Sandwith) T.D.Penn.","T. D. Pennington","E. L. Taylor","1983","04","10","Brazil","Maranhão","Santa Luzia","CEM (km 100) or Bom Jesus on Br 222; Fazenda Batuta, 2 km NE of city center. Forest remnant on N-S ridge .5 m E of main house","-46.78","-4.48",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837022","NY00837022_01","E1178",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","leucastera",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","408417","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","T. D. Pennington","J. Almeida","1968","09","23","Brazil","Bahia","Eunápolis","Saída de Eunápolis a Porto Seguro","-39.330883","-16.385967",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408417","NY00408417_01","98",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1519540","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","D. C. Daly","J. L. Paixão","2006","03","18","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção a serra","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1782443' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519540","NY01519540_01","773",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","408410","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","S. A. Mori","S. A. Mori","1978","09","18","Brazil","Bahia","Prado","Rod. BA 284, trecho Prado/Itamaraju, ca. de 65 km a NW de Prado. Folha SE - 24 (17-39c)","-39.2206","-17.3411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408410","NY00408410_01","10667",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02636954","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","M. R. de V. Barbosa","J. P. Souza-Alves","2012","04","25","Brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa: Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.233333","-11.2",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3392142' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636954","NY02636954_01","1470",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","408404","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","T. D. Pennington","A. M. V. de Carvalho","1994","09","17","Brazil","Bahia","Ilhéus","Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao","-39.0692","-14.7819",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=614149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408404","NY00408404_01","4648",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1181564","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","A. G. da Silva","A. G. da Silva","2003","03","07","Brazil","Pernambuco","Igarassu","Mata dos Macacos.","-35","-7.7886",NA,NA,"140","140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181564","NY01181564_01","612",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","03687101","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"L. Nusbaumer","2014","11","03","Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","-36.4356","-9.236886",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952295' target='other'> <mi>dwc_moreinfo</mi></a>","NY03687101","NY03687101_01","4294",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","03066048","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"R. C. Araujo","2013","04","03","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da Pedra Branca, Campus Fiocruz-Mata Atlântica.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3287210' target='other'> <mi>dwc_moreinfo</mi></a>","NY03066048","NY03066048_01","12",NA,NA,NA,"57442","auto","Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","408411","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","T. D. Pennington","A. M. Amorim","1993","11","27","Brazil","Sergipe","Santa Luzia do Itanhi","Cerca de 2,5 km do Distrito de Crasto, na estrada para Sta Luzia do Itanhi","-37.4481","-11.3508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408411","NY00408411_01","1477",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","408414","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","T. D. Pennington","R. P. Belém","1966","10","31","Brazil","Bahia","Santa Cruz Cabrália","2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","-39.0440986","-16.2986237",NA,NA,NA,NA,"Col. madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408414","NY00408414_01","2766",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","lepidota",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00837024","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastera","(Sandwith) T.D.Penn.","T. D. Pennington","E. L. Taylor","1983","04","22","Brazil","Maranhão","Grajaú","Mondelandia (42 km N from BR 226 on road that starts E of Grajau); land of Senhor Baltazar, 5 km S of town.","-46.18","-5.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837024","NY00837024_01","E1311",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","leucastera",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00837025","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastera","(Sandwith) T.D.Penn.","T. D. Pennington","E. L. Taylor","1983","04","04","Brazil","Maranhão","Santa Luzia","Fazenda AGRIPEC (Varig Airlines). 7km. W of Buriticupu on BR222; 11 km. from entrance, along Fazenda road to Rio Pindare where Carajas railroad runs parallel to river. Collections made along the western boundary picada for 5 km","-46.4","-4.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928660' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837025","NY00837025_01","E1139",NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","South America","sheet","leucastera",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:31:29-03","UFRJ","RFA","31303","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","C. M. Oliveira","C. M. Vieira; I.. Aximoff & J. C. Gomes","2003","02","19","Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas, proximidades da ilha Portuense","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Parcela: B, Ind.: 41, Altura: 9,5m, CAP: 35,5","RFA20501",NA,"1508",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:31:29-03","UFRJ","RFA","31317","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","C. M. Oliveira","C. M. Vieira; M. A. Louzada, I. Aximoff & J. C.Gomes","2003","02","19","Brasil","Rio de Janeiro","Silva Jardim","REBIO Poço das Antas, proximidades da trilha para a Pelonha","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Parcela: E; Ind.: 23; Altura: 18m; CAP: 64cm","RFA20507",NA,"1494",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:20:20-03","UFRJ","RFA","25321","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.","A. Piratininga","F. M. de B. Pereira","2000","10","17","Brasil","Rio de Janeiro","Cachoeiras de Macacu","3º distrito, Lagoinhas, Fazenda Lagoinha.","-42.855833","-22.456667","42º51'21''W","22º27'24''S","590","590","Árvore, 21m de altura, 41cm de DAP, folha verde, flor verdolenga, comum no local.","RFA41600",NA,"37/41","2001","06","22",NA,NA,NA,NA,NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:31:29-03","UFRJ","RFA","39711","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.","Simão, M.V.R.C.","Simão, M.V.R.C.","2013","02","19","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação ambiental Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore 9 m. Fruto imaturo verde, com pilosidade ferrugínea.","RFA34344",NA,"508","2013","06","13","13937","auto",NA,NA,NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 15:44:28-03","UNEB","HUNEB","12050","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Bastos, N.G.","2008","12","10","Brasil","Bahia","Alagoinhas","Povoado da Manqueira. Localizado à 20 Km da cidade de Alagoinhas - Reserva do Araticum.","-38.4192008972168","-12.1356000900269","38W17'61''","12S0'86''",NA,NA,"Formação de Floresta Ombrófila Densa Submontana - Estágio Secundário e Avançado de desenvolvimento.","HUNEB0012050",NA,"PA139",NA,NA,NA,"24621","auto","Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"76","2019-11-19 15:44:28-03","UNEB","HUNEB","12061","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart",NA,"Bastos, N.G.","2008","12","10","Brasil","Bahia","Alagoinhas","Povoado da Manqueira. Localizado à 20 Km da cidade de Alagoinhas - Reserva do Araticum.","-38.333333",NA,"38W19'60''","12S0'86''",NA,NA,"Formação de Floresta Ombrófila Densa Submontana - Estágio Secundário e Avançado de desenvolvimento.","HUNEB0012061",NA,"PA150",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"77","2019-11-19 15:44:28-03","UNEB","HUNEB","4097","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart",NA,"Fonseca, M.R.","2000","05","11","Brasil","Bahia","Jandaíra","Fazenda Rio Fundo.","-37.731111","-11.595","37W43'52''","11S35'42''",NA,NA,"Mata ombrófila densa, em estágio avançado de regeneração. Substrato areno-argiloso. -167","HUNEB0004097",NA,"1396",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"78","2019-11-19 15:44:28-03","UNEB","HUNEB","312","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. lepidota","Mart","J.R.Pirani","Jesus, N.G.","1997","11","22","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra / Saudade","-40.215556","-12.915278","40W12'56''","12S54'55''","150","150","Floresta subperenifolia","HUNEB0000312",NA,"209","2002","04",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"subsp. lepidota",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"79","2019-11-19 15:44:28-03","UNEB","HUNEB","715","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. lepidota","Mart","J.R.Pirani","Jesus, N.G.","1998","10","31","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia.","HUNEB0000715",NA,"612","2002","04",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"subsp. lepidota",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"80","2019-11-19 15:44:28-03","UNEB","HUNEB","711","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. lepidota","Mart","J.R.Pirani","Jesus, N.G.","1998","10","31","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia.","HUNEB0000711",NA,"608","2002","04",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"subsp. lepidota",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"81","2021-03-30 12:45:05-03","EAO","IAN","80232","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.","Daly, DC","Andrade-Lima, D de","1949","10","02","Brasil","Pernambuco",NA,"Engenho Itapirema do Meio. Goiana.",NA,NA,NA,NA,NA,NA,"Árvore grande. Boa madeira.","IAN080232",NA,"329","2003","09",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,"lepidota",NA,NA,NA,NA,NA,NA,NA
