"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"46","2020-10-27 11:21:59-03","PUCPR","HUCP","25337","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","E.J. Livio","2016",NA,NA,"Caxambu, MG; E.L. Siqueira; B. Fachin","7544","2016","09","22","Brasil","Parana","Mato Rico","Estação Ecológica Municipal Cantú- Rio das Flores","-52.1336","-24.7752","-52.1336","-24.7752","577","577","HUCP00025337","HUCP00025337","Arbusto ripário, semi ciófilo, ca. 1,70 m. Botões florais verdes. Relevo: ondulado.","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:28-03","PUCPR","HUCP","16901","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","507","2005","06","11","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014908","HUCP00014908",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:28-03","PUCPR","HUCP","19113","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Selusniaki, M",NA,NA,NA,"Libsch, D","243","2001","09","01","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00014643","HUCP00014643",NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:28-03","PUCPR","HUCP","19001","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1105","2006","05",NA,"Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HUCP00014564","HUCP00014564",NA,"Eudicotiledonea",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:28-03","PUCPR","HUCP","18196","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Selusniaki, M","723",NA,NA,NA,"Brasil","São Paulo","Mairiporã","Mato Dentro, Serra da Cantareira.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"HUCP00014591","HUCP00014591",NA,"Eudicotiledonea",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:28-03","PUCPR","HUCP","3205","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto.","Costa, DC","1989","11","16","Acra, LA","187",NA,NA,NA,"Brasil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014539","HUCP00014539",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:28-03","PUCPR","HUCP","1634","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto.","Acra, LA","1983","10","01","Costa, DC","s.n.",NA,NA,NA,"Brasil","Paraná","Curitiba","Velódromo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014758","HUCP00014758",NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 21:32:49-03","UFBA","ALCB","16760","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, SF","1986","02",NA,"Gava, F; et al.","s/n","1985","08","25","Brasil","Rio Grande do Sul","São Roque","Farroupilha",NA,NA,NA,NA,NA,NA,"ALCB003653","ALCB003653","Interior da mata.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0286138","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"NL-U0286138",NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12511",NA,NA,NA,NA,NA
"55","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1162555","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Hatschbach GG",NA,"1960","10","20","Brazil",NA,NA,"Est. Parana. Mun. Guarapuava. Serra da Esperanca.",NA,NA,NA,NA,NA,NA,"NL-L1162555","NL-L1162555","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1162555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1785069","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Wasum R; et al.",NA,"1987","06","20","Brazil",NA,NA,"RS - Caxias do Sul - Conceicao.",NA,NA,NA,NA,NA,NA,"NL-L1785069","NL-L1785069","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1785070","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Wasum R; et al.",NA,"1987","06","20","Brazil",NA,NA,"RS - Caxias do Sul - Conceicao.",NA,NA,NA,NA,NA,NA,"NL-L1785070","NL-L1785070","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.1785071","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Hatschbach GG",NA,"1960","10","20","Brazil",NA,NA,"Est. Parana. Mun. Guarapuava. Serra da Esperanca.",NA,NA,NA,NA,NA,NA,"NL-L1785071","NL-L1785071","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1785071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268425","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1957","08","23","Brazil","Santa Catarina",NA,"Joinvile.",NA,NA,NA,NA,NA,NA,"NL-L4268425","NL-L4268425","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835160",NA,NA,NA,NA,NA
"60","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268426","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1957","08","24","Brazil","Santa Catarina",NA,"Garuva, S. Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-L4268426","NL-L4268426","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835159",NA,NA,NA,NA,NA
"61","2020-02-08 09:37:00-03","NBC","NL-BOTANY","L.4268427","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Farias-Singer R; Silveira D","2012","11","01","Reitz R; Klein RM",NA,"1957","07","26","Brazil","Santa Catarina",NA,"Garuva, S. Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-L4268427","NL-L4268427","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4268427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0835161",NA,NA,NA,NA,NA
"62","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0295404","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"NL-U0295404",NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295404 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12580",NA,NA,NA,NA,NA
"63","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399350","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","08","Brazil",NA,NA,"Est. Parana, Serra do Mar; Atlantic slope above Bela Vista, near old road Curitiba to Morretes, rainforest.",NA,NA,NA,NA,NA,NA,"NL-U1399350","NL-U1399350","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399351","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","14","Brazil",NA,NA,"Est. Parana, Serra do Mar; Atlantic slope above Bela Vista, near old road from Curitiba to Morretes, rainforest.",NA,NA,NA,NA,NA,NA,"NL-U1399351","NL-U1399351","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399352","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Hatschbach GG; Guimarães OA",NA,"1970","11","18","Brazil",NA,NA,"Rio Samanbaia (mun.Jaguaraiva) Parana.",NA,NA,NA,NA,NA,NA,"NL-U1399352","NL-U1399352","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U 0295117","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"Reitz R; Klein RM",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0295117",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200295117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6998",NA,NA,NA,NA,NA
"67","2020-02-08 09:37:00-03","NBC","NL-BOTANY","U.1399311","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1957","08","24","Brazil",NA,NA,"Plantas de Santa Catarina, Tres Barras, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-U1399311","NL-U1399311","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1399311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Laurales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:07-03","ESALQ","ESA","97518","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Barros, F.",NA,NA,NA,"Barros, F. ; et. al.","2354.0","1991","12","03","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,"ESA097518","ESA097518",NA,"Magnoliophyta",NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:07-03","ESALQ","ESA","91466","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & Farias-Singer, R.",NA,NA,NA,"Viani, R.A.G. et al.","441.0","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex) . Remanescente de Floresta Estacional Semidecidual","-481.833","-230.333","-481,833","-230,333",NA,NA,"ESA091466",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:56:11-03","ESALQ","ESA","135897","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tull.","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"1905","07","05","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA135897",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:07-03","ESALQ","ESA","11221","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.","1998","01","01","Bernacci, L.C.","24495.0","1989","09","20","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA011221","ESA011221",NA,"Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:07-03","ESALQ","ESA","11008","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","2016",NA,NA,"Uceli, P. et al.","24103.0","1991","04","04","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA011008","ESA011008",NA,"Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:07-03","ESALQ","ESA","115930","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans",NA,"Farah, F.T.",NA,NA,NA,"Farah, F.T.","2357.0","2002","08","17","Brasil","Minas Gerais","Ouro Fino",NA,"-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,"ESA115930","ESA115930",NA,"Magnoliophyta",NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:07-03","ESALQ","ESA","86329","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & Farias-Singer, R.",NA,NA,NA,"Silva, J.M.; Lucas, E.; Mazine, F.F.","3883.0","2003","12","07","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"ESA086329",NA,NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:07-03","ESALQ","ESA","30998","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Souza, V.C.","2012","06","05","Souza, V.C. et al.","10455.0","1996","01","25","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA030998","ESA030998",NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:07-03","ESALQ","ESA","5733","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.","1998","01","01","Moraes, P.L.R.","61.0","1990","05","14","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA005733","ESA005733",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:07-03","ESALQ","ESA","105469","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.",NA,"2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA105469","ESA105469",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:07-03","ESALQ","ESA","14570","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tulasne","Peixoto, A.L.","1998","01","01","Bernacci, L.C. et al.","21472.0","1988","04","18","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"ESA014570","ESA014570",NA,"Magnoliophyta",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:07-03","ESALQ","ESA","33250","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","2016",NA,NA,"Gandolfi, S.",NA,"1994","07","20","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ESA033250","ESA033250",NA,"Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:07-03","ESALQ","ESA","51991","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Souza, V.C.","2012","06","05","Lima, R.A.F.","422.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400","ESA051991","ESA051991","no sub-bosque","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:07-03","ESALQ","ESA","51939","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Lima, R.A.F.","111.0",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","Trilha Tucano - Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","ESA051939","ESA051939",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:07-03","ESALQ","ESA","120975","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans",NA,"Tamashiro, J.Y.","2010",NA,NA,"Garcia, L.C.","390.0","2008","10","01","Brasil","São Paulo","Campinas","Distrito de Souzas, Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira","-46.926084","-22.833228","-46.926084","-22.833228","711","711","ESA120975",NA,"Arbusto de 1m, frutos imaturos","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:07-03","ESALQ","ESA","92032","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Souza, V.C.",NA,NA,NA,"Silva, J.M. et al.","1722.0","1996","09","07","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"ESA092032","ESA092032",NA,"Magnoliophyta",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:07-03","ESALQ","ESA","130063","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","2016",NA,NA,"Colletta, G.D. ; Ferreira, M.A.P.","2005.0","2014","08","22","Brasil","São Paulo","Carapicuiba",NA,"-46.8300018310547","-23.5200004577637",NA,NA,NA,NA,"ESA130063",NA,"Arvoreta, 2m, flores esverdeadas","Magnoliophyta",NA,NA,NA,"7241","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:07-03","ESALQ","ESA","19533","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Souza, V.C.","2012","06","05","Barreto, K.D. et al.","2957.0","1994","08","17","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA019533","ESA019533",NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:07-03","ESALQ","ESA","89198","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Franco, G.A.D.C.",NA,NA,NA,"Arzolla, F.A.R.D.P. et al.","302.0","2003","08","17","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"ESA089198","ESA089198",NA,"Magnoliophyta",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 10:56:11-03","ESALQ","ESA","135895","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tull.","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"2013","10","16","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA135895",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:07-03","ESALQ","ESA","98957","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","1905","07","08","Hatschbach, G.","51256.0","1987","05","22","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"ESA098957",NA,NA,"Magnoliophyta",NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:07-03","ESALQ","ESA","34396","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & Farias-Singer, R.",NA,NA,NA,"Cervi, A.C.","2888.0","1989","10","21","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"ESA034396",NA,NA,"Magnoliophyta",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:14:07-03","ESALQ","ESA","6937","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, E.J.","2016",NA,NA,"Moraes, P.L.R.","475.0","1991","07","30","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA006937",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:14:07-03","ESALQ","ESA","31043","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.","1986","01","01","Krieger, L.","2682.0","1943","09","07","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA031043","ESA031043",NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
