"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","00897652","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","A. Salino","1997","11","06","Brazil","Minas Gerais","Jequeri","Área de inundação da Usina de Providência.","-43.4792","-20.0961",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978471' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897652","NY00897652_01","3722","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00897670","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Ott","E. P. Heringer","1980","10","15","Brazil","Distrito Federal","Brasília","Bacia do Rio Sao Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897670","NY00897670_01","5582","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00897645","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. G. Rhodes","J. E. B. Warming","1870",NA,NA,"Brazil","Minas Gerais",NA,"Bresil, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897645","NY00897645_01","s.n.","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","885129","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","A. Schinini","J. C. Lindeman",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Vale do Rio Ibitiria ca. 30 km NE de Vacaria.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885129","NY00885129_01","s.n.","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00897671","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Ott","E. P. Heringer","1976","11","21","Brazil","Distrito Federal","Brasília","Zoológico, Brasília.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897671","NY00897671_01","16259","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00897640","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. G. Rhodes","H. S. Irwin","1965","11","30","Brazil","Goiás","Abadiânia","Serra dos Pirineus, ca. 12 km S. of Corumbá de Goiás","-48.8086111","-16.03204",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897640","NY00897640_01","10797","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00897651","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","S. F. Smith","A. Macedo","1988","08","20","Brazil","Minas Gerais","Campina Verde","S. Jose do Lajeado, Campina Verde.","-49.4864","-19.5358",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897651","NY00897651_01","5445","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00897661","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. E. Zavortink","S. L. M. Moore",NA,NA,NA,"Brazil","Mato Grosso",NA,"Iter Matogrossense",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897661","NY00897661_01","475","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00897672","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Ott","E. P. Heringer","1979","06","04","Brazil","Distrito Federal","Brasília","Jardim Zoológico.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897672","NY00897672_01","17265","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-29 21:31:00-03","NY","NYBG","00897650","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"R. C. Barneby","A. Salino","1998","12","15","Brazil","Minas Gerais","Conceição das Alagoas","Usina Hidrelétrica de Volte Grande.","-48.3881","-19.9147",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897650","NY00897650_01","4418","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00897659","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","G. T. Prance","1973","10","19","Brazil","Mato Grosso",NA,"Between Buriti and Chapada dos Guimarães.","-55.7608333","-15.4436",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897659","NY00897659_01","19228","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00897573","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","H. N. Moldenke","P. Clausen","1838",NA,NA,"Brazil","Minas Gerais",NA,"Brésil. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897573","NY00897573_01","69","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","486634","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","M. J. N. Rodal","1995","06","04","Brazil","Pernambuco","Inajá","Brejos de Altitude de Pernambuco. Floresta, Inajá, Reserva Biológica de Serra Negra.","-37.8239","-8.9019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447129' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486634","NY00486634_01","573","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00897656","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","G. G. Hatschbach","1996","11","10","Brazil","Mato Grosso","Vila Bela da Santíssima Trindade","Córrego Dona Maria.","-59.9506","-15.0083",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897656","NY00897656_01","65515","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00897665","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. E. Zavortink","W. A. Archer","1936","09","10","Brazil","Mato Grosso do Sul","Jaraguari","Campo Grande.","-54.3992","-20.1419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897665","NY00897665_01","181","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2239379","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"W. Milliken","1987","06","16","Brazil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Secondary growth along track between the station and the river.","-61.43","3.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2411416' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239379","NY02239379_01","334","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02609543","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"I. M. C. Rodrigues","2012","12","09","Brazil","Pará","Canaã dos Carajás","Borda do Primeiro Aceiro da Pilha de Esteril S11D; beira de estrada.","-50.3287414","-6.4598394",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2887609' target='other'> <mi>dwc_moreinfo</mi></a>","NY02609543","NY02609543_01","574","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00897642","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. G. Rhodes","H. S. Irwin","1969","01","28","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 12 km N.E. of Diamantina, on road to Mendanha","-43.59195","-18.16125",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978421' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897642","NY00897642_01","22756","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","486640","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","L. B. Smith","L. B. Smith","1964","11","15","Brazil","Santa Catarina","Abelardo Luz","North bank of Rio Chapeco at Abelardo Luz.","-52.33","-26.58",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447132' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486640","NY00486640_01","13291","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00897571","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. G. Rhodes","H. S. Irwin","1972","01","16","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 20 km E. of Pirenópolis","-48.7633333","-15.85",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897571","NY00897571_01","34348","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 19:56:00-03","NY","NYBG","00897668","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"R. C. Barneby","M. Aparecida da Silva","1995","09","27","Brazil","Distrito Federal","Brasília","Brasília, Reserva Ecológica do IBGE. Riacho Roncador ao lado da Fazenda Água Limpa, UnB.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978743' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897668","NY00897668_01","2776","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","486637","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"P. K. H. Dusén","1903","12","09","Brazil","Paraná","Ponta Grossa",NA,"-50.1617","-25.095",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447136' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486637","NY00486637_01","2491","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00897647","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","A. M. Giulietti","1981","10","31","Brazil","Minas Gerais",NA,"Estr. Diamantina-Biribiri, a 14 km de Diamantina. Prox. do Córrego Soberbo.",NA,NA,NA,NA,"1006","1006","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897647","NY00897647_01","CFCR2486","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-27 18:19:00-03","NY","NYBG","00897669","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira",NA,"C. Ott","E. P. Heringer","1980","09","25","Brazil","Distrito Federal","Brasília","Bacia do Rio Sao Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897669","NY00897669_01","5507","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00897662","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","J. Ramos","1967","10",NA,"Brazil","Mato Grosso",NA,"Collected near the base camp of the expedition (c. 270 km. N of Xavantina)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897662","NY00897662_01","R.&S.83","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","870296","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz-Gentry","L. Buscalioni","1899","06","21","Brazil","Pará",NA,"Rio Tocantins, nel Tauiry Grande presso il Rebojo do Jahu.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870296",NA,"2364","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00897646","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. C. Barneby","E. T. Neto","1990","11","03","Brazil","Minas Gerais","São Romão","São Romão, Condominio Urucia, Rio Urucuia.","-45.0692","-16.3686",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00897646","NY00897646_01","543","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2239377","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"J. M. Pires","1948","10","20","Brazil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2411414' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239377","NY02239377_01","1298","South America","sheet",NA,"Magnoliophyta","Ranunculales","340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02679546","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"J. Braga","1998","01","03","Brazil","Minas Gerais","Caparaó","Alto-Caparaó, propriedade (camping) Sr. Jorge Cortez, margem do rio Caparaó.","-41.9043998718262","-20.523099899292",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3180997' target='other'> <mi>dwc_moreinfo</mi></a>","NY02679546","NY02679546_01","4705","South America","sheet",NA,"Magnoliophyta","Ranunculales","15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","486642","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","C. Ott","C. Aulestia","1993","03","22","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Parroquia Alto Tambo. Centro de la Unión. Cañón del Río Mira.","-78.43","0.87",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=447125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00486642",NA,"1450","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02239372","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"G. T. Prance","1968","11","26","Brazil","Rondônia",NA,"Basin of Rio Madeira. Vicinity of São Lorenço mines 14km. N. of Rio Madeira, above Mutumparaná","-65.1","-9.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2411408' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239372","NY02239372_01","8887","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2239376","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"G. P. Lewis","1987","03","27","Brazil","Roraima","Boa Vista","Reserva Ecológica de Maracá, Estrada from base camp to Rio Urariquera, by banks of river","-61.83","3.58",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2411413' target='other'> <mi>dwc_moreinfo</mi></a>","NY02239376","NY02239376_01","1577","South America","sheet",NA,"Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:09:29-03","UNESP-IBB","BOTU","15765","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Janssen, A.","Janssen, A.","1979","12","28","Brasil","Amazonas","Humaitá",NA,"-63.166667","-7.516667","63°10'w","7°31's",NA,NA,"Arbúsculo até 80 cm de altura com brácteas amarelas. Florescem em agosto.","BOTU015765",NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-08 11:09:29-03","UNESP-IBB","BOTU","21859","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Amaral Jr., A.","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.969167","-21.173333","51°58'09w","21°10'24s",NA,NA,"Trepadeira com frutos vermelhos","BOTU021859",NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:09:29-03","UNESP-IBB","BOTU","22530","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Amaral Jr., A.","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833","52°16'39.7w","21°38'37.8s",NA,NA,"Rasteira com flores e frutos.","BOTU022530",NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:45:09-03","EAO","IAN","129416","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rhodes, DG","Irwin, HS; Souza, R","1965","09","17","Brasil","Distrito Federal",NA,"Disturbed gallery forest, east side of Lagoa Paranoá.",NA,NA,NA,NA,"975","975","Herbaceous climber to 5m high. Inflorescence pendent; flowers yellow-green.","IAN129416",NA,"8407","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:45:09-03","EAO","IAN","129448","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rhodes, DG","Irwin, HS; Souza, R","1965","09","27","Brasil","Distrito Federal",NA,"Disturbed area in cerrado, Universidade de Brasília.",NA,NA,NA,NA,"975","975","Twining vine to 5m high, in dense thicket. Flowers yellow-green.","IAN129448",NA,"8702","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
