"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"149","2019-12-19 08:15:24-03","FPS","FPS","3202","MachineObservation","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Vieira, F.C.S.","2019","12","15","Schwirkowski, P.","2018","01","21","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz. Ao longo da linha férrea","-49.448654","-26.286341","-49.448654","-26.286341","FPS03202,FURB57451","FPS03202_v01 FPS03202_v02 FPS03202_v03 FPS03202_v04 FPS03202_v05 FPS03202_v06 FPS03202_v07 FURB57451",NA,NA,NA,NA,"2628",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 57451","voucher",NA,NA,NA,NA
"150","2019-07-26 11:40:46-03","IPA","IPA","64613","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M.","2006","12",NA,"Almeida, E.B.; et al.; et al.","1999","11","16","Brasil","Rio Grande do Norte","Tibau do Sul","Santuário Ecológico de Pipa","-35.0918998718262","-6.18666982650757",NA,NA,"IPA0064613",NA,"Plantae",NA,NA,NA,"64613","Southern America",NA,"Arbusto com frutos.",NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-08-27 13:31:34-03","IAP","PACA-AGP","73214","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Sobral","2002","07",NA,"Marchioretto, M. S.","1986","05","03","Brasil","RS","Alegrete","Reserva do Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,NA,"PACA073214",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: na mata Hábito: arbusto",NA,NA,"89305","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"152","2019-08-27 13:31:34-03","IAP","PACA-AGP","4609","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1941","02","12","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA004609",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: sterilis",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"153","2019-08-27 13:31:34-03","IAP","PACA-AGP","11811","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Irm. Augusto","1932","02",NA,"Brasil","RS","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,"PACA011811",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: ad araucarietum Fenofase: sterilis",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"154","2019-08-27 13:31:34-03","IAP","PACA-AGP","115750","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Maçaneiro, J. P.","2014","03",NA,"Maçaneiro & Sampaio","2014","03","12","Brasil","SC","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí","-49.210853","-27.111797","49°12'39,07W","27°06'42,47S","PACA115750",NA,"Magnoliophyta","Myrtales",NA,NA,"73",NA,NA,"Altura: 6m Habitat: floresta ombrófila densa montana, floresta de várzea brejosa Hábito: arvoreta","655","655",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"155","2019-10-18 16:50:12-03","IAP","PACA-AGP","117917","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Schneider, P.H.",NA,NA,NA,"Schneider, P.H.","2015","03","26","Brasil","RS","Novo Hamburgo","Baixo Sinos","-51.08435","-29.734417","51º5.061'W","29º44.065'S","PACA117917",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Hábito: terrícola",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"156","2019-08-27 13:31:34-03","IAP","PACA-AGP","117918","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Schneider, P.H.",NA,NA,NA,"Schneider, P.H.","2015","03","26","Brasil","RS","Campo Bom","Baixo Sinos","-51.069583","-29.703067","51º4.175'W","29º42.184'S","PACA117918",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Hábito: terrícola",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"157","2019-08-27 13:31:34-03","IAP","PACA-AGP","33733","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1957","09","16","Hatschbach, G.","1946","04","07","Brasil","PR",NA,NA,NA,NA,NA,NA,"PACA033733",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"158","2019-08-27 13:31:34-03","IAP","PACA-AGP","4709","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1941","03","10","Brasil","RS","Salto Mucunan","Palmeira fl. Uruguay",NA,NA,NA,NA,"PACA004709",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in rupestribus dumetosis Fenofase: sterilis",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"159","2019-08-27 13:31:34-03","IAP","PACA-AGP","8639","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1992","01","14","Rambo, B.","1954","08","31","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,"PACA008639",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: sterilis",NA,NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"160","2019-08-27 13:31:34-03","IAP","PACA-AGP","52824","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Emrich, K.","1953","02",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA052824",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor semievoluto",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"161","2019-08-27 13:31:34-03","IAP","PACA-AGP","54253","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","B. Rambo","1954","08","31","Emrich, K.","1954","02","26","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"PACA054253",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in dumetosis Fenofase: sterilis",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:31:34-03","IAP","PACA-AGP","117766","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Ramos, A.J.K.",NA,NA,NA,"Padilha, C.","2007","02",NA,"Brasil","RS","Canela","FLONA de Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA117766",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:31:34-03","IAP","PACA-AGP","109139","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","M. Grings",NA,NA,NA,"M. Grings","2007","11","10","Brasil","RS","Canguçu","Projeto de Assentamento da Costa.","-52.6755981445312","-31.3950004577637",NA,NA,"PACA109139",NA,"Magnoliophyta","Myrtales",NA,NA,"1004",NA,NA,"ICN 163261 Habitat: dominando sub-bosque da floreta de galeria do Rio camaquã Fenofase: fr. Hábito: arvoreta",NA,NA,"68702","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:31:34-03","IAP","PACA-AGP","47186","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1950","06","21","Brasil","RS","Caxias do Sul","Água Azul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA047186",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: sterilis",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:31:34-03","IAP","PACA-AGP","33032","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","C. Ritter SJ","1945","10","10","Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,"PACA033032",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fl. incipiens",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:31:34-03","IAP","PACA-AGP","48577","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Sehnem, A.","1949","03","18","Brasil","RS","Montenegro","São Salvador, Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA048577",NA,"Magnoliophyta","Myrtales",NA,NA,"717",NA,NA,"cultivada Habitat: in silvula Fenofase: flor Hábito: arbustiva",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:31:34-03","IAP","PACA-AGP","28263","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1943","03",NA,"Brasil","RS","Nonoai","ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,"PACA028263",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: sterilis",NA,NA,"35080","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:31:34-03","IAP","PACA-AGP","62498","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1958","09","26","Camargo, O. R.","1957","10","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,"PACA062498",NA,"Magnoliophyta","Myrtales",NA,NA,"2142",NA,NA,"SEM MATERIAL Habitat: in silvula campestri Fenofase: fruto",NA,NA,"25060","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"169","2019-08-27 13:31:34-03","IAP","PACA-AGP","32792","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1945","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"PACA032792",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:31:34-03","IAP","PACA-AGP","47407","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","A. Spies","1950","01",NA,"Brasil","RS","Santa Rosa","Campina","-54.4813995361328","-27.8708000183105",NA,NA,"PACA047407",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor nodum aperto",NA,NA,"19818","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:31:34-03","IAP","PACA-AGP","66512","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","B. Rambo",NA,NA,NA,"Camargo, O. R.","1958","09","26","Brasil","RS","São Francisco de Paula","Baragem do Blang","-50.5835990905762","-29.4480991363525",NA,NA,"PACA066512",NA,"Magnoliophyta","Myrtales",NA,NA,"113",NA,NA,"Habitat: no mato",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:31:34-03","IAP","PACA-AGP","7715","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"PACA007715",NA,"Magnoliophyta","Myrtales",NA,NA,"646",NA,NA,"Habitat: in silvula campestri Fenofase: flor",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:37:26-03","IAP","PACA-AGP","70393","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Daniel",NA,NA,NA,"Daniel, A.","1987","08","05","Brasil","RS","Parobé","Faz. Martins, Santa Cristina do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,"PACA070393",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: mata ripária, margem direita do Rio dos Sinos",NA,NA,"11610","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:31:34-03","IAP","PACA-AGP","60728","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1957","05","20","P. Freddiane","1957","04",NA,"Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,"PACA060728",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor",NA,NA,"25060","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:31:34-03","IAP","PACA-AGP","1820","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1937","01","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"PACA001820",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: ad araucarietum, ad urbem Fenofase: fruto semievoluto",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:31:34-03","IAP","PACA-AGP","56275","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1955","04","06","Rambo, B.","1955","01","02","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,"PACA056275",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in araucarieto",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:31:34-03","IAP","PACA-AGP","49396","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1950","12","18","Brasil","RS","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,NA,"PACA049396",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"SEM MATERIAL Habitat: ad araucarietum Fenofase: fruto maturo",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:31:34-03","IAP","PACA-AGP","32341","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1946","02","17","Brasil","RS","São Francisco de Paula","Tainhas","-50.5835990905762","-29.4480991363525",NA,NA,"PACA032341",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor nodum aperto",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:31:34-03","IAP","PACA-AGP","86216","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","A. Sehnem","1970",NA,NA,"Sehnem, A.","1970","05","03","Brasil","RS","São Francisco de Paula","Tainhas, Faz. Fogaça","-50.5835990905762","-29.4480991363525",NA,NA,"PACA086216",NA,"Magnoliophyta","Myrtales",NA,NA,"10988",NA,NA,"Habitat: in silvula campestri Hábito: arbustum",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:31:34-03","IAP","PACA-AGP","35111","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Emrich-Rambo","1954","08","31","Rambo, B.","1947","01","14","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"PACA035111",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fl. nodum evoluto",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:18:40-03","UFV","VIC","037913","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Tinti, B.V.","2010","04","23","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato.","-42.2789001464844","-20.7255992889404",NA,NA,"VIC037913","VIC037913",NA,NA,NA,NA,"s.n.",NA,NA,"Árvore de 3 m, escrube de encosta.",NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:18:40-03","UFV","VIC","15369","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,"VIC015369","VIC015369",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:18:40-03","UFV","VIC","37087","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Grizzon, M.","2012","06","06","Grizzon, M.","2012","02","05","Brasil","Rio Grande do Sul","Caxias do Sul","Dalanhos, Borda de mata fragmentada.","-50.930556","-28.963556","-50.930556","-28.963556","VIC037087","VIC037087",NA,NA,NA,NA,"65",NA,NA,"Altura de 3,5 metros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-01-28 10:48:39-03","IECOS","HBRA","7829","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"J. R. Silva","2012","08","02","Brasil","Pará","Primavera","mata na Ilha do Coco, ao lado ocidental da Baia de Japerica, aproximadamente 10/km ao norte da cidade de Primavera","-47.08302778","-0.84875","-47.08302778","-0.84875000",NA,NA,NA,NA,NA,NA,"644","América do Sul","exsicata","Arbusto de 5 m de altura, em áreas de solo inundáveis de mata costeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-28 10:48:39-03","IECOS","HBRA","3936","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","U. Mehlig","2010","09","04","M. P. M. Menezes","2009","11","27","Brasil","Pará","Santarém Novo","capoeira no ramal da mata do Jarí","-47.39355556","-0.91516667","-47.39355556","-0.91516667","HBRA0002863","HBRA0002863",NA,NA,NA,NA,"422","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-01-28 10:48:39-03","IECOS","HBRA","1997","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","U. Mehlig","2010","09","04","L. Oliveira","2008","04","20","Brasil","Pará","Nova Timboteua","Quatro Bocas, Travessa Cumarú I, Sítio Esperança","-47.39305556","-1.27333333","-47.39305556","-1.27333333","HBRA0006418","HBRA0006418",NA,NA,NA,NA,"38","América do Sul","exsicata","Arbusto pequeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-24 17:09:37-03","UFES","SAMES","9956","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Souza, M.C.","2018",NA,NA,"Ribeiro, M.","2011","03","19","Brasil","Espírito Santo","Conceição da Barra","Floresta Alta, km 4 na estrada que circunda a reserva, trecho conservado, sub-bosque sombreado.","-39.7322006225586","-18.5932998657227","-398194445.0","-182555556.0","SAMES09956",NA,NA,NA,NA,NA,"1607",NA,NA,"Planta com 7,5 m alt x 9,8 cm CAP. Tronco alvacento. Estéril. Transecto 3 planta 20. Habitat: Floresta de Tabuleiro Habito: Árvore",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-24 17:09:37-03","UFES","SAMES","4152","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Rossini,J.","2010","07","07","Menezes,L.F.T.; Pereira,O.J.;Martins,R.F.A.;Giaretta,A.O.","2008","03","05","Brasil","Espírito Santo","Linhares","Degredo. Vegetação de restinga. Estrada que liga liga Pontal do Ipiranga à Degredo. Floresta alta sobre cordões arenosos.","-40.0722007751465","-19.3910999298096",NA,NA,"SAMES04152",NA,NA,NA,NA,NA,"1831",NA,NA,"Arvoreta de 4m com frutos verdes.",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-24 17:09:37-03","UFES","SAMES","4153","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","J.Rossini","2010","05","05","Martins,R.F.A.; Faria,M.B.;Moreira,M.A;Monteiro,M.M.","2008","03","20","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento #?#Mar Aberto#?#, qd 30.","-39.8588981628418","-18.716100692749","-397597222.0","-187438889.0","SAMES04153",NA,NA,NA,NA,NA,"207",NA,NA,"Frutos verdes, quando maduros lilás.",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-24 17:09:37-03","UFES","SAMES","4154","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Martins,R.F.A.; Giaretta,A.O.;Monteiro,M.M.","2008","03","09","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento #?#Mar Aberto#?#. qd. 30.","-39.8588981628418","-18.716100692749","-397597222.0","-187438889.0","SAMES04154",NA,NA,NA,NA,NA,"198",NA,NA,"Frutos verdes.",NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"191","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056549","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg","M. Sobral, 1986.",NA,NA,NA,"J.M. Silva; J. Cordeiro","1986","2","14","Brazil","Parana","Curitiba","Parque Iguacu.","-49.25","-25.4167",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"99",NA,NA,"1 gland/anther. Coor from www.fallingrain.com/world; Arbusto 3m; flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057306","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg","Medina-Salas",NA,NA,NA,"L. P. Queiroz; E. Cabral, R. Salas, E. B. Souza","2007",NA,"3","Argentina","Salta",NA,"Sierras bajas de Oran, estrada para Isla de las Canas.","-64.672778","-22.903889",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"13378",NA,NA,"Arbusto 1-1.5 m alt., muito ramidicado. Folhas cartaceas. Botoes.","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056547","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg","M. Sobral, 1988.",NA,NA,NA,"B. K. Holst","1987","3","22","Venezuela","Bolivar","Piar","Rio Aparaman, affluent of Rio Acanan at the rapids Yuray-meru; SW base of Amaruay-tepui. E of Auyan-tepui, W of Aparaman-tepui.","-62.25","5.91667",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"3476",NA,NA,"Shrub or small thin tree, 0.5-3.5m; mature fruit dark black purple; corolla pinkish; common.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056545","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg","M.L. Kawasaki, 1990.",NA,NA,NA,"M. Nee; M. Saldias","1988","2","16","Bolivia","Santa Cruz","Florida","Gorge of Rio Pirai, ca 1km NE of junction with Rio Bermejo.","-63.55","-18.1833",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"36337",NA,NA,"Large shrub 5m tall; bark smooth; flowers all past.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056548","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg",NA,NA,NA,NA,"S. Ginzbarg; L.A. Mattos, H. Brito","1988","3","24","Brazil","Bahia","Iramaia","Estrada que liga Iramaia a Barra da Estiva, km 38. (10km ao SE do porviado de Jequi (Novo Acre)).","-41.1667","-13.5",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"868",NA,NA,"5 anthers seen, each had 1 gland.; Arbusto 1.50-2.0m de altura; flores cremes e frutos jovens. Frequente no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056551","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","O.Berg",NA,NA,NA,NA,"Al Gentry; M. Pena, B. Mostacedo","1991","5","16","Bolivia","Santa Cruz",NA,"Quiapaca, 10km N of Santiago, valley of Rio Tucuvaca.","-59.5","-18.3333",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"73891",NA,NA,"Treelet 1in DBH; sterile, smooth white bark.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
