"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"202","2015-05-20 10:33:53-03","UFERSA","MOSS","14520","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Diniz, J.C.","1","2014","05","21","América do Sul","Brasil",NA,NA,"árvore de 4 a 5 m de altura; coletada na caatinga hiperxerofila, encosta de serra, nascente de água; solo neossolo litólico; relevo montanhoso, fortemente ondulado; pouco frequente; ramos estrigosos com alguns tricomas; inflorescência paniculif",NA,NA,NA,"Cham.","Melo, J.I.M.","Rio Grande do Norte","Patu","Serra do Lima","-37.6367","-6.11","500","500",NA,"2014","07","30",NA,NA,NA,"19064","auto",NA,NA,NA,NA,NA
"203","2015-05-20 10:33:53-03","UFERSA","MOSS","1739","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira, O.F. de","994","1980","06","09","América do Sul","Brasil",NA,NA,"árvore até 10 m. ; coletado na caatinga; solo areno-argiloso; frequente; flor branca; n.v. louro-preto.",NA,NA,NA,"Cham.","Oliveira, O.F. de","Rio Grande do Norte","Serra Negra do Norte","Serra Negra","-36.4","-6.641667","200","200",NA,"1981","07","06","36W24'00","6S38'30",NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-05-20 10:33:53-03","UFERSA","MOSS","1738","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira, O.F. de","994","1980","06","09","América do Sul","Brasil",NA,NA,"árvore até 10 m. ; coletado na caatinga; solo areno-argiloso; frequente; flor branca; n.v. louro-preto.",NA,NA,NA,"Cham.","Oliveira, O.F. de","Rio Grande do Norte","Serra Negra do Norte","Serra Negra.","-37.4","-6.641667","200","200",NA,"1981","07","06","37W24'00","6S38'30",NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-05-20 10:33:53-03","UFERSA","MOSS","1741","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira, O.F. de","994","1980","06","09","América do Sul","Brasil",NA,NA,"árvore até 10 m. ; coletado na caatinga; solo areno-argiloso; frequente; flor branca; n.v. louro-preto.",NA,NA,NA,"Cham.","Oliveira, O.F. de","Rio Grande do Norte","Serra Negra do Norte","Serra Negra.","-37.4","-6.641667","200","200",NA,"1981","07","06","37W24'00","6S38'30",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-31 08:53:17-03","INPA","INPA","147927","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Hatschbach, GG","50433","1986","06","16","Southern America","Brasil",NA,NA,NA,"INPA0147927","Dicotyledon Asterids","Boraginales","Cham.","Hatschbach, GG","Bahia","Brumado","Rod. p/ Bom Jesus da Lapa. Chapada.","-41.6652984619141","-14.2035999298096",NA,NA,"INPA0147927 INPA0147927_e","1986","08",NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA
"207","2020-08-31 08:53:17-03","INPA","INPA","58403","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","115","1976","07","16","Southern America","Brasil",NA,NA,NA,"INPA0058403","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso","Poconé","Rodovia Poconé-Cuiabá, Rodovia Pocoré-Cuiabá.","-56","-15.6",NA,NA,"INPA0058403 INPA0058403_e","2005","09",NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-08-31 08:53:17-03","INPA","INPA","185162","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","4187","1995","05","31","Southern America","Brasil",NA,NA,NA,"INPA0185162","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso","Diamantino","Diamantino, Próximo ao Rio Arinos, Diamantino.","-55.5","-12.2",NA,NA,"INPA0185162 INPA0185162_e INPA0185162_e1","2005","09",NA,"-55.5","-12.2",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-31 08:53:17-03","INPA","INPA","185200","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","4230","1995","06","23","Southern America","Brasil",NA,NA,NA,"INPA0185200","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso","Várzea Grande","Várzea Grande, Limpo Grande, Várzea Grande.","-56.1","-9.6",NA,NA,"INPA0185200 INPA0185200_e INPA0185200_e1","2005","09",NA,"-56.1","-9.6",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-08-31 08:53:17-03","INPA","INPA","132004","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Carreira, LMM","711","1983","05","04","Southern America","Brasil",NA,NA,NA,"INPA0132004","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso",NA,"Pontes a Lacerda a Vila Bela, Estrada de Pontes e Lacerda a Vila Bela.","-59.6331","-15.1231",NA,NA,"INPA0132004 INPA0132004_e INPA0132004_e1","2005","09",NA,"-59.6331","-15.1231",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-31 08:53:17-03","INPA","INPA","176705","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","2373","1989","09","04","Southern America","Brasil",NA,NA,NA,"INPA0176705","Dicotyledon Asterids","Boraginales","Cham.","Costa, MAS","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Rosalina, Estrada Aguassú, Livramento.","-56.3","-15.8",NA,NA,"INPA0176705 INPA0176705_e","2014","09","15","-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-31 08:53:17-03","INPA","INPA","126536","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","1677","1982","11",NA,"Southern America","Brasil",NA,NA,NA,"INPA0126536","Dicotyledon Asterids","Boraginales","Cham.","Costa, MAS","Mato Grosso","Barão de Melgaço","Barão de Melgaço, Barão de Melgaço.","-55.8","-16.2",NA,NA,"INPA0126536 INPA0126536_e","2014","09","15","-55.8","-16.2",NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-10 20:42:39-03","INPA","INPA","58421","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Maciel, AA","76-162","1976","07","21","Southern America","Brasil",NA,NA,NA,"INPA0058421","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso",NA,"Rodovia Cuiabá-Cáceres, Fazenda Primavera, Rodovia Cuiabá-Cáceres (Fazenda Primavera). Cerrado, solo argilo-arenoso.","-55.8","-15.2",NA,NA,"INPA0058421 INPA0058421_1 INPA0058421_1e INPA0058421_e INPA0058421_e1","2005","09",NA,"-55.8","-15.2",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-08-31 08:53:17-03","INPA","INPA","83272","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","833","1978","04","21","Southern America","Brasil",NA,NA,NA,"INPA0083272","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso","Cuiabá","Estrada da Chapada, Proximidades da Ponte do Ribeirão, rio Claro, estrada da Chapada.","-56.100278","-15.598889","165","165","INPA0083272 INPA0083272_e","2005","09",NA,"-56.100278","-15.598889",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-31 08:53:17-03","INPA","INPA","58408","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","120","1976","07","16","Southern America","Brasil",NA,NA,NA,"INPA0058408","Dicotyledon Asterids","Boraginales","Cham.","Stapf, MNS","Mato Grosso","Poconé","Rodovia Poconé-Cuiabá, Rodovia Poconé-Cuiabá.","-56","-15.6",NA,NA,"INPA0058408 INPA0058408_e","2005","09",NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-08-31 08:53:17-03","INPA","INPA","196957","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Macêdo, M","3850","1994","09","16","Southern America","Brasil",NA,NA,NA,"INPA0196957","Dicotyledon Asterids","Boraginales","Cham.","Ramos, JF","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Estrada do Ribeirão dos Cocais.","-58.1","-13.4",NA,NA,"INPA0196957 INPA0196957_e","1999","04",NA,"-58.1","-13.4",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-06-15 15:29:37-03","UNESP-RC","HRCB","30747","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Amorozo, M.C.M.","3","1991","02","07",NA,"Brasil",NA,NA,"Arbusto. Uso popular medicinal. <ll>dwc_commonname:</ll> calção de velho",NA,NA,NA,"Cham.","Prado, A.L.","Mato Grosso","Santo Antonio do Leverger","Barreirinho","-56.0766983032227","-15.8655996322632",NA,NA,NA,"1998","07",NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA
"218","2017-11-24 14:10:16-02","UFLA","ESAL","5658","S","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Oliveira Filho, AT","76",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.0; amarelo-claro;; cerrado",NA,NA,NA,"Cham.",NA,"Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA
"219","2021-01-26 13:52:45-03","IMA","MAC","31329","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","J.S.Assis","s.n.","2007","11","23",NA,"Brasil",NA,NA,"Árvore. Flores brancas.; Caatinga.","MAC0031329",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Mata Grande",NA,"-37.732506","-10.271111",NA,NA,"MAC0031329","2009","06","01","-37.732506","-10.271111",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:52:45-03","IMA","MAC","7434","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","G.L.Esteves","817","1981","07","30",NA,"Brasil",NA,NA,"Árvore. Botões florais brancos.; Caatinga.","MAC0007434",NA,NA,"Cham.","M.N.S.Satpf.","Alagoas","Mata Grande","Próximo a lagoa da Vaca.","-37.732506","-10.271111",NA,NA,"MAC0007434","2007",NA,NA,"-37.732506","-10.271111",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-26 13:52:45-03","IMA","MAC","23437","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","L.M.Cordeiro; et al.","47","1999","11","18",NA,"Brasil",NA,NA,"Árvore ca. de 7 m de altura. Flores brancas, sépalas verdes.; Tabuleiro plano.","MAC0023437",NA,NA,"Cham.","E.C.O.Chagas","Aracaju","Sergipe","Canindé do São Francisco.","-37.792633","-9.649247",NA,NA,"MAC0023437 MAC0023437_1","2009","02","16","-37.792633","-9.649247",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-26 13:52:45-03","IMA","MAC","23434","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","L.M.Cordeiro; et al.","124","2000","08","23",NA,"Brasil",NA,NA,"Árvore ca. de 4,5 m de altura. Pétala branca, flor aromatizada, sépalas verdes.; Ravina.","MAC0023434",NA,NA,"Cham.","E.C.O.Chagas","Aracaju","Sergipe","Canindé do São Francisco.","-37.792633","-9.649247",NA,NA,"MAC0023434","2009","02","16","-37.792633","-9.649247",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-26 13:52:45-03","IMA","MAC","34383","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Ricardo; Lucas","s.n.","2008","06",NA,NA,"Brasil",NA,NA,"Árvore. Flores vermelhas.; Floresta Subperenifolia.","MAC0034383",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Arapiraca",NA,"-37.103056","-10.256944",NA,NA,"MAC0034383","2009","02","16","-37.103056","-10.256944",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-26 13:52:45-03","IMA","MAC","20649","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Moura, DC","552","2002","07","02",NA,"Brasil",NA,NA,"Árvore com ca. de 12m de altura. Infl. de cor branco-pérola, flores polinizadas marrom. Botão verde.; Caatinga arbórea.","MAC0020649",NA,NA,"Cham.","H.Bautista","Sergipe","Canindé do São Francisco","Região do Programa Xingó, Fazena Cana Brava.","-37.986667","-9.570833",NA,NA,"MAC0020649",NA,NA,NA,"-37.986667","-9.570833",NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-01-26 13:52:45-03","IMA","MAC","13338","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos","5111","2000","11","15",NA,"Brasil",NA,NA,"Árvore ca. de 2m de altura. Flores brancas.; Caatinga arbórea.","MAC0013338",NA,NA,"Cham.","I.Mello, 2005","Alagoas","Jaramataia","Serra das Mãos, Próximo à Vila Campestre e ao riacho Ribeira.","-36.984444","-9.678333",NA,NA,"MAC0013338",NA,NA,NA,"-36.984444","-9.678333",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-26 13:52:45-03","IMA","MAC","13390","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos","5126","2000","10","28",NA,"Brasil",NA,NA,"Árvore ca. de 5m de altura. Flores passadas.; Caatinga.","MAC0013390",NA,NA,"Cham.","I.Mello, 2005","Alagoas","Batalha","Pequena remanescente próximo à estrada, Na borda da vegetação.","-37.030833","-9.760278",NA,NA,"MAC0013390",NA,NA,NA,"-37.030833","-9.760278",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-26 13:52:45-03","IMA","MAC","23436","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","L.M.Cordeiro","47","1999","11","18",NA,"Brasil",NA,NA,"Árvore ca. de 7m de altura. Flores brancas.","MAC0023436",NA,NA,"Cham.","E.C.O.Chagas","Sergipe","Candide do São Francisco","Fazenda Cana Brava.","-37.792633","-9.649247",NA,NA,"MAC0023436","2009","02","16","-37.792633","-9.649247",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-01-26 13:52:45-03","IMA","MAC","26483","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A.Silva","1823","2002",NA,NA,NA,"Brasil",NA,NA,"Arvoreta. Flores brancas.; Mata Atlântica.","MAC0026483",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Maceió.",NA,"-35.735278","-9.666111",NA,NA,"MAC0026483","2009","02","16","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-26 13:52:45-03","IMA","MAC","26484","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.A.Silva","1824","2002",NA,NA,NA,"Brasil",NA,NA,"Arvoreta ca. 3 m. Flores brancas.; Mata Atlântica.","MAC0026484",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Maceió.",NA,"-35.735278","-9.666111",NA,NA,"MAC0026484","2009","02","16","-35.735278","-9.666111",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-26 13:52:45-03","IMA","MAC","2954","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","M.N.R.Staviski; A.Sarmento; L.Chaves","651","1983","08","25",NA,"Brasil",NA,NA,"Árvore ca. 15 m. Flores brancas.; Semi-árido.","MAC0002954",NA,NA,"Cham.","J.I.M.Melo","Alagoas","Monteirópolis","Sítio Lagoa dos Ranchos.","-37.258","-9.603994",NA,NA,"MAC0002954","2005","03","22","-37.258","-9.603994",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-01-26 13:52:45-03","IMA","MAC","36105","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11720","2009","01","30",NA,"Brasil",NA,NA,"Arvoreta ca. 2 m de altura. Estéril.; Caatinga.","MAC0036105",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","São José da Tapera",NA,"-37.384806","-9.558089",NA,NA,"MAC0036105","2009","09","30","-37.384806","-9.558089",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-01-26 13:52:45-03","IMA","MAC","36157","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","11712","2009","01","30",NA,"Brasil",NA,NA,"Arvoreta ca. 2 m de altura. Estéril.; Caatinga.","MAC0036157",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","São José da Tapera",NA,"-37.384806","-9.558089",NA,NA,"MAC0036157","2009","09","30","-37.384806","-9.558089",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-01-26 13:52:45-03","IMA","MAC","49548","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Chagas-Mota","8587","2010","09","15",NA,"Brasil",NA,NA,"Árvore ca. 8 m de altura. Flores cremes.; Caatinga.","MAC0049548",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Traipu","Serra das Mãos.","-36.949997","-9.733333",NA,NA,"MAC0049548","2010","09","15","-36.949997","-9.733333",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-01-26 13:52:45-03","IMA","MAC","55532","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","A.Costa","427","2010","08","12",NA,"Brasil",NA,NA,"Árvore ca. 8 m.; Caatinga.","MAC0055532",NA,NA,"Cham.",NA,"Alagoas","Traipu","Serra da Mão.","-37.003333","-9.970833",NA,NA,"MAC0055532 MAC0055532_1",NA,NA,NA,"-37.003333","-9.970833",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-01-26 13:52:45-03","IMA","MAC","56960","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","M.W.Tavares-Silva; A.Santos; C.M.C.Santos; E.Lins","22","2013","12","15",NA,"Brasil",NA,NA,"Árvore ca. 7 m. Flores brancas com marrom.; Caatinga.","MAC0056960",NA,NA,"Cham.",NA,"Alagoas","Água Branca","Refúgio de Vida Silvestre do Craunã e do Padre, Morro do Craunã.","-37.936147","-9.261356",NA,NA,"MAC0056960",NA,NA,NA,"-37.936147","-9.261356",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-01-26 13:52:45-03","IMA","MAC","7433","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","M.N.Rodrigues; M.Ataíde; G.L.Esteves; R.F.Rocha","785","1981","08","26",NA,"Brasil",NA,NA,"Árvore planta pequena em solo bem drenado. Botões verdes; Caatinga","MAC0007433",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Monteirópolis.",NA,"-37.258","-9.603994",NA,NA,"MAC0007433","2009","02","16","-37.258","-9.603994",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-01-26 13:52:45-03","IMA","MAC","8740","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","A.L.Prado","90","1980","06","02",NA,"Brasil",NA,NA,"Subarbusto ca. de 1m de altura. Flores marrons.","MAC0008740",NA,NA,"Cham.","M.N.S.Stapf","Mato Grosso","Jangada","Rodovia Cuiabá.","-56.492219","-15.254622",NA,NA,"MAC0008740","2006",NA,NA,"-56.492219","-15.254622",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-01-26 13:52:45-03","IMA","MAC","31014","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos; et al.","10623","2007","08","27",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Botões ferrugíneos.; Transição Brejo - Caatinga","MAC0031014",NA,NA,"Cham.","E.C.O.Chagas","Alagoas","Olho D#?#Água do Casado",NA,"-37.810556","-9.519444",NA,NA,"MAC0031014 MAC0031014_1","2009","02","16","-37.810556","-9.519444",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-04 10:26:46-03","UFRPE","HST","14168","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","F.França; D.B.Cerqueira & M.A.Santos","5288","2005","08","07",NA,"Brasil",NA,NA,"Arvoreta 5m.Folha membranácea concolor. Corola branca passando a marrom.","HST014168",NA,NA,"Cham.","M.N.S.Stapf","Minas Gerais","Itacarambi","Beira da estrada","-44.060278","-15.098611","515","515",NA,"2005","11",NA,"44W3'37''","15S5'55''",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-29 10:07:52-03","UFRPE","HST","4202","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","D.P.Lima","13144","1973","05","10",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt. e 8 cm de diâmetro; flores cor de gelo, estilete e estigmas marron, não apresenta quase perfume.","HST004202",NA,NA,"Cham.","C.T.Rizzini","Bahia","Maguarari","Matas da Fazenda Alagoinhas",NA,NA,NA,NA,NA,"1974","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-04 10:26:46-03","UFRPE","HST","12253","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","A.M.Miranda; et M.Grillo","4404","2004","07","16",NA,"Brasil",NA,NA,"Arvoreta ca. 4 m alt.; caule cinza-amarronzado; folhas papiráceas; flores com cálice verde-amarronzado, corola branca.","HST012253",NA,NA,"Cham.","J.I.M.Melo","Sergipe","Grato Cardoso",NA,NA,NA,NA,NA,NA,"2006","06","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-04 10:26:46-03","UFRPE","HST","15478","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","R.P.Lyra-Lemos","5111","2000","11","15",NA,"Brasil",NA,NA,"Árvore ca. 2 m alt.; flores brancas.","HST015478",NA,NA,"Cham.","D.D.Vieira","Alagoas","Jaramataia",NA,"-37.0018997192383","-9.65944004058838",NA,NA,NA,"2013","02","21",NA,NA,NA,"13953","auto",NA,NA,NA,NA,NA
"243","2021-02-04 10:26:46-03","UFRPE","HST","2058","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","J.S.Sobrinho","255","1966","04","06",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt.; flores alvas perfumadas com cálice sinssépalo verde-estriado.","HST002058",NA,NA,"Cham.","M.N.S.Stapf.","Bahia","Brumado","Baixa das Flores","-41.6652984619141","-14.2035999298096",NA,NA,NA,"2007","02",NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA
"244","2021-02-04 10:26:46-03","UFRPE","HST","3981","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","F.B.Ramalho","111","1971","05","20",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt.; folhas com pelos na parte dorsal; flores alvas perfumadas.","HST003981",NA,NA,"Cham.","E.J.Tavares","Bahia","Jaguarari","Fazenda Tapagem","-40.19580078125","-10.2638998031616",NA,NA,NA,"1972","06","14",NA,NA,NA,"60045","auto",NA,NA,NA,NA,NA
"245","2021-02-04 10:26:46-03","UFRPE","HST","1753","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","J.S.Sobrinho","90","1965","09","13",NA,"Brasil",NA,NA,"Árvore de porte médio. Flores com pétalas arroxeadas, com listas roxas e escuras.","HST001753",NA,NA,"Cham.","M.N.S.Stapf.","Rio Grande do Norte","São Rafael","Fazenda Canaã","-36.9206008911133","-5.79943990707397",NA,NA,NA,"2007",NA,NA,NA,NA,NA,"19506","auto",NA,NA,NA,NA,NA
"246","2019-08-02 10:21:11-03","CPATSA","HTSA","778","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fotius, G.","4095","1985","08","05",NA,"Brasil",NA,NA,"Arb. Fl 1. Alt.: 3m (até 4m, as vezes). Folha verde escura acima e verde clara abaixo com nervuras salintes amarelas. Casca castanho muito escura. Flor seca marrom escura, pedúnculos mais ou menos ferruginosos.; Bordo de riacho.",NA,NA,NA,"Cham.","Melo, J.I.M. de","Bahia","Sobradinho","15 Km ao Sul Faz. Língua de Vaca","-41.491667","-10.204167",NA,NA,NA,"2009","11","19","-41.491667","-10.204167",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-02 10:21:11-03","CPATSA","HTSA","230","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Fotius, G.; Sá, I.B.","3568","1983","08","23",NA,"Brasil",NA,NA,"Árvore de 3 a 6m, fl 3., fr3., Folha verde clara. Flor branca, tornando-se marrom quando envelhicida e seca, árvore quase sempre desfolhada nesta época do ano.; Afloramento rochoso de granito.",NA,NA,NA,"Cham.","Melo, J.I.M. de","Pernambuco","Bodocó","Fazenda Sabonete","-40.559167","-8.297222",NA,NA,NA,"2009","11","19","-40.559167","-8.297222",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-07-31 14:32:15-03","CPATSA","HTSA","1961","PreservedSpecimen","Plantae","Boraginaceae","Cordia","insignis","Cordia insignis","Lima, J.L.S.","1961",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.","Melo, J.I.M. de","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,"2009","11","19",NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","2541773","PreservedSpecimen","Plantae","Cordiaceae","Cordia","insignis","Cordia insignis","J. Sobrinho","255",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02890975",NA,"Lamiales","Cham.",NA,"Bahia",NA,"Brumado, Baixa das Flôres.",NA,NA,NA,NA,"US02890975_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2709507","PreservedSpecimen","Plantae","Cordiaceae","Cordia","insignis","Cordia insignis","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17316","1966","6","17","South America - Neotropics","Brazil",NA,NA,NA,"US02890970",NA,"Lamiales","Cham.",NA,"Mato Grosso",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Lower slopes of Serra Azul, ca. 75 km. S. of Xavantina.",NA,NA,"525",NA,"US02890970_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2744581","PreservedSpecimen","Plantae","Cordiaceae","Cordia","insignis","Cordia insignis","G. Hatschbach","32080","1973","5","18","South America - Neotropics","Brazil",NA,NA,NA,"US02890969",NA,"Lamiales","Cham.",NA,"Mato Grosso",NA,"Coxipó (mun. Cuiaba).",NA,NA,NA,NA,"US02890969_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
