"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"474","2019-01-25 15:47:26-02","IAC","IAC","39390","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","A.K. Pastorek","2005","03","06","J.E.A. Bertoni & A. Geremias","1999","12","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Terra Roxa Encaroçada, Linha 7 planta 25","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-01-25 15:47:26-02","IAC","IAC","52012","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","P.B.L. Castro","2010","01","08","P.B.L. Castro","2009","12","22","Brasil","São Paulo","Campinas","EMEI Villagelim, pátio da escola.","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-01-25 15:37:28-02","IAC","IAC","18272","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","D.M. Dedecca","1956","11","04","D.M. Dedecca","1956","11","04","Brasil","São Paulo","Campinas","Fazenda Pau d#?#Alho","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-01-27 18:26:11-03","IAC","IAC","18539","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","ANTONIETA P. TOLEDO","1959","12","20","ANTONIETA P. TOLEDO","1959","12","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-01-25 15:37:28-02","IAC","IAC","19067","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","H.F. Leitão Filho","1967","07","20","A.J. Frediani","1966","03","25","Brasil","São Paulo","Vinhedo",NA,"-46.9753","-23.0297","-46.9753","-23.0297",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-01-25 15:37:28-02","IAC","IAC","19312","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","H.F. Leitão Filho","1967","07","20","H.F. Leitão Filho","1967","07","20","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Seção de Floricultura","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-01-25 15:37:28-02","IAC","IAC","19646","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","H.F. Leitão Filho","1967","11","28","H.F. Leitão Filho","1967","11","02","Brasil","São Paulo","Piracicaba","ESALQ, Parque","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,NA,"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-01-25 15:37:28-02","IAC","IAC","28190","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","C. Aranha","1993","10","27","C. Aranha","1993","10","27","Brasil","São Paulo","Serra Negra","Praça Sesquicentenário","-46.7006","-22.6122","-46.7006","-22.6122","Nome popular: viuvinha",NA,NA,NA,NA,"10090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-01-25 15:47:26-02","IAC","IAC","10823","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","H.N. Moldenke","1945","10","01","G.J. Schwarz","1945","10","01","Argentina","Misiones","Candelaria","Santa Ana","-55.7333","-27.4667","-55.7333","-27.4667","obtido em 14/06/1949, =d. plumieri Jacq.",NA,NA,NA,NA,"1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-07-23 12:24:12-03","CEPLAC","CEPEC","32510","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"H. N. Moldenke",NA,NA,NA,"T. Plowman","1983","02","01","Brasil","Bahia","MARAÚ","Ponta do Muta. Sitio Campinho.","-38.65","-13.916667","38W39'","13S55'","<ll>dwc_commonname:</ll> Pingo-de-prata",NA,NA,NA,NA,"12795",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA,NA
"484","2020-07-23 12:24:12-03","CEPLAC","CEPEC","36896","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"T. S. dos Santos",NA,NA,NA,"F. S. Santos","1984","11","28","Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km a W Porto Seguro. Estacao Ecologica do Pau-brasil. Area da sementeira.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,NA,"475",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA,NA
"485","2020-07-23 12:24:12-03","CEPLAC","CEPEC","67323","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"J. G. Jardim",NA,NA,NA,"L. A. Mattos-Silva","1995","08","30","Brasil","Bahia","ILHÉUS","Area da parte interna do Campus da UESC, a esq., prox. ao Pavilhao Pedro Calmon.","-39.166667","-14.8","39W10'","14S48'",NA,NA,NA,NA,NA,"3229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1995",NA,NA,NA,NA,NA
"486","2020-07-23 11:59:39-03","CEPLAC","CEPEC","13098","PreservedSpecimen","Plantae","Avicenniaceae","Duranta","repens","Duranta repens",NA,"S. A. Mori",NA,NA,NA,"S. A. Mori","1978","02","10","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'99","99*99'99",NA,NA,NA,NA,NA,"9243",NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"487","2020-07-23 11:59:39-03","CEPLAC","CEPEC","11680","PreservedSpecimen","Plantae","Avicenniaceae","Duranta","repens","Duranta repens",NA,"H. N. Moldenke",NA,NA,NA,"L. A. Mattos-Silva","1975","09","02","Brasil","Bahia","ILHÉUS","Quadra C' do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"488","2020-07-23 12:24:12-03","CEPLAC","CEPEC","66066","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"W. Boone",NA,NA,NA,"W. Boone","1965","01","30","Brasil","Espírito Santo","SANTA TERESA","Parque do MBML.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"177",NA,NA,NA,NA,"23813","auto",NA,NA,NA,"30/12/1984",NA,NA,NA,NA,NA
"489","2020-02-17 11:30:27-03","UEG","HUEG","8243","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Santos, L.L.","2010","01","22","Brasil","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,"Arbusto de 2,0-1,5 m de altura. Folhas serrilhadas, de cor amarelo-dourado. Flores pequenas azul-arroxeadas ou brnacas. frutos arredondados, amarelo-ouro.","HUEG008243",NA,"Dicotyledoneae",NA,"s.n.","Southern America",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-04-02 09:32:41-03","URICER","HPBR","4298","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","DALAVALE,L.",NA,NA,NA,"DALAVALE,L.","2006","10","19","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,"HPBR004298",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"491","2020-11-19 14:06:35-03","Unimontes","MCMG","650","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Santos, R. M",NA,NA,NA,"Marcelo Nogueira Xavier","2013","11","23","Brasil","Minas Gerais","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-11-19 14:06:35-03","Unimontes","MCMG","631","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Santos, R. M",NA,NA,NA,"Marcelo Nogueira Xavier",NA,NA,NA,"Brasil","Minas Gerais","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-19 14:06:35-03","Unimontes","MCMG","4482","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Marcelo nogueira xavier |",NA,NA,NA,"Brasil",NA,NA,"Rio Verde Goias GO 2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-19 14:06:35-03","Unimontes","MCMG","838","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Neto, Santos D'Angelo.",NA,NA,NA,"Souza, L.F |","2001","11","24","Brasil","Minas Gerais","francisco Sá",NA,"-43.4883003234863","-16.4757995605469",NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-19 14:06:35-03","Unimontes","MCMG","841","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Neto, Santos D'Angelo.",NA,NA,NA,"Pimenta, M |","2002","11","23","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2013-02-07 10:19:27-02","UMC","HUMC","2524","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Decarli, J.L.A.","2006","08","16","Brazil","São Paulo","Mogi das Cruzes","Biritiba Mirim, Praça Santo Cruzeiro","-46.0475","-23.576389","46W02'51","23S34'35",NA,NA,NA,NA,NA,"01","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2013-02-07 10:19:27-02","UMC","HUMC","1230","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,NA,NA,NA,NA,"Ferreira, R.C.","2004","11","24","Brazil","São Paulo","Mogi das Cruzes","Jardim da Universidade de Mogi das Cruzes","-46.1883","-23.5228",NA,NA,"Arbusto com folhas adultas verde escura e folha joovem verde amarelado, cálice verde arroxeado, corola lilás com duas pétalas com uma linha roxa e cinco pétalas com interior brancoo estames amrelados e caule marrom.&nf;Habitat:",NA,NA,NA,NA,"01","Southern America",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-02-27 14:03:42-03","UFSJ","HUFSJ","667","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Faccion, G",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Praça Padre Luiz Porto de Menezes",NA,NA,NA,NA,"Planta de aproximadamente 2m de altura. Flores pequenas e violetas, sem cheiro aparente. Ramagem densa, amarelo-esverdeado. Frutos secos e amarelo-alaranjados, pequenos.","HUFSJ000667",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-02-27 14:03:42-03","UFSJ","HUFSJ","668","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Nascimento, BWL",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Igreja São Francisco",NA,NA,NA,NA,"Arbusto, floresce na primavera e no verão, com frutos apreciados por pássaros, com flores roxas. Pode medir cerca de 2 a 4 metros.","HUFSJ000668",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-02-27 14:03:42-03","UFSJ","HUFSJ","669","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Pereira, ACS",NA,NA,NA,"Brasil","Minas Gerais","Itajubá","Bosque da cidade de Itajubá","-45.4528007507324","-22.4256000518799",NA,NA,"Uma árvore que se encontrava na beirada do rio Sapucaí. Possui folhas simples de disposição oposta. Flores pequenas e vistosas, diclamídeas, hermafroditas, pentâmeras de simetria zigomorfa. Possuem pequenos frutos arredondados.","HUFSJ000669",NA,NA,NA,"s.n.",NA,NA,NA,NA,"19946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-04-08 17:13:18-03","UESB","HUESB","13030","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Araújo, E.","2017","05","28","Brasil","Bahia","Itagi","Saracura","-40.0060997009277","-14.1627998352051",NA,NA,"Arbusto. Caule lenhoso. Folhas opostas, verde, incompleta, peninérvia, elíptica, ápice mucronado,limbo inteiro. Inflorescência racimosa, cacho, flores lilás, zigomorfa, diclamídea, cálice e corola pentâmeros, gamossépalo, gamopét","HUESB000013030",NA,"Dicotyledoneae",NA,"2",NA,NA,NA,NA,"19304","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-04-08 17:13:18-03","UESB","HUESB","10540","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Moreira, R.S.","2014","12","03","Anjos, Q.Q.A.; Silva, T.; Silva, T.","2014","07","31","Brasil","Bahia","Itapetinga","Campus Juvino Oliveira","-40.2477989196777","-15.2489004135132",NA,NA,"Arbusto, coloração amarronzada, presença de estipulas. Flor lilás, ovário ínfero, estames fusionados,tubular. Fruto globoso, cor alaranjado, imaturo verde.","HUESB000010540",NA,"Dicotyledoneae",NA,"1",NA,NA,NA,NA,"59623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-04-08 17:13:18-03","UESB","HUESB","11326","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Moreira, R.S.","2018","01",NA,"Vieira, A.S.; Ramos, J.P.; Ramos, J.P.","2015","03","29","Brasil","Bahia","Jequié","Fazenda Velha","-40.0835990905762","-13.8575000762939",NA,NA,"Arbusto, Folha simples, dística, membranacea. Flor em botões lilás.; Caatinga.","HUESB000011326",NA,"Dicotyledoneae",NA,"18",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-13 16:05:08-03","UNISANTA","HUSC","11995","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","L. Catib","2015",NA,NA,"M. Alves; C. Santos; E. Janira; L. Catib","2015","11","12","Brasil","São Paulo","Cubatão","IFSP Campus Cubatão.","-46.691111","-24.556111","-46.691111","-24.556111","Arbusto com 1,5m de alt. Folhas opostas, coriáceas, bordo serreado. Inflorescências terminais racemosas, pendentes. Flores arroxeadas.; Mata Atlântica",NA,NA,"Magnoliophyta",NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-13 16:05:08-03","UNISANTA","HUSC","10722","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,"Floração com fruto laranja.",NA,NA,"Magnoliophyta",NA,"5",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-13 16:05:08-03","UNISANTA","HUSC","10768","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Galvão, A.; Olmos, A.","2012","11","05","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,"Pingo de ouro, floração lilás, aproximadamente com 1,53m.",NA,NA,"Magnoliophyta",NA,"3",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-11-04 17:30:59-03","UEM","HUEM","10499","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","In Flora do Brasil","2017","12",NA,"Oliveira, RC","2004","03","18","Brasil","Paraná","Maringá","Câmpus da UEM - atrás do bloco F-67","-51.9385986328125","-23.4253005981445",NA,NA,"Arvoreta com aproximadamente 2 m. de altura; flores de coloração roxa e frutos de coloração laranja","HUEM000013670","HUEM000013670",NA,NA,"s.n.",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-07-02 15:56:49-03","UEM","HUEM","10187","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","In Flora do Brasil","2017","12",NA,"Bruna; Renato; Oscar","2002","11","06","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Bloco F67","-51.9385986328125","-23.4253005981445",NA,NA,"Arbusto com flores roxas; frutos amarelos; presença de abelhas","HUEM000013667","HUEM000013667",NA,NA,"19",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-11-04 17:30:59-03","UEM","HUEM","36042","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Pereira G.L.","2019","10","21","Brasil","Paraná","Maringá","Universidade Estadual de Maringá, Campus sede, próximo ao bloco T22.","-51.9385986328125","-23.4253005981445",NA,NA,"Flores coloração roxa.","HUEM000027094",NA,NA,NA,"s.n.",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-11-04 17:30:59-03","UEM","HUEM","28125","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","In The Plant List","2018","05","09","Andó, S","2009","07","05","Brasil","São Paulo","São José do Rio Pardo",NA,"-46.8800010681152","-21.5900001525879",NA,NA,"Arvoreta ou arbusto ornamental, flores lilazes, frutos amarelos.","HUEM000015836","HUEM000015836",NA,NA,"s.n.",NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-03-10 11:38:59-03","UNILA","EVB","4213","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Lima, L.C.P.","2019","03","22","Souza, M.A.; Munaro, I. O.; Ichikawa, G. N.; Fusiger, F.A.; Vieira, H.T. P.; Guaca, Y.C. C.","2019","03","22","Brasil","Paraná","Foz do Iguaçu","Avenida Araucária.","-54.578056","-25.503889","54º34'41''W","25º30'14''S","Flores roxas e frutos alaranjados quando maduros Habitat: área cultivada Habito: Arbusto","EVB004213",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-11-12 17:00:33-03","UEL","FUEL","13606","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Stubblebine, WH; et al.","1980","11","19","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,"FUEL005753",NA,"Tracheophyta","Lamiales","528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-11-12 17:00:33-03","UEL","FUEL","13764","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Leitão Filho, HF","1982","11","30","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889",NA,"FUEL005755",NA,"Tracheophyta","Lamiales","1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-11-12 17:00:33-03","UEL","FUEL","1717","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Matsomoto, L","1985","11","09","Brasil","Paraná","Ibiporã","Campo","-51.0480995178223","-23.2691993713379",NA,NA,NA,"FUEL005749",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2020-11-12 17:00:33-03","UEL","FUEL","2665","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Maria, R","1986","05","25","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005744",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-10-16 14:12:56-03","UEL","FUEL","48764","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Vieira, AOS","2012","02","03","Faccione, M","2011","03","10","Brasil","Paraná","Londrina","Campus UEL, Campus","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005754",NA,"Tracheophyta","Lamiales","2",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-10-16 14:12:56-03","UEL","FUEL","1643","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Rossito, RC","1985","11","26","Brasil","Paraná","Londrina","Campus UEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005750",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-11-12 17:00:33-03","UEL","FUEL","1720","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Diniz, MC","1985","11","27","Brasil","Paraná","Londrina","Horto, UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005745",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-11-12 17:00:33-03","UEL","FUEL","1719","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Diniz, MC","1985","11","23","Brasil","Paraná","Londrina","Horto, UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005746",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-11-12 17:00:33-03","UEL","FUEL","10177","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Vieira, AOS","2018","08","16","Pires, LA","1992","12","04","Brasil","Paraná","Londrina","jardim no centro da cidade","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL000646",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-11-12 17:00:33-03","UEL","FUEL","8407","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Gouvea, MF","1988","05","11","Brasil","Paraná","Londrina","Mata da CONFEPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005747",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-11-12 17:00:33-03","UEL","FUEL","2674","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Kurihara, CH","1986","06","15","Brasil","Paraná","Londrina","Residência, zona urbana","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005741",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-11-12 17:00:33-03","UEL","FUEL","1776","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Gil, VMVG","1985","11","20","Brasil","Paraná","Londrina","Rua Guararapes","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005743",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-11-12 17:00:33-03","UEL","FUEL","1017","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Yamamoto, CE","1985","06","03","Brasil","Paraná","Londrina","Vale Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,"FUEL005742",NA,"Tracheophyta","Lamiales","s.n.",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-11-12 17:00:33-03","UEL","FUEL","31183","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2012",NA,NA,"Nicolau, SA; et al.","1999","12","16","Brasil","São Paulo","Cajuru","Fazenda Santa Carlota, área de pasto","-47.2999992370605","-21.2700004577637",NA,NA,NA,"FUEL005751",NA,"Tracheophyta","Lamiales","2124",NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
