"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"151","2020-09-12 05:00:02-03","US","US","2270885","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach","3941","1956","10","28","South America","Brazil",NA,NA,NA,"US03135736",NA,"Mun. Clevelandia. Rincão Torcido.",NA,NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135736_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","2340997","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","-- Reitz & Klein, --","9680","1960","5","14","South America","Brazil",NA,NA,NA,"US03135729",NA,"Garapuvu, Vista Alegre, Sombrio.","30",NA,NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135729_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2573471","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","13717","1964","12","6","South America","Brazil",NA,NA,NA,"US03135723",NA,"Mun. Campo Erê: Forest and bog, 6 km west of Campo Erê.","900","1000",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,"-53.1","-26.37","US03135723_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2573473","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","13315","1964","11","15","South America","Brazil",NA,NA,NA,"US03135725",NA,"Mun. Abelardo Luz: 8-12 km north of Abelardo Luz.","900","1000",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,"-52.33","-26.53","US03135725_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2282327","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. Reitz","9875","1957","1","3","South America","Brazil",NA,NA,NA,"US03135731",NA,"Mun. Joaçaba: pinheiral, campos of Rio Irani, 15 km east of Ponte Serrada.","700","900",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135731_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","2282290","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. Reitz","9024","1956","12","21","South America","Brazil",NA,NA,NA,"US03135733",NA,"17 km. Mun. Caçador: Campo, Fazenda Carneiros, north of Caçador.","950","1100",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135733_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2282252","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","7904","1956","11","24","South America","Brazil",NA,NA,NA,"US03135734",NA,"Mun. Bom Retiro: Pinheiral, Campina, Riozinho.","1000",NA,NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135734_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","1066312","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Gardner","343",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00112676","Isotype","Serra das Orgaos.",NA,NA,NA,"Ebenales","Benth.",NA,"Rio de Janeiro",NA,NA,NA,"US00112676_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2509095","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach","15025","1966","10","19","South America","Brazil",NA,NA,NA,"US03135720",NA,"Sta. Barbara (mun. Palmas).",NA,NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135720_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2564484","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach","12982","1965","10","14","South America","Brazil",NA,NA,NA,"US03135721",NA,"Mun. Campo Mourão. Campo Mourão.",NA,NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135721_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2282305","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith, R. Reitz & O. Sufridini","9498","1956","12","26","South America","Brazil",NA,NA,NA,"US03135732",NA,"Mun. Chapecó: pinheiral, Fazenda Campo São Vicente, 24 km west of Campo Erê.","900","1000",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135732_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2573444","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","13056","1964","11","8","South America","Brazil",NA,NA,NA,"US03135727",NA,"Mun. Ponte Serrada: Forest, by road to Xanxeré.","700","900",NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,"-52.05","-26.92","US03135727_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","616844","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","-. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US03135740",NA,"Brasilia.",NA,NA,NA,"Ebenales","Benth.",NA,NA,NA,NA,NA,"US03135740_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2282239","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","7498","1956","11","9","South America","Brazil",NA,NA,NA,"US03135735",NA,"Mun. Campo Alegre: pinheiral, lower fazenda of Ernesto Scheide, Campo Alegre.","900",NA,NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135735_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","1953007","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach & H. Rodrigues","1087","1948","11","7","South America","Brazil",NA,NA,NA,"US03135737",NA,"Estrada Federal Curitiba-Rio Negro; Rio Iguassá.",NA,NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135737_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","2677800","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach & E. Pereira","10717/8119","1963","11","23","South America","Brazil",NA,NA,NA,"US03135728",NA,"Mun. Ponta Grossa. Parque Vila Velha, Lagoa Dourada.","788",NA,NA,"Ebenales","Benth.",NA,"Paraná",NA,NA,NA,"US03135728_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","2282344","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","L. Smith & R. M. Klein","10562","1957","2","1","South America","Brazil",NA,NA,NA,"US03135730",NA,"Mun. Campo Alegre: pinheiral, lower fazenda of Ernesto Scheide, Campo Alegre.","900",NA,NA,"Ebenales","Benth.",NA,"Santa Catarina",NA,NA,NA,"US03135730_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-10-15 09:54:06-03","UFPR","EFC","16349","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Brotto, M.L.; Völtz, R.","2556","2017","12","06",NA,"Brasil",NA,NA,"Árvore 8 m, fruto maduro negro com cúpula vermelha. Floresta Ombrófila Densa Submontana","EFC016349",NA,"Adrianópolis","876","876",NA,NA,"Benth.","Brotto, M.L.","Paraná","Adrianópolis","-48.839","-24.759",NA,NA,NA,"2017","12","-48.8390","-24.7590","06",NA,NA,NA,NA,NA
"169","2019-11-13 11:32:25-03","USP","SPF","164672","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Urbanetz, C","34","2003","04","17",NA,"Brasil",NA,NA,NA,"SPF00164672",NA,"Parque Estadual Intervales","820","820",NA,NA,"Benth.","Rodrigues, RR","São Paulo","Guapiara","-48.447222","-24.270833",NA,NA,NA,NA,NA,"-48.447222","-24.270833",NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:32:25-03","USP","SPF","95476","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Garcia, RJF","719","1995","10","05",NA,"Brasil",NA,NA,NA,"SPF00095476",NA,"Parque Santo Dias",NA,NA,NA,NA,"Benth.","Bidá, A","São Paulo","São Paulo","-46.7725","-23.663056",NA,NA,NA,"1995",NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:32:25-03","USP","SPF","115638","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hatschbach, G","61009","1994","09","09",NA,"Brasil",NA,NA,NA,"SPF00115638",NA,NA,NA,NA,NA,NA,"Benth.","Bidá, A","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,"38300","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:32:25-03","USP","SPF","109259","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Silva, JM","1063","1991","12","20",NA,"Brasil",NA,NA,NA,"SPF00109259",NA,"Reserva Biológica de Sapitanduva",NA,NA,NA,NA,"Benth.","Bidá, A","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,"38300","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:32:25-03","USP","SPF","115637","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hatschbach, G","40654","1977","12","28",NA,"Brasil",NA,NA,NA,"SPF00115637",NA,NA,NA,NA,NA,NA,"Benth.","Bidá, A","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:32:25-03","USP","SPF","163301","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Barros, F","1966","1990","12","02",NA,"Brasil",NA,NA,NA,"SPF00163301",NA,"Ilha do Cardoso",NA,NA,NA,NA,"Benth.","Bidá, A","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:32:25-03","USP","SPF","163300","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Romaniuc Neto, S","429","1986","03","20",NA,"Brasil",NA,NA,NA,"SPF00163300",NA,"Ilha do Cardoso",NA,NA,NA,NA,"Benth.","Bidá, A","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:32:25-03","USP","SPF","163289","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Melo, MRF","616","1985","12","10",NA,"Brasil",NA,NA,NA,"SPF00163289",NA,"Ilha do Cardoso",NA,NA,NA,NA,"Benth.","Bidá, A","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:32:25-03","USP","SPF","11674","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Hoehne, W","s.n.","1945","01","10",NA,"Brasil",NA,NA,NA,"SPF00011674",NA,"Parque do Estado",NA,NA,NA,NA,"Benth.","Bidá, A","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:32:25-03","USP","SPF","86358","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Benko-Iseppon, AM","12","1993","02","04",NA,"Brasil",NA,NA,NA,"SPF00086358",NA,NA,"920","920",NA,NA,"Benth.","Bidá, A","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"34265","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-01-23 12:24:43-02","F","FMNH-SEEDPLANTS","V0073728F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Gardner","343",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0073728F","Isotype",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0073728F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"180","2018-04-06 15:19:22-03","F","FMNH-SEEDPLANTS","V0408341F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. G. Hatschbach","10717","1963","11","23","South America","Brazil",NA,NA,NA,"V0408341F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0408341F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"181","2018-04-06 15:19:22-03","F","FMNH-SEEDPLANTS","V0408342F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","F. C. Hoehne","23847","1931","11","30","South America","Brazil",NA,NA,NA,"V0408342F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0408342F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2018-04-06 15:19:22-03","F","FMNH-SEEDPLANTS","V0408343F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","A. Saint-Hilaire","1127","1816",NA,NA,"South America","Brazil",NA,NA,NA,"V0408343F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0408343F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"183","2018-04-06 15:19:23-03","F","FMNH-SEEDPLANTS","V0408344F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","M. Koscinski","7098",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0408344F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0408344F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"184","2018-04-06 15:19:33-03","F","FMNH-SEEDPLANTS","V0408417F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","A. Saint-Hilaire","1127",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0408417F",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0408417F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2019-01-25 15:37:23-02","IAC","IAC","35465","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","N.M. Ivanauskas","553","1995","11","12",NA,"Brasil",NA,NA,NA,NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,"Benth.","A. Bidá","São Paulo","Pariquera-Açu","-47.866667","-24.6",NA,NA,NA,"1996","09","-47.866667","-24.600000","03",NA,NA,NA,NA,NA
"186","2019-01-25 15:47:20-02","IAC","IAC","36046","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.B. Torres et al.","475","1998","03","25",NA,"Brasil",NA,NA,NA,NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,NA,NA,"Benth.","J.L.M. Aranha Filho","São Paulo","Pariquera-Açu","-47.8825","-24.608333",NA,NA,NA,"2007","10","-47.882500","-24.608333","25",NA,NA,NA,NA,NA
"187","2020-11-19 14:06:34-03","Unimontes","MCMG","2798","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Mota, G.S | Bahia,T.O. | Braga.L.L. | Costa,F.M. | Coutinho,E.T. | Lima.L.P.D. | Mota,N.M. | Oliveira,M.H. | Rodrigues,P.L. | Silva,D.L. | Silva,R.R. | Souza,S.R. | Veloso, C.V.A. |",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Arbóreo",NA,NA,"Parque Nacional Serra do Cipó Pedra do Elefante",NA,NA,NA,NA,"Benth.","Santos, R.M.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-11-12 16:59:12-03","UEL","FUEL","38589","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Bortoleto, S; et al.","79","2002","04","22",NA,"Brasil",NA,NA,NA,"FUEL005085",NA,"Parque Estadual Carlos Botelho",NA,NA,"Tracheophyta","Ericales","Benth.","Groppo Jr, M","São Paulo","São Miguel Arcanjo","-47.993333","-24.053889",NA,NA,NA,NA,NA,"-47.993333","-24.053889",NA,NA,NA,NA,NA,NA
"189","2019-11-01 15:11:16-03","UnB","UB","157636","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Tamashiro, JY; Leitão Filho, HF","18880","1986","08","08","Southern America","Brasil",NA,NA,"Arvoreta de 4m, flores com pétalas brancas e frutos imaturos.",NA,NA,"Reserva da Pedra Grande.",NA,NA,"Dicotyledoneae",NA,"Benth.","Bidá, A","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,"21675","auto","1995","11",NA,NA,"22",NA,NA,NA,NA,NA
"190","2020-08-20 20:38:36-03","UFSC","FLOR","30026","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Silva, J.M.; Soares, A. & Maschio, W.","2287","1997","11","26",NA,"Brasil",NA,NA,"árvore, flor alva, 10 a 12m altura. Duplicata de MBM.","FLOR0030026",NA,"Picada de Eng. Lange à Estação Marumbi.",NA,NA,NA,"Ericales","Benth.","Hatschbach, G.","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-08-20 14:55:52-03","UFSC","FLOR","36875","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Silva, J.M.; Poliquesi, C.B. & Ferreira, L.A.","2704","1998","12","15",NA,"Brasil",NA,NA,"árvore, flor alva, 10m altura. Duplicata de MBM.","FLOR0036875",NA,"Serra da Prata, trilha para a Torre da Prata.",NA,NA,NA,"Ericales","Benth.",NA,"Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-04 15:42:50-03","IF","SPSF","33713","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","C.Urbanetz","34","2003","04","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"Parque Estadual Intervales","820","820","Magnoliophyta","Ebenales",NA,NA,"SP","Eldorado","-48.447222","-24.270833",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"193","2021-03-04 15:42:50-03","IF","SPSF","31190","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","S.Bortoleto","79","2002","04","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta estacional&nf;;",NA,NA,"P.E.Carlos Botelho",NA,NA,"Magnoliophyta","Ebenales",NA,NA,"SP","São Miguel Arcanjo","-47.993333","-24.053889",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"194","2021-03-04 15:42:50-03","IF","SPSF","40647","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.T. Polisel","659","2008","01","31","América do Sul","Brasil",NA,NA,"COLETA: Árvore 8m, flores brancas e frutos verdes.; GEOGRAFIA: Distrto da SAMA&nf;ao lado de um dos braços da represa do França.;",NA,NA,"fazenda Bizarro",NA,NA,"Magnoliophyta","Ebenales","Benth.","G.A.D.C. Franco","SP","Juquitiba","-47.16","-23.894444",NA,NA,NA,"2008","02",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA
"195","2021-03-04 15:42:50-03","IF","SPSF","37943","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","241","2005","12","14","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 4m. de altura.; GEOGRAFIA: Almenat.;",NA,NA,"Itatuba",NA,NA,"Magnoliophyta","Ebenales","Benth.","G.A.D.C. Franco","SP","Embú","-46.883056","-23.648056",NA,NA,NA,"2006","01",NA,NA,"23","Magnoliopsida",NA,NA,NA,NA
"196","2021-03-04 15:42:50-03","IF","SPSF","20761","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","G. Hatschbach","40654","1977","12","28","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"rio Bromado",NA,NA,"Magnoliophyta","Ebenales",NA,NA,"PR","Morretes","-48.834400177002","-25.476900100708",NA,"30514","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"197","2021-03-04 15:42:50-03","IF","SPSF","47022","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","D.Sampaio","95",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Parcela PEIC - Outra numeração 97.; GEOGRAFIA: Arredores do Centro de Pesquisa - Perequê. Floresta Alta de Restinga.;",NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,"Magnoliophyta","Ebenales","Benth.",NA,"SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"198","2021-03-04 15:42:50-03","IF","SPSF","36076","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","R.Cielo-Filho & M.T.Z.Toniato","463","2006","03","07","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 6m de altura, fruto imaturo verde.; GEOGRAFIA: Acesso pela Base km 8,5. Área em regeneração&nf;UTM: X=265855 Y=7355300 ZONA=23K;",NA,NA,"P.E. do Jurupará. Estrada da Capela Azul",NA,NA,"Magnoliophyta","Ebenales",NA,"R.Cielo-Filho","SP","Ibiúna","-47.2200012207031","-23.6499996185303",NA,"43112","auto","2006","03",NA,NA,"08","Magnoliopsida",NA,NA,NA,NA
"199","2021-03-04 15:42:50-03","IF","SPSF","25088","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","S.J.G.Silva","187","1990","12","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"E.Ecol.Jureia-Itatins, Serra da Jureia",NA,NA,"Magnoliophyta","Ebenales",NA,NA,"SP","Iguape","-47.5499992370605","-24.7000007629395",NA,"55628","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"200","2021-03-04 15:42:50-03","IF","SPSF","00565","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Serra da Cantareira",NA,NA,"Magnoliophyta","Ebenales",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"201","2021-03-04 15:42:50-03","IF","SPSF","07098","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","M.Koscinski",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Serra da Cantereira",NA,NA,"Magnoliophyta","Ebenales",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"202","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gardner, G","343",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,"Crescit in montibus organensibus",NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-03-12 13:34:17-03","CAS","CAS-BOT","4724","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gardner, George","343",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"isotype","Organ Mts. near Rio de Janeiro.",NA,NA,"Magnoliophyta","Ebenales","Benth.","J. L. M. Aranha Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"204","2019-11-21 10:19:35-03","IBt","SP","31875","S","Plantae","Symplocaceae","Symplocos","laxiflora","Symplocos laxiflora","Gardner, G","343",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SP001659","Isotype","Serra dos Órgãos, [fide A. Bidá, 1995]",NA,NA,NA,NA,"Benth.","Bidá, A","Rio de Janeiro",NA,NA,NA,"SP001659",NA,NA,"1996","05",NA,NA,"10",NA,NA,NA,NA,NA
