"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"758","2020-09-22 13:48:28-03","USP","SPFW","3216","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","G.V. Somner",NA,NA,NA,"Figueiredo, C.F.","2010","06","12","Brasil","São Paulo","Franca",NA,"-47.404822","-20.537856","47°24'17,36''W","20°32'16,28''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-09-22 13:48:28-03","USP","SPFW","3218","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","G.V. Somner",NA,NA,NA,"Figueiredo, C.F.","2010","06","24","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.561994","-23.562453","46°33'43,18''W","23°33'44,83''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-09-22 13:48:28-03","USP","SPFW","3217","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","G.V. Somner",NA,NA,NA,"Figueiredo, C.F.","2010","06","12","Brasil","São Paulo","Franca",NA,"-47.404819","-20.537856","47°24'17,35''W","20°32'16,28''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-09-22 13:48:28-03","USP","SPFW","3215","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","G.V. Somner",NA,NA,NA,"Figueiredo, C.F.","2010","06","12","Brasil","São Paulo","Franca",NA,"-47.406919","-20.540642","47°24'24,91''W","20°32'26,31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-09-22 13:48:28-03","USP","SPFW","3219","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","G.V. Somner",NA,NA,NA,"Figueiredo, C.F.","2010","09","06","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.561258","-23.563739","46°33'40,53''W","23°33'49,46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-04-08 17:12:17-03","UESB","HUESB","484","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng",NA,NA,NA,NA,"Coelho, L.A.; Almerinda.; Almerinda.","2007","11","12","Brasil","Bahia","Jequié","Cajueiro, Sítio Bela Vista, Localizado na Estrada Jequié - Jitaúna.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,"Planta Coletada por Luzaine Alves Coelho, referente a monografia: Análise Etnofarmacobotânica das Plantas Utilizadas na região do Rio Preto do Criciuma - Jequié - Bahia. Curso de Especialização em Meio Ambiente e Desenvolvimento - UESB - Campus de It","Dicotyledoneae",NA,"49443",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-07-21 15:08:14-03","UNISANTA","HUSC","11084","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","P.S.P Sampaio","2018","11",NA,"Sampaio, P.S.P.; Sampaio, A.F.P.","2016","01","02","Brasil","Minas Gerais","São Thomé das Letras","Estrada de terra entre a cidade e a cachoeira da Eubiose.","-44.976469","-21.718642","-44.976469","-21.718642","1243","1243",NA,NA,"Trepadeira na beira da mata.; Floresta Estacional Semidecídua Montana.","Magnoliophyta",NA,NA,NA,NA,"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-13 16:04:30-03","UNISANTA","HUSC","4491","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Sampaio, P.S.P.","2007","02",NA,"Sampaio, P.S.P.; Pastore, J.A.","2002","09","09","Brasil","São Paulo","Bertioga","praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Liana com frutos marrons; Floresta de restinga baixa seca","Magnoliophyta",NA,"37616",NA,"auto","709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-13 16:04:30-03","UNISANTA","HUSC","1310","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Sampaio, P.S.P.","2007","02",NA,"Martins, S.E.; Rotundo, M.; Marins, D.T.","1998","08","20","Brasil","São Paulo","Cubatão","trilha rio Piloes, PESM nucleo Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"Liana com frutos; Floresta ombrófila densa","Magnoliophyta",NA,"15123",NA,"auto","227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-11-13 16:04:30-03","UNISANTA","HUSC","11815","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","P.S.P Sampaio; G.C. Marins","2017","04",NA,"L.P. Moreira; T.R. Souza","2017","03","28","Brasil","São Paulo","Peruíbe","Reserva de Desenvolvimento Sustentável Barra do Una.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Quintal da casa da D. Helena (tocaia). Nome local: guaco.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","Magnoliophyta",NA,"21922",NA,"auto","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-13 16:04:30-03","UNISANTA","HUSC","12212","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Magenta; Villaça, I.","2017",NA,NA,"Villaça, I.M.","2017","09","16","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"erva trepadeira, 0,30 cm","Magnoliophyta",NA,"26836",NA,"auto","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-07-21 15:08:14-03","UNISANTA","HUSC","12212","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Magenta; Villaça, I.","2017",NA,NA,"Villaça, I.M.","2017","09","16","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"erva trepadeira, 0,30 cm","Magnoliophyta",NA,"26836",NA,"auto","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-11-04 17:28:38-03","UEM","HUEM","34287","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Milaneze-Gutierre, MA","2018","09",NA,"Milaneze-Gutierre, MA","2018","09","24","Brasil","Paraná","Maringá","Campus Sede UEM., Bloco O33 - MUDI.","-51.933993","-23.40694","-51.933993","-23.40694","548","548","HUEM000019640","HUEM000019640","Trepadeira. Planta cultivada.",NA,NA,NA,NA,NA,"1430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2019-07-02 15:55:02-03","UEM","HUEM","8510","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"E.Lorenzetti; V.Fier","2001","08",NA,"Brasil",NA,NA,"Vila Rural Nossa Senhora Aparecida",NA,NA,NA,NA,NA,NA,"HUEM000001582","HUEM000001582",NA,NA,NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-11-04 17:28:38-03","UEM","HUEM","10663","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G",NA,NA,NA,"W.Maschio","1998","10","10","Brasil","Paraná","Colombo","Coleta na propriedade de Augusto Kael","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000001577","HUEM000001577",NA,NA,NA,"13536",NA,"auto","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2020-11-04 17:28:38-03","UEM","HUEM","8565","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Lorenzetti, E; Alves, A","2001","08",NA,"Brasil","Paraná","Itaúna do Sul","Vila Rural Nossa Sra do Rocio","-52.8871994018555","-22.7306003570557",NA,NA,NA,NA,"HUEM000001583","HUEM000001583",NA,NA,NA,"9453",NA,"auto","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2020-11-04 17:28:38-03","UEM","HUEM","9864","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Kawakita, K","1997","08",NA,"Denildes; Marli","1996","10","07","Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Horto de Plantas Medicinais Irenice Silva.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000001580","HUEM000001580","Planta rasteira; ramos alongados; caule escuro; folhas verdes escuras coriáceas.",NA,NA,"19250",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2020-11-04 17:28:38-03","UEM","HUEM","8609","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Sakuragui, A",NA,NA,NA,"Lorenzetti, E",NA,NA,NA,"Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Horto de Plantas Medicinais Irenice Silva.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000001584","HUEM000001584","Trepadeira com odor característico.",NA,NA,"19250",NA,"auto","191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-11-04 17:28:38-03","UEM","HUEM","10041","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"E. Kuraoka; Alves, A",NA,NA,NA,"Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Horto de Plantas Medicinais Irenice Silva.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000001586","HUEM000001586","Trepadeira; flores brancas; inflorescência do tipo capítulo.",NA,NA,"19250",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-11-04 17:28:38-03","UEM","HUEM","1024","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cervi, AC","1988","06","09","I. Silva","1987","09","17","Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000001579","HUEM000001579","Trepadeira, flores brancas perfumadas, muito visitada pelos insetos, principalmente abelhas.",NA,NA,"19250",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-11-04 17:28:38-03","UEM","HUEM","31788","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Coelho, KF","2017","10","02","Coelho, KF","2017","10","02","Brasil","Paraná","Maringá","Rua Ferroviario Edson Barroso, n.14","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000014504","HUEM000014504","Trepadeira recobrindo portão de casa; Botões verdes; flores brancas.",NA,NA,"19250",NA,"auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-11-04 17:28:38-03","UEM","HUEM","8490","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Sakuragui, CM",NA,NA,NA,"Sakuragui, CM","2001","06",NA,"Brasil","Paraná","Paranavaí","Vila Rural Nova Vida","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"HUEM000001581","HUEM000001581",NA,NA,NA,"51763",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-11-04 17:28:38-03","UEM","HUEM","7341","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Tanaka, I","1998","12","13","Brasil","Paraná","Porto Rico",NA,"-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000028029",NA,"Liana.",NA,NA,"18063",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-11-04 17:28:38-03","UEM","HUEM","10664","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Soares, A","2000","09","13","W.Maschio","1998","10","10","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUEM000001585","HUEM000001585",NA,NA,NA,"17116",NA,"auto","348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2019-07-02 15:55:02-03","UEM","HUEM","28173","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Suely Andó",NA,NA,NA,"Suely Andó","2012","07",NA,"Brasil","São Paulo","São José do Rio Pardo","Confluência Av. Dep. Eduardo V. Nasser com R. Dr.","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,"HUEM000001578","HUEM000001578",NA,NA,NA,"15885",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-03-10 11:38:24-03","UNILA","EVB","992","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Arcain, B.M.S.","2016","09","28","Arcain, B.M.S.","2016","09","15","Brasil","Paraná","Foz do Iguaçu","Ervanário de plantas medicinais.","-54.557222","-25.442778","54º33'26''W","25º26'34''S",NA,NA,"EVB000992","EVB000992","Flor branca aromática. Habitat: Solo argiloso Habito: Trepadeira",NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-03-10 11:38:24-03","UNILA","EVB","3410","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","da Silva, D.R.","2018","11","22","Rocha Filho, J.A.; Dama, V.J.; Moura, A.P.; Tcatch, B.G.","2018","07","13","Brasil","Paraná","Capanema","Futuro reservatório da UHE. Baixo Iguaçu. Mata da sanguinha a esquerda do rio Iguaçu, mais de 600 metros da balsa.","-53.658056","-25.511944","53º39'29''W","25º30'43''S","246","246","EVB003410","EVB003410","Folhas verde-discolores, membranáceas. Inflorescência com brácteas verdes. Habitat: Floresta Estacional Semidecidual em estágio avançado de sucessão secundária, solo argiloso. Associação entre Latossolo e nitossolo vermelhos. Habito: C",NA,NA,NA,NA,NA,"772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2016-08-23 10:58:53-03","NHMLondon","NHM-LONDON-BOT","BM001009382","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Walter C. Holmes; b.1944; W.C.Holmes","1981",NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/aef1e0a918c77c10f77acb2ad4ccb78040642311/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Isotype",NA,NA,NA,NA,"NHMUK:ecatalogue:608438",NA
"786","2016-08-23 10:58:53-03","NHMLondon","NHM-LONDON-BOT","BM001009383","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Walter C. Holmes; b.1944; W.C.Holmes","1981",NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1839",NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881","-41.844147","-13.442881",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/5717e7b7aafb4e9248d7c73d38cfcf67e74e9c88/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"2111",NA,NA,NA,"Type",NA,NA,NA,NA,"NHMUK:ecatalogue:608446",NA
"787","2020-12-16 08:42:12-03","Fiocruz","FIOCRUZ-CBPM","80","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Esteves, R. L.","2007","12","04","Leonello, A. C.","1998","07","07","Brasil","São Paulo","Campinas","IAC.","-47.060278","-22.900556","47º3'37''W","22º54'2''S",NA,NA,"CBPM00000080",NA,"Trepadeira.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-12-16 08:42:12-03","Fiocruz","FIOCRUZ-CBPM","303","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Esteves, R. L.","2007","09",NA,"Monteiro, S.","2001","12","04","Brasil","Rio Grande do Sul","Jóia","Assentamento do MST.","-54.122778","-28.647222","54º7'22''W","28º38'50''S",NA,NA,"CBPM00000303",NA,"Trepadeira com 10 cm de DAP.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-12-16 08:42:12-03","Fiocruz","FIOCRUZ-CBPM","486","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Galvão, M.N.","2013","11","18","Galvão, M.N.","2013","09","11","Brasil","São Paulo","Itaberá","Assentamento do MST-Agrovila 3. Canteiro de plantas medicinais.","-49.088056","-24.011111","49º5'17''W","24º0'40''S",NA,NA,"CBPM00000486",NA,"Trepadeira com folhas cartáceas verdes escuras",NA,NA,NA,NA,NA,"485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2020-12-16 08:42:12-03","Fiocruz","FIOCRUZ-CBPM","654","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Galvâo, M.N.","2015","01","08","Galvão, M.N.","2014","11","04","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. CFMA.","-43.404444","-22.940278","43º24'16''W","22º56'25''S",NA,NA,"CBPM00000654",NA,"Trepadeira. Folhas membranáceas discolores verdes.",NA,NA,NA,NA,NA,"527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2020-12-16 08:42:12-03","Fiocruz","FIOCRUZ-CBPM","120","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Esteves, R. L.","2007","09",NA,"Gomes, M.","2001","09","24","Brasil","Rio de Janeiro","Nova Friburgo","São Pedro da Serra. Propriedade Particular. Oficina vegetal. Canteiros de plantas medicinais.","-42.531389","-22.2825","42º31'53''W","22º16'57''S",NA,NA,"CBPM00000120",NA,"Herbácea escandente; ramos prostrados verdes; folhas carnosas, verde-escuras; flores albo-amareladas. Heliófila.",NA,NA,NA,NA,NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-11-05 13:53:42-03","UNIRIO","HUNI","6394","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","R.L. Esteves",NA,NA,NA,"A. Quinet","2000","10","21","Brasil","Rio de Janeiro","Nova Friburgo","Sítio Friburgo.","-42.331944","-22.3","42º19'55''W","22º18'S","650","650","HUNI00006394",NA,"Liana, capítulos com papus brancos e sépalas marrons. Habitat: Mata de encosta sobre solo arenoso/argiloso Habito: Liana",NA,NA,NA,NA,NA,"587 (14/43)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2020-11-12 16:58:23-03","UEL","FUEL","48766","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Baida, FC",NA,NA,NA,"Baida, FC","2010","09","22","Brasil","Paraná","Londrina","Universidade Estadual de Londrina, Horto de plantas medicinais","-51.319722","-23.929444","-51.319722","-23.929444",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2020-11-12 16:58:23-03","UEL","FUEL","13497","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Leitão Filho, HF; et al.","1980","08","26","Brasil","Minas Gerais","Poços de Caldas","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2020-11-12 16:58:23-03","UEL","FUEL","13919","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Leitão Filho, HF; et al.","1980","08","26","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2020-11-12 16:58:23-03","UEL","FUEL","54257","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Caxambu, MG","2015","09","07","Caxambu, MG; Siqueira, EL; Chagas, MP","2015","07","02","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Próximo às Cataratas do Iguaçu","-54.440056","-24.683917","-54.440056","-24.683917","186","186",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"6605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-11-12 16:58:23-03","UEL","FUEL","52644","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Moreira, RJ",NA,NA,NA,"Moreira, RJ","2013","09","05","Brasil","Paraná","Londrina","Horto Florestal da UEL, Borda de mata secundaria","-51.2069","-23.3281","-51.2069","-23.3281",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-11-12 16:58:23-03","UEL","FUEL","53442","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Semir, J","2003",NA,NA,"Tibiriçá, YJA; Coelho, LF","2002","09","09","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga, Gleba Maravilha","-47.566667","-21.683333","-47.566667","-21.683333",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-11-12 16:58:23-03","UEL","FUEL","53443","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Semir, J","2003",NA,NA,"Tibiriçá, YJA; Coelho, LF","2002","09","09","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassanunga, Gleba Maravilha","-47.566667","-21.683333","-47.566667","-21.683333",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2020-11-12 16:58:23-03","UEL","FUEL","54013","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR",NA,NA,NA,"Godoy, SM","2015","05","12","Brasil","Paraná","Londrina","Res. Royal Forest","-51.222811","-23.343014","-51.222811","-23.343014","516","516",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-11-12 16:58:23-03","UEL","FUEL","54014","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR",NA,NA,NA,"Godoy, SM","2015","05","12","Brasil","Paraná","Londrina","Res. Royal Forest","-51.222811","-23.343014","-51.222811","-23.343014","516","516",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-11-12 16:58:23-03","UEL","FUEL","54015","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR",NA,NA,NA,"Godoy, SM","2015","05","12","Brasil","Paraná","Londrina",NA,"-51.2175","-23.343611","-51.2175","-23.343611",NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2020-11-12 16:58:23-03","UEL","FUEL","54062","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR",NA,NA,NA,"Chaves, CL","2012","02","24","Brasil","Paraná","Londrina","Universidade Estadual de Londrina","-51.197778","-23.325833","-51.197778","-23.325833","604","604",NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,"3192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-11-12 16:58:23-03","UEL","FUEL","21724","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, WC","1999",NA,NA,"Kinupp, VF; Medri, C","1997","09","12","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa, Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","29438",NA,"auto","826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-10-16 14:11:13-03","UEL","FUEL","39114","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G",NA,NA,NA,"Maschio, W","1998","10","10","Brasil","Paraná","Colombo","Propriedade de Augusto Kael","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","13536",NA,"auto","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-11-12 16:58:23-03","UEL","FUEL","53266","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Gonçales, LN","1998","11","07","Brasil","Paraná","Colorado","Chácara São Pedro, Av. Rio Grande do Sul, s/n.","-51.9730987548828","-22.8374996185303",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","18711",NA,"auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-11-12 16:58:23-03","UEL","FUEL","23369","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G","1995","06","25","Tomé, MVF","1994","09","17","Brasil","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","23842",NA,"auto","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-11-12 16:58:23-03","UEL","FUEL","35507","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Vidal, LHI","2003","10","30","Brasil","Paraná","Londrina","Campus UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
