"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"153","2008-05-27 22:02:00-03","MO","MOBOT","2846290","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Frederick H. Dobson",NA,NA,NA,"REGNELL","1875",NA,NA,"Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,"REGNELL 1537","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-13 15:14:00-03","MO","MOBOT","961233","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","C. Anderson",NA,NA,NA,"Elsa M. Zardini|M. Vera","1994","9","16","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Mi. 16 km N of Estancia Santa Maria. Gallery forest on limestone.","-57.5358333","-22.6505556",NA,NA,NA,NA,NA,"Zardini 41089","South America",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"5",NA,"957"
"155","2020-07-25 16:08:00-03","MO","MOBOT","2847626","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson.",NA,NA,NA,"Gert G. Hatschbach","1984","3","1","Brazil","Paraná","Antonina","Mangue Maior Santo.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"Hatschbach 47617","South America",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,"1",NA,NA
"156","2020-07-25 16:08:00-03","MO","MOBOT","2847687","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"Gert G. Hatschbach","1980","1","24","Brazil","Paraná","Cerro Azul","Cab. rib. do tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"Hatschbach 42748","South America",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,"1",NA,NA
"157","2020-07-25 16:10:00-03","MO","MOBOT","2847636","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"Gert G. Hatschbach","1979","11","22","Brazil","Paraná","Cerro Azul","Rio Bom Sucesso.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"Hatschbach 42575","South America",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,"1",NA,NA
"158","2020-07-25 16:14:00-03","MO","MOBOT","2847716","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","W.R. Anderson",NA,NA,NA,"Gert G. Hatschbach","1976","1","20","Brazil","Paraná","Morretes","Rio Cruzeiro.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"Hatschbach 38593","South America",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,"1",NA,NA
"159","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","12420","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skotts berg","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,"Brasil","Paraná","Antonina","Morro do Registro","-48.7118988037109","-25.4286003112793",NA,NA,"Arbusto 3 m, frutos amarelos;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA
"160","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","12426","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skotts berg","W.R. Anderson",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","Paraná","Morretes","Rio Cruzeiro","-48.834400177002","-25.476900100708",NA,NA,"Arbusto 3 m, flor amarela, mata secundária;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA
"161","2018-09-12 14:48:17-03","UNIOESTE","UNOP","9332","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Silva, D.R. da","2018","02","10","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","30","Brasil","Paraná","Capitão Leônidas Marques","Estrada interligando a BR-163 e o Córrego Leãozinho.","-53.586889","-25.508889","-53.586889","-25.508889","Árvore 8 m de altura. Folhas cartáceas. Frutos verdes, imaturos.",NA,NA,"587",NA,NA,NA,NA,NA,"298","298",NA,NA,NA,NA,NA,NA,NA
"162","2018-09-12 14:48:17-03","UNIOESTE","UNOP","9386","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Silva, D.R. da","2018","03","28","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","02","21","Brasil","Paraná","Realeza","Mata da Viúva, entrada a ca. 850 m do trevo, BR-163/PR-182.","-53.5725","-25.598139","-53.5725","-25.598139","Árvore 12 m de altura. Folhas verde-discolores, cartáceas, glabras. Frutos verdes, com manchas amarelas.",NA,NA,"661",NA,NA,NA,NA,NA,"404","404",NA,NA,NA,NA,NA,NA,NA
"163","2015-10-22 10:02:58-02","UNIOESTE","UNOP","7190","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Francisco, E.M.","2008","05","07","Brasil","Paraná","Rancho Alegre","Fazenda congonha.Interio da mata.","-50.9131011962891","-23.0699996948242",NA,NA,"Árvore 4 m. Fruto maduro vermelho.",NA,NA,"127",NA,NA,NA,NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA
"164","2015-10-22 10:02:58-02","UNIOESTE","UNOP","5060","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Hatschbach, G.","2006",NA,NA,"Silva, J.M.","2006","02","28","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba-Itapoa, rio Saí-Guaçu.","-48.6161003112793","-26.1168994903564",NA,NA,"Arbusto, 3 m, flor amarela. Floresta altântica da planície litorânea.",NA,NA,"4709",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"165","2020-08-31 09:03:33-03","INPA","INPA","152644","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR",NA,NA,NA,"Hatschbach, GG","1984","03","01","Brasil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,"INPA0152644","INPA0152644 INPA0152644_e","47617","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","3","3","38300","auto",NA,NA,NA,NA,NA
"166","2020-08-31 09:03:33-03","INPA","INPA","171867","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","1989",NA,NA,"Hatschbach, GG","1987","10","23","Brasil","Mato Grosso do Sul","Bela Vista","Rio Guaviral","-56.5210990905762","-22.1089000701904",NA,NA,NA,"INPA0171867","INPA0171867_e","51611","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"66197","auto",NA,NA,NA,NA,NA
"167","2014-12-23 12:40:59-02","UNIVILLE","JOIW","959","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","J.C.F. Mello Junior",NA,NA,NA,"J.C.F.Melo Jr.","2014","01","20","Brasil","SC","São Francisco do Sul","Praia Grande - Restinga","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S","Arvoreta, h=2m",NA,NA,"1185",NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"168","2014-09-09 14:08:41-03","UNIVILLE","JOIW","635","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Tomy Fisher",NA,NA,NA,"J.C.F.Melo Jr.","2008","01","14","Brasil","SC","Guaramirim-BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.929333","-26.454361","48º55'45,6 W","26º27'15,7 S","Árvore, MAD=base; CAP=11cm; h=5m. Nectários verdes, pétalas amarelas, estames cremes.",NA,NA,"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-09-09 14:08:41-03","UNIVILLE","JOIW","738","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","24","Brasil","SC","BR - 280 - Araquari","Transição restinga - banhado","-48.681167","-26.369806","48º40'52,2 W","26º22'11,3 S","Arvoreta,MAD=base;CB=8cm;h=1,7m. Frutos imaturos verdes,petalas amarelas",NA,NA,"49",NA,NA,NA,NA,NA,"19","19",NA,NA,NA,NA,NA,NA,NA
"170","2014-09-09 14:08:41-03","UNIVILLE","JOIW","791","S","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","31","Brasil","SC","BR - 280 - São Francisco do Sul","Floresta Ombrófila Densa de terras baixas","-48.643889","-26.311528","48º38'38'' W","26º18'41,5'' S","Árvore,MAD=base;CB=8,5cm;h=2m. Botões florais verdes, petalas amarelas.",NA,NA,"92",NA,NA,NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","1572344","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Y. Mexia","1930","1","2","Brazil",NA,NA,"Distrito Rio Branco. Fazenda do Bom Jardim Pedera",NA,NA,NA,NA,NA,"US01877063","US01877063_01 US01877063_02","5475 a","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","1905866","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"R. L. Fróes","1940","1",NA,"Brazil","São Luís",NA,"Island of São Luis",NA,NA,NA,NA,NA,"US01877059","US01877059_01 US01877059_02","11799","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","3117045","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"G. Hatschbach","1979","11","22","Brazil","Cerro Azul",NA,"Rio Bom Sucesso",NA,NA,NA,NA,NA,"US01877057","US01877057_01 US01877057_02","42575","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","1572343","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Y. Mexia","1931","1","2","Brazil",NA,NA,"Distrito Rio Branco. Fazenda do Bom Jardim. Pedera",NA,NA,NA,NA,NA,"US01877062","US01877062_01 US01877062_02","5475","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3195840","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"G. Hatschbach & J. M. Silva","1987","10","23","Brazil","Bela Vista",NA,"Rio Guaviral",NA,NA,NA,NA,NA,"US01877054","US01877054_01 US01877054_02","51611","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","318737","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"G. Hatschbach","1976","1","20","Brazil","Morretes",NA,"Rio Cruzeiro",NA,NA,NA,NA,NA,"US01877058","US01877058_01 US01877058_02","38593","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","1779926","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"-. Mello Barreto","1936","1","9","Brazil","Itaperuna",NA,"Fazenda das Fructeiras. Porciuncula",NA,NA,NA,NA,NA,"US01877060","US01877060_01 US01877060_02","7718","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3146071","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"G. Hatschbach","1980","1","24","Brazil","Cerro Azul",NA,"Cab. Rib. do Tigre",NA,NA,NA,NA,NA,"US01877056","US01877056_01 US01877056_02","42748","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","3146156","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"G. Hatschbach","1984","3","1","Brazil","Antonina",NA,"Mangue Maior Santo",NA,NA,NA,NA,NA,"US01877055","US01877055_01 US01877055_02","47617","South America - Neotropics",NA,NA,NA,"Polygalales","3","5",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","1779925","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"-. Mello Barreto","1933","10","11","Brazil","Belo Horizonte",NA,"Jardim Botânico de Belo Horizonte",NA,NA,NA,NA,NA,"US01877061","US01877061_01 US01877061_02","7717","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"181","2019-10-29 10:07:59-03","UFPR","EFC","17413","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Völtz, R.R.","2018","10","29","Völtz, R.R.","2015","01","03","Brasil","Santa Catarina","São Francisco do Sul","Balneário Enseada","-48.498","-26.2283","-48.4980","-26.2283","Arbusto 2 m alt.; botões florais amarelos e flores com pétalas amarelas; fisionomia herbáceo-arbustiva de encosta. Formação Pioneira de Influência Marinha","EFC017413",NA,"1932",NA,NA,NA,NA,NA,"15","15",NA,NA,NA,NA,NA,NA,NA
"182","2019-10-29 10:07:59-03","UFPR","EFC","12391","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Blum, C.T.","2014","01","16","Blum, C.T.; Hoffmann, P.M.","2014","01","16","Brasil","Paraná","Lapa","Fazenda Arapongas","-49.7728","-25.7346","-49.7728","-25.7346","Arvoreta com 4m., em subosque de estágio médio. Com flores amarelas.","EFC012391",NA,"1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:12:31-03","USP","SPF","187194","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anônimo",NA,NA,NA,"Weiers, MS","2008","01","24","Brasil","Santa Catarina","Araquari","BR 280.","-48.681167","-26.369806","-48.681167","-26.369806",NA,"SPF00187194",NA,"49",NA,NA,NA,NA,NA,"19","19",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:12:31-03","USP","SPF","187195","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anônimo",NA,NA,NA,"Melo Jr, JCF","2008","01","14","Brasil","Santa Catarina","Guaramirim","BR 280.","-48.929333","-26.454361","-48.929333","-26.454361",NA,"SPF00187195",NA,"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:12:31-03","USP","SPF","187196","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anônimo",NA,NA,NA,"Weiers, MS","2008","01","31","Brasil","Santa Catarina","São Francisco do Sul","BR 280.","-48.643889","-26.311528","-48.643889","-26.311528",NA,"SPF00187196",NA,"92",NA,NA,NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-15 18:28:13-03","USP","SPF","70626","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Anderson, WR","1989",NA,NA,"Hatschbach, G","1987","10","23","Brasil","Mato Grosso do Sul","Bela Vista","Rio Guaviral. Mata de galeria, solo arenoso.","-56.5210990905762","-22.1089000701904",NA,NA,"Arbusto 2 m, flores amarelas.","SPF00070626","SPF00070626","51611",NA,NA,NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"187","2021-03-15 18:28:13-03","USP","SPF","134266","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","Chagas-Silva, F",NA,NA,NA,"Chagas-Silva, F","1992","11","19","Brasil","Paraná","Londrina","Mata dos Godoy, entre parecelas I e II da porção norte.","-51.1627998352051","-23.3103008270264",NA,NA,"Arv. com 16 m alt.; botão floral e flores amarelas; escas só na área.","SPF00134266","SPF00134266","1599",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"188","2021-03-25 13:52:30-03","UNIVILLE","JOI","6995","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"M.S. Weiers","2008","01","24","Brasil","Santa Catarina","Araquari","BR-280.","-48.7221984863281","-26.3700008392334",NA,NA,"; TIPO VEGETACIONAL: Transição restinga - banhado","JOI006995",NA,"49",NA,NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"189","2021-03-25 13:52:30-03","UNIVILLE","JOI","7055","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Melo-Júnior, J.C.F.","2008","01","14","Brasil","Santa Catarina","Guaramirim","BR-280.","-49.002799987793","-26.4731006622314",NA,NA,"; TIPO VEGETACIONAL: FODTB","JOI007055",NA,"751",NA,NA,NA,NA,NA,NA,NA,"15937","auto",NA,NA,NA,NA,NA
"190","2021-03-25 13:52:30-03","UNIVILLE","JOI","2440","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","G. Hatschbach","2006","01","01","J.M. Silva","2006","02","28","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba - Itapoá, rio Sai-Guaçu.","-48.6161003112793","-26.1168994903564",NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Atlântica de planície litorânea","JOI002440",NA,"4709",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"191","2021-03-25 13:52:30-03","UNIVILLE","JOI","7033","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,"2008","04","17","M.S. Weiers","2008","01","31","Brasil","Santa Catarina","São Francisco do Sul","BR-280.","-48.6380996704102","-26.2432994842529",NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI007033",NA,"92",NA,NA,NA,NA,NA,"10","10","23627","auto",NA,NA,NA,NA,NA
"192","2021-03-25 13:52:30-03","UNIVILLE","JOI","1512","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","F.C.S. Vieira","2005","05","30","F.C.S. Vieira","2005","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: litoral rochoso, capoeira; HABITO: árvore, terrestre","JOI001512",NA,"1069",NA,NA,NA,NA,NA,"3","3","23627","auto",NA,NA,NA,NA,NA
"193","2021-03-25 13:52:30-03","UNIVILLE","JOI","14801","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Melo-Júnior, J.C.F.",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Parque do Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI014801",NA,"1185",NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"194","2019-10-07 09:31:43-03","UEFS","HUEFS","19338","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Silva, J.M.","1994","04","22","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,"HUEFS0019338","HUEFS0019338","1335",NA,NA,NA,"Angiospermae","Malpighiales","10","10","38300","auto","Rosanae",NA,NA,NA,NA
"195","2019-10-07 09:31:43-03","UEFS","HUEFS","9788","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Hatschbach, G.","1979","11","22","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,"HUEFS0009788","HUEFS0009788","42575",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"32006","auto","Rosanae",NA,NA,NA,NA
"196","2019-10-07 09:31:43-03","UEFS","HUEFS","206527","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","R.F.Almeida","2015","08",NA,"Simão, M.V.R.C.","2012","05","25","Brasil","Minas Gerais","Viçosa","Estação de Pequisa, Treinamento e Educação Ambiental Mata do Paraíso. Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"HUEFS0206527","HUEFS0206527","102",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"13937","auto","Rosanae",NA,NA,NA,NA
"197","2019-10-07 09:31:43-03","UEFS","HUEFS","85158","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.","R.F.Almeida","2015","08",NA,"Romaniuc Neto, S.","1986","03","18","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"HUEFS0085158","HUEFS0085158","415",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"37574","auto","Rosanae",NA,NA,NA,NA
"198","2019-10-07 09:31:43-03","UEFS","HUEFS","116078","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Silva, J.M.","2006","02","28","Brasil","Santa Catarina","Itapoá","Rodovia Guaratuba - Itapoá, rio saí-Guaçu","-48.6161003112793","-26.1168994903564",NA,NA,"Floresta atlantica de planície litorânea","HUEFS0116078","HUEFS0116078","4709",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"18121","auto","Rosanae",NA,NA,NA,NA
"199","2019-10-07 09:31:43-03","UEFS","HUEFS","21619","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens","Skottsb.",NA,NA,NA,NA,"Cordeiro, J.","1995","04","19","Brasil","Paraná","Adrianópolis","Rodovia Ribeirão do Rocha.","-48.9911003112793","-24.6571998596191",NA,NA,NA,"HUEFS0021619","HUEFS0021619","1232",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"49901","auto","Rosanae",NA,NA,NA,NA
"200","2015-03-13 18:44:53-03","F","FMNH-SEEDPLANTS","V0220410F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0220410F","V0220410F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"201","2015-03-13 18:44:53-03","F","FMNH-SEEDPLANTS","V0220411F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220411F","V0220411F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"202","2015-03-13 18:44:54-03","F","FMNH-SEEDPLANTS","V0220412F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220412F","V0220412F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"203","2015-03-13 18:44:54-03","F","FMNH-SEEDPLANTS","V0220413F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220413F","V0220413F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"204","2015-03-13 18:44:54-03","F","FMNH-SEEDPLANTS","V0220414F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220414F","V0220414F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"205","2015-03-13 18:44:54-03","F","FMNH-SEEDPLANTS","V0220415F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220415F","V0220415F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"206","2015-03-13 18:44:54-03","F","FMNH-SEEDPLANTS","V0220416F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","pallescens","Bunchosia pallescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220416F","V0220416F_01",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
