"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"288","2019-11-21 14:36:49-03","UFJF","CESJ","17422","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. Filardi","2012","10",NA,"L. Krieger","CESJ17422","1980","10","10","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore grande. Frutos legume samariforme. N.V: Jacarandá.","CESJ017422",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"289","2019-11-21 14:36:49-03","UFJF","CESJ","40082","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","A.V. Lopes","2003","04","18","D.S. Pifano; R.M. Castro; A.S.M. Valente","527","2003","04","08","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore ca. 17 m no interior da mata. Planta heliófila. Flores de cálice marrom e corola roxa.","CESJ040082",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"290","2019-11-21 14:36:49-03","UFJF","CESJ","7090","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. Filardi","2012","10",NA,"L. Krieger","CESJ7090","1969","08","17","Brasil","Minas Gerais","Juiz de Fora","SÍtio do Arcéli","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore mediana, na capoeira. N.V: Bico-de-pato.","CESJ007090",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"291","2019-11-21 14:36:49-03","UFJF","CESJ","16695","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. Filardi","2012","10",NA,"L. Krieger","CESJ16695","1969","08","20","Brasil","Minas Gerais","Juiz de Fora","SÍtio do Arcéli","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore regular. Na mata rala. Frutos pendentes (verdes). Árvore nova com estípulas transformadas em espinhos. N.V: bico-de-pato.","CESJ016695",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"292","2019-11-21 14:36:49-03","UFJF","CESJ","33661","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.S. Araújo","2003","01",NA,"F.S. Araújo; L.C.S. Assis","154","2001","06","22","Brasil","Minas Gerais","Lima Duarte","Arredores do Parque Estadual do Ibitipoca, p/ Vila","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta com ap. de 6 m, inflorescência parda, com frutos bicolores. Planta coletada em mata ciliar (antropica).","CESJ033661",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"293","2019-11-21 14:36:49-03","UFJF","CESJ","30588","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","A.V. Lopes","2004","07","15","F.R.G. Salimena; R.G.Silveira; C.A.N. Ribeiro","CESJ30588","1997","08","17","Brasil","Minas Gerais","Rio Preto","AHE de Mello","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Área de influência, próximo as parcelas de fitossociologia.","CESJ030588",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"294","2019-11-21 14:36:49-03","UFJF","CESJ","63265","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","B.E. Conde","2013","07","26","B.E. Conde","335","2013","07","20","Brasil","Minas Gerais","Santos Dumont","São Sebastião da Boa Vista","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Árvore de caule lenhoso, folhas hirsutas, oblongo-obovadas. Flores vinho, vagens linguiformes com bordas sinuosas.","CESJ063265",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"25699","auto",NA,NA,NA,NA,NA
"295","2019-11-21 14:36:49-03","UFJF","CESJ","28131","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","2002","10","30","H.F. Leitão Filho","41","1967","08","22","Brasil","São Paulo","Roseira","a beira da ant. Rod. São Paulo - Rio de Janeiro","-45.2999992370605","-22.8899993896484",NA,NA,NA,NA,"Arvoreta com ap. de 6 m, inflorescência parda, com frutos bicolores. Planta coletada em mata ciliar (antropica).","CESJ028131",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"15110","auto",NA,NA,NA,NA,NA
"296","2019-11-21 14:36:49-03","UFJF","CESJ","40269","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","L.C.S. Assis","2004","01","29","L.C.S. Assis; M.S. Magalhães","807","2003","04","19","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore ca. 12 m na borda da mata, ao lado de um córrego. Folíolos discolores, vexilo rosa escuro, asas em tons de rosa e branco, quilhas brancas e anteras amarelas.","CESJ040269",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"7934","auto",NA,NA,NA,NA,NA
"297","2019-11-21 14:36:49-03","UFJF","CESJ","34909","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","L.C.S. Assis","2004","01","29","L.C.S. Assis; M.K. Ladeira","304","2001","10","08","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore com aprox. 9 m, sendo encontrada habitando a borda da mata. Seu tronco é pardacento com Dap 64 cm. Folíolos discolores frutos avermelhados. Frequente.","CESJ034909",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"7934","auto",NA,NA,NA,NA,NA
"298","2019-11-21 14:36:49-03","UFJF","CESJ","34427","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","H.C. Lima","2002","11",NA,"R.M. Castro; F.R.G. Salimena; P.H. Nobre","579","2001","08","10","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 4,0 m de altura. Frutos maduros castanhos. Na mata ciliar próximo a casa do vigia da Reserva, localizada próximo ao Ribeirão do Grama.","CESJ034427",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"11991","auto",NA,NA,NA,NA,NA
"299","2019-11-21 14:36:49-03","UFJF","CESJ","29427","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. Filardi","2012","10",NA,"L. Krieger","CESJ29427","1992","03","08","Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra Branca","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Árvore frondosa ca. 15 a 20 m, madeira de lei, inflorescência abundante, latossolo laterítico, cerrado.","CESJ029427",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"20620","auto",NA,NA,NA,NA,NA
"300","2019-11-21 14:36:49-03","UFJF","CESJ","32062","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","1999","07",NA,"C.V. Mendonça Filho","455","1999","07","23","Brasil","Minas Gerais","Igarapé","Rod. BR 381, Km 90 sentido BH-SP","-44.301700592041","-20.0702991485596",NA,NA,NA,NA,"Remanescente de mata semidecídua. Árvore 10 m de altura, folhas maduras, frutos imaturos, asa avermelhada, núcleo verde. Folhas em F.AA e sílica gel.","CESJ032062",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"8870","auto",NA,NA,NA,NA,NA
"301","2019-11-21 14:36:49-03","UFJF","CESJ","33049","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","2000","04",NA,"C.V. Mendonça Filho; P.R.S.C.Mendonça","543","2000","04","19","Brasil","Minas Gerais","Itabirito","saída para São Gonçalo do Bação","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Jacarandá. Remanescente de mata semidecídua. Arbóreo, 5 m, botões florais em Carnoy, flores lilases.","CESJ033049",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"20553","auto",NA,NA,NA,NA,NA
"302","2019-11-21 14:36:49-03","UFJF","CESJ","18084","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","M.C. Delgado","2013","06","17","L. Krieger","CESJ18084",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore grande (cultivada?). Frutos: legume samariforme. Nome vulgar: Jacarandá. Material exclusivo da carpoteca.","CESJ018084",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"303","2019-11-21 14:36:49-03","UFJF","CESJ","27769","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","J.A.A. Meira-Neto",NA,NA,NA,"M.L.G. Lisboa; R.G.Lisboa","CESJ27769","1994","06",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore, frequente nas bordas da mata, indivíduo com cerca de 7 m de altura. Mata do Morro do Redentor.","CESJ027769",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA
"304","2019-11-21 14:36:49-03","UFJF","CESJ","33717","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.S. Araújo","2003","01",NA,"F.S. Araújo; V.R. Scalon","149","2001","07","28","Brasil","Minas Gerais","Lima Duarte","arredores do Parque Estadual de Ibitipoca, estrada próx. ao Distrito de Moreiras..","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore ca. de 10 m, folhas pilosas e discolores, frutos verdes com extremidades avermelhadas. Planta coletada em borda de mata ciliar.","CESJ033717",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"305","2019-11-21 14:36:49-03","UFJF","CESJ","63306","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","B.E. Conde","2013","07","26","B.E. Conde","375","2013","07","20","Brasil","Minas Gerais","Santos Dumont","São Bento","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Árvore de ramos e folhas hirsutas, sendo estas oblongo-obovadas. Flores diminutas, axilares, de cor amarela. Vagens linguiformes e marrons.","CESJ063306",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"25699","auto",NA,NA,NA,NA,NA
"306","2019-11-21 14:36:49-03","UFJF","CESJ","28023","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","D.M.Dedecca","1955","06",NA,"A.P.Viégas","CESJ28023","1942","04","12","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbustiva, Km 10 de Campinas a São Paulo.","CESJ028023",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"307","2019-11-21 14:36:49-03","UFJF","CESJ","63406","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","H.F. Leitão Filho","1967","08","22","H.F. Leitão Filho","41","1967","08","02","Brasil","São Paulo","Roseira","A beira da antiga rodovia SP-RJ. Exclusivo da carpoteca.","-45.2999992370605","-22.8899993896484",NA,NA,NA,NA,NA,"CESJ063406",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"15110","auto",NA,NA,NA,NA,NA
"308","2019-11-21 14:36:49-03","UFJF","CESJ","40871","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","C.V.Mendonça","2000","09","06","J.E.de Oliveira","11","1940","02","14","Brasil","Minas Gerais","Belo Horizonte","Fazenda da Baleia","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Trepadeira, em habitat sujo.","CESJ040871",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"309","2019-11-21 14:36:49-03","UFJF","CESJ","40870","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","C.V. Mendonça Filho","2000","09","06","H.L. Mello Barreto","8607","1938","03","19","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Trepadeira em habitat sujo pouco frequente.","CESJ040870",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"17082","auto",NA,NA,NA,NA,NA
"310","2021-04-07 11:44:21-03","UFMS","CGMS","23444","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","D.A. Estevan","2004",NA,NA,"O.C. Pavão; et.al.",NA,"2001","03","15","Brasil","Paraná","Ibiporã","Faz. Doralice.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Papilionoideae. Flor roxa. Botões verdes. Com espinho. Rio. Habitat: Borda de mata. Habito: Arbóreo. 7,00m de altura.","CGMS1052853",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"311","2021-04-07 11:44:21-03","UFMS","CGMS","43963","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,"2020",NA,NA,"A. Sartori",NA,"1994","04","17","Brasil","São Paulo","Amparo","Estrada para São Paulo.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"Papilionoideae. Flor vinácea. Fruto ausente. Número em ficha: 33195.","CGMS1073930",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"312","2019-08-20 10:14:05-03","UNICAMP","UEC","121337","S","Plantae","Fabaceae","Machaerium","kuhlmannii","Machaerium kuhlmannii","Hoehne","Mendonça Filho, CV","2001","12","13","Folli, DA","1319a","1991","03","21","Brazil","Espírito Santo","Ibatiba","Est. Criciuma. Fazenda Darcino Rodrigues","-41.5106010437012","-20.2339000701904",NA,NA,NA,NA,"fruto, Arbóreo, terrestre. Fruto imaturo verde claro. Projeto coleta de sementes.","UEC170359","UEC170359",NA,NA,NA,"Magnoliopsida",NA,NA,"18895","auto",NA,NA,NA,NA,NA
"313","2019-08-20 10:14:05-03","UNICAMP","UEC","105714","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça Filho, CV",NA,NA,NA,"Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","98-88","1998","11","30","Brazil","São Paulo","Iperó","Estrada para a pedreira, Em direção a Bacaetava. Floresta estacional semidecidual, próximo a riacho.","-47.666667","-23.4","-47.666667","-23.4",NA,NA,"Árvore 7 m. altura; frutos senescentes.","UEC163886","UEC163886",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-08-20 10:14:05-03","UNICAMP","UEC","116379","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Kawall, MA",NA,NA,NA,"Kawall, MA","185","1992","05","30","Brazil","São Paulo","Amparo","Chácara Martírio, Área urbana.","-46.75","-22.7","-46.75","-22.7",NA,NA,"Frutos jovens ferrugem. Árvore ca. 10m de altura. Muito frequente.","UEC183992","UEC183992",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:30:50-03","UNICAMP","UEC","118125","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Bertoncini, AP","2000","04",NA,"Bertoncini, AP; Carboni, M","1143","2000","04","14","Brazil","São Paulo","Avaí","Aldeia Guarani","-49.316667","-22.166667","-49.316667","-22.166667",NA,NA,"fruto, Árvore 6m de altura, caule e ramos com espinhos, folhas cartáceas, frutos verde-avermelhados, imaturos.; Floresta Estacional Semidecidual Submontana perturbada.","UEC009377","UEC009377",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-08-20 10:14:05-03","UNICAMP","UEC","120488","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça Filho, CV","2002","05",NA,"Mendonça Filho, CV; Câmara, ES","617","2000","10","20","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Após o hotel São João, na estrada à esquerda da Igrejinha. 22.20' - 22.28'S e 42.25' - 42.35'W","-42.416667","-22.333333","-42.416667","-22.333333",NA,NA,"Árvore ca. 11m de altura. Mata Atlânica. Frutos imaturosmaduros. Frutos coletados para germinação. Folíolos em sílca gel.","UEC159600","UEC159600",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-08-20 10:14:05-03","UNICAMP","UEC","128269","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mantovani, W","1994",NA,NA,"Dislich, R","32","1994","01","28","Brazil","São Paulo","São Paulo","Reserva da Cidade Universitária Armando, Bairro do Butantã.","-46.716667","-23.55","-46.716667","-23.55","735","765","flor, Árvore de 19 m de altura; 87,5 cm de perímetro à altura do peito, no interior da mata, entre o riacho e a Rua do Lago, parte sul da Reserva. Mata secundária.","UEC170372","UEC170372",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-08-20 10:14:05-03","UNICAMP","UEC","136907","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K",NA,NA,NA,"Santos, K","241","1997","05","15","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira. Floresta Estacional semidecidual. Borda de mata.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Árvore. Vários indivíduos próximos. Final de floração. Flores amarelas.","UEC183995","UEC183995",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-08-20 10:14:05-03","UNICAMP","UEC","136910","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K",NA,NA,NA,"Santos, K","92","1996","10","16","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira. Floresta Estacional semidecidual. Borda de mata.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Árvore, 12 m. de altura, PAP 92 cm. Vários indivíduos próximos. Final de frutificação.","UEC183941","UEC183941",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-08-20 10:14:05-03","UNICAMP","UEC","136911","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K",NA,NA,NA,"Santos, K","33","1996","09","12","Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira. Floresta Estacional semidecidual. Borda de mata.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"Árvore, 5,5 m. de altura, PAP 52 cm. Final de frutificação.","UEC183940","UEC183940",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:30:50-03","UNICAMP","UEC","154063","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K","2001",NA,NA,"Santos, K","3857","2001","01","19","Brazil","São Paulo","Campinas","campinas/itatiba, Mata Malabar III","-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"árvore semidecídua; anemocórica. altura total: 7m, altura do fuste: 6m. PAP: 42cm. Casca rugosa; madeira moderadamente pesada; nome popular: bico de pato","UEC170377","UEC170377",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-08-20 10:14:05-03","UNICAMP","UEC","149113","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Kinoshita, LS; Galvão, JC; Borges, A; Silveira, GAR; et al.","08-180","2008","11","04","Brazil","Minas Gerais","Capitólio","Beira da estrada. Estrada de Terra Pousada do Rio Turvo - Cachoeira do Feixo.","-46","-20","-46","-20","809","809","Botões, cálice preto","UEC159636","UEC159636",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-08-20 10:14:05-03","UNICAMP","UEC","147033","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Aguirre, GH; et al.","71","2005","07","06","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC170448","UEC170448",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-08-20 10:14:05-03","UNICAMP","UEC","152270","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Tamashiro, JY",NA,NA,NA,"Caselli, CB","s.n.",NA,NA,NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Mata semidecídua","-46.866667","-23.183333","-46.866667","-23.183333","920","1290",NA,"UEC089025","UEC089025",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 16:30:50-03","UNICAMP","UEC","154059","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K; et al.","2001",NA,NA,"Santos, K","1364","2000","05","07","Brazil","São Paulo","Campinas","Campinas/Itatiba, Mata Ribeirão Cachoeira","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"árvore semidecídua, anemocórica. altura total: 15m, altura do fuste: 9m. PAP: 125cm. Casca rugosa, madeira moderadamente pesada, nome popular: bico-de-pato","UEC183993","UEC183993",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:30:50-03","UNICAMP","UEC","154062","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Santos, K","2001",NA,NA,"Santos, K","390","1999","08","16","Brazil","São Paulo","Campinas","campinas/itatiba, Mata Ribeirão Cachoeira","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"árvore semidecídua, anemocórica. altura total: 11m; altura do fuste: 6m. PAP: 146cm. Casca rugosa; madeira moderadamente pesada; nomr popular: bico-de-pato","UEC170376","UEC170376",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
