"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber"
"96","2008-05-27 22:02:00-03","MO","MOBOT","3205242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa seriato-pedunculata","(Kiaersk.) D. Legrand","Leslie R. Landrum","Landrum 4277","1982","South America","Brazil","Minas Gerais","Caeté, Serra da Piedade, km 1-5 on road to top of Serra. Mainly shrubby vegetation in very rocky, iron substrate.",NA,NA,NA,NA,"2","2",NA,"-43.75","-19.91666","1200.00000000","1700.00000000","L.R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"seriato-pedunculata",NA
"97","2017-11-24 14:11:45-02","UFLA","ESAL","28039","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C Boechat,","154",NA,NA,"Brasil","Minas Gerais","Hotel Casa Alpina",NA,"árvore; 8m.; ; lenhoso com apice verde",NA,NA,NA,NA,"Itamote",NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-11-24 14:11:45-02","UFLA","ESAL","20001","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Pereira, IM","s.n.",NA,NA,"Brasil","Minas Gerais","Maciço do Itatiaia, floresta ambrofila Densa",NA,"; ; ;",NA,NA,NA,NA,"Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,"Ary T. Oliveira Filha; Eduardo Van den B","35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-11-24 14:11:45-02","UFLA","ESAL","27299","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C; Boechat, C","210",NA,NA,"Brasil","Minas Gerais","Hotel casa alpina",NA,"árvore; ; ;",NA,NA,NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2017-11-24 14:11:45-02","UFLA","ESAL","27264","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C; Boechat, C","s.n.",NA,NA,"Brasil","Minas Gerais","Hotel casa alpina",NA,"árvore; ; ;",NA,NA,NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2017-11-24 14:11:45-02","UFLA","ESAL","27263","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Naves, AR","s.n.",NA,NA,"Brasil","Minas Gerais","Hotel casa alpina",NA,"árvore; 5m; ;",NA,NA,NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-11-24 14:11:45-02","UFLA","ESAL","28169","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Domingos, DQ; Vittal, FAZ","166",NA,NA,"Brasil","Minas Gerais","Monte Verde, Horel Kuriuwa",NA,"árvore; 6m; ; enegrecidos qdo maduros",NA,NA,NA,NA,"Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"Domingos, DQ; Santos, MR","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-11-24 14:11:45-02","UFLA","ESAL","27309","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Naves, AR","413",NA,NA,"Brasil","Minas Gerais","Hotel casa alpina",NA,"árvore; 5m; ;",NA,NA,NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-11-24 14:11:45-02","UFLA","ESAL","27214","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C; Boechat, C","207",NA,NA,"Brasil","Minas Gerais","Hotel casa alpina",NA,"árvore; ; ;",NA,NA,NA,NA,"Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2018-10-05 13:28:15-03","UFLA","ESAL","15349","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Fontes, MAL","70",NA,NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"árvore; 4,0; ;; floresta",NA,NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455","1450","1450",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-12-19 11:19:50-03","UFG","UFG","45811","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D. Legrand & Kausel","Francisco, E.M.; Alves, J.","24585","1998",NA,"Brasil","Paraná",NA,NA,NA,"UFG0045811",NA,"11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares; Silva, L.H.","43627","auto","2004","02","01",NA,NA,NA,NA,NA,NA
"107","2019-06-10 10:11:15-03","FZB-BH","BHZB","1588","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa",NA,"Fiala, V.",NA,NA,NA,"Brasil","PR","Fazenda Alegria",NA,"Coleta em 15/004/1986 doação em 1992. <ll>dwc_commonname:</ll> Guamirim do banhado",NA,NA,NA,NA,"Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"V. Fiala","46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-12-09 17:30:23-03","UFPR","EFC","4835","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC) D. Legrand & Kausel","Schütz, A.L.; Gatti, G.","11","1996",NA,"Brasil","Paraná","Guartelá",NA,"Arbustiva, com frutos e botões florais","EFC004835",NA,"01","05","Tibagi","-50.2388","-24.574",NA,NA,"Vieira, R.S.",NA,NA,"2014","10","06",NA,"-50.2388","-24.5740",NA,NA,NA
"109","2019-11-13 11:26:54-03","USP","SPF","185595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, JA","s.n.","1998",NA,"Brasil","Paraná",NA,NA,NA,"SPF00185595",NA,"11","10","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Ferreira, JA","43627","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:26:54-03","USP","SPF","185594","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, JA","s.n.","1998",NA,"Brasil","Paraná",NA,NA,NA,"SPF00185594",NA,"11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Ferreira, JA","43627","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 11:26:54-03","USP","SPF","110191","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Robim, MJ","436","1987",NA,"Brasil","São Paulo","Parque Estadual de Campos do Jordão",NA,NA,"SPF00110191",NA,"01","22","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Aguiar, OT","21048","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-09-04 19:40:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","brachymischa","Eugenia brachymischa",NA,"A. Glaziou","17003",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA
"113","2019-09-04 18:25:53-03","F","FMNH-SEEDPLANTS","V0065095F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","brachymischa","Eugenia brachymischa pedunculata",NA,"A. Glaziou","13891","1882","South America","Brazil",NA,NA,NA,NA,"V0065095F","V0065095F_01","2","5",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae","pedunculata",NA
"114","2019-09-04 19:59:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","bracteosa","Eugenia bracteosa",NA,"C. F. P. von Martius",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA
"115","2019-09-04 18:47:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","expallens","Eugenia expallens",NA,"F. Sellow","1067",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Possible type",NA,NA,"Dicotyledoneae",NA,NA
"116","2019-09-04 18:43:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","expallens","Eugenia expallens",NA,"F. Sellow",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA
"117","2019-01-23 10:59:56-02","F","FMNH-SEEDPLANTS","V0065167F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","expallens","Eugenia expallens",NA,"F. Sellow",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065167F","V0065167F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA
"118","2019-09-04 19:40:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis",NA,"A. Saint-Hilaire",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA
"119","2019-01-23 11:00:00-02","F","FMNH-SEEDPLANTS","V0065188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","ibitipocensis","Eugenia ibitipocensis",NA,"A. Saint-Hilaire",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065188F","V0065188F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA
"120","2019-09-04 19:40:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","montana","Eugenia montana",NA,"A. Saint-Hilaire",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA
"121","2019-01-23 10:29:14-02","F","FMNH-SEEDPLANTS","V0065231F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","montana","Eugenia montana",NA,"A. Saint-Hilaire",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0065231F","V0065231F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA
"122","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105832F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0105832F","V0105832F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"123","2015-03-07 09:00:02-03","F","FMNH-SEEDPLANTS","V0105833F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0105833F","V0105833F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"124","2020-04-29 16:30:12-03","UFVJM","HDJF","4301","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Faria, JEQ","6348","2016","Southern America","Brasil","Minas Gerais","Estrada para o Parque Nacional do Itatiaia",NA,NA,"HDJF004301","HDJF004301_01","07","18","Itamonte","-44.7375","-22.366389","2056","2056","Faria, JEQ",NA,NA,"2016","07",NA,NA,"-44.7375","-22.366389",NA,NA,NA
"125","2020-04-29 16:30:12-03","UFVJM","HDJF","4272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Faria, JEQ","6316B","2016","Southern America","Brasil","Minas Gerais","Margem da estrada de terra de após o bairro rural de Colina",NA,NA,"HDJF004272","HDJF004272_01","07","17","Itamonte","-44.765278","-22.292222","1776","1776","Faria, JEQ",NA,NA,"2017","04",NA,NA,"-44.765278","-22.292222",NA,NA,NA
"126","2020-11-23 11:39:09-03","IAC","IAC","39106","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","1091","2000",NA,"Brasil","Minas Gerais","Mata Montana",NA,"nome popular: guamirim-branco",NA,NA,"02","28","Camanducaia","-46.1447","-22.7553",NA,NA,"M.E.G. Sobral",NA,NA,"2002","08","28",NA,"-46.1447","-22.7553",NA,NA,NA
"127","2020-11-23 11:39:09-03","IAC","IAC","39255","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","R.B. Torres & A. Butta","1160","2000",NA,"Brasil","Minas Gerais","Mata Montana",NA,NA,NA,NA,"03","21","Camanducaia","-46.1447","-22.7553",NA,NA,"M.E.G. Sobral",NA,NA,"2002","08","21",NA,"-46.1447","-22.7553",NA,NA,NA
"128","2019-02-27 14:02:59-03","UFSJ","HUFSJ","4647","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Naves, AR","413","2011",NA,"Brasil","Minas Gerais","Hotel Casa Alpina. Estrada subindo para as antenas.",NA,"Árvore com 5m de altura. Folhas discolores com face abaxial mais branca e pilosa. Ritidoma do tipo liso possuindo leves fissuras. Botões florais pilosos, verdes e esbranquiçados.","HUFSJ004647",NA,"08","04","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-02-27 14:02:59-03","UFSJ","HUFSJ","4642","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C; Boechat, C","207","2011",NA,"Brasil","Minas Gerais","Hotel Casa Alpina, na cota 2100.",NA,"Árvore. Folhas discolores, rígidas e com face abaxial esbranquiçada e pilosa.","HUFSJ004642",NA,"01","20","Itamonte","-44.817778","-22.380556","211","211","Sobral, M",NA,NA,NA,NA,NA,NA,"-44.817778","-22.380556",NA,NA,NA
"130","2019-02-27 14:02:59-03","UFSJ","HUFSJ","4648","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Batista, TA; Moraes, C; Boechat, C","154","2010",NA,"Brasil","Minas Gerais","Hotel Casa Alpina. Beira da estrada, no pé da subida da rampa, em uma curva.",NA,"Árvore com 8m de altura. Folhas discolores, verde limão na face abaxial. Frutos lenhosos com ápice verdes. Ritidoma com fissuras. Cascas beges oxidando para laranja, não exsudam mas ficam úmidas ao corte.","HUFSJ004648",NA,"10","11","Itamonte","-44.817778","-22.3775","213","213","Sobral, M",NA,NA,NA,NA,NA,NA,"-44.817778","-22.3775",NA,NA,NA
"131","2019-12-20 18:46:42-03","UFSJ","HUFSJ","5039","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Santiago, DS; Antunes, K; Alves, RJV","304","2012",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio. Pico do Santo Agostinho (Garrafão). Em mata nebular (topo).",NA,"Árvore, ca. 4m, botões e frutos amarrozados.","HUFSJ005039",NA,"11","24","Alagoa","-44.6418991088867","-22.1706008911133",NA,NA,"Sobral, M","13155","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-27 14:02:59-03","UFSJ","HUFSJ","5036","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Santiago, DS; Alves, RJV; Antunes, K","203","2012",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio. No interior da Mata de Araucária.",NA,"Árvore, ca. 3m. Frutos nigrescentes. Folhas discolores. Extremamente abundante.","HUFSJ005036",NA,"11","23","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"Sobral, M","29865","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-02-27 14:02:59-03","UFSJ","HUFSJ","3632","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Silva, JM; Cordeiro, J; Poliquese, CB","6271","2007",NA,"Brasil","Paraná","Salto São Francisco.",NA,"Árvore, 5m, fruto imaturo. Encosta do paredão.","HUFSJ003632",NA,"12","19","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"Sobral, M","53832","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-13 16:04:53-03","UNISANTA","HUSC","10112","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","s.n.","1993",NA,"Brasil","São Paulo","Horto Florestal",NA,"Arvoreta, 2,5m alt., borda de mata, frutificação, sadia, tronco liso, sem látex, flor ausente, frutos verdes imaturos; Mata de altitude",NA,NA,"09","21","Campos do Jordão","-45.456111","-22.725556",NA,NA,"Kawasaki, M.L.",NA,NA,"1993","09","17",NA,"-45.456111","-22.725556",NA,NA,NA
"135","2020-11-04 17:30:01-03","UEM","HUEM","2938","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","R.S. Moro","s.n.","1992",NA,"Brasil","Paraná","Cânion do Guartelá, cachoeira Ponte de Pedra",NA,"Subarbusto; 2,5 m de altura; pétalas decíduas; pouco frequente.; Cerrado.",NA,NA,"06","26","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Barroso, GM","56988","auto","1993","10",NA,NA,NA,NA,NA,NA,NA
"136","2020-11-12 17:01:57-03","UEL","FUEL","18965","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Soares-Silva, LH; Francisco das Chagas e Silva","696","1996",NA,"Brasil","Paraná","Estrada Teixeira Soares-Irati, Irati",NA,NA,NA,NA,"12","03",NA,NA,NA,NA,NA,"Soares-Silva, LH",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-12 17:01:57-03","UEL","FUEL","16975","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Torres, RB; et al.","1160","2000",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"03","21","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"Sobral, M","22140","auto","2002","08",NA,NA,NA,NA,NA,NA,NA
"138","2020-11-12 17:01:57-03","UEL","FUEL","16976","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Torres, RB; et al.","1091","2000",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"02","28","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"Sobral, M","22140","auto","2002","08",NA,NA,NA,NA,NA,NA,NA
"139","2020-11-12 17:01:57-03","UEL","FUEL","23273","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Souza, LRM; Francisco, EM","s.n.","1998",NA,"Brasil","Paraná","Mata perto do trevo Castro-Tibgi, Tibgi",NA,NA,NA,NA,"07","22","Castro","-50.0119018554688","-24.7910995483398",NA,NA,"Soares-Silva, LH","50779","auto","2004","03",NA,NA,NA,NA,NA,NA,NA
"140","2020-11-12 17:01:57-03","UEL","FUEL","18986","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Francisco das Chagas e Silva; Soares-Silva, LH","2146","1992",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"12","05","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"Soares-Silva, LH","24222","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-12 17:01:57-03","UEL","FUEL","160668 A","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Soares-Silva, LH; et al.","535","1995",NA,"Brasil","Paraná","Margem direita do Rio Imbatuvão",NA,NA,"FUEL018128",NA,"11","23","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"Soares-Silva, LH","47271","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-12 17:01:57-03","UEL","FUEL","22202","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998",NA,"Brasil","Paraná","Parque Nacional de Irati",NA,NA,NA,NA,"07","31","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"Soares-Silva, LH","47271","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"143","2020-11-12 17:01:57-03","UEL","FUEL","19009","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Francisco das Chagas e Silva; Soares-Silva, LH","2169","1996",NA,"Brasil","Paraná","Arredores de Porto Amazonas",NA,NA,NA,NA,"02","06","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,"Soares-Silva, LH","14684","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 17:01:57-03","UEL","FUEL","24598","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, JA; Francisco, EM","s.n.","1998",NA,"Brasil","Paraná","Chácara dos Lajanos",NA,NA,NA,NA,"11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, LH","43627","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-12 17:01:57-03","UEL","FUEL","24600","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, JA; et al.","s.n.","1998",NA,"Brasil","Paraná","Sítio Anta Gorda",NA,NA,NA,NA,"11","10","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, LH","43627","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-12 17:01:57-03","UEL","FUEL","24613","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Ferreira, JA; Francisco, EM","s.n.","1998",NA,"Brasil","Paraná","Sítio Anta Gorda",NA,NA,NA,NA,"12","15","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, LH","43627","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"147","2020-11-12 17:01:57-03","UEL","FUEL","24585","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Francisco, EM; Alves, J","s.n.","1998",NA,"Brasil","Paraná","Sítio Gavião Bonito",NA,NA,NA,NA,"11","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"Soares-Silva, LH","43627","auto","2004","02",NA,NA,NA,NA,NA,NA,NA
"148","2020-11-12 17:01:57-03","UEL","FUEL","43714","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","bracteosa","Myrceugenia bracteosa","(DC.) D.Legrand & Kausel","Dreveck, S; Verdi, M; Godoy, MB","19","2007",NA,"Brasil","Santa Catarina","Butiá de Cima",NA,NA,NA,NA,"11","12","Itaiópolis","-49.9063987731934","-26.3363990783691","896","896","Sobral, M","51919","auto","2008","04","01",NA,NA,NA,NA,NA,NA
