"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"471","2015-09-04 21:18:07-03","MNHN","RECOLNAT_MNHN_P","P05317943","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,". Febr. Kunth 90. Donné par M. Delessert. 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317943' target='other'> <mi>dwc_moreinfo</mi></a>","P05317943",NA,NA,NA,"DC.","Romero","Minas Gerais","Bresil. Minas Geraes. Caxoeira do campo. Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05317943_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"19",NA,NA
"472","2015-09-04 21:18:15-03","MNHN","RECOLNAT_MNHN_P","P05318005","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1884","2","28",NA,"Brasil","hb",NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318005' target='other'> <mi>dwc_moreinfo</mi></a>","P05318005",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil, Minas, Ouro Preto, prés de faz Mr. Fernando. Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05318005_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"14748",NA,NA
"473","2015-09-04 21:22:19-03","MNHN","RECOLNAT_MNHN_P","P05318015","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318015' target='other'> <mi>dwc_moreinfo</mi></a>","P05318015",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil. Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05318015_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"1219",NA,NA
"474","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318037","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Regnell",NA,"1875","3","1",NA,"Brasil","hb",NA,". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318037' target='other'> <mi>dwc_moreinfo</mi></a>","P05318037",NA,NA,NA,"DC.","Romero","Minas Gerais",". Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641",NA,NA,"P05318037_01","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,"I 152",NA,NA
"475","2015-09-04 21:18:12-03","MNHN","RECOLNAT_MNHN_P","P05317987","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pires, J.M.|Silva, N.T.|Souza, R.",NA,"1963","4","16",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317987' target='other'> <mi>dwc_moreinfo</mi></a>","P05317987",NA,NA,NA,"DC.","Romero","Distrito Federal","Campus da UNB. Brasília, Distrito Federal, Centro-oeste, Brasil, América do Sul","-47.9296989440918","-15.7797002792358",NA,NA,"P05317987_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,"9152",NA,NA
"476","2015-09-04 21:18:12-03","MNHN","RECOLNAT_MNHN_P","P05317986","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pires, J.M.|Silva, N.T.|Souza, R.",NA,"1963","4","16",NA,"Brasil","hb",NA,"Plantas do Brasil. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317986' target='other'> <mi>dwc_moreinfo</mi></a>","P05317986",NA,NA,NA,"DC.","Romero","Distrito Federal","Campus da Universidade. Brasília, Distrito Federal, Centro-oeste, Brasil, América do Sul","-47.9296989440918","-15.7797002792358",NA,NA,"P05317986_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,"9107",NA,NA
"477","2015-11-03 02:04:33-02","MNHN","RECOLNAT_MNHN_P","P05318012","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vitel-Cattelan, T.",NA,"1945","2","25",NA,"Brasil","hb",NA,". . Primeira Concentração de Botânicos (1944-1945) organizada pelo Botânico Irmão Teodoro do Instituto dos Irmãos das Escolas Cristãs e Secretário do Ginásio Paraisense <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318012' target='other'> <mi>dwc_moreinfo</mi></a>","P05318012",NA,NA,NA,"DC.","Romero","Minas Gerais","Corrego do Atalho - Campos. São Sebastião do Paraíso, Minas Gerais, Sudeste, Brasil, América do Sul","-46.9914016723633","-20.9169006347656",NA,NA,"P05318012_01","São Sebastião do Paraíso","24792","auto",NA,NA,NA,NA,NA,NA,NA,"35",NA,NA
"478","2015-09-04 21:15:20-03","MNHN","RECOLNAT_MNHN_P","P05317929","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Hatschbach, G.",NA,"1968","1","24",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317929' target='other'> <mi>dwc_moreinfo</mi></a>","P05317929",NA,NA,NA,"DC.","Romero","Paraná","Entre Campina Grande e Mandassaia. Campina Grande do Sul, Paraná, Sul, Brasil, América do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"P05317929_01","Campina Grande do Sul","55154","auto",NA,NA,NA,NA,NA,NA,NA,"18429",NA,NA
"479","2015-09-04 21:15:20-03","MNHN","RECOLNAT_MNHN_P","P05317928","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Hatschbach, G.|Haas, H.",NA,"1966","3","3",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317928' target='other'> <mi>dwc_moreinfo</mi></a>","P05317928",NA,NA,NA,"DC.","Romero","Paraná","Estr. Jaguariaiva-Arapoti. Jaguariaíva, Paraná, Sul, Brasil, América do Sul","-49.7057991027832","-24.2511005401611",NA,NA,"P05317928_01","Jaguariaíva","44368","auto",NA,NA,NA,NA,NA,NA,NA,"13964",NA,NA
"480","2015-09-04 21:18:10-03","MNHN","RECOLNAT_MNHN_P","P05317966","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mexia, Y.",NA,"1930","2","3",NA,"Brasil","hb",NA,"Plants of Brazil . . Reçu le 5 Avril 1934 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317966' target='other'> <mi>dwc_moreinfo</mi></a>","P05317966",NA,NA,NA,"DC.","Romero","Minas Gerais","Fazenda da Gramma; trail to São Francisco; open capôera; near streamlet. Carangola, Minas Gerais, Sudeste, Brasil, América do Sul","-42.0293998718262","-20.7331008911133","900",NA,"P05317966_01","Carangola","21913","auto",NA,NA,NA,NA,NA,NA,NA,"4310",NA,NA
"481","2015-09-04 21:18:07-03","MNHN","RECOLNAT_MNHN_P","P05317946","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen",NA,"1843","1","31",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317946' target='other'> <mi>dwc_moreinfo</mi></a>","P05317946",NA,NA,NA,"DC.","Romero","Minas Gerais",". Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05317946_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"201",NA,NA
"482","2015-09-04 21:22:16-03","MNHN","RECOLNAT_MNHN_P","P05318006","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1883","1","1",NA,"Brasil","hb",NA,". . Reçu le 6 août 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318006' target='other'> <mi>dwc_moreinfo</mi></a>","P05318006",NA,NA,NA,"DC.","Romero","Minas Gerais","Plantes des environs de Rio de Janeiro et d´Ouro Preto, Brésil. Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05318006_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"14748",NA,NA
"483","2015-09-04 21:15:20-03","MNHN","RECOLNAT_MNHN_P","P05317930","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, H.S.|Grear Jr, J.W.|Souza, R.|Santos, R.R.",NA,"1966","7","7",NA,"Brasil","hb",NA,"Plants of the Planalto do Brasil. Distrito Federal. . Field work conducted with the collaboration of the Universidade de Brasília, Instituto Agronômico do Norte and the Ministério da Agricultura. Supported in part by funds from the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317930' target='other'> <mi>dwc_moreinfo</mi></a>","P05317930",NA,NA,NA,"DC.","Romero","Distrito Federal","Sobradinho, ca. 20km E. of Brasilia. Brasília, Distrito Federal, Centro-oeste, Brasil, América do Sul","-47.9296989440918","-15.7797002792358","1000",NA,"P05317930_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,"18059",NA,NA
"484","2015-10-27 14:37:51-02","MNHN","RECOLNAT_MNHN_P","P00723388","PreservedSpecimen",NA,"Melastomataceae","Trembleya","stachyoides","Trembleya stachyoides","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723388' target='other'> <mi>dwc_moreinfo</mi></a>","P00723388",NA,NA,NA,"Naudin","Naudin",NA,"Minas Geraes : Tacoropa",NA,NA,NA,NA,"P00723388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"485","2017-11-09 16:56:21-02","MNHN","RECOLNAT_MNHN_P","P00723389","PreservedSpecimen",NA,"Melastomataceae","Trembleya","stachyoides","Trembleya stachyoides","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723389' target='other'> <mi>dwc_moreinfo</mi></a>","P00723389",NA,NA,NA,"Naudin",NA,NA,"Minas Geraes : Tacoropa",NA,NA,NA,NA,"P00723389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"486","2020-10-01 14:23:55-03","JBB","HEPH","14799","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pereira-Silva, G","2162","1993","12","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.",NA,"Distrito Federal","Reserva Ecológica do Guará","-47.966667","-15.8","103","103",NA,"Guará",NA,NA,"2004",NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA
"487","2020-10-01 14:23:55-03","JBB","HEPH","14809","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pereira-Silva, G","1688","1993","07","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.",NA,"Distrito Federal","Reserva Ecológica do Guará","-47.966667","-15.8","103","103",NA,"Guará",NA,NA,"1993",NA,NA,"-47.966667","-15.8",NA,NA,NA,NA,NA
"488","2020-10-01 14:23:55-03","JBB","HEPH","14266","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Régis, T; et al.","25","1998","07","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Régis, T","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"Brasília",NA,NA,"1998","07","21","-47.85","-15.866667",NA,NA,NA,NA,NA
"489","2020-10-01 14:23:55-03","JBB","HEPH","14520","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nóbrega, MGG","957","1998","08","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Chacon, RG","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Transecto 3, ao lado da Mata de Galeria","-47.85","-15.866667","1025","1150",NA,"Brasília",NA,NA,"2007","09","25","-47.85","-15.866667",NA,NA,NA,NA,NA
"490","2020-10-01 14:23:55-03","JBB","HEPH","14645","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Marquete, R","2910","1998","05","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Estação Ecológica do IBGE nascente do Córrego Monjolo","-47.877778","-15.923611","108","108",NA,"Brasília",NA,NA,"1998",NA,NA,"-47.877778","-15.923611",NA,NA,NA,NA,NA
"491","2020-10-01 14:23:55-03","JBB","HEPH","15083","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Alvarenga, D","1254","1998","08","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Goiás","Fazenda Pedraria acima do rio Pedraria, Córrego das Pedreiras","-52.003611","-18.440278","495","495",NA,"Serranópolis",NA,NA,"2002",NA,NA,"-52.003611","-18.440278",NA,NA,NA,NA,NA
"492","2020-10-01 14:23:55-03","JBB","HEPH","19381","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nóbrega, MGG; Ramos, AE; Jesus, FPR de; Bulhões, B","1945","2003","06","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Nóbrega, MGG","Distrito Federal","Parque Boca da Mata, Próximo à fábrica da Coca-Cola",NA,NA,NA,NA,NA,"Samambaia",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-10-01 14:23:55-03","JBB","HEPH","21669","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Azevedo, INC de","328","2005","03","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Diniz-Neres, DO","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor próximo a vereda","-47.85","-15.866667","1025","1025",NA,"Brasília",NA,NA,"2016",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"494","2020-10-01 14:23:55-03","JBB","HEPH","2511","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Maury, CM","128","1982","05","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Maury, CM","Distrito Federal","Estação Ecológica de Águas Emendadas","-47.55","-15.533333","1025","1025",NA,"Brasília",NA,NA,"1982",NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA
"495","2020-10-01 14:23:55-03","JBB","HEPH","25547","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ramos, AE; Jesus, FPR de","1735","2009","08","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Coleta feita em Recanto das EMAS - DF (Núcleo Rural Monjolo)",NA,NA,NA,NA,NA,"Recanto das Emas",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-10-01 14:23:55-03","JBB","HEPH","26237","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Bringel Júnior, JBA; Azevedo, INC de; Oliveira, MS; Paiva, VF","488","2009","11","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Diniz-Neres, DO","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Descida próxima às casas funcionais","-47.840278","-15.903889",NA,NA,NA,"Brasília",NA,NA,"2016","04","08","-47.840278","-15.903889",NA,NA,NA,NA,NA
"497","2020-10-01 14:23:55-03","JBB","HEPH","34310","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Chacon, RG; Baia, E; Alencar, P; Chagas, VB","1813","2018","10","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Chacon, RG","Goiás","Mosteiro Zen Horyu-Zan Eisho-Ji, Ca. 5 km da sede do mosteiro, na entrada à direita segue a pista até a porteira e entra à esquerda até o final","-48.925","-15.715278","1200","1200",NA,"Pirenópolis",NA,NA,"2018","11",NA,"-48.925","-15.715278",NA,NA,NA,NA,NA
"498","2020-10-01 14:23:55-03","JBB","HEPH","3510","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Alves, MA","154","1983","05","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Alves, MA","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1025","1025",NA,"Brasília",NA,NA,"1983",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"499","2020-10-01 14:23:55-03","JBB","HEPH","5865","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Equipe do Jardim Botânico de Brasília","940","1987","05","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, ca. de 20 km de Brasília","-47.85","-15.866667","1025","1150",NA,"Brasília",NA,NA,"1995",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"500","2020-10-01 14:23:55-03","JBB","HEPH",NA,"S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Equipe do Jardim Botânico de Brasília","940","1987","05","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, ca. de 20 km de Brasília","-47.85","-15.866667","1025","1150",NA,"Brasília",NA,NA,"1995",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"501","2020-10-01 14:23:55-03","JBB","HEPH","31192","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Rosa, PO; Soares, ACA","1644","2015","07","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Rosa, PO","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Antes do portão da CAESB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","2015","07",NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-10-01 14:23:55-03","JBB","HEPH","20600","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Paiva, VF","230","2004","05","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Diniz-Neres, DO","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Area do Cristo Redentor","-47.9296989440918","-15.7797002792358","1025","1025",NA,"Brasília","70570","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-10-01 14:23:55-03","JBB","HEPH","18131","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nóbrega, MGG; Oliveira, MS; Melo, APPG; Rodrigues Silva, R","1687","2002","09","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-10-01 14:23:55-03","JBB","HEPH","27852","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vidal, JRB; Paiva, VF","33","2011","05","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Diniz-Neres, DO","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Captação II da Caesb","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-10-01 14:23:55-03","JBB","HEPH","8002","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ramos, AE","491","1993","04","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Munhoz, CBR","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 1","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-10-01 14:23:55-03","JBB","HEPH","25248","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Paiva, VF; Azevedo, INC de","586","2009","05","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Romero, R","Distrito Federal","Jardim Botânico de Brasília - Meio da Trilha Ecológica prox. ao campo limpo com Paepalanthus","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-10-01 14:23:55-03","JBB","HEPH","269","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Heringer, EP","7968","1961","02","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Wurdack, JJ","Distrito Federal","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-10-01 14:23:55-03","JBB","HEPH","1655","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ferreira, MB","1287","1972","05","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.",NA,"Distrito Federal","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-10-01 14:23:55-03","JBB","HEPH","7880","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Schiavini, I","s.n.","1986","08","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales",NA,"Mart. & Schrank ex DC.","Ratter, J","Minas Gerais","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia","58223","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-12-11 11:38:44-03","UFMG","BHCB","179166","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2710","2015","10","07","Southern America","Brasil",NA,NA,"Arbusto; ca. 0,5m alt; flores roxas; frutos castanhos.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,NA,"DC.",NA,"Minas Gerais","RPPN Capivari II","-43.663056","-21.6425",NA,NA,NA,"Itabirito",NA,NA,"2015","11",NA,"-43.663056","-21.6425",NA,NA,NA,NA,NA
"511","2020-12-11 11:38:44-03","UFMG","BHCB","14943","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Meyer","s.n.","1987","03","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"DC.",NA,"Minas Gerais","Ribeirão Santo Antônio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-11 11:38:44-03","UFMG","BHCB","107496","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mendes, MS; et al.","s.n.","2007","02","02","Southern America","Brasil",NA,NA,"Habito: arbustivo",NA,"Dicotyledon",NA,NA,"DC.",NA,"Minas Gerais","Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes",NA,NA,NA,NA,NA,"Itabiriro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-11 11:38:44-03","UFMG","BHCB","147568","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Gasper, AL de; Bueno, ML; Kamino, LHY; Leal, BSS; Rezende, VL","2748","2011","03","20","Southern America","Brasil",NA,NA,"beira da estrada em local ensolarado subarbustiva, flor cor: roxa",NA,"Dicotyledon",NA,NA,"DC.",NA,"Minas Gerais","Estrada entre a Fazenda Boa Esperança e a Fazenda, Floresta Atlântica","-45.323889","-22.581111","1516","1516",NA,"Delfim Moreira",NA,NA,NA,NA,NA,"-45.323889","-22.581111",NA,NA,NA,NA,NA
