"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"96","2020-06-29 09:31:42-03","UFRRJ","RBR","43860","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","L.H. Soares","L.H. Soares",NA,"2014","02","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Próximo casa das antenas (APA de Gericinó/Mendanha). Inventário complementar F47/107.","-43.524167","-22.823333",NA,NA,"RBR00043860",NA,NA,NA,"43º31'27''W","22º49'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-06-29 09:31:42-03","UFRRJ","RBR","46132","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","D.P. Leonarczyk","s/n","2015","11","17",NA,"Brasil","Rio de Janeiro","Rio Claro","Figueira. Solo marrom em estrato médio da paisagem. PE Cunhambebe","-44.099722","-22.859722",NA,NA,"RBR00046132",NA,NA,NA,"44º5'59''W","22º51'35''S","1020","1020","2018","02",NA,"15",NA,NA,NA,NA,NA
"98","2020-06-29 09:31:42-03","UFRRJ","RBR","46133","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","D.P. Leonarczyk","s/n","2015","11","18",NA,"Brasil","Rio de Janeiro","Rio Claro","Figueira. Solo marrom em estrato médio da pisagem. PE Cunhambebe","-44.099722","-22.859722",NA,NA,"RBR00046133",NA,NA,NA,"44º5'59''W","22º51'35''S","1020","1020","2018","02",NA,"15",NA,NA,NA,NA,NA
"99","2020-06-29 09:31:42-03","UFRRJ","RBR","46134","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","A.S.C. Junqueira","s/n","2013","11","27",NA,"Brasil","Rio de Janeiro","Macuco","Solo argiloso próximo a borda da mata.","-42.299722","-22.05",NA,NA,"RBR00046134",NA,NA,NA,"42º17'59''W","22º3'S","360","360","2018","02",NA,"15",NA,NA,NA,NA,NA
"100","2020-06-29 09:31:42-03","UFRRJ","RBR","46135","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","A.S.C. Junqueira","s/n","2013","12","19",NA,"Brasil","Rio de Janeiro","Cantagalo","Alta declividade e solo de textura média.","-42.3","-21.869722",NA,NA,"RBR00046135",NA,NA,NA,"42º18'W","21º52'11''S","460","460","2018","02",NA,"15",NA,NA,NA,NA,NA
"101","2020-06-29 09:31:42-03","UFRRJ","RBR","46136","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","J.O. Mendonça-Junior","s/n","2015","08","05",NA,"Brasil","Rio de Janeiro","Paraíba do Sul",NA,"-43.29","-22.32",NA,NA,"RBR00046136",NA,NA,NA,"43º17'24''W","22º19'12''S","810","810","2018","02",NA,"15",NA,NA,NA,NA,NA
"102","2020-06-29 09:31:41-03","UFRRJ","RBR","25745","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","C. Farney","L.S. Sylvestre","888","1993","08","23",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025745",NA,"25743","auto",NA,NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:31:42-03","UFRRJ","RBR","39082","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","B.L. Tiellet","B.L. Tiellet","18","2016","09","29",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Parcela 1 PPBIO, Segmento 0-10, ORBEL 2 Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00039082","RBR00039082","25743","auto",NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:31:42-03","UFRRJ","RBR","39080","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","B.L. Tiellet","B.L. Tiellet","17","2016","09","28",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Parcela 1 PPBIO, Segmento 200-210, ORBEL 2 Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00039080","RBR00039080","25743","auto",NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-21 19:37:44-03","UFC","EAC","46964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Castro, A.S.F.","2242","2010","01","06","Southern America","Brasil","Ceará","Barbalha","Riacho do Meio, encosta da chapada do Araripe","-39.30419921875","-7.31111001968384",NA,"Arvoreta.; Mata subúmida","EAC0046964",NA,"22868","auto",NA,NA,NA,NA,"2011","04",NA,"18",NA,NA,NA,NA,NA
"106","2021-03-21 19:37:44-03","UFC","EAC","44425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Menezes, M.O.T.","123","2008","07","24","Southern America","Brasil","Ceará","Guaramiranga","Forquilha, Substrato argissolo","-38.9331016540527","-4.26332998275757",NA,"Arbórea; Floresta ombrófila","EAC0044425",NA,"13198","auto",NA,NA,NA,NA,"2012","09",NA,"12",NA,NA,NA,NA,NA
"107","2021-03-21 19:37:44-03","UFC","EAC","46986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Ferreira, R.G.","124","2010","04","25","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Área da Companhia Siderúrgica do Pecém-CSP, Substrato arenoso sujeito a alagamento","-38.9682998657227","-3.6072199344635",NA,"Flor branco-amarelada, fruto preto; Tabuleiro litorâneo","EAC0046986",NA,"39107","auto",NA,NA,NA,NA,"2011","04",NA,"18",NA,NA,NA,NA,NA
"108","2021-03-21 19:37:44-03","UFC","EAC","48920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Ferreira, R.G.","s.n.","2011","03","27","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Distrito Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,"Fruto vermelho; Tabuleiro litorâneo","EAC0048920",NA,"39107","auto",NA,NA,NA,NA,"2011","03",NA,"14",NA,NA,NA,NA,NA
"109","2021-03-21 19:37:44-03","UFC","EAC","49665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Silveira, E.R.; Chaguinha","s.n.","2011","01","18","Southern America","Brasil","Ceará","Crato","Ch. Araripe, Manoel do Coco","-39.553056","-7.213333",NA,"Árvore, fruto verde e quando maduro violeta","EAC0049665",NA,NA,NA,"-39.553056","-7.213333",NA,NA,"2011","07",NA,"18",NA,NA,NA,NA,NA
"110","2021-03-21 19:37:44-03","UFC","EAC","50923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Castro, A.S.F.","2587","2011","12","24","Southern America","Brasil","Ceará","Caucaia","Serra do Juá.","-38.6530990600586","-3.73610997200012",NA,"Árvore.; Mata estacional","EAC0050923",NA,"40484","auto",NA,NA,NA,NA,"2011","12",NA,"24",NA,NA,NA,NA,NA
"111","2021-03-21 19:37:44-03","UFC","EAC","48829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Castro, A.S.F.","Moro, M.F.","719","2011","01",NA,"Southern America","Brasil","Ceará","São Gonçalo do Amarante","Pecém","-38.9682998657227","-3.6072199344635",NA,"Árvore, abundante.; Mata de tabuleiro","EAC0048829",NA,"39107","auto",NA,NA,NA,NA,"2011","04",NA,"04",NA,NA,NA,NA,NA
"112","2021-03-21 19:37:44-03","UFC","EAC","5297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt","Rambo, B.","Campos, P.A.","s.n.","1959","08","12","Southern America","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,"Arvoreta.","EAC0005297",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:37:48-03","MBM","MBM","398193","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Farney, C.","Uller, H.F.; Terra, G.; Terra, G.","506","2013","10","22","Southern America","Brazil","Rio de Janeiro","Cabo Frio","Conglomerado 143-4-1-11-R","-42.007506","-22.590003",NA,"Arbusto, casca externa e interna branca. Flors verdes.; Restinga arbórea.","MBM398193","MBM398193",NA,NA,"-42.007506","-22.590003",NA,NA,"2014","07",NA,"24",NA,NA,NA,NA,NA
"114","2020-12-21 16:37:48-03","MBM","MBM","238844","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Amorim, A.M.","Santana, S.C.; et al.; et al.","688",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"MBM238844","MBM238844","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:37:48-03","MBM","MBM","172007","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Kallunki, J.","Thomas, W.W.; et al.; et al.","9444",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"MBM172007","MBM172007","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:37:47-03","MBM","MBM","172005","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Kallunki, J.","Carvalho, A.M. de; et al.; et al.","3567",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,"MBM172005","MBM172005","33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:37:47-03","MBM","MBM","164382","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Kallunki, J.","Amorim, A.M.; et al.; et al.","624",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Estrada para o Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,"MBM164382","MBM164382","33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:37:47-03","MBM","MBM","161536","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Furlan, A.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59217",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,"MBM161536","MBM161536","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:37:47-03","MBM","MBM","161534","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Furlan, A.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","58471",NA,NA,NA,"Southern America","Brazil","Paraná","Cerro Azul","Rodovia para Adrianópolis, próximo a descida para o Ribeirão do Rocha","-49.261100769043","-24.823600769043",NA,NA,"MBM161534","MBM161534","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:37:48-03","MBM","MBM","410142","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Farney, C.; Gomes, M.","Rigon, L.G.C.","761","2015","10","16","Southern America","Brazil","Rio de Janeiro","Miguel Pereira","Conglomerado 82-3-3-30. UTM do Ponto Central: E (666639m) N (7510927m). Fuso do GPS (23K).","-43.4688987731934","-22.4538993835449",NA,"Arbusto com 7 m de altura. Base reta. Casca interna e externa verde, fina, áspera, desprendimento da casca indeiscente. Botão floral amarelo.; Floresta Estacional secundária, com solo marrom e profundo. No estrato médio.","MBM410142","MBM410142","25640","auto",NA,NA,NA,NA,"2017","08",NA,"03",NA,NA,NA,NA,NA
"121","2020-12-21 16:37:48-03","MBM","MBM","253288","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A. Schmidt) Lundell","Furlan, A.","Dittrich, VA de O; Jorge, M de CO; Jorge, M de CO","422",NA,NA,NA,"Southern America","Brazil","São Paulo","Ubatuba","Morro do Corcovado","-45.0699996948242","-23.4300003051758",NA,NA,"MBM253288","MBM253288","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-01-24 18:28:22-03","UESC","UESC","229","S","Plantae","Angiospermae","Florideophycidae","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart.) Lund.","J.Kallunki","André M. de Carvalho","3567","1991","09","11",NA,"Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667",NA,"Arbusto com ca. 2 m de altura.","UESC0000229",NA,NA,NA,"39W1'0''","14S25'0''",NA,NA,"1993",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"123","2020-01-24 18:28:22-03","UESC","UESC","247","S","Plantae","Angiospermae","Florideophycidae","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart.) Lund.","J.Kallunki","André M. Amorim","624","1992","08","24",NA,"Brasil","Bahia","Uruçuca",NA,"-39.2844009399414","-14.5930995941162",NA,"Arbustinho no interior da mata.","UESC0000247",NA,"33791","auto",NA,NA,NA,NA,"1993",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"124","2020-01-24 18:28:22-03","UESC","UESC","6497","S","Plantae","Angiospermae","Florideophycidae","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart.) Lund.",NA,"R.H.R.Sambuichi","99","2001","03","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.189722","-14.706944",NA,"Floresta Higrófila raleada sobre plantação de cacau, cabruca.; Árvore. DAP 24,6 cm.","UESC0006497",NA,NA,NA,"39W11'23''","14S42'25''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"125","2020-01-24 18:28:22-03","UESC","UESC","6530","S","Plantae","Angiospermae","Florideophycidae","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart.) Lund.",NA,"R.H.R.Sambuichi","28","2001","03","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.189722","-14.706944",NA,"Mata Higrófila raleada sobre plantação de cacau, cabruca.; Árvore. DAP 20,1 cm.","UESC0006530",NA,NA,NA,"39W11'23''","14S42'25''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"126","2015-09-04 16:56:00-03","MNHN","RECOLNAT_MNHN_P","P04973344","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","acuminata","Pisonia acuminata","Mart.",NA,"Glaziou",NA,"1890","10","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé","-42.5311012268066","-22.2819004058838","hb","Donné par Mme Simard sa file, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04973344' target='other'> <mi>dwc_moreinfo</mi></a>","P04973344","P04973344_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18418",NA,NA,NA,NA
"127","2015-09-27 23:56:57-03","MNHN","RECOLNAT_MNHN_P","P00712613","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt",NA,"Regnell, A.F.",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes : Caldas",NA,NA,"hb","Reçu le 7 août 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712613' target='other'> <mi>dwc_moreinfo</mi></a>","P00712613","P00712613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1021","syntype",NA,NA,NA
"128","2015-09-27 16:02:38-03","MNHN","RECOLNAT_MNHN_P","P00712614","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt",NA,"Regnell, A.F.",NA,"1861",NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes : Caldas",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712614' target='other'> <mi>dwc_moreinfo</mi></a>","P00712614","P00712614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1021","syntype",NA,NA,NA
"129","2015-09-28 17:51:33-03","MNHN","RECOLNAT_MNHN_P","P00712615","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt",NA,"Regnell, A.F.",NA,"1874",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712615' target='other'> <mi>dwc_moreinfo</mi></a>","P00712615","P00712615_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1021","syntype",NA,NA,NA
"130","2014-03-12 13:46:29-03","MNHN","RECOLNAT_MNHN_P","P00712616","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt",NA,"Glaziou, A.",NA,"1868","11","1",NA,"Brésil",NA,NA,"Province de Rio Janeiro : Serra da Estrella",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00712616' target='other'> <mi>dwc_moreinfo</mi></a>","P00712616","P00712616_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3082",NA,NA,NA,NA
"131","2015-09-04 16:56:00-03","MNHN","RECOLNAT_MNHN_P","P04973331","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt","Furlan","Glaziou, A.",NA,"1867","6","10",NA,"Brésil",NA,NA,"Corcovado (Rio Jan)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04973331' target='other'> <mi>dwc_moreinfo</mi></a>","P04973331","P04973331_01 P04973331_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1359","type",NA,NA,NA
"132","2015-09-04 16:05:48-03","MNHN","RECOLNAT_MNHN_P","P04556619","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Schmidt",NA,"Glaziou, A.",NA,"1867","8","8",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tujica","-43.2075004577637","-22.9027996063232","hb","Herbier de A. Glaziou donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556619' target='other'> <mi>dwc_moreinfo</mi></a>","P04556619","P04556619_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1504",NA,NA,NA,NA
"133","2020-12-11 11:39:42-03","UFMG","BHCB","76298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"Hatschbach, G","59217","1993","10","12","Southern America","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-24 17:18:13-03","UFMA","MAR","5670","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell",NA,"ALMEIDA Jr, E. B","519","2004","02","20",NA,"Brasil","Pernambuco","Inajá",NA,"-37.7","-8.783333",NA,"Árvore com cerca de 4,5m de altura.",NA,NA,NA,NA,"37º42'00W","8º46'60S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-02-19 04:30:00-03","MO","MOBOT","101041998","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","G.E. Pilz","C.F.P. Martius","Martius 522","1817","3",NA,"South America","Brazil",NA,NA,"Ad Mineiros et aldea da Epada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","1",NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","3276764","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","R. Liesner","Balduino Rambo","Rambo 30062","1945","9","10","South America","Brazil","Rio Grande do Sul",NA,"Porto Alegre. In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-01-21 05:46:00-02","MO","MOBOT","3276766","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","R. Liesner","E. Henz","Henz 35376","1946","9","20","South America","Brazil","Rio Grande do Sul",NA,"S. Leopoldo, ad urbem. In silvula campestri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3276768","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","R. Liesner","Balduino Rambo","Rambo 48813","1950","9","22","South America","Brazil","Rio Grande do Sul",NA,"Morro da Gloria P. Alegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-09-17 05:30:00-03","MO","MOBOT","3276769","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","J. Kallunki","André M. Amorim|Sérgio C. de Sant'Ana|I.C. Nascimento|Jomar G. Jardim","Amorim 624","1992","8","24","South America","Brazil","Bahia",NA,"Mun. de Uruçuca. Estrada que liga Uruçuca ao Distrito de Serra Grande. Coletas efetuadas 30,7 km a partir da sede do município. MATA HIGRÓFILA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-09-17 05:30:00-03","MO","MOBOT","3276735","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(J.A. Schmidt) Lundell","A.M. Amorim","Sérgio C. de Sant'Ana|Jomar G. Jardim|R. Razboy","Sant'Ana 688","1998","9","20","South America","Brazil","Bahia",NA,"Mun. de Una, Reserva Biológica do Mico-leão (IBAMA). Entradano km 46 da rod. BA-001 Ilhéus/Una. Trilha paralela à área de cacau cabruca, vizinho a reserva. Região de mata higrófila sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-02-19 04:30:00-03","MO","MOBOT","3435159","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","acuminata","Pisonia acuminata","Mart. ex J.A. Schmidt",NA,"C.F.P. Martius","Martius s.n.","1817","12","22","South America","Brazil","São Paulo",NA,"In silvis ad Villam de Lorena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","48243",NA,"Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell",NA,"J. A. Lombardi; M.N. Saka, L. Biral, L.P. Poli & A.I. Coan","8920","2011","12","15",NA,"Brasil","Espírito Santo","Ibatiba","Fazenda do Carmo Machado, Santa Maria, divisa Iúna/Ibatiba","-41.496139","-20.279361",NA,"Amostra em sílica. Capões de mata secundária de encosta, em cafezal. Árvore ca 6m, folhas papiráceas, flores verdes, estigmas brancos","MBML048243","MBML048243",NA,NA,"41W29'46,1","20S16'45,7","851","851",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 11:05:56-03","UFRB","HURB","4887","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","F. Rosetto","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","1954","2013","01","07",NA,"Brasil","Bahia","Boa Nova","P.N. de Boa Nova; Ramal para Fazenda Liberdade, Setor Sul","-40.119722","-14.4125",NA,NA,"HURB000004887",NA,NA,NA,"40°07'11 W","14°24'45 S","917","917","2014",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 11:05:56-03","UFRB","HURB","5654","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","E.F.S.Rossetto","Aona, L.Y.S.; Biggs,N.;Jardim,J.;Lucas, E.; Mazine,F.F.","2375","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica; assentamento Patioba","-39.691389","-13.579167",NA,NA,"HURB000005654",NA,NA,NA,"39°41'29 W","13°34'45 S",NA,NA,"2014","11",NA,NA,NA,NA,NA,NA,NA
