"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"976","2021-02-12 15:02:07-03","UFSCar","SPSC","3073","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M.I.S. Lima","Brasil","São Paulo","Ibaté",NA,NA,"9999","9999",NA,NA,NA,NA,NA,"1993","03","18",NA,"Frag. de bosque da Antiga Ripasa . Av. Conselheiro Moreira de Barros/Frag. 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2021-02-12 15:02:07-03","UFSCar","SPSC","3277","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","I. Joalice","I. Joalice","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999","Cerrado <ll>dwc_commonname:</ll> Faveira&nf;Barbatimão de folha &nf;miúda",NA,NA,NA,NA,"1991","11","28",NA,"Cerrado UFSCar. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2021-02-12 15:02:07-03","UFSCar","SPSC","570","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J.J. Soares ;M.H. Sousa","Brasil","São Paulo","São Carlos",NA,NA,"9999","9999",NA,NA,NA,NA,NA,"1981","04","30",NA,"Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2021-02-12 15:02:07-03","UFSCar","SPSC","5926","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"R.H. Toppa;M.I.S Lima","Brasil","São Paulo","Luiz Antônio",NA,NA,"9999","9999","Flor roxa; fruto sâmara;Cerradão <ll>dwc_commonname:</ll> Barbatimão-de-&nf;folha-miúda",NA,NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica do Jataí. Fazenda Umuarama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-02-12 15:02:07-03","UFSCar","SPSC","5925","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"R.H. Toppa;M.I.S Lima","Brasil","São Paulo","Luiz Antônio",NA,NA,"9999","9999","Fruto verde;Cerradão <ll>dwc_commonname:</ll> Barbatimão-de-&nf;folha-miúda",NA,NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica do Jataí. Fazenda Umuarama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-02-12 15:02:07-03","UFSCar","SPSC","4144","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","D. Santos Jr.","D.Santos Jr.","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,"1994","02","05",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-11-12 16:59:25-03","UEL","FUEL","38486","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, C; Fraga, CLF","Fraga, CLF; Taxonomy Class of UnB","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.","2004","06","18",NA,"Lago Sul, Jardim Botânico de Brasília, Jardim Botânico de Brasília",NA,NA,NA,NA,NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-11-12 16:59:25-03","UEL","FUEL","32677","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, B","Silva, ACB","Brasil","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Tracheophyta","Fabales","737","2000","11","23",NA,"Gurita",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Barros, MAG","Brasil","Distrito Federal",NA,"-49.047222","-15.738889","-49.047222","-15.738889","Árvore com 6,20 m de altura, ramo com flores; Cerrado pouco pertubado, latossolo vermelho - amarelo",NA,"Dicotyledoneae",NA,"4","1978","05","30","Southern America","Estação Biológica Experimental da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"985","2019-11-01 14:59:28-03","UnB","UB","127854","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Gottsberger, IS","Gottsberger, IS","Brasil","São Paulo","Botucatu","-48.416667","-22.75","-48.416667","-22.75","The fruit are said to be toxic for cattle, which eat them from the ground.; Tree 2,5m.; Cerrado",NA,"Dicotyledoneae",NA,"12-6571","1971","05","06","Southern America","18km north of Botucatu",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-11-01 14:59:28-03","UnB","UB","127858","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Gottsberger, IS","Gottsberger, IS","Brasil","São Paulo","Botucatu","-48.416667","-22.75","-48.416667","-22.75","Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"2127816","1970","11","13","Southern America","18km north of Botucatu",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-11-01 14:59:28-03","UnB","UB","137840","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Ianhez, ML; Nogales, T","Brasil","Distrito Federal","Brasília","-47.804444","-15.78","-47.804444","-15.78","Árvore 4,0m. Flor amarela. Cheiro desagradável; Cerrado Sensu Stricto",NA,"Dicotyledoneae",NA,"77","2009","12","02","Southern America","Memorial das Idades do Brasíl",NA,NA,NA,NA,NA,NA,NA,"2009","12","02",NA,NA,NA,NA,NA,NA
"988","2019-11-01 14:59:28-03","UnB","UB","14958","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Brito, M; Paes, NO; Matos, VL; Santos, JB","Brasil","Goiás","Pirenópolis","-49.133333","-15.783333","-49.133333","-15.783333","Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; Lenhosa; Transição Cerrado sentido restrito/Cerradão.",NA,"Dicotyledoneae",NA,"108","2003","12","18","Southern America","Região do Jalapão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019-11-01 14:59:28-03","UnB","UB","149595","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Ianhez, ML; Nogales, T","Brasil","Distrito Federal","Brasília","-47.804444","-15.78","-47.804444","-15.78","Árvore 4,0m. Flor amarela. Cheiro desagradável; Cerrado Sensu Stricto",NA,"Dicotyledoneae",NA,"77","2009","12","02","Southern America","Memorial das Idades do Brasíl",NA,NA,NA,NA,NA,NA,NA,"2009","12","02",NA,NA,NA,NA,NA,NA
"990","2019-11-01 14:59:28-03","UnB","UB","19348","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Proença, CEB; Andrade, MC; Barros, MLS; Ferreira, LNC; Dias, AR; Martins, RC","Brasil","Goiás","Padre Bernardo","-48.249444","-15.626667","-48.249444","-15.626667","Uso: artesanato&nf;; .",NA,"Dicotyledoneae",NA,"3204","2006","02","18","Southern America","Assentamento da Reforma Agrária Colônia I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2019-11-01 14:59:28-03","UnB","UB","31734","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Paula, JE","Scheiner, P","Brasil","Goiás","Planaltina","-47.683333","-15.266667","-47.683333","-15.266667","Árvore; .",NA,"Dicotyledoneae",NA,"16","1982","06","08","Southern America","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-11-01 14:59:28-03","UnB","UB","31748","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Sato","Ramos, AE","Brasil","Mato Grosso","Ponte Branca","-52.666667","-16.45","-52.666667","-16.45","Árvore. Flor amarelas; .",NA,"Dicotyledoneae",NA,"343","1988","01","20","Southern America","Ponte Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-11-01 14:59:28-03","UnB","UB","31729","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, MF","Santos, RR","Brasil","Mato Grosso","Xavantina","-51.866667","-12.9","-51.866667","-12.9","Árvore; .",NA,"Dicotyledoneae",NA,"R.1561","1968","05",NA,"Southern America","Xavantina, Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2019-11-01 14:59:28-03","UnB","UB","180574","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Kirkbride, MCG; Oliveira, P; Valle, M","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore com 5 m.; frutos imaturos verdes.",NA,"Dicotyledoneae",NA,"1194","1980",NA,NA,"Southern America","Campus da Unb, perto do Banco do Brasil.",NA,NA,NA,NA,NA,"70570","auto","2018","05","16",NA,NA,NA,NA,NA,NA
"995","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Silva, AJ","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Nativa, jardim da UnB, espécie conservada. Árvore com 6 m de altura e 26 cm de DAP",NA,"Dicotyledoneae",NA,"1",NA,NA,NA,"Southern America","Campus da UnB, sudoeste da cooperativa",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-11-01 14:59:28-03","UnB","UB","107170","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Proença, CEB; Harris, SA","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Casca do tronco escamosa. Flor com cheiro desagradável de peixe com açucar. Apenas uma inflorescência com flores abertas, as demais em botão. Fotos S.A. Harris; Árvore 4m x 0,2. Flor creme amarela; Ambiente antrópico.",NA,"Dicotyledoneae",NA,"3451","2008","01","01","Southern America","Eixo Monumental Norte",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-11-01 14:59:28-03","UnB","UB","199569","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Vale, GD","Vale, GD; et al.","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore 5m. Fruto imaturo verde; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"416","2007","04","18","Southern America","Fazenda Sucupira. Próximo da estrada, ao lado do plantio de Amburana",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-11-01 14:59:28-03","UnB","UB","147682","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, JS","Nogales, T; Ianhez, ML","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore, 3m.; Cerrado Sensu Stricto",NA,"Dicotyledoneae",NA,"50","2009","07","02","Southern America","Memorial das Idades do Brasil",NA,NA,NA,NA,NA,"70570","auto","2009","07","30",NA,NA,NA,NA,NA,NA
"999","2019-11-01 14:59:28-03","UnB","UB","175361","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Roveratti, J","Roveratti, J; Faria, CA","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore com 4m de altura. Frutos imaturos verdes. Fruto seco preto.; Cerrado sensu stricto pertubado. Relevo plano. Latossolo.",NA,"Dicotyledoneae",NA,"441","2006","08","18","Southern America","Parque Nacional de Brasília - Trilha do Cristal d' água.",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2019-11-01 14:59:28-03","UnB","UB","31728","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Irwin, HS","Irwin, HS","Brasil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"Árvore. Flor amarela; .",NA,"Dicotyledoneae",NA,"10009","1965","11","06","Southern America","75 km N de Cristalina",NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2019-11-01 14:59:28-03","UnB","UB","9030","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, AP","Silva, AP","Brasil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"Árvore 5m; Cerrado denso.",NA,"Dicotyledoneae",NA,"124","2000","07","07","Southern America","Fazenda Nova India",NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-11-01 14:59:28-03","UnB","UB","31727","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Irwin, HS","Irwin, HS","Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"15035","1966","04","19","Southern America","Formosa, 35 km NE de Formosa",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019-11-01 14:59:28-03","UnB","UB","127857","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Paula, JE","Brasil","Maranhão","Santa Quitéria do Maranhão","-42.5466995239258","-3.51555991172791",NA,NA,"Flor amarelada.; Árvore 5m.; Cerrado",NA,"Dicotyledoneae",NA,"3393","1992","04","09","Southern America",NA,NA,NA,NA,NA,NA,"98145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-11-01 14:59:28-03","UnB","UB","31744","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, MF","Eiten, G","Brasil","Mato Grosso","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"9655","1969","12",NA,"Southern America",NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-01 14:59:28-03","UnB","UB","194520","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Pereira, AMS","Brasil","Minas Gerais","Araxá ","-46.940601348877","-19.5932998657227",NA,NA,"Planta 4m. Flor esverdeada",NA,"Dicotyledoneae",NA,"408b","2009","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-11-01 14:59:28-03","UnB","UB","127865","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Paula, JE","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"Fruto plano de cor negra na maturação.; Árvore 3,5m.; Cerrado",NA,"Dicotyledoneae",NA,"3474","1994","05","24","Southern America","EFLEX",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Barros, MAG","Brasil","Distrito Federal",NA,"-49.047222","-15.738889","-49.047222","-15.738889","Árvore de 5,8 m de altura. Frutos; Cerrado pouco pertubado, latossolo vermelho - amarelo",NA,"Dicotyledoneae",NA,"11","1978","10","20","Southern America","Estação Experimental da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1008","2019-11-01 14:59:28-03","UnB","UB","31745","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, MF","Philcox, D","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"4585","1968","03",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-11-01 14:59:28-03","UnB","UB","121203","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Kuhlmann, M","Kuhlmann, MP","Brasil","Distrito Federal","Brasília","-47.838942","-15.891083","-47.838942","-15.891083","Foto em www.frutosatrativosdocerrado.bio.br; Árvore 5m. Fruto preto. Zoocórico; Cerrado sentido restrito.",NA,"Dicotyledoneae",NA,"102","2009","08","11","Southern America","Jardim Botânico de Brasília.",NA,NA,NA,NA,NA,NA,NA,"2009","08","11",NA,NA,NA,NA,NA,NA
"1010","2019-11-01 14:59:28-03","UnB","UB","10962","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Gomes, BM; Proença, CEB; Brito, DS; Guimarães, PJF; Mendes, VC","Brasil","Distrito Federal","Gama","-48.05","-16.05","-48.05","-16.05","Casca fissurada e gretada, esfoliante.; Árvore 2,5m. Fruto verde e amarelado.; .",NA,"Dicotyledoneae",NA,"290","2001","04","04","Southern America","Parque Recreativo e Reserva Ecológica do Gama","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-11-01 14:59:28-03","UnB","UB","109333","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, JS","Silva, JS; Carvalho, AM","Brasil","Distrito Federal","Brasília","-47.816667","-15.85","-47.816667","-15.85","Árvore 6m. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"237","2007","11","16","Southern America","ARIE do Cerradão, ARIE do Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-01 14:59:28-03","UnB","UB","109590","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Minervino, JS","Silva, JS; Minervino, JS","Brasil","Distrito Federal","Brasília","-47.816667","-15.85","-47.816667","-15.85","Fruto imaturo; Árvore. Fruto verde.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"494","2008","05","06","Southern America","ARIE do Cerradão, ARIE do Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-01 14:59:28-03","UnB","UB","127869","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Garcia, AI","Brasil","Minas Gerais","São Roque de Minas","-46.516667","-20.316667","-46.516667","-20.316667","Tree 4m.; Disturbed cerrado",NA,"Dicotyledoneae",NA,"457","1996","10","28","Southern America","Serra da Canastra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-01 14:59:28-03","UnB","UB","111483","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Cezare, CHG; Machado Neto, A","Brasil","Goiás","Luziânia","-48.0122","-16.7179","-48.0122","-16.7179","ramos novos com pilosidade e ferruginosos; Árvore 4m. Flor ausente, botão floral verde; Cerrado ralo (antropizado). Topologia: Suave ondulado a ondulado.",NA,"Dicotyledoneae",NA,"306","2007","10","23","Southern America","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","772","772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-01 14:59:28-03","UnB","UB","11870","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Taxonomy Class of Universidade de Brasília","Proença, CEB; Duval, FG; Teles, AM; Noletto, LG; Paiva, JGA; Cornélio, IN","Brasil","Distrito Federal","Brasília","-47.887778","-15.744444","-47.887778","-15.744444","Frutos verdes.; Árvore 4m. Fruto verde.; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"2633","2002","05","10","Southern America","Parque Olhos D'Água - Asa Norte, Plano Piloto","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-01 14:59:28-03","UnB","UB","12072","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Proença, CEB; Paiva, JGA; Silveira, CES; Martins, RC","Brasil","Distrito Federal","Brasília","-47.933333","-15.95","-47.933333","-15.95","Planta medicinal. Entrecasca e fruto usados como cicatrizante, normaliza a resistência e permeabilidade da parede dos vasos capilares.; Árvore 4m; Cerrado.",NA,"Dicotyledoneae",NA,"2593","2002","04","17","Southern America","Fazenda Água Limpa. Próximo da Sede",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-01 14:59:28-03","UnB","UB","127839","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Irwin, HS","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Flowers cream; immature fruit green.; Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"25894","1970",NA,NA,"Southern America","Ca. 10km NW of Paracatu",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1018","2019-11-01 14:59:28-03","UnB","UB","127840","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Irwin, HS","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fruit green.; Tree 4m.",NA,"Dicotyledoneae",NA,"26028","1970","02","04","Southern America","Ca. 5km W of Paracatu",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1019","2019-11-01 14:59:28-03","UnB","UB","127851","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Eiten, G","Brasil","São Paulo","Mogi Guaçu","-47.133333","-22.25","-47.133333","-22.25","Flowers with slight odor.; In slightly open part with trees 3-8 m. tall, 3-6 m. apart. Tree 4 m. tall, trunk 10 cm. d.b.h. at 1 m. height. (Wood sample from main trunk from 1/2 - 1m. up). Frt yellowish-green, turning black. All duplicates from one tr",NA,"Dicotyledoneae",NA,"3258","1961","07","09","Southern America","Campos das Setes Lagoas. Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-11-01 14:59:28-03","UnB","UB","127852","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Gottsberger, IS","Gottsberger, IS","Brasil","São Paulo","Botucatu","-48.416667","-22.75","-48.416667","-22.75","Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"301","1970","08","14","Southern America","18km north of Botucatu",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-11-01 14:59:28-03","UnB","UB","127853","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Gottsberger, IS","Gottsberger, IS","Brasil","São Paulo","Botucatu","-48.416667","-22.75","-48.416667","-22.75","Flowers stinking. Flowers open in the late afternoon.; Tree.; Cerrado",NA,"Dicotyledoneae",NA,"173","1970","05","12","Southern America","18km north of Botucatu",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-11-01 14:59:28-03","UnB","UB","127861","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Dias, BJ","Walter, BMT","Brasil","Minas Gerais","Paracatu","-47.05","-17.016667","-47.05","-17.016667","Frutos imaturos de cor verde.; Árvore 4m.; Ecótono cerrado/mata ciliar",NA,"Dicotyledoneae",NA,"79","1989","03","03","Southern America","Estrada de terra para a Cooperativa Agrícola de Cotia",NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019-11-01 14:59:28-03","UnB","UB","127864","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Anderson, WR","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fruit green.; Tree 6m.; Sandy cerrado",NA,"Dicotyledoneae",NA,"9122","1973","04","18","Southern America","About 1km E of Rio Pandeiros, near road to Januária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-11-01 14:59:28-03","UnB","UB","127871","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Ratter, JA","Brasil","Maranhão",NA,"-46.166667","-6.833333","-46.166667","-6.833333","Young tree 1m.; In cerrado sensu stricto",NA,"Dicotyledoneae",NA,"7796","1997","08","03","Southern America","17km N of Fortaleza dos Nogueiras on the road to Serra Negra (MA 006)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-01 14:59:28-03","UnB","UB","127874","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Arroyo, MTK","Irwin, HS","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Fruit green.; Tree 5m.; Cerrado",NA,"Dicotyledoneae",NA,"27041","1970","03","06","Southern America","Immediately E of Joaquim Felício",NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-11-01 14:59:28-03","UnB","UB","127875","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Heringer, EP","Brasil",NA,NA,NA,NA,NA,NA,"Flores abundantes amarelas; fruto perfumado.; Árvore 8m.; Cerrado",NA,"Dicotyledoneae",NA,"12198","1972","10","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
