"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"92","2019-11-06 09:57:40-03","UFOP","OUPR","8846","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Roschel, M.B.","2000","08",NA,"Roschel, M.B.","1997","07","09","Brasil","Minas Gerais","Ouro Preto","Alegria Sul - SAMARCO MIN, Córrego do Macaco","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Arbusto. Cerca de 2,5 m. Todas as peças florais são verdes (a verdoengas). Filetes pilosos na parte basal. Pétalas revolutas",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-06 09:57:40-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","1998","06",NA,"Badini, J.","1956","07","29","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Árvore trepadeira. Flores verdes. Coletada entre rochas de quartzito",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-06 09:57:40-03","UFOP","OUPR","6581","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Roschel, M.B.","1998","04",NA,"Roschel, M.B.; Craig, J.","1996","09","22","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Alegria Sul. Córrego do Macaco. SAMARCO.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"253","Arbusto. Cerca de 2 m. Frutos imaturos com cálice persistente verde. Coletada em orla de mata, na beira de córrego",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-06 09:57:40-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","1998","06",NA,"Badini, J.","1979","11",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Serra de Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Arbusto sub-escandente. Flores esverdeadas. Coletada entre rochas de quartzito",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:57:40-03","UFOP","OUPR","7371","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Cândido, E.S.","2012","03","16","Silva, J.L.; Labiak, P.H.","1998","04","08","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-06 09:57:40-03","UFOP","OUPR","7366","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Cândido, E.S.","2010","02","05","Silva, J.L.; Labiak, P.H.","1998","04","08","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Arbusto",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-06 09:57:40-03","UFOP","OUPR","9301","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2000","10","31","Silveira, A.L.","1999","10","17","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Curso d'água após o Véu da Noiva","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"29","Árvore. Folhas e flores verdes. Caule verde lenhoso. Umbrófilo. Coletada em Mata Ciliar",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:57:40-03","UFOP","OUPR","9304","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2000","10","31","Nogueira, R.E.","1999","05","12","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Trilha da descida à esquerda do véu","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"68","Árvore. Flores verdes. Coletada em Mata Umbrófila",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-06 09:57:40-03","UFOP","OUPR","15202","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2002","12","02","Messias, M.C.T.B.","2002","12","02","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"838","Arbusto. Cerca de 2 m. Flores com corola verde. Coletada em campo rupestre",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:57:40-03","UFOP","OUPR","17062","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2003","03","23","Messias, M.C.T.B.","2002","11","20","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"673","Arbusto. Cerca de 1,5 m. Flores com pétalas verdes. Coletada em campo rupestre",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-06 09:57:40-03","UFOP","OUPR","17469","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","1998","06",NA,"Badini, J.","1979","05","05","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Árvore. Flores esverdeadas. Aderente às fendas de quartzito",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-06 09:57:40-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","1998","06",NA,"Damazio, L.B.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.",NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-06 09:57:40-03","UFOP","OUPR","7370","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2009","02","18","Gomes, R.N.T.; Silva, J.L.","1998","08","28","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Arbusto. Flores esverdeadas. Campo",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-06 09:57:40-03","UFOP","OUPR","31289","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Pedrosa, L.G.","2018","05","23","Pedrosa, L.G.","2018","05","23","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada do Calais.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"327","Arvoreta, ca. 4m. Flores verdes. Mata de galeria.",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:57:40-03","UFOP","OUPR","20147","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2006","02","01","Messias, M.C.T.B.","2006","01","30","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Próximo #?#à Lagoa Seca","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1001","Arbusto. Flores verdes. Próximo à Gruta",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-06 09:57:40-03","UFOP","OUPR","23260","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Messias, M.C.T.B.","2009","11","19","Messias, M.C.T.B.; Silva, J.L. & Rolim, L.B.","2004","06","04","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Tesoureiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"889","Arbusto. 3 m. Cálice e corola verdes. Anteras cinzas. Em clareira de mata ripária, em local sombreado. Próxima a um afloramento de canga",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-06 09:57:40-03","UFOP","OUPR","4111","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","1998","06",NA,"Magalhães-Gomes, F.; Magalhães-Gomes, C.T.","1893","06",NA,"Brasil","Minas Gerais","Ouro Preto","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"s.n.","Arbusto. Flores verdes muito grandes",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:06:37-03","FURB","FURB","62170","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Medeiros, A.","2017","09","20","Medeiros, A.","2017","09","20","Brasil","Santa Catarina","Balneário Camboriú","Barra- Estaleiro.","-48.6347007751465","-26.9906005859375",NA,NA,"FURB62170","FURB62170","664","Coleta 664 Flor verde Habitat: Terrestre Habito: Arbustivo",NA,NA,"8793",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2014-10-14 15:57:08-03","BS","M","M-0172064","S","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia; Tejuco",NA,NA,NA,NA,"M0172064",NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"111","2014-10-14 15:57:08-03","BS","M","M-0172065","S","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis ad rivulum, locis saxosis prope Mandioccam; Provinciae D. d. J.",NA,NA,NA,NA,"M0172065",NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"112","2014-10-14 15:57:08-03","BS","M","M-0172066","S","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat ad Mandioccam; Provinciae Rio de Janeiro",NA,NA,NA,NA,"M0172066",NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"113","2014-10-14 15:57:08-03","BS","M","M-0172067","S","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Hab. prope Mandioccam ad rivulum versus viam publ. in sylv.",NA,NA,NA,NA,"M0172067",NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"114","2020-04-27 16:11:47-03","UFES","VIES","10543","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Assis, A.M.","2010","03","23","Assis, A.M.; Cribari, R.S. & Santos, R.","2010","03","23","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES010543","VIES010543","2328",NA,NA,NA,"16451",NA,"auto",NA,NA,"220","220",NA,NA,NA,NA,NA
"115","2019-06-27 10:26:57-03","UFES","VIES","35710","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Barbosa-Silva, R.G.; Monteiro, D.; Oliveira, J. & Forzza, R.C.","2013","08","06","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.","-41.184700012207","-20.6035995483398",NA,NA,"VIES035710","VIES035710","84",NA,NA,NA,"23588",NA,"auto",NA,NA,"1129","1129",NA,NA,NA,NA,NA
"116","2020-04-27 16:11:47-03","UFES","VIES","30415","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Giacomin, L.","2014","10","09","Zorzanelli, J.P.F.; Araújo, E.A.; Chautems, A. & Ferreira, G.","2014","10","07","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES030415","VIES030415","1105",NA,NA,NA,"32198",NA,"auto",NA,NA,"1398","1398",NA,NA,NA,NA,NA
"117","2019-08-16 08:41:11-03","UTFPR","HCF","15553","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","M.G. Caxambu","2014","12","03","E.L. Siqueira","2014","11","01","Brasil","PR","Guaraqueçaba","Sítio Santa Clara","-48.410167","-25.191611","48°24'36,6 W","25°11'29,8 S",NA,NA,"1274","erva epífita, semi-ciófila. Flores verdes, com estames verdes.",NA,NA,NA,NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA
"118","2020-06-29 09:32:36-03","UFRRJ","RBR","12624","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"L.F.T. Menezes","2004","04","16","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Area de moitas.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012624",NA,"1133",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:32:36-03","UFRRJ","RBR","35148","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","T.A. Amorim","2012","03","21","L.F.T. Menezes","2006","01","11","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Floresta Alagada. Em torno da floresta vermelha.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00035148",NA,"1488",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:32:36-03","UFRRJ","RBR","7205","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"L.F.T. Menezes","2004","04","11","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,"RBR00007205",NA,"1127",NA,NA,NA,"17272",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:32:36-03","UFRRJ","RBR","44832","S","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","N.M. Corrêa","2017","08",NA,"N.M. Corrêa; A.F. Nunes-Freitas, M.M.S. Murakami, L.N. Martins","2017","04","23","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo à bezerreira.","-42.7525","-22.4325","42º45'9''W","22º25'57''S","RBR00044832",NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,"95","95",NA,NA,NA,NA,NA
"122","2020-12-21 16:45:30-03","MBM","MBM","82445","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","Carvalho, L.F. de",NA,NA,NA,"Landrum, L.R.",NA,NA,NA,"Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM082445","MBM082445","4252",NA,NA,NA,"22051",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:45:30-03","MBM","MBM","266260","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","(Sims) Miers","Lombardi, J.A.",NA,NA,NA,"Lombardi, J.A.",NA,NA,NA,"Brazil","Minas Gerais","Belo Vale","Estrada de ligação da Rod. BR-040 - Belo Horizonte","-44.0243988037109","-20.4078006744385",NA,NA,"MBM266260","MBM266260","4486",NA,NA,NA,"17803",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:45:30-03","MBM","MBM","350564","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers","Stehmann, J.R.","2006",NA,NA,"Medeiros, E.V.S.S.; et al.; et al.","2004","11","02","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, atras da lanchonete","-43.793098449707","-21.8425006866455",NA,NA,"MBM350564","MBM350564","393","Arbusto 3m de altura",NA,NA,"30417",NA,"auto","Southern America",NA,"1390","1390",NA,NA,NA,NA,NA
"125","2015-09-04 11:58:38-03","MNHN","RECOLNAT_MNHN_P","P00430763","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1891","7","6","Brésil",NA,NA,"Alto Macahé (Rio Jan.)",NA,NA,NA,NA,"P00430763","P00430763_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430763' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18411",NA,NA
"126","2015-09-16 05:56:25-03","MNHN","RECOLNAT_MNHN_P","P00430764","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1891","7","6","Brésil",NA,NA,"Alto Macahé (Rio Jan.)",NA,NA,NA,NA,"P00430764","P00430764_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430764' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"18411",NA,NA
"127","2015-09-04 11:58:38-03","MNHN","RECOLNAT_MNHN_P","P00430765","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1880","1","9","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,"P00430765","P00430765_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430765' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12109",NA,NA
"128","2015-09-05 12:09:48-03","MNHN","RECOLNAT_MNHN_P","P00430766","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1880","1","9","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,"P00430766","P00430766_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430766' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12109",NA,NA
"129","2015-09-16 05:56:28-03","MNHN","RECOLNAT_MNHN_P","P00430767","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1880","1","9","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,"P00430767","P00430767_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430767' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12109",NA,NA
"130","2015-09-04 06:28:07-03","MNHN","RECOLNAT_MNHN_P","P00430768","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Schwacke","1897","11","19","Brésil",NA,NA,"Santa Catharina, ad ripas fl. Pirahy",NA,NA,NA,NA,"P00430768","P00430768_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"13212",NA,NA
"131","2015-09-04 09:45:39-03","MNHN","RECOLNAT_MNHN_P","P00430769","PreservedSpecimen",NA,"Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Glaziou, A.","1877","6","23","Brésil",NA,NA,NA,NA,NA,NA,NA,"P00430769","P00430769_01",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00430769' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1529",NA,NA
"132","2020-12-11 11:41:51-03","UFMG","BHCB","183168","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,"2016","09",NA,"Gouvêa, YF","2016","09",NA,"Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, beira de pequeno corrego que atravessa a estrada que leva da portaria Pedra Menina à Macieira.","-41.8215","-20.491139","-41.8215","-20.491139",NA,NA,"210","Hemiepífita. Corola verde.","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"1735","1735",NA,NA,NA,NA,NA
"133","2020-12-11 11:41:51-03","UFMG","BHCB","188218","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,"2017","05",NA,"Gouvêa, YF; Salino, A; Souza, FS; et al.","2017","05","23","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, à margem do poço da Cachoira do Maromba.","-44.619167","-22.429444","-44.619167","-22.429444","BHCB188218",NA,"219","Arvoreta saxícola ca. 4 m. Corola e cálice verdes. Anteras esbranquiçadas.; Mata ciliar em matriz de Floresta Ombrófila Densa Montana. Área antropizada.","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"1091","1091",NA,NA,NA,NA,NA
"134","2020-12-11 11:41:51-03","UFMG","BHCB","35270","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:41:51-03","UFMG","BHCB","104348","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2007",NA,NA,"Amorim, AMA; Goldenberg, R; Lopes, MA; Gomes, LC; Sant'Ana, SC de","2006","04","13","Brasil","Bahia","Arataca","Serra do Peito-de-Moça, Ramal ca. 22,4km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso à casa de Mormaço","-39.341667","-15.173611","-39.341667","-15.173611","BHCB03687",NA,"5731","Epífita a ca. 10m. Cálice verde. Corola verde com estrias marrons. Tratada com álcool 70%; Floresta Ombrófila Densa Submontana.","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"1000","1000",NA,NA,NA,NA,NA
"136","2020-12-11 11:41:51-03","UFMG","BHCB","134147","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Hattori, EKO; Rodrigues, IMC; Giacomin, LL; Thode, VA; Stehmann, JR","2009","10","15","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha que corta o R","-44.606667","-22.445833","-44.606667","-22.445833",NA,NA,"912","beira de trilha em floresta ombrófila mista; arbusto escandente, rupícola, frutos imaturos verdes cobertos pelo cálice","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"934","934",NA,NA,NA,NA,NA
"137","2020-12-11 11:41:51-03","UFMG","BHCB","170597","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","03","16","Lorenzi, H; Vieira, S; Peixoto, M; Jacques, EL","2010","12","11","Brasil","Espírito Santo","Santa Leopoldina","Estrada para Santa Tereza","-40.488333","-19.938611","-40.488333","-19.938611","BHCB015265",NA,"6959","Arvoreta, decídua, muito ramificada, ca. 2-3 m de altura. Flores pétalas verde-escuras. Frutos ausentes.; Mata secundária","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"626","626",NA,NA,NA,NA,NA
"138","2020-12-11 11:41:51-03","UFMG","BHCB","147132","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,NA,NA,NA,"Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","2010","11","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Estrada para macieira.","-41.816667","-20.483333","-41.816667","-20.483333",NA,NA,"295","Hemiepífita a 4 metros de altura. Cálice verde, fruto vede claro, pétala verde.","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"1642","1642",NA,NA,NA,NA,NA
"139","2020-12-11 11:41:51-03","UFMG","BHCB","162971","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflorum","Dyssochroma viridiflorum","(Sims) Miers",NA,"2015","07","15","Amorim, AMA; Ferreira, FM","2007","12","15","Brasil","Bahia","Boa Nova","Fazenda São José, Fazenda São José a 8,8 Km de Boa Nova na estrada para Dário Meira.","-40.154444","-14.403889","-40.154444","-14.403889","BHCB006513",NA,"7075","Epífita. Flores esverdeadas, vistosas. Borda de mata em área parcialmente antropizada. Floresta Estacional Semi-Decidual.","Dicotyledon",NA,NA,NA,NA,"Southern America",NA,"700","850",NA,NA,NA,NA,NA
