taxonid,especie_original,subespecie,rank,subpopulation,cat_ameaca_iucn,fonte
11663,Leptodactylus marambaiae,NA,NA,NA,LC,IUCN
57145,Leptodactylus myersi,NA,NA,NA,LC,IUCN
57146,Leptodactylus mystaceus,NA,NA,NA,LC,IUCN
57147,Leptodactylus mystacinus,NA,NA,NA,LC,IUCN
57148,Leptodactylus natalensis,NA,NA,NA,LC,IUCN
57149,Leptodactylus nesiotus,NA,NA,NA,LC,IUCN
57150,Leptodactylus notoaktites,NA,NA,NA,LC,IUCN
57152,Leptodactylus pallidirostris,NA,NA,NA,LC,IUCN
135811,Leptodactylus paraensis,NA,NA,NA,LC,IUCN
57154,Leptodactylus pentadactylus,NA,NA,NA,LC,IUCN
57155,Leptodactylus petersii,NA,NA,NA,LC,IUCN
57156,Leptodactylus plaumanni,NA,NA,NA,LC,IUCN
57157,Leptodactylus podicipinus,NA,NA,NA,LC,IUCN
57159,Leptodactylus pustulatus,NA,NA,NA,LC,IUCN
57160,Leptodactylus rhodomystax,NA,NA,NA,LC,IUCN
57161,Leptodactylus rhodonotus,NA,NA,NA,LC,IUCN
57163,Leptodactylus riveroi,NA,NA,NA,LC,IUCN
57164,Leptodactylus rugosus,NA,NA,NA,LC,IUCN
57165,Leptodactylus sabanensis,NA,NA,NA,LC,IUCN
135788,Leptodactylus sertanejo,NA,NA,NA,LC,IUCN
57167,Leptodactylus spixi,NA,NA,NA,LC,IUCN
57168,Leptodactylus stenodema,NA,NA,NA,LC,IUCN
57169,Leptodactylus syphax,NA,NA,NA,LC,IUCN
57170,Leptodactylus tapiti,NA,NA,NA,DD,IUCN
57171,Leptodactylus troglodytes,NA,NA,NA,LC,IUCN
136081,Leptodactylus vastus,NA,NA,NA,LC,IUCN
57174,Leptodactylus viridis,NA,NA,NA,DD,IUCN
57175,Leptodactylus wagneri,NA,NA,NA,LC,IUCN
197497,Leptodeira annulata,NA,NA,NA,LC,IUCN
15148964,Leptoderma macrops,NA,NA,NA,LC,IUCN
22694967,Leptodon cayanensis,NA,NA,NA,LC,IUCN
22724659,Leptodon forbesi,NA,NA,NA,EN,IUCN
39297,Leptolebias marmoratus,NA,NA,NA,VU,IUCN
39225,Leptolejeunea tridentata,NA,NA,NA,EN,IUCN
177827049,Leptolobium bijugum,NA,NA,NA,LC,IUCN
177826970,Leptolobium brachystachyum,NA,NA,NA,LC,IUCN
170272114,Leptolobium dasycarpum,NA,NA,NA,LC,IUCN
170272598,Leptolobium elegans,NA,NA,NA,LC,IUCN
177837806,Leptolobium multijugum,NA,NA,NA,DD,IUCN
170269460,Leptolobium nitens,NA,NA,NA,LC,IUCN
15201853,Leptomicrurus collaris,NA,NA,NA,LC,IUCN
39299,Leptopanchax opalescens,NA,NA,NA,VU,IUCN
6088,Leptopanchax splendens,NA,NA,NA,VU,IUCN
197499,Leptophis ahaetulla,NA,NA,NA,LC,IUCN
22698813,Leptopogon amaurocephalus,NA,NA,NA,LC,IUCN
190088,Leptostomias bilobatus,NA,NA,NA,LC,IUCN
18257269,Leptostomias gladiator,NA,NA,NA,LC,IUCN
22690877,Leptotila rufaxilla,NA,NA,NA,LC,IUCN
22690854,Leptotila verreauxi,NA,NA,NA,LC,IUCN
41280,Lepus europaeus,NA,NA,NA,LC,IUCN
149180103,Leretia cordata,NA,NA,NA,LC,IUCN
22700216,Lessonia rufa,NA,NA,NA,LC,IUCN
159003,Lestes auritus,NA,NA,NA,LC,IUCN
158981,Lestes dichrostigma,NA,NA,NA,LC,IUCN
120043180,Lestes fernandoi,NA,NA,NA,DD,IUCN
49254380,Lestes forficula,NA,NA,NA,LC,IUCN
49254473,Lestes jurzitzai,NA,NA,NA,LC,IUCN
158959,Lestes paulistus,NA,NA,NA,LC,IUCN
120043197,Lestes quadristriatus,NA,NA,NA,LC,IUCN
158866,Lestes undulatus,NA,NA,NA,LC,IUCN
13485398,Lestidiops affinis,NA,NA,NA,LC,IUCN
189818,Lestidiops jayakari,NA,NA,NA,LC,IUCN
20661897,Lestidiops mirabilis,NA,NA,NA,LC,IUCN
82125112,Lestidiops similis,NA,NA,NA,LC,IUCN
190099,Lestidium atlanticum,NA,NA,NA,LC,IUCN
13485622,Lestrolepis intermedia,NA,NA,NA,LC,IUCN
190110,Leucicorus atlanticus,NA,NA,NA,LC,IUCN
22687500,Leucippus chlorocercus,NA,NA,NA,LC,IUCN
22687479,Leucochloris albicollis,NA,NA,NA,LC,IUCN
36599,Leucochloron foederale,NA,NA,NA,VU,IUCN
36597,Leucochloron incuriale,NA,NA,NA,LC,IUCN
36598,Leucochloron minarum,NA,NA,NA,EN,IUCN
22695760,Leucopternis kuhli,NA,NA,NA,LC,IUCN
22695757,Leucopternis melanops,NA,NA,NA,LC,IUCN
62021470,Libidibia ferrea,NA,NA,NA,LC,IUCN
32026,Libidibia paraguariensis,NA,NA,NA,VU,IUCN
160608,Libytheana carinenta,NA,NA,NA,LC,IUCN
151217096,Licania affinis,NA,NA,NA,LC,IUCN
145575874,Licania alba,NA,NA,NA,LC,IUCN
144129580,Licania apetala,NA,NA,NA,LC,IUCN
179284479,Licania canescens,NA,NA,NA,LC,IUCN
180055847,Licania coriacea,NA,NA,NA,LC,IUCN
149187396,Licania dealbata,NA,NA,NA,LC,IUCN
145576464,Licania densiflora,NA,NA,NA,LC,IUCN
180055860,Licania discolor,NA,NA,NA,LC,IUCN
144129783,Licania gardneri,NA,NA,NA,LC,IUCN
144130280,Licania harlingii,NA,NA,NA,LC,IUCN
144130406,Licania heteromorpha,NA,NA,NA,LC,IUCN
61988389,Licania hypoleuca,NA,NA,NA,LC,IUCN
179284593,Licania incana,NA,NA,NA,LC,IUCN
144130477,Licania intrapetiolaris,NA,NA,NA,LC,IUCN
149187451,Licania kunthiana,NA,NA,NA,LC,IUCN
144130523,Licania lata,NA,NA,NA,LC,IUCN
179284719,Licania latifolia,NA,NA,NA,LC,IUCN
145576490,Licania laxiflora,NA,NA,NA,LC,IUCN
145576773,Licania leptostachya,NA,NA,NA,LC,IUCN
149187510,Licania littoralis,NA,NA,NA,LC,IUCN
144130713,Licania longistyla,NA,NA,NA,LC,IUCN
145576776,Licania majuscula,NA,NA,NA,LC,IUCN
180055987,Licania membranacea,NA,NA,NA,LC,IUCN
144130877,Licania micrantha,NA,NA,NA,LC,IUCN
144130940,Licania mollis,NA,NA,NA,LC,IUCN
163482547,Licania naviculistipula,NA,NA,NA,EN,IUCN
177831937,Licania nitida,NA,NA,NA,LC,IUCN
144131032,Licania octandra,NA,NA,NA,LC,IUCN
179284874,Licania pallida,NA,NA,NA,LC,IUCN
144139619,Licania parviflora,NA,NA,NA,LC,IUCN
179284941,Licania parvifolia,NA,NA,NA,LC,IUCN
144131127,Licania parvifructa,NA,NA,NA,LC,IUCN
180055047,Licania polita,NA,NA,NA,LC,IUCN
179285022,Licania sprucei,NA,NA,NA,LC,IUCN
144131155,Licania urceolaris,NA,NA,NA,LC,IUCN
151977576,Licaria armeniaca,NA,NA,NA,LC,IUCN
145707971,Licaria aurea,NA,NA,NA,LC,IUCN
149211329,Licaria bahiana,NA,NA,NA,LC,IUCN
62020152,Licaria cannella,NA,NA,NA,LC,IUCN
158694923,Licaria chrysophylla,NA,NA,NA,LC,IUCN
145701764,Licaria debilis,NA,NA,NA,LC,IUCN
151974942,Licaria guianensis,NA,NA,NA,LC,IUCN
62020161,Licaria subbullata,NA,NA,NA,LC,IUCN
88120307,Lichonycteris degener,NA,NA,NA,LC,IUCN
44392910,Ligeophila stigmatoptera,NA,NA,NA,LC,IUCN
155235,Lile piquitinga,NA,NA,NA,LC,IUCN
170258592,Limadendron amazonicum,NA,NA,NA,LC,IUCN
170258654,Limadendron hostmannii,NA,NA,NA,LC,IUCN
22702652,Limnoctites rectirostris,NA,NA,NA,NT,IUCN
22693344,Limnodromus griseus,NA,NA,NA,LC,IUCN
57176,Limnomedusa macroglossa,NA,NA,NA,LC,IUCN
171818,Limnoperna fortunei,NA,NA,NA,LC,IUCN
22702649,Limnornis curvirostris,NA,NA,NA,LC,IUCN
22693154,Limosa haemastica,NA,NA,NA,LC,IUCN
22693158,Limosa lapponica,NA,NA,NA,NT,IUCN
149186545,Lindackeria latifolia,NA,NA,NA,LC,IUCN
179290311,Lindackeria paludosa,NA,NA,NA,LC,IUCN
64317051,Lindernia dubia,NA,NA,NA,LC,IUCN
21112889,Linophryne arborifera,NA,NA,NA,LC,IUCN
140198472,Linophryne densiramus,NA,NA,NA,LC,IUCN
15179191,Lioheterophis iheringi,NA,NA,NA,DD,IUCN
178744,Liolaemus arambarensis,NA,NA,NA,EN,IUCN
12006,Liolaemus lutzae,NA,NA,NA,VU,IUCN
39908,Liolaemus occipitalis,NA,NA,NA,VU,IUCN
12078,Lionycteris spurrelli,NA,NA,NA,LC,IUCN
22703446,Liosceles thoracicus,NA,NA,NA,LC,IUCN
167786,Liosomadoras oncinus,NA,NA,NA,LC,IUCN
176260,Liotyphlops beui,NA,NA,NA,LC,IUCN
203199,Liotyphlops caissara,NA,NA,NA,LC,IUCN
176261,Liotyphlops schubarti,NA,NA,NA,DD,IUCN
203201,Liotyphlops ternetzii,NA,NA,NA,LC,IUCN
203202,Liotyphlops trefauti,NA,NA,NA,DD,IUCN
203203,Liotyphlops wilderi,NA,NA,NA,LC,IUCN
22700718,Lipaugus ater,NA,NA,NA,LC,IUCN
22700721,Lipaugus conditus,NA,NA,NA,VU,IUCN
22700862,Lipaugus lanioides,NA,NA,NA,NT,IUCN
22700865,Lipaugus streptophorus,NA,NA,NA,LC,IUCN
22700856,Lipaugus vociferans,NA,NA,NA,LC,IUCN
177072,Lipocarpha gracilis,NA,NA,NA,LC,IUCN
64317082,Lipocarpha micrantha,NA,NA,NA,LC,IUCN
12126,Lissodelphis peronii,NA,NA,NA,LC,IUCN
167691,Listrura camposae,NA,NA,NA,VU,IUCN
58565,Lithobates catesbeianus,NA,NA,NA,LC,IUCN
58689,Lithobates palmipes,NA,NA,NA,LC,IUCN
57177,Lithodytes lineatus,NA,NA,NA,LC,IUCN
167658,Lithoxus bovallii,NA,NA,NA,LC,IUCN
163033915,Lithraea molleoides,NA,NA,NA,LC,IUCN
184836,Littoraria angulifera,NA,NA,NA,LC,IUCN
198620,Lobianchia dofleini,NA,NA,NA,LC,IUCN
190425,Lobianchia gemellarii,NA,NA,NA,LC,IUCN
12246,Lobodon carcinophaga,NA,NA,NA,LC,IUCN
198670,Lobotes surinamensis,NA,NA,NA,LC,IUCN
22702732,Lochmias nematura,NA,NA,NA,LC,IUCN
163081,Lolliguncula brevis,NA,NA,NA,DD,IUCN
151956993,Lonchocarpus hedyosmus,NA,NA,NA,LC,IUCN
144304860,Lonchocarpus heptaphyllus,NA,NA,NA,LC,IUCN
144283515,Lonchocarpus nitidus,NA,NA,NA,LC,IUCN
177800507,Lonchocarpus praecox,NA,NA,NA,DD,IUCN
144288489,Lonchocarpus sericeus,NA,NA,NA,LC,IUCN
144259324,Lonchocarpus spiciflorus,NA,NA,NA,LC,IUCN
12263,Lonchophylla bokermanni,NA,NA,NA,EN,IUCN
12264,Lonchophylla dekeyseri,NA,NA,NA,EN,IUCN
12267,Lonchophylla mordax,NA,NA,NA,NT,IUCN
88150984,Lonchophylla peracchii,NA,NA,NA,LC,IUCN
12269,Lonchophylla thomasi,NA,NA,NA,LC,IUCN
16545346,Lonchopisthus lemur,NA,NA,NA,LC,IUCN
12270,Lonchorhina aurita,NA,NA,NA,LC,IUCN
40027,Lonchorhina inusitata,NA,NA,NA,DD,IUCN
12274,Lonchothrix emiliae,NA,NA,NA,LC,IUCN
47147840,Lonchurus elegans,NA,NA,NA,DD,IUCN
47147979,Lonchurus lanceolatus,NA,NA,NA,LC,IUCN
172741050,Longistriata flava,NA,NA,NA,DD,IUCN
12304,Lontra longicaudis,NA,NA,NA,NT,IUCN
135385529,Lophiodes beroe,NA,NA,NA,LC,IUCN
154649,Lophius gastrophysus,NA,NA,NA,LC,IUCN
154698,Lophodolos indicus,NA,NA,NA,LC,IUCN
190957,Lophogobius cyprinoides,NA,NA,NA,LC,IUCN
22726682,Lophornis chalybeus,NA,NA,NA,NT,IUCN
22687187,Lophornis gouldii,NA,NA,NA,VU,IUCN
22687190,Lophornis magnificus,NA,NA,NA,LC,IUCN
22687181,Lophornis ornatus,NA,NA,NA,LC,IUCN
22687235,Lophornis pavoninus,NA,NA,NA,LC,IUCN
22726690,Lophornis verreauxii,NA,NA,NA,LC,IUCN
21984,Lophostoma brasiliense,NA,NA,NA,LC,IUCN
99783878,Lophostoma carrikeri,NA,NA,NA,LC,IUCN
21987,Lophostoma schulzi,NA,NA,NA,LC,IUCN
88149202,Lophostoma silvicolum,NA,NA,NA,LC,IUCN
22689177,Lophostrix cristata,NA,NA,NA,LC,IUCN
22699564,Lophotriccus eulophotes,NA,NA,NA,LC,IUCN
22699569,Lophotriccus galeatus,NA,NA,NA,LC,IUCN
22699559,Lophotriccus vitiosus,NA,NA,NA,LC,IUCN
190207,Lophotus lacepede,NA,NA,NA,LC,IUCN
123374976,Lophotus machadoi,NA,NA,NA,DD,IUCN
167795,Loricariichthys edentatus,NA,NA,NA,LC,IUCN
163468425,Lorostemon coelhoi,NA,NA,NA,EN,IUCN
60473762,Loweina interrupta,NA,NA,NA,LC,IUCN
66082554,Loxopholis ferreirai,NA,NA,NA,LC,IUCN
66080998,Loxopholis guianense,NA,NA,NA,LC,IUCN
66082596,Loxopholis osvaldoi,NA,NA,NA,LC,IUCN
178678,Loxopholis percarinatum,NA,NA,NA,LC,IUCN
135394947,Luciobrotula brasiliensis,NA,NA,NA,DD,IUCN
13485161,Luciosudis normani,NA,NA,NA,LC,IUCN
32808,Ludwigia anastomosans,NA,NA,NA,VU,IUCN
177204,Ludwigia hyssopifolia,NA,NA,NA,LC,IUCN
120214361,Ludwigia leptocarpa,NA,NA,NA,LC,IUCN
151951509,Ludwigia nervosa,NA,NA,NA,LC,IUCN
169056,Ludwigia octovalvis,NA,NA,NA,LC,IUCN
144257945,Luehea candicans,NA,NA,NA,LC,IUCN
61786501,Luehea divaricata,NA,NA,NA,DD,IUCN
149214286,Luehea ochrophylla,NA,NA,NA,LC,IUCN
145664802,Luehea paniculata,NA,NA,NA,LC,IUCN
145664720,Lueheopsis althaeiflora,NA,NA,NA,LC,IUCN
180069831,Lueheopsis rosea,NA,NA,NA,LC,IUCN
59569,Luetkenotyphlus brasiliensis,NA,NA,NA,DD,IUCN
59595,Luetkenotyphlus insulanus,NA,NA,NA,DD,IUCN
177800386,Luetzelburgia amazonica,NA,NA,NA,EN,IUCN
149210195,Luetzelburgia bahiensis,NA,NA,NA,LC,IUCN
177800267,Luetzelburgia neurocarpa,NA,NA,NA,CR,IUCN
177835052,Luetzelburgia purpurea,NA,NA,NA,LC,IUCN
151217306,Lunania parviflora,NA,NA,NA,LC,IUCN
10219,Lundomys molitor,NA,NA,NA,LC,IUCN
185152,Lupinoblennius paivai,NA,NA,NA,EN,IUCN
22689695,Lurocalis semitorquatus,NA,NA,NA,LC,IUCN
12416,Lutjanus analis,NA,NA,NA,NT,IUCN
190170,Lutjanus buccanella,NA,NA,NA,DD,IUCN
12417,Lutjanus cyanopterus,NA,NA,NA,VU,IUCN
190221,Lutjanus jocu,NA,NA,NA,DD,IUCN
194344,Lutjanus synagris,NA,NA,NA,NT,IUCN
194406,Lutjanus vivanus,NA,NA,NA,LC,IUCN
40503,Lutreolina crassicaudata,NA,NA,NA,LC,IUCN
190116,Luvarus imperialis,NA,NA,NA,LC,IUCN
6928,Lycalopex gymnocercus,NA,NA,NA,LC,IUCN
6926,Lycalopex vetulus,NA,NA,NA,NT,IUCN
190460,Lycengraulis batesii,NA,NA,NA,LC,IUCN
98983227,Lycengraulis figueiredoi,NA,NA,NA,LC,IUCN
186512,Lycengraulis grossidens,NA,NA,NA,LC,IUCN
175708211,Lychnocephalus tomentosus,NA,NA,NA,VU,IUCN
176125823,Lychnophora candelabrum,NA,NA,NA,VU,IUCN
177819041,Lychnophora rupestris,NA,NA,NA,EN,IUCN
149210645,Lychnophora salicifolia,NA,NA,NA,LC,IUCN
175708979,Lychnophora sellovii,NA,NA,NA,EN,IUCN
177818914,Lychnophora staavioides,NA,NA,NA,EN,IUCN
146119392,Lycianthes stenoloba,NA,NA,NA,LC,IUCN
122090665,Lycoperdon perlatum,NA,NA,NA,LC,IUCN
110212120,Lygodactylus klugei,NA,NA,NA,LC,IUCN
63488607,Lygodactylus wetzeli,NA,NA,NA,LC,IUCN
190556,Lygophis anomalus,NA,NA,NA,LC,IUCN
176833,Lygophis dilepis,NA,NA,NA,LC,IUCN
190552,Lygophis flavifrenatus,NA,NA,NA,LC,IUCN
190553,Lygophis lineatus,NA,NA,NA,LC,IUCN
190554,Lygophis meridionalis,NA,NA,NA,LC,IUCN
189784,Lymnaea diaphana,NA,NA,NA,LC,IUCN
136154,Lysapsus bolivianus,NA,NA,NA,DD,IUCN
55762,Lysapsus caraya,NA,NA,NA,LC,IUCN
55763,Lysapsus laevis,NA,NA,NA,LC,IUCN
55764,Lysapsus limellum,NA,NA,NA,LC,IUCN
164091,Lythrum hyssopifolia,NA,NA,NA,LC,IUCN
164063,Lythrum junceum,NA,NA,NA,LC,IUCN
145705291,Mabea anadena,NA,NA,NA,LC,IUCN
180074806,Mabea angularis,NA,NA,NA,LC,IUCN
177817137,Mabea glaziovii,NA,NA,NA,LC,IUCN
146788046,Mabea nitida,NA,NA,NA,LC,IUCN
145663113,Mabea piriri,NA,NA,NA,LC,IUCN
146077801,Mabea pohliana,NA,NA,NA,LC,IUCN
179303301,Mabea pulcherrima,NA,NA,NA,LC,IUCN
179303402,Mabea speciosa,NA,NA,NA,LC,IUCN
179303497,Mabea subsessilis,NA,NA,NA,LC,IUCN
145677180,Mabea taquari,NA,NA,NA,LC,IUCN
180244103,Macairea cuieirasii,NA,NA,NA,EN,IUCN
179303592,Macairea pachyphylla,NA,NA,NA,LC,IUCN
177823528,Macairea theresiae,NA,NA,NA,LC,IUCN
179300036,Macairea thyrsiflora,NA,NA,NA,LC,IUCN
144273758,Machaerium acutifolium,NA,NA,NA,LC,IUCN
19892660,Machaerium amplum,NA,NA,NA,LC,IUCN
170269874,Machaerium aristulatum,NA,NA,NA,LC,IUCN
146787886,Machaerium biovulatum,NA,NA,NA,LC,IUCN
19892059,Machaerium brasiliense,NA,NA,NA,LC,IUCN
149214997,Machaerium cantarellianum,NA,NA,NA,LC,IUCN
177800147,Machaerium caratinganum,NA,NA,NA,NT,IUCN
129739083,Machaerium cuspidatum,NA,NA,NA,LC,IUCN
170272950,Machaerium eriocarpum,NA,NA,NA,LC,IUCN
19891505,Machaerium ferox,NA,NA,NA,LC,IUCN
144264716,Machaerium floribundum,NA,NA,NA,LC,IUCN
177826885,Machaerium incorruptibile,NA,NA,NA,LC,IUCN
170273021,Machaerium inundatum,NA,NA,NA,LC,IUCN
146781357,Machaerium isadelphum,NA,NA,NA,LC,IUCN
146775196,Machaerium kegelii,NA,NA,NA,LC,IUCN
151968584,Machaerium leiophyllum,NA,NA,NA,LC,IUCN
136662024,Machaerium lunatum,NA,NA,NA,LC,IUCN
170273128,Machaerium macrophyllum,NA,NA,NA,LC,IUCN
19893016,Machaerium madeirense,NA,NA,NA,LC,IUCN
170266217,Machaerium multifoliolatum,NA,NA,NA,LC,IUCN
19891662,Machaerium mutisii,NA,NA,NA,LC,IUCN
170271841,Machaerium myrianthum,NA,NA,NA,LC,IUCN
144313294,Machaerium nyctitans,NA,NA,NA,LC,IUCN
180258535,Machaerium opacum,NA,NA,NA,LC,IUCN
177826805,Machaerium ovalifolium,NA,NA,NA,LC,IUCN
144302345,Machaerium paraguariense,NA,NA,NA,LC,IUCN
19892987,Machaerium pilosum,NA,NA,NA,LC,IUCN
149211833,Machaerium punctatum,NA,NA,NA,LC,IUCN
170266300,Machaerium quinata,NA,NA,NA,LC,IUCN
149202876,Machaerium salzmannii,NA,NA,NA,LC,IUCN
19892527,Machaerium scleroxylon,NA,NA,NA,LC,IUCN
32980,Machaerium villosum,NA,NA,NA,VU,IUCN
22701115,Machaeropterus pyrocephalus,NA,NA,NA,LC,IUCN
103676093,Machaeropterus regulus,NA,NA,NA,LC,IUCN
103676114,Machaeropterus striolatus,NA,NA,NA,LC,IUCN
146787773,Machaonia acuminata,NA,NA,NA,LC,IUCN
180070189,Machaonia brasiliensis,NA,NA,NA,LC,IUCN
22700321,Machetornis rixosa,NA,NA,NA,LC,IUCN
22701238,Mackenziaena leachii,NA,NA,NA,LC,IUCN
22701235,Mackenziaena severa,NA,NA,NA,LC,IUCN
32294,Maclura brasiliensis,NA,NA,NA,LR/lc,IUCN
61886731,Maclura tinctoria,NA,NA,NA,LC,IUCN
145658838,Macoubea guianensis,NA,NA,NA,LC,IUCN
151961281,Macoubea sprucei,NA,NA,NA,LC,IUCN
22486435,Macradenia paraensis,NA,NA,NA,LC,IUCN
22724286,Macroagelaius imthurni,NA,NA,NA,LC,IUCN
198030,Macrobrachium acanthurus,NA,NA,NA,LC,IUCN
197634,Macrobrachium amazonicum,NA,NA,NA,LC,IUCN
198304,Macrobrachium aracamuni,NA,NA,NA,LC,IUCN
198094,Macrobrachium borellii,NA,NA,NA,LC,IUCN
197906,Macrobrachium brasiliense,NA,NA,NA,LC,IUCN
198003,Macrobrachium carcinus,NA,NA,NA,LC,IUCN
197644,Macrobrachium denticulatum,NA,NA,NA,CR,IUCN
197743,Macrobrachium depressimanum,NA,NA,NA,LC,IUCN
197753,Macrobrachium ferreirai,NA,NA,NA,LC,IUCN
197727,Macrobrachium heterochirus,NA,NA,NA,LC,IUCN
197633,Macrobrachium iheringi,NA,NA,NA,LC,IUCN
198173,Macrobrachium inpa,NA,NA,NA,LC,IUCN
198068,Macrobrachium jelskii,NA,NA,NA,LC,IUCN
198108,Macrobrachium nattereri,NA,NA,NA,LC,IUCN
198217,Macrobrachium olfersii,NA,NA,NA,LC,IUCN
198286,Macrobrachium potiuna,NA,NA,NA,LC,IUCN
197873,Macrobrachium rosenbergii,NA,NA,NA,LC,IUCN
197776,Macrobrachium surinamicum,NA,NA,NA,LC,IUCN
163477885,Macrocarpaea dolichophylla,NA,NA,NA,CR,IUCN
177825071,Macrocarpaea glaziovii,NA,NA,NA,LC,IUCN
145697702,Macrocnemum roseum,NA,NA,NA,LC,IUCN
195074,Macrodon ancylodon,NA,NA,NA,LC,IUCN
12591,Macrodontia cervicornis,NA,NA,NA,VU,IUCN
57178,Macrogenioglottus alipioi,NA,NA,NA,LC,IUCN
19891828,Macrolobium acaciifolium,NA,NA,NA,LC,IUCN
170271936,Macrolobium angustifolium,NA,NA,NA,LC,IUCN
62026341,Macrolobium bifolium,NA,NA,NA,LC,IUCN
177789544,Macrolobium brevense,NA,NA,NA,LC,IUCN
149210069,Macrolobium campestre,NA,NA,NA,LC,IUCN
177836260,Macrolobium conjunctum,NA,NA,NA,DD,IUCN
177800013,Macrolobium duckeanum,NA,NA,NA,LC,IUCN
19892362,Macrolobium gracile,NA,NA,NA,LC,IUCN
19891501,Macrolobium huberianum,NA,NA,NA,LC,IUCN
177826708,Macrolobium latifolium,NA,NA,NA,LC,IUCN
19893137,Macrolobium limbatum,NA,NA,NA,LC,IUCN
145671447,Macrolobium microcalyx,NA,NA,NA,LC,IUCN
129133363,Macrolobium multijugum,NA,NA,NA,LC,IUCN
19893140,Macrolobium pendulum,NA,NA,NA,LC,IUCN
177826636,Macrolobium rigidum,NA,NA,NA,LC,IUCN
19892826,Macrolobium suaveolens,NA,NA,NA,LC,IUCN
177799912,Macrolobium urupaense,NA,NA,NA,DD,IUCN
22697852,Macronectes giganteus,NA,NA,NA,LC,IUCN
22697859,Macronectes halli,NA,NA,NA,LC,IUCN
13485631,Macroparalepis affinis,NA,NA,NA,LC,IUCN
68064267,Macroparalepis brevis,NA,NA,NA,LC,IUCN
123325265,Macroparalepis macrogeneion,NA,NA,NA,LC,IUCN
177795998,Macropeplus dentatus,NA,NA,NA,NT,IUCN
149209012,Macropeplus ligustrinus,NA,NA,NA,LC,IUCN
12615,Macrophyllum macrophyllum,NA,NA,NA,LC,IUCN
22690046,Macropsalis forcipata,NA,NA,NA,LC,IUCN
19892163,Macroptilium bracteatum,NA,NA,NA,LC,IUCN
155030,Macroramphosus scolopax,NA,NA,NA,LC,IUCN
170269158,Macrosamanea amplissima,NA,NA,NA,LC,IUCN
36579,Macrosamanea consanguinea,NA,NA,NA,LR/lc,IUCN
170268245,Macrosamanea discolor,NA,NA,NA,LC,IUCN
149214166,Macrosamanea duckei,NA,NA,NA,LC,IUCN
36578,Macrosamanea macrocalyx,NA,NA,NA,VU,IUCN
36580,Macrosamanea prancei,NA,NA,NA,DD,IUCN
19892842,Macrosamanea pubiramea,NA,NA,NA,LC,IUCN
170270953,Macrosamanea spruceana,NA,NA,NA,LC,IUCN
159084,Macrothemis flavescens,NA,NA,NA,LC,IUCN
158983,Macrothemis hemichlora,NA,NA,NA,LC,IUCN
158870,Macrothemis heteronycha,NA,NA,NA,LC,IUCN
159062,Macrothemis idalia,NA,NA,NA,LC,IUCN
49254238,Macrothemis imitans,NA,NA,NA,LC,IUCN
165028,Macrothemis inacuta,NA,NA,NA,LC,IUCN
158958,Macrothemis lauriana,NA,NA,NA,LC,IUCN
120045585,Macrothemis marmorata,NA,NA,NA,LC,IUCN
49254669,Macrothemis pseudimitans,NA,NA,NA,LC,IUCN
158816,Macrothemis tenuis,NA,NA,NA,LC,IUCN
60475627,Macrouroides inflaticeps,NA,NA,NA,LC,IUCN
13485635,Magnisudis atlantica,NA,NA,NA,LC,IUCN
123325715,Magnisudis prionosa,NA,NA,NA,LC,IUCN
193900,Magnolia amazonica,NA,NA,NA,LC,IUCN
193951,Magnolia irwiniana,NA,NA,NA,EN,IUCN
193982,Magnolia ovata,NA,NA,NA,LC,IUCN
67513581,Magnolia paranaensis,NA,NA,NA,DD,IUCN
193997,Magnolia rimachii,NA,NA,NA,LC,IUCN
194001,Magnolia sellowiana,NA,NA,NA,DD,IUCN
158458972,Magonia pubescens,NA,NA,NA,LC,IUCN
145704138,Mahurea exstipulata,NA,NA,NA,LC,IUCN
145679940,Maieta guianensis,NA,NA,NA,LC,IUCN
170314,Makaira nigricans,NA,NA,NA,VU,IUCN
13233,Makalata didelphoides,NA,NA,NA,LC,IUCN
6983,Makalata macrura,NA,NA,NA,LC,IUCN
13236,Makalata obscura,NA,NA,NA,DD,IUCN
190470,Malacanthus plumieri,NA,NA,NA,LC,IUCN
190093,Malacocephalus laevis,NA,NA,NA,LC,IUCN
155265,Malacocephalus occidentalis,NA,NA,NA,LC,IUCN
47144430,Malacoctenus delalandii,NA,NA,NA,LC,IUCN
22682277,Malacoptila fusca,NA,NA,NA,LC,IUCN
45359050,Malacoptila minor,NA,NA,NA,EN,IUCN
22682289,Malacoptila rufa,NA,NA,NA,LC,IUCN
22682280,Malacoptila semicincta,NA,NA,NA,LC,IUCN
45359046,Malacoptila striata,NA,NA,NA,LC,IUCN
63133,Malacoraja obscura,NA,NA,NA,LC,IUCN
190149,Malacosteus niger,NA,NA,NA,LC,IUCN
180254291,Malouetia aquatica,NA,NA,NA,DD,IUCN
145704032,Malouetia tamaquarina,NA,NA,NA,LC,IUCN
22701112,Manacus manacus,NA,NA,NA,LC,IUCN
47102918,Manciola guaporicola,NA,NA,NA,LC,IUCN
107250606,Mandevilla crassinoda,NA,NA,NA,EN,IUCN
179310513,Mandevilla subcarnosa,NA,NA,NA,LC,IUCN
190223,Manducus maderensis,NA,NA,NA,DD,IUCN
63799498,Manihot anomala,NA,NA,NA,LC,IUCN
63799612,Manihot baccata,NA,NA,NA,LC,IUCN
20746835,Manihot brachyloba,NA,NA,NA,LC,IUCN
