"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","continentOcean","preparationType","barcode","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"95","2020-12-11 11:44:30-03","UFMG","BHCB","21187","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Queiroz, LP de","s.n.","1990","09","20","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó, Alto Congonhas.",NA,NA,"1400","1400",NA,"Campo rupestre. Epífita de Vellozia compacta . Afloramento rochoso.","Southern America",NA,NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,"60318","auto",NA,NA,NA,NA
"96","2020-12-11 11:44:30-03","UFMG","BHCB","27824","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Lombardi, JA","730","1995","04","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, junto a estátua do Juquinha.",NA,NA,NA,NA,NA,"Campo rupestre, epífita. Junto a cascata, pétalas roxas, labelo roxo e mais escuro no centro, calosidade branca.","Southern America",NA,NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"97","2020-12-11 11:44:30-03","UFMG","BHCB","64286","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2007",NA,NA,"Barreto, HLM; Brade, AC","1060","1935","04","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó km. 142, estrada de Conceição.",NA,NA,NA,NA,NA,"herbácea 0,30; Muito frequente","Southern America",NA,"BHCB028839","-43.4249992370605","-19.0372009277344","BHCB028839 BHCB028839_1",NA,NA,"60318","auto",NA,NA,NA,NA
"98","2020-12-11 11:44:30-03","UFMG","BHCB","64277","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,"2003",NA,NA,"Magalhães, M","1235","1942","01","28","Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia",NA,NA,NA,NA,NA,"Flor rósea, pouco frequente.; Campo. Epífita em Vellozia compacta Mart.","Southern America",NA,"BHCB028849","-43.5080986022949","-20.2875003814697","BHCB028849 BHCB028849_1",NA,NA,"44599","auto",NA,NA,NA,NA
"99","2020-01-17 04:33:00-03","MO","MOBOT","100557255","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","miersii","Epidendrum miersii","Lindl.","E. Hágsater & E. Santiago",NA,NA,NA,"H. van der Werff|Rocío Rojas|Luis Valenzuela G.|Gerry Shareva M.|Ricardo Apanú|Alcides Roca|Augusto Reyes Barrantes","van der Werff 24716","2012","10","29","Peru","Amazonas",NA,"Chiriaco, slope of Cerro Tayu.",NA,NA,"900.00000000","1000.00000000","8",NA,"South America",NA,NA,"-78.3686111","-5.2655556",NA,NA,NA,NA,NA,"587",NA,NA,NA
"100","2014-04-04 05:49:00-03","MO","MOBOT","1239104","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","miersii","Epidendrum miersii","Lindl.","E. Hágsater (AMO)",NA,NA,NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 24616","1997","10","21","Peru","Amazonas","Bagua","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Vegetación pequeña hasta 1.5 m de alto, sobre una capa esponjosa de raíces y materia orgánica. Suelo arenoso Campau Uwejush",NA,NA,"1200.00000000",NA,"11",NA,"South America",NA,NA,"-78.36861","-5.26555",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-08-13 05:50:00-03","MO","MOBOT","2820724","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","G. Pabst",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29063","1971","1","25","Brazil","Minas Gerais",NA,"Epiphyte on Vellozia sp. Perianth magenta.",NA,NA,"1750.00000000","1950.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-06-29 10:57:00-03","MO","MOBOT","2820877","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Pabst",NA,NA,NA,"Louis O. Williams|Vicente Assis","Williams 6578","1945","4","10","Brazil","Minas Gerais",NA,"Logôa Grande, Municipio of Nova Lima.",NA,NA,"1300.00000000","1500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-09-11 11:00:00-03","MO","MOBOT","637877","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","G. Carneval",NA,NA,NA,"Gerrit Davidse|Otto Huber","Davidse 22802","1982","11","25","Venezuela","Bolívar","Piar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.",NA,NA,"950.00000000",NA,"1",NA,"South America",NA,NA,"-62.5333333","5.7333333",NA,NA,NA,NA,NA,"82-8",NA,NA,NA
"104","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","35940",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L.Kollmann/24-1-2007",NA,NA,NA,"L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10469","2008","01","24","Brasil","Espírito Santo","Divino de São Lourenço","Patrimônio da Penha, Parque Nacional do Caparão, Facão de Pedra","41W47'28","20S37'7",NA,NA,NA,"Erva hemiepífita no sol, flores lilás.",NA,NA,"MBML035940","-41.791111","-20.618611","MBML035940",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12227",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/01-11-2001",NA,NA,NA,"V. Demuner; et al","833","2000","03","22","Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","40W33'23","19S57'5",NA,NA,NA,"Epifita, inflorescencia apical, botões florais e flores amarelas.",NA,NA,"MBML012227","-40.556389","-19.951389","MBML012227",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","12342",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann//30-03-2000",NA,NA,NA,"L. Kollmann; et al","2762","2000","03","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","40W31'49","19S58'17",NA,NA,NA,"Epifita heliofila. Vegetação rupestre. Na beira da mata. Flores amarelas.",NA,NA,"MBML012342","-40.530278","-19.971389","MBML012342",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","14696",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/01-11-2001",NA,NA,NA,"V. Demuner; et al","1576","2000","11","30","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","40W35'38","19S58'24",NA,NA,NA,"Heme-epífita, inflorescência de cor bege. Borda de mata próximo ao cafezal.",NA,NA,"MBML014696","-40.593889","-19.973333","MBML014696",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","15974",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/09-01-2002",NA,NA,NA,"L. Kollmann; et al","5275","2002","01","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","40W33'11","19S54'27",NA,NA,NA,"Epífita no sol. Flores amarelas.",NA,NA,"MBML015974","-40.553056","-19.9075","MBML015974",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","16516",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","A. P. Fontana/28-01-2002",NA,NA,NA,"A. P. Fontana; et al","298","2002","01","26","Brasil","Espírito Santo","Santa Teresa","Propriedade de Sebastião A. Cazoto","40W34'3","19S55'34",NA,NA,NA,"Epífita; flores c/ labelo amarelo e sép. E pét. Amarelas esverdeadas. Rizoma longo.",NA,NA,"MBML016516","-40.5675","-19.926111","MBML016516",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","19141",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Fraga/15-07-2003",NA,NA,NA,"R.R. Vervloet; et al","1618","2003","01","07","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","40W33'11","19S54'27",NA,NA,NA,"Epífita, a 6m do solo, flores de cor amarelo claro, baixada, dossel 17m, altitude 820m.",NA,NA,"MBML019141","-40.553056","-19.9075","MBML019141",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","359",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/21-09-1989",NA,NA,NA,"H. Q. Boudet Fernandes","1815","1986","01","30","Brasil","Espírito Santo","Santa Teresa","Penha","40W33'10","19S57'12",NA,NA,NA,"Epífita sobre árvore fixa a 3m, pendula, flor amarelo claro, labelo com mancha branca em torno da base, coluna branca esverdeada, semi-sombra, capoeirão a beira de riacho.",NA,NA,"MBML000359","-40.552778","-19.953333","MBML000359",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","40338",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/22-01-2013",NA,NA,NA,"A. P. Fontana; K.A. Brahim","2963","2007","02","23","Brasil","Espírito Santo","Santa Teresa","Julião, prop. do Sr. João Luiz Rodrigues de Souza. Floresta Ombrófila Aberta, mata de encosta","40W32'23,9","19S44'30,7","643","643",NA,"Epífita, meia sombra. Flores amarelas-esbranquiçadas",NA,NA,"MBML040338","-40.539972","-19.741861","MBML040338",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","433",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/15-06-1988",NA,NA,NA,"W. Boone","1099","1986","02","18","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","40W37'4","19S55'52",NA,NA,NA,"Epífita sobre ramo de árvore caído na mata, tepales amarelo claro, labelo da mesma cor com calo amarelo intenso, coluna verde clara com ápice branco de estrias vináceas, heliófila, alto de encosta. Em meio líquido.",NA,NA,"MBML000433","-40.617778","-19.931111","MBML000433",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","9264",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","L. Kollmann/06-01-1999",NA,NA,NA,"L. Kollmann; E. Bausen","1463","1999","01","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","40W31'49","19S58'17",NA,NA,NA,"Epífita a 2m na luz forte. Flores amarelas.",NA,NA,"MBML009264","-40.530278","-19.971389","MBML009264",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","44572",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"J. Freitas","112","2011","01","20","Brasil","Espírito Santo","Santa Maria de Jetibá","São José do Rio Claro. Prop. Cláudio de Almeida Conceição, trilha para topo do morro (área 1)","40W36'54,8","20S20'33,75",NA,NA,NA,"Epífita caída no chão. Flores amarelo-claras. CULT C.E. MBML",NA,NA,"MBML044572","-40.615222","-20.342708","MBML044572",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","53226",NA,"Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"A.D. Ferreira","335","2018","04","21","Brasil","Espírito Santo","Santa Teresa","RPPN Macaco Barbado. Trilha Radical","40W36'34,25","19S59'27,56",NA,NA,NA,"Erva terrestre. Inflorescência rosada, pétalas amarelas",NA,NA,"MBML053226","-40.609514","-19.990989","MBML053226",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-04 11:06:02-03","UFRB","HURB","4574","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","E. Pessoa","2013","09",NA,"Zappi, D.C.; Milliken, W.; Nic Lughadha, Mercês, F. et al","3435","2012","10","15","Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica; Trilha da Água Vermelha","39°43'11'' W","13°34'30'' S","849","849",NA,NA,NA,NA,"HURB000004574","-39.719722","-13.575",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-11-24 14:11:52-02","UFLA","ESAL","21951","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Forster, W",NA,NA,NA,"Souza, VC; et al.","8095",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Estrada para o morro do gabriel",NA,NA,NA,NA,NA,"; ; róseas;",NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA
"119","2019-06-10 10:11:20-03","FZB-BH","BHZB","8948","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","371","2012","04","17","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,NA,NA,NA,"Planta epifita sobre Vellozia compacta.. Folhas e pseudobulbo bronzeados.s/ ponto, com duplicata",NA,NA,NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"120","2019-06-10 10:11:20-03","FZB-BH","BHZB","10469","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile",NA,NA,NA,NA,NA,"Ferreira Junior, C.A. et al.","1411","2014","04","11","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço, próximo a Mata do Brumoso",NA,NA,NA,NA,NA,"Epífita em Vellozias., com duplicata.",NA,NA,NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"121","2019-06-10 10:11:20-03","FZB-BH","BHZB","3006","S","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile",NA,"R.C.Mota","2008","04",NA,"Ordones, J.","579","2000","12","15","Brasil","MG","Catas Altas","Caraça/ Campo de Fora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA
"122","2021-03-01 11:50:06-03","UFPE","UFP","54104","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Lima-Verde, LW","2003","08","19","Lucena, MFA; Falcão, M","927","2001","12","23","Brasil","Pernambuco","Saloá",NA,NA,NA,NA,NA,NA,"Epífita ca. 60cm altura; flores de cor lilás. Frequente no local.; Epífita ca. 60cm altura; flores de cor lilás. Frequente no local.",NA,NA,"UFP054104","-36.6875","-8.975830078125",NA,NA,NA,"26837","auto",NA,NA,NA,NA
"123","2021-03-01 11:50:06-03","UFPE","UFP","39080","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Lima-Verde, LW","2003","08","11","Siqueira-Filho, JA","1326","2003","06","09","Brasil","Pernambuco","Saloá",NA,"-36.785667","-9.008","950","950",NA,"Erva epífita com flores róseas, com guia de nectário amarelo, delicadas.; Erva epífita com flores róseas, com guia de nectário amarelo, delicadas.",NA,NA,"UFP039080","-36.785667","-9.008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 11:50:06-03","UFPE","UFP","78532","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Pessoa, E","2013","04",NA,"Pessoa, E; Amorim, BS; Maciel, JR; Costa-Lima, JL","1125","2013","04","23","Brasil","Ceará","Maranguape",NA,"-38.961944","-4.237222","900","900",NA,"Rupícola cm flores rósesa e calosidade o labelo amarela.",NA,NA,"UFP078532","-38.961944","-4.237222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","1932603","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","miersii","Epidendrum miersii",NA,NA,NA,NA,NA,"L. O. Williams & V. Assis","5787","1945","2","28","Brazil","Minas Gerais",NA,NA,NA,NA,"1600","1600","1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","2621805","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","miersii","Epidendrum miersii",NA,NA,NA,NA,NA,"J. A. Steyermark","104294","1970","12","22","Venezuela","Bolivar",NA,NA,NA,NA,"1300","1380","1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","2372193","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","miersii","Epidendrum miersii",NA,NA,NA,NA,NA,"B. Maguire & L. Politi","27655","1948","12","12","Venezuela","Amazonas",NA,NA,NA,NA,"1800","2000","1",NA,"South America - Neotropics",NA,"US01717303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","2373194","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","miersii","Epidendrum miersii",NA,NA,NA,NA,NA,"B. Maguire & L. Politi","27783","1948","12","20","Venezuela","Amazonas",NA,NA,NA,NA,"1800","1800","1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Christenson, E. A.",NA,NA,NA,"H. D. Clarke, S. Adkins & C. Bernard","2465","1996","7","25","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,"450",NA,"1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Christenson, E. A.",NA,NA,NA,"P. Mutchnick, T. Henkel & R. Williams","164","1994","10","22","Guyana","Potaro-Siparuni",NA,NA,NA,NA,"670",NA,"1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","3315949","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Christenson, E. A.",NA,NA,NA,"J. J. Pipoly & G. Gharbarran","10887","1987","3","1","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"650","700","1",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-09-02 16:34:48-03","Cenargen","CEN","98520","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","J. A. N. Batista","2007","03",NA,"João Aguiar Nogueira Batista","2041","2007","03","22","Brasil","MG","ITAMARANDIBA","Parque Estadual da Serra Negra, na trilha de subida para as torres de transmissão",NA,NA,"1490","1490","1","Sobre Vellozia em campo rupestre seco com predominância de Vellozia, Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 119721.",NA,"Exsicatas","CEN00098520","-42.8588981628418","-17.8572006225586","CEN00098520",NA,NA,"39586","auto",NA,NA,NA,NA
"133","2020-09-02 16:34:48-03","Cenargen","CEN","35458","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","J. A. N. Batista","2000","02",NA,"Taciana Barbosa Cavalcanti","2574","2000","02","27","Brasil","MG","OURO BRANCO","Na subida da Serra do Ouro Branco",NA,NA,"1400","1400","5",NA,NA,"Exsicatas","CEN00035458","-43.6918983459473","-20.5207996368408","CEN00035458",NA,NA,"13809","auto",NA,NA,NA,NA
"134","2021-03-15 18:29:06-03","USP","SPF","210771","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Menini Neto, L","2010","12",NA,"Zappi, DC","1671","2009","02","28","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha.","-43.751218","-18.947649",NA,NA,NA,"Epífitas sobre V. piresiana, flores róseas com centro do labelo alvo.; Campo rupestre. com afloramentos rochosos.",NA,NA,"SPF00210771","-43.751218","-18.947649",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 18:29:06-03","USP","SPF","218528","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","Pena, MA","2009",NA,NA,"Pena, MA","733","2008","03","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","1326","1326",NA,"Subarbusto. Folhas discolores com face adaxial verde-vinácea. Ápice da raque da inflorescência vinácea. Flores magentas.",NA,NA,"SPF00218528","-43.550556","-19.261389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:19:59-03","UEFS","HUEFS","43100","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","A.T.de Brito","2000","03",NA,"Queiroz, L.P.de","5657","2000","01","24","Brasil","Bahia","Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0043100","-41.3708000183105","-13.0052995681763","HUEFS0043100",NA,NA,"52493","auto",NA,NA,NA,NA
"137","2019-10-07 09:19:59-03","UEFS","HUEFS","208903","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Vieira, T.L.","55","2012","01","11","Brasil","Bahia","Jacobina","Piemonte da Diamantina,Vale do Ribeirão. Na serra que está ao norte do vale.",NA,NA,NA,NA,NA,"campo rupestre.",NA,NA,"HUEFS0208903","-40.5182991027832","-11.1806001663208","HUEFS0208903",NA,NA,"62396","auto",NA,NA,NA,NA
"138","2019-10-07 09:19:59-03","UEFS","HUEFS","37876","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Harley, R.M.","53691","1999","04","02","Brasil","Bahia","Jacobina","Serra da Jaqueira, na subida da Fazenda do Japonês.","40W30'40''","11S21'6''",NA,NA,NA,"Mata de encosta, com áreas derrubadas para cultivo, riacho, solo úmido e afloramentos rochosos.",NA,NA,"HUEFS0037876","-40.511111","-11.351667","HUEFS0037876",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:19:59-03","UEFS","HUEFS","16055","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","A.T.de Brito","1995","10",NA,"Ganev, W.","2516","1993","11","20","Brasil","Bahia","Abaíra",NA,"41W54'","13S19'",NA,NA,NA,NA,NA,NA,"HUEFS0016055","-41.9","-13.316667","HUEFS0016055",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:19:59-03","UEFS","HUEFS","162764","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","D.N.Carvalho","2013","08",NA,"Ribeiro, P.L.","271","2008","01","27","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia S.Cipó - Conceição do Mato Dentro, MG010, km 129.","43W30'22''","19S14'10''","1345","1345",NA,"Campo rupestre.",NA,NA,"HUEFS0162764","-43.506111","-19.236111","HUEFS0162764",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:19:59-03","UEFS","HUEFS","190854","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.","D.N.Carvalho","2013","08",NA,"Conceição, A.A.","4193","2013","01","14","Brasil","Bahia","Palmeiras","Serra da Escadimha, Serra do Esbarrancado.","41W31'","12S41'",NA,NA,NA,"Campo rupestre.",NA,NA,"HUEFS0190854","-41.516667","-12.683333","HUEFS0190854",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-09-16 09:14:22-03","UEFS","HUEFS","192368","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Almeida-Silva, G.","243","2012","03","27","Brasil","Bahia","Palmeiras","Parque Nacional Chapada Diamantina - Serra da Fumaça.","41W28'57''","12S36'34''","1200","1200",NA,"Campo rupestre dominado por Vellozia sincorana.",NA,NA,"HUEFS0192368","-41.4825","-12.609444","HUEFS0192368",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:19:59-03","UEFS","HUEFS","68357","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Epidendrum","saxatile","Epidendrum saxatile","Lindl.",NA,NA,NA,NA,"Smidt, E.C.","275","2002","11","20","Brasil","Bahia","Mucugê","Guiné.","41W30'","12S51'",NA,NA,NA,"Rocha com solo.",NA,NA,"HUEFS0068357","-41.5","-12.85","HUEFS0068357",NA,NA,NA,NA,NA,NA,NA,NA
