"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"243","2020-12-11 11:42:14-03","UFMG","BHCB","139820","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Forster, W; Leoni, LS","86","1999","05","29","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Encantado","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Árvore com ca. de 4m de altura, área de transição floresta-campo de altitude, flores brancas",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-02-11 17:21:50-03","UFPR","UPCB","50553","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Liebsch, D.","2003","01","01","Liebsch, D.","605","2003","10","23","Brasil","Paraná","Bituruna","Fazenda Lageado Grande, 26°25'S 51°36'W","-51.6","-26.416667","-51.6","-26.416667",NA,NA,"Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:21:50-03","UFPR","UPCB","4633","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G. & Pereira, E.",NA,NA,NA,"Pereira, E.","8143","1963","11","23","Brasil","Paraná","Palmeira","Colônia Wietmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Arbusto, 2-3m, flor branca, face dorsal da flor branca. Mata ciliar..",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:21:50-03","UFPR","UPCB","43461","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, J.R.","2000","01","01","Paiva, M.R.C.",NA,"1996","02","29","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito, próximo à casa do Romão","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Frutos imaturos amarelo-esverdeados, escandente, 5m de altura..",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:21:50-03","UFPR","UPCB","14420","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1175","1986","11","29","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Subarbusto de até 1,5m, piloso. Orla de caminho na Floresta Ombrófila Mista..",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:21:50-03","UFPR","UPCB","45196","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.","2001","01","01","Hatschbach, G.","72494","2001","11","09","Brasil","Santa Catarina","Urubici","Morro da Cruz","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Arbusto 1,5m, flor alva. Floresta degradada..",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:21:50-03","UFPR","UPCB","30728","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Guimarães, O.A.","2004","03","15","Cervi, A.C.","4164","1993","10","27","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto com flores alvas. Mata ciliar..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:21:50-03","UFPR","UPCB","6883","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B. & Smith, S.F.","1968","03",NA,"Hatschbach, G.","15490","1966","12","15","Brasil","Paraná","Clevelândia","Rincão Torcido","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"Arbusto 2,5m. Pétalas alvas. Região de Araucaria..",NA,NA,NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:21:50-03","UFPR","UPCB","10034","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.","1973","11",NA,"Hatschbach, G.","28154","1971","12","03","Brasil","Paraná","União da Vitória","Rio Santa Maria","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"Arbusto de 2m, flor alva. Mata secundária..",NA,NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:21:50-03","UFPR","UPCB","8792","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.","1971","03",NA,"Hatschbach, G.","25493","1970","11","18","Brasil","Paraná","Jaguariaíva","Sertão de cima","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto 2m, flor alva. Campo..",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:21:50-03","UFPR","UPCB","2886","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.","1961","02",NA,"Braga, R.","1506","1959","11","16","Brasil","Paraná","Lapa","Sítio Santa Bernadete","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"Arbusto, 1,5m. Capoeira..",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"254","2013-06-11 12:47:00-03","MO","MOBOT","2970387","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L. Giacomin",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 25493","1970","11","18","Brazil","Paraná","Jaguariaíva","Sertão de Cima.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,"1"
"255","2016-11-15 05:15:00-02","MO","MOBOT","2970327","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L. Giacomin",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 33645","1978","2","14","Brazil","Paraná","Tijucas do Sul","Campina 46 Km S de Curitiba. En borde y claros de selva.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,"1"
"256","2018-06-22 05:25:00-03","MO","MOBOT","2477497","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, L. A.",NA,NA,NA,"Pe. Raulino Reitz","Reitz 5435","1953","2","2","Brazil","Santa Catarina",NA,"Serra de Boa Vista, S. José",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2013-06-11 11:13:00-03","MO","MOBOT","2970492","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L. Giacomin",NA,NA,NA,"R. Kummrow","Kummrow 389","1974","2","26","Brazil","Paraná","Tijucas do Sul","Vossoroca.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,"1"
"258","2008-05-27 22:02:00-03","MO","MOBOT","1058102","PreservedSpecimen","Plantae","Solanaceae","Solanum","podotrichum","Solanum podotrichum","Taub.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 8864","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"259","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","17691","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","G. Hatschbach",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","serra Ibitiraquire, subida ao pico paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto 1,3 m, flor alva, matinha nebular;",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Solanales","55154","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"260","2021-01-26 14:13:00-03","CPACT","ECT","2580","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.A.Mentz","2008","02","01","R.Wasum","4288","2007","10","04","Brasil","Paraná","Inácio Martins","Borda de mata. Coordenadas geográficas obtidas secundariamente. Sede do município.","-51.078611","-25.571389","51º4'43''W","25º34'17''S","1276","1276",NA,"ECT0002580","ECT0002580",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 11:52:37-03","UFPE","UFP","1222","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusen","Hatschbach, G","1963","09",NA,"Dombrowski, LT","79","1963","01","03","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Morro, terreno saibroso, seco-raro.; Morro, terreno saibroso, seco-raro.","UFP001222",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2631453","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"J. C. Lindeman & J. H. Haas","3799",NA,NA,NA,"Brazil","Paraná",NA,"Ca. 12 km N of Curitiba",NA,NA,NA,NA,NA,NA,NA,"US01931642","US01931642_01 US01931642_02","South America - Neotropics",NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2267505","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz & D. Klein","5178","1957","10","17","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"900",NA,NA,"US01931638","US01931638_01 US01931638_02","South America - Neotropics",NA,NA,NA,"Solanales","37493","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2536653","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"G. Hatschbach","15490","1966","3","15","Brazil","Paraná","Clevelândia","Rincão Torcido","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"US01931636","US01931636_01 US01931636_02","South America - Neotropics",NA,NA,NA,"Solanales","30860","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","1616926","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"H. Luederwaldt","15338",NA,NA,NA,"Brazil","São Paulo",NA,"Itatiaia",NA,NA,NA,NA,NA,NA,NA,"US01931644","US01931644_01 US01931644_02","South America - Neotropics",NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2267525","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"L. Smith & R. Klein","7234","1956","11","6","Brazil","Santa Catarina","Campo Alegre","4 km south of Campo Alegre on the road to Jaraguá do Sul","-49.2655982971191","-26.1924991607666",NA,NA,"900","1000",NA,"US01931627","US01931627_01 US01931627_02","South America - Neotropics",NA,NA,NA,"Solanales","37493","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2440562","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"E. A. Moreira","112","1960","11","28","Brazil","Paraná","Curitiba","Atuba. Chácara Glaser","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US01931630","US01931630_01 US01931630_02","South America - Neotropics",NA,NA,NA,"Solanales","25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","1570387","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"P. K. Dusén","477","1902","6","7","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00027642","US00027642_01","South America - Neotropics",NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae","Possible type",NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","1954520","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz","2357","1948","12","15","Brazil","Santa Catarina","Bom Retiro","Riozinho","-49.489200592041","-27.7971992492676",NA,NA,"1100",NA,NA,"US01931626","US01931626_01 US01931626_02","South America - Neotropics",NA,NA,NA,"Solanales","35974","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2568838","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz","s.n.","1905","5","2","Brazil","Santa Catarina","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"US01442244","US01442244_01","South America - Neotropics",NA,NA,NA,"Solanales","35974","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2404757","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"G. Hatschbach","9627","1962","11","18","Brazil","Paraná","Palmeira","Col. Wietmarsum","-50.0064010620117","-25.4293994903564",NA,NA,"950",NA,NA,"US01931645","US01931645_01 US01931645_02","South America - Neotropics",NA,NA,NA,"Solanales","35166","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","2536655","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"G. Hatschbach","14963","1966","10","17","Brazil","Paraná","Bituruna","Rio Jangada","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,"US01931637","US01931637_01 US01931637_02","South America - Neotropics",NA,NA,NA,"Solanales","30743","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2456553","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Braga","1506","1959","11","16","Brazil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"US01931641","US01931641_01 US01931641_02","South America - Neotropics",NA,NA,NA,"Solanales","49965","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2271546","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"G. Hatschbach","3516","1956","7","19","Brazil","Santa Catarina","Timbó","Represa do Rio Cedro","-49.2717018127441","-26.823299407959",NA,NA,"650",NA,NA,"US01931640","US01931640_01 US01931640_02","South America - Neotropics",NA,NA,NA,"Solanales","10708","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","2323739","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz & D. Klein","8073","1958","12","17","Brazil","Santa Catarina","Urussanga","Pinhal da Companhia, Lauroüller-Urussanga","-49.32080078125","-28.5177993774414",NA,NA,"300",NA,NA,"US01931631","US01931631_01 US01931631_02","South America - Neotropics",NA,NA,NA,"Solanales","14548","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","2271453","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. M. Klein","2254","1957","11","26","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"650",NA,NA,"US01931639","US01931639_01 US01931639_02","South America - Neotropics",NA,NA,NA,"Solanales","21797","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2915856","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"L. Dombrowski & Y. S. Kuniyoshi","4441","1972","12","1","Brazil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"US01931643","US01931643_01 US01931643_02","South America - Neotropics",NA,NA,NA,"Solanales","13536","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2568869","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz","5435","1953","2","2","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1300",NA,NA,"US01931635","US01931635_01 US01931635_02","South America - Neotropics",NA,NA,NA,"Solanales","12814","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","2323446","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"R. Reitz & D. Klein","7273","1958","10","16","Brazil","Santa Catarina","Rio do Sul","Altoatador","-49.6431007385254","-27.2141990661621",NA,NA,"800",NA,NA,"US01931633","US01931633_01 US01931633_02","South America - Neotropics",NA,NA,NA,"Solanales","15163","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","2267541","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"L. Smith & R. Klein","7446A","1956","11","8","Brazil","Santa Catarina","Campo Alegre","Alpine campo,orro Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1300","1500",NA,"US01931628","US01931628_01 US01931628_02","South America - Neotropics",NA,NA,NA,"Solanales","37493","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2436213","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"G. Pabst & E. Pereira","6761","1961","11","12","Brazil","São Paulo","Iporanga","Planalto 40 km depois de Jacupiranga rumo Curitiba","-48.5900001525879","-24.5799999237061",NA,NA,"600",NA,NA,"US01931629","US01931629_01 US01931629_02","South America - Neotropics",NA,NA,NA,"Solanales","38740","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","2267761","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"L. Smith & R. Reitz","8920","1956","12","20","Brazil","Santa Catarina","Porto União","3 km fromC. South of Matos Costa on the road to Calmon (22 km)","-51.0783004760742","-26.2381000518799",NA,NA,"900","1100",NA,"US01931632","US01931632_01 US01931632_02","South America - Neotropics",NA,NA,NA,"Solanales","41804","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"283","2019-12-09 17:31:00-03","UFPR","EFC","14905","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, J.R.","2016","04","18","Völtz, R.R.; Santos, G.H.","833","2014","12","08","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, trilha para o morro Getúlio","-48.8511","-25.228","-48.8511","-25.2280","1220","1220","Subarbusto 1m alt.; flores com pétalas alvas e anteras amarelas; vegetação secundária em estágio inicial","EFC014905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-12-09 17:31:00-03","UFPR","EFC","18137","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Völtz, R.R.","2019","04","05","Völtz, R.R.","2074","2019","04","04","Brasil","Santa Catarina","Monte Castelo","Residência Fuck","-50.30138889","-26.68916667","-50.30138889","-26.68916667","810","810","Arvoreta 4 m alt.; flores com sépalas amarronzadas e pétalas alvas, estames com anteras amarelas; frutos verdes-amarronzados; borda de Floresta Ombrófila Mista em estágio inicial.","EFC018137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-12-09 17:30:59-03","UFPR","EFC","2277","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","887","1990","04","27","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"EFC002277",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"286","2019-12-09 17:30:59-03","UFPR","EFC","2432","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.","1979","02","06","Embrapa",NA,"1978","12","07","Brasil","Paraná","Colombo","Embrapa - CNPF","-49.1566","-25.3225","-49.1566","-25.3225","940","940","Arbusto, frutos em formação. __COMMOM_NAME__: capoeirão-do-preto","EFC002432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-12-09 17:30:59-03","UFPR","EFC","1142","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Zabilinski, A.",NA,"1986","12","10","Brasil","Paraná","União da Vitória",NA,"-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"Beira da rodovia BR-153","EFC001142",NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:32:14-03","USP","SPF","191493","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2008",NA,NA,"Vieira, FCS","2008","2007","12","20","Brasil","Santa Catarina","Garuva","Serra do Quiriri","-49.599722","-26.056111","-49.599722","-26.056111",NA,NA,NA,"SPF00191493","SPF00191493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:32:14-03","USP","SPF","122237","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, LL","2009",NA,NA,"Albuquerque, LB","66","1996","12","17","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.042472","-23.257083","-45.042472","-23.257083",NA,NA,NA,"SPF00122237","SPF00122237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:32:14-03","USP","SPF","122254","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, LL","2009","08",NA,"Ferretti, AR","48","1996","12","13","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.004722","-23.239444","-45.004722","-23.239444",NA,NA,NA,"SPF00122254","SPF00122254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:32:14-03","USP","SPF","153452","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Carvalho, LAF","1981","05",NA,"Mattos, J","12297","1964","11","05","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00153452","SPF00153452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:32:14-03","USP","SPF","186698","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Sevegnani, L","2007","12",NA,"Gasper, AL","886","2007","11","06","Brasil","Santa Catarina","Bela Vista do Toldo",NA,"-50.488139","-26.370306","-50.488139","-26.370306","800","800",NA,"SPF00186698","SPF00186698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:32:14-03","USP","SPF","112499","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Kummrow, R","1996",NA,NA,"Ribas, OS","978","1996","01","17","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"SPF00112499","SPF00112499",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:32:14-03","USP","SPF","186697","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, AL","2008","04",NA,"Dreveck, S","69","2007","12","12","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,"943","943",NA,"SPF00186697","SPF00186697",NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:53:40-03","UNIVILLE","JOI","17874","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Vieira, F.C.S.","2019","01","17","Vieira, F.C.S.","2284","2018","12","07","Brasil","Santa Catarina","São Cristovão do Sul","Fazenda Cerro Verde.",NA,"-27.311389",NA,"27º18'41''S","1100","1100","Flor Branca Habitat: Floresta Ombrófila Mista Habito: Arbusto","JOI017874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:53:40-03","UNIVILLE","JOI","15521","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","A.L. de Gasper","2009","12","01","S. Dreveck","1430","2009","11","26","Brasil","Santa Catarina","Joinville","Comfloresta.","-49.140833","-26.187222","49º8'27''W","26º11'14''S","822","822","Herbário Dr. Roberto Miguel Klein -19011; HABITAT: entorno do fragmento; HABITO: arbustinho; TIPO VEGETACIONAL: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa","JOI015521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
