"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1276","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1216","Southern America","in paludosis sabulosis prov. Rio de Janeiro",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Martius, CFP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in arboretis ad litt. marinum locis arenosis prope Camamu.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Martius, CFP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in ripa sabulosa fl. Jequetinhonha versus Fanado.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schüch (Barão de Capanema), G",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in insula S.Vincent.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schomburgk, ?",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186","Southern America","Etiam in Guiana anglica",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Gardner, G","1837","09",NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"880","Southern America",NA,NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Luschnath, B",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17?","Southern America","in palidibus ad Cruz de Casma prope Bahia.",NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Jaeger, BP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","Southern America","in palidibus ad Cruz de Casma prope Bahia.",NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"428","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5596","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6148","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata peruviana","Cogn.","D'Orbigny, A",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in montibus prov. Chiquitos",NA,NA,"peruviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata peruviana","Cogn.","Haenke, TPX",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in montibus prov. Chiquitos",NA,"ad ripas fluvii Orenoco frequens juxta urbem Angustura.; HABITAT: ad ripas fluvii Orenoco frequens juxta urbem Angustura.","peruviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata saldanhaei","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11965","Southern America",NA,NA,NA,"saldanhaei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata saldanhaei","Cogn.","Saldanha, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5469","Southern America","ad Copacabana.",NA,NA,"saldanhaei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata sherarioides","(DC.) Cogn.","Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in pratis subhumidis prope Salgado ad flum. S.Francisci prov. Minas Geraes.",NA,NA,"sherarioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata angustifolia","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12706","Southern America",NA,NA,NA,"angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata glaziovii","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7885","Southern America",NA,NA,NA,"glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata glaziovii","Cogn.","Lundell, CL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13842","Southern America","in paludosis sabulosis prov. Rio de Janeiro",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1215","Southern America","in prov. Minas Geraes ad Inhumas.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Pohl, JBE",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3217","Southern America","in prov. Minas Geraes ad Inhumas.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Riedel, L",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1654","Southern America","in pratis depressis prope Ilheos prov. Bahia.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4160","Southern America","in paludosis sabulosis prov. Rio de Janeiro",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1216","Southern America","in paludosis sabulosis prov. Rio de Janeiro",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Martius, CFP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in arboretis ad litt. marinum locis arenosis prope Camamu.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Martius, CFP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in ripa sabulosa fl. Jequetinhonha versus Fanado.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schüch (Barão de Capanema), G",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in insula S.Vincent.",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","Schomburgk, ?",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186","Southern America","Etiam in Guiana anglica",NA,NA,"longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Gardner, G","1837","09",NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"880","Southern America",NA,NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Luschnath, B",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17?","Southern America","in palidibus ad Cruz de Casma prope Bahia.",NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Jaeger, BP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","Southern America","in palidibus ad Cruz de Casma prope Bahia.",NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"martiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"428","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5596","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Luschnath, B",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6148","Southern America","in arenosis humidis prov. Rio de Janeiro",NA,NA,"microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata peruviana","Cogn.","D'Orbigny, A",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in montibus prov. Chiquitos",NA,NA,"peruviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata peruviana","Cogn.","Haenke, TPX",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in montibus prov. Chiquitos",NA,"ad ripas fluvii Orenoco frequens juxta urbem Angustura.; HABITAT: ad ripas fluvii Orenoco frequens juxta urbem Angustura.","peruviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","maritima","Pterolepis maritima","(A.St.-Hil.) Cogn.","St.-Hil, A",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Habitat in locis arenosis prope S.João da Barra prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","maritima","Pterolepis maritima","(A.St.-Hil.) Cogn.","Sello, HL",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1140?","Southern America","inter Victoria et Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","maritima","Pterolepis maritima","(A.St.-Hil.) Cogn.","Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","inter Rio de Janeiro et Campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","maritima","Pterolepis maritima genuina","Cogn.","?",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"genuina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Gardner, G",NA,NA,NA,"Brazil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"2582","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"472","Southern America","Habitat in pratis humidis prope Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Jaeger, BP",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"s.n.","Southern America","ad Cruz de Casma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Freyreiss, GW",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"s.n.","Southern America","in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"134","Southern America","in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Kalkman, C",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"s.n.","Southern America","in Brasilia loco haud indicato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"s.n.","Southern America","Habitat in pratis humidis prope Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Sello, HL",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"563","Southern America","inter Victoria et Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","salzmannii","Pterolepis salzmannii","(Naudin) Cogn.","Luschnath, B",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0064",NA,NA,NA,"105","Southern America","ad Cruz de Casma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2017-09-11 17:10:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Pterolepis","sipaneoides","Pterolepis sipaneoides","(DC.) Cogn.","Wied-Neuwied, MAP Prince",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","ad Mucuri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2017-08-29 11:44:06-03","CAS","CAS-BOT","560539","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Cremers, G.; Hoff, M.","1989","4",NA,"French Guiana",NA,NA,"-53.5666666667","5.45","53° 34' W","5° 27' N",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"10627","South America","Laussat - Bassin de la Basse-Mana",NA,"Haut. 5.00 m. Herbacée terrestre. Feuilles imparipennées, 2-3 paires de folicles. Infrutescence terminale.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1333","2017-08-29 11:57:32-03","CAS","CAS-BOT","560542","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Toriola-Marbot, D.; Hoff, M.","1992","5",NA,"French Guiana",NA,NA,"-53.05","5.4166666667","53° 3' W","5° 25' N","2",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"85","South America","Crique Yiyi - Pont sur la R.N. 1 - Région littorale",NA,"Herbacée ligneuse. fleur blanche",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
