"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","stateProvince","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","typeStatus","individualCount"
"145","2019-12-19 16:20:48-03","UFMG","BHCB-SL","82111","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","2003","06",NA,"Salino, A; Carvalho, FA; Almeida, TE; Mota, NFO","8829","2003","06","18","Brasil","Bananal","Estação Ecológica de Bananal, Trilha para o Pico Caracol.","-44.360556","-22.78","-44.360556","-22.78",NA,NA,"Epífita à 1m de altura, interior de Mata Alto-Montana.","BHCB001808",NA,NA,NA,"América","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-07 11:17:26-03","UFMG","BHCB-SL","145356","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Gonzatti, F","2017","02","17","Souza, FS; Machado, TM; Gomides, SC","1287","2010","12","15","Brasil","Alto Caparaó","Parque Nacional do Caparaó, Cachoeira da Farofa.","-41.828389","-20.471917","-41.828389","-20.471917","1937","1937","Epífita na base da árvore na cachoeira.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-01-12 15:24:15-03","UFMG","BHCB-SL","147476","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Gasper, AL de","2011","03","30","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2655","2011","03","17","Brasil","Delfim Moreira","Fazenda do Onça; Trilha do Pico do Carrasco, Floresta Ombrófila Mista","-45.341667","-22.609722","-45.341667","-22.609722","1754","1754","interior do fragmento, epífita, Epífica a 2 metros do chão, comum no fragmento.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-07 11:17:26-03","UFMG","BHCB-SL","114239","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE","2007","12",NA,"Mota, NFO; Viana, PL; Andrade, LE","971","2007","11","07","Brasil","Itamonte","Parque Estadual do Papagaio, Bairro rural Colina, Interior de mata nebular alterada, no Alto da Boa Vista.","-44.750278","-22.293889","-44.750278","-22.293889","2150","2150","Epífita.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-07 11:17:26-03","UFMG","BHCB-SL","113877","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE","2008","10","16","Salino, A; Dittrich, VAO; Pivari, MOD","12935","2007","12","11","Brasil","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pausada Campos de Altitude. Área com Campos de A;titude, Floresta Ombrófila Densa Montana e Altomontana (Floresta Nebular).","-44.762722","-22.211806","-44.762722","-22.211806","2100","2100","Epífita entre, 0-1m de altura, no interior da floresta da base do Pico do Garrafão. Prensado em álcool.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-07 11:17:26-03","UFMG","BHCB-SL","110166","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","2007","04",NA,"Salino, A; et al.","11996","2007","04","05","Brasil",NA,"Limite de município Painel/ Urupema, Fazenda Farofa, trilha do rio Caveira. Vegetação Secundária de Floresta Ombrófila Mista Aluvial.","-49.87","-27.938889","-49.87","-27.938889","1360","1360","Epífita em xaxim (Diciksonia sellowiana).",NA,NA,NA,NA,"América","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-01-12 15:24:15-03","UFMG","BHCB-SL","90210","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Gonzatti, F","2017","02","17","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","9750","2004","10","10","Brasil","Aiuruoca","RPPN do Matutu, RPPN do Matutu e Parque Estadual da Serra do Papagaio. área com Floresta Ombrófila Densa Montana e Alto Montana (Mata Nebular) e Campos de Altitude.","-45.1085","-22.136278","-45.1085","-22.136278","1700","2070","Epífita pendente em Mata Nebular, 1850m.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-07 11:17:26-03","UFMG","BHCB-SL","82423","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Gonzatti, F","2017","02","17","Salino, A; Mota, RC","8918","2003","08","09","Brasil","Conceição do Mato Dentro","Parque Natural Municipal do Riberão do Campo, Mata Ciliar do Ribeirão do Campo em direção a parte superior da cachoeira de Tabuleiro.","-43.551639","-19.090861","-43.551639","-19.090861","950","950","Rupícola no interior de mata.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-01-12 15:24:15-03","UFMG","BHCB-SL","57829","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Melo, LCN","2001","05",NA,"Salino, A; Melo, LCN","6422","2001","03","30","Brasil","Camanducaia","Bairro do Mato; Sítio do Mato, Mata da Nascente do Rio Camanducaia. Floresta Ombrófila Densa Montana.","-45.595944","-22.721889","-45.595944","-22.721889","1950","1950","Epífita, árvore caída, iterior de Mata",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-07 11:17:26-03","UFMG","BHCB-SL","170452","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","2012","10",NA,"Dinato, DO; Oliveira, CC; Rissi, MN; Salino, A","58","2012","10","25","Brasil","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.007778","-22.269167","-43.007778","-22.269167","1448","1448","Erva terrestre. Em barranco de trilha. Mata de encosta. Prensado em álcool. Amostra em sílica.",NA,NA,NA,NA,"América","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-07 11:17:26-03","UFMG","BHCB-SL","182272","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","; Gonzatti, F","2017","02","20","Dittrich, VAO; Lima, LV; Landroz, E","2061","2015","03","24","Brasil","Baependi","Parque Estadual da Serra do Papagaio, Trilha da Macieira ao Retiro dos Pedros. Coordenadas geográficas e altitude aproximadas. Floresta Ombrófila Densa Alto-montana","-44.684444","-22.077222","-44.684444","-22.077222","2055","2055","Epífita a 2,1m de altura",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-07 11:17:26-03","UFMG","BHCB-SL","62906","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","2001","09",NA,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7574","2001","09","13","Brasil","Bananal","Estação Ecológica de Bananal, Trilha para o Pico do Caracol.","-44.360389","-22.779722","-44.360389","-22.779722","1750","1750","Terrestre em barranco na Floresta Ombrófila Densa Altomontana.",NA,NA,NA,NA,"América","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-07 11:17:26-03","UFMG","BHCB-SL","62216","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","2001","08",NA,"Melo, LCN; Salino, A; Dittrich, VAO","144","2001","08","20","Brasil","Monte Verde","Mata e afloramento rochoso do Pico do Bispo, até Pico do Selado. Floresta Ombrófila Densa Altomontana.","-46.025556","-22.885","-46.025556","-22.885","1890","2062","Epífita no interior de mata.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-07 11:17:26-03","UFMG","BHCB-SL","126886","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE","2011","12","16","Echternacht, LA; Bastos, TV","1761","2008","07","12","Brasil","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Pico do Itambé. Campo Rupestre de altitude. Solo arenoso quartzítico úmido. Planta rupícola em fenda de rocha, local sombreado.","-43.349167","-18.398611","-43.349167","-18.398611",NA,NA,"Plantas conservados em álcool antes de desidratadas.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-07 11:17:26-03","UFMG","BHCB-SL","99486","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE","2007","08",NA,"Salino, A; Almeida, TE","10441","2005","05","17","Brasil","Aiuruoca","RPPN do Matutu, Vale do Matutu. Na região de Macieira. Áreas com matas nebulares e campos de altitudes.","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"Epífita a 1m de altura, em mata nebular.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,"27460","auto",NA,NA,NA,NA,NA
"160","2021-01-12 15:24:15-03","UFMG","BHCB-SL","56579","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Melo, LCN",NA,NA,NA,"Melo, LCN","54","2000","12","08","Brasil","Camanducaia","Matão","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Epífita crescendo pendente, sobre tronco caído, interior de mata.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,"22140","auto",NA,NA,NA,NA,NA
"161","2019-11-07 11:17:26-03","UFMG","BHCB-SL","73868","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A",NA,NA,NA,"Mota, RC","1464","2002","08","07","Brasil","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Planta coletada em mata nebular no Pico do Infeccionado; rupestre.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,"11966","auto",NA,NA,NA,NA,NA
"162","2019-11-07 11:17:26-03","UFMG","BHCB-SL","45242","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Almeida, TE","2007","08",NA,"Magalhães, GM","1808","1942","05","05","Brasil","Serro","Pico do Itambé","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"Sob rochas.",NA,NA,NA,NA,"América","Minas Gerais",NA,NA,"37754","auto",NA,NA,NA,NA,NA
"163","2021-01-12 15:24:15-03","UFMG","BHCB-SL","7408","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Salino, A","1988","10",NA,"Salino, A","550","1988","10","01","Brasil","Campos do Jordão","Parque Estadual - Horto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"1800","1800","Mata subtropical; epífita em árvore",NA,NA,NA,NA,"América","São Paulo",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"164","2021-01-12 15:24:15-03","UFMG","BHCB-SL","74671","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Gonzatti, F","2017","02","17","Rodrigues Jr., CE","935",NA,NA,NA,"Brasil","Campos do Jordão","São José dos Alpes, Mata de altitude, clima semi-temperado. Mais ou menos 1920 m.s.m.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Epífita com pilosidade em toda a planta.",NA,NA,NA,NA,"América","São Paulo",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"165","2016-08-23 10:22:42-03","NHMLondon","NHM-LONDON-BOT","BM001176619","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Thaís Elias Almeida; Universidade Federal de Minas Gerais; T.E.Almeida","2007","12",NA,"Nara Furtado de Oliveira Mota; N.Mota; Pedro Viana; P.L.Viana; N. L. Andrade","971","2007","11","07","Brasil",NA,NA,"-44.096503","-19.690239","-44.096503","-19.690239",NA,NA,"Habitat: Mata nebular alterada",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6637070",NA,NA,NA
"166","2019-11-01 15:17:59-03","UnB","UB","103928","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée.","Sehnem, A",NA,NA,NA,"Sucre, D; Braga, PIS","2244","1968","01","27","Brasil","Petrópolis","Rocio","-43.1786003112793","-22.5049991607666",NA,NA,"700","700","Umbrófila; Saxícola; Crescendo em paredão úmido em mata secundária.",NA,NA,"Pteridophyta",NA,"Southern America","Rio de Janeiro",NA,NA,"36524","auto",NA,NA,NA,NA,NA
"167","2019-05-06 11:58:08-03","UFU","HUFU","57273","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Matos, F.B.","2008","08",NA,"Silva, J.M.","6990","2008","09","20","Brasil","Balsa Nova","Serra São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Sobre paredão úmido e sombrio.","HUFU00054623","HUFU00054623",NA,NA,NA,"Paraná",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"168","2020-08-20 20:39:14-03","UFSC","FLOR","23790","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Falkenberg, D.B.","1998",NA,NA,"Falkenberg, D.B.; Iza, O.","6611","1994","04","09","Brasil","Ilhota","Morro do Baú, ao longo da trilha para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"810","810","erva epifítica, sobre tronco","FLOR0023790","FLOR0023790",NA,"Hymenophyllales",NA,"Santa Catarina",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"169","2020-08-20 20:39:14-03","UFSC","FLOR","4834","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Sehnem, A.","1971",NA,NA,"Reitz, R.; Klein, R.M.","10136","1960","10","13","Brasil","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,NA,"1000","1000","epífita","FLOR0004834","FLOR0004834",NA,"Hymenophyllales",NA,"Santa Catarina",NA,NA,"17361","auto",NA,NA,NA,NA,NA
"170","2021-02-08 12:46:38-03","UFRGS","ICN","187789","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG","2013","03","13","Nervo, MH","1363","2013","03","13","Brasil","Cambará do Sul","Parque Aparados da Serra","-50.0725","-29.176111","-50.0725","-29.176111","988","988","Epífita.; Floresta Ombrófila Densa Montana",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:46:38-03","UFRGS","ICN","143980","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Bueno, RM",NA,NA,NA,"Hagelund, K","8863","1975","01","21","Brasil","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"172","2021-02-08 12:46:38-03","UFRGS","ICN","171162","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Senna, RM",NA,NA,NA,"Bueno, RM","3726","1990","06","08","Brasil","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"173","2021-02-08 12:46:38-03","UFRGS","ICN","114346","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG",NA,NA,NA,"Windisch, PG","8753","1997","04","27","Brasil","São José dos Ausentes","Distr. Silveiras, Pico Montenegro, coxilhas com campo e formaçõe","-50.0657997131348","-28.7483005523682",NA,NA,"1300","1300","Mata nebular, na bosda do canion, sobre rocha, misturado com H. crispum",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"42598","auto",NA,NA,NA,NA,NA
"174","2021-02-08 12:46:38-03","UFRGS","ICN","114347","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG",NA,NA,NA,"Windisch, PG","8754","1997","04","27","Brasil","São José dos Ausentes","Distr. Silveiras, Pico Montenegro, coxilhas com campo e formaçõe","-50.0657997131348","-28.7483005523682",NA,NA,"1300","1300",NA,NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"42598","auto",NA,NA,NA,NA,NA
"175","2021-02-08 12:46:38-03","UFRGS","ICN","114013","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG",NA,NA,NA,"Windisch, PG","8737",NA,NA,NA,"Brasil","São José dos Ausentes","Distr. Silveiras, Pico Montenegro, coxilhas com campo e formaçõe","-50.0657997131348","-28.7483005523682",NA,NA,"1300","1300","Sobre troco, na mata nebular",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"42598","auto",NA,NA,NA,NA,NA
"176","2021-02-08 12:46:38-03","UFRGS","ICN","001729","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Waechter, JL","1986","08","18","Brade, AC","s.n.","1948","08","14","Brasil","Castelo","Praça do Sul","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,NA,"Fern",NA,"América do Sul","ES",NA,NA,"23588","auto",NA,NA,NA,NA,NA
"177","2021-02-08 12:46:38-03","UFRGS","ICN","173620","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG",NA,NA,NA,"Kieling, MA","P7","2011","02","21","Brasil","Morretes","Serra da Graciosa Casa de Pedra, Antiga Estrada da Serra da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"912","912","Floresta Ombrófila Mista Alto montana",NA,NA,"Fern",NA,"América do Sul","PR",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"178","2021-02-08 12:46:38-03","UFRGS","ICN","001803","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Windisch, PG",NA,NA,NA,"Brade, AC","15553",NA,NA,NA,"Brasil","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","jardim Botânico do Rio de Janeiro nº 32.806",NA,NA,"Fern",NA,"América do Sul","RJ",NA,NA,"19648","auto",NA,NA,NA,NA,NA
"179","2021-02-08 12:46:38-03","UFRGS","ICN","143881","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Bueno, RM",NA,NA,NA,"Hagelund, K","8892","1975","01","21","Brasil","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"180","2021-02-08 12:46:38-03","UFRGS","ICN","107244","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Bueno, RM",NA,NA,NA,"Bueno, RM","4470","1994","12","10","Brasil","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Fortaleza dos Aparados, epífita, interior de mato",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"181","2021-02-08 12:46:38-03","UFRGS","ICN","171163","S","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée","Senna, R",NA,NA,NA,"Bueno, RM","3787","1991","06","15","Brasil","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Epífita.",NA,NA,"Fern",NA,"América do Sul","RS",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"182","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","97552","PreservedSpecimen","Plantae","Hymenophyllaceae","Hymenophyllum","rufum","Hymenophyllum rufum","Fée.","Gonzatti, F.","2018","06",NA,"Gonzatti, F.","3141","2016","12",NA,"Brasil","São José dos Ausentes","Pico Montenegro","-49.813333",NA,"49° 48' 48'' W","28° 36' 97'' S","1247","1247","Erva rastejante, rupestre me paredão rochoso de mata nebular, comum no local. Herbário HUCS nº 47835","HAS0097552","HAS0097552","Pteridophyta",NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
