"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"690","2020-09-12 05:00:02-03","US","US","1123472","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.",NA,"A. F. M. Glaziou","11481",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US00117221","US00117221_01",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Isotype","Dicotyledonae",NA,NA,NA,"1",NA
"691","2020-09-12 05:00:02-03","US","US","1194955","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","longifolia","Daphnopsis longifolia","Taub.",NA,"A. F. M. Glaziou","8252",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00117230","US00117230_01",NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,"Isotype","Dicotyledonae",NA,NA,NA,"1",NA
"692","2020-09-02 16:40:11-03","Cenargen","CEN","83731","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","J. Tamashiro","Jorge Y. Tamashiro","1258","1981","10","26","Brasil",NA,NA,"-46.564722","-21.838888","-46.564722","-21.838888","CEN00083731","CEN00083731","1982","01",NA,"Santa Rosália",NA,NA,"Doação da Universidade Estadual de Campinas - UNICAMP. - Flora de Poços de Caldas - Brasil.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"693","2020-09-02 16:40:11-03","Cenargen","CEN","83740","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","J. Tamashiro","Jorge Y. Tamashiro","178","1980","09","01","Brasil",NA,NA,"-46.564722","-21.838888","-46.564722","-21.838888","CEN00083740","CEN00083740","1982","01",NA,NA,NA,NA,"Doação da Universidade Estadual de Campinas - UNICAMP. - Flora de Poços de Caldas - Brasil.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"694","2020-09-02 16:40:09-03","Cenargen","CEN","46419","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","G. G. Hatschbach","J. M. Cruz","218","1999","11","30","Brasil","PR","SAO JOSE DOS PINHAIS","-49.2064018249512","-25.5347003936768",NA,NA,"CEN00046419","CEN00046419","2000",NA,NA,"Guaricana. Floresta atlântica, junto a córrego.",NA,NA,"Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,NA,NA,"Exsicatas","45291","auto",NA,NA,NA,NA,NA,"1",NA
"695","2020-09-02 16:40:11-03","Cenargen","CEN","77014","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","D. A. Estevan","Daniela Aparecida Estevan - FUEL","384","2004","07","23","Brasil","PR","VENTANIA","-50.2428016662598","-24.2458000183105",NA,NA,"CEN00077014","CEN00077014","2004","07",NA,"Brasil - Paraná - Ventania - Campo de Fora.",NA,NA,"Arvoreta 1,5 m, flores amarelas. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL nº 35.510",NA,NA,NA,"Exsicatas","32424","auto",NA,NA,NA,NA,NA,"1",NA
"696","2020-09-02 16:40:11-03","Cenargen","CEN","77041","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","D. A. Estevan","Daniela Aparecida Estevan - FUEL","835","2005","08","30","Brasil","PR","VENTANIA","-50.2428016662598","-24.2458000183105",NA,NA,"CEN00077041","CEN00077041","2005",NA,NA,"Brasil - Paraná - Ventania - Fazenda Califórnia.",NA,NA,"Árvore 5 m , frutos imaturos verdes, interior do fragmento. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL nº 37.833",NA,NA,NA,"Exsicatas","32424","auto",NA,NA,NA,NA,NA,"1",NA
"697","2020-09-02 16:40:11-03","Cenargen","CEN","77015","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","D. A. Estevan","Daniela Aparecida Estevan - FUEL","406","2004","04","02","Brasil","PR","VENTANIA","-50.2428016662598","-24.2458000183105",NA,NA,"CEN00077015","CEN00077015","2004","07",NA,"Brasil - Paraná - Ventania - Fazenda Califórnia - Henrique Sato.",NA,NA,"Arvoreta 1,5 m, botões. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL nº 36.532",NA,NA,NA,"Exsicatas","32424","auto",NA,NA,NA,NA,NA,"1",NA
"698","2019-12-09 17:31:04-03","UFPR","EFC","17449","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Simeoni, P.F.B.",NA,"2006","07","19","Brasil","Paraná","Quatro Barras","-49.2407","-25.4482","-49.2407","-25.4482","EFC017449",NA,"2008","01","31","Estrada velha graciosa","919","919","Arvoreta de sub-bosque __COMMOM_NAME__: imbira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-12-09 17:31:04-03","UFPR","EFC","15293","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cordeiro, J.; Völtz, R.R.","Völtz, R.R.; et al.","1101","2016","11","09","Brasil","Paraná","Guaratuba","-48.8936","-25.9264","-48.8936","-25.9264","EFC015293",NA,"2016","12","20","Trilha para o Pedra Branca do Araraquara","300","300","Arvoreta 3 m alt.; frutos vermelho-alaranjados; interior da Floresta Ombrófila Densa Submontana secundária. __COMMOM_NAME__: Embira-branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-12-09 17:31:04-03","UFPR","EFC","18371","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cruz, K.B.; Souza, I.","Cruz, K.B.; Souza, I.","24","2019","05","18","Brasil","Paraná","São José dos Pinhais","-49.150662","-25.692832","-49.150662","-25.692832","EFC018371",NA,"2019","06","17","Contenda","929","929","Arbusto 2,0 m de altura, subosque de Floresta. Frutos laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-12-09 17:31:04-03","UFPR","EFC","12816","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cordeiro, J.","Caxambu, M.G.","3602","2011","10","14","Brasil","Paraná","Tijucas do Sul","-49.3","-25.5014","-49.300","-25.5014","EFC012816",NA,"2013","01","01","Associação dos Professores da UFPR","857","857","arvoreta, ca. 4m, semi-ciófila. Frutos imaturos verdes e maduros alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-12-09 17:31:04-03","UFPR","EFC","2051","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Hatschbach, G.","Kuniyoshi, Y.S.; Ziller, S.R.","5388","1989","08","24","Brasil","Paraná","Pontal do Paraná","-48.3861","-25.5906","-48.3861","-25.5906","EFC002051",NA,"1991","03","05","Balneário Atami",NA,NA,"Solo orgânico. Caxetal em área de contato com restinga. __COMMOM_NAME__: Imbira, cipó-imbira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-12-09 17:31:04-03","UFPR","EFC","18374","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cruz, K.B.; Blum, C. T.","Cruz, K.B.","27","2019","03","03","Brasil","Paraná","Antonina","-48.70152778","-25.3133333333","-48.70152778","-25.3133333333","EFC018374",NA,"2019","06","18","Reserva Natural Guaricica - SPVS","5","5","Arbusto 1,5 m de altura, em bordadura de floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-12-09 17:31:04-03","UFPR","EFC","12818","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Barboza, E.","Caxambu, M.G.","4377","2012","11","09","Brasil","Paraná","Guarapuava","-51.1523","-25.2222","-51.1523","-25.2222","EFC012818",NA,"2013","01","01","Serra da Esperança - antiga estrada para","1236","1236","arvoreta ca.1,80m, semi-ciófila. Frutos maduros alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-10-15 09:54:06-03","UFPR","EFC","4301","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Hatschbach, G.","Roderjan, C.V.","1174","1994","03","03","Brasil","Paraná","Quatro Barras","-49.0036","-25.3887","-49.0036","-25.3887","EFC004301",NA,NA,NA,NA,"Morro Anhangava","1150","1150","Arvoreta 4 m frequente no interior da floresta montana, 1150 m s.n.m. __COMMOM_NAME__: embira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-12-09 17:31:04-03","UFPR","EFC","3023","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Hatschbach, G.","Ziller, S.R.; Bonatto, F.","243","1992","10","08","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC003023",NA,NA,NA,NA,"Rio Iraí",NA,NA,"Arbusto frequente, frutos __COMMOM_NAME__: Embira",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"707","2019-12-09 17:31:04-03","UFPR","EFC","9446","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Yasumuto, Y.; Breton, M.C.",NA,"1997","09","14","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"EFC009446",NA,NA,NA,NA,"Margem do Rio Tibagi",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"708","2019-12-09 17:31:04-03","UFPR","EFC","13276","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Völtz, R.R.","Völtz, R.R.","409","2013","06","22","Brasil","Paraná","Balsa Nova","-49.6583","-25.4679","-49.6583","-25.4679","EFC013276",NA,"2014","09","11","São Luis do Purunã","1150","1150","Arvoreta 5m alt.; flores e botões amarelo-esverdeados; planto com cheiro desagradável; borde de floresta secundária (capoeira). __COMMOM_NAME__: Embira-branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-12-09 17:31:04-03","UFPR","EFC","18630","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Souza, I.","Souza, I. et al.","581","2019","08","17","Brasil","Paraná","Morretes","-48.900422","-25.331992","-48.900422","-25.331992","EFC018630",NA,"2019","08","17","Caminho da Graciosa","860","860","Árvore 5 m, flores alvas, aromáticas, estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-12-09 17:31:04-03","UFPR","EFC","9677","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Pacheco, G.","Holsbach, B.A.V.D.A.","17","2002","09","12","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"EFC009677",NA,"2002","09","19","Barragem Piraquara II",NA,NA,"Árvore 6m, frequente em beira de rio, casca interna avermelhada. Frutos imaturos. __COMMOM_NAME__: embirão",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"711","2021-03-15 18:30:14-03","USP","SPF","13571","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.","Hoehne, W","Hoehne, W","s.n.","1945","02","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013571",NA,NA,NA,NA,"Parque do Estado",NA,NA,"Arbusto do campo.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"712","2019-11-13 11:32:27-03","USP","SPF","11168","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.","Hoehne, W","Hoehne, W","s.n.","1944","03","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011168",NA,NA,NA,NA,"Parque do Estado",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"713","2019-11-13 11:32:27-03","USP","SPF","200984","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Fiaschi, P","Fiaschi, P","3517","2011","01","22","Brasil","Espírito Santo","Santa Teresa","-40.548583","-18.964639","-40.548583","-18.964639","SPF00200984",NA,"2011",NA,NA,NA,"644","644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2021-03-15 18:30:14-03","USP","SPF","219328","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Pirani, JR","Junqueira, AB","208","2004","10","19","Brasil","São Paulo","Jundiaí","-46.965278","-23.231944","-46.965278","-23.231944","SPF00219328",NA,"2015",NA,NA,"Reserva Biológica Municipal da Serra do Japi, Trilha próxima ao reservatório de água do Departamento de Água e Esgoto (DAE).","983","983","Arbusto ca. 2,5 m alt. Folhas discolores, mais claras na face abaxial. Ramos jovens com indumento castanho. Eixo da inflorescência verde. Frutos verdes passando a amarelos e laranja quando maduros.; Floresta semidecídua, mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-13 11:32:27-03","USP","SPF","67011","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Rossi, L","Pirani, JR","2513","1989","10","21","Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00067011",NA,"1994","11","18","Serra da Mantiqueira, Entre Campos do Jordão e Piranguçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-13 11:32:27-03","USP","SPF","67012","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Rossi, L","Pirani, JR","2514","1989","10","21","Brasil","São Paulo",NA,NA,NA,NA,NA,"SPF00067012",NA,"1994","11","18","Serra da Mantiqueira, Entre Campos do Jordão e Piranguçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-13 11:32:27-03","USP","SPF","94040","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Pirani, JR","Ávila, NS","397","1994","09","14","Brasil","São Paulo","São Paulo","-46.716944","-23.818611","-46.716944","-23.818611","SPF00094040",NA,"2000",NA,NA,"Centro Paulus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-11-13 11:32:27-03","USP","SPF","98932","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Anônimo","Ávila, NS","397","1994","09","14","Brasil","São Paulo","São Paulo","-46.716944","-23.818611","-46.716944","-23.818611","SPF00098932",NA,NA,NA,NA,"Centro Paulus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2019-11-13 11:32:27-03","USP","SPF","79369","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Rossi, L","Simão-Bianchini, R","321","1992","06","03","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"SPF00079369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"720","2019-11-13 11:32:27-03","USP","SPF","153124","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Mota, RC","Mota, RC","1240","2001","10","09","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"SPF00153124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"721","2019-11-13 11:32:27-03","USP","SPF","114187","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Oliveira, VL","Santos, TS","s.n.","1994","09","21","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"SPF00114187",NA,"1995","02",NA,"Estação Ecológica do Tripuí",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"722","2019-11-13 11:32:27-03","USP","SPF","150281","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Tameirão Neto, E","Tameirão Neto, E","2981","1999","09","30","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"SPF00150281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"723","2019-11-13 11:32:27-03","USP","SPF","19447","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Hatschbach, G","Hatschbach, G","43176","1980","09","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"SPF00019447",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"724","2019-11-13 11:32:27-03","USP","SPF","38105","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Zappi, DC","Pirani, JR","957","1984","09","05","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"SPF00038105",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"725","2019-11-13 11:32:27-03","USP","SPF","65373","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Anônimo","Krapovickas, A","33628","1978","02","14","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"SPF00065373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"726","2019-11-13 11:32:27-03","USP","SPF","205485","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Estevan, DA","Estevan, DA","384","2004","07","23","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"SPF00205485",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"727","2019-11-13 11:32:27-03","USP","SPF","93533","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Pirani, JR","Pirani, JR","742","1983","07","25","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"SPF00093533",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"728","2019-11-13 11:32:27-03","USP","SPF","63386","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Simão-Bianchini, R","Mata, L","4","1989","08","23","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"SPF00063386",NA,"1989","09","15",NA,"1700","1700",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"729","2019-11-13 11:32:27-03","USP","SPF","98118","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Franco, GADC","Kawasaki, ML","599","1994","08","18","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00098118",NA,"1994","09","22","Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"730","2019-11-13 11:32:27-03","USP","SPF","105227","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Pirani, JR","Godoy, SAP","729","1995","08","15","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00105227",NA,"1998",NA,NA,"Parelheiros",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"731","2019-11-13 11:32:27-03","USP","SPF","168922","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Furlan, A","Furlan, A","727","1998","10","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00168922",NA,NA,NA,NA,"Sesc Interlagos.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-12-02 09:07:48-03","UNITINS","HUTO","5936","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dall'Agnol, R.F.","Dall'Agnol, R.F.","107","2009","08","05","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,"HUTO005936",NA,"2009","09","10","Estância Manain. Beira da trilha do mirante.",NA,NA,"Arvoreta com 2 m de altura. Cálice e corola verdes, estames amarelos.",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"733","2021-03-25 13:53:46-03","UNIVILLE","JOI","17337","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Farias, D.M.","Uller, H.F.; Klitzke, A.R.; Bollmann, G.O.","654","2016","08","06","Brasil","Santa Catarina","Anitápolis","-49.14","-27.9","49º8'24''W","27º54'0''S","JOI017337",NA,"2017","02","01","Rio das Pedras","554","554","Flores Verdes Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2021-03-25 13:53:46-03","UNIVILLE","JOI","17070","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Sobral, M.","Cadorin, T. J.; Clemes, S.M. & Oliveira, C.","173","2009","10","09","Brasil","Santa Catarina","Taió","-50.129444","-27.000278","50º7'46''W","27º0'1''S","JOI017070",NA,NA,NA,NA,"Passo manso, Fazenda Tarumã","812","812","Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2021-03-25 13:53:46-03","UNIVILLE","JOI","17006","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Gasper, A. L. de","Carneiro, F. E.","74","2011","07","15","Brasil","Santa Catarina","Santa Rosa de Lima","-49.138333","-28.070278","49º8'18''W","28º4'13''S","JOI017006",NA,"2011","08","04","PHC do Rio Chapéu - SC 431.","200","200","Flor amarela Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2021-03-25 13:53:46-03","UNIVILLE","JOI","18465","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Vieira, F.C.S.","Vieira, F.C.S.","2811","2018","01","20","Brasil","Santa Catarina","Joinville","-49.134167","-26.125278","49º8'3''W","26º7'31''S","JOI018465",NA,"2018","01","25","Campina dos Farias, sitio Surucuá. APA Dona Francisca","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2021-03-25 13:53:46-03","UNIVILLE","JOI","17005","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Oliveira, A. A. de","Korte, A.; Kniess, A.","736","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","-49.230556","-27.450278","49º13'50''W","27º27'1''S","JOI017005",NA,"2010","01","25","Rio Feijão","850","850","Habito: Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2021-03-25 13:53:46-03","UNIVILLE","JOI","10698","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","M. Verdi","M. Verdi & S. Dreveck","5759",NA,NA,NA,"Brasil","Santa Catarina","São Bento do Sul","-49.351667","-26.313056","49º21'6''W","26º18'47''S","JOI010698",NA,"2010","10","12","Rio dos Bugres - Estrada Saraiva - APA Rio Vermelho/Humbold",NA,NA,"Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2021-03-25 13:53:46-03","UNIVILLE","JOI","7108","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","G. Hatschbach","J.M. Silva","6042","2007","10","04","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"JOI007108",NA,"2008","01","01","Canhoeira da Mariquinha.",NA,NA,"; HABITAT: capão; HABITO: arbusto",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
