"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"191","2020-02-08 10:31:42-03","NBC","NL-BOTANY","L.1079842","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Unknown","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1079842","NL-L1079842",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae","Kw3502",NA,NA,NA
"192","2020-02-08 10:31:42-03","NBC","NL-BOTANY","L.2128274","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Rambo B","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2128274","NL-L2128274",NA,NA,NA,NA,"1949","10","07","Rio Grande do Sul, Parecí Velho pr. Caí.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"193","2020-02-08 10:31:42-03","NBC","NL-BOTANY","L.2128275","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Jánsson G","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2128275","NL-L2128275",NA,NA,NA,NA,"1914","05","18","Parana: Jaguariahyva, in silvula. *.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"194","2020-02-08 10:31:42-03","NBC","NL-BOTANY","L.2128276","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Fiebrig K","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2128276","NL-L2128276",NA,NA,NA,NA,"1902","09","29","Cordillera de Altos.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"195","2020-02-08 10:31:42-03","NBC","NL-BOTANY","L.4166763","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Kegler A","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L4166763","NL-L4166763",NA,NA,NA,NA,"1998","10","21","RS-Mun.Caxias do Sul-Criúva-Fundo Ouente.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4166763 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"196","2020-02-08 10:31:42-03","NBC","NL-BOTANY","U.1578522","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.","Pirani JR","Hoehne FC","Brazil","São Paulo",NA,"-46.633333","-23.55","-46.633333","-23.55",NA,NA,"NL-U1578522","NL-U1578522",NA,NA,NA,NA,"1937","09","15","Brasil, Cultivado no Jardim Botanico de São Pãulo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1578522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Sapindales",NA,NA,NA,NA,"Magnoliopsidae","U 0246262",NA,NA,NA
"197","2020-11-04 12:16:08-03","ESALQ","ESA","133022","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V. C.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Brasil","São Paulo","Piracicaba","-47.82526","-22.779246","-47.82526","-22.779246","544","544","ESA133022",NA,"2015","07","03","116.0","2015","07","03","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","Arbusto, ca. 2,4m, com apuijones no caule e ramos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 12:16:08-03","ESALQ","ESA","133636","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Cota, M. M. T.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Brasil","São Paulo","Nova Odessa","-47.28548","-22.75644","-47.28548","-22.75644","588","588","ESA133636",NA,"2015","07","01","832.0","2015","06","30","Instituto de Zootecnia. Interior de fragmento de Floresta Estacional Semidecidual degradada.","Árvore, ca. 10m. Botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:19:06-03","ESALQ","ESA","99974","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"Souza, V.C.","Romão, G.O.","Brasil","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"ESA099974","ESA099974",NA,NA,NA,"1025.0","2004","04","05",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA
"200","2020-11-04 11:19:06-03","ESALQ","ESA","134544","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Mansur, A.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Brasil","São Paulo","Nova Odessa","-47.28458","-22.75601","-47.28458","-22.75601","600","600","ESA134544",NA,"2015","07","21","846.0","2015","06","30","Instituto de Zootecnia. Floresta Estacional Semidecidual degradada.","Árvore. Botões verdes.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:19:06-03","ESALQ","ESA","130599","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","Brasil","São Paulo","Itupeva","-23.0657","-47.0488","-23.0657","-47.0488","663","663","ESA130599",NA,"2013",NA,NA,"35802.0","2013","02","18","Fragmento 5 (TAV). Floresta Estacional Semidecidual","Árvore",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:19:06-03","ESALQ","ESA","13188","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Pinto, M.M.","Brasil","São Paulo","Souzas",NA,NA,NA,NA,NA,NA,"ESA013188","ESA013188","2002","01","01","15077.0","1983","09","15",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 12:16:08-03","ESALQ","ESA","133121","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Brasil","São Paulo","Piracicaba","-47.82393","-22.7782","-47.82393","-22.7782","553","553","ESA133121",NA,"2015","07","09",NA,"2015","07","08","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:19:06-03","ESALQ","ESA","19563","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","Brasil","São Paulo","Cabreúva","-470.472",NA,"-470,472","-23,266,833",NA,NA,"ESA019563","ESA019563","2003","05","16","2182.0","1994","03","17","Mata da Casa Branca. Mata mesófila semidecídua.","Árvore, 12 m alt.; frutos imaturos verdes. Dossel.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 12:16:08-03","ESALQ","ESA","133297","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Rodrigues, R. R.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","Brasil","São Paulo","Mombuca","-47.6603","-2318.9","-47.6603","-2318.9",NA,NA,"ESA133297",NA,"2015","06","07","160.0","2015","06","07","Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.","Árvore, botões florais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 11:19:11-03","ESALQ","ESA","88152","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"Viani, R.A.G. et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA088152","ESA088152",NA,NA,NA,"336.0","2003","03","06",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"207","2020-11-04 11:19:06-03","ESALQ","ESA","31232","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Assis, M.A. et al.","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA031232","ESA031232","2002","01","01","582.0","1995","08","21",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"208","2020-11-04 11:19:06-03","ESALQ","ESA","12895","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Goldenberg, R.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA012895","ESA012895","2003","05","16",NA,"1989","09","29",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"209","2020-11-04 11:19:06-03","ESALQ","ESA","105196","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"Bernacci, L.C.","Brasil","Minas Gerais","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,"ESA105196","ESA105196",NA,NA,NA,"4468.0","2008","02","27",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA
"210","2020-11-04 11:19:06-03","ESALQ","ESA","62857","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"Kinupp, V.F.","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"ESA062857","ESA062857",NA,NA,NA,"210.0","1997","01","28",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA
"211","2020-11-04 11:19:06-03","ESALQ","ESA","36957","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Dias, A.T.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"ESA036957","ESA036957","2003","05","16",NA,"1995","08","31",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"212","2020-11-04 11:19:06-03","ESALQ","ESA","36914","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Dias, A.T. ; Paiva, M.R.C.","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"ESA036914","ESA036914","2003","05","16","63.0","1996","03","15",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"213","2020-11-04 11:19:06-03","ESALQ","ESA","36909","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Dias, A.T.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA036909","ESA036909","2003","05","16",NA,"1995","12","06",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"214","2020-11-04 11:19:11-03","ESALQ","ESA","85226","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, M.C.","Francisco, E.M. ; Pavão, O.C.","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"ESA085226","ESA085226","2000","01","01",NA,"1998","05","05",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA
"215","2020-11-04 11:19:06-03","ESALQ","ESA","102012","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"Tsuji, R.","Tsuji, R.","Brasil","Rio Grande do Sul","Manoel Viana","-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,"ESA102012","ESA102012","2007","03","03","1726.0","2007","03","03",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA
"216","2020-11-04 11:19:06-03","ESALQ","ESA","105652","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"M. Sobral","Verdi, M.","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"ESA105652","ESA105652","2008","04","01","258.0","2008","02","19",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA
"217","2020-11-04 11:19:06-03","ESALQ","ESA","27927","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Morellato, L.P. et al.","Brasil","São Paulo","Analândia","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"ESA027927","ESA027927","2002","01","01","1017.0","1995","08","22",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA
"218","2020-11-04 11:19:06-03","ESALQ","ESA","99203","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"Aguirre, G.H. et al.","Aguirre, G.H.","Brasil","São Paulo","Araras","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,"ESA099203","ESA099203",NA,NA,NA,"641.0","2007","03","23",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"22739","auto",NA,NA,NA,NA,NA
"219","2020-11-04 11:19:06-03","ESALQ","ESA","110076","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"Toniato, M.T.Z. ; Barreto, T.E.","Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA110076","ESA110076",NA,NA,NA,"72.0",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"220","2020-11-04 11:19:11-03","ESALQ","ESA","65986","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Gorenstein, M.R.","Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA065986","ESA065986","2003","05","16","5352.0","1999","06","01",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"221","2020-11-04 11:19:11-03","ESALQ","ESA","6658","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Rodrigues, R.R. ; Zandoval, J.A.","Brasil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA006658","ESA006658","2003","05","16","1476.0",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"12906","auto",NA,NA,NA,NA,NA
"222","2020-11-04 11:19:06-03","ESALQ","ESA","20506","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Tamashiro, J.Y. et al.","Brasil","São Paulo","Lençóis Paulista","-48.7999992370605","-22.5900001525879",NA,NA,NA,NA,"ESA020506","ESA020506",NA,NA,NA,"1128.0","1995","06","12",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"29915","auto",NA,NA,NA,NA,NA
"223","2020-11-04 11:19:06-03","ESALQ","ESA","30614","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Rozza, A.F.","Brasil","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA030614","ESA030614","2002","01","01","46.0","1995","06","08",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA
"224","2020-11-04 11:19:06-03","ESALQ","ESA","30616","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Rozza, A.F.","Brasil","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA030616","ESA030616","2002","01","01","148.0","1995","10","19",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA
"225","2020-11-04 11:19:06-03","ESALQ","ESA","30615","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Rozza, A.F.","Brasil","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA030615","ESA030615","2002","01","01","71.0","1995","07","27",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA
"226","2020-11-04 12:16:08-03","ESALQ","ESA","136146","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","A. Mansur","Scatigna, A.V.","Brasil","São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"ESA136146",NA,"2020","07","15","846.0","2015","07","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA
"227","2020-11-04 11:19:11-03","ESALQ","ESA","82572","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Costa, D.L.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA082572","ESA082572","2003","05","16","3.0","2002","11","15",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"228","2020-11-04 11:19:06-03","ESALQ","ESA","10128","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Barreto, K.D. ; Fernandes, G.D.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010128","ESA010128","2003","05","16","57.0","1993","02","12",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"229","2020-11-04 11:19:06-03","ESALQ","ESA","4368","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Catharino, E.L.M.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004368","ESA004368","2003","05","16","375.0","1985","04","25",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"230","2020-11-04 11:19:11-03","ESALQ","ESA","5949","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.",NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005949","ESA005949","2003","05","16","70.0","1989","07","27",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"231","2020-11-04 11:19:06-03","ESALQ","ESA","4367","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Catharino, E.L.M.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004367","ESA004367","2003","05","16","917.0","1986","09","16",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"232","2020-11-04 11:19:06-03","ESALQ","ESA","10381","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Barreto, K.D. et al.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010381","ESA010381","2003","05","16","271.0","1993","04","14",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"233","2020-11-04 11:19:06-03","ESALQ","ESA","10560","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Fernandes, G.D. ; Vitti, F.X.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010560","ESA010560","2003","05","16","293.0","1993","04","16",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"234","2020-11-04 11:19:06-03","ESALQ","ESA","10053","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Zandoval, J.A.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010053","ESA010053","2003","05","16","72.0","1986","03","11",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"235","2020-11-04 11:19:06-03","ESALQ","ESA","14990","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Ivanauskas, N.M.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA014990","ESA014990_1 ESA014990_2","2003","05","16","1.0","1992","04","10",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"236","2020-11-04 11:19:06-03","ESALQ","ESA","51084","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"Lima, A.D.","Lima, A.D. et al.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA051084","ESA051084",NA,NA,NA,NA,"2005","01","10",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"237","2020-11-04 11:19:11-03","ESALQ","ESA","63994","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Souza, V.C.","Bufo, L.V.B. ; Sabadim, P.C.","Brasil","São Paulo","Porto Feliz","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"ESA063994","ESA063994_1 ESA063994_2","2003","05","16","132.0",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19715","auto",NA,NA,NA,NA,NA
"238","2020-11-04 11:19:06-03","ESALQ","ESA","105525","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"Aguiar, O.T.","Aguiar, O.T.","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA105525","ESA105525","2002","03","17",NA,"2002","03","13",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"239","2020-11-04 11:19:06-03","ESALQ","ESA","26992","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Cardoso-Leite, E. ; Oliveira, A.","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA026992","ESA026992","2003","01","01","338.0","1994","03","06",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
