"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","locality","infraspecificEpithet","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber"
"105","2012-01-03 06:29:00-02","MO","MOBOT","2341089","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Bernadino S. Bertoni","Bertoni 4218","1949","South America","Argentina",NA,NA,NA,NA,"5","13","Misiones","Capital","Garupá",NA,"-55.83333","-27.48333",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2012-04-10 05:01:00-03","MO","MOBOT","2341105","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 4942","1950","South America","Argentina",NA,NA,NA,NA,"8","4","Misiones","Leandro N. Alem","San Martín",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2012-04-10 05:01:00-03","MO","MOBOT","2341125","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 4947","1950","South America","Argentina",NA,NA,NA,NA,"8","4","Misiones","Leandro N. Alem","San Martín",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2012-04-10 05:01:00-03","MO","MOBOT","2341133","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 434",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones","Libertador General San Martín","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-04-10 05:01:00-03","MO","MOBOT","2341152","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 499",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones","Libertador General San Martín","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2010-11-21 08:41:00-02","MO","MOBOT","2341173","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 4728","1947","South America","Argentina",NA,NA,NA,NA,"8","18","Misiones","San Ignacio","Santo Pipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2010-11-21 08:41:00-02","MO","MOBOT","2341191","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 4828","1947","South America","Argentina",NA,NA,NA,NA,"9","26","Misiones","San Ignacio","Santo Pipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-10-18 08:02:00-02","MO","MOBOT","2411813","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"F. M. Rodríguez","Rodríguez 514","1912","South America","Argentina",NA,NA,NA,NA,"8","15","Misiones","Candelaria","Santa Ana",NA,"-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2010-11-21 08:41:00-02","MO","MOBOT","2411831","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 5138","1947","South America","Argentina",NA,NA,NA,NA,"11","7","Misiones","San Ignacio","Santo Pipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2010-11-21 08:41:00-02","MO","MOBOT","2431029","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 6440","1948","South America","Argentina",NA,NA,NA,NA,"10","20","Misiones","San Ignacio","Colonia Corpus",NA,"-55.51666","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2013-01-28 05:13:00-02","MO","MOBOT","2445112","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Arenas, P.","Andres E. Johnson","Johnson 908","2001","South America","Argentina",NA,NA,NA,NA,"8","19","Misiones","General Manuel Belgrano","Reserva Vida Silvestre, Urugua-í, Ao. Sauer",NA,"-54.11666","-25.96666",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-07-31 05:57:00-03","MO","MOBOT","2445122","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"José E. Montes","Montes 9318","1950","South America","Argentina",NA,NA,NA,NA,"10","5","Misiones","Iguazú","Puerto Istueta, km 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2010-04-02 20:17:00-03","MO","MOBOT","2515357","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 13325","1976","South America","Paraguay",NA,NA,NA,NA,"9","6","Central",NA,"Capital, Pto. Itá Enramada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-07-31 05:57:00-03","MO","MOBOT","2515375","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Pirani, J. R.","José E. Montes","Montes 15877","1952","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Guairá",NA,"Iturbe",NA,"-56.45","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","2815989","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","T.M. Pedersen","Troels M. Pedersen","Pedersen 11951","1977","South America","Brazil",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"Succulent woodalnd on low, wert ground. Mun. Santo Angelo: Sâo Joâo Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-03-18 04:33:00-03","MO","MOBOT","2816093","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","R.Liesner (MO)","A.J.A. Bonpland","Bonpland 1207",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2009-12-04 16:52:00-02","MO","MOBOT","2816228","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","L.B. Smith","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19288","1968","South America","Brazil",NA,NA,NA,NA,"4","8","Paraná",NA,"Rio Tapera (mun. Laranjeiras do Sul) Nervura principal da folha avermelhada até a metade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2016-11-15 05:15:00-02","MO","MOBOT","2816286","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Antonio C. Krapovickas","Krapovickas 15847","1970","South America","Argentina",NA,NA,NA,NA,NA,NA,"Chaco","San Fernando","Resistencia, En bosque secundario, en el ampalme Puente Ruta 11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-08-23 04:12:00-03","MO","MOBOT","2816439","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Arturo E. Burkart","Burkart 22616","1961","South America","Argentina",NA,NA,NA,NA,NA,NA,"Entre Ríos","Uruguay","Concepción del Uruguay, arroyo La China.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2016-11-15 05:15:00-02","MO","MOBOT","2816510","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"David S. Seigler|Antonio C. Krapovickas|C. Krapovickas|J. Seigler","Seigler 10136","1976","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes",NA,"Pasco de la Patria, Arroyo San Juan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-03-27 11:51:00-03","MO","MOBOT","2816634","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Aurelio Schinini|et al.","Schinini Cacace 11824","1975","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Mercedes","75 Km N de Mercedes, Laguna Trin, Ea. Culantrillar, Selva en galería de arroyo con mirtaceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-12-04 16:52:00-02","MO","MOBOT","2816758","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","J.R. Pirani","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 20493","1968","South America","Brazil",NA,NA,NA,NA,"12","5","Paraná",NA,"Rod. Br 277, rio das Mortes (mun. Guarapuava). Do Araucarieto., junto a rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2010-01-29 20:52:00-02","MO","MOBOT","2816957","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Susan Verhoek","W.G. Herter","Herter 1034","1927","South America","Uruguay",NA,NA,NA,NA,"11","21","Paysandú",NA,"Paysandu. Silv. rip. argill., sicc., soli exp.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2016-11-15 05:15:00-02","MO","MOBOT","2817120","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15831","1970","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Capital","5 Km E de Laguna Brava, En bosque chaqueño,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-04-06 14:32:00-03","MO","MOBOT","2818090","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","R.L. Liesner","Bruno E. Irgang|et al.","Irgang 92762","1984","South America","Brazil",NA,NA,NA,NA,"9","28",NA,NA,"Estrada Quaraí-Jarau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-03-23 08:45:00-03","MO","MOBOT","3400868","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","S. G. Tressens","Sara G. Tressens|Rafael Medina|Aurelio Schinini|J. Soler Llinas","Tressens 5264","1995","South America","Argentina",NA,NA,NA,NA,"8","15","Corrientes","Mercedes","Ea Rincon de Capi Vari, 71 km NE de Mercedas",NA,"-57.8333333","-28.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2010-05-04 09:58:00-03","MO","MOBOT","3466358","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"José E. Montes","Montes 15413","1951","South America","Argentina",NA,NA,NA,NA,"8","1","Misiones","San Pedro","Caharrague",NA,NA,NA,NA,NA,NA,"175.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2009-07-17 07:39:00-03","MO","MOBOT","2817000","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii macrophylla","Chodat & Hassl.","J.R. Pirani","Émile Hassler","Hassler 11792","1913","South America","Paraguay",NA,NA,NA,NA,"1",NA,NA,NA,"Prope Sapucay.","macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-07-17 07:39:00-03","MO","MOBOT","2817072","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii macrophylla","Chodat & Hassl.","J.R. Pirani","Émile Hassler","Hassler 11792a","1913","South America","Paraguay",NA,NA,NA,NA,"1",NA,NA,NA,"Prope Sapucay.","macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-07-17 07:39:00-03","MO","MOBOT","2817087","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii macrophylla","Chodat & Hassl.","J.R. Pirani","Émile Hassler","Hassler 12801","1913","South America","Paraguay",NA,NA,NA,NA,"12",NA,NA,NA,"In regione lacus Ypacaray","macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-07-17 07:39:00-03","MO","MOBOT","2817114","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii macrophylla","Chodat & Hassl.",NA,"Émile Hassler","Hassler 3025",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2012-04-10 05:01:00-03","MO","MOBOT","2228387","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Elena Schwindt","Schwindt 1952","1949","South America","Argentina",NA,NA,NA,NA,"7","7","Misiones",NA,"Santa Teresa",NA,"-54.58333","-26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2010-11-21 08:41:00-02","MO","MOBOT","2441352","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"G.J. Schwarz","Schwarz 8024","1949","South America","Argentina",NA,NA,NA,NA,"8","12","Misiones",NA,"Puesto Polana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-22 14:19:08-03","UNESP-IBILCE","SJRP","21671","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planchon","M.C. Dias","F. Chagas e Silva",NA,NA,"América do Sul","Brasil",NA,"Arbusto 3 m, botão floral vermelho, flores cremes;",NA,NA,NA,NA,"Paraná","Leópolis","rio tangará",NA,"-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,"22638","auto","Magnoliopsida",NA,NA,NA
"139","2019-03-29 10:41:42-03","UFSM","HDCF","6155","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch","Longhi, S. J.","Andriollo, D. D.",NA,"2010","América","Brasil",NA,"Com flor",NA,NA,"07","07","Rio Grande do Sul","Ijuí",NA,NA,"-53.9146995544434","-28.3878002166748","2010",NA,NA,NA,NA,"07","10","36807","auto",NA,NA,NA,NA
"140","2019-03-29 10:41:42-03","UFSM","HDCF","5866","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch","Sobral, M.","Krewer, C.",NA,"2001","América","Brasil",NA,"Inventário Florestal, carta 01, parcela 14, árvore 01, capoeira (regeneração)",NA,NA,"01","30","Rio Grande do Sul","Três de Maio",NA,NA,"-54.2400016784668","-27.7733001708984","2002",NA,NA,NA,NA,"05","28","20619","auto",NA,NA,NA,NA
"141","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3261","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, M.G.","Sekine, E.S.; et al.; et al.","176","2009",NA,"Brasil",NA,"Arbusto ca. 3 m, semi-ciófilo. Flores com cálice vermelho r corola alvo-avermelhada. - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Submontana.",NA,NA,"06","15","Paraná","Nova Aurora","Propriedade do Sr. David Ezuel Gurski",NA,"-53.190008","-24.5339","2009","-53.190008","-24.5339","274","274","06","23",NA,NA,NA,NA,NA,NA
"142","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3162","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6828","2015",NA,"Brasil",NA,"Arbusto ca. 2 m, semi-ciófila. Frutos imaturos verdes a avermelhados. - Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,"08","27","Paraná","Mato Rico","Estação Ecológica Municipal Colombo",NA,"-52.242236","-24.746964","2015","-52.242236","-24.746964","731","731","10","08",NA,NA,NA,NA,NA,NA
"143","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3659","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marinero, F.","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","929","2015",NA,"Brasil",NA,"Arbusto, 2,5m, flores amarelas e brácteas vermelhas. Floresta Estacional Semidecidual.",NA,NA,"08","06","Paraná","Nova Cantu","PCH Cantu 2, área de supressão do futuro reservatório",NA,"-52.435833","-24.7325","2015","-52.435833","-24.7325","420","420","10","02",NA,NA,NA,NA,NA,NA
"144","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3044","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6683","2015",NA,"Brasil",NA,"Arbusto heliófito, armado com espinhos. Botões florais avermelhados. - Relevo: ondulado.",NA,NA,"08","05","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen",NA,"-51.953906","-24.372517","2015","-51.953906","-24.372517","610","610","09","23",NA,NA,NA,NA,NA,NA
"145","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3129","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Cordeiro, J.; Martin, V.C.","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2881","2009",NA,"Brasil",NA,"Arvoreta semi-ciófila, ca. 3,5 m, armada com espinhos nas axilas das folhas. Frutos imaturos verdes e maduros negros. - Relevo: ondulado - Vegetação: Floresta Ombrófila Mista Montana.",NA,NA,"11","13","Paraná","Turvo","Arredores",NA,"-51.525569","-25.040003","2010","-51.525569","-25.040003","1002","1002",NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-09-12 14:48:35-03","UNIOESTE","UNOP","3173","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, M.G.","Silva, A.R.; Caxambu, M.G.; Caxambu, M.G.","424","2007",NA,"Brasil",NA,"Arbusto ca. 2 m, ripário, com botões florais avermelhados e pétalas de coloração creme. - Relevo: ondulado.",NA,NA,"08","03","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA).",NA,"-52.331111","-24.103619","2007","-52.331111","-24.103619","570","570","08","28",NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:10:26-03","INPA","INPA","224996","S","Plantae","Dicotyledon Com-Clade","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Marques, JN","Sá, KLVR de","44","2000","Southern America","Brasil",NA,NA,"INPA0224996","INPA0224996 INPA0224996_e","10","09","Paraná","Leópolis","Sítio São Francisco, borda da mata ao lado do rio Tangará.",NA,"-50.7510986328125","-23.0799999237061","2008",NA,NA,NA,NA,"05","16","22638","auto",NA,NA,NA,NA
"148","2020-08-31 09:10:26-03","INPA","INPA","114375","S","Plantae","Dicotyledon Com-Clade","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Schinini, A","21656","1981","Southern America","Argentina",NA,NA,"INPA0114375","INPA0114375 INPA0114375_e","11","12","Corrientes","Curuzú Cuatiá","Corrientes, Ayo Avalos, 31 Km S de Perugorría.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-09 21:48:55-03","UNICENTRO","HUCO","1380","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Blum, C.T.","Blum, C.T.; Costa, J.M.; Jaster, C.B.; Costa, J.M.; Jaster, C.B.","s.n.","2002",NA,"Brasil",NA,"Fruto vermelho; DESC: Fruto vermelho","HUCO001380",NA,"09","28","Paraná","Candói","Encontro dos Rios Candói e Caracu",NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA
"150","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3485","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"E.M. Francisco; et al.; et al.","s.n.","1998",NA,"Brasil",NA,"FUEL : 22.259.; com fruto cor verde, vermelho; mata ciliar, arbusto; HABITAT: mata ciliar, arbusto; DESC: com fruto cor verde, vermelho","HUCO003485",NA,"10","02","Paraná","Leópolis","Rio Congonhas",NA,"-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA
"151","2021-01-09 21:48:55-03","UNICENTRO","HUCO","7283","S","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Lima, F. .F.","Lima, F. .F.","s.n.","2016",NA,"Brasil",NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,"09","14","Paraná","Rio Bonito do Iguaçu",NA,NA,"-52.5257987976074","-25.4906005859375","2016",NA,NA,NA,NA,NA,NA,"26511","auto",NA,NA,NA,NA
"152","2019-07-31 14:33:24-03","CPATSA","HTSA","3919","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,"D.A. Estevan","238","2003",NA,"Brasil",NA,"Arbusto 1,5 m; botões vermelhos; flores vermelhas e creme; com espinhos. Fragmento 32; mata ciliar do Rio Taquara.",NA,NA,"07","17","Paraná","Londrina","Fazenda Figueira Paiquerê",NA,"-51.632222","-23.902222",NA,"-51.632222","-23.902222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-15 09:54:06-03","UFPR","EFC","18681","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Cruz, K.B.","Cruz, K.B.; Gomes, T. C.; Feldmann, P. P.","79","2019",NA,"Brasil",NA,"Arbusto de 3,0 m em sub-bosque de floresta em estágio médio de conservação","EFC018681",NA,"10","11","Paraná","Turvo","Terra Indígena Marrecas",NA,"-51.44726","-25.01723","2019","-51.44726","-25.01723","968","968","11","21",NA,NA,NA,NA,NA,NA
"154","2021-03-15 18:30:05-03","USP","SPF","185067","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Lovato, MC","Estevan, DA","238","2003",NA,"Brasil",NA,"Arbusto 1.5 m; botões vermelhos; flores vermelhas e creme; com espinhos. Fragmento 32.","SPF00185067",NA,"07","17","Paraná","Londrina","Fazenda Figueira-Paiqueré. Mata ciliar do Rio Taquara.",NA,"-50.975556","-23.540833","2003","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 18:30:05-03","USP","SPF","198231","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Caxambu, MG","Silva, AR","424","2007",NA,"Brasil",NA,"Arbusto 2.0 m de alt. Botões florais avermelhados e pétalas creme.","SPF00198231",NA,"07","03","Paraná","Campo Mourão","Parque Estadual Lago Azul, Ripária.",NA,"-52.331111","-24.103694","2007","-52.331111","-24.103694","570","570","07","28",NA,NA,NA,NA,NA,NA
"156","2021-03-15 18:30:05-03","USP","SPF","198232","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Pirani, JR","Costa, LC",NA,"2005",NA,"Brasil",NA,"Arbusto. Flor vermelha. Espinhos abundantes.","SPF00198232",NA,"07","27","Mato Grosso do Sul","Corumbá","Chaco próximo à cidade.",NA,"-57.6533012390137","-19.0091991424561","2010",NA,NA,NA,NA,"06","23","295160","auto",NA,NA,NA,NA
"157","2021-03-15 18:30:05-03","USP","SPF","153381","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.","Hatschbach, G","Hatschbach, G","72435","2001",NA,"Brasil",NA,"Árvore 4 m.","SPF00153381",NA,"09","20","Paraná","Candói","Fazenda Porteira Branca. Vale do Rio Carvenoso. Floresta do vale do rio.",NA,"-52.0558013916016","-25.5722007751465","2001",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA
"158","2019-10-07 09:37:17-03","UEFS","HUEFS","140839","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Estevan, D.A.","238","2003",NA,"Brasil",NA,"Mata ciliar do rio Taquara.","HUEFS0140839","HUEFS0140839","07","17","Paraná","Londrina","Fazenda Figueira -Paiquerê.",NA,"-50.975556","-23.540833",NA,"50W58'32''","23S32'27''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"159","2019-10-07 09:37:17-03","UEFS","HUEFS","64841","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Simaroubaceae","Castela","tweedii","Castela tweedii","Planch.",NA,"Hatschbach, G.","72435","2001",NA,"Brasil",NA,NA,"HUEFS0064841","HUEFS0064841","09","20","Paraná","Candói","Fazenda Porteira Branca, vale do Rio Cavernoso. Floresta do vale do Rio Cavernoso.",NA,"-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,NA,"42664","auto","Rosanae",NA,NA,NA
"160","2019-09-05 16:19:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Castela","tweedii","Castela tweedii",NA,NA,"P. G. Lorentz",NA,"1875","South America","Uruguay",NA,NA,NA,NA,"10","30",NA,NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA
