"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","coordinatePrecision","geoFlag","recordNumber","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"3099","2021-03-22 16:23:02-03","FEPAGRO","BLA","15053","PreservedSpecimen","Plantae","Commelinaceae","Commelina","robusta","Commelina robusta","Kunth","H. Torres",NA,NA,NA,"H. Torres; V. M. Chemale & L. A. Arzivenco","1976","12","16","Brasil","Rio Grande do Sul","Alpestre","-53.0349998474121","-27.2488994598389",NA,NA,NA,NA,NA,"BLA015053",NA,"18725","auto",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3100","2020-04-30 16:06:33-03","UFMT","CNMT","1216","S","Plantae","Commelinaceae","Murdannia","nudiflora","Murdannia nudiflora","(L.) Brenan","Pellegrini, M.O.O.","2015","10","19","Engels, M.E.; Silva, C.A.; Abdo, M.S.A.;Silva, C.G.; Dias, D.C.","2015","04","07","Brasil","Mato Grosso","Itaúba","-55.370833","-11.0225","55°22'15W","11°01'21S","272","272","Terrícola em área úmida as margens do rio Teles Pires. Flores roseas.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°2475","CNMT001216","Resgate da FLORA da UHE Colíder. Lote F de Supressão.",NA,NA,"3195",NA,NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"3101","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","429","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.","Porto, M.L.","1973",NA,NA,"Lindeman, J.C.","1972","12",NA,"Brasil","Rio Grande do Sul","Canela","-50.854669","-29.311825","-50,854669","-29,311825","670","670","parque; trans. 6-13; ICN 21738","HAS0000429","Parque do Caracol - 8 km N de Canela, Parque Estadual",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3102","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","9629","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.","Zanette, V.C.","1980","11",NA,"Oliveira, M.","1978","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"HAS0009629","Morro Santana","29946","auto","s.n.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3103","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","23828","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.",NA,NA,NA,NA,"Ramos, R.D.","1987","12",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"No interior da mata de restinga, erva com inflorescência amarela.","HAS0023828","Parque Estaduas de Itapuã, Praia de Fora","41667","auto","222",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3104","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","23265","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.","Ramos, R.D.","1988","03",NA,"Strehl, T.","1987","10",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"No interior da mata de restinga, erva com inflorescência amarela e folhas longas.","HAS0023265","Parque Estaduas de Itapuã, Praia de Fora","41667","auto","871",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3105","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67565","PreservedSpecimen","Plantae","Commelinaceae","Commelina","monticola","Commelina monticola var. vestita","(Seub.) C.B.Clarke","Mattos, J.","1971",NA,NA,"Mattos, J.","1965","05",NA,"Brasil","São Paulo","Mogí-Guaçú",NA,NA,NA,NA,NA,NA,"Na mata ciliar, do rio Mogí-Guaçú.","HAS0067565","Perto de Pádua Sales, Reserva Florestal (Fazenda Campininha)",NA,NA,"12237",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"var. vestita",NA,NA,NA,NA
"3106","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67565","PreservedSpecimen","Plantae","Commelinaceae","Commelina","monticola","Commelina monticola var. vestita","(Seub.) C.B.Clarke","Mattos, J.","1971",NA,NA,"Mattos, J.","1965","05",NA,"Brasil","São Paulo","Mogí-Guaçú",NA,NA,NA,NA,NA,NA,"Na mata ciliar, do rio Mogí-Guaçú.","HAS0067565","Perto de Pádua Sales, Reserva Florestal (Fazenda Campininha)",NA,NA,"12237",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"var. vestita",NA,NA,NA,NA
"3107","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67570","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1986","07",NA,"Brasil","Rio Grande do Sul","Santa Cruz",NA,NA,NA,NA,NA,NA,"No campo sujo.","HAS0067570","No trecho para Passo Sobrado",NA,NA,"30549",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3108","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67577","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1986","11",NA,"Brasil","Rio Grande do Sul","Cerca de 10 km de Guaíba",NA,NA,NA,NA,NA,NA,"Num capãozinho. Em lugar semi-sombreado. Flores azuis.","HAS0067577","Na rodovia Pelotas - Porto Alegre",NA,NA,"29831",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3109","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67638","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1980","03",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)",NA,NA,NA,NA,NA,NA,"Na mata.","HAS0067638","Parque Estadual do Turvo, no Salto do Yucunã",NA,NA,"21312",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3110","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67650","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1980","03",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)",NA,NA,NA,NA,NA,NA,"Na mata. Flores azuis.","HAS0067650","Parque Estadual do Turvo, na estrada para Porto Garcia",NA,NA,"21469",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3111","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67634","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1977","05",NA,"Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"No bordo da mata,em lugar úmido. Flores azuis.","HAS0067634","Estação Fitotécnica de Maquiné","27350","auto","17148",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3112","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67831","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Mattos, J.","1960","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Margem do açude.","HAS0067831","Morro Santana","29946","auto","540",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3113","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67653","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Silveira, N.","1985","02",NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"No mato. Flores azuis.","HAS0067653","Bela Vista","25762","auto","2198",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3114","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67629","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Frosi, R.","1984","06",NA,"Brasil","Rio Grande do Sul","Tapes","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"No bordo do capão. Lugar úmido.","HAS0067629","Na beira do Arroio Teixeira, cerca de 15 km da cidade","25762","auto","92",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3115","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67652","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Frosi, R.","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores azuis.","HAS0067652","Na Cova Funda, margem da BR 101","20837","auto","437",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3116","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67592","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores passadas.","HAS0067592","No morro da Itapeva, próximo a praia","20837","auto","1464",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3117","2020-08-26 10:48:31-03","MCN-FZBRS","HAS","67575","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2015","12","09","Bassan, M.","1986","09",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Local úmido.","HAS0067575","Rondinha Nova, Arroio do Sal","20837","auto","690",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3118","2021-04-05 12:32:03-03","UNIVASF","HVASF","12271","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","R.C. Barreto","2012","05","11","V.M. Cotarelli","2011","07","22","Brasil","Bahia","Sento Sé",NA,NA,"9999.000000","9999.000000","474","474","Macrófita aquática anfíbia, flores azuis.","HVASF012271","Parque Nacional Boqueirão da Onça, Brejo da Martinha",NA,NA,"989",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3119","2021-04-05 12:32:03-03","UNIVASF","HVASF","11935","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm.f.","R.C. Barreto","2012","05","11","K.M.M.S. Xavier","2011","06","23","Brasil","Pernambuco","Petrolina","-40.497888","-9.404666","-40.497888","-9.404666","357","357","Erva ocasional ca. de 1m de comp. Folhas alternas. Flores azuis com brácteas verdes.","HVASF011935","Orla, Portal do Rio São Francisco",NA,NA,"29",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3120","2021-04-05 12:32:03-03","UNIVASF","HVASF","13546","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","V.M. Cotarelli","2011","11","23","Brasil","Pernambuco","Custódia","-37.605888","-8.163333","-37.605888","-8.163333","509","509","Erva ca. de 20cm alt., flores vistosas com pétalas azuis e estames amarelos","HVASF013546","Lote 11, lajedo próximo a margem do canal transposição",NA,NA,"1142",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3121","2021-04-05 12:32:03-03","UNIVASF","HVASF","3583","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Marcondes Oliveira","2008","10","11","Marcondes Oliveira","2008","10","11","Brasil","Pernambuco","Saloá","-36.785","-9.001666","-36.785000","-9.001666","1065","1065","erva. Flores azuis. Freqüente.","HVASF003583","RRPN Fazenda Brejo, Brejo de Altitude",NA,NA,"3667",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3122","2021-04-05 12:32:03-03","UNIVASF","HVASF","19819","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Marcondes Oliveira","2011","04","10","M.V. Meiado","2011","04","10","Brasil","Pernambuco","Salgueiro","-39.204444","-8.050277","-39.204444","-8.050277","426","426","Herbácea com flor azul/lilás. Coleta realizada durante o Curso de Campo de Ecologia da Caatinga de 2011.","HVASF019819","Lote 3. Próximo à Serra da Extrema",NA,NA,"555",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3123","2021-04-05 12:32:03-03","UNIVASF","HVASF","21879","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","D.P. Souza","2014","01","13","D.S. Fernandes","2013","12","18","Brasil","Bahia","Sento Sé",NA,NA,"9999.000000","9999.000000","986","986","Arbusto ca. de 1,5 m alt., flor solitária azul.","HVASF021879","Área proposta do Parque Nacional Boqueirão da Onça, Cachoeira do Povoado Alegre, conhecida como Cachoeira do Zé Leite",NA,NA,"117",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3124","2021-04-05 12:32:03-03","UNIVASF","HVASF","15863","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","E.V.R. Ferreira","2012","08","14","C.R.S. Oliveira","2012","07","04","Brasil","Pernambuco","Buíque","-37.22975","-8.553777","-37.229750","-8.553777","992","992","Erva prostada. Caule discolor. Flor azul.","HVASF015863","Parque Nacional do Vale do Catimbau, trilha de acesso à Loca da Cinza.",NA,NA,"357","HVASF015863_v01 HVASF015863_v02",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3125","2021-04-05 12:32:03-03","UNIVASF","HVASF","2958","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","V.D. Silva","2009","01","28","Brasil","Pernambuco","Floresta","-38.270388","-8.687611","-38.270388","-8.687611","408","408","Erva. Caule esverdeado. Flores com pétalas azuis, anteras amarelas, estigma roseo, substância pegajosa entre as brácteas. Frutos esverdeados.","HVASF002958","Trecho do canal da transposição",NA,NA,"52",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3126","2021-04-05 12:32:03-03","UNIVASF","HVASF","3772","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","Marcondes Oliveira","2009","03","01","Brasil","Pernambuco","Floresta","-38.280638","-8.698833","-38.280638","-8.698833","385","385","erva. Caule esverdeado. Flores azuis. Freqüente.","HVASF003772","Projeto de Transposição do São Francisco, Reservatório Braúnas, próximo a curso de rio",NA,NA,"3856",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3127","2021-04-05 12:32:03-03","UNIVASF","HVASF","11209","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","Marcondes Oliveira","2011","03","25","Brasil","Pernambuco","Cabrobó","-39.469027","-8.492","-39.469027","-8.492000","350","350","Erva terrestre. Folhas suculentas. Flores azuis. Freqüente.","HVASF011209","Projeto de Transposição do São Francisco, VPR Captação, Lote 1. Caatinga arbustivo-arbórea densa. Solo argiloso.",NA,NA,"5591",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3128","2021-04-05 12:32:03-03","UNIVASF","HVASF","11446","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","F.F.S. Silva","2011","04","10","Brasil","Pernambuco","Salgueiro","-39.204277","-8.102194","-39.204277","-8.102194","454","454","Erva, ca.: 0.3m alt. Flor azul.","HVASF011446","Reservatório Negreiros",NA,NA,"272",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3129","2021-04-05 12:32:03-03","UNIVASF","HVASF","12807","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","F.A. Basso","2011","04","08","Brasil","Ceará","Jati","-39.017747","-7.701897","-39.017747","-7.701897","494","494","Erva com 50 cm de altura, flores amarelas","HVASF012807","Reservatório Jati, lote 3.",NA,NA,"32",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3130","2021-04-05 12:32:03-03","UNIVASF","HVASF","10769","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","M.V. Meiado","2011","02","16","Brasil","Pernambuco","Sertânia","-37.273805","-8.033472","-37.273805","-8.033472","595","595","#","HVASF010769","Lote 12",NA,NA,"389",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3131","2021-04-05 12:32:03-03","UNIVASF","HVASF","1286","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","1997","05","15","J.A. Siqueira Filho","1997","04","24","Brasil","Pernambuco","Maraial","-35.760583","-8.834986","-35.760583","-8.834986","260","260","Erva ca. 40cm, em meio a uma densa população de Stylosanthes na Ilha dos Carneiros; Flores azuis com as partes reprodutivas amarelas; visitadas por Apis mellifera. Às 10:30 as flores começam a murchar. Ocasional, em solo arenoso.","HVASF001286","Engenho Curtume",NA,NA,"528",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3132","2021-04-05 12:32:03-03","UNIVASF","HVASF","11262","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","Marcondes Oliveira","2011","04","10","Brasil","Pernambuco","Salgueiro","-39.203944","-8.103527","-39.203944","-8.103527","449","449","Herbácea. Flores azuis. Frequente.","HVASF011262","Próximo a Serra da Extrema. Caatinga arbóreo-arbustiva densa. Solo arenoso.",NA,NA,"5614",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3133","2021-04-05 12:32:03-03","UNIVASF","HVASF","10886","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","F.F.S. Silva","2011","01","19","Brasil","Paraíba","Cajazeiras","-38.609133","-7.049016","-38.609133","-7.049016","584","584","Erva. Folhas simples, alternas e pilosas. Flor bráctea, com pétala lilás brilhosa e estigma amarelo. (Foto)","HVASF010886","Lote 7",NA,NA,"130","HVASF010886_v01 HVASF010886_v02",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3134","2021-04-05 12:32:03-03","UNIVASF","HVASF","7839","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","D. Araújo","2010","01","20","Brasil","Pernambuco","Cabrobó","-39.454888","-8.545305","-39.454888","-8.545305","331","331","Erva escandente. Flores lilás.","HVASF007839","Lote 1, próximo ao ponto de captação no Rio S. Francisco",NA,NA,"1152",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3135","2021-04-05 12:32:03-03","UNIVASF","HVASF","23472","PreservedSpecimen","Plantae","Commelinaceae","Commelina","cf. obliqua","Commelina cf. obliqua","Vahl","J.A. Siqueira Filho","2018","03","27","J.A. Siqueira Filho","2018","03","27","Brasil","Bahia","Barreiras","-45.430666","-11.888583","-45.430666","-11.888583","580","580","Erva ca. 30 cm alt., flores azuis.","HVASF023472","Rio de Janeiro, nos arredores da Cachoeira do Redondo",NA,NA,"4039","HVASF023472_v01 HVASF023472_v02",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3136","2021-04-05 12:32:03-03","UNIVASF","HVASF","7753","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","D. Araújo","2010","01","14","Brasil","Pernambuco","Parnamirim","-39.479138","-8.126333","-39.479138","-8.126333","490","490","Erva escandente. Flores roxas.","HVASF007753","Caminho para a Serra de Monte Santo",NA,NA,"1066","HVASF007753_v01",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3137","2021-04-05 12:32:03-03","UNIVASF","HVASF","7863","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","D. Araújo","2010","02","03","Brasil","Pernambuco","Custódia","-37.625138","-8.124694","-37.625138","-8.124694","532","532","Erva escandente. Flores lilás.","HVASF007863","Lote 11, Estrada entre o cemitério e o canal do PISF",NA,NA,"1176","HVASF007863_v01",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3138","2021-04-05 12:32:03-03","UNIVASF","HVASF","3112","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","J.G. Carvalho-Sobrinho","2009","02","18","Brasil","Ceará","Jati","-38.97625","-7.722694","-38.976250","-7.722694","511","511","Erva prostrada, ca. 25 cm alt. Pétalas azuladas, anteras amarelas. OBS.: Fotos.","HVASF003112","estrada para São José do Belmonte (PB). Caatinga arbórea. Solo arenoso vermelho.",NA,NA,"1963",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3139","2021-04-05 12:32:03-03","UNIVASF","HVASF","20055","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","V.M. Cotarelli","2013","05","14","V.M. Cotarelli","2013","05","14","Brasil","Pernambuco","Custódia","-37.697805","-8.204577","-37.697805","-8.204577","434","434","Erva ca. de 20am alt. Flores apicais azuis","HVASF020055","Lote 10. Estrada formada pela área de influência da linha de transmissão de alta tensão que acompanha o canal do PISF",NA,NA,"2528",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3140","2021-04-05 12:32:03-03","UNIVASF","HVASF","8069","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","R.C. Barreto","2012","05","11","D. Araújo","2010","04","24","Brasil","Paraíba","Monteiro","-37.228416","-7.876527","-37.228416","-7.876527","702","702","Erva escandente. Flores lilás.","HVASF008069","Sitio Olho d'água dos silva. Propriedade do Sr. Zé de Buá",NA,NA,"1473",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"3141","2021-04-05 12:32:03-03","UNIVASF","HVASF","19907","PreservedSpecimen","Plantae","Commelinaceae","Commelina","cf. obliqua","Commelina cf. obliqua","Vahl","F.F.S. Silva","2013","04","25","F.F.S. Silva","2013","04","16","Brasil","Ceará","Jati","-39.001444","-7.707111","-39.001444","-7.707111","493","493","Erva ca. 0,15m alt. Folhas simples e pilosas. Flor bráctea, com pétala lilás brilhosa e estigma amarelo.","HVASF019907","Barragem do reservatório Jati",NA,NA,"770","HVASF019907_v01 HVASF019907_v02 HVASF019907_v03 HVASF019907_v04",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
