"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"144","2020-12-21 16:31:32-03","MBM","MBM","21894","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Koczicki, C.","65","1968","02","22","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM021894","MBM021894",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:31:32-03","MBM","MBM","231151","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cruz, J.M.; Poliquesi, C.B.; Cruz, J.M.; Poliquesi, C.B.","192",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM231151","MBM231151",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:31:32-03","MBM","MBM","231152","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","2135",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM231152","MBM231152",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:31:32-03","MBM","MBM","338893","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Sobral, M.","2008","01","02","Marchett, F.","674","2007","11","11","Brazil","Rio Grande do Sul","Mostardas","Lagoa Barro Solidão","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Campo úmido","MBM338893","MBM338893",NA,NA,"Southern America",NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:31:32-03","MBM","MBM","153618","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","5434","1987","03",NA,"Brazil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,NA,"MBM153618","MBM153618",NA,NA,"Southern America",NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:31:32-03","MBM","MBM","161516","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","957","1992","11","19","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM161516","MBM161516",NA,NA,"Southern America",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:31:32-03","MBM","MBM","251297","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","1714","1999","12","28","Brazil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo a torre de rádio","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"MBM251297","MBM251297",NA,NA,"Southern America",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:31:32-03","MBM","MBM","130626","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","4174","1987","01","11","Brazil","Santa Catarina","Timbé do Sul","BR-285, Serra da Roconha","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,"MBM130626","MBM130626",NA,NA,"Southern America",NA,"15081","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:31:32-03","MBM","MBM","228196","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","8112",NA,NA,NA,"Brazil","Santa Catarina","Urubici","Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM228196","MBM228196",NA,NA,"Southern America",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:31:32-03","MBM","MBM","31649","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Kummrow, R.","570","1974","06","01","Brazil","Paraná","Tijucas do Sul","Serra do Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM031649","MBM031649",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:31:32-03","MBM","MBM","279141","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Fromm-Trinta, E.",NA,NA,NA,"Confucio, U.","9433","1970","10","01","Brazil","Minas Gerais",NA,"Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"MBM279141","MBM279141",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:31:32-03","MBM","MBM","233055","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Santos, E.P.",NA,NA,NA,"Santos, E.P.; et al.; et al.","375",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM233055","MBM233055",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:31:32-03","MBM","MBM","21892","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","23403","1970","01","23","Brazil","Paraná","Campina Grande do Sul","Serra de Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM021892","MBM021892",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:31:32-03","MBM","MBM","1793","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","15690","1967","01","12","Brazil","Paraná","Morretes","Encosta Morro Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM001793","MBM001793",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:31:32-03","MBM","MBM","220799","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Motta, J.T.",NA,NA,NA,"Motta, J.T.; et al.; et al.","604",NA,NA,NA,"Brazil","Paraná","Morretes","PEM","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM220799","MBM220799",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:31:32-03","MBM","MBM","25652","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hoehne, F.C.","1951",NA,NA,"Hatschbach, G.","2116","1949","01","14","Brazil","Paraná","Morretes","Pico 33, Serra Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Corola lilás com duas máculas amarelas.; Sobre rochas úmidas, brejos e Bromeliaceae.","MBM025652",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:31:32-03","MBM","MBM","21898","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27147","1971","10","07","Brazil","Paraná","Sengés","Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM021898","MBM021898",NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:31:32-03","MBM","MBM","231150","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","2382",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM231150","MBM231150",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:31:32-03","MBM","MBM","165046","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","5923","1992","12","04","Brazil","Santa Catarina","Grão Pará","Estrada SC-439, Serra do Corvo Branco","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,NA,"MBM165046","MBM165046",NA,NA,"Southern America",NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:31:32-03","MBM","MBM","209584","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","61240",NA,NA,NA,"Brazil","Santa Catarina","Praia Grande","Rod. SC-450, Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,NA,"MBM209584","MBM209584",NA,NA,"Southern America",NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:28:22-03","PUC-RIO","FCAB","1692","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","P. Capell S.J.",NA,NA,NA,"P.E. Leite S.J.","s.n.","1945","03",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"001692",NA,NA,"Angiospermae",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"165","2015-09-20 01:34:33-03","MNHN","RECOLNAT_MNHN_P","P00603383","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603383' target='other'> <mi>dwc_moreinfo</mi></a>","P00603383","P00603383_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"holotype","B1 461",NA,NA
"166","2018-01-17 10:51:26-02","MNHN","RECOLNAT_MNHN_P","P00603384","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603384' target='other'> <mi>dwc_moreinfo</mi></a>","P00603384","P00603384_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isotype","B1 461",NA,NA
"167","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574717","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Ule, E.",NA,"1891","1","1","Brasil","Santa Catarina",NA,"Costa da Serra Geral.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574717' target='other'> <mi>dwc_moreinfo</mi></a>","P03574717","P03574717_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1844",NA,NA
"168","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574718","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Gounelle",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574718' target='other'> <mi>dwc_moreinfo</mi></a>","P03574718","P03574718_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574719","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574719' target='other'> <mi>dwc_moreinfo</mi></a>","P03574719","P03574719_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1156",NA,NA
"170","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574720","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","9","7","Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.) Haut des Orgues.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574720' target='other'> <mi>dwc_moreinfo</mi></a>","P03574720","P03574720_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2886",NA,NA
"171","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574722","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou",NA,"1874","1","21","Brasil","Rio de Janeiro",NA,"Alto Macaé de N. Friburgo.",NA,NA,NA,NA,"1800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574722' target='other'> <mi>dwc_moreinfo</mi></a>","P03574722","P03574722_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"6900",NA,NA
"172","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574723","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou",NA,"1873","1","22","Brasil","Rio de Janeiro",NA,"Campos de Itatiaia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574723' target='other'> <mi>dwc_moreinfo</mi></a>","P03574723","P03574723_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"6630",NA,NA
"173","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574724","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","9","7","Brasil","Rio de Janeiro",NA,"Brésil. Haut des Orgues.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574724' target='other'> <mi>dwc_moreinfo</mi></a>","P03574724","P03574724_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2868",NA,NA
"174","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574725","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Chevalier, A.",NA,"1928","8","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574725' target='other'> <mi>dwc_moreinfo</mi></a>","P03574725","P03574725_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-04 08:03:00-03","MNHN","RECOLNAT_MNHN_P","P03574721","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1874","1","21","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahé.","-42.5311012268066","-22.2819004058838",NA,NA,"1800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03574721' target='other'> <mi>dwc_moreinfo</mi></a>","P03574721","P03574721_01",NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,"6900",NA,NA
"176","2015-09-04 10:49:37-03","MNHN","RECOLNAT_MNHN_P","P04428968","PreservedSpecimen",NA,"Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1957","1","26","Brasil","Santa Catarina","Bom Retiro","Morro da Bela Vista, Campo dos Padres.","-49.489200592041","-27.7971992492676",NA,NA,"1821",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04428968' target='other'> <mi>dwc_moreinfo</mi></a>","P04428968","P04428968_01",NA,NA,NA,"hb","35974","auto",NA,NA,NA,NA,"10468",NA,NA
"177","2020-12-11 11:37:11-03","UFMG","BHCB","136092","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,"2013","07","30","Heringer, G; Machado, TM; Reis, SB","430","2010","03","09","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde., Pico da Bandeira.","-41.801528","-20.425639","-41.801528","-20.425639",NA,NA,"Terrestre em ambiente alagado.Sépala rubra,pétala lilás com detalhes amarelos; Campo de altitude.","BHCB009366",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:37:11-03","UFMG","BHCB","136909","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Martins da Costa, IR; Borsali, EF; Miranda, MD; Toledo, MM; Kamino, LHY","217","2010","03","03","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão.","-41.828889","-20.413889","-41.828889","-20.413889","2116","2116","Herbácea, com flores rosas e guias de néctar amarelas. Flores ressupinadas.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:37:11-03","UFMG","BHCB","142262","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,"2009",NA,NA,"Oliveira, CT; Echternacht, LA; Bastos, TV; Viveros, RS","358","2009","02","28","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.451667","-20.109444","-43.451667","-20.109444","1828","1828","Crescendo em área brejosa.; Erva de 40 cm, flores roxas, com detalhes amarelos","BHCB041076",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:37:11-03","UFMG","BHCB","148019","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,"2013","07","30","Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","956","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Serra da Mantiqueira, Fazenda Boa Esperança, estrada para mata do Barão.","-45.329306","-22.596194","-45.329306","-22.596194","1618","1618","Floresta ombrófila mista. Planta herbácea, flores lilás, raízes tuberosas.; Planta herbácea, flores lilás, raízes tuberosas.; Floresta ombrófila mista.","BHCB009365",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:37:11-03","UFMG","BHCB","28664","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Santa Catarina","Ubirici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:37:11-03","UFMG","BHCB","8032","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Souza, HC","103","1986","08","13","Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca.",NA,NA,NA,NA,"1250","1250","Campo;erva crescendo em local úmido;flores lilases à azul c/ duas pequenas faixas amarelas no centro;",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:37:11-03","UFMG","BHCB","60646","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:37:11-03","UFMG","BHCB","145002","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Giacomin, LL; Viana, PL; Mota, NFO","890","2009","04","09","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Margens da estrada que dá acesso a Estação.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"Erva. Flores roxas com manchas amarelas, em tabela.; Em barranco","BHCB025820",NA,"Dicotyledon",NA,"Southern America",NA,"26795","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:37:11-03","UFMG","BHCB","92540","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,"2008","07","23","Mota, RC da","2661","2005","01","05","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Erva terrestre; corola arroxeada.; Em solo brejoso. Planta coletada em campo de altitude","BHCB041078",NA,"Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:37:11-03","UFMG","BHCB","52580","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,"2002","12","18","Vasconcelos, MF de","s.n.","2000","02","15","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,"2030","2030","Herbáceo. Corola roxa e amarela.; Campo de altitude. Dentro de tanque de Vriesia sp.","BHCB041077",NA,"Dicotyledon",NA,"Southern America",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-02-11 17:19:22-03","UFPR","UPCB","67260","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Völtz, R.R.","2009","12","16","Völtz, R.R.","25","2009","03","15","Brasil","Paraná","Tijucas do Sul","Serra do Araçatuba, Morro do Araçatuba","-48","-25","-48","-25","1300","1300","Planta herácea de flores lilases com máculas amarelas. Alt. ~ 30-40 cm. Associação campestre. Refúgios Vegetacionais Altomontanos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-11 17:19:22-03","UFPR","UPCB","79232","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St-Hill.","Mazziero, F.F.F.","2011","11","08","Mazziero, F.F.F. | Rosa, T.S. | Lima, C.S.","718","2011","11","04","Brasil","Paraná","Piraquara","Morro do Bruninho. Campos de altitude. 1040m.","-48.983333","-25.533333","-48.983333","-25.533333",NA,NA,"Terrícola. Crescendo em solo encharcado. Flores lilás, zigomorfas, calcarada, uma das pétalas com dois riscos amarelos. Duas sépalas, da mesma cor que as sépalas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-11 17:19:22-03","UFPR","UPCB","50444","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Ribas, O.S.","2004","01","01","Stange, E.J.","88","2004","11","02","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Pétalas roxas, sobre bromélia. Refúgio vegetacional..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:19:22-03","UFPR","UPCB","85973","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","F. S. Meyer","2016","06",NA,"Reginato, M.","649","2005","12","01","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Herbácea com flores roxas (campos)..",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:19:22-03","UFPR","UPCB","41239","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Borgo, M.","1999","09","12","Dala Rosa, S.","88","1999","09","07","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Planta herbácea ±50cm, flor lilás e amarela. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:19:22-03","UFPR","UPCB","34174","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Guimarães, O.A. & Santos, E.P.","1997","06","04","Santos, E.P.","276","1996","11","23","Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Erva com ca. de 30cm, flores violáceas com máculas amarelas. Campo de altitude, solo inundado, 1400m de altitude..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
