"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"759","2020-08-31 08:53:05-03","INPA","INPA","147836","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, GG","Paciornik, EF","1986","07","16","Brasil","Paraná","Bocaiúva do Sul","Passa Vinte. Mata secundária.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"INPA0147836","INPA0147836 INPA0147836_e","1986","09",NA,"280",NA,"Dicotyledon Asterids","Asterales","Southern America",NA,NA,"61623","auto",NA,NA,NA,NA
"760","2020-08-31 08:53:05-03","INPA","INPA","172276","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Silva, AF da","1985","09","10","Brasil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista, Estrada Turvo, obsev. Halley.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"INPA0172276","INPA0172276 INPA0172276_e",NA,NA,NA,"1245",NA,"Dicotyledon Asterids","Asterales","Southern America",NA,NA,"39297","auto",NA,NA,NA,NA
"761","2021-01-09 21:48:22-03","UNICENTRO","HUCO","7589","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dalmaso, C. .A.","Benvenutti, L.","2016","07","15","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"762","2021-01-09 21:48:22-03","UNICENTRO","HUCO","7587","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dalmaso, C. .A.","Benvenutti, L.","2016","07","15","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"763","2021-01-09 21:48:22-03","UNICENTRO","HUCO","7592","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dalmaso, C. .A.","Benvenutti, L.","2016","07","08","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"764","2021-01-09 21:48:22-03","UNICENTRO","HUCO","7563","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dalmaso, C. .A.","Benvenutti, L.","2016","07","08","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"765","2021-01-09 21:48:22-03","UNICENTRO","HUCO","7588","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dalmaso, C. .A.","Benvenutti, L.","2016","07","15","Brasil","Paraná","Fernandes Pinheiro","ESEC","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"766","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1645","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Medeiros, R.P.","Ubiratã de Oliveira Junior","2010","06","09","Brasil","Paraná","Fernandes Pinheiro","Pousada Fazenda Virá","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"7 metros; DESC: 7 metros","HUCO001645",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA
"767","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1262","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Sordi, S.J.","Honda, S.; Almeida, R.F.; Costa, R.; Almeida, R.F.; Costa, R.","2008","08","15","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbóreo, 5 metros, 12+8 com DPA, flores brancas e perfumadas, anteras roxas; DESC: Arbóreo, 5 metros, 12+8 com DPA, flores brancas e perfumadas, anteras roxas","HUCO001262",NA,"2009","08","21","736",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"768","2021-01-09 21:48:22-03","UNICENTRO","HUCO","1261","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Sordi, S.J.","Garcia, R.J.F.; et al.; et al.","2007","09","21","Brasil","São Paulo","São Paulo","Av. São Paulo, Divide os fragmentos na linha de drenagem com brejos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"5 metros, com galhas no caule, capítulos beges; Capoeirinha e campo antrópico; HABITAT: Capoeirinha e campo antrópico; DESC: 5 metros, com galhas no caule, capítulos beges","HUCO001261",NA,"2009","08","31","3113",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"769","2021-03-04 11:04:31-03","UFRB","HURB","5080","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","A.L. de Gasper","Verdi, M.; et al.","2009","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente;","-49.86","-29.07","49°51'36,00W","29°04'12,00S","80","80",NA,"HURB000005080",NA,"2010","03","23","2670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2021-03-04 11:04:31-03","UFRB","HURB","5272","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","A.L. de Gasper","Verdi, M.; et al.","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará;","-49.859167","-28.979444","49°51'33,00 W","28°58'46,00 S","311","311",NA,"HURB000005272",NA,"2010","03","23","2758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-03-04 11:04:31-03","UFRB","HURB","5284","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","A.L. de Gasper","Korte, A.; et al.","2009","09","14","Brasil","Santa Catarina","Vidal ramos","Mulungu;","-49.32","-27.45","49°19'12,00 W","27°27'00,00 S","761","761",NA,"HURB000005284",NA,"2010","03","23","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2021-03-04 11:04:31-03","UFRB","HURB","3624","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","J.R. Guillaumon","Guillaumon, J.R.","2002","08","17","Brasil","São Paulo","Vinhedo","rodovia Anhanguera, entre Vinhedo e Louveira; margem da estrada, bordade cerradão","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,"HURB000003624",NA,"2002","08",NA,NA,NA,NA,NA,NA,NA,NA,"9595","auto",NA,NA,NA,NA
"773","2020-06-15 15:28:52-03","UNESP-RC","HRCB","26163","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J.","Hoch, A.M.","1996","05","20","Brasil","São Paulo","Iporanga","Fazenda Intervales","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Árvore ca. 12m altura. Folhas verdes na face adaxial, ferrugínea na face abaxial.",NA,NA,"1998","05",NA,"9",NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA
"774","2020-06-15 15:28:52-03","UNESP-RC","HRCB","39150","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dematteis, M.","d'Eça Neves, F.F.","2000","05","30","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore com cerce de 4m de altura.",NA,NA,"2007","07","10","1104",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"775","2020-06-15 15:28:52-03","UNESP-RC","HRCB","52967","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L.","Ferreira, J.A.","1998","07","09","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Árvore 6m, botões verdes.",NA,NA,"2006",NA,NA,"s/n",NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA
"776","2020-06-15 15:28:52-03","UNESP-RC","HRCB","52945","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L.","Soares-Silva, L.H.","1996","08","20","Brasil","Paraná","Tibagi","Arredores de Tibagi, próximo à área do projeto","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore de 8m, botões marrons, flores esbranquiçadas.",NA,NA,"2006",NA,NA,"680",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"777","2020-06-15 15:28:52-03","UNESP-RC","HRCB","20609","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Tamashiro, J.Y.","1995","06","13","Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472","49º21'25W","23º0'34,1S",NA,NA,"Árvore de 14m., capítulos jovens.",NA,NA,NA,NA,NA,"1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-06-15 15:28:52-03","UNESP-RC","HRCB","36412","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Manzatto, A.G.","Disciplina Princípios e Métodos em Taxonomia Vegetal","2001","11","21","Brasil","São Paulo","São Luís do Paraitinga","Núcleo Santa Virgínia (IF)","-45.125278","-23.344267","45º07'31W","23º20'39.36S","925","925","Árvore de 5m, heliófito, flores em capítulos brancas.",NA,NA,"2001","11","28","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-06-15 15:28:52-03","UNESP-RC","HRCB","48320","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Lombardi, J.A.","Lombardi","2007","08","14","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","Árvore ca. 6m, folhas cart#?#ceas, creme-ferrugíneas na face abaxial, brácteas esverdeadas, flores alvas, anteras negras.",NA,NA,"2009","07",NA,"6836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-06-15 15:28:52-03","UNESP-RC","HRCB","48633","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Santos, L.B.","Lombardi","2007","10","22","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","Árvore, ramos caídos, folhas cartáceas, creme na face abaxial, frutos em dispersão.",NA,NA,"2008","10",NA,"6948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-06-15 15:28:52-03","UNESP-RC","HRCB","39151","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dematteis, M.","d'Eça Neves, F.F.","1999","06","02","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore com cerca de 3m de altura, presença de botões.",NA,NA,"2007","07","10","1098",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"782","2020-06-15 15:28:52-03","UNESP-RC","HRCB","14956","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Ribeiro, J.E.L.S.","Moraes, P.L.R.","1991","07","29","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Árvore 5m altura, com flores esbranquiçadas e parte central vinho.",NA,NA,"1992","06","20","473",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"783","2020-06-15 15:28:52-03","UNESP-RC","HRCB","20909","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Monge, M.","Godoy, S.A.P.","1995","07","26","Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo. Trilha do campo de futebol, partindo da Av. Aricanduva.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore ca 8,0 m alt., DAP 0,15 m. Capítulo com flores creme e estilete negro.",NA,NA,"2013","07",NA,"693",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"784","2020-06-15 15:28:52-03","UNESP-RC","HRCB","43904","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, G.","Silva, J.M.","1994","08","17","Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 8m, flores creme, com anteras vinosas.",NA,NA,"1994",NA,NA,"1365",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"785","2020-06-15 15:28:52-03","UNESP-RC","HRCB","25385","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J.","Souza, V.C.","1995","08","18","Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Árvore ca. 6m altura, pappus creme, prensado em álcool 70º.",NA,NA,"1998","06",NA,"8803",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA
"786","2020-06-15 15:28:52-03","UNESP-RC","HRCB","26045","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J.","Rodrigues, R.R.","1995","10","07","Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,"Planta arbórea de 4m de altura, folhas pilosas, flores no caule.",NA,NA,"1998","05",NA,"347",NA,NA,NA,NA,NA,NA,"17205","auto",NA,NA,NA,NA
"787","2020-06-15 15:28:52-03","UNESP-RC","HRCB","7855","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, G.","Silva, J.M.","1986","07","31","Brasil","Paraná","São José dos Pinhais","Cachoeira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore 5m, capítulos vinosos.",NA,NA,"1986","09",NA,"150",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"788","2020-06-15 15:28:52-03","UNESP-RC","HRCB","14149","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Ribeiro, J.E.L.S.","Moraes, P.L.R.","1990","10","08","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700","Arvoreta 7m de altura.",NA,NA,"1992","08","04","295",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA
"789","2020-06-15 15:28:52-03","UNESP-RC","HRCB","39074","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Furlan, A.","Furlan, A.","1998","10","20","Brasil","São Paulo","São Paulo","Clube SESC Interlagos - Região Metropolitana de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1998","11",NA,"716",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"790","2019-05-23 11:07:55-03","UFLA","ESAL","6676","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Melo, PHA; Pellicciotti, AS; Gomes, DJS",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, Fontanário São José à entrada para a Pedra Balão","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; ; alva;; floresta",NA,NA,NA,NA,NA,"2987",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"791","2019-05-23 11:07:55-03","UFLA","ESAL","6512","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Melo, PHA; Pellicciotti, AS; Gomes, DJS",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, Campo Limpo próximo à entrada da Pedra Balão","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; ; capítulo jovem;; floresta",NA,NA,NA,NA,NA,"3012",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"792","2019-05-23 11:07:55-03","UFLA","ESAL","26483","S","Plantae","Asteraceae","Piptocarpha","axilaris","Piptocarpha axilaris","(Less.) Baker",NA,"Castro, RM",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2019-05-23 11:07:55-03","UFLA","ESAL","19726","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Andreia F. Silva","Argenta, JA",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; 8m; ;",NA,NA,NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"794","2019-05-23 11:07:55-03","UFLA","ESAL","12174","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Gavilanes, ML; et al.",NA,NA,NA,"Brasil","Minas Gerais","São J. Del Rei","Cabeça de Formiga",NA,NA,NA,NA,NA,NA,"árvore; 7.0; botões esverdeados;; floresta",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-05-23 11:07:55-03","UFLA","ESAL","12803","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Sebastião V. Martins",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata - UFLA","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 6.0; ;; floresta",NA,NA,NA,NA,NA,"832168-50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-05-23 11:07:55-03","UFLA","ESAL","12804","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Sebastião V. Martins",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata - UFLA","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 6.0; ;; floresta",NA,NA,NA,NA,NA,"832168-50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2020-11-09 10:36:20-03","UFLA","ESAL","32348","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","L. D. Santana","L. D. Santana; Trotta, R R; Pereira, K M G; Cirne-Silva, T M","2019","05","27","Brasil","Minas Gerais","Baependi","Parque Estadual Serra do Papagaio, Chapadão do PESP","-44.735278","-22.125556","-44.735278","-22.125556",NA,NA,"Árvore, ca 9m. Folhas discolores. Na borda do capão de Floresta Nebular. Altitude: 1960m.",NA,NA,"2019","05","27","121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2019-05-23 11:07:55-03","UFLA","ESAL","4681","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Telma de S. R.","Marco Antônio L. Menezes",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","9","9","arbusto; ; branca;; cerrado",NA,NA,NA,NA,NA,"822133-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-05-23 11:07:55-03","UFLA","ESAL","27113","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Santos, RM","Batista, TA;",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,"342",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA
"800","2019-05-23 11:07:55-03","UFLA","ESAL","23039","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Berg, E V D","Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta Estacional Semidecidual","-44.9188995361328","-20.9463996887207",NA,NA,"1","1","Árvore; 12m; ;; Floresta",NA,NA,NA,NA,NA,"126",NA,NA,NA,NA,NA,NA,"19303","auto",NA,NA,NA,NA
"801","2019-05-23 11:07:55-03","UFLA","ESAL","6784","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Melo, PHA; Gomes, DJS; Pompeu, PV",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, trilha do Leãozinho -do Fontanário do Leãozinho ao Recanto Japonês","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; 10 m; botão floral esverdeado;; floresta",NA,NA,NA,NA,NA,"2826",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"802","2020-06-25 16:06:07-03","FUVATES","HVAT","693","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","A. L. de Gaer","M. Verdi; G. Klemz; J. F. Torres","2009","08","04","Brasil","Santa Catarina","Jacinto Machado",NA,"-50.138611","-29.553333","-50º8'19''W","-29º33'12''S",NA,NA,"Duplicata de registro FURB 13808; Coleta Extra IFFSC (Arbórea, floresta ombrófila densa; Estagio Suces.: Inicial, Altura 8 m; borda de mata.","HVAT00000693",NA,"2009","08","14","2504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-12-19 11:17:25-03","UFG","UFG","43852","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Teles, A.M.","M. Verdi; R.P. Hasckel. & G. Klemz","2009","06","30","Brasil","Santa Catarina","Botuverá",NA,"-49.051944","-27.268611","-49.051944","-27.268611","874","874",NA,"UFG0043852","UFG0043852","2010","09",NA,"2411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-12-19 11:17:25-03","UFG","UFG","43854","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Teles, A.M.","M. Verdi; G. Klemz & J.F. Torres","2009","08","04","Brasil","Santa Catarina","Jacinto Machado",NA,"-49.86","-28.98","-49.86","-28.98","108","108",NA,"UFG0043854","UFG0043854","2010","09",NA,"2504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-12-19 11:17:25-03","UFG","UFG","43856","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Teles, A.M.","M. Verdi; G. Klemz & J.F. Torres","2009","08","05","Brasil","Santa Catarina","Criciúma",NA,"-49.41","-28.71","-49.41","-28.71","37","37",NA,"UFG0043856","UFG0043856","2010","09",NA,"2512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-12-19 11:17:25-03","UFG","UFG","62923","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Brotto, M.L.","Brotto, M.L.","2013","07","07","Brasil","Paraná","Piraquara","Recreio da Serra","-49.015556","-25.430833","-49.015556","-25.430833","990","990","Árvore, 7m; capítulos alvos e estames roxos, com odor agradável intenso. Transição entre floresta ombrófila densa e floresta ombrófila mista.","UFG0062923",NA,"2013","07","10","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
