"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"200","2020-09-12 05:00:02-03","US","US","3245539","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. H. Gentry, E. M. Zardini & A. Fernandes","50173","South America - Neotropics","Brazil",NA,NA,"US02335749","1985","Ceara: CE-090, 8 km W of Crato, mata vegetation on slopes of Chapada do Araripe","US02335749_01","2","15","Ceará",NA,"-39.83","-7.25",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","2770371","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. P. Duarte","5965","South America - Neotropics","Brazil",NA,NA,"US02335753","1961","Brasil, Estado da Bahia, Porto Seguro","US02335753_01","8","22","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","2820087","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16686","South America - Neotropics","Brazil",NA,NA,"US02335752","1974","Brazil: Estado de Bahia. Serra do Curral Feio. 16km. North West of Lagoinha (5.5km. S.W. of Delfino) on side road to Minas do Mimoso","US02335752_01","3","4","Bahia",NA,"-41.33","-10.37",NA,"950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","2253971","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. Ducke","s.n.","South America - Neotropics","Brazil",NA,NA,"US02335754","1954","Estado do Ceara. Fortaleza, lugar Taperaoba","US02335754_01","5","22","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","2124242","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","-. Mendes-Magalhaes","2000","South America - Neotropics","Brazil",NA,NA,"US02335755","1942","Cerrado - serra do Curral - municipio de Belo Horizonte - pouco frequente","US02335755_01","3","29","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","3230732","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","T. B. Cavalcanti & et al.","310","South America - Neotropics","Brazil",NA,NA,"US02335750",NA,"Estrada Rio de Contas - Rio da Caixa: Km 13. Rio de Contas. Bahia","US02335750_01",NA,NA,"Bahia",NA,NA,NA,NA,"960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","2909423","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. L. Peixoto","551","South America - Neotropics","Brazil",NA,NA,"US02335751","1975","Brasil, Estado do Rio de Janeiro, Atafona","US02335751_01","7","22","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"207","2020-09-02 16:27:25-03","Cenargen","CEN","3935","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lídio Coradin","1196",NA,"Brasil","Exsicatas",NA,"CEN00003935","1978","BR-242, km 1052, Brasília-Fortaleza, beira de estrada.","CEN00003935","09","29","BA","BARREIRAS","-44.9900016784668","-12.1527996063232","L. P. Queiroz",NA,NA,NA,NA,NA,NA,"1999","08",NA,"152720","auto",NA,NA,"1",NA,NA,NA
"208","2020-09-02 16:27:25-03","Cenargen","CEN","58316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2006",NA,"Brasil","Exsicatas","Ocorre por todo lado. Por vezes aparece atacada por uma mosquinha preta sugadora. Muito boa nodulação. Um pouco estolonífera. Germoplasma de mais de 20 plantas.","CEN00058316","1988","Rodovia Duque de Caxias, cerca de 500 m após o quartel do exército.","CEN00058316","08","23","AP","MACAPA","-51.083333","3.33333333","B. M. T. Walter","15","15",NA,NA,"-51.083333","3.33333333","2018","11",NA,NA,NA,NA,NA,"8",NA,NA,NA
"209","2020-09-02 16:27:25-03","Cenargen","CEN","58353","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2102",NA,"Brasil","Exsicatas",NA,"CEN00058353","1988","A 9 km do entroncamento da BR-156, junto do rio Matapí.","CEN00058353","08","26","AP","MACAPA",NA,"0.11666666","B. M. T. Walter","20","20",NA,NA,"-5118333.0","0.11666666","2018","11",NA,NA,NA,NA,NA,"5",NA,NA,NA
"210","2020-09-02 16:27:25-03","Cenargen","CEN","58471","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2226",NA,"Brasil","Exsicatas","Somente foram encontradas algumas vagens. Germoplasma de 1 planta.","CEN00058471","1988","A 57 km do trevo de Calçoene para Amapá na BR-156. Junto ao rio Rasa.","CEN00058471","09","01","AP","AMAPA","-50.916666","2.05","K. B. Lopes","25","25",NA,NA,"-50.916666","2.05","2013","03",NA,NA,NA,NA,NA,"8",NA,NA,NA
"211","2020-09-02 16:27:25-03","Cenargen","CEN","13133","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Taciana Barbosa Cavalcanti","310",NA,"Brasil","Exsicatas",NA,"CEN00013133","1989","Estrada Rio de Contas - Rio da Caixa, km 13.","CEN00013133","02","25","BA","RIO DE CONTAS","41.8","-13.483333","T. B. Cavalcanti","960","960",NA,NA,"41.8","-13.483333","1989","02",NA,NA,NA,NA,NA,"5",NA,NA,NA
"212","2020-09-02 16:27:25-03","Cenargen","CEN","11543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","P. I. S. Braga","2584",NA,"Brasil","Exsicatas","Doação do Jardim Botânico do Rio de Janeiro - 190573","CEN00011543","1984","Brasil","CEN00011543","05","02",NA,NA,NA,NA,"V. P. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-09-02 16:27:25-03","Cenargen","CEN","13120","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Taciana Barbosa Cavalcanti","296",NA,"Brasil","Exsicatas","Crescendo a beira de rio, nas bordas de mata ciliar.","CEN00013120","1989","A 14 Km de Rio de Contas, na estrada para Mato Grosso.","CEN00013120","02","24","BA","RIO DE CONTAS","-41.866666","-13.416666","T. B. Cavalcanti","960","960",NA,NA,"-41.866666","-13.416666","1989","02",NA,NA,NA,NA,NA,"5",NA,NA,NA
"214","2020-09-02 16:27:25-03","Cenargen","CEN","90936","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Araci Molnar Alonso","1198",NA,"Brasil","Exsicatas","Área aberta. paisagem degradada/antrópica. Solo típico de Zona ripária com serrapilheira. Material coletado: Ramo com flor e fruto. Doação da Embrapa Cerrados.","CEN00090936","2015","Brazlândia - Sítio Coité do Cerrado.","CEN00090936","05","11","DF","BRASILIA","-48.149722","-15.742222","B. M. T. Walter",NA,NA,NA,NA,"-48.149722","-15.742222","2018","11",NA,NA,NA,NA,NA,"1",NA,NA,NA
"215","2020-09-02 16:27:25-03","Cenargen","CEN","58333","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2023",NA,"Brasil","Exsicatas","Apresenta características na flor e cálice de Centrosema pubescens. Porém as vagens não tem características de C. pubescens. São mais estreitas, roliças escuras. Germoplasma de 15 plantas.","CEN00058333","1988","Rodovia Duque de Caxias, entre o conjunto Caletalzinho e Penitenciária.","CEN00058333","08","23","AP","MACAPA","-51.0663986206055","-0.366667002439499","B. M. T. Walter","15","15",NA,NA,"-5110000.0",NA,"2018","11",NA,"225229","auto",NA,NA,"9",NA,NA,NA
"216","2020-09-02 16:27:25-03","Cenargen","CEN","58348","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2041",NA,"Brasil","Exsicatas","Germoplasma de mais de 15 plantas.","CEN00058348","1988","Rodovia Juscelino Kubitschek, 1 km a Leste, Iguapé da Fortaleza.","CEN00058348","08","23","AP","MACAPA","-51.0663986206055","-0.366667002439499","B. M. T. Walter","15","15",NA,NA,"-5116667.0","-106667.0","2018","11",NA,"225229","auto",NA,NA,"5",NA,NA,NA
"217","2020-09-02 16:27:25-03","Cenargen","CEN","58290","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2080",NA,"Brasil","Exsicatas","Germoplasma de 20 plantas.","CEN00058290","1988","Saída para a BR-156, próximo á CODEASA.","CEN00058290","08","25","AP","MACAPA","-51.0663986206055","-0.366667002439499","B. M. T. Walter","15","15",NA,NA,"-5110000.0",NA,"2018","11",NA,"225229","auto",NA,NA,"10",NA,NA,NA
"218","2020-09-02 16:27:25-03","Cenargen","CEN","58526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2062",NA,"Brasil","Exsicatas","Sementes claras. Muito comum no meio das gramíneas nativas onde predomina o Axonopus. Muitas larvas nas vagens. Fungo preto nos pecíolos. Germoplasma obtido de mais de 20 plantas.","CEN00058526","1988","A 31 km da balsa do rio Vila Nova, direção de Mazagão Velho.","CEN00058526","08","24","AP","MAZAGAO","-51.2893981933594","-0.115000002086163","B. M. T. Walter","25","25",NA,NA,"-5141667.0","-116667.0","2018","11",NA,"195641","auto",NA,NA,"10",NA,NA,NA
"219","2020-09-02 16:27:25-03","Cenargen","CEN","58527","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2063",NA,"Brasil","Exsicatas","Sementes mais escuras (marrom escuro). Sem flor. Aparecia na orla da mata. Germoplasma obtido de 5 plantas.","CEN00058527","1988","A 31 km da balsa do rio Vila Nova, direção de Mazagão Velho.","CEN00058527","08","24","AP","MAZAGAO","-51.2893981933594","-0.115000002086163","B. M. T. Walter","25","25",NA,NA,"-5141667.0","-116667.0","2018","11",NA,"195641","auto",NA,NA,"3",NA,NA,NA
"220","2020-09-02 16:27:25-03","Cenargen","CEN","58516","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2051",NA,"Brasil","Exsicatas","Germoplasma de 5 plantas.","CEN00058516","1988","Estrada do rio Vila Nova para Mazagão Velho, km 14.","CEN00058516","08","24","AP","MAZAGAO","-51.2893981933594","-0.115000002086163","B. M. T. Walter","15","15",NA,NA,"-5133333.0","-113333.0","2018","11",NA,"195641","auto",NA,NA,"9",NA,NA,NA
"221","2020-09-02 16:27:25-03","Cenargen","CEN","58523","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Nuno Maria de Sousa Costa","2059",NA,"Brasil","Exsicatas","Germoplasma de 5 plantas.","CEN00058523","1988","Estrada do rio Vila Nova para Mazagão Velho, km 17.","CEN00058523","08","24","AP","MAZAGAO","-51.2893981933594","-0.115000002086163","B. M. T. Walter","20","20",NA,NA,"-5135000.0","-118333.0","2018","11",NA,"195641","auto",NA,NA,"5",NA,NA,NA
"222","2020-09-02 16:27:25-03","Cenargen","CEN","50903","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glocimar Pereira-Silva","8475",NA,"Brasil","Exsicatas","Projeto Instituto do Milênio Semi-Árido.","CEN00050903","2004","Estrada Morro do Chapéu - Jacobina, km 25.","CEN00050903","02","17","BA","MORRO DO CHAPEU","-41.1561012268066","-11.5500001907349","G. Pereira-Silva","900","900",NA,NA,"-4103583.0","-1140889.0","2004","02",NA,"98143","auto",NA,NA,"4",NA,NA,NA
"223","2020-09-02 16:27:25-03","Cenargen","CEN","23333","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glocimar Pereira-Silva","2431",NA,"Brasil","Exsicatas",NA,"CEN00023333","1994","BR-242. 26 km O do entroncamento para Lençóis no sentido Seabra.","CEN00023333","08","04","BA","PALMEIRAS","-41.5588989257812","-12.5289001464844","G. Pereira-Silva","790","790",NA,NA,"-4151667.0","-1243333.0","1994","08",NA,"20767","auto",NA,NA,"4",NA,NA,NA
"224","2020-09-02 16:27:25-03","Cenargen","CEN","50740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glocimar Pereira-Silva","8403",NA,"Brasil","Exsicatas","Projeto Instituto do Milênio Semi-Árido.","CEN00050740","2004","Estrada Livramento de Nossa Senhora - Rio de Contas, km 06 (estrada ecológica).","CEN00050740","01","17","BA","RIO DE CONTAS","-41.8114013671875","-13.5789003372192","G. Pereira-Silva","740","740",NA,NA,"-4180167.0","-1362194.0","2004","01",NA,"49773","auto",NA,NA,"4",NA,NA,NA
"225","2020-09-02 16:27:25-03","Cenargen","CEN","21868","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lídio Coradin","7734",NA,"Brasil","Exsicatas","Planta ereta tornando-se volúvel no ápice.","CEN00021868","1987","Rodovia Saúde - Senhor do Bomfim, km 1","CEN00021868 CEN00021868_1","06","22","BA","SAUDE","-40.4188995361328","-10.9411001205444","L. Coradin","360","360",NA,NA,"-4041667.0","-1093333.0","1987","06",NA,"21675","auto",NA,NA,"14",NA,NA,NA
"226","2020-09-02 16:27:25-03","Cenargen","CEN","11588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes - RB",NA,NA,"Brasil","Exsicatas","Doação Jardim Botâncio do Rio de Janeiro - RB 190953","CEN00011588","1979","Serra de ipiapaba - Entre campo da Cruz e Quaraciaba do Norte.","CEN00011588","06","15","CE","GUARACIABA DO NORTE","-40.747501373291","-4.16694021224976","V. P. Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39588","auto",NA,NA,"1",NA,NA,NA
"227","2020-09-02 16:27:25-03","Cenargen","CEN","28143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lídio Coradin","4696",NA,"Brasil","Exsicatas","Filanto volúvel apresentando bom aspecto. Muito vigorosa.","CEN00028143","1981","Divisa Minas Gerais/Espírito Santo, BR - 262, km 97.","CEN00028143","08","20","ES","DOMINGOS MARTINS","-40.6591987609863","-20.3633003234863","R. Williams","840","840",NA,NA,"-4063333.0","-2038333.0","1981","08",NA,"48150","auto",NA,NA,"6",NA,NA,NA
"228","2020-09-02 16:27:25-03","Cenargen","CEN","11564","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Apparício Pereira Duarte","8886",NA,"Brasil","Exsicatas","Doação do Instituto de Pesquisa do Jardim Botânico do Rio de Janeiro - RB (127888).","CEN00011564","1965","Serra de Cima","CEN00011564","08","17","ES","NOVA VENECIA","-40.4006004333496","-18.710599899292","V. P. Barbosa",NA,NA,NA,NA,NA,NA,"1975","02",NA,"42400","auto",NA,NA,"1",NA,NA,NA
"229","2020-09-02 16:27:25-03","Cenargen","CEN","21623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Lídio Coradin","8335",NA,"Brasil","Exsicatas","Bom desenvolvimento vegetativo. Germoplasma obtido de 10 plantas.","CEN00021623","1987","Estrada Vitória - Guarapari (rodovia do sol - ES-060) inicio conjuntos habitacionais","CEN00021623 CEN00021623_1","08","29","ES","VILA VELHA","-40.2924995422363","-20.3297004699707","L. Coradin","3","3",NA,NA,"-4031667.0","-2036667.0","1987","08",NA,"27156","auto",NA,NA,"5",NA,NA,NA
"230","2020-09-02 16:27:25-03","Cenargen","CEN","10272","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Luciano de Bem Bianchetti","355",NA,"Brasil","Exsicatas",NA,"CEN00010272","1986","Estrada Paraíso - Forquilha (Serra da Macieira), a 8 km da praça de Paraíso, ao lado de plantação de cebola.","CEN00010272","01","01","MG","ESPERA FELIZ","-41.9071998596191","-20.6502990722656","E. Forero","1300","1300",NA,NA,"-4180000.0","-2051667.0","1992","02",NA,"21988","auto",NA,NA,"6",NA,NA,NA
"231","2020-09-02 16:27:25-03","Cenargen","CEN","11589","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","arenarium","Centrosema arenarium","Benth.","Gustavo Martinelli","241",NA,"Brasil","Exsicatas","Crescendo na mata, na beira de rio. Flores em botões verde clara. Flores abertas com corola de cor roxa na face interna e alvacente na face externa. Doação do Jardim Botânico do Rio de Janeiro (RB 176052).","CEN00011589","1974","Araras, mais ou menos 1200 msm","CEN00011589","04","27","RJ","PETROPOLIS","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,"1",NA,NA,NA
"232","2020-09-02 16:27:25-03","Cenargen","CEN","70348","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","cf. arenarium","Centrosema cf. arenarium","Benth.","José Francisco Montenegro Valls","9321",NA,"Brasil","Exsicatas","Beira de mata inundável.","CEN00070348","1985","Poconé - Porto Cercado.","CEN00070348","10","22","MT","POCONE","-56.382222","-16.508611","S. T. S. Miotto","120","120",NA,NA,"-56.382222","-16.508611",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"233","2020-09-02 16:27:25-03","Cenargen","CEN","70384","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","cf. arenarium","Centrosema cf. arenarium","Benth.","José Francisco Montenegro Valls","9373",NA,"Brasil","Exsicatas","Fundo do estandarte com linhas densas roxo azulados.","CEN00070384","1985","Cerca de 1 km da margem oeste da ponte sobre o rio Paraguai, em Cáceres.","CEN00070384","10","25","MT","CACERES","-57.709166","-16.066666","S. T. S. Miotto","120","120",NA,NA,"-57.709166","-16.066666",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"234","2020-09-02 16:27:25-03","Cenargen","CEN","56480","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","cf. arenarium","Centrosema cf. arenarium","Benth.","Alexandro Pires da Silva","314",NA,"Brasil","Exsicatas","Flor azul nas bordas. Centro branco e azulado.","CEN00056480","1997","Coletas no Parque Olhos d'Água.","CEN00056480","03","26","DF","BRASILIA","-47.9296989440918","-15.7797002792358","B. M. T. Walter",NA,NA,NA,NA,NA,NA,"2018","11",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"235","2020-09-02 16:27:25-03","Cenargen","CEN","56438","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","cf. arenarium","Centrosema cf. arenarium","Benth.","Alexandro Pires da Silva","272",NA,"Brasil","Exsicatas","No meio das pétalas o roxo tem um tom mais claro.","CEN00056438","1997","Coletas no Parque Olhos d'Água.","CEN00056438","03","07","DF","BRASILIA","-47.9296989440918","-15.7797002792358","B. M. T. Walter",NA,NA,NA,NA,NA,NA,"2018","11",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"236","2020-09-02 16:27:25-03","Cenargen","CEN","11554","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","brachypodum","Centrosema brachypodum","Benth.","Jorge Pedro Pereira Carauta","3063",NA,"Brasil","Exsicatas","Doação - Jardim Botânico do Rio de Janeiro - Herbário RB (192.230).","CEN00011554","1978","Paraná, pequena estrada do Monge, próximo Cume da Serra.","CEN00011554","12","19",NA,NA,NA,NA,"E. Forero",NA,NA,NA,NA,NA,NA,"1992","02",NA,NA,NA,NA,NA,"1",NA,NA,NA
"237","2020-09-02 16:27:25-03","Cenargen","CEN","3299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Centrosema","cf. brachypodum","Centrosema cf. brachypodum","Benth.","Ghillean Tolmie Prance","26181",NA,"Brasil","Exsicatas","Roadside. Vine; corolla pale blue-purple.. Doação The New York Botanical Garden. Instituto Nacional de pesquisas da Amazônia - Plants of Brazil - State of Mato Grosso.","CEN00003299","1979","Road to Santa Isabel from Jofre.","CEN00003299","06","13",NA,NA,NA,NA,"E. Forero",NA,NA,NA,NA,"-5691667.0","-1711667.0","1992","02",NA,NA,NA,NA,NA,"1",NA,NA,NA
"238","2019-11-13 11:21:46-03","USP","SPF","130986","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Roque, N","PCD4496",NA,"Brasil",NA,NA,"SPF00130986","1996","Serra do Tombador",NA,"11","19","Bahia","Rio de Contas","-41.795","-13.630556","Lopes, KB","1100","1100",NA,NA,"-41.795","-13.630556","2013","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:21:46-03","USP","SPF","122383","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Pereira, JCR","s.n.",NA,"Brasil",NA,NA,"SPF00122383","1990","Rodovia Belo Horizonte - Vespasiano, km 25.",NA,"05","12","Minas Gerais",NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:21:46-03","USP","SPF","135904","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Forzza, RC","1117",NA,"Brasil",NA,NA,"SPF00135904","1999","Livramento - Rio de Contas.",NA,"04","10","Bahia",NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:21:46-03","USP","SPF","222325","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Rezende, AR","340",NA,"Brasil",NA,NA,"SPF00222325","2011","Serra do Corpo Seco",NA,"05","14","Minas Gerais","Ituiutaba","-49.416778","-19.033278","Siniscalchi, CM","680","680",NA,NA,"-49.416778","-19.033278","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:21:46-03","USP","SPF","222858","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Caxambu, MG","4170",NA,"Brasil",NA,NA,"SPF00222858","2012","Ao lado do hotel Joli.",NA,"04","30","São Paulo","Pariquera-Açu","-47.885289","-24.706953","Cordeiro, J; Barboza, E","25","25",NA,NA,"-47.885289","-24.706953","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:21:46-03","USP","SPF","151084","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Groppo, M","1065",NA,"Brasil",NA,NA,"SPF00151084","2002",NA,NA,"02","06","Minas Gerais","Divisópolis","-41.159722","-15.706389","Siniscalchi, CM","900","900",NA,NA,"-41.159722","-15.706389","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:21:46-03","USP","SPF","82372","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Cavalcanti, TB","296",NA,"Brasil",NA,NA,"SPF00082372","1989",NA,NA,"02","24","Bahia","Rio de Contas","-41.866667","-13.416667","Cavalcanti, TB","960","960",NA,NA,"-41.866667","-13.416667","1989","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:21:46-03","USP","SPF","86888","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Ganev, W","1552",NA,"Brasil",NA,NA,"SPF00086888","1992",NA,NA,"11","24","Bahia","Abaíra","-41.816667","-13.316667","Queiroz, LP","1000","1000",NA,NA,"-41.816667","-13.316667","1990","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:21:46-03","USP","SPF","93397","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Cavalcanti, TB","310",NA,"Brasil",NA,NA,"SPF00093397","1989",NA,NA,"02","25","Bahia","Rio de Contas","-41.8","-13.483333","Cavalcanti, TB","960","960",NA,NA,"-41.8","-13.483333","1989","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:21:46-03","USP","SPF","120920","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Conceição, AA","87",NA,"Brasil",NA,NA,"SPF00120920","1996","Chapada Diamantina",NA,"08","21","Bahia","Lençóis","-41.3899993896484","-12.563099861145","Queiroz, LP",NA,NA,NA,NA,NA,NA,"1996","10",NA,"47385","auto",NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:21:46-03","USP","SPF","83781","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Centrosema","arenarium","Centrosema arenarium","Benth.","Mello-Silva, R","761",NA,"Brasil",NA,NA,"SPF00083781","1992",NA,NA,"11","20","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717","Queiroz, LP","920","920",NA,NA,NA,NA,"1996","05",NA,"67219","auto",NA,NA,NA,NA,NA,NA
