"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","fieldNumber","infraspecificEpithet","class","individualCount","relatedCatalogItem","sex"
"95","2020-12-11 11:38:51-03","UFMG","BHCB","94286","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Ferreira, RM; França, GS; Martins, A; Sgarbi, FA","79","2005","02","21","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.365333","-19.892556","-43.365333","-19.892556","Árvore, 3m. Frutos vermelhos-amarelados; Barragem","BHCB010769",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:38:51-03","UFMG","BHCB","35925","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Teixeira, EM; Brina, AE","s.n.","1990",NA,NA,"Brasil","Espírito Santo","Marilândia",NA,"-40.5416984558105","-19.4127998352051",NA,NA,"Mata. Arbustivo. Plantas do Brasil",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"21644","auto",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:38:51-03","UFMG","BHCB","21452","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Júnior, ES","s.n.","1991","05","18","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Arbóreo 2 a 3 m.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:38:51-03","UFMG","BHCB","81293","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Salino, A; Dittrich, VAO","8226","2002","12",NA,"Brasil","Minas Gerais","Barbacena","BR-040, Ao lado da Cabana da Mantiqueira","-43.7736015319824","-21.2257995605469",NA,NA,"Árvore com 7m de altura, frutos imaturos verdes; Fragmento de floresta estacional semidecidual montana","BHCB009998",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1200","1200","27982","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:38:51-03","UFMG","BHCB","18830","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Stehmann, JR; Cappi, D","s.n.","1990","09","10","Brasil","Minas Gerais","Santa Bárbara","Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:38:51-03","UFMG","BHCB","46367","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Lombardi, JA","s.n.","1999","04","08","Brasil","Minas Gerais","Itabirito","Condomínio Aconchego da Serra.","-43.801399230957","-20.2532997131348",NA,NA,"folhas cartáceas, frutos pretos e avermelhados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:38:51-03","UFMG","BHCB","33475","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Tameirão Neto, E","1999","1996","03","18","Brasil","Minas Gerais","Itabira","Depósito Ipoema - CVRD","-43.2268981933594","-19.6191997528076",NA,NA,"Floresta Semidecidual. Arbóreo",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:38:51-03","UFMG","BHCB","81326","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Salino, A; Mota, NFO","8259","2003","01",NA,"Brasil","Minas Gerais","Mariana","Distrito de Alegria. Mina de Fábrica Nova.","-43.4160995483398","-20.377799987793",NA,NA,"Árvore, 4m de altura. Frutos imaturos verdes; Fragmentos de floresta estacional semidecidual montana","BHCB009996",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1200","1200","33524","auto",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:38:51-03","UFMG","BHCB","63919","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Mota, RC da; Viana, L","637","2000","09","04","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,"Arbusto; Mata semidecídua;","BHCB009995",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:38:51-03","UFMG","BHCB","15712","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Andrade, PM de","999","1987","07","30","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Mata; em frente caixa d'água. Arbóreo, ca. 10m. Em botão",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:38:51-03","UFMG","BHCB","54152","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Tameirão Neto, E","2926","2000","02","16","Brasil","Minas Gerais","Aiuruoca","PCH Aiuruoca, Rio Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,"Floresta ciliar. Arbóreo",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:38:51-03","UFMG","BHCB","95521","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Mota, NFO; França, GS","410","2005","11","05","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040, km 6, Trilha do Bugiu","-43.8064002990723","-20.9535999298096",NA,NA,"Árvore, 3,5m de altura. Frutos imaturos verdes; Borda de mata","BHCB009993",NA,"Southern America",NA,NA,"Dicotyledon",NA,"1000","1200","23079","auto",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:38:51-03","UFMG","BHCB","6630","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Silva, R; Grandi, TSM","2064","1985","10","05","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"Campo rupestre; beira de mata. Arbóreo",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:38:51-03","UFMG","BHCB","67097","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Mota, RC da","903","2000","08","20","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"Planta coletada em mata de galeria; arbusto.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:38:51-03","UFMG","BHCB","22612","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Lombardi, JA; Toledo, FRN","423","1993","09","24","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, 5m acima do Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,"Árvore, 6m. Folhas cartáceas. Frutos imaturos verdes; Mata secundária","BHCB010759",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:38:51-03","UFMG","BHCB","25826","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,"2013","11","10","Tameirão Neto, E; Werneck, MS","1345","1994","08","26","Brasil","Minas Gerais","Perdizes","Unidade de Concervação de Galheiro - CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,"Árvore; Floresta semidecídua","BHCB009999",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"111","2009-07-09 17:05:00-03","MO","MOBOT","2480317","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 14619","1966","7","17","Brazil","Paraná",NA,"Campo Grande do Sul, Sítio do Belzárico",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-27 09:32:00-03","MO","MOBOT","3120173","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 1591","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-12-02 12:12:00-02","MO","MOBOT","3120198","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"G.L. Esteves|Wilfried Morawetz|Bruno Wallnöfer","Esteves 15463","1990","9","19","Brazil","Minas Gerais",NA,"Serra do Espinhaco, Serra do Cipó: gallery forest in the upper part of the valley of Ribeirâo Soberbo, 1.5 km SSE Pensâo Chapeu-de-Sol (NNE Cardeal Mota), 38 km E-ESE Baldim.","-43.58333","-19.31666",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"1050.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","33634","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","401.0","2008","04","18","Brasil","São Paulo","Novo Horizonte (G1)","Fazenda Serrinha","-49.294722","-21.520833","-49.294722","-21.520833","Árvore, P-A 6, I-86. Biota",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"115","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","28763",NA,"Plantae","Monimiaceae","Mollinedia","aff. argyrogyna","Mollinedia aff. argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1309","2006","09","06","Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.798611","-18.944167","40W47'55","18S56'39","Arvoreta 8,5m de alt. Frutos imaturos verdes e maturos vináceos. Mata a beira do córrego.","MBML028763","MBML028763",NA,NA,NA,NA,NA,"380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9571",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1747","1999","01","28","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23","Beira de estrada. Árvore 7m. DAP 22cm. Fuste 3m. Frutos verdes.","MBML009571","MBML009571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","10278",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ariane L. Peixoto/24-08-2009",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2595","1999","06","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23","Arvoreto 7m. Dap 20cm. Fuste 2m. Frutos verdes.","MBML010278","MBML010278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","11343",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ariane L. Peixoto/24-08-2009",NA,NA,NA,"V. Demuner; et al","229","1999","11","03","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23","Árvore 7m, DAP 30cm, fuste 4m, botões florais, frutos imaturos de cor verde, maduros de cor roxa. Mata beira de estrada.","MBML011343","MBML011343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","16360",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"L. Kollmann; et al","5653","2002","03","13","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Arvoreto 12m. Frutos verdes.","MBML016360","MBML016360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","24712",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"Tadeu A. Cruz; et al","22","2003","03","29","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal de São Lourenço","-40.620278","-19.923889","40W37'13","19S55'26","Área 1, parcela 3, árvore 14m, n°199, Dap 39cm. Frutos verdes.","MBML024712","MBML024712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","28189",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"R. C. Britto","69","2005","09","16","Brasil","Espírito Santo","Santa Teresa","Santo Henrique","-40.553889","-19.836389","40W33'14","19S50'11","Arvore com 11m de altura, botões jovens verde-claros.","MBML028189","MBML028189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","4985",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/23-08-2012",NA,NA,NA,"M. F. dos Santos",NA,"1988","03","25","Brasil","Espírito Santo","Santa Teresa","Alto Tabocas","-40.686944","-19.932222","40W41'13","19S55'56","Árvore +/- 5m de altura, à beira de rio, frutos de cor verde.","MBML004985","MBML004985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","8369",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ariane L. Peixoto/24-08-2009",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","501","1998","09","09","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52","Mata de encosta. Árvore 8m. DAP 15cm. Fuste 6m. Frutos verdes.","MBML008369","MBML008369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:47:40-03","MBML","MBML-HERBARIO","9592",NA,"Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","E.J. Lirio/26-06-2013",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1343","1998","12","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23","Beira de estrada. Trepadeira 5m. Frutos verdes.","MBML009592","MBML009592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-15 15:31:04-03","UNESP-RC","HRCB","48457","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Lombardi","6907","2007","09","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","borda da trilha, base de afloramento rochoso e ao longo de córregos. Árvore ca. 10 m, folhas cartáceas, botões verde-amarelados",NA,NA,NA,NA,NA,NA,NA,"850","850","17840","auto",NA,NA,NA,NA,NA,NA,NA
"126","2017-11-24 14:11:39-02","UFLA","ESAL","24810","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Douglas A. Carvalho",NA,NA,NA,"Giuslan C. Pereira","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA
"127","2017-11-24 14:11:39-02","UFLA","ESAL","14499","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ary T. Oliveira Filho",NA,NA,NA,"Van den Berg, E","EB 156",NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,"árvore; 8,0; ;; ripário",NA,NA,NA,NA,NA,NA,NA,"9","9","24458","auto",NA,NA,NA,NA,NA,NA,NA
"128","2017-11-24 14:11:39-02","UFLA","ESAL","5871","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Melo, PHA; Gomes, DJS; Pompeu, PV","2860",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, fim da trilha do Leãozinho","-46.5614013671875","-21.7877998352051",NA,NA,"árvore; 9 m; ; atropurpúreo; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"129","2017-11-24 14:11:39-02","UFLA","ESAL","12175","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,"arvoreta; 6,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-11-24 14:11:39-02","UFLA","ESAL","12477","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,"árvore; 13,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-09 16:31:52-03","UFLA","ESAL","15703","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 6,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2018-10-09 16:31:52-03","UFLA","ESAL","18296","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Van den Berg, E",NA,NA,NA,"Castro, GC","70",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-11-24 14:11:39-02","UFLA","ESAL","22141","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas",NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-11-24 14:11:39-02","UFLA","ESAL","20238","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"M.C. Guimarães; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina","-44.8711013793945","-21.3169002532959",NA,NA,"árvore; 6, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"135","2017-11-24 14:11:39-02","UFLA","ESAL","16558","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"Rodrigues, LA; et al.","379",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA
"136","2017-11-24 14:11:39-02","UFLA","ESAL","21028","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,"árvore; 6,5 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"137","2017-11-24 14:11:39-02","UFLA","ESAL","9548","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"árvore; 12 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"9","9","17674","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","2536529","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"G. Hatschbach","14619","1966","8","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01345481","US01345481_01","South America",NA,NA,NA,"Laurales",NA,NA,"55154","auto",NA,NA,NA,"Dicotyledonae","1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2579642","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"E. P. Heringer","7650","1958","3","6","Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,"US01345482","US01345482_01","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"140","2019-11-13 11:26:21-03","USP","SPF","129684","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pirani, JR",NA,NA,NA,"Pirani, JR","4205","1998","03","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. MG 010, Vale da Mãe D'Água.","-43.600833","-19.303056","-43.600833","-19.303056",NA,"SPF00129684",NA,NA,NA,NA,NA,NA,"1113","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 18:28:52-03","USP","SPF","97277","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1999",NA,NA,"Godoy, SAP","249","1994","09","14","Brasil","São Paulo","São Paulo","Jd. Novo Parelheiros, Sítio do Sr. José Guilguer Reimberg (José Toco), à direita na Estrada Engº Marsilac, após o entroncamento com a Estrada Colônia.","-46.735","-23.835556","-46.735","-23.835556","Árvore, ca. 10 m alt., DAP 0,18 m, botões florais creme-esverdeado.; Borda da mata.","SPF00097277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 18:28:52-03","USP","SPF","142739","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Fiaschi, P","2000","08",NA,"Fiaschi, P","400","2000","07","31","Brasil","Minas Gerais","Diamantina","Estrada de Curvelo para Diamantina (BR 259). Floresta do lado direito da rodovia.","-43.6002998352051","-18.2493991851807",NA,NA,"Arbusto decumbente, ca. 1,6 m alt., folhas fortemente discolores, botões florais esverdeados, frutos pretos sobre receptáculo alaranjado.; Na orla da mata.","SPF00142739",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 18:28:52-03","USP","SPF","112258","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1999",NA,NA,"Silva, R","2064","1985","10","05","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"Arbóreo. Botões florais.; Campo rupestre, mata.","SPF00112258",NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:26:21-03","USP","SPF","106648","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Campos, MTVA","1994",NA,NA,"Campos, MTVA","CFSC13816","1994","09","28","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG 010, ca. 15 km antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00106648",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
