"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"91","2020-09-12 05:00:02-03","US","US","3697648","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D. Penn.",NA,"A. P. Silva","INPA/WWF 2303.3736.2","1989","8","25","South America - Neotropics","Brazil","Amazonas","Mun. de Manaus, ca. 90 km. N. de Manaus, Distrito Agropecuario da SUFRAMA, Rodovia BR 174, km 64, depois 6 km oeste da BR, Fazenda Dimona","-60.08","-2.32",NA,NA,NA,NA,"US02702666","US02702666_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"92","2019-11-13 11:31:49-03","USP","SPF","131897","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Oliveira, AA","Oliveira, AA","526","1993","01",NA,NA,"Brasil","Amazonas",NA,"-59.763889","-2.407222","50","125",NA,NA,"SPF00131897",NA,"Manaus",NA,NA,NA,NA,"-59.763889","-2.407222",NA,NA,NA,NA,NA,NA,NA
"93","2015-04-20 13:03:20-03","F","FMNH-SEEDPLANTS","V0325625F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0325625F","V0325625F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"94","2015-04-20 13:03:18-03","F","FMNH-SEEDPLANTS","V0325622F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0325622F","V0325622F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"95","2019-06-11 12:44:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,"RRC ID Flag","G. Villa","1524","2003","1","23","South America","Ecuador","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1524",NA,NA
"96","2019-06-11 12:59:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,"RRC ID Flag","R. B. Foster","4689","1981","8","8","South America","Peru","Pasco","Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"4689",NA,NA
"97","2015-04-20 13:03:19-03","F","FMNH-SEEDPLANTS","V0325623F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0325623F","V0325623F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"98","2015-04-20 13:03:19-03","F","FMNH-SEEDPLANTS","V0325624F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0325624F","V0325624F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"99","2015-04-20 13:03:30-03","F","FMNH-SEEDPLANTS","V0325643F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0325643F","V0325643F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"100","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000624873","S","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","Pennington",NA,"Boris Alexander Krukoff; b.1898; d.1983; Krukoff","8192",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,"Isotype",NA,NA,NA,NA,"NHMUK:ecatalogue:4986019"
"101","2020-01-31 10:39:39-03","IFAM","EAFM","14961","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Marra, D.M.","Marra, D.M.; Neves, A.F. & Souza, I.G.","578","2011","06","11",NA,"Brasil","Amazonas","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.293675","-2.422428","18","18",NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 12.9 cm",NA,NA,"Manaus, Presidente Figueiredo",NA,NA,"2011","06","-60.293675","-2.422428",NA,NA,NA,"11",NA,NA,NA
"102","2020-01-31 10:39:39-03","IFAM","EAFM","12756","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Castilho, C.V.; Pereira, E da C; Souza, S.S. de & Mello, A.","848","2002","11","08",NA,"Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O5, km 3.5. Solo muito argiloso.","-59.932624","-2.958398","103","103",NA,"; DESC: Árvore de dossel. Base com sapopemas. Ritidoma avermelhado, escamoso. DAP:33.5 cm. Botão floral, rosa.",NA,NA,"Manaus",NA,NA,NA,NA,"-59.932624","-2.958398",NA,NA,NA,NA,NA,NA,NA
"103","2020-01-31 10:39:39-03","IFAM","EAFM","14568","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.","Marra, D.M.; Carneiro, V.M.C.","Marra, D.M.; Neves, A.F. & Souza, I.G.","185","2011","04","05",NA,"Brasil","Amazonas","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.308775","-2.406581",NA,NA,NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 11.3 cm",NA,NA,"Manaus, Presidente Figueiredo",NA,NA,"2011","04","-60.308775","-2.406581",NA,NA,NA,"05",NA,NA,NA
"104","2020-09-24 08:25:36-03","IBt","SP","331231","S","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Sothers, CA","380","1995","03","29",NA,"Brasil","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-09-24 08:25:36-03","IBt","SP","331417","S","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Pruski, JF","3238","1987","09","14",NA,"Brasil","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-15 10:09:38-03","IBt","SP","341658","S","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T.D.Penn.",NA,"Assunção, PACL","669","1997","09","21",NA,"Brasil","Amazonas","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2014-09-23 10:59:44-03","G","G","G00439550","S","Plantae",NA,NA,"Sapotaceae","Pouteria","vernicosa","Pouteria vernicosa","T. D. Penn.","Pennington, T. D.","Krukoff, B. A.","8192","1936",NA,"00","AMERIQUE DU SUD","Brazil","Amazonas",NA,"-68.96444444","-3.47277778",NA,NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00439550",NA,"São Paulo de Olivença",NA,NA,"1986","01","-68.96444444","-3.47277778",NA,"ISOTYPUS of Pouteria vernicosa T. D. Penn.",NA,"01",NA,NA,NA
