"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount"
"152","2021-03-04 15:45:24-03","IF","SPSF","16394","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","A.Furlan","781","1989","03","12","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore até 8m de altura; flores velhas, creme esverdeadas.; GEOGRAFIA: Estrada da Casa da Farinha.;",NA,NA,"2011","10",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"153","2021-03-04 15:45:24-03","IF","SPSF","29521","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","F.T.Farah et. al","2173","2001","04","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.7","-23.983333",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 3m de altura. Flores róseas.; GEOGRAFIA: Floresta altomontana sobre o divisor de água. Transição floresta altomontana-floresta de encosta com campos adjacentes.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,NA,NA,"12",NA,NA,NA
"154","2021-03-04 15:45:24-03","IF","SPSF","31048","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","S.E.Martins & L.Rossi","281","1998","08","31","América do Sul","Brasil","SP","Bertioga","Guaratuba","-46.138599395752","-23.8544006347656",NA,NA,NA,"COLETA: Árvore de 4m de altura. Frutos vináceos a negros.; GEOGRAFIA: Floresta de Restinga. Estrada da Captação, próximo a Petrobras.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37616","auto",NA,NA,NA,NA
"155","2021-03-04 15:45:24-03","IF","SPSF","34612","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma",NA,"O.T.Aguiar","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","381","2005","03","14","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758","8","8",NA,"COLETA: XLS: SPSFNovo; Árvore de 4m de altura. Beira de rio.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"2005","04",NA,NA,"Magnoliopsida",NA,"26998","auto","12",NA,NA,NA
"156","2021-03-04 15:45:24-03","IF","SPSF","34675","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma",NA,"M.Sobral","G.Edwall",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","estação Rio Grande","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Via férrea São Paulo/Santos;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA
"157","2021-03-04 15:45:24-03","IF","SPSF","50442","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","E.H.P.Barretto","P.Affonso et al.","515","2001","06","26","América do Sul","Brasil","SP","São Paulo","Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Árvore 12 m de altura, frutos verdes.; GEOGRAFIA: Parque Estadual da Serra do Mar, trilha da captação de água. Beira da trilha junto ao plantio de pinus.;",NA,NA,"2014","01",NA,NA,"Magnoliopsida",NA,"53584","auto","27",NA,NA,NA
"158","2021-03-04 15:45:24-03","IF","SPSF","16402","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","A.Furlan","874","1989","07","17","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7m de altura; frutos grandes, alongados, cor vinho a negra.; GEOGRAFIA: Margem esquerda do rio Picinguaba;",NA,NA,"2011","10",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"159","2021-03-04 15:45:24-03","IF","SPSF","16406","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","A.Furlan","883","1989","07","17","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura; frutos arredondados, cor vermelho vinho até vinho escuro.; GEOGRAFIA: Margem esquer da do Rio Picinguaba;",NA,NA,"2011","10",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"160","2021-03-04 15:45:24-03","IF","SPSF","16396","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","R.Costa","5","1988","05","06","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m de altura; frutos cor verde.; GEOGRAFIA: Restinga próximo a mata Atlântica, trilha atrás do alojamento.;",NA,NA,"2011","10",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"161","2021-03-04 15:45:24-03","IF","SPSF","16397","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","J.E.L.S. Ribeiro","285","1988","06","03","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Restinga&nf;Árvore 8m altura; frutos cor verde-avermelhada; GEOGRAFIA: Trilha atrás do alojamento.;",NA,NA,"2011","10",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"162","2021-03-04 15:45:24-03","IF","SPSF","16409","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","A.Furlan","746","1989","03","12","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore de 6m de altura. Flores brancas.; GEOGRAFIA: Trilha da Guarita.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","05",NA,NA,NA
"163","2021-03-04 15:45:24-03","IF","SPSF","16395","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","J.E.L.S. Ribeiro","231","1988","02","06","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore de 6 a 7m de altura.Flores creme.Frutos imaturos avermelhados.; GEOGRAFIA: Restinga. Estrada da Casa da Farinha.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","05",NA,NA,NA
"164","2021-03-04 15:45:24-03","IF","SPSF","16398","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","J.E.L.S. Ribeiro","663","1989","06","18","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore de 11m de altura. Frutos na cor vinho.; GEOGRAFIA: Trilha das Três Lagoas.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","05",NA,NA,NA
"165","2021-03-04 15:45:24-03","IF","SPSF","16403","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","A.Furlan","663","1989","03","10","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore com aprox. 8m de altura. DAP de 15cm. Flores brancas com cheiro desagradável.; GEOGRAFIA: Trilha atrás do alojamento.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","05",NA,NA,NA
"166","2021-03-04 15:45:24-03","IF","SPSF","16404","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","A.Furlan","366","1988","04","08","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: Árvore de 4m de altura. Flores velhas, castanhas. Frutos verdes.; GEOGRAFIA: Restinga próximo da Mata Atlântica. Trilha atrás do alojamento.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","05",NA,NA,NA
"167","2021-03-04 15:45:24-03","IF","SPSF","16407","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","(Vell.)","O.T. Aguiar","J.E.L.S. Ribeiro","425","1988","08","06","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6 m de altura. Frutos de cor verde-vinho até quase negros.; GEOGRAFIA: Trilha do Morro do Corsário em direção ao mangue.;",NA,NA,"2016","07",NA,NA,"Magnoliopsida",NA,"34265","auto","12",NA,NA,NA
"168","2021-03-04 15:45:24-03","IF","SPSF","16408","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","O.T. Aguiar","A.Furlan","726","1989","03","11","América do Sul","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m de altura, dap 15cm. Flores alvas perfumadas.; GEOGRAFIA: Trilha morro do Corsário.;",NA,NA,"2011","01",NA,NA,"Magnoliopsida",NA,"34265","auto","18",NA,NA,NA
"169","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","compactiflora","Eugenia compactiflora","Spring ex Mart.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis maritimis",NA,NA,NA,NA,NA,"LE (fr)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","compactiflora","Eugenia compactiflora","Spring ex Mart.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope S. Crucis praedium imperiale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2016-04-07 09:43:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","compactiflora","Eugenia compactiflora","Spring ex Mart.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope S. Crucis praedium imperiale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:11:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","compactiflora","Eugenia compactiflora","Spring ex Mart.",NA,"Martius, C","Herb. Fl.42",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in locis umbrosis montis Corcovado, prope Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart,(Herb.Fl.Bras.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","linguaeformis","Eugenia linguaeformis","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"ad urbem Santos, Dryas",NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:43:55-03","UFRGS","ICN","064119","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Sobral, M","Folli, DA","371","1982","04","28","América do Sul","Brasil","ES","Linhares","Reserva Florestal da CVRD. Est FARINHA SECA, ant. 221, km 4,160, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore com cerca de 5m de altura e fuste de cerca de 3m, DAP 5cm, diametro da copa cerca de 2m. Com flor rosa e botão branco. Fuste cilíndrico e casca áspera; Floresta alta.",NA,NA,"1985","08",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA
"175","2021-02-08 12:43:55-03","UFRGS","ICN","094506","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Sobral, M","Carirro, T","227","1983","09","13","América do Sul","Brasil","RJ","Rio de Janeiro","Cume do Pão de Açucar","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Só havia 1 planta no cume do Pão de Açuca e esta estava em fruto",NA,NA,"1984",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"176","2021-02-08 12:43:55-03","UFRGS","ICN","182250","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Barroso, G","Carauta, JPP; Cardoso, J","3702","1981","04","10","América do Sul","Brasil","RJ","Rio de Janeiro","Pão de Açucar, no cume","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Plantas vasculares dos Morros da URCA, Pão de açucar e Cara de Cão, RJ; Árvore baixa, com flores brancas aromáticas",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"177","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74067","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","linguiformis","Eugenia linguiformis","Berg.","Mattos, J.","Kuhlmann, M.","s.n.","1945","07",NA,NA,"Brasil","São Paulo","Alto da Serra","Estação Biológica",NA,NA,NA,NA,NA,NA,"HAS0074067",NA,"1966","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:11:32-03","IBt","SP","321770","S","Plantae",NA,NA,"Myrtaceae","Eugenia","linguiformis","Eugenia linguiformis","O.Berg",NA,"Moraes, MD; et al.","29337","1993","11","11",NA,"Brasil","São Paulo","Ubatuba","Estrada do Poruba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 3m alt., com botões","SP057020","SP057020",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"179","2019-11-21 10:11:32-03","IBt","SP","306789","S","Plantae",NA,NA,"Myrtaceae","Eugenia","linguiformis","Eugenia linguiformis","O.Berg",NA,"Ponte, ACE; et al.","29803","1993","11","11",NA,"Brasil","São Paulo","Ubatuba","Morro do Puruba, planície litorânea","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto 3m alt., frutos imaturos verdes","SP057018","SP057018",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"180","2019-11-21 10:11:32-03","IBt","SP","288158","S","Plantae",NA,NA,"Myrtaceae","Eugenia","linguiformis","Eugenia linguiformis","O.Berg",NA,"Franco, ALM; et al.","29357","1993","11","13",NA,"Brasil","São Paulo","Ubatuba","Trilha das Três Lagoas, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 5m alt., frutos vermelho-arroxeados","SP057019","SP057019",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"181","2019-11-21 10:11:32-03","IBt","SP","296894","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Catharino, ELM","777","1986","05","30",NA,"Brasil","São Paulo","Iguape","Peropava, Fazenda Boa Vista.,","-47.627778","-24.576667",NA,NA,NA,"Árvore, 8m alt., frutos imaturos arroxeados. Embrião eugenóide. Em derrubada.","SP007215","SP007215","1996",NA,"-47.627778","-24.576667",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:11:32-03","IBt","SP","306686","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Mazine, FF","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, V; Seoane, CES","34725","1996","01","30",NA,"Brasil","São Paulo","Ubatuba","Trilha da Casa da Farinha, transição entre planície e encosta atlântica","-44.852789","-23.352639",NA,NA,NA,"Árvore 6m alt., floração branca, caulifloria",NA,NA,"2017","07","-44.852789","-23.352639",NA,NA,NA,NA,"25",NA,NA,NA
"183","2019-11-21 10:11:32-03","IBt","SP","321797","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Sanchez, M; Pedroni, F","730","1996","09","17",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, próximo a trilha do Corisco","-44.8","-23.366667","120","120",NA,NA,NA,NA,"1997",NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:11:32-03","IBt","SP","427019","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Almeida Scabbia, RJ","Pelissari, G; Zanuto, ARA; Silva, AH; Almeida Scabbia, RJ","97","2008","06","19",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua 13","-46.345958","-23.756664",NA,NA,NA,NA,NA,NA,"2009","03","-46.345958","-23.756664",NA,NA,NA,NA,"05",NA,NA,NA
"185","2019-11-21 10:11:32-03","IBt","SP","491252","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Faria, JEQ","Faria, JEQ; et al.","6304","2016","07","15",NA,"Brasil","São Paulo","Ubatuba","Margem da BR 101 entre Parati e Ubatuba","-44.853889","-23.318056","24","24",NA,NA,NA,NA,"2016","07","-44.853889","-23.318056",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:11:32-03","IBt","SP","212667","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Sobral, M","Kirizawa, M; Sousa, AVG; Duque, NN","1000","1983","07","07",NA,"Brasil","São Paulo","Bertioga","Ca. 600 m do canal de Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SP022584","SP022584","1992",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"187","2019-11-21 10:11:32-03","IBt","SP","333591","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Martins, SE; Rossi, L; Mello, Z","281","1998","08","31",NA,"Brasil","São Paulo","Bertioga","Estrada da captação, próximo à Petrobras","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"188","2019-11-21 10:11:32-03","IBt","SP","288291","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Kirizawa, M; et al.","3188","1995","08","22",NA,"Brasil","São Paulo","Bertioga","Rod. BR 101, km 216, Loteamento Chácaras de Itapanhau, floresta de restinga","-46.138599395752","-23.8544006347656",NA,NA,NA,"Árvore ca. 4m alt., frutos vermelhos a negros, solo com serrapilheira",NA,NA,"1995","09",NA,NA,NA,NA,"37616","auto","20",NA,NA,NA
"189","2019-11-21 10:11:32-03","IBt","SP","333583","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Martins, SE; Sampaio, PSP; Lima, ES","397","1999","03","11",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. Sp-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"190","2019-11-21 10:11:32-03","IBt","SP","352680","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Ribeiro, CL","Nicolau, SA; Braz, JD; Lopes, RA","2761","2001","02","04",NA,"Brasil","São Paulo","Biritiba-Mirim","Bacia de Acumulação do Rio Biritiba Mirim, estrada do Sertãozinho-Shibata.","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,NA,NA,"2019","06",NA,NA,NA,NA,"19656","auto","11",NA,NA,NA
"191","2019-11-21 10:11:32-03","IBt","SP","344668","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Catharino, ELM","2271","1998","09","09",NA,"Brasil","São Paulo","Cotia","Reserva Florestal de Morro Grande, Estrada de acesso ao reservatório Pedro Beicht","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,"23869","auto","04",NA,NA,NA
"192","2019-11-21 10:11:32-03","IBt","SP","329449","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Fávero, OA; Born, GCC; Martins, OT","510","1992","05","31",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho para a Cachoeira Preta, na Cachoeira do Guilherme","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"193","2019-11-28 09:18:17-03","IBt","SP","309933","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Melo, MMRF; Rossi, L","1262","1993","10","28",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"194","2019-11-21 10:11:32-03","IBt","SP","329448","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Fávero, OA; Born, GCC; Martins, OT","372","1992","02","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Na beira do rio Comprido, próximo ao porto do Aguapeu","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"195","2019-11-21 10:11:32-03","IBt","SP","357220","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Fernandes, T","Nicolau, SA; Braz, JD; Braz, SA; Miranda, LC","2973","2001","05","10",NA,"Brasil","São Paulo","Mogi das Cruzes","Km 56, mata ao longo do rio Tietê, matinha da Klabin Kimberley S.A.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"196","2019-11-21 10:11:32-03","IBt","SP","339398","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Nicolau, SA; Mana de Deus, JR; Espírito Santo, CE","1103","1996","06","19",NA,"Brasil","São Paulo","Mogi das Cruzes","Margens do Rio Tietê em direção a Biritiba Mirim.","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA
"197","2019-11-21 10:11:32-03","IBt","SP","313228","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Bernacci, LC; et al.","272","1994","05","19",NA,"Brasil","São Paulo","Pariquera-Açu","Mata alta e pluriestratificada com bromeliáceas epífitas","-47.8800010681152","-24.7099990844727",NA,NA,NA,"Árvore 12m alt., frutos em maturação arroxeados",NA,NA,"1996",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"198","2019-11-21 10:11:32-03","IBt","SP","329923","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Sobral, M; Attili, D","6819","1991","01",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SP022586","SP022586",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA
"199","2019-11-21 10:11:32-03","IBt","SP","253699","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Kawasaki, ML","Kawall, MA","181","1992","05","16",NA,"Brasil","São Paulo","Praia Grande","Área na beira da Rod. Pedro Taques","-46.4000015258789","-24",NA,NA,NA,NA,"SP022585","SP022585","1994",NA,NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA
"200","2019-11-21 10:11:32-03","IBt","SP","357191","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Fernandes, T","Nicolau, SA; Braz, JD; Borges, MRF","2823","2001","04","25",NA,"Brasil","São Paulo","Salesópolis","Bacia de Paraitinga, proximo ao eixo da barragem, mata de encosta.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA
"201","2019-11-21 10:11:32-03","IBt","SP","34878","S","Plantae",NA,NA,"Myrtaceae","Eugenia","monosperma","Eugenia monosperma","Vell.","Barroso, GM","Kuhlmann, M","s.n.","1945","07","28",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra, mata","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1989","10",NA,NA,NA,NA,"27258","auto","03",NA,NA,NA
