"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber"
"101","2019-06-27 10:25:45-03","UFES","VIES","30816","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Lage, C.; Castro, K.C.","2012","03",NA,"Brasil","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030816","VIES030816",NA,NA,"123",NA,"Floresta do Rosal.",NA,"17884","auto",NA,NA,NA,NA,NA
"102","2020-06-29 09:31:22-03","UFRRJ","RBR","43263","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","L.H. Soares",NA,NA,NA,"L.H. Soares","2014","01","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.538056","-22.9575","43º32'17''W","22º57'27''S",NA,NA,NA,"RBR00043263",NA,NA,NA,NA,NA,"Est. das Tachas (Guaratiba). F42/42.",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:35:48-03","MBM","MBM","400985","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Brotto, M.L.","2015",NA,NA,"Augusto-Silva, M.","2012","08","22","Brazil","Santa Catarina","Joinville","-48.898333","-26.183611","-48.898333","-26.183611","86","86","Arbórea do estrato superior, CAP 56 cm. Altura 17 m.; Floresta Ombrófila Densa Submontana.","MBM400985","MBM400985",NA,NA,"87","Southern America","Linha de transmissão elétrica",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:35:48-03","MBM","MBM","410252","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Kutschenko, D.C.","2016","03","02","Pimentel, L.B.; Junqueira, A.S.C.; Ramos, M.; Giovanetti-Alves, R.; Junqueira, A.S.C.; Ramos, M.; Giovanetti-Alves, R.","2013","12","12","Brazil","Rio de Janeiro","São Sebastião do Alto","-42.12","-21.96","-42.12","-21.96","470","470","Árvore. Látex branco, pouco abundante, líquido. Fruto verde.; Fragmento de Floresta Estacional Semidecídua fortemente alterada, sobre solo argiloso e terreno muito declivoso (+- 40º).","MBM410252","MBM410252",NA,NA,"s.n.","Southern America","Conglomerado 197-1-1-30-R.",NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-29 08:34:15-03","MNHN","RECOLNAT_MNHN_P","P00089321","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg",NA,NA,NA,"Glaziou, A.","1875","6","10","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089321' target='other'> <mi>dwc_moreinfo</mi></a>","P00089321","P00089321_01",NA,NA,NA,NA,"Rio de Janeiro, Tijuca.","hb",NA,NA,"syntype",NA,NA,NA,"8081"
"106","2015-09-29 08:34:19-03","MNHN","RECOLNAT_MNHN_P","P00089322","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg",NA,NA,NA,"Glaziou, A.","1875","6","10","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089322' target='other'> <mi>dwc_moreinfo</mi></a>","P00089322","P00089322_01",NA,NA,NA,NA,"Rio de Janeiro, Tijuca.","hb",NA,NA,"syntype",NA,NA,NA,"8081"
"107","2015-09-29 08:34:22-03","MNHN","RECOLNAT_MNHN_P","P00089323","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg",NA,NA,NA,"Glaziou, A.","1875","6","10","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089323' target='other'> <mi>dwc_moreinfo</mi></a>","P00089323","P00089323_01",NA,NA,NA,NA,"Rio de Janeiro, Tijuca.","hb",NA,NA,"syntype",NA,NA,NA,"8081"
"108","2015-09-29 08:34:26-03","MNHN","RECOLNAT_MNHN_P","P00089324","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg",NA,NA,NA,"Glaziou, A.","1881","11","26","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089324' target='other'> <mi>dwc_moreinfo</mi></a>","P00089324","P00089324_01",NA,NA,NA,NA,"Entre Palmeiras et Macaco","hb",NA,NA,"syntype",NA,NA,NA,"13496"
"109","2015-09-29 08:34:29-03","MNHN","RECOLNAT_MNHN_P","P00089325","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg",NA,NA,NA,"Glaziou, A.","1881","11","26","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00089325' target='other'> <mi>dwc_moreinfo</mi></a>","P00089325","P00089325_01",NA,NA,NA,NA,"Entre Palmeiras et Macaco","hb",NA,NA,"syntype",NA,NA,NA,"13496"
"110","2015-09-05 11:50:20-03","MNHN","RECOLNAT_MNHN_P","P06824262","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Schwacke",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,". s.d. donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06824262' target='other'> <mi>dwc_moreinfo</mi></a>","P06824262","P06824262_01",NA,NA,NA,NA,". Brasil, América do Sul","hb",NA,NA,NA,NA,NA,NA,"11899"
"111","2015-09-05 11:35:17-03","MNHN","RECOLNAT_MNHN_P","P06861816","PreservedSpecimen",NA,"Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos & Romaniuc Neto",NA,NA,NA,"Glaziou, A.","1881","11","26","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06861816' target='other'> <mi>dwc_moreinfo</mi></a>","P06861816","P06861816_01 P06861816_02",NA,NA,NA,NA,"Rio de Janeiro, Entre Palmeiras et Macaco","hb",NA,NA,"isolectotype",NA,NA,NA,"13496"
"112","2020-12-11 11:38:52-03","UFMG","BHCB","46865","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:38:52-03","UFMG","BHCB","135418","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Mendes, MS; Pena, FSR","2006",NA,NA,"Brasil","Minas Gerais","Dores de Guanhães","-42.888611","-19.073056","-42.888611","-19.073056","595","595","Floresta Estacional semidecidual",NA,NA,"Dicotyledon",NA,"s.n.","Southern America","Reservatório da PCH Funil.",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:38:52-03","UFMG","BHCB","46432","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:38:52-03","UFMG","BHCB","46902","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:38:52-03","UFMG","BHCB","69529","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Gomes, JV","2001","12","03","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Plot 3.",NA,NA,"Dicotyledon",NA,"802","Southern America","Estação Biológica de Caratinga. Mata do Jaó.",NA,"49886","auto",NA,NA,NA,NA,NA
"117","2020-12-11 11:38:52-03","UFMG","BHCB","39600","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Jequeri","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","Southern America","Usina de Providência.",NA,"22280","auto",NA,NA,NA,NA,NA
"118","2021-02-11 17:20:28-03","UFPR","UPCB","30073","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Silva, S.M.","1996","03",NA,"Athayde, S.F.","1995","08","28","Brasil","Paraná","Guaraqueçaba","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 5m x 17cm, com fruto, casca interna com látex branco. Interior da floresta secundária..",NA,NA,NA,NA,"315",NA,"Morro do Quitumbê ou do Costão",NA,NA,NA,NA,NA,NA,NA,NA
"119","2012-10-31 11:17:00-02","MO","MOBOT","100266864","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 13496","South America","R.J. [= Rio de Janeiro]",NA,NA,NA,"Isolectotype",NA,NA,"1",NA
"120","2013-08-23 04:12:00-03","MO","MOBOT","706445","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","A. Gentry",NA,NA,NA,"Ariane L. Peixoto|et al.","1987","1","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peixoto 4153","South America","Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 8",NA,NA,NA,NA,NA,NA,"2","87-9"
"121","2020-08-31 09:16:55-03","INPA","INPA","218799","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Santos, A","2012","09",NA,"Bernacci, LC","1994","04","15","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0218799","INPA0218799 INPA0218799_e INPA0218799_nd INPA0218799_num","Dicotyledon Rosids","Rosales","379","Southern America","E.E. Monte Alegre.",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-08-31 09:16:55-03","INPA","INPA","218801","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Romaniuc Neto, S","1990","10",NA,"Melo, MMRF de","1987","08","18","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0218801","INPA0218801 INPA0218801_e","Dicotyledon Rosids","Rosales","859","Southern America","Cananeia, Parque Estadual da Ilha do Cardoso. Mata de encosta do morro de captação d'água. Perimetro a 1,30m do solo. Amostrado na parcela instalada pela coletora, para estudo fitossociológico.",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-10 20:50:37-03","INPA","INPA","224254","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Lima, HC de","1994","01","19","Brasil","Rio de Janeiro","Silva Jardim","-42.25","-22.5","-42.25","-22.5",NA,NA,NA,"INPA0224254","INPA0224254 INPA0224254_e","Dicotyledon Rosids","Rosales","4877","Southern America","Reserva Biológica Poço das Antas. Trilha em frente a casa da porteira. Área FP033.",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:16:55-03","INPA","INPA","218800","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Wanderley, MGL; Romaniuc Neto, S","1998",NA,NA,"Hoehne, FC","1934","10","18","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"INPA0218800","INPA0218800 INPA0218800_e","Dicotyledon Rosids","Rosales","s.n.","Southern America","Nativa no Jardim Botânico.",NA,"53584","auto",NA,NA,NA,NA,NA
"125","2020-08-31 09:16:55-03","INPA","INPA","218798","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Romaniuc Neto, S","1996","03",NA,"Romaniuc Neto, S","1992","04","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"INPA0218798","INPA0218798 INPA0218798_e","Dicotyledon Rosids","Rosales","1298","Southern America","Parque Estadual das Fontes do Ipiranga.",NA,"53584","auto",NA,NA,NA,NA,NA
"126","2021-03-04 11:05:50-03","UFRB","HURB","14078","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","17","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014078",NA,NA,NA,"1165",NA,"Serra do Papuã; APA do Pratigi",NA,"33549","auto",NA,NA,NA,NA,NA
"127","2021-03-04 11:05:50-03","UFRB","HURB","14079","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","17","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014079",NA,NA,NA,"1146",NA,"Serra do Papuã; APA do Pratigi",NA,"33549","auto",NA,NA,NA,NA,NA
"128","2021-03-04 11:05:50-03","UFRB","HURB","14080","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Victor Jr., V.","2013","01","17","Brasil","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014080",NA,NA,NA,"1164",NA,"Serra do Papuã; APA do Pratigi",NA,"33549","auto",NA,NA,NA,NA,NA
"129","2019-06-10 10:11:13-03","FZB-BH","BHZB","5714","S","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"Rezende, S.G.","2005","09","25","Brasil","MG","Gonzaga","-42.524167","-18.947222","42W 31' 27","18S 56' 50","850","850","coord. UTM Lat.: 7.9031.195 e Long.: 760.720. altitude média de 850m. Com duplicata.",NA,NA,NA,NA,"330",NA,"Bacia rio Corretnte Grande",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-09 10:13:30-03","UENF","HUENF","1410","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","11","01","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual a 471","HUENF00001412",NA,NA,NA,"169",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-09 10:13:30-03","UENF","HUENF","3195","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Dan, M.L.; et al.","2007","10","31","Brasil","Rio de Janeiro","São José de Ubá","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256","Estéril ; látex amarelo","HUENF00003197",NA,NA,NA,"683",NA,"Fazenda Prosperidade",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-09 10:13:30-03","UENF","HUENF","6368","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2008","10","11","Brasil","Rio de Janeiro","São José de Ubá","-41.920833","-21.41","41º55'15''W","21º24'36''S","365","365",NA,"HUENF00006371",NA,NA,NA,"2427",NA,"Sítio Camacho",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-09 10:13:30-03","UENF","HUENF","1486","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","11","15","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001488",NA,NA,NA,"228",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-09 10:13:30-03","UENF","HUENF","1696","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","30","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","P.","HUENF00001698",NA,NA,NA,"544",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-09 10:13:30-03","UENF","HUENF","6440","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","2007","10","31","Brasil","Rio de Janeiro","São José de Ubá","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006443",NA,NA,NA,"686",NA,"Fazenda Prosperidade",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-09 10:13:30-03","UENF","HUENF","1880","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","10","25","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 471","HUENF00001882",NA,NA,NA,"937",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-09 10:13:30-03","UENF","HUENF","1857","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","10","25","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 544","HUENF00001859",NA,NA,NA,"893",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-09 10:13:30-03","UENF","HUENF","6442","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006445",NA,NA,NA,"1367",NA,"Fazenda Prosperidade",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-09 10:13:30-03","UENF","HUENF","1674","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","1997","07","31","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001676",NA,NA,NA,"471",NA,"Imbé",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-09 10:13:30-03","UENF","HUENF","10868","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Toledo, E.","2010","01","19","Brasil","Rio de Janeiro","Natividade","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,NA,"HUENF00011550",NA,NA,NA,"3287",NA,"Monte Alegre.",NA,"18409","auto",NA,NA,NA,NA,NA
"141","2021-02-25 10:13:15-03","CVRD","CVRD","11274","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Domingos A. Folli","2008","06","04","Folli, D.A.","2008","06","04","BRASIL","ES","Linhares","-39.928966","-19.233041","-39,928966","-19,233041","20","20","Aceiro com Baldo Faé <ll>dwc_commonname:</ll> Sally","CVRD011274",NA,"Magnoliophyta","Rosales","6071","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"142","2021-02-25 10:13:15-03","CVRD","CVRD","988","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","C. C. Berg","1990","12","10","Silva, I.A.","1982","12","01","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Sally","CVRD000988","CVRD000988","Magnoliophyta","Rosales","368","América do Sul",NA,NA,"48094","auto",NA,"Magnoliopsida",NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","1123903","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00089932","US00089932_01",NA,"Urticales","8081","South America - Neotropics",NA,NA,NA,NA,"Isosyntype","Dicotyledonae",NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2322842","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"J. G. Kuhlmann","1935","12","19","Brazil","Viçosa",NA,NA,NA,NA,NA,NA,NA,NA,"US01333602","US01333602_01",NA,"Urticales","2077","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2174197","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"R. M. Klein","1952","3","6","Brazil","Brusque",NA,NA,NA,NA,NA,"50",NA,NA,"US01333600","US01333600_01",NA,"Urticales","74","South America - Neotropics","Mata do Maluche",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2596589","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"M. Kuhlmann","1950","10","17","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01333601","US01333601_01",NA,"Urticales","3324","South America - Neotropics","Nativa no Jardim Botânico",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"147","2021-03-15 18:28:53-03","USP","SPF","200458","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Freitas, HS","2009",NA,NA,"Freitas, HS","2007","12","18","Brasil","São Paulo","São José do Barreiro","-45.104011","-23.073919","-45.104011","-23.073919","482","482","Árvore 12 m alt., 49,3 cm de perímetro à altura do peito. Frutos imaturos verdes.; Interior da Mata do Mascote.","SPF00200458",NA,NA,NA,"410",NA,"Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP 068).",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:26:23-03","USP","SPF","200465","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Freitas, HS","2009",NA,NA,"Freitas, HS","2007","09","10","Brasil","São Paulo","São José do Barreiro","-44.661444","-22.638611","-44.661444","-22.638611","504","504",NA,"SPF00200465",NA,NA,NA,"293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:26:23-03","USP","SPF","145874","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg, CC","2001","03",NA,"Tameirão Neto, E","1998","09","30","Brasil","Minas Gerais","Ferros","-43.0233001708984","-19.2318992614746",NA,NA,NA,NA,"Arbóreo.","SPF00145874",NA,NA,NA,"2731",NA,"Floresta semidecidual. PCH Monjolos, Rio do Peixe.",NA,"31564","auto",NA,NA,NA,NA,NA
"150","2019-11-13 11:26:23-03","USP","SPF","83093","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg, CC","1995","12","15","Kuhlmann, M","1950","10","17","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore de 6 a 8 m de alt.","SPF00083093",NA,NA,NA,"3324",NA,"Nativa no Jardim Botânico.",NA,"53584","auto",NA,NA,NA,NA,NA
"151","2019-11-13 11:26:23-03","USP","SPF","83247","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.","Berg, CC","1995","11","15","Hoehne, FC","1934","10","18","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00083247",NA,NA,NA,"s.n.",NA,"Nativa no Jardim Botânico.",NA,"53584","auto",NA,NA,NA,NA,NA
"152","2021-03-25 13:52:45-03","UNIVILLE","JOI","8365","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii","Taub.",NA,NA,NA,NA,"Costa, G","2004","08","21","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"JOI008365",NA,NA,NA,NA,NA,"CEPA-Vila da Glória.",NA,"23627","auto",NA,NA,NA,NA,NA
"153","2019-09-04 18:14:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","1881","11","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"13496","South America",NA,NA,NA,NA,"Lectotype","Dicotyledoneae",NA,NA,NA
"154","2018-05-14 16:20:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,"RRC ID Flag",NA,NA,NA,"A. Glaziou","1875","6","10","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"8081","South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8081"
"155","2015-03-07 09:08:09-03","F","FMNH-SEEDPLANTS","V0180694F","PreservedSpecimen","Plantae","Moraceae","Brosimum","glaziovii","Brosimum glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0180694F","V0180694F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
