"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","class","order","continentOcean","typeStatus","fieldNumber","preparationType","individualCount"
"204","2020-11-12 17:00:47-03","UEL","FUEL","51238","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A","2010","09","15","Stival-Santos, A; Legal, E; Meyer, D; Silveira, S","2814","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro, 27.431200 S 48.464800 W","-48.7785987854004","-27.6881008148193",NA,NA,"612","612",NA,"FUEL004022",NA,"22435","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"205","2020-11-12 17:00:47-03","UEL","FUEL","51214","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A.A. de Oliveira","2010","09","21","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","5016","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra d, 28.044800 S 48.521200 W","-48.9794006347656","-28.1646995544434",NA,NA,"517","517",NA,"FUEL004023",NA,"20505","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"206","2020-11-12 17:00:47-03","UEL","FUEL","51225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","A.A. de Oliveira","2010","09","21","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","5000","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/Vargem do Cedro/Parque Estadual da Serra d, 28.044800 S 48.521200 W","-48.9794006347656","-28.1646995544434",NA,NA,"517","517",NA,"FUEL004020",NA,"20505","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"207","2020-11-12 17:00:47-03","UEL","FUEL","32354","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1990","09","07","Fábio de Barros","1841","1990","05","09","Brasil","São Paulo","Cananeia","Parque Estadual da Ilha do Cardoso, Estrada para o, estrada para o Morro da Captação,","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"FUEL004027",NA,"37574","auto","Tracheophyta",NA,"Laurales",NA,NA,NA,NA,NA
"208","2019-11-01 15:02:01-03","UnB","UB","150262","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo","Teixeira, BC",NA,NA,NA,"Hoehne, FC","s.n.","1932","07","01","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore",NA,NA,"53584","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA
"209","2020-08-20 14:57:05-03","UFSC","FLOR","40629","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A.","2010","09","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2531","2010","04","24","Brasil","Santa Catarina","Angelina",NA,"-49.077778","-24.504722","49º4'40''W","24º30'17''S","382","382","arbórea, 5m altura. Coleta extra IFFSC (Arbórea).","FLOR0040629",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"210","2020-08-20 14:57:05-03","UFSC","FLOR","40763","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Brotto, M.L.","2013","12","19","Stival-Santos, A.; Legal, E. & Silveira, S.","3061","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.689167","-27.81","48º41'21''W","27º48'36''S","220","220","arbórea, flor botão floral, 10m altura. Florística IFFSC 256 (arbórea), Estádio Suces.: avançado.","FLOR0040763",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"211","2020-08-20 14:57:05-03","UFSC","FLOR","44549","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A.","2010","09","15","Stival-Santos, A.; Meyer, D. & Silveira, S.","2604","2010","04","20","Brasil","Santa Catarina","Major Gercino",NA,"-49.14","-27.449722","49º8'24''W","27º26'59''S","708","708","arbórea, 14m altura. Florística IFFSC 385 (Arbórea). Floresta Ombrófila Densa, estádio médio.","FLOR0044549",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"212","2020-08-20 14:57:05-03","UFSC","FLOR","45011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A.","2010","10",NA,"Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2255","2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita, Rio Bonito.","-48.959722","-26.099444","48º57'35''W","26º5'58''S","800","800","arbórea. Fito IFFSC 1066a/N/94. Floresta Ombrófita Densa Montanha. Estádio sucess. Primário.","FLOR0045011",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"213","2020-08-20 14:57:05-03","UFSC","FLOR","45020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Quinet, A.","2010","09","15","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2814","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","48º46'48''W","27º43'12''S","612","612","arvoreta, flor branca, 6m altura. Florística IFFSC 286 (Arbórea). Floresta Ombrófita Densa, estádio médio de regeneração.","FLOR0045020",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"214","2020-08-20 14:57:05-03","UFSC","FLOR","45021","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira, A.S. de","2010","09","21","Korte, A.; Kniess, A.","4044","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana.","-49.050556","-27.358611","49º3'2''W","27º21'31''S",NA,NA,"arbórea, Fruto Imaturo,. Florística IFFSC 426/O/76. Floresta Ombrófita Densa, estádio médio de regeneração.","FLOR0045021",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"215","2020-08-20 14:57:05-03","UFSC","FLOR","45205","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira, A.S. de","2010","09","21","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5062","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoepers/ Vargem do Cedro Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","48º52'12''W","28º4'48''S","517","517","arbórea, 6m altura. Fito IFFSC 173/O/11 (Arbórea). Floresta Ombrófita Densa, estádio médio de regeneração.","FLOR0045205",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA
"216","2020-08-20 14:57:05-03","UFSC","FLOR","45207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Oliveira, A.S. de","2010","09","21","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5000","2010","06","15","Brasil","Santa Catarina","São Martinho",NA,"-48.9794006347656","-28.1646995544434",NA,NA,NA,NA,NA,"FLOR0045207",NA,"20505","auto",NA,NA,"Laurales",NA,NA,NA,NA,NA
"217","2020-01-31 10:38:39-03","IFAM","EAFM","11897","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Stoike, FC de O","2006","09","02","Stoike, FC de O","768","2006","09","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-04 15:44:19-03","IF","SPSF","17093","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"J.B.Baitello","648","1994","03","31","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"38855","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"219","2021-03-04 15:44:19-03","IF","SPSF","29834","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"F.T.Farah","2340","2001","04","18","Brasil","SP","Itanhaém","Loteamento Maramba II","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,"26998","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"220","2021-03-04 15:44:19-03","IF","SPSF","51230","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)",NA,NA,NA,NA,"P.L.R. de Moraes & H.van der Werff & M. Vergne","4037","2014","11","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 10m, frutos verdes.;",NA,NA,"27904","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"221","2021-03-04 15:44:19-03","IF","SPSF","08753","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"F.C.Hoehne",NA,"1932","08","01","Brasil","SP","São Paulo","Instituto de Botanica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"222","2021-03-04 15:44:19-03","IF","SPSF","31566","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"P.Affonso & M.A.Mayworm","258","1998","04","03","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"223","2021-03-04 15:44:19-03","IF","SPSF","39658","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Mart.","J.B.Baitello","1999","07","28","E.H.Silva & M.A.Mayworm & M.Gomes Neto","91","1998","05","16","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 6m, flores com pétalas brancas.; GEOGRAFIA: Trilha do Marco.;",NA,NA,"53584","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"224","2021-03-04 15:44:19-03","IF","SPSF","18081","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","J. B. Baitello","2012","08","10","P.L.Moraes & C.C.Diniz","992","1994","05","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Beira de açude.&nf;Árvore 5m altura; flores brancas.; GEOGRAFIA: EX-ESA;",NA,NA,"34059","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"225","2021-03-04 15:44:19-03","IF","SPSF","03425","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"D.Bento Pickel",NA,"1949","08","02","Brasil","SP","Itapecerica","Taboao, sitio Sao Bento",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"226","2021-03-04 15:44:19-03","IF","SPSF","16674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Mart.","J.B.Baitello","2010","03","29","H.C. de Lima","3773","1990","05","31","Brasil","RJ","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima","-42.05","-22",NA,NA,"1100","1100","COLETA: Ocasional na Mata de Encosta.&nf;Árvore 15m; tronco com casca lisa e aromárica; DAP=16cm.&nf;Flores passadas, pardo amareladas.;",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"227","2021-03-04 15:44:19-03","IF","SPSF","39882","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Mart.","J.B.Baitello","2008","06","19","P.H.Labiak & F.B.Matos","3951","2007","06","25","Brasil","PR","Antonina","Reserva Natural do Cachoeira","-48.673056","-25.241111",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Submontana&nf;Árbórea 4m, flores creme; GEOGRAFIA: Mata de Topo de Morro.;",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"228","2021-03-04 15:44:19-03","IF","SPSF","44632","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","J.B.Baitello","2011","05","31","M.L.Brotto & W.Mancinelli","441","2010","05","07","Brasil","PR","Morretes","Serra da Prata","-48.775278","-25.610833",NA,NA,"850","850","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 7m altura; botões amarelados e flores alvas.; GEOGRAFIA: Torre da Prata;",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"229","2021-03-04 15:44:19-03","IF","SPSF","51775","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","M.L. Brotto","2016","11","22","J.M. Silva","9361","2016","07","15","Brasil","PR","Guaratuba","Balneário Eliane","-48.583333","-25.911389",NA,NA,"10","10","COLETA: Árvore com 5 m de altura; flor creme.; GEOGRAFIA: Floresta Ombrófila Densa das Terras Baixas;",NA,NA,NA,NA,"Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"230","2021-03-04 15:44:19-03","IF","SPSF","26486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"S.R.Ziller & W.Maschio","772","1995","04","05","Brasil","PR","Paranaguá","restinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"24916","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"231","2021-03-04 15:44:19-03","IF","SPSF","16673","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Mart.","J.B.Baitello","2010","03","29","S.V.A.Pessoa","506","1990","06","01","Brasil","RJ","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"COLETA: Árvore 10m; flores com cálice verde-claro, corola amarelada.; GEOGRAFIA: Sítio Fazenda Velha.&nf;Caminho para a Pedra de São Caetano, inicio da trilha à esquerda.;",NA,NA,"33190","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"232","2021-03-04 15:44:19-03","IF","SPSF","43687","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","J.B.Baitello","2000","06","15","G.Hatschbach & J.M.Silva","52777","1989","05","07","Brasil","SC","Garuva","rodovia Guaratuba-Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"3","5","COLETA: Mata pluvial da Planície Litorânea.&nf;Árvore 8m altura; flores cor creme.;",NA,NA,"22441","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"233","2021-03-04 15:44:19-03","IF","SPSF","16237","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"R.Negrelle","A-415","1992","10","10","Brasil","SC","Itapoa","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"18121","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"234","2021-03-04 15:44:19-03","IF","SPSF","06200","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"K.Kubitzki","81-41","1981","02","21","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"235","2021-03-04 15:44:19-03","IF","SPSF","13669","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"F.Barros","1841","1990","05","09","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;",NA,NA,"37574","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"236","2021-03-04 15:44:19-03","IF","SPSF","13760","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"F.Barros","913","1983","09","13","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"37574","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"237","2021-03-04 15:44:19-03","IF","SPSF","51005","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)",NA,NA,NA,NA,"P.L.R.Moraes et al.","4037","2014","11","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 10m, frutos verdes.;",NA,NA,"27904","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"238","2021-03-04 15:44:19-03","IF","SPSF","51007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)",NA,NA,NA,NA,"P.L.R.Moraes et al.","4045","2014","11","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore de 8m com frutos verdes.;",NA,NA,"27904","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"239","2021-03-04 15:44:19-03","IF","SPSF","51310","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)",NA,NA,NA,NA,"P.L.R. de Moraes & H. van der Werff & M. Vergne & H. Ribeiro & T. Arruda & L. Souza & D. Soares","4127","2014","11","21","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 18m, frutos verdes;",NA,NA,"27904","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"240","2021-03-04 15:44:19-03","IF","SPSF","19975","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","J.B.Baitello","2012","05","31","S.A.P.Godoy","633","1995","06","23","Brasil","SP","São Paulo","Parelhereiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"241","2021-03-04 15:44:19-03","IF","SPSF","50398","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","(Vattimo-Gil)","S.Honda","2008","08","18","S.Honda & R.J.F.Garcia & F.S.Siqueira & R.Schionato","398","2008","02","12","Brasil","SP","São Paulo","Sítio Roda D'Água","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore de 12m de altura, com botões verdes e odor de canela. DAP = 10cm; GEOGRAFIA: Projeto FEMA-Bugio, Mata secundária.;",NA,NA,"53584","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"242","2021-03-04 15:44:19-03","IF","SPSF","13752","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra",NA,NA,NA,NA,NA,"G.A.D.C. Franco","730","1988","07","27","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"34059","auto","Magnoliophyta","Magnoliopsida","Laurales","América do Sul",NA,NA,NA,NA
"243","2021-02-08 12:43:02-03","UFRGS","ICN","065312","S","Plantae","Lauraceae","Cf. Ocotea","pulchra","Cf. Ocotea pulchra","Vattimo-Gil","Sobral, M",NA,NA,NA,"Sobral, M; Grabauska, C","3965",NA,NA,NA,"Brasil","RS","Bagé","BR-153 Km 84","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Arbusto, 3m altura, estéril; em interior de mata à beira de um arroio","ICN00014958","ICN00014958","74087","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"244","2021-02-08 12:42:57-03","UFRGS","ICN","084038","S","Plantae","Lauraceae","Ocotea","cf. pulchra","Ocotea cf. pulchra","Vattimo-Gil","Sobral, M",NA,NA,NA,"Sobral, M","3819",NA,NA,NA,"Brasil","RS","Cachoeira do Sul","Mina Iruí","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Arvoreta 2m altura, estéril; Em interior de mata ciliar","ICN00014963","ICN00014963","71201","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"245","2021-02-08 12:42:57-03","UFRGS","ICN","047084","S","Plantae","Lauraceae","Ocotea","cf. pulchra","Ocotea cf. pulchra","Vattimo-Gil","Pedralli, G",NA,NA,NA,"Sobral, M","s.n.","1980","01","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arbusto; Dentro da mata","ICN00014964","ICN00014964","76715","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"246","2021-02-08 12:43:02-03","UFRGS","ICN","049391","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Brack, P","1984","10","28","Pedralli, G","9","1980","07","04","Brasil","RS","Bento Gonçalves","Mato da VFRGS","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,NA,"ICN00014959","ICN00014959","21248","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"247","2021-02-08 12:43:02-03","UFRGS","ICN","067066","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Sobral, M",NA,NA,NA,"Sobral, M; et al.","4175",NA,NA,NA,"Brasil","RS","Camaquã","Boa Vista","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"Arbusto 2m altura, estéril; Em interior de mata","ICN00014960","ICN00014960","49429","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"248","2021-02-08 12:43:02-03","UFRGS","ICN","048172","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Pedralli, G",NA,NA,NA,"Sobral, M","381","1980","09","14","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"ICN00014962","ICN00014962","30776","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"249","2021-02-08 12:43:02-03","UFRGS","ICN","047101","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Sobral, M; Brack, P","1983","05","01","Sobral, M","s.n.","1980","02","15","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore 3m altura; Em mato alterado","ICN00014957","ICN00014957","76715","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"250","2021-02-08 12:43:02-03","UFRGS","ICN","048216","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Pedralli, G",NA,NA,NA,"Pedralli, G","s.n.","1980","09","20","Brasil","RS","Vacaria","Km 192","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Árvore 6m altura; Dentro de mata com Araucária","ICN00014961","ICN00014961","63451","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"251","2021-02-08 12:43:02-03","UFRGS","ICN","045092","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Vattimo, I",NA,NA,NA,"Reitz, R; Klein, RM","568","1953","04","23","Brasil","SC","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"800","800","Doação HBR 9383; Arvoreta 6m altura, flor esverdeada","ICN00014966","ICN00014966","34291","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"252","2021-02-08 12:43:02-03","UFRGS","ICN","044189","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Pedralli, G","1979","04","16","Sobral, M","s.n.","1979","04","13","Brasil","SC","Jacinto Machado","Rio Boneca","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,NA,"ICN00014965","ICN00014965","23999","auto","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA
"253","2019-11-21 10:07:35-03","IBt","SP","263626","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","1999","07","30","Lima, HC; et al.","3773","1990","05","31","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Sophronites, caminho para parcela I","-42.05","-22","-42.05","-22","1100","1100",NA,"SP055390","SP055390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-21 10:07:35-03","IBt","SP","291857","S","Plantae","Lauraceae","Ocotea","pulchra","Ocotea pulchra","Vattimo-Gil","Baitello, JB","2003",NA,NA,"Godoy, SAP; et al.","633","1995","06","23","Brasil","São Paulo","São Paulo","Parelheiros, Jardim Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (José Toco), á direita na estrada Eng° Marsilac, após o entrocamento com a estrada da Colônia, trilha após aclive","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,"SP055396","SP055396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
