"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"2964","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Regnell, AF",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Nov.. 1848, flor., m. Jan 1349, fruct.",NA,NA,NA,"Radlk.",NA,"Hb. Holm.356III","in M",NA,"Minas Gerais","-47.9319","-19.7483",NA,NA,"Uberaba","micrantha","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Jan. 1819, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Ber.2021c","Min.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Jun. 1881, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Berol.12502","in M",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Jun. 1881, flor.",NA,NA,NA,"Radlk.",NA,"12503",",,Qu",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Sept. 1873, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Ber.,6493",",,Pe",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Jan. 1819, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Ber.2070B","Min.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Ule, EHG",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Nov. 1892, flor.",NA,NA,NA,"Radlk.",NA,"2794","in G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Gardner, G",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Dec. 1839, flor.",NA,NA,NA,"Radlk.",NA,"3074","in G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Sept. 1824, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Petrop555","in M",NA,"Minas Gerais",NA,NA,NA,NA,"Penha da França","micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","St.-Hil, A",NA,NA,NA,"Southern America","Brazil",NA,NA,"fruct. immat.",NA,NA,NA,"Radlk.",NA,"s.n.","Bras",NA,NA,NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Burchell, WJ",NA,NA,NA,"Southern America","Brazil",NA,NA,"fruct.",NA,NA,NA,"Radlk.",NA,"Hb. Kew.,8364","in G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Sena, JC da C",NA,NA,NA,"Southern America","Brazil",NA,NA,"Schwacke. m. Aug. 1895, flor.",NA,NA,NA,"Radlk.",NA,"11750","in M",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Ule, EHG",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"329","in G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Pohl, JBE",NA,NA,NA,"Southern America","Brazil",NA,NA,"flor.",NA,NA,NA,"Radlk.",NA,"Hb. Vindob677","In G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Febr. 1881, flor.",NA,NA,NA,"Radlk.",NA,"13634","in M",NA,"Minas Gerais",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Silva Manso, ALP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Hb. Schwac7033","in M",NA,"Mato Grosso",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Sept. 1879, flor.",NA,NA,NA,"Radlk.",NA,"10421","in R",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Nov. 1894, alab.",NA,NA,NA,"Radlk.",NA,"Hb. Berol.20863","in G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Aug.-Sept., flor., m. Aug. 1834, flor.",NA,NA,NA,"Radlk.",NA,"Hb. Petrop2525","Serr",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Sept. 1879, flor. et fruct.",NA,NA,NA,"Radlk.",NA,"10426","in R",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Silva Manso, ALP",NA,NA,NA,"Southern America","Brazil",NA,NA,"cfr. f. 2.; m. Sept. 1832, flor.",NA,NA,NA,"Radlk.",NA,"Mart. Hb.274","in M",NA,"Mato Grosso","-56.0967","-15.5961",NA,NA,"Cuiabá","micrantha","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Silva Manso, ALP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Mart. Hb.274","in M",NA,"Mato Grosso","-56.0967","-15.5961",NA,NA,"Cuiabá","micrantha","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Warming, JEB",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Aug.-Oct., rarissime Jul. flor., m. Nov. fruct.",NA,NA,NA,"Radlk.",NA,"s.n.","Lago",NA,"Minas Gerais","-43.8897","-19.6272",NA,NA,"Lagoa Santa","micrantha","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Warming, JEB",NA,NA,NA,"Southern America","Brazil",NA,NA,"arbor silvestris, m. Aug. flor.",NA,NA,NA,"Radlk.",NA,"s.n.","in M",NA,"Minas Gerais","-43.8897","-19.6272",NA,NA,"Lagoa Santa","micrantha","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","2017-09-11 17:13:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis micrantha","Pohl, JBE",NA,NA,NA,"Southern America","Brazil",NA,NA,"Erro INB revisado.",NA,NA,NA,"Radlk.",NA,"225","In G",NA,"Goiás",NA,NA,NA,NA,NA,"micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","6795","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Fernandes-Bulhão C., Stefanello D.","2004","10","09",NA,"Brasil",NA,NA,"Casca estriada; entrecasca avermelhada. Ínicio de botões florais.[HABITAT=Mata Ciliar]",NA,NA,NA,"Aubl.",NA,"CFB534","Fazenda Nova Canaã. Rio Pindaíba.",NA,"Mato Grosso",NA,NA,NA,NA,"Nova Araguarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2682","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"2000","08","15",NA,"Brasil",NA,NA,"[HABITAT=Floresta Ombrófila Aberta.]",NA,NA,NA,"Aubl.","Ivanauskas N.M.","4347","Área Urbana, próximo da escola municipal. Borda da floresta.",NA,"Mato Grosso","-53.25","-13.166666667",NA,NA,"Gaúcha do Norte",NA,NA,NA,NA,"-53.25","-13.166666667",NA,NA,NA,NA,NA,NA,NA,NA
"2991","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","7871","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Moresco M.C., Mews M.C.; Marimon B.S.; Jancoski H.; Franczak D.; Lima H.","2005","11","04",NA,"Brasil",NA,NA,"Ocasional. Botões florais brancos. [HABITAT=Campo de Murundu 3.]",NA,NA,NA,"Aubl.","Marimon B.S.","MC148","Parque Estadual do Araguaia. Hectare 03.",NA,"Mato Grosso","-50.765388889","-12.224555556",NA,NA,"Novo Santo Antônio",NA,NA,NA,NA,"-50.765388889","-12.224555556",NA,NA,NA,NA,NA,NA,NA,NA
"2992","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2685","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"2000","02","08",NA,"Brasil",NA,NA,"[HABITAT=Floresta Ombrófila Aberta.]",NA,NA,NA,"Aubl.","Ivanauskas N.M.","4246","Área Urbana, próximo da escola municipal. Borda da floresta.",NA,"Mato Grosso","-53.0797004699707","-13.2421998977661",NA,NA,"Gaúcha do Norte",NA,"152955","auto",NA,NA,NA,"2000","07",NA,NA,NA,NA,NA,NA
"2993","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2684","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"2000","02","08",NA,"Brasil",NA,NA,"Frutos imaturos. Lotossolo de textura média.[HABITAT=Floresta Ombrófila Aberta.]",NA,NA,NA,"(Subl) J.F. Gmel","Ivanauskas N.M.","4245","Área Urbana, próximo da escola municipal. Borda da floresta.",NA,"Mato Grosso","-53.0797004699707","-13.2421998977661",NA,NA,"Gaúcha do Norte",NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2681","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"1998","11","27",NA,"Brasil",NA,NA,"Relevo levemente ondulado. Comum.[HABITAT=Cerradão]",NA,NA,NA,"Aubl.","Marimon B.S.","BS187","Bairro Estilac, Av. Passo Fundo, em frente ao Laticínio Lorena,próximo ao córrego Estilac.",NA,"Mato Grosso","-52.353099822998","-14.6732997894287",NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
"2995","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","9518","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira E.A., Silva L.S.; Cabral Z.S.","2008","01","31",NA,"Brasil",NA,NA,"Caule com lenticelas; Folhas sem pilosidade; frutos imaturos.[HABITAT=Transição entre Cerrado e Cerradão]",NA,NA,NA,"Aubl.","Oliveira E.A.","EA16","Parque Municipal do Bacaba.",NA,"Mato Grosso","-52.353099822998","-14.6732997894287",NA,NA,"Nova Xavantina",NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","7952","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Stefanello D., Silva E.S. & Lima H.","2005","07","28",NA,"Brasil",NA,NA,"Folhas simples alternas.",NA,NA,NA,"Aubl.",NA,"N6","Fazenda dois Americanos.",NA,"Mato Grosso","-52.1996994018555","-12.5968999862671",NA,NA,"Querência",NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","7951","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Stefanello D., Silva E.S. & Lima H.","2005","07","28",NA,"Brasil",NA,NA,"Folhas simples alternas.",NA,NA,NA,"Aubl.",NA,"N465","Fazenda dois Americanos.",NA,"Mato Grosso","-52.1996994018555","-12.5968999862671",NA,NA,"Querência",NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","7953","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"2005","07","03",NA,"Brasil",NA,NA,"Folhas alternas. Botôes florais cor verde claro. Fruros jovens com cheiro adocicado.",NA,NA,NA,"Aubl.",NA,"DS40","Fazenda Tanguro. Borda da mata.",NA,"Mato Grosso","-52.1996994018555","-12.5968999862671",NA,NA,"Querência",NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","7583","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"2005","07","03",NA,"Brasil",NA,NA,"Folhas alternas. Botôes florais cor verde claro. Fruros jovens com cheiro adocicado.",NA,NA,NA,"Aubl.",NA,"N372","Fazenda Tanguro. Borda da mata.",NA,"Mato Grosso","-52.1996994018555","-12.5968999862671",NA,NA,"Querência",NA,"188860","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","9270","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"1964","07","07",NA,"Brasil",NA,NA,"Frequente. Flor alva.[HABITAT=Cerrado]",NA,NA,NA,NA,"Correa Gomes Jr J.","2084","Fazenda Iamaguti, córrego da Onça. Centro Oeste.",NA,"Mato Grosso do Sul","-49","-22",NA,NA,"Três Lagoas",NA,NA,NA,NA,"-49","-22","1964","09","12",NA,NA,NA,NA,NA
"3001","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2680","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Lima E.S., Marimon B.S.","1997","11","20",NA,"Brasil",NA,NA,"Corola roxa e anteras amarelas.[HABITAT=Cerrado denso.]",NA,NA,NA,"Aubl.",NA,"ES247","Pantanal do Rio das Mortes, 6km ao sul da Fazenda Porto do Sol.",NA,"Mato Grosso","-50.795","-12.001666667",NA,NA,"Cocalinho",NA,NA,NA,NA,"-50.795","-12.001666667",NA,NA,NA,NA,NA,NA,NA,NA
"3002","2020-10-26 09:32:50-03","UNEMAT","NX-FANEROGAMAS","2683","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis",NA,"1999","12","03",NA,"Brasil",NA,NA,"[HABITAT=Floresta Ombrófila Aberta.]",NA,NA,NA,"Aubl.","Ivanauskas N.M.","4195","Área Urbana. Borda da floresta, próximo ao afluente do córrego pau d'alho.",NA,"Mato Grosso","-55.25","-13.166666667",NA,NA,"Gaúcha do Norte",NA,NA,NA,NA,"-55.25","-13.166666667",NA,NA,NA,NA,NA,NA,NA,NA
"3003","2021-02-08 12:45:20-03","UFRGS","ICN","088402","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Ramos, J; Ranzani, G; Podesta, JA; Guedes, J","1998","12","12","América do Sul","Brasil",NA,NA,"Arvoreta de 8m de altura x 15cm de diâmetro, frutos imaturos verdes; Mata de terra firme, solo argiloso","ICN00002471","Dicotyledon",NA,"Aubl.","Molz, M","791","Foza do igarapé Pitiga, rio Tocantins","ICN00002471","PA","-49.1164016723633","-4.45082998275757",NA,NA,"Jacundá",NA,"46473","auto",NA,NA,NA,"2012","07","18",NA,NA,NA,NA,NA
"3004","2021-02-08 12:45:20-03","UFRGS","ICN","088362","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Ramos, J; Ranzani, G; Podesta, JA; Guedes, J","1980","11","19","América do Sul","Brasil",NA,NA,"Árvore de 8mn de altura x 15cm de diâmetro; frutos imaturos.; Capoeira de terra firme, solo argiloso","ICN00002470","Dicotyledon",NA,"Aubl.","Molz, M","698","Rodovia Transamazônica Km8 do trecho compreendendo entre Tucuruí e Marabá, margem direita da estrada.","ICN00002470","PA","-49.6725006103516","-3.76610994338989",NA,NA,"Tucuruí",NA,"59618","auto",NA,NA,NA,"2012","07","18",NA,NA,NA,NA,NA
"3005","2021-02-08 12:45:20-03","UFRGS","ICN","007220","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Vianna, EC","1969","11","22","América do Sul","Brasil",NA,NA,NA,"ICN00002464","Dicotyledon",NA,"Aubl.","Baptista, LRM; Nitschke, P","s.n.","Butiazal","ICN00002464","RS","-49.7268981933594","-29.3353004455566",NA,NA,"Torres",NA,"20837","auto",NA,NA,NA,"2012","12","19",NA,NA,NA,NA,NA
"3006","2021-02-08 12:45:20-03","UFRGS","ICN","120979","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Nunes, CC","2000","04","15","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Aubl.","Sobral, M","s.n.",NA,NA,"RS","-49.8497009277344","-29.3694000244141",NA,NA,"Dom Pedro de Alcântara",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007","2021-02-08 12:45:20-03","UFRGS","ICN","085496","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pedralli, G; et al.","1987","10","21","América do Sul","Brasil",NA,NA,"Nº acervo original: 1.287.; Árvore; flor amarela clara.","ICN00002472","Dicotyledon",NA,"Aubl.","Coelho, RLG","s.n.",NA,"ICN00002472","MG","-47.2928009033203","-19.3528003692627",NA,NA,"Perdizes",NA,"45889","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"3008","2021-02-08 12:45:20-03","UFRGS","ICN","106018","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Sobral, M; Attili, D",NA,NA,NA,"América do Sul","Brasil",NA,NA,"arvoreta 3-4m, flores brancas; mata atlântica, em interior de mata","ICN00002469","Dicotyledon",NA,"Aubl.","Coelho, RLG","7352","Estação Ecológica Juréia mata do Apolinário","ICN00002469","SP","-46.9900016784668","-24.3199996948242",NA,NA,"Peruíbe",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","2021-02-08 12:45:20-03","UFRGS","ICN","081888","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Furtado, PP","1981","10","20","América do Sul","Brasil",NA,NA,"Arbusto, 3 m de altura, 20 cm de circuferência, 2 cm circ. da copa, caule castanho, folha verde-escura, com flores cremes (botão, cálice e corola), Frequência mediana.; Savana arbórea aberta sem floresta-de-galeria, latossolo vermelho e","ICN00002400","Dicotyledon",NA,"Aubl.","Coelho, RLG","26",NA,"ICN00002400","MS","-53.316667","-22.066667",NA,NA,"Nova Andradina",NA,NA,NA,NA,"-53.316667","-22.066667","2008",NA,NA,NA,NA,NA,NA,NA
"3010","2021-02-08 12:45:20-03","UFRGS","ICN","084676","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Furtado, PP","1981","10","20","América do Sul","Brasil",NA,NA,"Nº acervo original: 10.102.; Arbusto; 3 m de altura; 20 cm de circunferência; 2 m circ. Da copa; caule castanho; folha verde-escura; flores cremes (botão, cálice e corola); frequência mediana.; Savana arbórea aberta sem floresta de gale","ICN00002499","Dicotyledon",NA,"Aubl.","Coelho, RLG","26",NA,"ICN00002499 ICN00002499_1","MS","-53.316667","-22.066667",NA,NA,"Nova Andradina",NA,NA,NA,NA,"-53.316667","-22.066667","2008",NA,NA,NA,NA,NA,NA,NA
"3011","2021-02-08 12:45:20-03","UFRGS","ICN","192400","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Molz, M","2008","12","07","América do Sul","Brasil",NA,NA,"Material testemunho do Doutorado de Martin Molz; Árvore do dossel, 19 m, CAP = 121 cm","ICN00002500","Dicotyledon",NA,"Aubl.","Molz, M","s.n.","Costa do Quadros, na divida com Terra de Areia","ICN00002500","RS","-50.133056","-29.646389",NA,NA,"Maquiné",NA,NA,NA,NA,"-50.133056","-29.646389",NA,NA,NA,NA,NA,NA,NA,NA
"3012","2020-09-24 10:56:33-03","UEPA","MFS","003244","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Lucas, F.C.A.",NA,NA,NA,NA,"Brasil",NA,NA,"Arvore de 7m de altura com flor verde esbranquiçada.","MFS003244",NA,NA,"Aubl.",NA,"879","Reserva Crepuri, Solo arenoso.","MFS003244 MFS003244_e","Pará","-56.983164","-6.635814",NA,NA,"Jacareacanga",NA,NA,NA,NA,"-56.983164","-6.635814",NA,NA,NA,NA,NA,NA,NA,NA
"3013","2020-09-17 10:41:38-03","UEPA","MFS","004782","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Magalhães, JLL",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de 4 m de altura com fruto imaturo verde.","MFS004782",NA,NA,"Aubl.",NA,"325","Solo arenoso.","MFS004782 MFS004782_e","Pará","-47.116725","-0.958772",NA,NA,"Primavera",NA,NA,NA,NA,"-47.116725","-0.958772",NA,NA,NA,NA,NA,NA,NA,NA
"3014","2020-09-17 10:41:38-03","UEPA","MFS","003607","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Lucas, F.C.A.",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de 6m altura com inflorescência esverdeada","MFS003607",NA,NA,"Aubl.",NA,"1174",NA,"MFS003607 MFS003607_e","Pará","-47.765833","-1.675833",NA,NA,"São Domingos do Capim",NA,NA,NA,NA,"-47.765833","-1.675833",NA,NA,NA,NA,NA,NA,NA,NA
"3015","2020-03-04 16:05:13-03","UNESP-IS","HISA","1148","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1990","12","06",NA,"Brasil",NA,NA,"Cerradão. Arbusto robusto, ca de 1,80m, flores brancas, com frutos, início de frutificação.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","357","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","02",NA,"Magnoliopsida",NA,NA,NA,NA
