"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"46","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250085","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Renvoize SA; Wilmot-Dear CM; Saenz A",NA,"1978","10","19","Argentina",NA,NA,"Misiones, Monte Carlo, Puerto Piray, Sub-tropical forest at km 12 on Cellulosa Estate.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250085 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250085","NL-U1250085",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250086","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Meyer T",NA,"1944","03","06","Argentina",NA,NA,"Gob. de Misiones. Eldorado.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250086","NL-U1250086",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250087","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Meyer T",NA,"1944","03","06","Argentina",NA,NA,"Gob. de Misiones. Eldorado.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250087","NL-U1250087",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250088","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Meyer T",NA,"1944","02","20","Argentina",NA,NA,"Gob de Misiones. Posadas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250088 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250088","NL-U1250088",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250089","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Ibarrola TS",NA,"1944","12","20","Argentina",NA,NA,"La Cruz costa no thuguar. De San Martin,!",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250089 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250089","NL-U1250089",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250090","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Meyer T",NA,"1944","03","06","Argentina",NA,NA,"Gob de Misiones. Eldorado.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250090","NL-U1250090",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250212","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","25","Brazil",NA,NA,"Est. Parana. Parque Nacional do Iguacu.; rainforest near Pinheirinho, ca. 25 km SW of Medianeira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250212","NL-U1250212",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250213","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","29","Brazil",NA,NA,"Est. Parana, Parque Nacional de Iguacu; near road to Capanema, S. of Jardinopolis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250213 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250213","NL-U1250213",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250214","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Punt W",NA,NA,NA,"Dubs B",NA,"1995","12","28","Brazil","Mato Grosso",NA,NA,"-59.266667","-15.3","-59.266667","-15.3","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250214 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250214","NL-U1250214",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0112638",NA,NA,NA,NA
"55","2020-02-08 09:49:20-03","NBC","NL-BOTANY","U.1250215","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","11","21","Brazil",NA,NA,"Est. Parana. Near entrance of National Park Iguacu.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250215","NL-U1250215",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:49:20-03","NBC","NL-BOTANY","WAG.1802322","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1964","11","09","Brazil",NA,NA,"Santa Catarina. Mun. Xaxim: ruderal, 2 km north of Xaxim.","-52.516667","-26.966667","-52.516667","-26.966667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1802322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1802322","NL-WAG1802322",NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-11-04 11:07:56-03","ESALQ","ESA","25096","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hooker","Orlandini, P.","2010",NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L.M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","8998.0","1995","09","03","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha entre a Cachoeira do Araçá e a área conhecida como descampado. Área de rochas calcáreas. Mata Atlântica","-48.0999984741211","-24.5200004577637",NA,NA,"Erva, até 2 m alt.; botões verdes. Latescente. Subosque.","ESA025096",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:07:56-03","ESALQ","ESA","121745","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. grahamii","Manihot aff. grahamii",NA,"Mendoza, M.","2015","09","29","Souza, V.C.","35115.0","2012","12","01","Brasil","São Paulo","Guapiara","6,4 km do centro de Guapiara em direção a Apiaí. Área antropizada.","-48.5299987792969","-24.1800003051758",NA,NA,"Arbusto a árvore, até 6 m alt.; flores creme.","ESA121745",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20045","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:07:56-03","ESALQ","ESA","114682","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahami","Manihot grahami",NA,"Cordeiro, I.","2011",NA,NA,"Kuhlmann, M.","4656.0","1969","09","19","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,"ESA114682",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:07:56-03","ESALQ","ESA","16274","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Poliquesi, C.B. ; Barbosa, E.","171.0","1993","11","23","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"ESA016274",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:07:56-03","ESALQ","ESA","36312","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.",NA,NA,NA,"Hatschbach, G. ; Poliquesi, C.B.","61379.0","1994","12","28","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,"ESA036312",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:07:56-03","ESALQ","ESA","11101","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hooker","Orlandini, P.","2010",NA,NA,"Gandolfi, S.",NA,"1991","11","07","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,"ESA011101",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:07:56-03","ESALQ","ESA","22484","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hooker","Orlandini, P.","2010",NA,NA,"Barreto, K.D. et al.","3110.0","1994","10","20","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA022484",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:07:56-03","ESALQ","ESA","118982","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,"Orlandini, P.","2012","06","11","Tozzi, A.M.G.A.","98146.0","1998","12","01","Brasil","São Paulo","Iperó","Fazenda Nacional Ipanema.","-47.6800003051758","-23.3500003814697",NA,NA,NA,"ESA118982",NA,"720","720","Magnoliophyta",NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:07:56-03","ESALQ","ESA","131337","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36540.0","2013","11","03","Brasil","Rio de Janeiro","Porto Real","Fragmento 4700 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-44.2902984619141","-22.4197006225586",NA,NA,"Árvore ca. 5m alt. Botões verdes.","ESA131337",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"9877","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:55:31-03","ESALQ","ESA","134352","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"C.P. Caliari et al.","2362.0","2009","04","21","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Floresta Estacional Semidecidua. Área perturbada.","-50.6156005859375","-24.3239002227783",NA,NA,"Arvoreta, ca. 2,2 m., fruto castanho, látex","ESA134352",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:07:56-03","ESALQ","ESA","109681","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29277.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109681",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:07:56-03","ESALQ","ESA","109683","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29279.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109683",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:07:56-03","ESALQ","ESA","1202","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hooker","Orlandini, P.","2010",NA,NA,"Costa, A.S.",NA,"1940","11","26","Brasil","São Paulo","Cascata",NA,NA,NA,NA,NA,NA,"ESA001202",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:07:56-03","ESALQ","ESA","80336","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Pavão, O.C. ; Francisco, E.M.",NA,"2000","11","17","Brasil","Paraná","Arapongas",NA,"-51.4244003295898","-23.4193992614746",NA,NA,NA,"ESA080336",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:07:56-03","ESALQ","ESA","16358","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Poliquesi, C.B.","163.0","1993","02","07","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"ESA016358",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:07:56-03","ESALQ","ESA","37474","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","152.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2 Km antes da Mineração São Judas -Bom Sucesso de Itararé. Floresta ombrófila mista. Beira de estrada, perto do rio","-49.1399993896484","-24.3099994659424",NA,NA,NA,"ESA037474",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:07:56-03","ESALQ","ESA","37475","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","152.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2 Km antes da Mineração São Judas -Bom Sucesso de Itararé. Floresta ombrófila mista. Beira de estrada, perto do rio","-49.1399993896484","-24.3099994659424",NA,NA,NA,"ESA037475",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:07:56-03","ESALQ","ESA","118983","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,"Orlandini, P.","2012","06","11","Tozzi, A.M.G.A.","98182.0","1998","12","01","Brasil","São Paulo","Iperó","Fazenda Nacional Ipanema.","-47.6800003051758","-23.3500003814697",NA,NA,NA,"ESA118983",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:07:56-03","ESALQ","ESA","118979","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Leitão Filho, H.F.",NA,"1979","11","01","Brasil","São Paulo","Bragança Paulista","Rodovia para Joanópolis.","-46.5400009155273","-22.9500007629395",NA,NA,NA,"ESA118979",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:07:56-03","ESALQ","ESA","11108","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,"Mendoza, M.","2015","09","28","Gandolfi, S.","16.0","1992","01","30","Brasil","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,"ESA011108",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:07:56-03","ESALQ","ESA","37473","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","152.0","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2 Km antes da Mineração São Judas -Bom Sucesso de Itararé. Floresta ombrófila mista. Beira de estrada, perto do rio","-49.1399993896484","-24.3099994659424",NA,NA,"Arvoreta de 2,0 m. Botões verdes","ESA037473",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:07:56-03","ESALQ","ESA","109499","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30045.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109499",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:07:56-03","ESALQ","ESA","109682","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29278.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109682",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:07:56-03","ESALQ","ESA","109684","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29280.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109684",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-31 13:38:09-03","MN","R","211157","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Lovato, M.C.","84","2003","11","20","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:23:32-03","CPAP","CPAP","12246","PreserverdSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Ratter, J. A.","2633","1972","10","20","Brasil","MG","Januaria","Aproximadamente 10Km W de Januaria","-44.5","-15.5","44°30' W","15°30' S","<ll>dwc_commonname:</ll> Mandioca B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:23:32-03","CPAP","CPAP","583","PreserverdSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Pott, A.","1410","1984","10","01","Brasil","MS","Corumbá","Morro da Noroeste - Corumbá","-57.65","-19.016667","57°39' W","19°01' S","Arbusto. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Vegetação secundária; ex-caatinga arbórea. SUBSTRATO: solo calcimórfico. RELEVO: quase plano.",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-07-02 14:42:28-03","JBP","HPL","13869","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii",NA,NA,NA,NA,NA,"V.C. Souza","35115","2012","12","17","Brasil","SP","Guapiara","Loc: 6,4 km do centro de Guapiara em direção a Apiaí. Área antropizada., Guapiara, São Paulo, Brasil","-48.53","-24.18","4856,04' W","2419,95' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20045","auto",NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:39:54-02","IPA","IPA","62483","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allen, A.C.","1996",NA,NA,"Cordeiro, J.; Deodato, F.; Deodato, F.","1259","1995","12","07","Brasil","Paraná","Itaperuçu","Rio Açungui, jacaré.","-49.3478012084961","-25.2199993133545",NA,NA,"Arbusto, 2, flor vinosa.; Capoeira.","IPA0062483",NA,NA,NA,"Plantae",NA,"Southern America",NA,"36235","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:29:07-03","IAP","PACA-AGP","106416","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M. Grings",NA,NA,NA,"M. Grings","197","2008","12","26","Brasil","RS","Nova Petropolis","BR 116 Km","-51.1143989562988","-29.3763999938965",NA,NA,"Árvore de 6 m. com pétalas amarelo-esverdeadas com manchas vináceas Habitat: em beira de floresta de encosta","PACA106416",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"14669","auto","Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:29:07-03","IAP","PACA-AGP","104816","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Jagmin, N.",NA,"1996","01","10","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,"Xiloteca nº 736&nf;Altura: 6m; Circunferência: 56 cm; Fuste: 2m.","PACA104816",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:29:07-03","IAP","PACA-AGP","1460","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","L. B. Smith & R. J. Downs","1958",NA,NA,"Rambo, B.",NA,"1934","02","15","Brasil","SC","Itapiranga",NA,"-53.7122001647949","-27.1693992614746",NA,NA,"det. (Emrich-Rambo 31071954): Manihot tweedieana Muell. Arg. Habitat: in silva primaeva Fenofase: flor","PACA001460",NA,NA,NA,"Magnoliophyta","Euphorbiales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA
