"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"942","2019-11-01 15:14:07-03","UnB","UB","184763","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lanjouw, J","1933","06","20","Southern America","Surinam",NA,NA,"Marshy land.","UB0010058","60","Monocotyledonae",NA,"(Retz.) Link","Uittien, H","Paramaribo","Paramaribo, near Agric. Experim. Station.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2019-11-01 15:14:07-03","UnB","UB","184766","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Herter, WGF","1931","02","28","Southern America","Uruguay",NA,NA,NA,"UB0010060","1512","Monocotyledonae",NA,"(Retz.) Link","Herter, WGF","San José",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2019-11-01 15:14:07-03","UnB","UB","77725","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Anderson, WR","1973","03","19","Southern America","Brasil",NA,NA,"Cerrado, gallery forest, and brejo on seepimg slope next to forest","UB0008541","7458","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Goiás","Teresina de Goiás, 6 km ao S de Teresina de Goiás","-47.2647","-13.7764","UB0008541","Teresina de Goiás","1100","1100",NA,NA,"1974",NA,NA,"-47.2647","-13.7764",NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-11-01 15:14:07-03","UnB","UB","77726","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Anderson, WR","1973","04","04","Southern America","Brasil",NA,NA,"Grassy hillside campo. Wet sand","UB0008537","8116","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Goiás","Cristalina, On southern edge of Cristalina","-47.6136","-16.7686","UB0008537","Cristalina",NA,NA,NA,NA,"1974",NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA
"946","2019-11-01 15:14:07-03","UnB","UB","77727","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Anderson, WR","1973","03","22","Southern America","Brasil",NA,NA,"Mesophytic woods by stream, open marshy place near stream, and cerrado on hillside above","UB0008543","7742","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Goiás","São João d'Aliança, 3 km ao NE de São João d'Aliança","-47.5247","-14.7056","UB0008543","São João d'Aliança","1070","1070",NA,NA,"1974",NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA,NA
"947","2019-11-01 15:14:07-03","UnB","UB","77728","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Anderson, WR","1973","05","15","Southern America","Brasil",NA,NA,"Woods and rocky cerrado at base of waterfall on Rio Corumbá. Wet sand near stream","UB0008533","10349","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Goiás","Corumbá de Goiás, 10 km ao NE de Corumbá de Goiás","-48.8086","-15.9236","UB0008533","Corumbá de Goiás","1050","1050",NA,NA,"1974",NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-01 15:14:07-03","UnB","UB","77729","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Irwin, HS; Harley, RM; Smith, GL","1971","03","22","Southern America","Brasil",NA,NA,"Culms to ca. 30 cm tall; Wet campo (brejo)","UB0008535","33010","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Goiás","Alto Paraíso de Goiás, 20 km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667","UB0008535","Alto Paraíso de Goiás","1250","1250",NA,NA,"1972",NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA
"949","2019-11-01 15:14:07-03","UnB","UB","77756","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","02","16","Southern America","Brasil",NA,NA,"Caespitose, to ca. 30 cm tall; Rocky slope and creek margin","UB0008539","12970","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Goiás","30 km ao NW de Veadeiros",NA,NA,"UB0008539",NA,"1000","1000",NA,NA,"2008","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2019-11-01 15:14:07-03","UnB","UB","78572","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Kirkbride Junior, JH","1981","02","19","Southern America","Brasil",NA,NA,"Na margem duma lagoa natural","UB0031549","3847","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal",NA,"-47.483333","-15.8","UB0031549",NA,"950","950",NA,NA,"2005","09",NA,"-47.483333","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"951","2019-11-01 15:14:07-03","UnB","UB","78573","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Cupertino, FP","1983","04","28","Southern America","Brasil",NA,NA,"Campo de cultivo de arroz","UB0030099","28","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Entre o Córrego Sarandi e a Lagoa Bonita","-47.7","-15.6","UB0030099",NA,NA,NA,NA,NA,"2005","09",NA,"-47.7","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"952","2019-11-01 15:14:07-03","UnB","UB","78574","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Cupertino, FP","1983","04","28","Southern America","Brasil",NA,NA,"Campo de cultivo de arroz","UB0031546","21","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Entre o Córrego Sarandi e a Lagoa Bonita","-47.7","-15.6","UB0031546",NA,NA,NA,NA,NA,"2005","09",NA,"-47.7","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"953","2019-11-01 15:14:07-03","UnB","UB","78575","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Cupertino, FP","1983","04","28","Southern America","Brasil",NA,NA,"Campo de cultivo de arroz","UB0030106","32","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Entre o Córrego Sarandi e a Lagoa Bonita","-47.7","-15.6","UB0030106",NA,NA,NA,NA,NA,"2005","04",NA,"-47.7","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-01 15:14:07-03","UnB","UB","78577","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Taxonomy Class of Universidade de Brasília","1977","11","09","Southern America","Brasil",NA,NA,"In marshy ground","UB0030111","465","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Southeaast outskirts oc city of Sobradinho. Along the creek, Ribeirão Sobradinho","-47.8","-15.666667","UB0030111",NA,"1000","1000",NA,NA,NA,NA,NA,"-47.8","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA
"955","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Irwin, HS","1964","08","31","Southern America","Brasil",NA,NA,"Cespitose; Muddy creek margin","UB0030109","5790","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal",NA,NA,NA,"UB0030109","Gama",NA,NA,NA,NA,"2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ramos, MVV","2003",NA,NA,"Southern America","Brasil",NA,NA,"Vereda","UB0008549","s.n.","Monocotyledonae",NA,"(Retz.) Link",NA,"Minas Gerais","Região do triângulo mineiro","-48.126528","-19.100528","UB0008549",NA,NA,NA,NA,NA,NA,NA,NA,"-48.126528","-19.100528",NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Astle, VL","1964","01","08","Africa","Zambia",NA,NA,"In Hypanhemia grassland on heavy black soil.",NA,"2775","Monocotyledonae",NA,"(Retz.) Link",NA,NA,"Monze Dambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2019-11-01 15:14:07-03","UnB","UB","7691","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Clayton, WD","1965","03","02","Southern America","Brasil",NA,NA,"Cerrado.","UB0030101","4891","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Between Hotel Planalto and University of Brasília.","-47.9296989440918","-15.7797002792358","UB0030101","Brasília",NA,NA,"70570","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2019-11-01 15:14:07-03","UnB","UB","2353","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Heringer, EP","1975","01","12","Southern America","Brasil",NA,NA,"Planta 0,6m. Flores marrons; Local próximo a água","UB0031531","14282","Monocotyledonae",NA,"(Retz.) Link",NA,"Distrito Federal","Cachoeira do Pipiripau a 12km de Planaltina Leste","-47.9296989440918","-15.7797002792358","UB0031531","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019-11-01 15:14:07-03","UnB","UB","78571","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Herb, Kew","1965","03","03","Southern America","Brasil",NA,NA,"Mud at edge of lake","UB0031529","4928","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Lago Paranoá near University","-47.9296989440918","-15.7797002792358","UB0031529","Brasília",NA,NA,"70570","auto","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-11-01 15:14:07-03","UnB","UB","78570","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Sucre, D","1965","05","25","Southern America","Brasil",NA,NA,NA,"UB0030107","265","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Distrito Federal","Parque Nacional do Gama","-47.9296989440918","-15.7797002792358","UB0030107","Brasília",NA,NA,"70570","auto","2005","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Miranda; et al.","2003","07","10","Southern America","Brasil",NA,NA,"Herbácea; Cerrado Rupestre","UB0031592","351","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Goiás","Parque Estadual da Serra dos Pirineus","-48.9592018127441","-15.852499961853","UB0031592","Pirenópolis",NA,NA,"40887","auto","2008","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2019-11-01 15:14:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Miranda; et al.","2003","07","10","Southern America","Brasil",NA,NA,"Herbácea; Cerrado Rupestre","UB0031199","351","Monocotyledonae",NA,"(Retz.) Link","Prata, AP","Goiás","Parque Estadual da Serra dos Pirineus","-48.9592018127441","-15.852499961853","UB0031199","Pirenópolis",NA,NA,"40887","auto","2008","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2019-11-01 15:14:07-03","UnB","UB","173357","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Eiten, G","1977","01","28","Southern America","Brasil",NA,NA,"Please hold this specimen aside until receive permanent label with permanent number.; Sedge.; Region of continuous evergreen broadleaf tall forests. Open ground, wet soil on cleared creek shore near post buildings.","UB0008527","temporary548","Monocotyledonae",NA,"(Retz.) Link","Koyama, TM","Maranhão","Canela Indian Village & Vicinity, ca. 50 km. SW of Barra do Corda.","-45.2433013916016","-5.50555992126465","UB0008527","Barra do Corda","500","500","116584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2019-11-01 15:14:07-03","UnB","UB","184774","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Darsett, PH","1914","01","19","Southern America","Brasil",NA,NA,"From Grass Herbarium U.S. Dept. Agriculture.","UB0008519","156B","Monocotyledonae",NA,"(Retz.) Link","Teixeira, LT","Minas Gerais","From near Railroad track in valley of Rio Quebra Anzol, lestween Urubú and Cambuhy.","-44.999698638916","-21.2453002929688","UB0008519","Lavras",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2019-11-01 15:14:07-03","UnB","UB","17341","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Hatschbach, G","1966","11","18","Southern America","Brasil",NA,NA,"Beira de rio, bordas do mangue.","UB0008525","15140","Monocotyledonae",NA,"(Retz.) Link","Hefler, SM","Paraná ","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596","UB0008525","Guaratuba",NA,NA,"41937","auto","2006","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-08-04 12:47:55-03","UFU","HUFU","19289","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Pereira, S.G.","1999","02","26",NA,"Brasil",NA,NA,"Mata de galeria.","HUFU00027522","5",NA,NA,"(Retz.) Link","Arantes, A.A.A.","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00027522","Uberlândia",NA,NA,"58223","auto","2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2019-05-06 11:55:05-03","UFU","HUFU","20380","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1999","01","22",NA,"Brasil",NA,NA,"&nf;; Vereda.","HUFU00027548","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Lado direito da vereda 4.","-48.2771987915039","-18.9186000823975","HUFU00027548","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2019-05-06 11:55:05-03","UFU","HUFU","19561","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Araújo, G.M.; Barbosa, A.A.A.","1999","03","26",NA,"Brasil",NA,NA,"Vereda.","HUFU00027549","s.n.",NA,NA,"(Retz.) Link","Rosa, P.O.","Minas Gerais","Estação Ecológica do Panga, Margem esqueda, meio da vereda.","-48.2771987915039","-18.9186000823975","HUFU00027549","Uberlândia",NA,NA,"58223","auto","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2019-05-06 11:55:05-03","UFU","HUFU","20289","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1998","12","11",NA,"Brasil",NA,NA,"Vereda.","HUFU00027542","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda 4.","-48.2771987915039","-18.9186000823975","HUFU00027542","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2019-05-06 11:55:05-03","UFU","HUFU","22908","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Guimarães, A.J.M.","1999","05","08",NA,"Brasil",NA,NA,"Vereda.","HUFU00027521","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda sul.","-48.2771987915039","-18.9186000823975","HUFU00027521","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2019-05-06 11:55:05-03","UFU","HUFU","20256","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1998","12","04",NA,"Brasil",NA,NA,"Erva.; Vereda.","HUFU00027546","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027546","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2019-05-06 11:55:05-03","UFU","HUFU","19666","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Barbosa, A.A.A.","1999","03","12",NA,"Brasil",NA,NA,"Erva.; Vereda.","HUFU00027539","1849",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estrada para Campo Florido, Vereda 2 (esquerdo, meio).","-48.2771987915039","-18.9186000823975","HUFU00027539","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2019-05-06 11:55:05-03","UFU","HUFU","41523","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","02","28",NA,"Brasil",NA,NA,"Herbácea, ca. 1,50 m.; Vereda.","HUFU00027537","353",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027537","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-05-06 11:55:05-03","UFU","HUFU","182","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Vieira, R.C.; Egypto, C.","1981","12","16",NA,"Brasil",NA,NA,"Erva, ca. 50 cm.; Brejo.","HUFU00027547","175",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00027547","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-05-06 11:55:05-03","UFU","HUFU","41515","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","01","31",NA,"Brasil",NA,NA,"Herbácea ca. de 1 m.; Vereda.","HUFU00027530","96",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027530","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2019-05-06 11:55:05-03","UFU","HUFU","41526","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","01","31",NA,"Brasil",NA,NA,"Herbácea ca. de 0,4 m.; Vereda.","HUFU00027520","75",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027520","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-05-06 11:55:05-03","UFU","HUFU","41518","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","07","25",NA,"Brasil",NA,NA,"Herbácea ca. de 1 m.; Vereda.","HUFU00027527","946",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975","HUFU00027527","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2019-05-06 11:55:05-03","UFU","HUFU","42547","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Barbosa, A.A.A.","2005","04","08",NA,"Brasil",NA,NA,"Erva com flores.; Vereda.","HUFU00027523","s.n.",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Fundo.","-48.2771987915039","-18.9186000823975","HUFU00027523","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2019-05-06 11:55:05-03","UFU","HUFU","39726","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","06","30",NA,"Brasil",NA,NA,"Herbácea ca. de 0,30 m. Amarela.; Vereda.","HUFU00027532","2551",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682","HUFU00027532","Uberaba",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2019-05-06 11:55:05-03","UFU","HUFU","41514","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","10","21",NA,"Brasil",NA,NA,"Herbácea, ca. 0,70 m.; Vereda.","HUFU00027531","1284",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Santa Juliana, A 300 metros da BR 050, na altura do km 50.","-47.9319000244141","-19.7483005523682","HUFU00027531","Uberaba",NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-05-06 11:55:05-03","UFU","HUFU","18848","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Amaral, A.F.; Barbosa, A.A.A.","1998","12","22",NA,"Brasil",NA,NA,NA,"HUFU00027541","1680",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 3.","-48.2771987915039","-18.9186000823975","HUFU00027541","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2019-05-06 11:55:05-03","UFU","HUFU","22696","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Araújo, G.M.","2000","03","24",NA,"Brasil",NA,NA,"Flor e botão.; Vereda.","HUFU00027550","3107",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda 4 (lado oeste), fundo, lado esquerdo.","-48.2771987915039","-18.9186000823975","HUFU00027550","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-05-06 11:55:05-03","UFU","HUFU","20709","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1999","05","28",NA,"Brasil",NA,NA,"Vereda.","HUFU00027533","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda 4, meio do lado esquerdo.","-48.2771987915039","-18.9186000823975","HUFU00027533","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2019-05-06 11:55:05-03","UFU","HUFU","20665","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1999","04","30",NA,"Brasil",NA,NA,"Vereda.","HUFU00027544","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda 4, meio do lado esquerdo.","-48.2771987915039","-18.9186000823975","HUFU00027544","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-05-06 11:55:05-03","UFU","HUFU","21545","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1999","10","22",NA,"Brasil",NA,NA,"Erva. Flor marrom.; Vereda.","HUFU00027534","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estação Ecológica do Panga, Vereda 4, meio esquerdo.","-48.2771987915039","-18.9186000823975","HUFU00027534","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-05-06 11:55:05-03","UFU","HUFU","18934","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Barbosa, A.A.A.; Amaral, A.F.","1999","02","12",NA,"Brasil",NA,NA,"Vereda.","HUFU00027545","1723",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estrada para Campo Florido, Borda direita da vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027545","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2019-05-06 11:55:05-03","UFU","HUFU","20574","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Lemos, M.T.O.","1999","03","17",NA,"Brasil",NA,NA,"Vereda.","HUFU00027540","s.n.",NA,NA,"(Retz.) Link","Prata, A.P.","Minas Gerais","Estrada para Campo Florido, Vereda 2, lado direito.","-48.2771987915039","-18.9186000823975","HUFU00027540","Uberlândia",NA,NA,"58223","auto","2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019-05-06 11:55:05-03","UFU","HUFU","41524","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","09","27",NA,"Brasil",NA,NA,"Herbácea ca. de 0,9 m.; Vereda.","HUFU00027524","1175",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027524","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019-05-06 11:55:05-03","UFU","HUFU","41525","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2003","01","22",NA,"Brasil",NA,NA,"Herbácea, ca. 0,45 m. Amarela.; Vereda.","HUFU00027538","2496",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027538","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2019-05-06 11:55:05-03","UFU","HUFU","41516","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","12","23",NA,"Brasil",NA,NA,"Herbácea ca. de 0,35 m.; Vereda.","HUFU00027529","1871",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027529","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
