"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"164","2020-08-20 14:57:22-03","UFSC","FLOR","61985","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Trevisan, R.","Trevisan, R.; Pereira-Silva, L.","2015","11","21","Brasil","Santa Catarina","Sombrio",NA,"-49.700833","-29.133611","49º42'3''W","29º8'1''S",NA,"FLOR0061985","FLOR0061985",NA,"Malpighiales","1684",NA,"2","2",NA,NA,NA,NA,NA,"2015","11","21",NA,NA,NA
"165","2020-08-20 14:57:22-03","UFSC","FLOR","66524","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Külkamp, J.","2019","01","02","Brasil","Santa Catarina","Santa Rosa de Lima","Propriedade de Adir Külkamp.","-49.161667","-27.994167","49º9'42''W","27º59'39''S","30cm altura. Erva com flores amarelas, abundante. Nativa. Recebida do Herbário RB nº779589","FLOR0066524","FLOR0066524",NA,"Malpighiales","715",NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","03",NA,NA,NA
"166","2020-08-20 14:57:22-03","UFSC","FLOR","38685","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Slusarski, S.R.","Falkenberg, D.B.","1989","12","23","Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano, km 307 da BR 116.","-51.3250007629395","-30.113899230957",NA,NA,"erva, pétalas alaranjado-claro; as duas faces do limbo e o cálice têm glândulas na superfície externa; estiletes (3) bem pequenos, 0,2m altura. Folhas menores que a descrição.","FLOR0038685",NA,NA,"Malpighiales","4940",NA,NA,NA,NA,NA,NA,"28343","auto","2002","12",NA,NA,NA,NA
"167","2020-08-20 14:57:22-03","UFSC","FLOR","5157","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Slusarski, S.R.","Souza, M.L.; Falkenberg, D.B.","1983","12","02","Brasil","Santa Catarina","Florianópolis","Campus da Universidade federal de Santa catarina (UFSC), Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"erva, 0,25m altura, pétalas alaranjadas","FLOR0005157",NA,NA,"Malpighiales","171",NA,NA,NA,NA,NA,NA,"27000","auto","2002","07",NA,NA,NA,NA
"168","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Torrey, J",NA,NA,NA,"?",NA,NA,"per American septentrionalem late dispersum apparet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Gray, A",NA,NA,NA,"?",NA,NA,"per American septentrionalem late dispersum apparet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Triana, JJ",NA,NA,NA,"?",NA,NA,"Extra imperium Brasiliense provenit in Nova Granata pluribus locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Planchon, JE",NA,NA,NA,"?",NA,NA,"Extra imperium Brasiliense provenit in Nova Granata pluribus locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Widgren, JF",NA,NA,NA,"?",NA,NA,"loco natali accuratius non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraes ad ripas fluminis Paranahiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro ad urbem Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5913","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,"247","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo ad ripas fluminis Parahyba et ad rivulos prope Jundiahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 16:27:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,"Flor. mens. Sept. - Dec.&nf;&nf;There is another Sello 248 that is Tibouchina gracilis var. gracillima",NA,NA,NA,NA,"248","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Fischer, E",NA,NA,NA,"Brazil","São Paulo",NA,"ad Rio Macabu et Lorena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"731","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-09-11 17:10:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.",NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope oppidum Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"274a","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:42:42-03","UFRGS","ICN","045826","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Quarín, C; Schinini, A; Gonzalez, JM","1974","12","06","Argentina","Corrientes","Santo Tomé","Galarza",NA,NA,NA,NA,"Em campos bajos, costa de estero;",NA,NA,"Dicotyledon",NA,"2427","América do Sul",NA,NA,NA,NA,NA,NA,NA,"2013","06","20",NA,NA,NA
"181","2021-02-08 12:42:42-03","UFRGS","ICN","065207","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Sobral, M","1984","04",NA,"Brasil","RS","Josafá","Divisa São Francisco de Paula/Torres",NA,NA,NA,NA,"Fores amarelas;; Erva em campo;",NA,NA,"Dicotyledon",NA,"2970","América do Sul",NA,NA,NA,NA,NA,NA,NA,"2013","06","20",NA,NA,NA
"182","2021-02-08 12:42:42-03","UFRGS","ICN","065214","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Sobral, M","1984","04",NA,"Brasil","RS","Josafá","Divisa São Francisco de Paula/Torres",NA,NA,NA,NA,"Flores amarelas;; Erva em campo;",NA,NA,"Dicotyledon",NA,"2988","América do Sul",NA,NA,NA,NA,NA,NA,NA,"2013","06","20",NA,NA,NA
"183","2021-02-08 12:42:42-03","UFRGS","ICN","176291","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Ferreira, GE","2012","11","17","Brasil","RS","Jaquirana","Fragmento de mata ciliar, Rio das Antas","-50.431944","-28.7975","-50.431944","-28.7975","Datum da coordenadas WGS-84; Ervas com porte avantajado (30 cm de altura); Interior de mata ciliar",NA,NA,"Dicotyledon",NA,"117","América do Sul","638","638",NA,NA,NA,NA,NA,"2013","09","18",NA,NA,NA
"184","2021-02-08 12:42:42-03","UFRGS","ICN","177246","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C","2012","12","04","Brasil","RS","Jaquirana","Tainhas, Arroio próximo ao Passo do S","-50.373056","-29.084167","-50.373056","-29.084167","Duplicata HUCS; Margem de arroio. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"116","América do Sul","799","799",NA,NA,NA,NA,NA,"2013","09","18",NA,NA,NA
"185","2021-02-08 12:42:42-03","UFRGS","ICN","177264","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Ferreira, GE","2012","11","17","Brasil","RS","Vacaria","Parque das Cachoeiras","-50.913333","-28.663056","-50.913333","-28.663056","Fenda de rocha na margem do rio. Datum da coordenadas WGS-84.",NA,NA,"Dicotyledon",NA,"119","América do Sul","738","738",NA,NA,NA,NA,NA,"2013","09","18",NA,NA,NA
"186","2021-02-08 12:42:42-03","UFRGS","ICN","177376","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Ferreira, GE","2012","11","15","Brasil","RS","Bom Jesus","Divisa com São Joaquim/SC, RS-110","-50.318333","-28.459444","-50.318333","-28.459444","Campo úmido próximo do Rio Pelotas. Datum das coordenadas WGS-84",NA,NA,"Dicotyledon",NA,"120","América do Sul","985","985",NA,NA,NA,NA,NA,"2014","05","13",NA,NA,NA
"187","2021-02-08 12:42:42-03","UFRGS","ICN","184824","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL","2015","11","05","Brasil","RS","Triunfo","margem BR 386","-51.553611","-29.780278","-51.553611","-29.780278","Amostra de DNA; em simpatria com H.denudatum e H. cf. campestre; banhado",NA,NA,"Dicotyledon",NA,"CVE399","América do Sul","99","99",NA,NA,NA,NA,NA,"2015","11","05",NA,NA,NA
"188","2021-02-08 12:42:42-03","UFRGS","ICN","184862","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL","2015","11","14","Brasil","RS","Cambará do Sul",NA,"-50.031111","-28.886944","-50.031111","-28.886944","WGS84.; campo úmido",NA,NA,"Dicotyledon",NA,"CVE439","América do Sul","1118","1118",NA,NA,NA,NA,NA,"2015","11","14",NA,NA,NA
"189","2021-02-08 12:42:42-03","UFRGS","ICN","194179","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel Ely, C; Miotto, S; Coelho, G","2015","12","13","Brasil","SC","Urubici","Estrada para a Caverna dos Bugres","-49.526667","-27.983333","-49.526667","-27.983333","Datum WGS84. Amostra DNA; campo úmido na beira da estrada",NA,NA,"Dicotyledon",NA,"CVE489","América do Sul","92","92",NA,NA,NA,NA,NA,"2015","12","13",NA,NA,NA
"190","2021-02-08 12:42:42-03","UFRGS","ICN","194191","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel Ely, C; Miotto, S; Coelho, GP","2015","12","14","Brasil","SC","Lages",NA,"-50.278611","-27.816944","-50.278611","-27.816944","vala na beira da estrada",NA,NA,"Dicotyledon",NA,"CVE492","América do Sul","89","89",NA,NA,NA,NA,NA,"2017","06","26",NA,NA,NA
"191","2021-02-08 12:42:42-03","UFRGS","ICN","194200","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel Ely, C; et al.","2015","11","26","Brasil","RS","Alegrete",NA,"-55.421667","-29.771944","-55.421667","-29.771944","Área PPBio; banhado",NA,NA,"Dicotyledon",NA,"CVE497","América do Sul","12","12",NA,NA,NA,NA,NA,"2015","11","26",NA,NA,NA
"192","2021-02-08 12:42:42-03","UFRGS","ICN","194203","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Castro, J; Singer, R; Bordignon, SAL","2016","01","04","Brasil","RS","São Francisco de Paula","Cazuza Ferreira","-50.710556","-29.010278","-50.710556","-29.010278",NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","85","85",NA,NA,NA,NA,NA,"2017","06","26",NA,NA,NA
"193","2021-02-08 12:42:42-03","UFRGS","ICN","199736","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Vogel Ely, C; et al.","2018","12","02","Uruguai","Rivera",NA,NA,"-55.570833","-30.965833","-55.570833","-30.965833","Flores 4 mm diâmetro; campo úmido cercado por plantios de eucalipto",NA,NA,"Dicotyledon",NA,"CVE532","América do Sul","220","220",NA,NA,NA,NA,NA,"2018","12","02",NA,NA,NA
"194","2021-02-08 12:42:42-03","UFRGS","ICN","197782","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Gonzatti, F; Valduga, E; Christ, A","2017","03","25","Brasil","RS","Bom Jesus","Boca da Serra","-50.4166984558105","-28.6678009033203",NA,NA,"Duplicata da HUCS",NA,NA,"Dicotyledon",NA,"FG3406","América do Sul",NA,NA,NA,NA,NA,"55856","auto","2018","04","06",NA,NA,NA
"195","2021-02-08 12:42:42-03","UFRGS","ICN","081106","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Sobral, M; Silva, R","1986","02",NA,"Brasil","RS","Canela","Fl. Nac. de Canela","-50.815601348877","-29.3656005859375",NA,NA,"Flores amarelas.; Erva em banhado.",NA,NA,"Dicotyledon",NA,"4913","América do Sul",NA,NA,NA,NA,NA,"16452","auto","2013","06","20",NA,NA,NA
"196","2021-02-08 12:42:42-03","UFRGS","ICN","121857","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Garcia, EN","Garcia, EN","2001","10","11","Brasil","RS","Capivari do Sul","Fazenda dos Touros","-50.5147018432617","-30.1450004577637",NA,NA,"Erva ereta enraizando nos nós basais.Kverde,Camarela.1ano de pousio após2cultivos convencionais de arroz irrigado consecutivos.Solo arenoso úmido.",NA,NA,"Dicotyledon",NA,"641","América do Sul",NA,NA,NA,NA,NA,"17105","auto","2003","01","16",NA,NA,NA
"197","2021-02-08 12:42:42-03","UFRGS","ICN","176292","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Bordignon, SAL; Knob, A",NA,NA,NA,"Brasil","RS","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"Dicotyledon",NA,"1442","América do Sul",NA,NA,NA,NA,NA,"49662","auto","2013","09","18",NA,NA,NA
"198","2021-02-08 12:42:42-03","UFRGS","ICN","016391","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Rambo, B","1948","02","02","Brasil","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,"In paludosis",NA,NA,"Dicotyledon",NA,"36139","América do Sul",NA,NA,NA,NA,NA,"76715","auto","2013","06","20",NA,NA,NA
"199","2021-02-08 12:42:42-03","UFRGS","ICN","098180","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Falkenberg, DB","1989","12","23","Brasil","RS","Guaíba","Fazenda São Maximiliano, km 307 da BR116","-51.3250007629395","-30.113899230957",NA,NA,"Dação Herbário FLOR; Erva 20 cm alt. Pétalas alaranjado-claro. As 2 faces do limbo e o K apresentam glândulas na superfície externa. Estiletes 3) bem pequenos. Folhas menores que a descrição;; Em campo úmido;",NA,NA,"Dicotyledon",NA,"4940","América do Sul",NA,NA,NA,NA,NA,"28343","auto","2013","06","20",NA,NA,NA
"200","2021-02-08 12:42:42-03","UFRGS","ICN","177235","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C","2012","11","23","Brasil","RS","São Francisco de Paula","banhado ao lado da RS-020","-50.5835990905762","-29.4480991363525",NA,NA,"Ervas com até 1m cm de altura e com flores 5 mm de diâmetro",NA,NA,"Dicotyledon",NA,"118","América do Sul",NA,NA,NA,NA,NA,"76715","auto","2013","09","18",NA,NA,NA
"201","2021-02-08 12:42:42-03","UFRGS","ICN","197781","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel Ely, C","Gonzatti, F; Grizzon, M","2018","02","24","Brasil","RS","São Francisco de Paula","Cânion Josafaz","-50.5835990905762","-29.4480991363525",NA,NA,"Duplicata da HUCS",NA,NA,"Dicotyledon",NA,"FG4151","América do Sul",NA,NA,NA,NA,NA,"76715","auto","2018","04","06",NA,NA,NA
"202","2021-02-08 12:42:42-03","UFRGS","ICN","182228","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Vogel-Ely, C","Vogel-Ely, C; Minervini, GH","2014","11","11","Brasil","RS","São Gabriel",NA,"-54.3199996948242","-30.3363990783691",NA,NA,"WGS-84. Área Projeto PPBio - ÁREA 4; campo úmido, próximo de turfeira",NA,NA,"Dicotyledon",NA,"383","América do Sul","122","122",NA,NA,NA,"56206","auto","2014","11","11",NA,NA,NA
"203","2019-11-21 10:07:07-03","IBt","SP","430417","S","Plantae","Hypericaceae","Hypericum","mutilum","Hypericum mutilum","L.","Hirao, YV","Shirasuna, RT","2009","09","02","Brasil","São Paulo","São Bernardo do Campo","Lote 3, Mata do Chinês Rodoanel Mário Covas, Trecho Sul","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,"2543",NA,NA,NA,NA,NA,NA,"31119","auto","2010","05","11",NA,NA,NA
"204","2013-08-08 11:50:35-03","UM","RECOLNAT_UM_MPU","MPU022186","PreservedSpecimen",NA,"Hypericaceae","Hypericum","euphorbioides","Hypericum euphorbioides","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Ad flumen Parahyba",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu022186' target='other'> <mi>dwc_moreinfo</mi></a>","MPU022186",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype"
"205","2013-08-08 12:00:15-03","UM","RECOLNAT_UM_MPU","MPU022187","PreservedSpecimen",NA,"Hypericaceae","Hypericum","euphorbioides","Hypericum euphorbioides minor","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Fazenda da Barra seca",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu022187' target='other'> <mi>dwc_moreinfo</mi></a>","MPU022187",NA,NA,NA,NA,NA,NA,NA,"hb","minor",NA,NA,NA,NA,NA,NA,NA,NA,"isotype"
