"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"748","2020-09-12 05:00:02-03","US","US","3377832","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","10867","South America - Neotropics","Bolivia",NA,NA,NA,"US02872201","1996","3","17",NA,"Scrophulariales",NA,"Chuquisaca","Boeto, c 1 km below Nuevo Mundo towards Rio Grande.","2100",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"749","2020-09-12 05:00:02-03","US","US","3196702","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Zardini & U. Velázquez","19362","South America","Paraguay",NA,NA,NA,"US02872307","1990","2","25",NA,"Scrophulariales",NA,NA,"Cordillera. Confluence of Río Paraguay and Río Salado.",NA,NA,NA,"Nees",NA,NA,"-57.5","-25.15",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"750","2020-09-12 05:00:02-03","US","US","1545062","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","5979","South America","Argentina",NA,NA,NA,"US02872557","1928","3","4",NA,"Scrophulariales",NA,"Tucuman","Provincia de Tucumán, (R. A.). Departamento Tafí. Cumbre del Taficillo.","1800",NA,NA,"Nees",NA,"US02872557_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"751","2020-09-12 05:00:02-03","US","US","3442801","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","12305","South America - Neotropics","Bolivia",NA,NA,NA,"US02872204","1997","6","15",NA,"Scrophulariales",NA,"Chuquisaca","Tomina, Rio Limon Valley, c 5 km above Thionmayo, Monteagudo-Padilla.","1300",NA,NA,"Nees",NA,"US02872204_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"752","2020-09-12 05:00:02-03","US","US","3370486","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, A. Schinini & G. Seijo","47336","South America","Argentina",NA,NA,NA,"US02872474","1998","5","12",NA,"Scrophulariales",NA,"Jujuy","Dep. Dr. M. Belgrano. Camino a Tiraxi, 15 km NE de Lozano.",NA,NA,NA,"Nees",NA,"US02872474_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"753","2020-09-12 05:00:02-03","US","US","3275494","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","W. Hoehne","SPF11786","South America - Neotropics","Brazil",NA,NA,NA,"US02872341","1948","7","12",NA,"Scrophulariales",NA,"São Paulo","Limeira: Mata da S.A.F.B. Fazenda Morro Azul.",NA,NA,NA,"Nees",NA,"US02872341_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"754","2020-09-12 05:00:02-03","US","US","3327167","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Seidel & D. Vaquiata","7628","South America - Neotropics","Bolivia",NA,NA,NA,"US02872231","1994","8","12",NA,"Scrophulariales",NA,"La Paz","Depto. La Paz, Prov. Sud Yungas, Alto Beni cerca de Sapecho; Colonia Buena Vista.","480",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"755","2020-09-12 05:00:02-03","US","US","2655600","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","-- O'Donell","56","South America","Argentina",NA,NA,NA,"US02872389","1941","3","4",NA,"Scrophulariales",NA,"Tucuman","Provincia Tucuman. Dep. Chicligasta. Cochuna.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"756","2020-09-12 05:00:02-03","US","US","3177536","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Zardini, I. Basualdo & M. Ortiz","2405","South America","Paraguay",NA,NA,NA,"US02872312","1987","5","22",NA,"Scrophulariales",NA,"Central","Ypacaraí, a 400 mts desvío a San Bernardino.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"757","2020-09-12 05:00:02-03","US","US","2120456","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Morel","2468","South America","Argentina",NA,NA,NA,"US02872392","1947","4","12",NA,"Scrophulariales",NA,"Formosa","Gob. Formosa. Dep. Pilcomayo. Puerto Porteño.",NA,NA,NA,"Nees",NA,"US02872392_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"758","2020-09-12 05:00:02-03","US","US","3372102","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","9838","South America - Neotropics","Bolivia",NA,NA,NA,"US02872224",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","C 4 km S. of Huaytu towards San Rafael de Amboró on road south of Buenavista.","500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"759","2020-09-12 05:00:02-03","US","US","2780018","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","F. C. Hoehne","20049","South America - Neotropics","Brazil",NA,NA,NA,"US02872408","1927","4","15",NA,"Scrophulariales",NA,"Minas Gerais","Estado de Minas Gerais: Paraisopolis, Machadão.",NA,NA,NA,"Nees",NA,"US02872408_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"760","2020-09-12 05:00:02-03","US","US","2120307","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. M. R. Huidobro","4050","South America","Argentina",NA,NA,NA,"US02872518","1947","1","7",NA,"Scrophulariales",NA,"Corrientes","Provincia Corrientes. Dep. Mercedes. Ruta 14 km. 810.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"761","2020-09-12 05:00:02-03","US","US","3369302","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. Abbott","16871","South America - Neotropics","Bolivia",NA,NA,NA,"US02872273","1995","6","2",NA,"Scrophulariales",NA,"Santa Cruz","Santa Cruz Dept., Andres Ibañez Province: Santa Cruz, near stadium on Ejercito Nacional Ave.","400",NA,NA,"Nees",NA,NA,"-63.18","-17.77",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"762","2020-09-12 05:00:02-03","US","US","2120459","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Morel","2560","South America","Argentina",NA,NA,NA,"US02872529","1947","4","16",NA,"Scrophulariales",NA,"Formosa","Gob. Formosa. Dep. Pilcomayo. Ruta 86 Puente Gobernación.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"763","2020-09-12 05:00:02-03","US","US","2120243","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","B. Balegno","885","South America","Argentina",NA,NA,NA,"US02872460","1946","11","30",NA,"Scrophulariales",NA,"Santa Fe","Provincia Santa Fé. Dep. Castellanos. Sunchales.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"764","2020-09-12 05:00:02-03","US","US","1830531","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Boffa","1088","South America","Argentina",NA,NA,NA,"US02872469","1940","2",NA,NA,"Scrophulariales",NA,"Chaco","Territorio del Chaco. Republica Argentina. Villa Angela.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"765","2020-09-12 05:00:02-03","US","US","2250775","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Ocampo","5250","South America - Neotropics","Bolivia",NA,NA,NA,"US02872295",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","San Javier.","500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"766","2020-09-12 05:00:02-03","US","US","2370167","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","8064","South America","Brazil",NA,NA,NA,"US02872422","1961","7","22",NA,"Scrophulariales",NA,"Paraná","Est. Parana. Mun. Morretes. Paiol de Pedra.",NA,NA,NA,"Nees",NA,"US02872422_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"767","2020-09-12 05:00:02-03","US","US","2641337","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","19526","South America","Argentina",NA,NA,NA,"US02872549","1971","6","8",NA,"Scrophulariales",NA,"Formosa","Prov. Formosa. Deto. Pirané. Ruta 81, Las Mercedes, 28 Km NW de Pirané",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"768","2020-09-12 05:00:02-03","US","US","2780023","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","F. C. Hoehne","SP20322","South America - Neotropics","Brazil",NA,NA,NA,"US02872349","1927","5","16",NA,"Scrophulariales",NA,"São Paulo","Estado de São Paulo: Itapira.",NA,NA,NA,"Nees",NA,"US02872349_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"769","2020-09-12 05:00:02-03","US","US","2770199","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","2582","South America","Argentina",NA,NA,NA,"US02872447","1938","2","17",NA,"Scrophulariales",NA,"Chaco","Prov. Chaco, dep. Mayor Luis J. Fontana. Enrique Urien.","1","2",NA,"Nees",NA,"US02872447_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"770","2020-09-12 05:00:02-03","US","US","1877241","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","1235","South America","Argentina",NA,NA,NA,"US02872466","1919","11",NA,NA,"Scrophulariales",NA,"Tucuman","Río Salé. Dep. Leales.","250",NA,NA,"Nees",NA,"US02872466_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"771","2020-09-12 05:00:02-03","US","US","2459106","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Gallinal","5831","South America","Uruguay",NA,NA,NA,"US02872370","1946","12",NA,NA,"Scrophulariales",NA,"Florida","Estancia Rincon de Santa Elena. Picada Castro. Arroyo Mansavillagra. Depto. Florida.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"772","2020-09-12 05:00:02-03","US","US","3284111","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas & C. L. Cristóbal","44723","South America","Brazil",NA,NA,NA,"US02872413","1994","1","31",NA,"Scrophulariales",NA,"Rio Grande do Sul","Torres, 4 Km S del acceso a Torres, BR-101.",NA,NA,NA,"Nees",NA,"US02872413_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"773","2020-09-12 05:00:02-03","US","US","3081101","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Schmeda","812","South America","Paraguay",NA,NA,NA,"US02872318","1987","2","5",NA,"Scrophulariales",NA,"Paraguari","La Colmena, Estancia Bertoni, Depto. Paraguarí.",NA,NA,NA,"Nees",NA,"US02872318_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"774","2020-09-12 05:00:02-03","US","US","3034812","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Fournet","AF523","South America - Neotropics","Bolivia",NA,NA,NA,"US02872227","1984","8","30",NA,"Scrophulariales",NA,"Beni","Alto-Beni, Marimono.","900",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"775","2020-09-12 05:00:02-03","US","US","1859321","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. Schwarz","473","South America","Argentina",NA,NA,NA,"US02872558","1945","1","2",NA,"Scrophulariales",NA,"Corrientes","Dep. Ituzaingó. Puente Loreto.",NA,NA,NA,"Nees",NA,"US02872558_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"776","2020-09-12 05:00:02-03","US","US","1776567","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Rosengurtt","B-3079½","South America","Uruguay",NA,NA,NA,"US02872359","1940","2","11",NA,"Scrophulariales",NA,"Maldonado","Cerro Pan de Azucar.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"777","2020-09-12 05:00:02-03","US","US","3327158","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","4630","South America - Neotropics","Bolivia",NA,NA,NA,"US02872211","1995","6","17",NA,"Scrophulariales",NA,"Cochabamba","Depto. Cochabamba, Prov. Narciso Campero Leyes, 10 Km al NW de Novillero.","2500",NA,NA,"Nees",NA,"US02872211_01","-65.25","-18.3",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"778","2020-09-12 05:00:02-03","US","US","1877198","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Jorgensen, --","2333","South America","Argentina",NA,NA,NA,"US02872464","1918","2",NA,NA,"Scrophulariales",NA,"Formosa",NA,NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"779","2020-09-12 05:00:02-03","US","US","3382432","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee & E. Chávez","48971","South America - Neotropics","Bolivia",NA,NA,NA,"US02872277","1998","4","11",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Florida: Valley along small stream (Quebrada Yunga), along road from Mairana to Yunga de Mairana, 11.8 km (by road), 5 km (by air) NE from the main square at Mairana.","1700",NA,NA,"Nees",NA,NA,"-63.92","-18.1",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"780","2020-09-12 05:00:02-03","US","US","619546","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. G. Lorentz","3","South America","Paraguay",NA,NA,NA,"US02872305","1879","2","8",NA,"Scrophulariales",NA,NA,"Prope Villa occidental.",NA,NA,NA,"Nees",NA,"US02872305_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"781","2020-09-12 05:00:02-03","US","US","1876748","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Castellanos, --","19645","South America","Argentina",NA,NA,NA,"US02872454","1937","1","4",NA,"Scrophulariales",NA,"Santa Fe","Depto San Justo, La Criolla.",NA,NA,NA,"Nees",NA,"US02872454_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"782","2020-09-12 05:00:02-03","US","US","2983856","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. C. Solomon","10344","South America - Neotropics","Bolivia",NA,NA,NA,"US02872252","1983","5","1",NA,"Scrophulariales",NA,"Tarija","Dpto. Tarija. Prov. O'Connor. 73.1 km E of Tarija-Padcaya road, on road to Entre Rios (ca 1 km below Narvaez).","1700",NA,NA,"Nees",NA,NA,"-64.27","-21.42",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"783","2020-09-12 05:00:02-03","US","US","2983863","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. C. Solomon","9929","South America - Neotropics","Bolivia",NA,NA,NA,"US02872251","1983","4","21",NA,"Scrophulariales",NA,"Tarija","Dpto. Tarija. Prov. Arce, 29.2 km S of Emboroza-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio).","600",NA,NA,"Nees",NA,NA,"-64.48","-22.37",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"784","2020-09-12 05:00:02-03","US","US","3196706","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Zardini & C. Velázquez","21668","South America","Paraguay",NA,NA,NA,"US02872311","1990","6","23",NA,"Scrophulariales",NA,"Paraguari","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe.",NA,NA,NA,"Nees",NA,NA,"-57.4","-25.62",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"785","2020-09-12 05:00:02-03","US","US","2120306","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. M. R. Huidobro","3575","South America","Argentina",NA,NA,NA,"US02872522","1946","12","1",NA,"Scrophulariales",NA,"Entre Rios","Provincia Entre Rios. Dep. Paraná. San Benito.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"786","2020-09-12 05:00:02-03","US","US","2982057","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. Ochoa & A. Salas","15591","South America - Neotropics","Bolivia",NA,NA,NA,"US02872267","1984","4","1",NA,"Scrophulariales",NA,"Santa Cruz","El Alto, Prov. Valle Grande, Depto. Santa Cruz.","1900",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"787","2020-09-12 05:00:02-03","US","US","3433565","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","H. Keller","600","South America","Argentina",NA,NA,NA,"US02872539","2001","2","7",NA,"Scrophulariales",NA,"Misiones","Dep. Guaraní. Predio Guaraní. Sector C.I.F.O.R.",NA,NA,NA,"Nees",NA,NA,"-54.25","-26.942",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"788","2020-09-12 05:00:02-03","US","US","87348","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Palmer","s.n.","South America","Paraguay",NA,NA,NA,"US02872302","1853",NA,NA,NA,"Scrophulariales",NA,NA,"River La Plata.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"789","2020-09-12 05:00:02-03","US","US","2732571","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, C. Cristobal, A. Schinini & J. M. Gonzalez","24560","South America","Argentina",NA,NA,NA,"US02872486","1974","3","30",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dto. Saladas. Río Santa Lucía, Paso Naranjito.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"790","2020-09-12 05:00:02-03","US","US","3238630","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach & J. Saldanha","55633","South America","Brazil",NA,NA,NA,"US02872435","1991","6","16",NA,"Scrophulariales",NA,"Paraná","Rio Cotia (mun. Antonina).","500","600",NA,"Nees",NA,"US02872435_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"791","2020-09-12 05:00:02-03","US","US","2649556","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas & C. L. Cristóbal","20570","South America","Argentina",NA,NA,NA,"US02872397","1972","1","1",NA,"Scrophulariales",NA,"Salta","Prov. Salta. Dep. Cafayate. Cafayate.",NA,NA,NA,"Nees",NA,"US02872397_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","3102259","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","W. Hoehne","SPF11786","South America - Neotropics","Brazil",NA,NA,NA,"US02872342","1948","7","12",NA,"Scrophulariales",NA,"São Paulo","Próximo de Limeira. Mata da S.A.F.B. Fazenda Morro Azul.",NA,NA,NA,"Nees",NA,"US02872342_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","3314492","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Schinini, R. Vanni, M. M. Arbo, C. Horni & A. Aranda","29154","South America","Argentina",NA,NA,NA,"US02872387","1995","3","8",NA,"Scrophulariales",NA,"Corrientes","Dep. Lavalle. 20 Km NE de Ifran. En palmar de Butia yatay, suelo arenoso, cercania de laguna.",NA,NA,NA,"Nees",NA,NA,"-58.87","-29.08",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","3314500","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","V. Solis Neffa, S. Ferrucci, R. Medina, N. Passicot & V. Pellizer","176","South America","Argentina",NA,NA,NA,"US02872399","1995","2","16",NA,"Scrophulariales",NA,"Corrientes","Dep. Mburucuyá. Ea. Santa Teresa.",NA,NA,NA,"Nees",NA,"US02872399_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","2459157","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","N. Garcia Zorron","1722","South America","Uruguay",NA,NA,NA,"US02872378","1957","3","3",NA,"Scrophulariales",NA,"Maldonado","Las Flores. Depto. Maldonado.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","1178178","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. Osten","5303","South America","Uruguay",NA,NA,NA,"US02872356","1910","2","7",NA,"Scrophulariales",NA,NA,"Dep. Malvuedo [interpreted], Cerro Ingles.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","2120302","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. M. R. Huidobro","3472","South America","Argentina",NA,NA,NA,"US02872520","1946","11","25",NA,"Scrophulariales",NA,"Entre Rios","Provincia Entre Rios. Dep. Paraná. El Paracas.",NA,NA,NA,"Nees",NA,"US02872520_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US","3342215","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","8621","South America - Neotropics","Bolivia",NA,NA,NA,"US02872287",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","Kilo 27 on the old road to Cochabamba (between La Guardia and Angastora) on side road to Los Espejillos.","500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","1877182","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Bruch","s.n.","South America","Argentina",NA,NA,NA,"US02872450","1926","3",NA,NA,"Scrophulariales",NA,"Cordoba","Córdoba: Unquillo.",NA,NA,NA,"Nees",NA,"US02872450_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"800","2020-09-12 05:00:02-03","US","US","3314495","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. M. Arbo, A. Schinini, R. Vanni & M. Pellegrini","6602","South America","Argentina",NA,NA,NA,"US02872398","1995","4","26",NA,"Scrophulariales",NA,"Corrientes","Dep. Santo Tome. Ruta 41, Galarza. Reserva Natural Provincial del Ibera, Laguna de Luna. En isla de tierra consolidada.",NA,"100",NA,"Nees",NA,NA,"-56.67","-28.08",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"801","2020-09-12 05:00:02-03","US","US","1540889","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Jörgensen & E. Hassler","4305","South America","Paraguay",NA,NA,NA,"US02872301","1931","5",NA,NA,"Scrophulariales",NA,NA,"In hedges comun Villavica. [interpreted]",NA,NA,NA,"Nees",NA,"US02872301_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
