"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"230","2020-12-09 14:47:02-03","FURB","FURB","1894","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Hatschbach, G.","50794","1986","11","26","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"FURB32973","FURB32973",NA,NA,NA,NA,NA,NA,NA,"61623","auto","2017","05","02",NA,NA,NA,NA,NA
"231","2020-12-09 14:47:02-03","FURB","FURB","417","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Sobral, M.",NA,"2001","02","09","Brasil","Santa Catarina","Guabiruba","Morro do Santo Antônio.","-48.9810981750488","-27.0858001708984",NA,NA,"1000","1000","FNMA. Florística. Nº antigo 38. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB32977","FURB32977",NA,NA,NA,NA,NA,NA,NA,"16046","auto","2017","05","02",NA,NA,NA,NA,NA
"232","2020-12-09 14:47:02-03","FURB","FURB","54789","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Proença, C.","Cruz, A.; Santos, E.","95","1999","03","26","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,"Presença de muitos botões e pouquíssimas flores pequenas e de cor creme Habitat: Borda da trilha Habito: Árvore","FURB54789","FURB54789",NA,NA,NA,NA,NA,NA,NA,"26796","auto","2009","06",NA,NA,NA,NA,NA,NA
"233","2020-12-09 14:47:02-03","FURB","FURB","54788","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Amorim, B.S.","Deda, R.M.; Amorim, B.S.; Chagas, M.A.; Costa-Lima, J.L.; Lourenço, A.R. & Santos, E.","84","2012","04","16","Brasil","Sergipe","Santa Luzia do Itanhy",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Com frutos toxos quando maduros e verdes quando imaturos. Lobos do cálice irregulares Habitat: Mata Atlântica Habito: Arvoreta","FURB54788","FURB54788",NA,NA,NA,NA,NA,NA,NA,"26417","auto","2012","04",NA,NA,NA,NA,NA,NA
"234","2021-03-16 17:53:57-03","UCS","HUCS","21264","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg","Sobral, M.","Hatschbach, G.","61562","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100","árvore 20 m; mata pluvial",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"15909","auto","2001",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-16 17:53:57-03","UCS","HUCS","13156","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg","Sobral, M.","Jarenkow, J.A.","2000","1991","11","29","Brasil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,"400","400","arvoreta com ca. de 4m de altura, flores branco-amareladas - Herbário PEL 13414; clareira de mata atlântica de encosta",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"20837","auto","1991",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-16 17:53:57-03","UCS","HUCS","14407","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg","Sobral, M.","Oliveira, P.I.","857","1985","02","04","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"árvore 5 m - frutos vinosos; matinha nebular",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"55154","auto","1998",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-16 17:53:57-03","UCS","HUCS","46583","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E. Lucas & C. E. Wilson","Sobral, M.","Seubert, R.C.","102","2014","07","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí","-49.2075","-27.123889","-49.2075","-27.123889","653","653","Arbórea - Doação FURB 46507; Floresta Ombrófila Densa Montana, encosta",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"238","2014-10-14 15:56:58-03","BS","M","M-0171101","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0171101",NA,"ISOTYPE",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"239","2020-04-28 14:12:49-03","UFES","VIES","39658","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M.C. Souza","Luber, J.; Christ, J.A.","174","2015","07","21","Brasil","Espírito Santo","Castelo","Parque Estadual de Forno Grande. Trilha das piscinas naturais.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,"VIES039658","VIES039658",NA,NA,NA,NA,NA,NA,NA,"23588","auto","2020","04","17",NA,NA,NA,NA,NA
"240","2020-04-27 16:10:47-03","UFES","VIES","25114","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Ribeiro, M.","Menezes, L.F.T.; Figueiredo, D.D.; Oliveira, A.G. & Lobão, A.Q.","1878","2009","02","12","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta Alta sobre Tabuleiro.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES025114","VIES025114",NA,NA,NA,NA,NA,NA,NA,"41644","auto","2012","03","06",NA,NA,NA,NA,NA
"241","2020-04-27 16:10:47-03","UFES","VIES","30180","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Zorzanelli, J.P.F.; Silva, A.E.","489","2011","12",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1416","1416",NA,"VIES030180",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto","2012","05",NA,NA,NA,NA,NA,NA
"242","2020-04-27 16:10:47-03","UFES","VIES","24829","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","A. Giaretta","O.J. Pereira; J.M.L. Gomes; R. Castro","6701","2001","01","03","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES024829","VIES024829",NA,NA,NA,NA,NA,NA,NA,"48094","auto","2017","09",NA,NA,NA,NA,NA,NA
"243","2020-04-27 16:10:47-03","UFES","VIES","14238","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Giaretta, A.O.","Pereira, O.J.; Espindula, E.","6823","2001","01","25","Brasil","Espírito Santo","Domingos Martins","Rio Jucu. Mata Atlântica. Floresta Ciliar.","-40.833611","-20.289444","40º50'1''W","20º17'22''S",NA,NA,NA,"VIES014238","VIES014238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"244","2020-04-27 16:10:47-03","UFES","VIES","38374","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","A. Giaretta","Flores, T.B.; Romão, G.O.","1173","2012","08","26","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Ramificação da estrada do meio, Km 10.","-40.065","-19.006667","40º3'54''W","19º0'24''S","65","65",NA,"VIES038374","VIES038374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","09",NA,NA,NA,NA,NA,NA
"245","2019-06-27 10:25:54-03","UFES","VIES","14141","S","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Pereira, O.J.","5158","1993","10","25","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES014141","VIES014141",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-06-27 10:25:54-03","UFES","VIES","7461","S","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Pereira, O.J.; Gomes, J.M.L.","4822","1993","07","29","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES007461","VIES007461",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:40:15-03","UTFPR","HCF","24854","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E. Lucas e C.E. Wilson","M. Sobral","R.C. Seubert","106","2014","08","20","Brasil","SC","Indaial","Faxinal do Bepe, Parque Nacional da","-49.2075","-27.123333","49°12'27 W","27°07'24 S","653","653","arvoreta em encosta. Projeto Restaurar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"248","2021-03-29 11:45:25-03","UTFPR","HCF","9809","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","J. Cordeiro","M.G. Caxambu","3556","2011","10","14","Brasil","PR","Guaratuba","margens da Rodovia BR-376, divisa do PR","-48.89625","-25.963917","48°53'46,5 W","25°57'50,1 S","91","91","árvore riparia, ca. 15 m. Botões florais alvos. Casca do tronco lisa, alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"249","2020-06-29 09:31:32-03","UFRRJ","RBR","42258","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","L.F. Gonçalves","L.F. Gonçalves","191","2015","11","28","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Dedinho de Nossa Senhora. Parque Nacional da Serra dos Órgãos","-43.001667","-22.474444","43º0'6''W","22º28'28''S","915","915",NA,"RBR00042258","RBR00042258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-06-29 09:31:32-03","UFRRJ","RBR","42938","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28","Brasil","Rio de Janeiro","Petrópolis","Inventário Carbono - Rio de Janeiro. Inventário complementar S.A.U / A 1026.","-43.230556","-22.521389","43º13'50''W","22º31'17''S",NA,NA,NA,"RBR00042938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-06-29 09:31:32-03","UFRRJ","RBR","42939","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28","Brasil","Rio de Janeiro","Petrópolis","Inventário Carbono - Rio de Janeiro. Inventário complementar S.A.U / A 1315.","-43.230556","-22.521389","43º13'50''W","22º31'17''S",NA,NA,NA,"RBR00042939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-25 11:32:12-03","UFRRJ","RBR","36738","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"O. Thier","1603","2009","04","02","Brasil","Rio de Janeiro","Cachoeiras de Macacu","Boa Sorte, 22º28#?#28#?##?#S , 42º45#?#45#?##?#W , Elev.: 57m","-42.6530990600586","-22.4624996185303",NA,NA,NA,NA,NA,"RBR00036738","RBR00036738",NA,NA,NA,NA,NA,NA,NA,"32671","auto","2020","05","20",NA,NA,NA,NA,NA
"253","2020-11-25 11:32:12-03","UFRRJ","RBR","13211","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"F.C. Nettesheim","113","2004","12","20","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00013211","RBR00013211",NA,NA,NA,NA,NA,NA,NA,"17272","auto","2020","05","20",NA,NA,NA,NA,NA
"254","2020-11-25 11:32:12-03","UFRRJ","RBR","12339","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"F.C. Nettesheim","99","2004","09","25","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Bravo 6'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00012339","RBR00012339",NA,NA,NA,NA,NA,NA,NA,"17272","auto","2020","05","20",NA,NA,NA,NA,NA
"255","2020-11-25 11:32:12-03","UFRRJ","RBR","16579","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"F.C. Nettesheim","6","2004","01","10","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Gruta da Santa.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00016579","RBR00016579",NA,NA,NA,NA,NA,NA,NA,"17272","auto","2020","05","20",NA,NA,NA,NA,NA
"256","2020-11-25 11:32:12-03","UFRRJ","RBR","16871","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"A. Peixoto","3194","1985","02","02","Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Transect 4.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"RBR00016871","RBR00016871",NA,NA,NA,NA,NA,NA,NA,"48094","auto","2020","05","20",NA,NA,NA,NA,NA
"257","2020-11-25 11:32:12-03","UFRRJ","RBR","12340","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"F.C. Nettesheim","92","2004","06","12","Brazil","Rio de Janeiro","Mangaratiba, Ilha da Marambaia","bravo 6",NA,NA,NA,NA,NA,NA,NA,"RBR00012340","RBR00012340",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA
"258","2020-11-25 11:32:12-03","UFRRJ","RBR","43604","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M.C. Souza","F.O. Rocha","268","2014","11","11","Brasil","Bahia","Una","exsudado não observado. Casca externa marrom e fina, casca interna amarelada tipo: rugosa, desprendimento: não informado, sem odor.","-39.240278","-15.299444","39º14'25''W","15º17'58''S",NA,NA,NA,"RBR00043604","RBR00043604",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA
"259","2020-11-25 11:32:12-03","UFRRJ","RBR","45302","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"M.C. Souza; A. Carvalho","1071","2012","05","31","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca. Morro do Sumaré, estrada do Sumaré próximo ao 1º acesso para as antenas, km 2,7.","-43.229722","-22.950833","43º13'47''W","22º57'3''S",NA,NA,NA,"RBR00045302","RBR00045302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA
"260","2020-11-25 11:32:12-03","UFRRJ","RBR","45303","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"M.C. Souza","1049","2012","02","10","Brasil","Rio de Janeiro","Rio de Janeiro","São Conrado. Estrada da Canoa 3036, RPPN CEFLUSMME.","-43.268889","-22.986111","43º16'8''W","22º59'10''S",NA,NA,NA,"RBR00045303","RBR00045303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","05","20",NA,NA,NA,NA,NA
"261","2020-11-25 11:32:12-03","UFRRJ","RBR","45457","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M.C. Souza","M.C. Souza; R.D. Ribeiro, C.H. Reif","515","2007","01","16","Brasil","Minas Gerais","Belmiro Braga","Fazenda Nossa Senhora da Glória. Mata Ciliar, margem do Rio do Peixe.","-43.423889","-21.885556","43º25'26''W","21º53'8''S",NA,NA,NA,"RBR00045457","RBR00045457",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","03","16",NA,NA,NA,NA,NA
"262","2020-11-25 11:32:12-03","UFRRJ","RBR","38215","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M.C. Souza","G.R. Souza; G.R. Alves","1622","2011","06","12","Brasil","São Paulo","Arapeí","Brasil, Arapeí SP, Fragmento da Baleia, Vale do Paraíba do Sul. Floresta semidecidual. ca.22°37#?#16,14#?##?#S 44°26#?#24,93#?##?#O, 619m.","-44.439998626709","-22.6700000762939",NA,NA,NA,NA,NA,"RBR00038215","RBR00038215",NA,NA,NA,NA,NA,NA,NA,"13253","auto","2020","05","20",NA,NA,NA,NA,NA
"263","2020-11-25 11:32:12-03","UFRRJ","RBR","44120","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M.C. Souza","R.A. Coelho; M.C. Souza, J. Costa","13","2018","03","27","Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00044120",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","2018","04","05",NA,NA,NA,NA,NA
"264","2020-11-25 11:32:12-03","UFRRJ","RBR","14314","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"F.C. Nettesheim","115","2005","05","07","Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Bravo 6'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00014314","RBR00014314",NA,NA,NA,NA,NA,NA,NA,"17272","auto","2020","05","20",NA,NA,NA,NA,NA
"265","2020-11-25 11:32:12-03","UFRRJ","RBR","30919","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson",NA,"A. Piratininga","7","1993","01","13","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do morro do calcário, ponto 1000. Área P1D. 22º30#?#00#?##?#S, 42º15#?#00#?##?# W / 22º33#?#00#?##?#S , 42º19#?#00#?##?#W","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"RBR00030919","RBR00030919",NA,NA,NA,NA,NA,NA,NA,"29995","auto","2020","05","20",NA,NA,NA,NA,NA
"266","2013-04-01 09:18:24-03","IPT","BCTW","7149","S","Plantae",NA,"Marlierea","excoriata","Marlierea excoriata","Mart.",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"48094","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"267","2021-03-21 19:37:36-03","UFC","EAC","62930","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Rosa, P.O.","Rosa, P.O.; Oliveira, M.S.; Soares, A.C.A.; Galvão, L.P.","1425","2015","04","14","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília: área de recreação do Córrego Cabeça de Veado.","-48.56","-16.310278","-48.56","-16.310278",NA,NA,"Árvore, ca. de 10 m. Frutos imaturos verdes.; Floresta de galeria.","EAC0062930","EAC0062930",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,NA
"268","2021-03-21 19:37:36-03","UFC","EAC","48724","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, C.","Araújo, T.","29","2008","02","22","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda do Caju (EMBRAPA)","-37.3106002807617","-10.9981002807617",NA,NA,NA,NA,"Restinga","EAC0048724",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"31945","auto","2010","07",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:36:53-03","MBM","MBM","409973","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Silva Neto, S.J.","1698","2002","04","24","Brazil","Rio de Janeiro","Nova Iguaçu","Estrada para Serra Velha","-43.451099395752","-22.7591991424561",NA,NA,"800","800","Arvoreta ciófila, ca. 4 m de altura; folhas discolores cartáceas; frutos imaturos verdes","MBM409973","MBM409973",NA,"Southern America",NA,NA,NA,NA,NA,"25743","auto","2006",NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:36:53-03","MBM","MBM","391384","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Cordeiro, J.","Caxambu, M.G.","3556","2011","10","14","Brazil","Paraná","Guaratuba","Rio São João, Margens da Rodovia BR-376, divisado PR com SC, Margens do rio São João","-48.89625","-25.963917","-48.89625","-25.963917","91","91","Árvore ripária, ca. 15m. Botões florais alvos. Casca do tronco lisa, alva.; Relevo: ondulado. Vegetação: Floresta: Ombrófila Densa Submontana.","MBM391384","MBM391384",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:36:53-03","MBM","MBM","179377","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Carvalho, A.M. de; et al.; et al.","4796","1994","09","19","Brazil","Bahia","Ilhéus","Mata da Esperança","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM179377","MBM179377",NA,"Southern America",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:36:53-03","MBM","MBM","126665","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Silva, L.A.M.; et al.; et al.","1256","1980","12","11","Brazil","Bahia","Valença","Ramal à esquerda da rodovia que liga Valença a Guaibim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"MBM126665","MBM126665",NA,"Southern America",NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:36:53-03","MBM","MBM","410009","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Souza, M.C.; Giaretta, A.","Silva Neto, S.J.; Pereira-Moura, M.V.; Silva, W. da; Pereira-Moura, M.V.; Silva, W. da","1564","2001","12","11","Brazil","Rio de Janeiro","Nova Iguaçu","Estrada para Boa Esperança, margem do Rio Boa Esperança.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Árvore ciófila, cerca de 4,5 m de altura; folhas discolores cartáceas; botões verdes.","MBM410009","MBM410009 MBM410009_1",NA,"Southern America",NA,NA,NA,NA,NA,"25743","auto","2012","08",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:36:53-03","MBM","MBM","306350","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Kollmann, L.; et al.; et al.","7364","2005","02",NA,"Brazil","Espírito Santo","Santa Teresa","Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"MBM306350","MBM306350",NA,"Southern America",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:36:53-03","MBM","MBM","236539","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69106","1999","05","17","Brazil","Espírito Santo","Venda Nova do Imigrante","Varzeão","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"MBM236539","MBM236539",NA,"Southern America",NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA
