"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","typeStatus"
"153","2018-08-28 10:22:10-03","F","FMNH-SEEDPLANTS","V0307860F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0307860F",NA,"-52.8731","-10.8339","V0307860F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"154","2018-03-07 14:58:02-03","F","FMNH-SEEDPLANTS","V0356631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","A. Gray","RRC ID Flag","J. da Costa Sacco","744","1957","12","2","South America","Brazil","Rio Grande do Sul",NA,NA,NA,"V0356631F",NA,"-54","-30","V0356631F_01 V0356631F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"744",NA,NA
"155","2019-10-03 14:20:30-03","IAC","IAC","41950","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","J. Herrera","J. Herrera","s/nº","2000","08","14",NA,"Argentina","Corrientes","Estação Agronômica San Juan Poriajú",NA,NA,NA,"San Miguel","-57.6","-28.0167",NA,"-57.6000","-28.0167","2000","08","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:01:16-03","CEPLAC","CEPEC","138454","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana",NA,"Lima, C.T.","Lima, C.T.","340","2010","05","14",NA,"Brasil","Bahia","Chapada Diamantina, Pantanal de Marimbus.",NA,"<ll>dwc_commonname:</ll>",NA,"ANDARAÍ","-41.330833","-12.806944",NA,"41W19'51","12S48'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-04-02 09:30:52-03","URICER","HPBR","6840","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","IRGANG, B. E.","GASTAL, C. S. et. al.",NA,"2000","12","05",NA,"Brasil","RS",NA,NA,NA,"HPBR006840","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,"1",NA,NA,NA,NA,NA
"158","2013-02-07 10:18:16-02","UMC","HUMC","4794","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","Gray",NA,"Miranda, V.F.O., Cli",NA,NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,"Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-02-07 10:18:16-02","UMC","HUMC","4309","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","Gray","Francisco, L.V.;","Francisco, L.V.;",NA,"2006","11","25","Southern America","Brazil","São Paulo","A.P.A da Várzea do Rio Tietê. Dist. César de So A.P.A da Várzea do Rio Tietê.",NA,"Planta aquática, submersa, fixa, fértil, flores brancas.;",NA,"Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,"2006","11","25","28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-02-27 14:01:52-03","UFSJ","HUFSJ","7726","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Oliveira, G","Oliveira, G","156","2015","01","10",NA,"Brasil","Minas Gerais","Cultivada.",NA,"Planta aquática cultivada em aquários. Flor branca.","HUFSJ007726","Ritápolis","-44.3180999755859","-21.021900177002",NA,NA,NA,"2015","03","31","18703","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 17:28:49-03","UEM","HUEM","9271","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Milaneze-Gutierre, MA","s.n.","2002","07","22",NA,"Brasil","Mato Grosso do Sul","Lagoa na margem do Rio Paraná",NA,"Flores lilases","HUEM000002767","Mundo Novo","-54.2708015441895","-23.9381008148193","HUEM000002767",NA,NA,NA,NA,NA,"19849","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-17 17:06:59-03","UEM","HUEM","22265","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Milne, J","s.n.","2000","10","20",NA,"Brasil","Paraná","Lagoa das Pombas",NA,"LDP. A. Sp. C","HUEM000028442","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 12:13:37-03","UEM","HUEM","4333","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","In Flora do Brasil","D.C.Souza","49","1997","08","08",NA,"Brasil","Paraná","rio Paraná, Ilha Porto Rico, Lagoa Clara. Solo sujeito alagado.",NA,"Herbácea, submersa fixa. Flor coloração rósea.","HUEM000029466","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,"2020","11","26","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-08-23 09:45:08-03","NHMLondon","NHM-LONDON-BOT","BM000574913","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4980769","Type"
"165","2020-03-06 11:04:26-03","UNIRIO","HUNI","158","PreservedSpecimen","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"W. Costa",NA,"1999","09","01",NA,"Brasil","Goiás","Bacia do Rio Claro.",NA,"Material em meio líquido.","HUNI00000158","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-12 17:02:16-03","UEL","FUEL","54352","PreservedSpecimen","Plantae","Tracheophyta","Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Demeda, C","Demeda, C","76","2015","01","19",NA,"Brasil","Rio Grande do Sul","Lagoa do Rincão",NA,NA,"FUEL009910","Osório","-50.213611","-29.909167",NA,"-50.213611","-29.909167","2015","01","27",NA,NA,NA,NA,NA,"2","2",NA,NA,NA
"167","2020-08-20 14:58:39-03","UFSC","FLOR","41446","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","australis",NA,"Cabomba australis","Speg.","Irgang, B.E.","Silva Filho, F.A. da; Reis, A.","15","1984","02","22",NA,"Brasil","Rio Grande do Sul","Estação Ecológica do Taim.",NA,"erva, flor creme amarela","FLOR0041446","Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512",NA,NA,NA,"1984","06","06","130170","auto",NA,NA,NA,"2","2",NA,NA,NA
"168","2020-08-20 14:58:39-03","UFSC","FLOR","57665","PreservedSpecimen","Plantae",NA,"Nymphaeales","Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Demeda, C.","Demeda, C.","76","2015","01","19",NA,"Brasil","Rio Grande do Sul","Lagoa do Rincão.",NA,"erva","FLOR0057665","Osório","-50.213611","-29.909167",NA,"50º12'49''W","29º54'33''S","2015","01","27",NA,NA,NA,NA,NA,"2","2",NA,NA,NA
"169","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Torrey, J","exsicc.10","1836",NA,NA,"Northern America","USA",NA,"New-Orleans in Louisiana.",NA,"Hb. Bentham, Hb. VIndobon. et in hb. Benthan Drummond.",NA,NA,NA,NA,"P04P2N0038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Rugel, FIX","Hb. Mus. Ps.n.","1843","05",NA,"Northern America","USA",NA,NA,NA,"Secundum Michaux, Pursh, Elliott, Torrey et A. Gray etiam in Carolina et Georgia crescit; invenitur igitur in australi-orientali parte Americae borealis a 35º10' bor. lat. (Newbern Carolinae borealis) usque ad 29º57' bor. lat. (Nwe-Orleans), in stagn",NA,NA,NA,NA,"P04P2N0038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Rugel, FIX","exsicc.10","1832",NA,NA,"Northern America","USA",NA,NA,NA,NA,NA,NA,NA,NA,"P04P2N0038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:09:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Rugel, FIX","Hb. Mus. Ps.n.","1843","05",NA,"Northern America","USA",NA,"E lacu prope Jamony prope Leon City, m. Majo 1845, et e paludibus Alligator dictis prope Tallabassee in Florida.",NA,"m. Majo - Jun. 1843.",NA,NA,NA,NA,"P04P2N0038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:39:03-03","UFRGS","ICN","049881","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Irgang, BE","s.n.","1981","03","20","América do Sul","Brasil","RS","Limite Norte da Estação do Taim",NA,NA,NA,"Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:39:03-03","UFRGS","ICN","053596","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Irgang, BE","s.n.","1983","04","07","América do Sul","Brasil","RS","Lagoa dos Pombos",NA,"Submersa.",NA,"Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:39:03-03","UFRGS","ICN","120424","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Lima, CT","Irgang, BE","s.n.","1986","05","09","América do Sul","Brasil","RS","entre Pelotas e Jaguarão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:39:03-03","UFRGS","ICN","200298","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Bittencourt, VL","Bittencourt, VL","107","2017","12","06","América do Sul","Brasil","RS","canais estuário rio Tramandaí",NA,"Material testemunho; erva aquática submersa; rio ambiente lótico",NA,"Imbé","-50.132778","-29.948611",NA,"-50.132778","-29.948611","2019","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:39:03-03","UFRGS","ICN","200299","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Bittencourt, VL","Bittencourt, VL","328","2018","01","24","América do Sul","Brasil","RS","Lagoa do Pai João no Parque da Lagoa do Peixe",NA,"Material testemunho; erva aquática submersa; lagoa água doce",NA,"Mostardas","-50","-30",NA,"-50","-30","2018","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:39:03-03","UFRGS","ICN","200300","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Bittencourt, VL","Bittencourt, VL","400","2019","02","22","América do Sul","Brasil","RS","Lagoa do Pai João no Parque da Lagoa do Peixe",NA,"Material testemunho; erva aquática submersa; lagoa água doce",NA,"Mostardas","-50","-30",NA,"-50","-30","2019","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:39:03-03","UFRGS","ICN","064966","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Miotto, S","s.n.","1979","01","06","América do Sul","Brasil","RS","Estação Ecológica Taim, Lagoa do Nicola",NA,NA,NA,"Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:39:03-03","UFRGS","ICN","171002","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Colombo, P","Irgang, BE","5","1999","12","12","América do Sul","Brasil","RS","Acesso a fazenda Port. de Ferro, canal de irrigação",NA,"Submersa, abundante, dulcícola; Lodo",NA,"Santa Vitória do Palmar","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,NA,"130170","auto",NA,NA,NA,"4","4",NA,NA,NA
"181","2021-02-08 12:39:03-03","UFRGS","ICN","053088","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Schwarzbold, A","35","1980","04","02","América do Sul","Brasil","RS","Lagoa do Gentil",NA,NA,NA,"Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:39:03-03","UFRGS","ICN","053594","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Irgang, BE","s.n.","1983","04","07","América do Sul","Brasil","RS","Lagoa do Vicente",NA,NA,NA,"Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:39:03-03","UFRGS","ICN","029229","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Grey var.","Irgang, BE","Rosa, ZM","50","1975","07","11","América do Sul","Brasil","RS","Lagoa do Casamento",NA,"Planta submersa, água turva e parada a 0,5m de profundidade.",NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:39:03-03","UFRGS","ICN","045530","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana","A. Gray",NA,"Pedersen, TM","10276","1973","01","03","América do Sul","Argentina","Corrientes","Concepción Carambola",NA,"Espécie ameaçada de extinção (Vulnerável).; Flowers white, borne just above the surface.; Running water 3-5 ft. deep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:39:03-03","UFRGS","ICN","021566","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana","A. Gray","Irgang, BE","Irigoyen, J","25","1971","10","12","América do Sul","Argentina","Corrientes","Carlos Pellegrini, estero Miriñay",NA,"Flores blancas.",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:39:03-03","UFRGS","ICN","021567","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana","A. Gray","Irgang, BE","Krapovickas, A; et al.","20211","1971","10","30","América do Sul","Argentina","Corrientes","Carlos Pellegrini, club de pesca",NA,"Flores blancas.",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:39:03-03","UFRGS","ICN","020975","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","caroliniana","Cabomba caroliniana caroliniana","A. Gray","Irgang, BE","Vianna, EC; et al.","s.n.","1972","11","24","América do Sul","Brasil","RS","Arroio Quaraí, Parque do Espinilho",NA,"Flores brancas.; No riacho.",NA,"Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:39:03-03","UFRGS","ICN","188884","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard",NA,"?","s.n.","1998","02","03","América do Sul","Brasil","RS","arroio Quaraí-chico km 472",NA,"0457647/6659199",NA,"Barra do Quaraí","-51.44","-30.198056",NA,"-51.44","-30.198056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:39:03-03","UFRGS","ICN","053775","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard",NA,"Strehl, T","716","1983","03","17","América do Sul","Brasil","RS","Fazenda 4 Irmãos Banhado Grande",NA,"Espécie ameaçada de extinção (Vulnerável).; Planta aquática de hábito submerso.Com flor amarela.; dentro do banhado.",NA,"Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:39:03-03","UFRGS","ICN","188883","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard",NA,"?","s.n.","1998","02","03","América do Sul","Brasil","RS","arroio Quaraí-chico km 472",NA,"0457697/6659199",NA,"Barra do Quaraí","-51.44","-30.198056",NA,"-51.44","-30.198056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:39:03-03","UFRGS","ICN","048139","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard",NA,"Schwarzbold, A","s.n.","1980","09","14","América do Sul","Brasil","RS","Lagoa do Lessa",NA,"Espécie ameaçada de extinção (Vulnerável).; Flores amarelas.",NA,"Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:39:03-03","UFRGS","ICN","043400","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard",NA,"Waechter, JL","1065","1978","12","04","América do Sul","Brasil","RS","Estação Ecológica do Taim",NA,"Espécie ameaçada de extinção (Vulnerável).; Hidrófito; apenas as flores emergentes; perigônio amarelo; pétalas internamente com 2 glândulas alaranjadas na base; estames amarelos.; submerso",NA,"Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:39:03-03","UFRGS","ICN","062416","S","Plantae","Dicotyledon",NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Orgaard","Irgang, BE","Stehmann, JR","214","1984","01","15","América do Sul","Brasil","RS","Lagoa do Gentil",NA,"Flores emergentes amarelas; Aquática submersa",NA,"Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","18349","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cabombaceae","Cabomba","cf. australis",NA,"Cabomba cf. australis","Speg.",NA,"Dutra, R.L.","111","1983","03",NA,NA,"Brasil","Rio Grande do Sul","Banhado Grande - Arroio Chico-Lomã.",NA,"Planta submersa ancorada; com flor amarela; muito numerosa e agrupada.","HAS0018349","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-10-04 16:07:04-03","MCN-FZBRS","HAS","18305A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cabombaceae","Cabomba","cf. australis",NA,"Cabomba cf. australis","Speg.","Abruzzi, M.L.","Strehl, T.","716","1983","03",NA,NA,"Brasil","Rio Grande do Sul","Banhado Grande - Fazenda 4 Irmãos.",NA,"Dentro do banhado; Planta aquática , de hábito submerso.","HAS018305A","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,"1983","05",NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","93360","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray.","Gonzatti,F.","Valduga, E.","331","2012","03",NA,NA,"Brasil","Rio Grande do Sul","Lagoa Tapera",NA,"Macrófita- Na lagoa.","HAS0093360","Cidreira","-50.2056007385254","-30.1811008453369",NA,"50°13'32''",NA,"2012","04",NA,"19547","auto",NA,NA,NA,"10","10",NA,NA,NA
"197","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","41019","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Senna, R.M.","Abruzzi, M.L.","4364","2003","01",NA,NA,"Brasil","Rio Grande do Sul","Lagoa dos Gateados",NA,NA,"HAS0041019","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,"2004",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-01 09:01:31-03","MCN-FZBRS","HAS","41525","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A. Gray","Senna, R.M.","Abruzzi, M.L.","4795","2003","05",NA,NA,"Brasil","Rio Grande do Sul","Sangradouro",NA,NA,"HAS0041525","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,"2004",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:03:01-03","IBt","SP","252124","S","Plantae",NA,NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis","Speg.",NA,"Burkart, A; et al.","28620","1971","10","21","Southern America","Argentina","Corrientes","Curuzú Cuatiá, rio Mocoreta, ruta 126.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:03:01-03","IBt","SP","85981","S","Plantae",NA,NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis","Speg.","Burkart, A","Woolston, AL","639","1956","01","23",NA,"Paraguai","San Pedro","Primavera. Rio Tapiracurai.",NA,NA,NA,"Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:03:01-03","IBt","SP","199899","S","Plantae",NA,NA,"Cabombaceae","Cabomba","australis",NA,"Cabomba australis","Speg.","Waechter, JL","Waechter, JL","1065","1978","12","04",NA,"Brasil","Rio Grande do Sul","Estação Ecológica do Taim",NA,NA,"SP010324","Rio Grande","-52.0985984802246","-32.0349998474121","SP010324",NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:03:01-03","IBt","SP","117584","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Parnell, JF; College, W","3","1968","06","21",NA,"Estados Unidos","North Carolina","1 mile east of NC 133 on Orton Plantation Road.",NA,NA,NA,"Brunswick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:03:01-03","IBt","SP","122666","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Seymour, FC; Eaton, RJ","20484","1962","09","21",NA,"Estados Unidos","Massachusetts","Ironstone Pond, Uxbridge. With Myriophyllum humile, f. capillaceum.",NA,NA,NA,"Worcester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:03:01-03","IBt","SP","137938","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Massey, JR","Leonard, SW","5486","1972","07","16",NA,"Estados Unidos","North Carolina","Canal at jcn of NC 118 and Co. Rt. 1753, 4 mi E of Grifton. Growing with Myriophyllum.",NA,NA,NA,"Pitt",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:03:01-03","IBt","SP","183170","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray","Abreu, LC","Janssen, A; Gemtchújnicov, I","535","1980","08","20",NA,"Brasil","Amazonas","Lagoa permanente, 500 m ao Noroeste da BR 230 km 7.",NA,NA,NA,"Humaitá","-63.166667","-7.516667",NA,"-63.166667","-7.516667","1981","07","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:03:01-03","IBt","SP","201383","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana",NA,"Cabomba caroliniana","A.Gray",NA,"Taylor, DD; Moore, DC","4349","1983","07","23",NA,"Estados Unidos","Louisiana","Corney Lake Recreation Area, Kitsatchie National Forest, NE of Summerfield, Sec. 11, T23N, R4W.",NA,NA,"SP010321","Claiborne",NA,NA,"SP010321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:03:01-03","IBt","SP","141222","S","Plantae",NA,NA,"Cabombaceae","Cabomba","caroliniana","flavida","Cabomba caroliniana flavida","Ørgaard","Feres, F","Abreu, LC","258","1975","03","26",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica, Instituto Astronômico e Geofísico. Coleta feita no lago limítrofe entre as áreas 11 e 17.",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2000","11",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
