"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"92","2020-10-01 14:24:46-03","JBB","HEPH","19025","S","Plantae","Dicotyledon","Santalales","Santalaceae","Phoradendron","virens","Phoradendron virens","Caires, CS; Mecenas, VV; Martins, RC; Ramalho, CL","20720","2002","08","21","Southern America","Brasil","Distrito Federal","Sobradinho","APA da Cafuringa Fazenda dois Irmãos","-48.1","-15.55",NA,NA,NA,"Planta amarela esverdeada (1A/1B) so flores, parasitando Vochysia pyramidalis Mart.",NA,"Rizzini","Caires, CS",NA,NA,"2002","-48.1","-15.55","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:41:16-03","UFMG","BHCB","115375","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Viana, PL; Silva, LVC; Garcia, LC; Mota, NFO; Maciel, GM; Silva, DF","3459","2007","12","15","Southern America","Brasil","Pará","Parauapebas","Floresta Nacional de Carajás, Serra do Tarzan.","-50.099444","-6.320556","655","655",NA,NA,"BHCB029731","(Eichler) Kuijt",NA,NA,NA,NA,"-50.099444","-6.320556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:41:16-03","UFMG","BHCB","29205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Furnas",NA,NA,NA,NA,NA,NA,NA,NA,"(Eichler) Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:41:16-03","UFMG","BHCB","29205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Furnas",NA,NA,NA,NA,NA,NA,NA,NA,"(Eichler) Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:41:16-03","UFMG","BHCB","44590","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Eichler) Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:41:18-03","UFMG","BHCB","26454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","orbiculare","Phoradendron orbiculare",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rizzini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:41:18-03","UFMG","BHCB","26454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","orbiculare","Phoradendron orbiculare",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rizzini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-05-13 12:31:00-03","MO","MOBOT","1113980","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Camilo Díaz S.|Hulda Osores|H. Díaz|D. Díaz","Díaz Santibáñez 7764A","1996","1","23","South America","Peru","Amazonas","Bagua","Distrito Imaza: comunidad Aguaruna Putuim: Anexo de Yamayakat. Zonas atlas de Putuium: campou: 240 degrees SW de Putuim (285 degrees SW de Yamaykat).",NA,NA,"700.00000000","750.00000000",NA,NA,NA,"(Steyerm.) Kuijt","R. Vasquez (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251","4",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3123527","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Andres Castillo","Castillo 8996","2001","2","22","South America","Venezuela","Amazonas",NA,"Río Sipapo cerca de Cerro Pelota","-67.71527","4.885","242.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","A. Castillo & B. Camaripano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-08-21 06:33:00-03","MO","MOBOT","3123528","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-617","1987","8","1","South America","Brazil","Amazonas",NA,"Tarumá, 18 km N from Manaus. In light evergreen woods. Low-land",NA,NA,"50.00000000","60.00000000",NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-12-21 13:43:00-02","MO","MOBOT","3123529","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 5374","1980","8","28","South America","Brazil","Distrito Federal",NA,"Córrego Pipiripau",NA,NA,NA,NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2010-10-07 15:27:00-03","MO","MOBOT","3123530","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14680","1966","4","12","South America","Brazil","Bahia",NA,"(Drainage of the Rio Corrente, Western Bahia). Cerrado, Rio Piau, ca. 225 km. SW of Barreiras on road to Posse, Goiás",NA,NA,"850.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2010-10-07 15:27:00-03","MO","MOBOT","3123531","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14827","1966","4","14","South America","Brazil","Bahia",NA,"(Drainage of the Rio Corrente, Western Bahia). Cerrado, near Rio Piau, ca. 150 km. SW of Barreiras",NA,NA,"850.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-07-17 14:29:00-03","MO","MOBOT","3123532","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Anibal Castillo","Castillo 5103","1997","8","15","South America","Venezuela","Amazonas",NA,"Río Cuao, entre Piedra Picure y Santa Elena. Municipio Autana","-67.56666","4.90083","200.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Aníbal Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-02-25 05:30:00-03","MO","MOBOT","3123533","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","Harley 25650","1988","10","26","South America","Brazil","Bahia",NA,"Rio de Contas. 9 km ao norte da cidade na estrada para o povoado de Mato Grosso. Capoeira/cerrado, brejo com mata ciliar, margem de riacho. Solo arenoso","-41.83333","-13.5","1250.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-11-26 18:07:00-02","MO","MOBOT","3123534","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Julian A. Steyermark|Paul E. Berry|G.C.K. Dunsterville|E. Dunsterville","Steyermark 117397","1978","5","23","South America","Venezuela","Bolívar",NA,"Cumbre del cerro Guaiquinima, a lo largo del afluente del río Carapo, 1 km. río arriba del Salto Szczerbanari, parte sur-oriental-del cerro","-63.68555","5.73444","730.00000000","750.00000000",NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-07-17 14:29:00-03","MO","MOBOT","3123535","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Anibal Castillo","Castillo 3836","1997","9","20","South America","Venezuela","Amazonas",NA,"Río Sipapo-Cuao. Municipio Autana","-67.56666","4.90083",NA,NA,NA,NA,NA,"(Steyerm.) Kuijt","Aníbal Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-09-24 10:56:00-03","MO","MOBOT","3123536","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Julian A. Steyermark|Bruce K. Holst","Steyermark 130882","1985","2","28","South America","Venezuela","Amazonas",NA,"Departamento Atabapo: Cerro Marahuaca: Sima Camp, south-central portion of forested slopes along eastern branch of Caño Negro","-65.51666","3.71666","1140.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2009-07-17 14:29:00-03","MO","MOBOT","3123537","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Anibal Castillo","Castillo 5042","1997","8","14","South America","Venezuela","Amazonas",NA,"Río Cuao-Raudal del Danto. Municipio Autana","-67.56666","4.9","230.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Aníbal Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3123538","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Robert Kral","Kral 72042","1984","12","14","South America","Venezuela","Bolívar",NA,"Epiphytic on shrubs of gallery forest along stream, first fork along summit road, Torom-meru. WWW Parupa",NA,NA,"1200.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-17 14:29:00-03","MO","MOBOT","3123539","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Anibal Castillo","Castillo 4962","1997","4","17","South America","Venezuela","Amazonas",NA,"Río Sipapo vía Cuao, entre Isla Picure y Raudal Ceguera. Municipio Autana","-67.56666","4.9","240.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Aníbal Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-02-07 09:39:00-02","MO","MOBOT","3123540","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Brian M. Boom","Boom 9452","1990","2","8","South America","Venezuela","Bolívar",NA,"Cerro Guaiquinima. Stegolepis savanna with patches of trees. Camp 2","-63.7333333","5.8","1200.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","3286213","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 67485","1997","11","25","South America","Brazil","Minas Gerais",NA,"Rod. BR-040, 5 km L de Três Marias (Mun. Três Marias)",NA,NA,NA,NA,NA,NA,NA,"(Steyerm.) Kuijt","J. Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3287009","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Anibal Castillo","Castillo 4542","1997","1","29","South America","Venezuela","Amazonas",NA,"Río Cuao entre Isla Picure e Isla de Vaca. Mun. Autana.","-67.56666","4.9",NA,NA,NA,NA,NA,"(Steyerm.) Kuijt","A. Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","720827","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Julian A. Steyermark|Ronald L. Liesner|Bruce K. Holst","Steyermark 132086","1986","5","26","South America","Venezuela","Bolívar",NA,"Dist. Piar; Murisipan-Tepui: savanna-covered, southern projection. Border of dwarf forest.","-62.03333","5.85","1700.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","J. Kuijt (LEA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","915463","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Nestor Jaramillo|et al.","Jaramillo 493","1994","9","24","South America","Peru","Amazonas","Bagua","Distrito Imaza: Región Nororiental del Marañon. Comunidad de Kampaenza, Ribera de la quebrada Shimutaz., Río Marañon. Bosque de transición.","-78.31666","-4.91666","320.00000000",NA,NA,NA,NA,"(Steyerm.) Kuijt","J. Kuijt (UVIC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","8",NA
"118","2015-03-13 10:56:00-03","MO","MOBOT","100797545","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 19001","1973","10","15","South America","Brazil","Amazonas",NA,"State of Mato Grosso. Vicinity of Colegio Buriti, Chapada dos Guimarães. Cerrado",NA,NA,"720.00000000",NA,NA,NA,NA,"(Eichler) Kuijt","C. S. Caires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2015-03-13 11:20:00-03","MO","MOBOT","100797568","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Ghillean T. Prance|et al.","Prance 24856","1977","11","5","South America","Brazil","Pará",NA,"Cachoeira de Curua; northslope of Serra Cachimbo. Rocky terrain around falls.",NA,NA,"300.00000000",NA,NA,NA,NA,"(Eichler) Kuijt","C. S. Caires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2011-11-30 10:41:00-02","MO","MOBOT","3287429","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B. Gilberto R.|Lucival R. Marinho","Secco 308","1982","5","24","South America","Brazil","Pará","Marabá","Coleta no acampamento azul mata aberta e sub-bosque, mata de cipó. Cipó, botões verdes.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,"(Eichler) Kuijt","J. Kuijt",NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,"1",NA
"121","2020-05-30 04:37:00-03","MO","MOBOT","3131483","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","mairaryense","Phoradendron mairaryense","Ernst Üle","Üle 8383",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-07-13 12:29:00-03","MO","MOBOT","3135163","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Anibal Castillo","Castillo 1409","1981","7","29","South America","Venezuela","Amazonas",NA,"Dpto. de Atures. Bosque húmedo del rio Cataniapo, comunidad La Reforma","-67.41666","6.41666","37.00000000",NA,NA,NA,NA,"Rizzini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2014-09-18 12:22:00-03","MO","MOBOT","1163416","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17323","1979","5","7","South America","Venezuela","Amazonas","Atabapo","Lower part of Can|o Yagua, Chipital.","-66.6833333","3.4833333","120.00000000",NA,NA,NA,NA,"Rizzini","V.E.T.M. Ashworth (RSA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-64","1",NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1163447","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","John J. Wurdack|Joseph V. Monachino","Wurdack 39796","1955","12","11","South America","Venezuela","Bolívar",NA,"Middle Orinoco Expedition, 1955-56, Rio Pargueni, 0.2-1.5 km north of river mouth.",NA,NA,"90.00000000","100.00000000",NA,NA,NA,"Rizzini","V.E.T.M. Ashworth (RSA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2010-01-01 17:51:00-02","MO","MOBOT","3135155","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Bassett Maguire|Celia K. Maguire","Maguire 35061","1953","2","4","South America","Guyana",NA,NA,"Serranía Yutaje, Río Manapiare Territorio Amazonas. Occasional at Intermediate Camp in montane forest",NA,NA,"1000.00000000",NA,NA,NA,NA,"Rizzini","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2010-01-01 17:11:00-02","MO","MOBOT","3135156","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Bassett Maguire|John J. Wurdack|William M. Keith","Maguire 41881","1957","10","14","South America","Venezuela","Amazonas",NA,"Rio Guainia. Savanna on left bank of Caño Caname (right bank of Caño San Miguel just below Limoncito)",NA,NA,"120.00000000","140.00000000",NA,NA,NA,"Rizzini","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2010-01-01 17:30:00-02","MO","MOBOT","3135157","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","John J. Wurdack|Joseph V. Monachino","Wurdack 40965","1955","12","26","South America","Venezuela","Bolívar",NA,"Rio Parguaza. In savanna just west of El Carmen (about 50 river km. from mouth)",NA,NA,"110.00000000",NA,NA,NA,NA,"Rizzini","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-10-17 19:21:00-03","MO","MOBOT","3135158","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Bassett Maguire|John J. Wurdack","Maguire 34600","1953","3","20","South America","Venezuela","Amazonas",NA,"Alto Río Orinoco. Occasional along Yapacana cano between laguna and río Orinoco",NA,NA,"150.00000000",NA,NA,NA,NA,"Rizzini","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","3135161","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","William C. Steward","Steward 199","1977","12","2","South America","Brazil","Amazonas",NA,"BR 174, Manaus-Venezuela Highway Territory of Roraima. Estrada Boa Vista-Venezuela, 5 km South of Rio Surumu. Savanna on rocky foothills of Serra Pacaraima. In vicinity of small creek",NA,NA,NA,NA,NA,NA,NA,"Rizzini","Job Kuijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-11-09 21:47:00-02","MO","MOBOT","3135162","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","Steyermark 104137","1970","12","20","South America","Venezuela","Bolívar",NA,"Gran Sabana, altiplanicie del suelo arenoso, formación Roraima, en el drenaje de las cabeceras del Río Aponguao: selva de galería a lo largo del Arautá-parú, alrededores del Km. 148 al sur de El Dorado",NA,NA,"1350.00000000","1400.00000000",NA,NA,NA,"Rizzini","C.T. Rizzini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","720970","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","sulfuratum","Phoradendron sulfuratum","Julian A. Steyermark","Steyermark 131692","1985","9","10","South America","Venezuela","Bolívar",NA,"Flooded forest, Río Parguaza.","-67.11666","6.25","50.00000000",NA,NA,NA,NA,"Rizzini","V.E.T.M. Ashworth (RSA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1723268","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","triplinervium","Phoradendron triplinervium","Israel G. Vargas C.|Robin B. Foster","Vargas Caballero 3455",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Santiago de Chiquitos; 3 a 5 km al NE del pueblo, tramo entre el pueblo y la Serranía de Santiago de Chiquitos. Cerrado con bosque bajo, arbolitos de 5 a 10 m de altura en campo abierto de laderas, suelo arenoso y bosque más denso y alto en márgenes de las quebradas.","-59.58333","-18.33333","500.00000000","700.00000000",NA,NA,NA,"Rizzini","I. G. Vargas '95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-08-31 08:52:34-03","INPA","INPA","203549","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, GG","67882","1998","03",NA,"Southern America","Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas, próximo da Fazenda Bromadinho.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"INPA0203549","(Steyerm.) Kuijt","Kuijt, J",NA,NA,"1999",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"134","2020-08-31 08:52:34-03","INPA","INPA","200489","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Hatschbach, GG","67485","1997","11","25","Southern America","Brasil","Minas Gerais","Três Marias","Rod. BR 040, 5 km L de Três Marias.","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"INPA0200489","(Steyerm.) Kuijt","Kuijt, J",NA,NA,"1998",NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"135","2020-08-31 08:52:34-03","INPA","INPA","19023","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Prance, GT","3448","1966","11","28","Southern America","Brasil","Amazonas","Humaitá","Humaitá - Labrea km 10, Road Humaitá to Porto Velho, km 10.","-62.928704","-7.394402",NA,NA,NA,NA,"INPA0019023","(Steyerm.) Kuijt","Caires, CS","INPA0019023_e INPA0019023_e1",NA,"2008","-62.928704","-7.394402","08",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-31 08:52:34-03","INPA","INPA","109272","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","tepuiana","Dendrophthora tepuiana","Lowrie, SR","102","1980","09","19","Southern America","Brasil","Amazonas",NA,"BR 319, km 672, Km 672 on Manaus-Humaitá road","-63.143514","-7.977267",NA,NA,NA,NA,"INPA0109272","(Steyerm.) Kuijt","Kuijt, J",NA,NA,"1979","-63.143514","-7.977267",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-31 08:52:34-03","INPA","INPA","91015","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Nelson, BW","309","1979","10","26","Southern America","Brasil","Rondônia","Vilhena","28 km SW Vilhena, Rd. to Colorado, 28km SW of Vilhena on road to Colorado; campinarana forest near Rio Vermelho; sandy soil, welldrained, thick humus root mat.","-60","-13",NA,NA,NA,NA,"INPA0091015","(Eichler) Kuijt","Caires, CS","INPA0091015 INPA0091015_e INPA0091015_e1",NA,"2009","-60","-13","12",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-31 08:52:34-03","INPA","INPA","126876","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Ferreira, CAC","5412","1985","04","10","Southern America","Brasil","Amazonas","Humaitá","BR 319, 15 km de Humaitá, BR-319, Manaus-Porto Velho, a 15 km de Humaita.","-63","-7.666667",NA,NA,NA,NA,"INPA0126876","(Eichler) Kuijt","Caires, CS","INPA0126876 INPA0126876_e INPA0126876_e1",NA,"2009","-63","-7.666667","11",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-08-31 08:52:34-03","INPA","INPA","222171","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Fadini, RF","16","2007","05","15","Southern America","Brasil","Pará","Santarém","Próximo a um fragmento florestal, Próximo a um fragmento florestal.","-54.9","-2.5",NA,NA,NA,NA,"INPA0222171","(Eichler) Kuijt","Caires, CS","INPA0222171 INPA0222171_e INPA0222171_e1",NA,"2009","-54.9","-2.5","11",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-08-31 08:52:34-03","INPA","INPA","253345","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Pereira, JL","33","2012","10","24","Southern America","Brasil","Pará","Belterra","Floresta Nacional do Tapajós (km 83)","-54.966444","-2.964972",NA,NA,NA,NA,"INPA0253345","(Eichler) Kuijt","Caires, CS","INPA0253345 INPA0253345_e",NA,"2013","-54.966444","-2.964972","02","26",NA,NA,NA,NA,NA,NA,NA
"141","2020-08-31 08:52:34-03","INPA","INPA","253349","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Dendrophthora","warmingii","Dendrophthora warmingii","Pereira, JL","51","2012","11","15","Southern America","Brasil","Pará","Belterra","Floresta Nacional do Tapajós (km 83)","-54.967222","-2.971472",NA,NA,NA,NA,"INPA0253349","(Eichler) Kuijt","Caires, CS","INPA0253349 INPA0253349_e",NA,"2013","-54.967222","-2.971472","02","26",NA,NA,NA,NA,NA,NA,NA
