"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"527","2016-12-19 13:51:30-02","PERD","PERD","506","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Bortoluzzi, RLC","Bortoluzzi, RLC; Bovini, MG","3","1998","03","12",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 15m de altura, folíolos alternos, inflorescências cor vinho, cilindricas.",NA,NA,"28215","auto",NA,NA,"1998","03","13",NA,NA,NA,NA,NA,NA
"528","2016-12-19 13:51:30-02","PERD","PERD","449","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Nunes, SRDF da S; Santos, AG","171","2002","03","22",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 3m de altura; com inflorescências espiciformes de filete vermelho.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"529","2016-12-19 13:51:30-02","PERD","PERD","399","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Nunes, SRDF da S; Santos, AG","128","2002","01","04",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 6m de altura, com flores vermelhas abertas e botões florais.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"530","2016-12-19 13:51:31-02","PERD","PERD","508","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Bortoluzzi, RLC; Basílio, LA; Sr. Waldemar; Rogério.","455","1999","01","21",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Arbustiva ca. 7 a 8m de altura. Inflorescências cilindricas vermelhas, na beira da estrada próximo chegada da lagoa.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"531","2016-12-19 13:51:30-02","PERD","PERD","393","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM; Almeida, ED; Cordeiro, AM","121","2001","11","28",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa dos Patos (Mumbaça)","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore ca. 25m de altura, com frutos de cor vermelha e botões florais.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"532","2016-12-19 13:51:30-02","PERD","PERD","352","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM","93","2001","08","30",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa dos Patos (Mumbaça)","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore perfilhada. Frutos de cor avermelhada.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"533","2016-12-19 13:51:30-02","PERD","PERD","320","S","Plantae",NA,NA,"Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","61","2001","05","19",NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha do Turvo.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore com ca. 10m de altura. Ramos com frutos e inflorescências. Frutos avermelhados e pilosos. Com pulgões e formigas.",NA,NA,"28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"534","2019-10-16 14:12:18-03","UEL","FUEL","41079","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Martius",NA,"Camargo, MTLA","s.n.","1978",NA,NA,NA,"Brasil","São Paulo","Ibiuna",NA,"-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 15:01:01-03","UnB","UB","13596","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Irwin, HS; Maxwell, H; Wasshausen, DC","20785","1968","02","24","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, ca. 19km N. of Serro on road (MG 2) to Diamantina",NA,NA,"1200","1200",NA,"Corolla; x 20cm; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 15:01:01-03","UnB","UB","13614","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Irwin, HS; Harley, RM; Onishi, E","30292","1971","01","13","Southern America","Brasil","Minas Gerais",NA,"At base of Serra da Piedade, ca. 35km E. of Belo Horizonte, road to Caeté",NA,NA,"1600","1600",NA,"Spikes dark violet.; x 12cm; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 15:01:01-03","UnB","UB","13617","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","28076","1970","03","22","Southern America","Brasil","Minas Gerais",NA,"Ca. 110km N. of São João da Chapada, road to Inhaí",NA,NA,"1050","1050",NA,"x 15cm; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 15:01:01-03","UnB","UB","13623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","22306","1969","01","20","Southern America","Brasil","Minas Gerais",NA,"Ca. 20km S.W. of Diamantina",NA,NA,"1200","1200",NA,"Corolla dark brown violet; stamens cream.; x 8cm; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 15:01:01-03","UnB","UB","13651","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Heringer, EP; Eiten, G","15016","1975","09","17","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio. Near hotel","-42.6","-19.766667","450","450",NA,"Foliage has appearence of Dimorphandra mollis.; .",NA,NA,NA,NA,"-42.6","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 15:01:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lemos, HL; Rocha, GPE","105","2015","12","07","Southern America","Brasil","Tocantins","Campos Lindos","Cerrado rupestre","-46.965917","-8.049558","72","72",NA,"Árvore 4.2 m, Flor amarelo ferruginosa",NA,NA,NA,NA,"-46.965917","-8.049558","2016",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-01 15:01:01-03","UnB","UB","140691","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Lombardi, JA","Couto, FR","198","2003","02","14","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica",NA,NA,"49886","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-01 15:01:01-03","UnB","UB","140692","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Forero, E","Heringer, EP","7199","1958","10","10","Southern America","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-01 15:01:01-03","UnB","UB","140694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","Occhioni, EM","Duarte, AP","8228","1964","07","29","Southern America","Brasil","Minas Gerais",NA,"Km 416 da BR3, entre Juiz de Fora e Santos Dummont",NA,NA,NA,NA,NA,"Frutos ferrugíneos.; Árvore 6-8m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-01 15:01:01-03","UnB","UB","2587","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","Forero, E","Irwin, HS","16872","1966","06","10","Southern America","Brasil","Mato Grosso","Xavantina","15Km S de Xavantina",NA,NA,"400","400",NA,"Árvore retorcida 2,5m x 8cm. Fruto marrom-esverdeado.; Cerrado. Solo: Areia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-01 15:01:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Dias, AFV; Equipe 1","13","2016","03","17","Southern America","Brasil","Goiás","Nova Iguaçu de Goiás",NA,"-49.3875007629395","-14.2877998352051",NA,NA,NA,"P1 L1; Árvore 3,5m; Cerrado s.s",NA,NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-01 15:01:01-03","UnB","UB","140693","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","Heringer, EP","Heringer, EP","11540","1967","08","15","Southern America","Brasil","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,"Frutos legumes deiscentes.; Arbusto.; Cerrado",NA,NA,"102029","auto",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-11-01 15:01:01-03","UnB","UB","140694","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","Occhioni, EM","Duarte, AP","8228","1964","07","29","Southern America","Brasil","Minas Gerais",NA,"Km 416 da BR3, entre Juiz de Fora e Santos Dummont",NA,NA,NA,NA,NA,"Frutos ferrugíneos.; Árvore 6-8m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-10-03 10:03:47-03","UFSCar","SORO","3025","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Tozin,L.R.S.; Tozin,L.R.S; Rodrigues, A.L.","30",NA,NA,NA,NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,NA,NA,"Árvore,ca.4m, sem látex,bordão Cerrdão.",NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-05-06 11:58:01-03","UFU","HUFU","69335","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Freitas, F.S.; Albuquerque, L.S.","233","2014","03","06",NA,"Brasil","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha","-48.073333","-19.106111","943","943",NA,"Árvore ca. 2 m alt. Frutos imaturos verde amarronzado.; Cerrado sobre murundu.","HUFU00010434","HUFU00010434",NA,NA,"-48.073333","-19.106111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-05-06 11:58:00-03","UFU","HUFU","58309","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Yamagishi-Costa, J.; Engel, T.B.J.; Rocha, G.P.E.; Lima, T. & Castro, R.L.A.","108","2010","09","21",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.623333","-18.219167","1172","1172",NA,"Árvore, ca. de 4 m de altura. Cálice e corola creme, anteras vinho com aroma adocicado.; Campo Rupestre.","HUFU00010435","HUFU00010435",NA,NA,"-43.623333","-18.219167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-05-06 11:58:01-03","UFU","HUFU","60072","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Belchior, C.","s.n","2011","07","18",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Final da reserva, adentrando-se mais de 50 m perpendicular à estrada principal que atravessa a vegetação.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Herbáceo-arbustivo. Com fruto.; Cerrado sentido restrito.","HUFU00010437","HUFU00010437","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-05-06 11:58:00-03","UFU","HUFU","30782","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Volpi, R.L.","Nakajima, J.N.; Romero, R.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","3453","2003","03","09",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore, 5 m. Frutos esverdeados.; Cerrado rupestre.","HUFU00040731","HUFU00040731","41380","auto",NA,NA,"2003","05","20",NA,NA,NA,NA,NA,NA
"553","2019-05-06 11:58:00-03","UFU","HUFU","28528","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Silva, C.I.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6403","2002","10","07",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore 4 m. Cálice e corola esverdeados, estames creme.; Cerrado rupestre.","HUFU00040729","HUFU00040729","41380","auto",NA,NA,"2005","08","01",NA,NA,NA,NA,NA,NA
"554","2019-05-06 11:58:00-03","UFU","HUFU","28665","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Volpi, R.L.","Nakajima, J.N.; Pacheco, R.A.; Romero, R. & Volpi, R.L.","3221","2002","10","09",NA,"Brasil","Minas Gerais","Delfinópolis","Parque Nacional da Serra da Canastra, Trilha do Zé Carlinho, subida para Serra do Cemitério.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore, ca. 3 m.; Campo rupestre.","HUFU00040732","HUFU00040732","41380","auto",NA,NA,"2003","01","07",NA,NA,NA,NA,NA,NA
"555","2019-05-06 11:58:00-03","UFU","HUFU","32988","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Romero, R.; Volpi, R.L.; Pacheco, R.A.; Carvalho, S.M.; Alves, A.S.; Cruz, M.P. & Mendonça,","6896","2003","05","15",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha Escada de Pedra","-46.8539009094238","-20.343900680542",NA,NA,NA,"Árvore, ca. 5 m. Frutos verdes.; Campo rupestre.","HUFU00040733","HUFU00040733","41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-05-06 11:58:00-03","UFU","HUFU","44388","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"L.Calábria, L.; Soares, T.F.","s.n.","2005","04","02",NA,"Brasil","Minas Gerais","Indianópolis","Fazenda","-47.9169006347656","-19.0386009216309",NA,NA,NA,"Árvore.","HUFU00068979","HUFU00068979","30244","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-05-06 11:58:00-03","UFU","HUFU","5006","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Castro, N.M.","s.n.","1993","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Santana do Riacho - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto ca. de 0,50 m. Cálice vinho e estames creme.; Solo rochoso.","HUFU00010438","HUFU00010438","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-05-06 11:58:00-03","UFU","HUFU","41417","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Paula, F.S.; Barbosa, J.M.","79","2004","02","03",NA,"Brasil","Minas Gerais","Uberlândia","Olhos D'água","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Cerrado.","HUFU00068982","HUFU00068982","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-04-22 21:12:42-03","UFMT","UFMT","38802","S","Plantae",NA,NA,"Mimosaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Silva, R.R.; Silva, J.E.","1668","2007","12","01",NA,"Brasil","Mato Grosso","Cláudia","Faz. Golin","-55.259733","-11.832",NA,NA,NA,"árvore de 7 m de altura. Botões florais e flores amarelas.; solo arenoso, borda de floresta estacional semidecidual",NA,NA,NA,NA,"-55.259733","-11.832",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-12-18 18:37:33-03","UFMT","UFMT","22115","S","Plantae",NA,NA,"Mimosaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Prance, G.T.; et al","18925","1973","10","13",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Entre Buriti e Água Fria","-55.749698638916","-15.460599899292",NA,NA,NA,"árvore 2m, corola e filamentos róseos claros; cerrado aberto",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-03-05 18:39:19-03","UFMT","UFMT","5319","S","Plantae",NA,NA,"Mimosaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Occhioni, E.M.","Occhioni, P.","6198","1974","09","13",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nac. de Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"arvoreta de 6 a 8 m de altura, flor verde estames roxos.; mata secundária",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Lagoa Santa provinciae Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Martius, CFP","Herb. Fl.1102",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Barra de Baranhâo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Gardner, G","364",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in campis inter Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.",NA,"Burchell, WJ","5600","1827","09","07","Southern America","Brazil","São Paulo",NA,"Buriti to Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2017-09-11 16:27:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.",NA,"Weddell, HA","2936",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","Cuiabá, Cuiabá","-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,"-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-08 12:42:27-03","UFRGS","ICN","193635","S","Plantae","Dicotyledon",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Gontijo, FD","Gontijo, FD","7","2007","06","09","América do Sul","Brasil","MG","Itambé do Mato Dentro","Trilha para a Cachoeira da Maçã","-43.475","-19.421667","707","707",NA,"Doação BHCB 109669; Árvore, ca. 4m, inflorescência preta, vermelha escura.","ICN00029396",NA,NA,NA,"-43.475","-19.421667","2007","07","28",NA,NA,NA,NA,NA,NA
"570","2020-03-04 16:04:31-03","UNESP-IS","HISA","3963","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Caliente,A.D","Nascimento,P.T","1712","1994","04","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 3m, tronco 4cm, frutos imaturos, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1994","08","04","Magnoliopsida",NA,NA,NA,NA,NA
"571","2020-03-04 16:04:31-03","UNESP-IS","HISA","4484","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, tronco 16cm, ca 4m de altura.",NA,NA,NA,NA,"51w46'","20s59'","1995","02","15","Magnoliopsida",NA,NA,NA,NA,NA
"572","2020-03-04 16:04:31-03","UNESP-IS","HISA","4031","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","1629","1994","07",NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 7m, tronco 3cm, flores roxas, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1994","08","31","Magnoliopsida",NA,NA,NA,NA,NA
"573","2020-03-04 16:04:31-03","UNESP-IS","HISA","783","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Paiva,M","Santos,J","70","1989","05","23",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Interior de cerrado.Àrvore, ca 3m, fruto vagem.",NA,NA,NA,NA,"51w24'26''","20s21'40''","1991","09",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"574","2020-03-04 16:04:31-03","UNESP-IS","HISA","1755","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Paiva,M","Tititan, O & M. Paiva","455","1991","02","01",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Àrvore, ca 6m,flores creme com estames roxos.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w24'36''","20s23'40''","1991","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"575","2020-03-04 16:04:31-03","UNESP-IS","HISA","4164","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Nascimento,P.T et al","1853","1994","11","17",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerradão em regeneração.Àrvore, ca 2,5m, flores marrom,frequente.",NA,NA,NA,NA,"51w46'","20s59'","1995","01","10","Magnoliopsida",NA,NA,NA,NA,NA
